Mes y año	Mes (código)	Sexo	UE28-UE27-UE25	UE25	UE27	UE28	Número de contratos	Provincia código	Provincia nombre
Octubre 2017	201710	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	17646	50	Zaragoza
Octubre 2017	201710	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1891	50	Zaragoza
Octubre 2017	201710	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	2	50	Zaragoza
Octubre 2017	201710	Mujeres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	256	50	Zaragoza
Octubre 2017	201710	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	2150	50	Zaragoza
Octubre 2017	201710	Mujeres	No consta	No consta	No consta	No consta	1	50	Zaragoza
Septiembre 2017	201709	Hombres	Españoles	ESPAÑA	Españoles	Españoles	2850	22	Huesca
Septiembre 2017	201709	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	438	22	Huesca
Septiembre 2017	201709	Hombres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	76	22	Huesca
Septiembre 2017	201709	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	999	22	Huesca
Septiembre 2017	201709	Hombres	Españoles	ESPAÑA	Españoles	Españoles	2363	44	Teruel
Septiembre 2017	201709	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	341	44	Teruel
Septiembre 2017	201709	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	1	44	Teruel
Septiembre 2017	201709	Hombres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	29	44	Teruel
Septiembre 2017	201709	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	314	44	Teruel
Septiembre 2017	201709	Hombres	Españoles	ESPAÑA	Españoles	Españoles	18407	50	Zaragoza
Septiembre 2017	201709	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	2731	50	Zaragoza
Septiembre 2017	201709	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	5	50	Zaragoza
Septiembre 2017	201709	Hombres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	323	50	Zaragoza
Septiembre 2017	201709	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	4185	50	Zaragoza
Septiembre 2017	201709	Hombres	No consta	No consta	No consta	No consta	3	50	Zaragoza
Septiembre 2017	201709	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	2796	22	Huesca
Septiembre 2017	201709	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	447	22	Huesca
Septiembre 2017	201709	Mujeres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	55	22	Huesca
Septiembre 2017	201709	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	333	22	Huesca
Septiembre 2017	201709	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	1925	44	Teruel
Septiembre 2017	201709	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	221	44	Teruel
Septiembre 2017	201709	Mujeres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	21	44	Teruel
Septiembre 2017	201709	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	108	44	Teruel
Septiembre 2017	201709	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	17057	50	Zaragoza
Septiembre 2017	201709	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	2353	50	Zaragoza
Septiembre 2017	201709	Mujeres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	315	50	Zaragoza
Septiembre 2017	201709	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	2132	50	Zaragoza
Septiembre 2017	201709	Mujeres	No consta	No consta	No consta	No consta	1	50	Zaragoza
Agosto 2017	201708	Hombres	Españoles	ESPAÑA	Españoles	Españoles	2986	22	Huesca
Agosto 2017	201708	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	667	22	Huesca
Agosto 2017	201708	Hombres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	79	22	Huesca
Agosto 2017	201708	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1530	22	Huesca
Agosto 2017	201708	Hombres	Españoles	ESPAÑA	Españoles	Españoles	1791	44	Teruel
Agosto 2017	201708	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	233	44	Teruel
Agosto 2017	201708	Hombres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	17	44	Teruel
Agosto 2017	201708	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	251	44	Teruel
Agosto 2017	201708	Hombres	Españoles	ESPAÑA	Españoles	Españoles	14962	50	Zaragoza
Agosto 2017	201708	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	2881	50	Zaragoza
Agosto 2017	201708	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	1	50	Zaragoza
Agosto 2017	201708	Hombres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	196	50	Zaragoza
Agosto 2017	201708	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	4789	50	Zaragoza
Agosto 2017	201708	Hombres	No consta	No consta	No consta	No consta	3	50	Zaragoza
Agosto 2017	201708	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	2523	22	Huesca
Agosto 2017	201708	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	541	22	Huesca
Agosto 2017	201708	Mujeres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	65	22	Huesca
Agosto 2017	201708	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	334	22	Huesca
Agosto 2017	201708	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	1339	44	Teruel
Agosto 2017	201708	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	177	44	Teruel
Agosto 2017	201708	Mujeres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	16	44	Teruel
Agosto 2017	201708	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	100	44	Teruel
Agosto 2017	201708	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	12118	50	Zaragoza
Agosto 2017	201708	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	2090	50	Zaragoza
Agosto 2017	201708	Mujeres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	211	50	Zaragoza
Agosto 2017	201708	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	2010	50	Zaragoza
Julio 2017	201707	Hombres	Españoles	ESPAÑA	Españoles	Españoles	4050	22	Huesca
Julio 2017	201707	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	794	22	Huesca
Julio 2017	201707	Hombres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	84	22	Huesca
Julio 2017	201707	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	2029	22	Huesca
Julio 2017	201707	Hombres	Españoles	ESPAÑA	Españoles	Españoles	2297	44	Teruel
Julio 2017	201707	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	242	44	Teruel
Julio 2017	201707	Hombres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	35	44	Teruel
Julio 2017	201707	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	319	44	Teruel
Julio 2017	201707	Hombres	Españoles	ESPAÑA	Españoles	Españoles	16844	50	Zaragoza
Julio 2017	201707	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	2347	50	Zaragoza
Julio 2017	201707	Hombres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	274	50	Zaragoza
Julio 2017	201707	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	4248	50	Zaragoza
Julio 2017	201707	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	3530	22	Huesca
Julio 2017	201707	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	743	22	Huesca
Julio 2017	201707	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	1	22	Huesca
Julio 2017	201707	Mujeres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	83	22	Huesca
Julio 2017	201707	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	456	22	Huesca
Julio 2017	201707	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	1909	44	Teruel
Julio 2017	201707	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	191	44	Teruel
Julio 2017	201707	Mujeres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	19	44	Teruel
Julio 2017	201707	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	118	44	Teruel
Julio 2017	201707	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	13651	50	Zaragoza
Julio 2017	201707	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	2070	50	Zaragoza
Julio 2017	201707	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	1	50	Zaragoza
Julio 2017	201707	Mujeres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	251	50	Zaragoza
Julio 2017	201707	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1985	50	Zaragoza
Junio 2017	201706	Hombres	Españoles	ESPAÑA	Españoles	Españoles	4051	22	Huesca
Junio 2017	201706	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1104	22	Huesca
Junio 2017	201706	Hombres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	116	22	Huesca
Junio 2017	201706	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	2090	22	Huesca
Junio 2017	201706	Hombres	Españoles	ESPAÑA	Españoles	Españoles	2345	44	Teruel
Junio 2017	201706	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	294	44	Teruel
Junio 2017	201706	Hombres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	30	44	Teruel
Junio 2017	201706	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	290	44	Teruel
Junio 2017	201706	Hombres	Españoles	ESPAÑA	Españoles	Españoles	18404	50	Zaragoza
Junio 2017	201706	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	3548	50	Zaragoza
Junio 2017	201706	Hombres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	399	50	Zaragoza
Junio 2017	201706	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	5244	50	Zaragoza
Junio 2017	201706	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	3277	22	Huesca
Junio 2017	201706	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1099	22	Huesca
Junio 2017	201706	Mujeres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	151	22	Huesca
Junio 2017	201706	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	530	22	Huesca
Junio 2017	201706	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	1688	44	Teruel
Junio 2017	201706	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	210	44	Teruel
Junio 2017	201706	Mujeres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	24	44	Teruel
Junio 2017	201706	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	108	44	Teruel
Junio 2017	201706	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	15929	50	Zaragoza
Junio 2017	201706	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	2761	50	Zaragoza
Junio 2017	201706	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	1	50	Zaragoza
Junio 2017	201706	Mujeres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	358	50	Zaragoza
Junio 2017	201706	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	2153	50	Zaragoza
Mayo 2017	201705	Hombres	Españoles	ESPAÑA	Españoles	Españoles	3428	22	Huesca
Mayo 2017	201705	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1623	22	Huesca
Mayo 2017	201705	Hombres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	136	22	Huesca
Mayo 2017	201705	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	3296	22	Huesca
Mayo 2017	201705	Hombres	Españoles	ESPAÑA	Españoles	Españoles	2351	44	Teruel
Mayo 2017	201705	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	383	44	Teruel
Mayo 2017	201705	Hombres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	64	44	Teruel
Mayo 2017	201705	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	426	44	Teruel
Mayo 2017	201705	Hombres	Españoles	ESPAÑA	Españoles	Españoles	17914	50	Zaragoza
Mayo 2017	201705	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	3748	50	Zaragoza
Mayo 2017	201705	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	1	50	Zaragoza
Mayo 2017	201705	Hombres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	236	50	Zaragoza
Mayo 2017	201705	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	5935	50	Zaragoza
Mayo 2017	201705	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	2924	22	Huesca
Mayo 2017	201705	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1466	22	Huesca
Mayo 2017	201705	Mujeres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	117	22	Huesca
Mayo 2017	201705	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	553	22	Huesca
Mayo 2017	201705	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	1522	44	Teruel
Mayo 2017	201705	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	371	44	Teruel
Mayo 2017	201705	Mujeres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	20	44	Teruel
Mayo 2017	201705	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	139	44	Teruel
Mayo 2017	201705	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	15801	50	Zaragoza
Mayo 2017	201705	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	3332	50	Zaragoza
Mayo 2017	201705	Mujeres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	289	50	Zaragoza
Mayo 2017	201705	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	2048	50	Zaragoza
Abril 2017	201704	Hombres	Españoles	ESPAÑA	Españoles	Españoles	2580	22	Huesca
Abril 2017	201704	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	759	22	Huesca
Abril 2017	201704	Hombres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	91	22	Huesca
Abril 2017	201704	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1184	22	Huesca
Abril 2017	201704	Hombres	Españoles	ESPAÑA	Españoles	Españoles	2474	44	Teruel
Abril 2017	201704	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	215	44	Teruel
Abril 2017	201704	Hombres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	57	44	Teruel
Abril 2017	201704	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	216	44	Teruel
Abril 2017	201704	Hombres	Españoles	ESPAÑA	Españoles	Españoles	13162	50	Zaragoza
Abril 2017	201704	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1743	50	Zaragoza
Abril 2017	201704	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	2	50	Zaragoza
Abril 2017	201704	Hombres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	180	50	Zaragoza
Abril 2017	201704	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	3255	50	Zaragoza
Abril 2017	201704	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	2449	22	Huesca
Abril 2017	201704	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	550	22	Huesca
Abril 2017	201704	Mujeres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	82	22	Huesca
Abril 2017	201704	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	237	22	Huesca
Abril 2017	201704	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	1725	44	Teruel
Abril 2017	201704	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	152	44	Teruel
