Mes y año	Comarca código	Comarca nombre	Sector de actividad	Afiliaciones en alta	Sexo
Junio 2019	10	Los Monegros	Servicios	1149	Hombres
Junio 2019	10	Los Monegros	Servicios	1393	Mujeres
Junio 2019	11	Bajo Cinca / Baix Cinca	Agricultura, ganadería y pesca	6524	Hombres
Junio 2019	11	Bajo Cinca / Baix Cinca	Agricultura, ganadería y pesca	1707	Mujeres
Junio 2019	11	Bajo Cinca / Baix Cinca	Industria y energía	1404	Hombres
Junio 2019	11	Bajo Cinca / Baix Cinca	Industria y energía	707	Mujeres
Junio 2019	11	Bajo Cinca / Baix Cinca	Construcción	632	Hombres
Junio 2019	11	Bajo Cinca / Baix Cinca	Construcción	71	Mujeres
Junio 2019	11	Bajo Cinca / Baix Cinca	Servicios	3197	Hombres
Junio 2019	11	Bajo Cinca / Baix Cinca	Servicios	4087	Mujeres
Junio 2019	12	Tarazona y el Moncayo	Agricultura, ganadería y pesca	208	Hombres
Junio 2019	12	Tarazona y el Moncayo	Agricultura, ganadería y pesca	52	Mujeres
Junio 2019	12	Tarazona y el Moncayo	Industria y energía	1112	Hombres
Junio 2019	12	Tarazona y el Moncayo	Industria y energía	608	Mujeres
Junio 2019	12	Tarazona y el Moncayo	Construcción	249	Hombres
Junio 2019	12	Tarazona y el Moncayo	Construcción	20	Mujeres
Junio 2019	12	Tarazona y el Moncayo	Servicios	981	Hombres
Junio 2019	12	Tarazona y el Moncayo	Servicios	1145	Mujeres
Junio 2019	13	Campo de Borja	Agricultura, ganadería y pesca	676	Hombres
Junio 2019	13	Campo de Borja	Agricultura, ganadería y pesca	177	Mujeres
Junio 2019	13	Campo de Borja	Industria y energía	857	Hombres
Junio 2019	13	Campo de Borja	Industria y energía	615	Mujeres
Junio 2019	13	Campo de Borja	Construcción	273	Hombres
Junio 2019	13	Campo de Borja	Construcción	21	Mujeres
Junio 2019	13	Campo de Borja	Servicios	695	Hombres
Junio 2019	13	Campo de Borja	Servicios	1247	Mujeres
Junio 2019	14	Aranda	Agricultura, ganadería y pesca	185	Hombres
Junio 2019	14	Aranda	Agricultura, ganadería y pesca	41	Mujeres
Junio 2019	14	Aranda	Industria y energía	530	Hombres
Junio 2019	14	Aranda	Industria y energía	306	Mujeres
Junio 2019	14	Aranda	Construcción	124	Hombres
Junio 2019	14	Aranda	Construcción	10	Mujeres
Junio 2019	14	Aranda	Servicios	350	Hombres
Junio 2019	14	Aranda	Servicios	356	Mujeres
Junio 2019	15	Ribera Alta del Ebro	Agricultura, ganadería y pesca	1129	Hombres
Junio 2019	15	Ribera Alta del Ebro	Agricultura, ganadería y pesca	446	Mujeres
Junio 2019	15	Ribera Alta del Ebro	Industria y energía	9492	Hombres
Junio 2019	15	Ribera Alta del Ebro	Industria y energía	2322	Mujeres
Junio 2019	15	Ribera Alta del Ebro	Construcción	951	Hombres
Junio 2019	15	Ribera Alta del Ebro	Construcción	77	Mujeres
Junio 2019	15	Ribera Alta del Ebro	Servicios	3849	Hombres
Junio 2019	15	Ribera Alta del Ebro	Servicios	2637	Mujeres
Junio 2019	16	Valdejalón	Agricultura, ganadería y pesca	3826	Hombres
Junio 2019	16	Valdejalón	Agricultura, ganadería y pesca	1447	Mujeres
Junio 2019	16	Valdejalón	Industria y energía	3574	Hombres
Junio 2019	16	Valdejalón	Industria y energía	1717	Mujeres
Junio 2019	16	Valdejalón	Construcción	833	Hombres
Junio 2019	16	Valdejalón	Construcción	103	Mujeres
Junio 2019	16	Valdejalón	Servicios	3222	Hombres
Junio 2019	16	Valdejalón	Servicios	3059	Mujeres
Junio 2019	17	Central	Agricultura, ganadería y pesca	2376	Hombres
Junio 2019	17	Central	Agricultura, ganadería y pesca	807	Mujeres
Junio 2019	17	Central	Industria y energía	36825	Hombres
Junio 2019	17	Central	Industria y energía	12061	Mujeres
Junio 2019	17	Central	Construcción	16243	Hombres
Junio 2019	17	Central	Construcción	2232	Mujeres
Junio 2019	17	Central	Servicios	115644	Hombres
Junio 2019	17	Central	Servicios	148594	Mujeres
Junio 2019	18	Ribera Baja del Ebro	Agricultura, ganadería y pesca	456	Hombres
Junio 2019	18	Ribera Baja del Ebro	Agricultura, ganadería y pesca	149	Mujeres
Junio 2019	18	Ribera Baja del Ebro	Industria y energía	991	Hombres
Junio 2019	18	Ribera Baja del Ebro	Industria y energía	296	Mujeres
Junio 2019	18	Ribera Baja del Ebro	Construcción	509	Hombres
Junio 2019	18	Ribera Baja del Ebro	Construcción	50	Mujeres
Junio 2019	18	Ribera Baja del Ebro	Servicios	567	Hombres
Junio 2019	18	Ribera Baja del Ebro	Servicios	841	Mujeres
Junio 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Agricultura, ganadería y pesca	3014	Hombres
Junio 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Agricultura, ganadería y pesca	801	Mujeres
Junio 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Industria y energía	297	Hombres
Junio 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Industria y energía	254	Mujeres
Junio 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Construcción	444	Hombres
Junio 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Construcción	39	Mujeres
Junio 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Servicios	1081	Hombres
Junio 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Servicios	1660	Mujeres
Junio 2019	20	Comunidad de Calatayud	Agricultura, ganadería y pesca	2157	Hombres
Junio 2019	20	Comunidad de Calatayud	Agricultura, ganadería y pesca	812	Mujeres
Junio 2019	20	Comunidad de Calatayud	Industria y energía	812	Hombres
Junio 2019	20	Comunidad de Calatayud	Industria y energía	394	Mujeres
Junio 2019	20	Comunidad de Calatayud	Construcción	674	Hombres
Junio 2019	20	Comunidad de Calatayud	Construcción	54	Mujeres
Junio 2019	20	Comunidad de Calatayud	Servicios	3303	Hombres
Junio 2019	20	Comunidad de Calatayud	Servicios	4055	Mujeres
Junio 2019	21	Campo de Cariñena	Agricultura, ganadería y pesca	980	Hombres
Junio 2019	21	Campo de Cariñena	Agricultura, ganadería y pesca	305	Mujeres
Junio 2019	21	Campo de Cariñena	Industria y energía	1498	Hombres
Junio 2019	21	Campo de Cariñena	Industria y energía	452	Mujeres
Junio 2019	21	Campo de Cariñena	Construcción	225	Hombres
Junio 2019	21	Campo de Cariñena	Construcción	21	Mujeres
Junio 2019	21	Campo de Cariñena	Servicios	883	Hombres
Junio 2019	21	Campo de Cariñena	Servicios	909	Mujeres
Junio 2019	22	Campo de Belchite	Agricultura, ganadería y pesca	290	Hombres
Junio 2019	22	Campo de Belchite	Agricultura, ganadería y pesca	69	Mujeres
Junio 2019	22	Campo de Belchite	Industria y energía	122	Hombres
Junio 2019	22	Campo de Belchite	Industria y energía	46	Mujeres
Junio 2019	22	Campo de Belchite	Construcción	93	Hombres
Junio 2019	22	Campo de Belchite	Construcción	8	Mujeres
Junio 2019	22	Campo de Belchite	Servicios	246	Hombres
Junio 2019	22	Campo de Belchite	Servicios	378	Mujeres
Junio 2019	23	Bajo Martín	Agricultura, ganadería y pesca	415	Hombres
Junio 2019	23	Bajo Martín	Agricultura, ganadería y pesca	123	Mujeres
Junio 2019	23	Bajo Martín	Industria y energía	707	Hombres
Junio 2019	23	Bajo Martín	Industria y energía	202	Mujeres
Junio 2019	23	Bajo Martín	Construcción	304	Hombres
Junio 2019	23	Bajo Martín	Construcción	31	Mujeres
Junio 2019	23	Bajo Martín	Servicios	822	Hombres
Junio 2019	23	Bajo Martín	Servicios	467	Mujeres
Junio 2019	24	Campo de Daroca	Agricultura, ganadería y pesca	476	Hombres
Junio 2019	24	Campo de Daroca	Agricultura, ganadería y pesca	165	Mujeres
Junio 2019	24	Campo de Daroca	Industria y energía	109	Hombres
Junio 2019	24	Campo de Daroca	Industria y energía	59	Mujeres
Junio 2019	24	Campo de Daroca	Construcción	95	Hombres
Junio 2019	24	Campo de Daroca	Construcción	7	Mujeres
Junio 2019	24	Campo de Daroca	Servicios	585	Hombres
Junio 2019	24	Campo de Daroca	Servicios	482	Mujeres
Junio 2019	25	Jiloca	Agricultura, ganadería y pesca	597	Hombres
Junio 2019	25	Jiloca	Agricultura, ganadería y pesca	198	Mujeres
Junio 2019	25	Jiloca	Industria y energía	643	Hombres
Junio 2019	25	Jiloca	Industria y energía	234	Mujeres
Junio 2019	25	Jiloca	Construcción	337	Hombres
Junio 2019	25	Jiloca	Construcción	22	Mujeres
Junio 2019	25	Jiloca	Servicios	700	Hombres
Junio 2019	25	Jiloca	Servicios	1010	Mujeres
Junio 2019	26	Cuencas Mineras	Agricultura, ganadería y pesca	224	Hombres
Junio 2019	26	Cuencas Mineras	Agricultura, ganadería y pesca	68	Mujeres
Junio 2019	26	Cuencas Mineras	Industria y energía	527	Hombres
Junio 2019	26	Cuencas Mineras	Industria y energía	164	Mujeres
Junio 2019	26	Cuencas Mineras	Construcción	226	Hombres
Junio 2019	26	Cuencas Mineras	Construcción	7	Mujeres
Junio 2019	26	Cuencas Mineras	Servicios	433	Hombres
Junio 2019	26	Cuencas Mineras	Servicios	679	Mujeres
Junio 2019	27	Andorra-Sierra de Arcos	Agricultura, ganadería y pesca	148	Hombres
Junio 2019	27	Andorra-Sierra de Arcos	Agricultura, ganadería y pesca	38	Mujeres
Junio 2019	27	Andorra-Sierra de Arcos	Industria y energía	564	Hombres
Junio 2019	27	Andorra-Sierra de Arcos	Industria y energía	109	Mujeres
Junio 2019	27	Andorra-Sierra de Arcos	Construcción	208	Hombres
Junio 2019	27	Andorra-Sierra de Arcos	Construcción	14	Mujeres
Junio 2019	27	Andorra-Sierra de Arcos	Servicios	579	Hombres
Junio 2019	27	Andorra-Sierra de Arcos	Servicios	811	Mujeres
Junio 2019	28	Bajo Aragón	Agricultura, ganadería y pesca	1123	Hombres
Junio 2019	28	Bajo Aragón	Agricultura, ganadería y pesca	484	Mujeres
Junio 2019	28	Bajo Aragón	Industria y energía	1140	Hombres
Junio 2019	28	Bajo Aragón	Industria y energía	384	Mujeres
Junio 2019	28	Bajo Aragón	Construcción	988	Hombres
Junio 2019	28	Bajo Aragón	Construcción	97	Mujeres
Junio 2019	28	Bajo Aragón	Servicios	2713	Hombres
Junio 2019	28	Bajo Aragón	Servicios	3937	Mujeres
Junio 2019	29	Comunidad de Teruel	Agricultura, ganadería y pesca	1298	Hombres
Junio 2019	29	Comunidad de Teruel	Agricultura, ganadería y pesca	304	Mujeres
Junio 2019	29	Comunidad de Teruel	Industria y energía	2621	Hombres
Junio 2019	29	Comunidad de Teruel	Industria y energía	587	Mujeres
Junio 2019	29	Comunidad de Teruel	Construcción	1361	Hombres
Junio 2019	29	Comunidad de Teruel	Construcción	131	Mujeres
Junio 2019	29	Comunidad de Teruel	Servicios	7875	Hombres
Junio 2019	29	Comunidad de Teruel	Servicios	10854	Mujeres
Junio 2019	30	Maestrazgo	Agricultura, ganadería y pesca	226	Hombres
Junio 2019	30	Maestrazgo	Agricultura, ganadería y pesca	76	Mujeres
Junio 2019	30	Maestrazgo	Industria y energía	78	Hombres
Junio 2019	30	Maestrazgo	Industria y energía	25	Mujeres
Junio 2019	30	Maestrazgo	Construcción	123	Hombres
Junio 2019	30	Maestrazgo	Construcción	6	Mujeres
Junio 2019	30	Maestrazgo	Servicios	196	Hombres
Junio 2019	30	Maestrazgo	Servicios	277	Mujeres
Junio 2019	31	Sierra de Albarracín	Agricultura, ganadería y pesca	171	Hombres
Junio 2019	31	Sierra de Albarracín	Agricultura, ganadería y pesca	71	Mujeres
Junio 2019	31	Sierra de Albarracín	Industria y energía	125	Hombres
Junio 2019	31	Sierra de Albarracín	Industria y energía	40	Mujeres
Junio 2019	31	Sierra de Albarracín	Construcción	133	Hombres
Junio 2019	31	Sierra de Albarracín	Construcción	6	Mujeres
Junio 2019	31	Sierra de Albarracín	Servicios	282	Hombres
Junio 2019	31	Sierra de Albarracín	Servicios	438	Mujeres
Junio 2019	32	Gúdar-Javalambre	Agricultura, ganadería y pesca	375	Hombres
Junio 2019	32	Gúdar-Javalambre	Agricultura, ganadería y pesca	99	Mujeres
Junio 2019	32	Gúdar-Javalambre	Industria y energía	538	Hombres
Junio 2019	32	Gúdar-Javalambre	Industria y energía	166	Mujeres
Junio 2019	32	Gúdar-Javalambre	Construcción	396	Hombres
Junio 2019	32	Gúdar-Javalambre	Construcción	17	Mujeres
Junio 2019	32	Gúdar-Javalambre	Servicios	606	Hombres
Junio 2019	32	Gúdar-Javalambre	Servicios	879	Mujeres
Junio 2019	33	Matarraña / Matarranya	Agricultura, ganadería y pesca	666	Hombres
Junio 2019	33	Matarraña / Matarranya	Agricultura, ganadería y pesca	262	Mujeres
Junio 2019	33	Matarraña / Matarranya	Industria y energía	447	Hombres
Junio 2019	33	Matarraña / Matarranya	Industria y energía	188	Mujeres
Junio 2019	33	Matarraña / Matarranya	Construcción	276	Hombres
Junio 2019	33	Matarraña / Matarranya	Construcción	17	Mujeres
Junio 2019	33	Matarraña / Matarranya	Servicios	605	Hombres
Junio 2019	33	Matarraña / Matarranya	Servicios	879	Mujeres
Marzo 2019	01	La Jacetania	Agricultura, ganadería y pesca	319	Hombres
Marzo 2019	01	La Jacetania	Agricultura, ganadería y pesca	50	Mujeres
Marzo 2019	01	La Jacetania	Industria y energía	194	Hombres
Marzo 2019	01	La Jacetania	Industria y energía	58	Mujeres
Marzo 2019	01	La Jacetania	Construcción	532	Hombres
Marzo 2019	01	La Jacetania	Construcción	55	Mujeres
Marzo 2019	01	La Jacetania	Servicios	2230	Hombres
Marzo 2019	01	La Jacetania	Servicios	2852	Mujeres
Marzo 2019	02	Alto Gállego	Agricultura, ganadería y pesca	127	Hombres
Marzo 2019	02	Alto Gállego	Agricultura, ganadería y pesca	38	Mujeres
Marzo 2019	02	Alto Gállego	Industria y energía	793	Hombres
Marzo 2019	02	Alto Gállego	Industria y energía	323	Mujeres
Marzo 2019	02	Alto Gállego	Construcción	458	Hombres
Marzo 2019	02	Alto Gállego	Construcción	58	Mujeres
Marzo 2019	02	Alto Gállego	Servicios	2006	Hombres
Marzo 2019	02	Alto Gállego	Servicios	1924	Mujeres
Marzo 2019	03	Sobrarbe	Agricultura, ganadería y pesca	303	Hombres
Marzo 2019	03	Sobrarbe	Agricultura, ganadería y pesca	56	Mujeres
Marzo 2019	03	Sobrarbe	Industria y energía	103	Hombres
Marzo 2019	03	Sobrarbe	Industria y energía	27	Mujeres
Marzo 2019	03	Sobrarbe	Construcción	357	Hombres
Marzo 2019	03	Sobrarbe	Construcción	31	Mujeres
Marzo 2019	03	Sobrarbe	Servicios	759	Hombres
Marzo 2019	03	Sobrarbe	Servicios	962	Mujeres
Marzo 2019	04	La Ribagorza	Agricultura, ganadería y pesca	651	Hombres
Marzo 2019	04	La Ribagorza	Agricultura, ganadería y pesca	158	Mujeres
Marzo 2019	04	La Ribagorza	Industria y energía	235	Hombres
Marzo 2019	04	La Ribagorza	Industria y energía	110	Mujeres
Marzo 2019	04	La Ribagorza	Construcción	478	Hombres
Marzo 2019	04	La Ribagorza	Construcción	52	Mujeres
Marzo 2019	04	La Ribagorza	Servicios	1594	Hombres
Marzo 2019	04	La Ribagorza	Servicios	2011	Mujeres
Marzo 2019	05	Cinco Villas	Agricultura, ganadería y pesca	2293	Hombres
Marzo 2019	05	Cinco Villas	Agricultura, ganadería y pesca	551	Mujeres
Marzo 2019	05	Cinco Villas	Industria y energía	2050	Hombres
Marzo 2019	05	Cinco Villas	Industria y energía	932	Mujeres
Marzo 2019	05	Cinco Villas	Construcción	827	Hombres
Marzo 2019	05	Cinco Villas	Construcción	92	Mujeres
Marzo 2019	05	Cinco Villas	Servicios	2302	Hombres
Marzo 2019	05	Cinco Villas	Servicios	2901	Mujeres
Marzo 2019	06	Hoya de Huesca / Plana de Uesca	Agricultura, ganadería y pesca	1795	Hombres
Marzo 2019	06	Hoya de Huesca / Plana de Uesca	Agricultura, ganadería y pesca	320	Mujeres
Marzo 2019	06	Hoya de Huesca / Plana de Uesca	Industria y energía	2314	Hombres
Marzo 2019	06	Hoya de Huesca / Plana de Uesca	Industria y energía	540	Mujeres
Marzo 2019	06	Hoya de Huesca / Plana de Uesca	Construcción	2232	Hombres
Marzo 2019	06	Hoya de Huesca / Plana de Uesca	Construcción	229	Mujeres
Marzo 2019	06	Hoya de Huesca / Plana de Uesca	Servicios	11150	Hombres
Marzo 2019	06	Hoya de Huesca / Plana de Uesca	Servicios	16592	Mujeres
Marzo 2019	07	Somontano de Barbastro	Agricultura, ganadería y pesca	1004	Hombres
Marzo 2019	07	Somontano de Barbastro	Agricultura, ganadería y pesca	190	Mujeres
Marzo 2019	07	Somontano de Barbastro	Industria y energía	1327	Hombres
Marzo 2019	07	Somontano de Barbastro	Industria y energía	408	Mujeres
Marzo 2019	07	Somontano de Barbastro	Construcción	550	Hombres
Marzo 2019	07	Somontano de Barbastro	Construcción	62	Mujeres
Marzo 2019	07	Somontano de Barbastro	Servicios	2485	Hombres
Marzo 2019	07	Somontano de Barbastro	Servicios	3946	Mujeres
Marzo 2019	08	Cinca Medio	Agricultura, ganadería y pesca	1069	Hombres
Marzo 2019	08	Cinca Medio	Agricultura, ganadería y pesca	276	Mujeres
Marzo 2019	08	Cinca Medio	Industria y energía	1937	Hombres
Marzo 2019	08	Cinca Medio	Industria y energía	515	Mujeres
Marzo 2019	08	Cinca Medio	Construcción	705	Hombres
Marzo 2019	08	Cinca Medio	Construcción	65	Mujeres
Marzo 2019	08	Cinca Medio	Servicios	2084	Hombres
Marzo 2019	08	Cinca Medio	Servicios	2517	Mujeres
Marzo 2019	09	La Litera / La Llitera	Agricultura, ganadería y pesca	1305	Hombres
Marzo 2019	09	La Litera / La Llitera	Agricultura, ganadería y pesca	313	Mujeres
Marzo 2019	09	La Litera / La Llitera	Industria y energía	1580	Hombres
Marzo 2019	09	La Litera / La Llitera	Industria y energía	403	Mujeres
Marzo 2019	09	La Litera / La Llitera	Construcción	777	Hombres
Marzo 2019	09	La Litera / La Llitera	Construcción	92	Mujeres
Marzo 2019	09	La Litera / La Llitera	Servicios	1530	Hombres
Marzo 2019	09	La Litera / La Llitera	Servicios	1906	Mujeres
Marzo 2019	10	Los Monegros	Agricultura, ganadería y pesca	2056	Hombres
Marzo 2019	10	Los Monegros	Agricultura, ganadería y pesca	552	Mujeres
Marzo 2019	10	Los Monegros	Industria y energía	493	Hombres
Marzo 2019	10	Los Monegros	Industria y energía	171	Mujeres
Marzo 2019	10	Los Monegros	Construcción	560	Hombres
Marzo 2019	10	Los Monegros	Construcción	51	Mujeres
Marzo 2019	10	Los Monegros	Servicios	1095	Hombres
Marzo 2019	10	Los Monegros	Servicios	1350	Mujeres
Marzo 2019	11	Bajo Cinca / Baix Cinca	Agricultura, ganadería y pesca	2898	Hombres
Marzo 2019	11	Bajo Cinca / Baix Cinca	Agricultura, ganadería y pesca	645	Mujeres
Marzo 2019	11	Bajo Cinca / Baix Cinca	Industria y energía	1270	Hombres
Marzo 2019	11	Bajo Cinca / Baix Cinca	Industria y energía	671	Mujeres
Marzo 2019	11	Bajo Cinca / Baix Cinca	Construcción	610	Hombres
Marzo 2019	11	Bajo Cinca / Baix Cinca	Construcción	65	Mujeres
Marzo 2019	11	Bajo Cinca / Baix Cinca	Servicios	2244	Hombres
Marzo 2019	11	Bajo Cinca / Baix Cinca	Servicios	2785	Mujeres
Marzo 2019	12	Tarazona y el Moncayo	Agricultura, ganadería y pesca	207	Hombres
Marzo 2019	12	Tarazona y el Moncayo	Agricultura, ganadería y pesca	49	Mujeres
Marzo 2019	12	Tarazona y el Moncayo	Industria y energía	1096	Hombres
Marzo 2019	12	Tarazona y el Moncayo	Industria y energía	610	Mujeres
Marzo 2019	12	Tarazona y el Moncayo	Construcción	248	Hombres
Marzo 2019	12	Tarazona y el Moncayo	Construcción	21	Mujeres
Marzo 2019	12	Tarazona y el Moncayo	Servicios	986	Hombres
Marzo 2019	12	Tarazona y el Moncayo	Servicios	1129	Mujeres
Marzo 2019	13	Campo de Borja	Agricultura, ganadería y pesca	700	Hombres
Marzo 2019	13	Campo de Borja	Agricultura, ganadería y pesca	174	Mujeres
Marzo 2019	13	Campo de Borja	Industria y energía	842	Hombres
Marzo 2019	13	Campo de Borja	Industria y energía	591	Mujeres
Marzo 2019	13	Campo de Borja	Construcción	265	Hombres
Marzo 2019	13	Campo de Borja	Construcción	20	Mujeres
Marzo 2019	13	Campo de Borja	Servicios	677	Hombres
Marzo 2019	13	Campo de Borja	Servicios	1204	Mujeres
Marzo 2019	14	Aranda	Agricultura, ganadería y pesca	133	Hombres
Marzo 2019	14	Aranda	Agricultura, ganadería y pesca	22	Mujeres
Marzo 2019	14	Aranda	Industria y energía	450	Hombres
Marzo 2019	14	Aranda	Industria y energía	251	Mujeres
Marzo 2019	14	Aranda	Construcción	125	Hombres
Marzo 2019	14	Aranda	Construcción	9	Mujeres
Marzo 2019	14	Aranda	Servicios	343	Hombres
Marzo 2019	14	Aranda	Servicios	344	Mujeres
Marzo 2019	15	Ribera Alta del Ebro	Agricultura, ganadería y pesca	706	Hombres
Marzo 2019	15	Ribera Alta del Ebro	Agricultura, ganadería y pesca	206	Mujeres
Marzo 2019	15	Ribera Alta del Ebro	Industria y energía	9544	Hombres
