Año	Provincia	Municipio	Entidad singular	Núcleo/diseminado	Personas
2019	22-Huesca	22227-Tella-Sin	222270001 - Hospital	22227000101 - Hospital	12
2019	22-Huesca	22227-Tella-Sin	222270002 - Lafortunada	22227000201 - Lafortunada	109
2019	22-Huesca	22227-Tella-Sin	222270003 - Revilla	22227000301 - Revilla	7
2019	22-Huesca	22227-Tella-Sin	222270003 - Revilla	22227000399 - *Diseminado*	4
2019	22-Huesca	22227-Tella-Sin	222270004 - Salinas	22227000401 - Salinas	21
2019	22-Huesca	22227-Tella-Sin	222270004 - Salinas	22227000499 - *Diseminado*	3
2019	22-Huesca	22227-Tella-Sin	222270005 - Sin	22227000501 - Sin	37
2019	22-Huesca	22227-Tella-Sin	222270006 - Tella	22227000601 - Tella	20
2019	22-Huesca	22227-Tella-Sin	222270006 - Tella	22227000699 - *Diseminado*	14
2019	22-Huesca	22227-Tella-Sin	222270007 - Badaín	22227000701 - Badaín	5
2019	22-Huesca	22228-Tierz	222280001 - Tierz	22228000101 - Tierz	771
2019	22-Huesca	22229-Tolva	222290001 - Almunia de San Lorenzo	22229000101 - Almunia de San Lorenzo	1
2019	22-Huesca	22229-Tolva	222290002 - Luzás	22229000201 - Luzás	13
2019	22-Huesca	22229-Tolva	222290002 - Luzás	22229000299 - *Diseminado*	2
2019	22-Huesca	22229-Tolva	222290003 - Sagarras Bajas	22229000301 - Sagarras Bajas	16
2019	22-Huesca	22229-Tolva	222290004 - Tolva	22229000401 - Tolva	73
2019	22-Huesca	22229-Tolva	222290004 - Tolva	22229000499 - *Diseminado*	16
2019	22-Huesca	22230-Torla-Ordesa	222300001 - Fragén	22230000101 - Fragén	30
2019	22-Huesca	22230-Torla-Ordesa	222300002 - Linás de Broto	22230000201 - Linás de Broto	36
2019	22-Huesca	22230-Torla-Ordesa	222300002 - Linás de Broto	22230000299 - *Diseminado*	10
2019	22-Huesca	22230-Torla-Ordesa	222300003 - Torla	22230000301 - Torla	217
2019	22-Huesca	22230-Torla-Ordesa	222300003 - Torla	22230000399 - *Diseminado*	11
2019	22-Huesca	22232-Torralba de Aragón	222320001 - Torralba de Aragón	22232000101 - Torralba de Aragón	101
2019	22-Huesca	22233-Torre la Ribera	222330001 - Torre la Ribera	22233000101 - Torre la Ribera	9
2019	22-Huesca	22233-Torre la Ribera	222330001 - Torre la Ribera	22233000199 - *Diseminado*	12
2019	22-Huesca	22233-Torre la Ribera	222330002 - Vilas del Turbón	22233000201 - Vilas del Turbón	37
2019	22-Huesca	22233-Torre la Ribera	222330003 - Villacarli	22233000301 - Villacarli	23
2019	22-Huesca	22233-Torre la Ribera	222330003 - Villacarli	22233000399 - *Diseminado*	8
2019	22-Huesca	22233-Torre la Ribera	222330004 - Visalibons	22233000401 - Visalibons	12
2019	22-Huesca	22234-Torrente de Cinca	222340001 - Torrente de Cinca	22234000101 - Torrente de Cinca	1044
2019	22-Huesca	22234-Torrente de Cinca	222340001 - Torrente de Cinca	22234000199 - *Diseminado*	110
2019	22-Huesca	22235-Torres de Alcanadre	222350001 - Lacuadrada	22235000101 - Lacuadrada	19
2019	22-Huesca	22235-Torres de Alcanadre	222350002 - Torres de Alcanadre	22235000201 - Torres de Alcanadre	67
2019	22-Huesca	22236-Torres de Barbués	222360001 - Torres de Barbués	22236000101 - Torres de Barbués	46
2019	22-Huesca	22236-Torres de Barbués	222360002 - Valfonda de Santa Ana	22236000201 - Valfonda de Santa Ana	206
2019	22-Huesca	22239-Tramaced	222390001 - Tramaced	22239000101 - Tramaced	104
2019	22-Huesca	22242-Valfarta	222420001 - Valfarta	22242000101 - Valfarta	67
2019	22-Huesca	22243-Valle de Bardají	222430001 - Aguascaldas	22243000199 - *Diseminado*	30
2019	22-Huesca	22244-Valle de Lierp	222440001 - Egea	22244000101 - Egea	15
2019	22-Huesca	22244-Valle de Lierp	222440002 - Padarniu	22244000299 - *Diseminado*	3
2019	22-Huesca	22244-Valle de Lierp	222440003 - Pueyo	22244000399 - *Diseminado*	3
2019	22-Huesca	22244-Valle de Lierp	222440004 - Reperós	22244000499 - *Diseminado*	2
2019	22-Huesca	22244-Valle de Lierp	222440005 - Sala	22244000599 - *Diseminado*	6
2019	22-Huesca	22244-Valle de Lierp	222440006 - Serrate	22244000699 - *Diseminado*	10
2019	22-Huesca	22245-Velilla de Cinca	222450001 - Velilla de Cinca	22245000101 - Velilla de Cinca	461
2019	22-Huesca	22246-Beranuy	222460001 - Ballabriga	22246000101 - Ballabriga	3
2019	22-Huesca	22246-Beranuy	222460002 - Beranuy	22246000201 - Beranuy	19
2019	22-Huesca	22246-Beranuy	222460003 - Biescas de Obarra	22246000301 - Biescas de Obarra	10
2019	22-Huesca	22246-Beranuy	222460004 - Calvera	22246000401 - Calvera	21
2019	22-Huesca	22246-Beranuy	222460004 - Calvera	22246000499 - *Diseminado*	1
2019	22-Huesca	22246-Beranuy	222460005 - Herrerías (Las)	22246000599 - *Diseminado*	11
2019	22-Huesca	22246-Beranuy	222460007 - Pardinella	22246000701 - Pardinella	8
2019	22-Huesca	22246-Beranuy	222460007 - Pardinella	22246000799 - *Diseminado*	9
2019	22-Huesca	22247-Viacamp y Litera	222470001 - Chiriveta	22247000199 - *Diseminado*	1
2019	22-Huesca	22247-Viacamp y Litera	222470003 - Litera	22247000301 - Litera	14
2019	22-Huesca	22247-Viacamp y Litera	222470004 - Viacamp	22247000499 - *Diseminado*	19
2019	22-Huesca	22247-Viacamp y Litera	222470005 - Montfalcó	22247000599 - *Diseminado*	2
2019	22-Huesca	22248-Vicién	222480001 - Vicién	22248000101 - Vicién	113
2019	22-Huesca	22249-Villanova	222490001 - Villanova	22249000101 - Villanova	144
2019	22-Huesca	22249-Villanova	222490001 - Villanova	22249000199 - *Diseminado*	24
2019	22-Huesca	22250-Villanúa	222500001 - Villanúa	22250000101 - Villanúa	398
2019	22-Huesca	22250-Villanúa	222500001 - Villanúa	22250000199 - *Diseminado*	34
2019	22-Huesca	22251-Villanueva de Sigena	222510001 - Villanueva de Sigena	22251000101 - Villanueva de Sigena	343
2019	22-Huesca	22251-Villanueva de Sigena	222510001 - Villanueva de Sigena	22251000199 - *Diseminado*	47
2019	22-Huesca	22252-Yebra de Basa	222520001 - Fanlillo	22252000101 - Fanlillo	7
2019	22-Huesca	22252-Yebra de Basa	222520002 - Orús	22252000201 - Orús	4
2019	22-Huesca	22252-Yebra de Basa	222520003 - San Julián de Basa	22252000301 - San Julián de Basa	10
2019	22-Huesca	22252-Yebra de Basa	222520004 - Sobás	22252000401 - Sobás	14
2019	22-Huesca	22252-Yebra de Basa	222520005 - Yebra de Basa	22252000501 - Yebra de Basa	108
2019	22-Huesca	22253-Yésero	222530001 - Yésero	22253000101 - Yésero	57
2019	22-Huesca	22254-Zaidín	222540001 - Zaidín	22254000101 - Zaidín	1654
2019	22-Huesca	22254-Zaidín	222540001 - Zaidín	22254000199 - *Diseminado*	109
2019	22-Huesca	22901-Valle de Hecho	229010001 - Embún	22901000101 - Embún	87
2019	22-Huesca	22901-Valle de Hecho	229010001 - Embún	22901000199 - *Diseminado*	23
2019	22-Huesca	22901-Valle de Hecho	229010002 - Hecho	22901000201 - Hecho	522
2019	22-Huesca	22901-Valle de Hecho	229010002 - Hecho	22901000299 - *Diseminado*	31
2019	22-Huesca	22901-Valle de Hecho	229010003 - Santa Lucía	22901000399 - *Diseminado*	5
2019	22-Huesca	22901-Valle de Hecho	229010004 - Siresa	22901000401 - Siresa	107
2019	22-Huesca	22901-Valle de Hecho	229010005 - Urdués	22901000501 - Urdués	47
2019	22-Huesca	22902-Puente la Reina de Jaca	229020001 - Javierregay	22902000101 - Javierregay	90
2019	22-Huesca	22902-Puente la Reina de Jaca	229020002 - Puente la Reina de Jaca	22902000201 - Puente la Reina de Jaca	72
2019	22-Huesca	22902-Puente la Reina de Jaca	229020003 - Santa Engracia de Jaca	22902000301 - Santa Engracia de Jaca	93
2019	22-Huesca	22903-San Miguel del Cinca	229030001 - Estiche de Cinca	22903000101 - Estiche de Cinca	118
2019	22-Huesca	22903-San Miguel del Cinca	229030001 - Estiche de Cinca	22903000199 - *Diseminado*	3
2019	22-Huesca	22903-San Miguel del Cinca	229030002 - Pomar de Cinca	22903000201 - Pomar de Cinca	419
2019	22-Huesca	22903-San Miguel del Cinca	229030002 - Pomar de Cinca	22903000299 - *Diseminado*	4
2019	22-Huesca	22903-San Miguel del Cinca	229030003 - Santalecina	22903000301 - Santalecina	240
2019	22-Huesca	22903-San Miguel del Cinca	229030003 - Santalecina	22903000399 - *Diseminado*	11
2019	22-Huesca	22904-Sotonera (La)	229040001 - Aniés	22904000101 - Aniés	125
2019	22-Huesca	22904-Sotonera (La)	229040002 - Bolea	22904000201 - Bolea	437
2019	22-Huesca	22904-Sotonera (La)	229040002 - Bolea	22904000299 - *Diseminado*	27
2019	22-Huesca	22904-Sotonera (La)	229040003 - Esquedas	22904000301 - Esquedas	59
2019	22-Huesca	22904-Sotonera (La)	229040003 - Esquedas	22904000399 - *Diseminado*	14
2019	22-Huesca	22904-Sotonera (La)	229040004 - Lierta	22904000401 - Lierta	42
2019	22-Huesca	22904-Sotonera (La)	229040005 - Plasencia del Monte	22904000501 - Plasencia del Monte	63
2019	22-Huesca	22904-Sotonera (La)	229040005 - Plasencia del Monte	22904000599 - *Diseminado*	10
2019	22-Huesca	22904-Sotonera (La)	229040006 - Puibolea	22904000601 - Puibolea	38
2019	22-Huesca	22904-Sotonera (La)	229040006 - Puibolea	22904000699 - *Diseminado*	4
2019	22-Huesca	22904-Sotonera (La)	229040007 - Quinzano	22904000701 - Quinzano	53
2019	22-Huesca	22905-Lupiñén-Ortilla	229050001 - Casas de Nuevo (Las)	22905000199 - *Diseminado*	7
2019	22-Huesca	22905-Lupiñén-Ortilla	229050002 - Lupiñén	22905000201 - Lupiñén	202
2019	22-Huesca	22905-Lupiñén-Ortilla	229050002 - Lupiñén	22905000299 - *Diseminado*	10
2019	22-Huesca	22905-Lupiñén-Ortilla	229050003 - Montmesa	22905000301 - Montmesa	74
2019	22-Huesca	22905-Lupiñén-Ortilla	229050004 - Ortilla	22905000401 - Ortilla	39
2019	22-Huesca	22905-Lupiñén-Ortilla	229050004 - Ortilla	22905000499 - *Diseminado*	10
2019	22-Huesca	22906-Santa María de Dulcis	229060001 - Buera	22906000101 - Buera	99
2019	22-Huesca	22906-Santa María de Dulcis	229060001 - Buera	22906000199 - *Diseminado*	5
2019	22-Huesca	22906-Santa María de Dulcis	229060002 - Huerta de Vero	22906000201 - Huerta de Vero	105
2019	22-Huesca	22907-Aínsa-Sobrarbe	229070001 - Aínsa	22907000101 - Aínsa	1678
2019	22-Huesca	22907-Aínsa-Sobrarbe	229070001 - Aínsa	22907000199 - *Diseminado*	3
2019	22-Huesca	22907-Aínsa-Sobrarbe	229070002 - Arcusa	22907000201 - Arcusa	26
2019	22-Huesca	22907-Aínsa-Sobrarbe	229070003 - Arro	22907000301 - Arro	29
2019	22-Huesca	22907-Aínsa-Sobrarbe	229070003 - Arro	22907000399 - *Diseminado*	1
2019	22-Huesca	22907-Aínsa-Sobrarbe	229070004 - Banastón	22907000401 - Banastón	54
2019	22-Huesca	22907-Aínsa-Sobrarbe	229070004 - Banastón	22907000499 - *Diseminado*	33
2019	22-Huesca	22907-Aínsa-Sobrarbe	229070005 - Bellostas (Las)	22907000599 - *Diseminado*	7
2019	22-Huesca	22907-Aínsa-Sobrarbe	229070006 - Camporrotuno	22907000601 - Camporrotuno	21
2019	22-Huesca	22907-Aínsa-Sobrarbe	229070007 - Castejón de Sobrarbe	22907000701 - Castejón de Sobrarbe	7
2019	22-Huesca	22907-Aínsa-Sobrarbe	229070008 - Castellazo	22907000899 - *Diseminado*	19
2019	22-Huesca	22907-Aínsa-Sobrarbe	229070009 - Coscojuela de Sobrarbe	22907000901 - Coscojuela de Sobrarbe	41
2019	22-Huesca	22907-Aínsa-Sobrarbe	229070009 - Coscojuela de Sobrarbe	22907000999 - *Diseminado*	2
2019	22-Huesca	22907-Aínsa-Sobrarbe	229070010 - Coscollar (El)	22907001099 - *Diseminado*	6
2019	22-Huesca	22907-Aínsa-Sobrarbe	229070011 - Guaso	22907001101 - Guaso	103
2019	22-Huesca	22907-Aínsa-Sobrarbe	229070011 - Guaso	22907001199 - *Diseminado*	10
2019	22-Huesca	22907-Aínsa-Sobrarbe	229070012 - Latorre	22907001201 - Latorre	4
2019	22-Huesca	22907-Aínsa-Sobrarbe	229070013 - Latorrecilla	22907001301 - Latorrecilla	29
2019	22-Huesca	22907-Aínsa-Sobrarbe	229070014 - Olsón	22907001401 - Olsón	18
2019	22-Huesca	22907-Aínsa-Sobrarbe	229070015 - Pardina (La)	22907001599 - *Diseminado*	11
2019	22-Huesca	22907-Aínsa-Sobrarbe	229070016 - Paúles de Sarsa	22907001601 - Paúles de Sarsa	18
2019	22-Huesca	22907-Aínsa-Sobrarbe	229070017 - Gerbe	22907001701 - Gerbe	27
2019	22-Huesca	22907-Aínsa-Sobrarbe	229070018 - Jabierre de Olsón	22907001899 - *Diseminado*	12
2019	22-Huesca	22907-Aínsa-Sobrarbe	229070019 - Mondot	22907001999 - *Diseminado*	6
2019	22-Huesca	22907-Aínsa-Sobrarbe	229070020 - Santa María de Buil	22907002099 - *Diseminado*	23
2019	22-Huesca	22907-Aínsa-Sobrarbe	229070021 - Griébal	22907002101 - Griébal	1
2019	22-Huesca	22907-Aínsa-Sobrarbe	229070022 - Morillo de Tou	22907002201 - Morillo de Tou	8
2019	22-Huesca	22907-Aínsa-Sobrarbe	229070023 - Sarsa de Surta	22907002301 - Sarsa de Surta	4
2019	22-Huesca	22908-Hoz y Costeán	229080001 - Costeán	22908000101 - Costeán	82
2019	22-Huesca	22908-Hoz y Costeán	229080003 - Hoz de Barbastro	22908000301 - Hoz de Barbastro	120
2019	22-Huesca	22908-Hoz y Costeán	229080004 - Montesa	22908000401 - Montesa	11
2019	22-Huesca	22908-Hoz y Costeán	229080005 - Salinas de Hoz	22908000501 - Salinas de Hoz	10
2019	22-Huesca	22909-Vencillón	229090001 - Vencillón	22909000101 - Vencillón	387
2019	22-Huesca	22909-Vencillón	229090001 - Vencillón	22909000199 - *Diseminado*	2
2019	44-Teruel	44001-Ababuj	440010001 - Ababuj	44001000101 - Ababuj	66
2019	44-Teruel	44001-Ababuj	440010001 - Ababuj	44001000199 - *Diseminado*	7
2019	44-Teruel	44002-Abejuela	440020001 - Abejuela	44002000101 - Abejuela	48
2019	44-Teruel	44003-Aguatón	440030001 - Aguatón	44003000101 - Aguatón	18
2019	44-Teruel	44004-Aguaviva	440040001 - Aguaviva	44004000101 - Aguaviva	512
2019	44-Teruel	44004-Aguaviva	440040001 - Aguaviva	44004000199 - *Diseminado*	2
2019	44-Teruel	44005-Aguilar del Alfambra	440050001 - Aguilar del Alfambra	44005000101 - Aguilar del Alfambra	58
2019	44-Teruel	44005-Aguilar del Alfambra	440050001 - Aguilar del Alfambra	44005000199 - *Diseminado*	5
2019	44-Teruel	44006-Alacón	440060001 - Alacón	44006000101 - Alacón	252
2019	44-Teruel	44007-Alba	440070001 - Alba	44007000101 - Alba	170
2019	44-Teruel	44008-Albalate del Arzobispo	440080001 - Albalate del Arzobispo	44008000101 - Albalate del Arzobispo	1910
2019	44-Teruel	44008-Albalate del Arzobispo	440080001 - Albalate del Arzobispo	44008000199 - *Diseminado*	70
2019	44-Teruel	44009-Albarracín	440090001 - Albarracín	44009000101 - Albarracín	919
2019	44-Teruel	44009-Albarracín	440090001 - Albarracín	44009000199 - *Diseminado*	74
2019	44-Teruel	44009-Albarracín	440090003 - Casillas de Bezas (Las)	44009000301 - Casillas de Bezas (Las)	3
2019	44-Teruel	44009-Albarracín	440090003 - Casillas de Bezas (Las)	44009000399 - *Diseminado*	1
2019	44-Teruel	44009-Albarracín	440090004 - Collado de la Grulla	44009000401 - Collado de la Grulla	3
2019	44-Teruel	44009-Albarracín	440090006 - Valle Cabriel	44009000699 - *Diseminado*	1
2019	44-Teruel	44009-Albarracín	440090008 - Membrillo (El)	44009000801 - Membrillo (El)	4
2019	44-Teruel	44009-Albarracín	440090009 - San Pedro	44009000901 - San Pedro	5
2019	44-Teruel	44009-Albarracín	440090010 - Valdevecar	44009001001 - Valdevecar	15
2019	44-Teruel	44010-Albentosa	440100001 - Albentosa	44010000101 - Albentosa	148
2019	44-Teruel	44010-Albentosa	440100001 - Albentosa	44010000199 - *Diseminado*	2
2019	44-Teruel	44010-Albentosa	440100002 - Venta del Aire	44010000201 - Venta del Aire	87
2019	44-Teruel	44010-Albentosa	440100003 - Estación Mora de Rubielos	44010000301 - Estación Mora de Rubielos	9
2019	44-Teruel	44010-Albentosa	440100004 - Fuen del Cepo	44010000401 - Fuen del Cepo	21
2019	44-Teruel	44010-Albentosa	440100004 - Fuen del Cepo	44010000499 - *Diseminado*	6
2019	44-Teruel	44010-Albentosa	440100005 - Mases (Los)	44010000501 - Mases (Los)	3
2019	44-Teruel	44011-Alcaine	440110001 - Alcaine	44011000101 - Alcaine	59
2019	44-Teruel	44012-Alcalá de la Selva	440120001 - Alcalá de la Selva	44012000101 - Alcalá de la Selva	251
2019	44-Teruel	44012-Alcalá de la Selva	440120001 - Alcalá de la Selva	44012000199 - *Diseminado*	24
2019	44-Teruel	44012-Alcalá de la Selva	440120002 - Virgen de la Vega (La)	44012000201 - Sol y Nieve	5
2019	44-Teruel	44012-Alcalá de la Selva	440120002 - Virgen de la Vega (La)	44012000202 - Solano de la Vega	3
2019	44-Teruel	44012-Alcalá de la Selva	440120002 - Virgen de la Vega (La)	44012000203 - Virgen de la Vega (La)	38
2019	44-Teruel	44012-Alcalá de la Selva	440120002 - Virgen de la Vega (La)	44012000299 - *Diseminado*	22
2019	44-Teruel	44013-Alcañiz	440130001 - Alcañiz	44013000101 - Alcañiz	15322
2019	44-Teruel	44013-Alcañiz	440130001 - Alcañiz	44013000199 - *Diseminado*	134
2019	44-Teruel	44013-Alcañiz	440130002 - Puigmoreno	44013000201 - Puigmoreno	324
2019	44-Teruel	44013-Alcañiz	440130003 - Valmuel	44013000301 - Valmuel	167
2019	44-Teruel	44014-Alcorisa	440140001 - Alcorisa	44014000101 - Alcorisa	3259
2019	44-Teruel	44014-Alcorisa	440140001 - Alcorisa	44014000199 - *Diseminado*	7
2019	44-Teruel	44016-Alfambra	440160001 - Alfambra	44016000101 - Alfambra	502
2019	44-Teruel	44016-Alfambra	440160001 - Alfambra	44016000199 - *Diseminado*	6
2019	44-Teruel	44017-Aliaga	440170001 - Aldehuela	44017000199 - *Diseminado*	20
2019	44-Teruel	44017-Aliaga	440170002 - Aliaga	44017000201 - Aliaga	244
2019	44-Teruel	44017-Aliaga	440170002 - Aliaga	44017000299 - *Diseminado*	16
2019	44-Teruel	44017-Aliaga	440170003 - Campos	44017000301 - Campos	10
2019	44-Teruel	44017-Aliaga	440170004 - Cañadilla (La)	44017000401 - Cañadilla (La)	6
2019	44-Teruel	44017-Aliaga	440170005 - Cirujeda	44017000501 - Cirujeda	15
2019	44-Teruel	44017-Aliaga	440170006 - Santa Bárbara	44017000601 - Santa Bárbara	30
2019	44-Teruel	44018-Almohaja	440180001 - Almohaja	44018000101 - Almohaja	16
2019	44-Teruel	44019-Alobras	440190001 - Alobras	44019000101 - Alobras	64
2019	44-Teruel	44020-Alpeñés	440200001 - Alpeñés	44020000101 - Alpeñés	22
2019	44-Teruel	44021-Allepuz	440210001 - Allepuz	44021000101 - Allepuz	93
2019	44-Teruel	44021-Allepuz	440210001 - Allepuz	44021000199 - *Diseminado*	32
2019	44-Teruel	44022-Alloza	440220001 - Alloza	44022000101 - Alloza	555
2019	44-Teruel	44022-Alloza	440220001 - Alloza	44022000199 - *Diseminado*	3
2019	44-Teruel	44023-Allueva	440230001 - Allueva	44023000101 - Allueva	26
2019	44-Teruel	44024-Anadón	440240001 - Anadón	44024000101 - Anadón	28
2019	44-Teruel	44025-Andorra	440250001 - Andorra	44025000101 - Andorra	7472
2019	44-Teruel	44026-Arcos de las Salinas	440260001 - Arcos de las Salinas	44026000101 - Arcos de las Salinas	108
2019	44-Teruel	44026-Arcos de las Salinas	440260001 - Arcos de las Salinas	44026000199 - *Diseminado*	10
2019	44-Teruel	44026-Arcos de las Salinas	440260002 - Higuera (La)	44026000299 - *Diseminado*	1
2019	44-Teruel	44027-Arens de Lledó	440270001 - Arens de Lledó	44027000101 - Arens de Lledó	189
2019	44-Teruel	44027-Arens de Lledó	440270001 - Arens de Lledó	44027000199 - *Diseminado*	22
2019	44-Teruel	44028-Argente	440280001 - Argente	44028000101 - Argente	195
2019	44-Teruel	44029-Ariño	440290001 - Ariño	44029000101 - Ariño	724
2019	44-Teruel	44031-Azaila	440310001 - Azaila	44031000101 - Azaila	90
2019	44-Teruel	44032-Bádenas	440320001 - Bádenas	44032000101 - Bádenas	19
2019	44-Teruel	44033-Báguena	440330001 - Báguena	44033000101 - Báguena	287
2019	44-Teruel	44034-Bañón	440340001 - Bañón	44034000101 - Bañón	144
2019	44-Teruel	44035-Barrachina	440350001 - Barrachina	44035000101 - Barrachina	111
2019	44-Teruel	44035-Barrachina	440350001 - Barrachina	44035000199 - *Diseminado*	1
2019	44-Teruel	44036-Bea	440360001 - Bea	44036000101 - Bea	30
2019	44-Teruel	44036-Bea	440360001 - Bea	44036000199 - *Diseminado*	1
2019	44-Teruel	44037-Beceite	440370001 - Beceite	44037000101 - Beceite	522
2019	44-Teruel	44037-Beceite	440370001 - Beceite	44037000199 - *Diseminado*	19
2019	44-Teruel	44038-Belmonte de San José	440380001 - Belmonte de San José	44038000101 - Belmonte de San José	111
2019	44-Teruel	44038-Belmonte de San José	440380001 - Belmonte de San José	44038000199 - *Diseminado*	2
2019	44-Teruel	44039-Bello	440390001 - Bello	44039000101 - Bello	224
2019	44-Teruel	44040-Berge	440400001 - Berge	44040000101 - Berge	235
2019	44-Teruel	44041-Bezas	440410001 - Bezas	44041000101 - Bezas	67
2019	44-Teruel	44041-Bezas	440410001 - Bezas	44041000199 - *Diseminado*	3
2019	44-Teruel	44042-Blancas	440420001 - Blancas	44042000101 - Blancas	126
