Mes y año	Mes (código)	Sexo	Número de contratos	Comarca código	Comarca nombre
Febrero 2016	201602	Mujeres	81	10	Los Monegros
Febrero 2016	201602	Mujeres	428	11	Bajo Cinca / Baix Cinca
Febrero 2016	201602	Mujeres	252	12	Tarazona y el Moncayo
Febrero 2016	201602	Mujeres	180	13	Campo de Borja
Febrero 2016	201602	Mujeres	46	14	Aranda
Febrero 2016	201602	Mujeres	273	15	Ribera Alta del Ebro
Febrero 2016	201602	Mujeres	474	16	Valdejalón
Febrero 2016	201602	Mujeres	10517	17	Central
Febrero 2016	201602	Mujeres	113	18	Ribera Baja del Ebro
Febrero 2016	201602	Mujeres	97	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Febrero 2016	201602	Mujeres	280	20	Comunidad de Calatayud
Febrero 2016	201602	Mujeres	168	21	Campo de Cariñena
Febrero 2016	201602	Mujeres	26	22	Campo de Belchite
Febrero 2016	201602	Mujeres	46	23	Bajo Martín
Febrero 2016	201602	Mujeres	25	24	Campo de Daroca
Febrero 2016	201602	Mujeres	50	25	Jiloca
Febrero 2016	201602	Mujeres	42	26	Cuencas Mineras
Febrero 2016	201602	Mujeres	80	27	Andorra-Sierra de Arcos
Febrero 2016	201602	Mujeres	182	28	Bajo Aragón
Febrero 2016	201602	Mujeres	639	29	Comunidad de Teruel
Febrero 2016	201602	Mujeres	9	30	Maestrazgo
Febrero 2016	201602	Mujeres	31	31	Sierra de Albarracín
Febrero 2016	201602	Mujeres	53	32	Gúdar-Javalambre
Febrero 2016	201602	Mujeres	68	33	Matarraña / Matarranya
Enero 2016	201601	Hombres	271	01	La Jacetania
Enero 2016	201601	Hombres	454	02	Alto Gállego
Enero 2016	201601	Hombres	82	03	Sobrarbe
Enero 2016	201601	Hombres	192	04	La Ribagorza
Enero 2016	201601	Hombres	295	05	Cinco Villas
Enero 2016	201601	Hombres	739	06	Hoya de Huesca / Plana de Uesca
Enero 2016	201601	Hombres	325	07	Somontano de Barbastro
Enero 2016	201601	Hombres	266	08	Cinca Medio
Enero 2016	201601	Hombres	186	09	La Litera / La Llitera
Enero 2016	201601	Hombres	135	10	Los Monegros
Enero 2016	201601	Hombres	589	11	Bajo Cinca / Baix Cinca
Enero 2016	201601	Hombres	326	12	Tarazona y el Moncayo
Enero 2016	201601	Hombres	261	13	Campo de Borja
Enero 2016	201601	Hombres	86	14	Aranda
Enero 2016	201601	Hombres	764	15	Ribera Alta del Ebro
Enero 2016	201601	Hombres	1088	16	Valdejalón
Enero 2016	201601	Hombres	10703	17	Central
Enero 2016	201601	Hombres	198	18	Ribera Baja del Ebro
Enero 2016	201601	Hombres	177	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Enero 2016	201601	Hombres	363	20	Comunidad de Calatayud
Enero 2016	201601	Hombres	283	21	Campo de Cariñena
Enero 2016	201601	Hombres	22	22	Campo de Belchite
Enero 2016	201601	Hombres	68	23	Bajo Martín
Enero 2016	201601	Hombres	38	24	Campo de Daroca
Enero 2016	201601	Hombres	48	25	Jiloca
Enero 2016	201601	Hombres	40	26	Cuencas Mineras
Enero 2016	201601	Hombres	57	27	Andorra-Sierra de Arcos
Enero 2016	201601	Hombres	284	28	Bajo Aragón
Enero 2016	201601	Hombres	982	29	Comunidad de Teruel
Enero 2016	201601	Hombres	18	30	Maestrazgo
Enero 2016	201601	Hombres	21	31	Sierra de Albarracín
Enero 2016	201601	Hombres	64	32	Gúdar-Javalambre
Enero 2016	201601	Hombres	67	33	Matarraña / Matarranya
Enero 2016	201601	Mujeres	301	01	La Jacetania
Enero 2016	201601	Mujeres	355	02	Alto Gállego
Enero 2016	201601	Mujeres	73	03	Sobrarbe
Enero 2016	201601	Mujeres	145	04	La Ribagorza
Enero 2016	201601	Mujeres	247	05	Cinco Villas
Enero 2016	201601	Mujeres	789	06	Hoya de Huesca / Plana de Uesca
Enero 2016	201601	Mujeres	225	07	Somontano de Barbastro
Enero 2016	201601	Mujeres	253	08	Cinca Medio
Enero 2016	201601	Mujeres	117	09	La Litera / La Llitera
Enero 2016	201601	Mujeres	68	10	Los Monegros
Enero 2016	201601	Mujeres	460	11	Bajo Cinca / Baix Cinca
Enero 2016	201601	Mujeres	182	12	Tarazona y el Moncayo
Enero 2016	201601	Mujeres	143	13	Campo de Borja
Enero 2016	201601	Mujeres	69	14	Aranda
Enero 2016	201601	Mujeres	362	15	Ribera Alta del Ebro
Enero 2016	201601	Mujeres	610	16	Valdejalón
Enero 2016	201601	Mujeres	10117	17	Central
Enero 2016	201601	Mujeres	85	18	Ribera Baja del Ebro
Enero 2016	201601	Mujeres	89	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Enero 2016	201601	Mujeres	279	20	Comunidad de Calatayud
Enero 2016	201601	Mujeres	115	21	Campo de Cariñena
Enero 2016	201601	Mujeres	21	22	Campo de Belchite
Enero 2016	201601	Mujeres	50	23	Bajo Martín
Enero 2016	201601	Mujeres	25	24	Campo de Daroca
Enero 2016	201601	Mujeres	54	25	Jiloca
Enero 2016	201601	Mujeres	76	26	Cuencas Mineras
Enero 2016	201601	Mujeres	96	27	Andorra-Sierra de Arcos
Enero 2016	201601	Mujeres	184	28	Bajo Aragón
Enero 2016	201601	Mujeres	484	29	Comunidad de Teruel
Enero 2016	201601	Mujeres	14	30	Maestrazgo
Enero 2016	201601	Mujeres	18	31	Sierra de Albarracín
Enero 2016	201601	Mujeres	60	32	Gúdar-Javalambre
Enero 2016	201601	Mujeres	41	33	Matarraña / Matarranya
Diciembre 2015	201512	Hombres	311	01	La Jacetania
Diciembre 2015	201512	Hombres	576	02	Alto Gállego
Diciembre 2015	201512	Hombres	85	03	Sobrarbe
Diciembre 2015	201512	Hombres	314	04	La Ribagorza
Diciembre 2015	201512	Hombres	267	05	Cinco Villas
Diciembre 2015	201512	Hombres	755	06	Hoya de Huesca / Plana de Uesca
Diciembre 2015	201512	Hombres	271	07	Somontano de Barbastro
Diciembre 2015	201512	Hombres	257	08	Cinca Medio
Diciembre 2015	201512	Hombres	188	09	La Litera / La Llitera
Diciembre 2015	201512	Hombres	100	10	Los Monegros
Diciembre 2015	201512	Hombres	569	11	Bajo Cinca / Baix Cinca
Diciembre 2015	201512	Hombres	378	12	Tarazona y el Moncayo
Diciembre 2015	201512	Hombres	157	13	Campo de Borja
Diciembre 2015	201512	Hombres	84	14	Aranda
Diciembre 2015	201512	Hombres	704	15	Ribera Alta del Ebro
Diciembre 2015	201512	Hombres	918	16	Valdejalón
Diciembre 2015	201512	Hombres	10627	17	Central
Diciembre 2015	201512	Hombres	211	18	Ribera Baja del Ebro
Diciembre 2015	201512	Hombres	136	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Diciembre 2015	201512	Hombres	315	20	Comunidad de Calatayud
Diciembre 2015	201512	Hombres	324	21	Campo de Cariñena
Diciembre 2015	201512	Hombres	23	22	Campo de Belchite
Diciembre 2015	201512	Hombres	61	23	Bajo Martín
Diciembre 2015	201512	Hombres	39	24	Campo de Daroca
Diciembre 2015	201512	Hombres	60	25	Jiloca
Diciembre 2015	201512	Hombres	47	26	Cuencas Mineras
Diciembre 2015	201512	Hombres	78	27	Andorra-Sierra de Arcos
Diciembre 2015	201512	Hombres	188	28	Bajo Aragón
Diciembre 2015	201512	Hombres	809	29	Comunidad de Teruel
Diciembre 2015	201512	Hombres	26	30	Maestrazgo
Diciembre 2015	201512	Hombres	42	31	Sierra de Albarracín
Diciembre 2015	201512	Hombres	83	32	Gúdar-Javalambre
Diciembre 2015	201512	Hombres	82	33	Matarraña / Matarranya
Diciembre 2015	201512	Mujeres	385	01	La Jacetania
Diciembre 2015	201512	Mujeres	520	02	Alto Gállego
Diciembre 2015	201512	Mujeres	94	03	Sobrarbe
Diciembre 2015	201512	Mujeres	283	04	La Ribagorza
Diciembre 2015	201512	Mujeres	236	05	Cinco Villas
Diciembre 2015	201512	Mujeres	1009	06	Hoya de Huesca / Plana de Uesca
Diciembre 2015	201512	Mujeres	199	07	Somontano de Barbastro
Diciembre 2015	201512	Mujeres	290	08	Cinca Medio
Diciembre 2015	201512	Mujeres	124	09	La Litera / La Llitera
Diciembre 2015	201512	Mujeres	79	10	Los Monegros
Diciembre 2015	201512	Mujeres	434	11	Bajo Cinca / Baix Cinca
Diciembre 2015	201512	Mujeres	252	12	Tarazona y el Moncayo
Diciembre 2015	201512	Mujeres	104	13	Campo de Borja
Diciembre 2015	201512	Mujeres	42	14	Aranda
Diciembre 2015	201512	Mujeres	452	15	Ribera Alta del Ebro
Diciembre 2015	201512	Mujeres	408	16	Valdejalón
Diciembre 2015	201512	Mujeres	11234	17	Central
Diciembre 2015	201512	Mujeres	95	18	Ribera Baja del Ebro
Diciembre 2015	201512	Mujeres	90	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Diciembre 2015	201512	Mujeres	332	20	Comunidad de Calatayud
Diciembre 2015	201512	Mujeres	135	21	Campo de Cariñena
Diciembre 2015	201512	Mujeres	27	22	Campo de Belchite
Diciembre 2015	201512	Mujeres	57	23	Bajo Martín
Diciembre 2015	201512	Mujeres	33	24	Campo de Daroca
Diciembre 2015	201512	Mujeres	44	25	Jiloca
Diciembre 2015	201512	Mujeres	66	26	Cuencas Mineras
Diciembre 2015	201512	Mujeres	133	27	Andorra-Sierra de Arcos
Diciembre 2015	201512	Mujeres	212	28	Bajo Aragón
Diciembre 2015	201512	Mujeres	654	29	Comunidad de Teruel
Diciembre 2015	201512	Mujeres	42	30	Maestrazgo
Diciembre 2015	201512	Mujeres	37	31	Sierra de Albarracín
Diciembre 2015	201512	Mujeres	109	32	Gúdar-Javalambre
Diciembre 2015	201512	Mujeres	67	33	Matarraña / Matarranya
Noviembre 2015	201511	Hombres	134	01	La Jacetania
Noviembre 2015	201511	Hombres	217	02	Alto Gállego
Noviembre 2015	201511	Hombres	97	03	Sobrarbe
Noviembre 2015	201511	Hombres	110	04	La Ribagorza
Noviembre 2015	201511	Hombres	398	05	Cinco Villas
Noviembre 2015	201511	Hombres	820	06	Hoya de Huesca / Plana de Uesca
Noviembre 2015	201511	Hombres	219	07	Somontano de Barbastro
Noviembre 2015	201511	Hombres	349	08	Cinca Medio
Noviembre 2015	201511	Hombres	196	09	La Litera / La Llitera
Noviembre 2015	201511	Hombres	154	10	Los Monegros
Noviembre 2015	201511	Hombres	862	11	Bajo Cinca / Baix Cinca
Noviembre 2015	201511	Hombres	342	12	Tarazona y el Moncayo
Noviembre 2015	201511	Hombres	254	13	Campo de Borja
Noviembre 2015	201511	Hombres	93	14	Aranda
Noviembre 2015	201511	Hombres	674	15	Ribera Alta del Ebro
Noviembre 2015	201511	Hombres	1241	16	Valdejalón
Noviembre 2015	201511	Hombres	11919	17	Central
Noviembre 2015	201511	Hombres	149	18	Ribera Baja del Ebro
Noviembre 2015	201511	Hombres	227	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Noviembre 2015	201511	Hombres	377	20	Comunidad de Calatayud
Noviembre 2015	201511	Hombres	339	21	Campo de Cariñena
Noviembre 2015	201511	Hombres	28	22	Campo de Belchite
Noviembre 2015	201511	Hombres	73	23	Bajo Martín
Noviembre 2015	201511	Hombres	26	24	Campo de Daroca
Noviembre 2015	201511	Hombres	57	25	Jiloca
Noviembre 2015	201511	Hombres	28	26	Cuencas Mineras
Noviembre 2015	201511	Hombres	89	27	Andorra-Sierra de Arcos
Noviembre 2015	201511	Hombres	237	28	Bajo Aragón
Noviembre 2015	201511	Hombres	939	29	Comunidad de Teruel
Noviembre 2015	201511	Hombres	24	30	Maestrazgo
Noviembre 2015	201511	Hombres	31	31	Sierra de Albarracín
Noviembre 2015	201511	Hombres	75	32	Gúdar-Javalambre
Noviembre 2015	201511	Hombres	106	33	Matarraña / Matarranya
Noviembre 2015	201511	Mujeres	150	01	La Jacetania
Noviembre 2015	201511	Mujeres	177	02	Alto Gállego
Noviembre 2015	201511	Mujeres	131	03	Sobrarbe
Noviembre 2015	201511	Mujeres	90	04	La Ribagorza
Noviembre 2015	201511	Mujeres	268	05	Cinco Villas
Noviembre 2015	201511	Mujeres	821	06	Hoya de Huesca / Plana de Uesca
Noviembre 2015	201511	Mujeres	192	07	Somontano de Barbastro
Noviembre 2015	201511	Mujeres	303	08	Cinca Medio
Noviembre 2015	201511	Mujeres	117	09	La Litera / La Llitera
Noviembre 2015	201511	Mujeres	129	10	Los Monegros
Noviembre 2015	201511	Mujeres	447	11	Bajo Cinca / Baix Cinca
Noviembre 2015	201511	Mujeres	249	12	Tarazona y el Moncayo
Noviembre 2015	201511	Mujeres	122	13	Campo de Borja
Noviembre 2015	201511	Mujeres	50	14	Aranda
Noviembre 2015	201511	Mujeres	390	15	Ribera Alta del Ebro
Noviembre 2015	201511	Mujeres	615	16	Valdejalón
Noviembre 2015	201511	Mujeres	11362	17	Central
Noviembre 2015	201511	Mujeres	120	18	Ribera Baja del Ebro
Noviembre 2015	201511	Mujeres	100	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Noviembre 2015	201511	Mujeres	296	20	Comunidad de Calatayud
Noviembre 2015	201511	Mujeres	116	21	Campo de Cariñena
Noviembre 2015	201511	Mujeres	30	22	Campo de Belchite
Noviembre 2015	201511	Mujeres	44	23	Bajo Martín
Noviembre 2015	201511	Mujeres	35	24	Campo de Daroca
Noviembre 2015	201511	Mujeres	55	25	Jiloca
Noviembre 2015	201511	Mujeres	62	26	Cuencas Mineras
Noviembre 2015	201511	Mujeres	92	27	Andorra-Sierra de Arcos
Noviembre 2015	201511	Mujeres	207	28	Bajo Aragón
Noviembre 2015	201511	Mujeres	499	29	Comunidad de Teruel
Noviembre 2015	201511	Mujeres	16	30	Maestrazgo
Noviembre 2015	201511	Mujeres	28	31	Sierra de Albarracín
Noviembre 2015	201511	Mujeres	71	32	Gúdar-Javalambre
Noviembre 2015	201511	Mujeres	52	33	Matarraña / Matarranya
Octubre 2015	201510	Hombres	163	01	La Jacetania
Octubre 2015	201510	Hombres	261	02	Alto Gállego
Octubre 2015	201510	Hombres	117	03	Sobrarbe
Octubre 2015	201510	Hombres	139	04	La Ribagorza
Octubre 2015	201510	Hombres	369	05	Cinco Villas
Octubre 2015	201510	Hombres	1119	06	Hoya de Huesca / Plana de Uesca
Octubre 2015	201510	Hombres	313	07	Somontano de Barbastro
Octubre 2015	201510	Hombres	477	08	Cinca Medio
Octubre 2015	201510	Hombres	373	09	La Litera / La Llitera
Octubre 2015	201510	Hombres	160	10	Los Monegros
Octubre 2015	201510	Hombres	525	11	Bajo Cinca / Baix Cinca
Octubre 2015	201510	Hombres	319	12	Tarazona y el Moncayo
Octubre 2015	201510	Hombres	555	13	Campo de Borja
Octubre 2015	201510	Hombres	87	14	Aranda
Octubre 2015	201510	Hombres	878	15	Ribera Alta del Ebro
Octubre 2015	201510	Hombres	1391	16	Valdejalón
Octubre 2015	201510	Hombres	13975	17	Central
Octubre 2015	201510	Hombres	227	18	Ribera Baja del Ebro
Octubre 2015	201510	Hombres	297	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Octubre 2015	201510	Hombres	659	20	Comunidad de Calatayud
Octubre 2015	201510	Hombres	438	21	Campo de Cariñena
Octubre 2015	201510	Hombres	33	22	Campo de Belchite
Octubre 2015	201510	Hombres	125	23	Bajo Martín
Octubre 2015	201510	Hombres	76	24	Campo de Daroca
Octubre 2015	201510	Hombres	118	25	Jiloca
Octubre 2015	201510	Hombres	62	26	Cuencas Mineras
Octubre 2015	201510	Hombres	96	27	Andorra-Sierra de Arcos
Octubre 2015	201510	Hombres	332	28	Bajo Aragón
Octubre 2015	201510	Hombres	1113	29	Comunidad de Teruel
Octubre 2015	201510	Hombres	30	30	Maestrazgo
Octubre 2015	201510	Hombres	60	31	Sierra de Albarracín
Octubre 2015	201510	Hombres	89	32	Gúdar-Javalambre
Octubre 2015	201510	Hombres	142	33	Matarraña / Matarranya
Octubre 2015	201510	Mujeres	205	01	La Jacetania
Octubre 2015	201510	Mujeres	190	02	Alto Gállego
Octubre 2015	201510	Mujeres	129	03	Sobrarbe
Octubre 2015	201510	Mujeres	127	04	La Ribagorza
Octubre 2015	201510	Mujeres	270	05	Cinco Villas
Octubre 2015	201510	Mujeres	1018	06	Hoya de Huesca / Plana de Uesca
Octubre 2015	201510	Mujeres	274	07	Somontano de Barbastro
Octubre 2015	201510	Mujeres	466	08	Cinca Medio
Octubre 2015	201510	Mujeres	212	09	La Litera / La Llitera
Octubre 2015	201510	Mujeres	91	10	Los Monegros
Octubre 2015	201510	Mujeres	393	11	Bajo Cinca / Baix Cinca
Octubre 2015	201510	Mujeres	272	12	Tarazona y el Moncayo
Octubre 2015	201510	Mujeres	212	13	Campo de Borja
Octubre 2015	201510	Mujeres	75	14	Aranda
Octubre 2015	201510	Mujeres	526	15	Ribera Alta del Ebro
Octubre 2015	201510	Mujeres	637	16	Valdejalón
Octubre 2015	201510	Mujeres	13827	17	Central
Octubre 2015	201510	Mujeres	166	18	Ribera Baja del Ebro
Octubre 2015	201510	Mujeres	229	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Octubre 2015	201510	Mujeres	423	20	Comunidad de Calatayud
Octubre 2015	201510	Mujeres	118	21	Campo de Cariñena
Octubre 2015	201510	Mujeres	25	22	Campo de Belchite
Octubre 2015	201510	Mujeres	66	23	Bajo Martín
Octubre 2015	201510	Mujeres	39	24	Campo de Daroca
Octubre 2015	201510	Mujeres	80	25	Jiloca
Octubre 2015	201510	Mujeres	83	26	Cuencas Mineras
Octubre 2015	201510	Mujeres	111	27	Andorra-Sierra de Arcos
Octubre 2015	201510	Mujeres	364	28	Bajo Aragón
Octubre 2015	201510	Mujeres	743	29	Comunidad de Teruel
Octubre 2015	201510	Mujeres	31	30	Maestrazgo
Octubre 2015	201510	Mujeres	48	31	Sierra de Albarracín
Octubre 2015	201510	Mujeres	84	32	Gúdar-Javalambre
Octubre 2015	201510	Mujeres	106	33	Matarraña / Matarranya
Septiembre 2015	201509	Hombres	215	01	La Jacetania
Septiembre 2015	201509	Hombres	258	02	Alto Gállego
Septiembre 2015	201509	Hombres	115	03	Sobrarbe
Septiembre 2015	201509	Hombres	144	04	La Ribagorza
Septiembre 2015	201509	Hombres	558	05	Cinco Villas
Septiembre 2015	201509	Hombres	1079	06	Hoya de Huesca / Plana de Uesca
Septiembre 2015	201509	Hombres	339	07	Somontano de Barbastro
Septiembre 2015	201509	Hombres	438	08	Cinca Medio
Septiembre 2015	201509	Hombres	411	09	La Litera / La Llitera
Septiembre 2015	201509	Hombres	201	10	Los Monegros
Septiembre 2015	201509	Hombres	746	11	Bajo Cinca / Baix Cinca
Septiembre 2015	201509	Hombres	450	12	Tarazona y el Moncayo
Septiembre 2015	201509	Hombres	455	13	Campo de Borja
Septiembre 2015	201509	Hombres	77	14	Aranda
Septiembre 2015	201509	Hombres	1053	15	Ribera Alta del Ebro
Septiembre 2015	201509	Hombres	2030	16	Valdejalón
Septiembre 2015	201509	Hombres	13875	17	Central
Septiembre 2015	201509	Hombres	235	18	Ribera Baja del Ebro
Septiembre 2015	201509	Hombres	516	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Septiembre 2015	201509	Hombres	1017	20	Comunidad de Calatayud
Septiembre 2015	201509	Hombres	1193	21	Campo de Cariñena
Septiembre 2015	201509	Hombres	50	22	Campo de Belchite
Septiembre 2015	201509	Hombres	127	23	Bajo Martín
Septiembre 2015	201509	Hombres	52	24	Campo de Daroca
Septiembre 2015	201509	Hombres	126	25	Jiloca
Septiembre 2015	201509	Hombres	72	26	Cuencas Mineras
Septiembre 2015	201509	Hombres	130	27	Andorra-Sierra de Arcos
Septiembre 2015	201509	Hombres	524	28	Bajo Aragón
Septiembre 2015	201509	Hombres	840	29	Comunidad de Teruel
Septiembre 2015	201509	Hombres	50	30	Maestrazgo
Septiembre 2015	201509	Hombres	57	31	Sierra de Albarracín
Septiembre 2015	201509	Hombres	120	32	Gúdar-Javalambre
Septiembre 2015	201509	Hombres	169	33	Matarraña / Matarranya
Septiembre 2015	201509	Mujeres	236	01	La Jacetania
Septiembre 2015	201509	Mujeres	217	02	Alto Gállego
Septiembre 2015	201509	Mujeres	174	03	Sobrarbe
Septiembre 2015	201509	Mujeres	121	04	La Ribagorza
Septiembre 2015	201509	Mujeres	292	05	Cinco Villas
Septiembre 2015	201509	Mujeres	1097	06	Hoya de Huesca / Plana de Uesca
Septiembre 2015	201509	Mujeres	283	07	Somontano de Barbastro
Septiembre 2015	201509	Mujeres	381	08	Cinca Medio
Septiembre 2015	201509	Mujeres	185	09	La Litera / La Llitera
Septiembre 2015	201509	Mujeres	105	10	Los Monegros
Septiembre 2015	201509	Mujeres	486	11	Bajo Cinca / Baix Cinca
Septiembre 2015	201509	Mujeres	341	12	Tarazona y el Moncayo
Septiembre 2015	201509	Mujeres	268	13	Campo de Borja
Septiembre 2015	201509	Mujeres	60	14	Aranda
Septiembre 2015	201509	Mujeres	478	15	Ribera Alta del Ebro
Septiembre 2015	201509	Mujeres	914	16	Valdejalón
Septiembre 2015	201509	Mujeres	13255	17	Central
Septiembre 2015	201509	Mujeres	173	18	Ribera Baja del Ebro
Septiembre 2015	201509	Mujeres	254	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Septiembre 2015	201509	Mujeres	510	20	Comunidad de Calatayud
Septiembre 2015	201509	Mujeres	276	21	Campo de Cariñena
Septiembre 2015	201509	Mujeres	34	22	Campo de Belchite
Septiembre 2015	201509	Mujeres	64	23	Bajo Martín
Septiembre 2015	201509	Mujeres	36	24	Campo de Daroca
Septiembre 2015	201509	Mujeres	86	25	Jiloca
Septiembre 2015	201509	Mujeres	60	26	Cuencas Mineras
Septiembre 2015	201509	Mujeres	173	27	Andorra-Sierra de Arcos
Septiembre 2015	201509	Mujeres	511	28	Bajo Aragón
Septiembre 2015	201509	Mujeres	592	29	Comunidad de Teruel
Septiembre 2015	201509	Mujeres	32	30	Maestrazgo
Septiembre 2015	201509	Mujeres	46	31	Sierra de Albarracín
Septiembre 2015	201509	Mujeres	90	32	Gúdar-Javalambre
Septiembre 2015	201509	Mujeres	115	33	Matarraña / Matarranya
Agosto 2015	201508	Hombres	196	01	La Jacetania
Agosto 2015	201508	Hombres	288	02	Alto Gállego
Agosto 2015	201508	Hombres	136	03	Sobrarbe
Agosto 2015	201508	Hombres	120	04	La Ribagorza
Agosto 2015	201508	Hombres	641	05	Cinco Villas
Agosto 2015	201508	Hombres	1083	06	Hoya de Huesca / Plana de Uesca
Agosto 2015	201508	Hombres	287	07	Somontano de Barbastro
Agosto 2015	201508	Hombres	518	08	Cinca Medio
Agosto 2015	201508	Hombres	471	09	La Litera / La Llitera
Agosto 2015	201508	Hombres	302	10	Los Monegros
Agosto 2015	201508	Hombres	1221	11	Bajo Cinca / Baix Cinca
Agosto 2015	201508	Hombres	248	12	Tarazona y el Moncayo
Agosto 2015	201508	Hombres	212	13	Campo de Borja
Agosto 2015	201508	Hombres	23	14	Aranda
Agosto 2015	201508	Hombres	982	15	Ribera Alta del Ebro
Agosto 2015	201508	Hombres	2275	16	Valdejalón
Agosto 2015	201508	Hombres	10644	17	Central
Agosto 2015	201508	Hombres	260	18	Ribera Baja del Ebro
Agosto 2015	201508	Hombres	487	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Agosto 2015	201508	Hombres	874	20	Comunidad de Calatayud
Agosto 2015	201508	Hombres	488	21	Campo de Cariñena
Agosto 2015	201508	Hombres	46	22	Campo de Belchite
Agosto 2015	201508	Hombres	149	23	Bajo Martín
Agosto 2015	201508	Hombres	31	24	Campo de Daroca
Agosto 2015	201508	Hombres	63	25	Jiloca
Agosto 2015	201508	Hombres	73	26	Cuencas Mineras
Agosto 2015	201508	Hombres	96	27	Andorra-Sierra de Arcos
Agosto 2015	201508	Hombres	357	28	Bajo Aragón
Agosto 2015	201508	Hombres	827	29	Comunidad de Teruel
Agosto 2015	201508	Hombres	44	30	Maestrazgo
Agosto 2015	201508	Hombres	57	31	Sierra de Albarracín
Agosto 2015	201508	Hombres	107	32	Gúdar-Javalambre
Agosto 2015	201508	Hombres	129	33	Matarraña / Matarranya
Agosto 2015	201508	Mujeres	210	01	La Jacetania
Agosto 2015	201508	Mujeres	233	02	Alto Gállego
Agosto 2015	201508	Mujeres	138	03	Sobrarbe
Agosto 2015	201508	Mujeres	110	04	La Ribagorza
Agosto 2015	201508	Mujeres	361	05	Cinco Villas
Agosto 2015	201508	Mujeres	881	06	Hoya de Huesca / Plana de Uesca
Agosto 2015	201508	Mujeres	205	07	Somontano de Barbastro
Agosto 2015	201508	Mujeres	264	08	Cinca Medio
Agosto 2015	201508	Mujeres	162	09	La Litera / La Llitera
Agosto 2015	201508	Mujeres	91	10	Los Monegros
