Año	Residencia comarca código	Residencia comarca nombre	Tipo de nacionalidad	Nacionalidad área código	Nacionalidad área nombre	Nacionalidad continente nombre	Sexo	Personas
2005	05	Cinco Villas	Extranjeros	01	UE-25	Europa	Mujeres	31
2005	05	Cinco Villas	Extranjeros	02	Resto de Europa	Europa	Mujeres	527
2005	05	Cinco Villas	Extranjeros	03	Magreb	África	Mujeres	107
2005	05	Cinco Villas	Extranjeros	04	Resto de África	África	Mujeres	15
2005	05	Cinco Villas	Extranjeros	05	América del Norte	América	Mujeres	2
2005	05	Cinco Villas	Extranjeros	06	Resto de América	América	Mujeres	297
2005	05	Cinco Villas	Extranjeros	07	Asia	Asia	Mujeres	4
2005	06	Hoya de Huesca / Plana de Uesca	Españoles	01	UE-25	Europa	Mujeres	30384
2005	06	Hoya de Huesca / Plana de Uesca	Extranjeros	01	UE-25	Europa	Mujeres	139
2005	06	Hoya de Huesca / Plana de Uesca	Extranjeros	02	Resto de Europa	Europa	Mujeres	384
2005	06	Hoya de Huesca / Plana de Uesca	Extranjeros	03	Magreb	África	Mujeres	238
2005	06	Hoya de Huesca / Plana de Uesca	Extranjeros	04	Resto de África	África	Mujeres	139
2005	06	Hoya de Huesca / Plana de Uesca	Extranjeros	05	América del Norte	América	Mujeres	9
2005	06	Hoya de Huesca / Plana de Uesca	Extranjeros	06	Resto de América	América	Mujeres	737
2005	06	Hoya de Huesca / Plana de Uesca	Extranjeros	07	Asia	Asia	Mujeres	32
2005	06	Hoya de Huesca / Plana de Uesca	Extranjeros	08	Oceanía	Oceanía	Mujeres	2
2005	07	Somontano de Barbastro	Españoles	01	UE-25	Europa	Mujeres	11126
2005	07	Somontano de Barbastro	Extranjeros	01	UE-25	Europa	Mujeres	69
2005	07	Somontano de Barbastro	Extranjeros	02	Resto de Europa	Europa	Mujeres	132
2005	07	Somontano de Barbastro	Extranjeros	03	Magreb	África	Mujeres	137
2005	07	Somontano de Barbastro	Extranjeros	04	Resto de África	África	Mujeres	24
2005	07	Somontano de Barbastro	Extranjeros	05	América del Norte	América	Mujeres	1
2005	07	Somontano de Barbastro	Extranjeros	06	Resto de América	América	Mujeres	209
2005	07	Somontano de Barbastro	Extranjeros	07	Asia	Asia	Mujeres	15
2005	07	Somontano de Barbastro	Extranjeros	08	Oceanía	Oceanía	Mujeres	1
2005	08	Cinca Medio	Españoles	01	UE-25	Europa	Mujeres	10400
2005	08	Cinca Medio	Extranjeros	01	UE-25	Europa	Mujeres	70
2005	08	Cinca Medio	Extranjeros	02	Resto de Europa	Europa	Mujeres	233
2005	08	Cinca Medio	Extranjeros	03	Magreb	África	Mujeres	214
2005	08	Cinca Medio	Extranjeros	04	Resto de África	África	Mujeres	58
2005	08	Cinca Medio	Extranjeros	05	América del Norte	América	Mujeres	3
2005	08	Cinca Medio	Extranjeros	06	Resto de América	América	Mujeres	127
2005	08	Cinca Medio	Extranjeros	07	Asia	Asia	Mujeres	8
2005	08	Cinca Medio	Extranjeros	08	Oceanía	Oceanía	Mujeres	11
2005	09	La Litera / La Llitera	Españoles	01	UE-25	Europa	Mujeres	8650
2005	09	La Litera / La Llitera	Extranjeros	01	UE-25	Europa	Mujeres	28
2005	09	La Litera / La Llitera	Extranjeros	02	Resto de Europa	Europa	Mujeres	128
2005	09	La Litera / La Llitera	Extranjeros	03	Magreb	África	Mujeres	33
2005	09	La Litera / La Llitera	Extranjeros	04	Resto de África	África	Mujeres	98
2005	09	La Litera / La Llitera	Extranjeros	05	América del Norte	América	Mujeres	3
2005	09	La Litera / La Llitera	Extranjeros	06	Resto de América	América	Mujeres	149
2005	09	La Litera / La Llitera	Extranjeros	07	Asia	Asia	Mujeres	7
2005	10	Los Monegros	Españoles	01	UE-25	Europa	Mujeres	9695
2005	10	Los Monegros	Extranjeros	01	UE-25	Europa	Mujeres	47
2005	10	Los Monegros	Extranjeros	02	Resto de Europa	Europa	Mujeres	162
2005	10	Los Monegros	Extranjeros	03	Magreb	África	Mujeres	58
2005	10	Los Monegros	Extranjeros	04	Resto de África	África	Mujeres	6
2005	10	Los Monegros	Extranjeros	05	América del Norte	América	Mujeres	1
2005	10	Los Monegros	Extranjeros	06	Resto de América	América	Mujeres	101
2005	10	Los Monegros	Extranjeros	07	Asia	Asia	Mujeres	2
2005	11	Bajo Cinca / Baix Cinca	Españoles	01	UE-25	Europa	Mujeres	10502
2005	11	Bajo Cinca / Baix Cinca	Extranjeros	01	UE-25	Europa	Mujeres	130
2005	11	Bajo Cinca / Baix Cinca	Extranjeros	02	Resto de Europa	Europa	Mujeres	326
2005	11	Bajo Cinca / Baix Cinca	Extranjeros	03	Magreb	África	Mujeres	114
2005	11	Bajo Cinca / Baix Cinca	Extranjeros	04	Resto de África	África	Mujeres	30
2005	11	Bajo Cinca / Baix Cinca	Extranjeros	05	América del Norte	América	Mujeres	3
2005	11	Bajo Cinca / Baix Cinca	Extranjeros	06	Resto de América	América	Mujeres	121
2005	11	Bajo Cinca / Baix Cinca	Extranjeros	07	Asia	Asia	Mujeres	9
2005	11	Bajo Cinca / Baix Cinca	Extranjeros	08	Oceanía	Oceanía	Mujeres	1
2005	12	Tarazona y el Moncayo	Españoles	01	UE-25	Europa	Mujeres	6989
2005	12	Tarazona y el Moncayo	Extranjeros	01	UE-25	Europa	Mujeres	11
2005	12	Tarazona y el Moncayo	Extranjeros	02	Resto de Europa	Europa	Mujeres	49
2005	12	Tarazona y el Moncayo	Extranjeros	03	Magreb	África	Mujeres	31
2005	12	Tarazona y el Moncayo	Extranjeros	04	Resto de África	África	Mujeres	5
2005	12	Tarazona y el Moncayo	Extranjeros	06	Resto de América	América	Mujeres	196
2005	12	Tarazona y el Moncayo	Extranjeros	07	Asia	Asia	Mujeres	5
2005	13	Campo de Borja	Españoles	01	UE-25	Europa	Mujeres	6637
2005	13	Campo de Borja	Extranjeros	01	UE-25	Europa	Mujeres	31
2005	13	Campo de Borja	Extranjeros	02	Resto de Europa	Europa	Mujeres	221
2005	13	Campo de Borja	Extranjeros	03	Magreb	África	Mujeres	38
2005	13	Campo de Borja	Extranjeros	04	Resto de África	África	Mujeres	4
2005	13	Campo de Borja	Extranjeros	06	Resto de América	América	Mujeres	48
2005	13	Campo de Borja	Extranjeros	08	Oceanía	Oceanía	Mujeres	3
2005	14	Aranda	Españoles	01	UE-25	Europa	Mujeres	3665
2005	14	Aranda	Extranjeros	01	UE-25	Europa	Mujeres	1
2005	14	Aranda	Extranjeros	02	Resto de Europa	Europa	Mujeres	74
2005	14	Aranda	Extranjeros	03	Magreb	África	Mujeres	31
2005	14	Aranda	Extranjeros	06	Resto de América	América	Mujeres	52
2005	15	Ribera Alta del Ebro	Españoles	01	UE-25	Europa	Mujeres	11382
2005	15	Ribera Alta del Ebro	Extranjeros	01	UE-25	Europa	Mujeres	69
2005	15	Ribera Alta del Ebro	Extranjeros	02	Resto de Europa	Europa	Mujeres	229
2005	15	Ribera Alta del Ebro	Extranjeros	03	Magreb	África	Mujeres	68
2005	15	Ribera Alta del Ebro	Extranjeros	04	Resto de África	África	Mujeres	10
2005	15	Ribera Alta del Ebro	Extranjeros	05	América del Norte	América	Mujeres	2
2005	15	Ribera Alta del Ebro	Extranjeros	06	Resto de América	América	Mujeres	167
2005	15	Ribera Alta del Ebro	Extranjeros	07	Asia	Asia	Mujeres	4
2005	16	Valdejalón	Españoles	01	UE-25	Europa	Mujeres	11092
2005	16	Valdejalón	Extranjeros	01	UE-25	Europa	Mujeres	89
2005	16	Valdejalón	Extranjeros	02	Resto de Europa	Europa	Mujeres	737
2005	16	Valdejalón	Extranjeros	03	Magreb	África	Mujeres	196
2005	16	Valdejalón	Extranjeros	04	Resto de África	África	Mujeres	22
2005	16	Valdejalón	Extranjeros	05	América del Norte	América	Mujeres	2
2005	16	Valdejalón	Extranjeros	06	Resto de América	América	Mujeres	169
2005	16	Valdejalón	Extranjeros	07	Asia	Asia	Mujeres	2
2005	17	Central	Españoles	01	UE-25	Europa	Mujeres	332233
2005	17	Central	Extranjeros	01	UE-25	Europa	Mujeres	1704
2005	17	Central	Extranjeros	02	Resto de Europa	Europa	Mujeres	6531
2005	17	Central	Extranjeros	03	Magreb	África	Mujeres	2084
2005	17	Central	Extranjeros	04	Resto de África	África	Mujeres	2239
2005	17	Central	Extranjeros	05	América del Norte	América	Mujeres	175
2005	17	Central	Extranjeros	06	Resto de América	América	Mujeres	12095
2005	17	Central	Extranjeros	07	Asia	Asia	Mujeres	1006
2005	17	Central	Extranjeros	08	Oceanía	Oceanía	Mujeres	6
2005	17	Central	Extranjeros	09	Apátridas y no consta	Apátridas y no consta	Mujeres	11
2005	18	Ribera Baja del Ebro	Españoles	01	UE-25	Europa	Mujeres	4438
2005	18	Ribera Baja del Ebro	Extranjeros	01	UE-25	Europa	Mujeres	14
2005	18	Ribera Baja del Ebro	Extranjeros	02	Resto de Europa	Europa	Mujeres	32
2005	18	Ribera Baja del Ebro	Extranjeros	03	Magreb	África	Mujeres	24
2005	18	Ribera Baja del Ebro	Extranjeros	04	Resto de África	África	Mujeres	10
2005	18	Ribera Baja del Ebro	Extranjeros	06	Resto de América	América	Mujeres	61
2005	18	Ribera Baja del Ebro	Extranjeros	07	Asia	Asia	Mujeres	1
2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Españoles	01	UE-25	Europa	Mujeres	6135
2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Extranjeros	01	UE-25	Europa	Mujeres	37
2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Extranjeros	02	Resto de Europa	Europa	Mujeres	130
2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Extranjeros	03	Magreb	África	Mujeres	103
2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Extranjeros	04	Resto de África	África	Mujeres	9
2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Extranjeros	06	Resto de América	América	Mujeres	47
2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Extranjeros	07	Asia	Asia	Mujeres	7
2005	20	Comunidad de Calatayud	Españoles	01	UE-25	Europa	Mujeres	18452
2005	20	Comunidad de Calatayud	Extranjeros	01	UE-25	Europa	Mujeres	41
2005	20	Comunidad de Calatayud	Extranjeros	02	Resto de Europa	Europa	Mujeres	1307
2005	20	Comunidad de Calatayud	Extranjeros	03	Magreb	África	Mujeres	107
2005	20	Comunidad de Calatayud	Extranjeros	04	Resto de África	África	Mujeres	1
2005	20	Comunidad de Calatayud	Extranjeros	05	América del Norte	América	Mujeres	5
2005	20	Comunidad de Calatayud	Extranjeros	06	Resto de América	América	Mujeres	270
2005	20	Comunidad de Calatayud	Extranjeros	07	Asia	Asia	Mujeres	18
2005	20	Comunidad de Calatayud	Extranjeros	08	Oceanía	Oceanía	Mujeres	1
2005	21	Campo de Cariñena	Españoles	01	UE-25	Europa	Mujeres	4443
2005	21	Campo de Cariñena	Extranjeros	01	UE-25	Europa	Mujeres	21
2005	21	Campo de Cariñena	Extranjeros	02	Resto de Europa	Europa	Mujeres	379
2005	21	Campo de Cariñena	Extranjeros	03	Magreb	África	Mujeres	36
2005	21	Campo de Cariñena	Extranjeros	04	Resto de África	África	Mujeres	20
2005	21	Campo de Cariñena	Extranjeros	06	Resto de América	América	Mujeres	44
2005	22	Campo de Belchite	Españoles	01	UE-25	Europa	Mujeres	2417
2005	22	Campo de Belchite	Extranjeros	01	UE-25	Europa	Mujeres	10
2005	22	Campo de Belchite	Extranjeros	02	Resto de Europa	Europa	Mujeres	40
2005	22	Campo de Belchite	Extranjeros	03	Magreb	África	Mujeres	8
2005	22	Campo de Belchite	Extranjeros	06	Resto de América	América	Mujeres	10
2005	23	Bajo Martín	Españoles	01	UE-25	Europa	Mujeres	3490
2005	23	Bajo Martín	Extranjeros	01	UE-25	Europa	Mujeres	19
2005	23	Bajo Martín	Extranjeros	02	Resto de Europa	Europa	Mujeres	33
2005	23	Bajo Martín	Extranjeros	03	Magreb	África	Mujeres	24
2005	23	Bajo Martín	Extranjeros	06	Resto de América	América	Mujeres	45
2005	24	Campo de Daroca	Españoles	01	UE-25	Europa	Mujeres	2939
2005	24	Campo de Daroca	Extranjeros	01	UE-25	Europa	Mujeres	7
2005	24	Campo de Daroca	Extranjeros	02	Resto de Europa	Europa	Mujeres	56
2005	24	Campo de Daroca	Extranjeros	03	Magreb	África	Mujeres	4
2005	24	Campo de Daroca	Extranjeros	04	Resto de África	África	Mujeres	2
2005	24	Campo de Daroca	Extranjeros	06	Resto de América	América	Mujeres	34
2005	24	Campo de Daroca	Extranjeros	07	Asia	Asia	Mujeres	1
2005	25	Jiloca	Españoles	01	UE-25	Europa	Mujeres	6294
2005	25	Jiloca	Extranjeros	01	UE-25	Europa	Mujeres	55
2005	25	Jiloca	Extranjeros	02	Resto de Europa	Europa	Mujeres	152
2005	25	Jiloca	Extranjeros	03	Magreb	África	Mujeres	57
2005	25	Jiloca	Extranjeros	04	Resto de África	África	Mujeres	4
2005	25	Jiloca	Extranjeros	06	Resto de América	América	Mujeres	146
2005	25	Jiloca	Extranjeros	07	Asia	Asia	Mujeres	1
2005	26	Cuencas Mineras	Españoles	01	UE-25	Europa	Mujeres	4234
2005	26	Cuencas Mineras	Extranjeros	01	UE-25	Europa	Mujeres	5
2005	26	Cuencas Mineras	Extranjeros	02	Resto de Europa	Europa	Mujeres	49
2005	26	Cuencas Mineras	Extranjeros	03	Magreb	África	Mujeres	98
2005	26	Cuencas Mineras	Extranjeros	06	Resto de América	América	Mujeres	25
2005	26	Cuencas Mineras	Extranjeros	07	Asia	Asia	Mujeres	17
2005	27	Andorra-Sierra de Arcos	Españoles	01	UE-25	Europa	Mujeres	5207
2005	27	Andorra-Sierra de Arcos	Extranjeros	01	UE-25	Europa	Mujeres	56
2005	27	Andorra-Sierra de Arcos	Extranjeros	02	Resto de Europa	Europa	Mujeres	62
2005	27	Andorra-Sierra de Arcos	Extranjeros	03	Magreb	África	Mujeres	34
2005	27	Andorra-Sierra de Arcos	Extranjeros	04	Resto de África	África	Mujeres	1
2005	27	Andorra-Sierra de Arcos	Extranjeros	06	Resto de América	América	Mujeres	52
2005	28	Bajo Aragón	Españoles	01	UE-25	Europa	Mujeres	12956
2005	28	Bajo Aragón	Extranjeros	01	UE-25	Europa	Mujeres	82
2005	28	Bajo Aragón	Extranjeros	02	Resto de Europa	Europa	Mujeres	548
2005	28	Bajo Aragón	Extranjeros	03	Magreb	África	Mujeres	195
2005	28	Bajo Aragón	Extranjeros	04	Resto de África	África	Mujeres	69
2005	28	Bajo Aragón	Extranjeros	05	América del Norte	América	Mujeres	4
2005	28	Bajo Aragón	Extranjeros	06	Resto de América	América	Mujeres	232
2005	28	Bajo Aragón	Extranjeros	07	Asia	Asia	Mujeres	6
2005	28	Bajo Aragón	Extranjeros	08	Oceanía	Oceanía	Mujeres	1
2005	29	Comunidad de Teruel	Españoles	01	UE-25	Europa	Mujeres	21555
2005	29	Comunidad de Teruel	Extranjeros	01	UE-25	Europa	Mujeres	66
2005	29	Comunidad de Teruel	Extranjeros	02	Resto de Europa	Europa	Mujeres	349
2005	29	Comunidad de Teruel	Extranjeros	03	Magreb	África	Mujeres	101
2005	29	Comunidad de Teruel	Extranjeros	04	Resto de África	África	Mujeres	1
2005	29	Comunidad de Teruel	Extranjeros	05	América del Norte	América	Mujeres	3
2005	29	Comunidad de Teruel	Extranjeros	06	Resto de América	América	Mujeres	501
2005	29	Comunidad de Teruel	Extranjeros	07	Asia	Asia	Mujeres	24
2005	30	Maestrazgo	Españoles	01	UE-25	Europa	Mujeres	1612
2005	30	Maestrazgo	Extranjeros	01	UE-25	Europa	Mujeres	9
2005	30	Maestrazgo	Extranjeros	02	Resto de Europa	Europa	Mujeres	41
2005	30	Maestrazgo	Extranjeros	03	Magreb	África	Mujeres	16
2005	30	Maestrazgo	Extranjeros	06	Resto de América	América	Mujeres	16
2005	30	Maestrazgo	Extranjeros	07	Asia	Asia	Mujeres	12
2005	31	Sierra de Albarracín	Españoles	01	UE-25	Europa	Mujeres	2186
2005	31	Sierra de Albarracín	Extranjeros	01	UE-25	Europa	Mujeres	6
2005	31	Sierra de Albarracín	Extranjeros	02	Resto de Europa	Europa	Mujeres	12
2005	31	Sierra de Albarracín	Extranjeros	03	Magreb	África	Mujeres	25
2005	31	Sierra de Albarracín	Extranjeros	06	Resto de América	América	Mujeres	57
2005	32	Gúdar-Javalambre	Españoles	01	UE-25	Europa	Mujeres	3488
2005	32	Gúdar-Javalambre	Extranjeros	01	UE-25	Europa	Mujeres	23
2005	32	Gúdar-Javalambre	Extranjeros	02	Resto de Europa	Europa	Mujeres	120
2005	32	Gúdar-Javalambre	Extranjeros	03	Magreb	África	Mujeres	46
2005	32	Gúdar-Javalambre	Extranjeros	06	Resto de América	América	Mujeres	140
2005	32	Gúdar-Javalambre	Extranjeros	07	Asia	Asia	Mujeres	11
2005	33	Matarraña / Matarranya	Españoles	01	UE-25	Europa	Mujeres	3931
2005	33	Matarraña / Matarranya	Extranjeros	01	UE-25	Europa	Mujeres	30
2005	33	Matarraña / Matarranya	Extranjeros	02	Resto de Europa	Europa	Mujeres	108
2005	33	Matarraña / Matarranya	Extranjeros	03	Magreb	África	Mujeres	30
2005	33	Matarraña / Matarranya	Extranjeros	04	Resto de África	África	Mujeres	1
2005	33	Matarraña / Matarranya	Extranjeros	06	Resto de América	América	Mujeres	39
2005	33	Matarraña / Matarranya	Extranjeros	07	Asia	Asia	Mujeres	6
2006	01	La Jacetania	Españoles	01	UE-25	Europa	Mujeres	8176
2006	01	La Jacetania	Extranjeros	01	UE-25	Europa	Mujeres	81
2006	01	La Jacetania	Extranjeros	02	Resto de Europa	Europa	Mujeres	82
2006	01	La Jacetania	Extranjeros	03	Magreb	África	Mujeres	32
2006	01	La Jacetania	Extranjeros	04	Resto de África	África	Mujeres	5
2006	01	La Jacetania	Extranjeros	05	América del Norte	América	Mujeres	5
2006	01	La Jacetania	Extranjeros	06	Resto de América	América	Mujeres	423
2006	01	La Jacetania	Extranjeros	07	Asia	Asia	Mujeres	7
2006	02	Alto Gállego	Españoles	01	UE-25	Europa	Mujeres	6030
2006	02	Alto Gállego	Extranjeros	01	UE-25	Europa	Mujeres	79
2006	02	Alto Gállego	Extranjeros	02	Resto de Europa	Europa	Mujeres	196
2006	02	Alto Gállego	Extranjeros	03	Magreb	África	Mujeres	24
2006	02	Alto Gállego	Extranjeros	04	Resto de África	África	Mujeres	4
2006	02	Alto Gállego	Extranjeros	05	América del Norte	América	Mujeres	1
2006	02	Alto Gállego	Extranjeros	06	Resto de América	América	Mujeres	197
2006	02	Alto Gállego	Extranjeros	07	Asia	Asia	Mujeres	6
2006	03	Sobrarbe	Españoles	01	UE-25	Europa	Mujeres	3173
2006	03	Sobrarbe	Extranjeros	01	UE-25	Europa	Mujeres	58
2006	03	Sobrarbe	Extranjeros	02	Resto de Europa	Europa	Mujeres	119
2006	03	Sobrarbe	Extranjeros	03	Magreb	África	Mujeres	10
2006	03	Sobrarbe	Extranjeros	05	América del Norte	América	Mujeres	1
2006	03	Sobrarbe	Extranjeros	06	Resto de América	América	Mujeres	65
2006	04	La Ribagorza	Españoles	01	UE-25	Europa	Mujeres	5601
2006	04	La Ribagorza	Extranjeros	01	UE-25	Europa	Mujeres	99
2006	04	La Ribagorza	Extranjeros	02	Resto de Europa	Europa	Mujeres	196
2006	04	La Ribagorza	Extranjeros	03	Magreb	África	Mujeres	10
2006	04	La Ribagorza	Extranjeros	04	Resto de África	África	Mujeres	4
2006	04	La Ribagorza	Extranjeros	05	América del Norte	América	Mujeres	1
2006	04	La Ribagorza	Extranjeros	06	Resto de América	América	Mujeres	167
2006	04	La Ribagorza	Extranjeros	07	Asia	Asia	Mujeres	3
2006	04	La Ribagorza	Extranjeros	08	Oceanía	Oceanía	Mujeres	5
2006	05	Cinco Villas	Españoles	01	UE-25	Europa	Mujeres	14956
2006	05	Cinco Villas	Extranjeros	01	UE-25	Europa	Mujeres	37
2006	05	Cinco Villas	Extranjeros	02	Resto de Europa	Europa	Mujeres	624
2006	05	Cinco Villas	Extranjeros	03	Magreb	África	Mujeres	117
2006	05	Cinco Villas	Extranjeros	04	Resto de África	África	Mujeres	14
2006	05	Cinco Villas	Extranjeros	05	América del Norte	América	Mujeres	1
2006	05	Cinco Villas	Extranjeros	06	Resto de América	América	Mujeres	296
2006	05	Cinco Villas	Extranjeros	07	Asia	Asia	Mujeres	9
2006	06	Hoya de Huesca / Plana de Uesca	Españoles	01	UE-25	Europa	Mujeres	30539
2006	06	Hoya de Huesca / Plana de Uesca	Extranjeros	01	UE-25	Europa	Mujeres	171
2006	06	Hoya de Huesca / Plana de Uesca	Extranjeros	02	Resto de Europa	Europa	Mujeres	522
2006	06	Hoya de Huesca / Plana de Uesca	Extranjeros	03	Magreb	África	Mujeres	305
2006	06	Hoya de Huesca / Plana de Uesca	Extranjeros	04	Resto de África	África	Mujeres	161
2006	06	Hoya de Huesca / Plana de Uesca	Extranjeros	05	América del Norte	América	Mujeres	8
2006	06	Hoya de Huesca / Plana de Uesca	Extranjeros	06	Resto de América	América	Mujeres	810
2006	06	Hoya de Huesca / Plana de Uesca	Extranjeros	07	Asia	Asia	Mujeres	51
2006	06	Hoya de Huesca / Plana de Uesca	Extranjeros	08	Oceanía	Oceanía	Mujeres	2
2006	07	Somontano de Barbastro	Españoles	01	UE-25	Europa	Mujeres	11117
2006	07	Somontano de Barbastro	Extranjeros	01	UE-25	Europa	Mujeres	84
2006	07	Somontano de Barbastro	Extranjeros	02	Resto de Europa	Europa	Mujeres	136
2006	07	Somontano de Barbastro	Extranjeros	03	Magreb	África	Mujeres	162
2006	07	Somontano de Barbastro	Extranjeros	04	Resto de África	África	Mujeres	30
2006	07	Somontano de Barbastro	Extranjeros	06	Resto de América	América	Mujeres	213
2006	07	Somontano de Barbastro	Extranjeros	07	Asia	Asia	Mujeres	13
2006	07	Somontano de Barbastro	Extranjeros	08	Oceanía	Oceanía	Mujeres	1
2006	08	Cinca Medio	Españoles	01	UE-25	Europa	Mujeres	10371
2006	08	Cinca Medio	Extranjeros	01	UE-25	Europa	Mujeres	78
2006	08	Cinca Medio	Extranjeros	02	Resto de Europa	Europa	Mujeres	260
2006	08	Cinca Medio	Extranjeros	03	Magreb	África	Mujeres	269
2006	08	Cinca Medio	Extranjeros	04	Resto de África	África	Mujeres	56
2006	08	Cinca Medio	Extranjeros	05	América del Norte	América	Mujeres	1
2006	08	Cinca Medio	Extranjeros	06	Resto de América	América	Mujeres	132
2006	08	Cinca Medio	Extranjeros	07	Asia	Asia	Mujeres	12
2006	08	Cinca Medio	Extranjeros	08	Oceanía	Oceanía	Mujeres	5
2006	09	La Litera / La Llitera	Españoles	01	UE-25	Europa	Mujeres	8564
2006	09	La Litera / La Llitera	Extranjeros	01	UE-25	Europa	Mujeres	33
2006	09	La Litera / La Llitera	Extranjeros	02	Resto de Europa	Europa	Mujeres	162
2006	09	La Litera / La Llitera	Extranjeros	03	Magreb	África	Mujeres	46
2006	09	La Litera / La Llitera	Extranjeros	04	Resto de África	África	Mujeres	117
2006	09	La Litera / La Llitera	Extranjeros	05	América del Norte	América	Mujeres	4
2006	09	La Litera / La Llitera	Extranjeros	06	Resto de América	América	Mujeres	166
2006	09	La Litera / La Llitera	Extranjeros	07	Asia	Asia	Mujeres	6
2006	10	Los Monegros	Españoles	01	UE-25	Europa	Mujeres	9612
2006	10	Los Monegros	Extranjeros	01	UE-25	Europa	Mujeres	48
2006	10	Los Monegros	Extranjeros	02	Resto de Europa	Europa	Mujeres	224
2006	10	Los Monegros	Extranjeros	03	Magreb	África	Mujeres	76
2006	10	Los Monegros	Extranjeros	04	Resto de África	África	Mujeres	6
2006	10	Los Monegros	Extranjeros	05	América del Norte	América	Mujeres	3
2006	10	Los Monegros	Extranjeros	06	Resto de América	América	Mujeres	117
