Comarca código	Comarca nombre	Situación preferente	Edad	Sexo	Personas residentes viviendas familiares
29	Comunidad de Teruel	Estudiantes	26-45	Mujeres	117
29	Comunidad de Teruel	Estudiantes	46-64	Mujeres	10
29	Comunidad de Teruel	Estudiantes	65 y más	Hombres	2
29	Comunidad de Teruel	Estudiantes	65 y más	Mujeres	4
29	Comunidad de Teruel	Ocupados	16-25	Hombres	1226
29	Comunidad de Teruel	Ocupados	16-25	Mujeres	736
29	Comunidad de Teruel	Ocupados	26-45	Hombres	5883
29	Comunidad de Teruel	Ocupados	26-45	Mujeres	4373
29	Comunidad de Teruel	Ocupados	46-64	Hombres	3333
29	Comunidad de Teruel	Ocupados	46-64	Mujeres	1788
29	Comunidad de Teruel	Ocupados	65 y más	Hombres	102
29	Comunidad de Teruel	Ocupados	65 y más	Mujeres	56
29	Comunidad de Teruel	Parados buscando el primer empleo	16-25	Hombres	55
29	Comunidad de Teruel	Parados buscando el primer empleo	16-25	Mujeres	87
29	Comunidad de Teruel	Parados buscando el primer empleo	26-45	Hombres	26
29	Comunidad de Teruel	Parados buscando el primer empleo	26-45	Mujeres	80
29	Comunidad de Teruel	Parados buscando el primer empleo	46-64	Hombres	3
29	Comunidad de Teruel	Parados buscando el primer empleo	46-64	Mujeres	12
29	Comunidad de Teruel	Parados que han trabajado antes	16-25	Hombres	107
29	Comunidad de Teruel	Parados que han trabajado antes	16-25	Mujeres	109
29	Comunidad de Teruel	Parados que han trabajado antes	26-45	Hombres	203
29	Comunidad de Teruel	Parados que han trabajado antes	26-45	Mujeres	469
29	Comunidad de Teruel	Parados que han trabajado antes	46-64	Hombres	117
29	Comunidad de Teruel	Parados que han trabajado antes	46-64	Mujeres	103
29	Comunidad de Teruel	Parados que han trabajado antes	65 y más	Hombres	1
29	Comunidad de Teruel	Parados que han trabajado antes	65 y más	Mujeres	3
29	Comunidad de Teruel	Pensionistas de invalidez	16-25	Hombres	5
29	Comunidad de Teruel	Pensionistas de invalidez	16-25	Mujeres	1
29	Comunidad de Teruel	Pensionistas de invalidez	26-45	Hombres	74
29	Comunidad de Teruel	Pensionistas de invalidez	26-45	Mujeres	61
29	Comunidad de Teruel	Pensionistas de invalidez	46-64	Hombres	167
29	Comunidad de Teruel	Pensionistas de invalidez	46-64	Mujeres	81
29	Comunidad de Teruel	Pensionistas de invalidez	65 y más	Hombres	41
29	Comunidad de Teruel	Pensionistas de invalidez	65 y más	Mujeres	53
29	Comunidad de Teruel	Pensionistas de viudedad u orfandad	16-25	Hombres	1
29	Comunidad de Teruel	Pensionistas de viudedad u orfandad	16-25	Mujeres	1
29	Comunidad de Teruel	Pensionistas de viudedad u orfandad	26-45	Hombres	2
29	Comunidad de Teruel	Pensionistas de viudedad u orfandad	26-45	Mujeres	18
29	Comunidad de Teruel	Pensionistas de viudedad u orfandad	46-64	Hombres	4
29	Comunidad de Teruel	Pensionistas de viudedad u orfandad	46-64	Mujeres	162
29	Comunidad de Teruel	Pensionistas de viudedad u orfandad	65 y más	Hombres	13
29	Comunidad de Teruel	Pensionistas de viudedad u orfandad	65 y más	Mujeres	1457
29	Comunidad de Teruel	Pensionistas de jubilación	46-64	Hombres	537
29	Comunidad de Teruel	Pensionistas de jubilación	46-64	Mujeres	176
29	Comunidad de Teruel	Pensionistas de jubilación	65 y más	Hombres	3957
29	Comunidad de Teruel	Pensionistas de jubilación	65 y más	Mujeres	1878
29	Comunidad de Teruel	Realizando tareas de voluntariado	16-25	Hombres	2
29	Comunidad de Teruel	Realizando tareas de voluntariado	26-45	Mujeres	1
29	Comunidad de Teruel	Realizando tareas de voluntariado	46-64	Hombres	2
29	Comunidad de Teruel	Realizando tareas de voluntariado	46-64	Mujeres	4
29	Comunidad de Teruel	Realizando tareas de voluntariado	65 y más	Hombres	1
29	Comunidad de Teruel	Realizando tareas de voluntariado	65 y más	Mujeres	7
29	Comunidad de Teruel	Dependientes	16-25	Hombres	5
29	Comunidad de Teruel	Dependientes	16-25	Mujeres	2
29	Comunidad de Teruel	Dependientes	26-45	Hombres	15
29	Comunidad de Teruel	Dependientes	26-45	Mujeres	11
29	Comunidad de Teruel	Dependientes	46-64	Hombres	7
29	Comunidad de Teruel	Dependientes	46-64	Mujeres	9
29	Comunidad de Teruel	Dependientes	65 y más	Hombres	5
29	Comunidad de Teruel	Dependientes	65 y más	Mujeres	27
29	Comunidad de Teruel	Realizando o compartiendo las labores del hogar	16-25	Hombres	2
29	Comunidad de Teruel	Realizando o compartiendo las labores del hogar	16-25	Mujeres	53
29	Comunidad de Teruel	Realizando o compartiendo las labores del hogar	26-45	Hombres	12
29	Comunidad de Teruel	Realizando o compartiendo las labores del hogar	26-45	Mujeres	1113
29	Comunidad de Teruel	Realizando o compartiendo las labores del hogar	46-64	Hombres	10
29	Comunidad de Teruel	Realizando o compartiendo las labores del hogar	46-64	Mujeres	1784
29	Comunidad de Teruel	Realizando o compartiendo las labores del hogar	65 y más	Hombres	42
29	Comunidad de Teruel	Realizando o compartiendo las labores del hogar	65 y más	Mujeres	1556
29	Comunidad de Teruel	Otra situación	16-25	Hombres	5
29	Comunidad de Teruel	Otra situación	16-25	Mujeres	4
29	Comunidad de Teruel	Otra situación	26-45	Hombres	7
29	Comunidad de Teruel	Otra situación	26-45	Mujeres	11
29	Comunidad de Teruel	Otra situación	46-64	Hombres	13
29	Comunidad de Teruel	Otra situación	46-64	Mujeres	5
29	Comunidad de Teruel	Otra situación	65 y más	Hombres	3
29	Comunidad de Teruel	Otra situación	65 y más	Mujeres	24
30	Maestrazgo	Estudiantes	16-25	Hombres	62
30	Maestrazgo	Estudiantes	16-25	Mujeres	78
30	Maestrazgo	Estudiantes	26-45	Mujeres	7
30	Maestrazgo	Ocupados	16-25	Hombres	121
30	Maestrazgo	Ocupados	16-25	Mujeres	46
30	Maestrazgo	Ocupados	26-45	Hombres	527
30	Maestrazgo	Ocupados	26-45	Mujeres	240
30	Maestrazgo	Ocupados	46-64	Hombres	308
30	Maestrazgo	Ocupados	46-64	Mujeres	114
30	Maestrazgo	Ocupados	65 y más	Hombres	5
30	Maestrazgo	Ocupados	65 y más	Mujeres	7
30	Maestrazgo	Parados buscando el primer empleo	16-25	Hombres	10
30	Maestrazgo	Parados buscando el primer empleo	16-25	Mujeres	11
30	Maestrazgo	Parados buscando el primer empleo	26-45	Hombres	3
30	Maestrazgo	Parados buscando el primer empleo	26-45	Mujeres	3
30	Maestrazgo	Parados que han trabajado antes	16-25	Hombres	4
30	Maestrazgo	Parados que han trabajado antes	16-25	Mujeres	5
30	Maestrazgo	Parados que han trabajado antes	26-45	Hombres	14
30	Maestrazgo	Parados que han trabajado antes	26-45	Mujeres	9
30	Maestrazgo	Parados que han trabajado antes	46-64	Hombres	8
30	Maestrazgo	Parados que han trabajado antes	46-64	Mujeres	5
30	Maestrazgo	Pensionistas de invalidez	26-45	Hombres	13
30	Maestrazgo	Pensionistas de invalidez	26-45	Mujeres	5
30	Maestrazgo	Pensionistas de invalidez	46-64	Hombres	23
30	Maestrazgo	Pensionistas de invalidez	46-64	Mujeres	11
30	Maestrazgo	Pensionistas de invalidez	65 y más	Hombres	12
30	Maestrazgo	Pensionistas de invalidez	65 y más	Mujeres	7
30	Maestrazgo	Pensionistas de viudedad u orfandad	26-45	Mujeres	4
30	Maestrazgo	Pensionistas de viudedad u orfandad	46-64	Hombres	1
30	Maestrazgo	Pensionistas de viudedad u orfandad	46-64	Mujeres	11
30	Maestrazgo	Pensionistas de viudedad u orfandad	65 y más	Hombres	2
30	Maestrazgo	Pensionistas de viudedad u orfandad	65 y más	Mujeres	104
30	Maestrazgo	Pensionistas de jubilación	46-64	Hombres	85
30	Maestrazgo	Pensionistas de jubilación	46-64	Mujeres	24
30	Maestrazgo	Pensionistas de jubilación	65 y más	Hombres	547
30	Maestrazgo	Pensionistas de jubilación	65 y más	Mujeres	424
30	Maestrazgo	Dependientes	16-25	Mujeres	1
30	Maestrazgo	Realizando o compartiendo las labores del hogar	16-25	Mujeres	8
30	Maestrazgo	Realizando o compartiendo las labores del hogar	26-45	Hombres	1
30	Maestrazgo	Realizando o compartiendo las labores del hogar	26-45	Mujeres	146
30	Maestrazgo	Realizando o compartiendo las labores del hogar	46-64	Hombres	3
30	Maestrazgo	Realizando o compartiendo las labores del hogar	46-64	Mujeres	179
30	Maestrazgo	Realizando o compartiendo las labores del hogar	65 y más	Hombres	1
30	Maestrazgo	Realizando o compartiendo las labores del hogar	65 y más	Mujeres	86
30	Maestrazgo	Otra situación	26-45	Hombres	2
30	Maestrazgo	Otra situación	46-64	Hombres	2
30	Maestrazgo	Otra situación	65 y más	Mujeres	2
31	Sierra de Albarracín	Estudiantes	16-25	Hombres	84
31	Sierra de Albarracín	Estudiantes	16-25	Mujeres	101
31	Sierra de Albarracín	Estudiantes	26-45	Hombres	1
31	Sierra de Albarracín	Estudiantes	26-45	Mujeres	4
31	Sierra de Albarracín	Estudiantes	46-64	Hombres	1
31	Sierra de Albarracín	Estudiantes	65 y más	Hombres	1
31	Sierra de Albarracín	Ocupados	16-25	Hombres	135
31	Sierra de Albarracín	Ocupados	16-25	Mujeres	54
31	Sierra de Albarracín	Ocupados	26-45	Hombres	653
31	Sierra de Albarracín	Ocupados	26-45	Mujeres	362
31	Sierra de Albarracín	Ocupados	46-64	Hombres	397
31	Sierra de Albarracín	Ocupados	46-64	Mujeres	146
31	Sierra de Albarracín	Ocupados	65 y más	Hombres	13
31	Sierra de Albarracín	Ocupados	65 y más	Mujeres	7
31	Sierra de Albarracín	Parados buscando el primer empleo	16-25	Hombres	6
31	Sierra de Albarracín	Parados buscando el primer empleo	16-25	Mujeres	7
31	Sierra de Albarracín	Parados buscando el primer empleo	26-45	Hombres	1
31	Sierra de Albarracín	Parados buscando el primer empleo	26-45	Mujeres	6
31	Sierra de Albarracín	Parados buscando el primer empleo	46-64	Hombres	1
31	Sierra de Albarracín	Parados que han trabajado antes	16-25	Hombres	8
31	Sierra de Albarracín	Parados que han trabajado antes	16-25	Mujeres	9
31	Sierra de Albarracín	Parados que han trabajado antes	26-45	Hombres	18
31	Sierra de Albarracín	Parados que han trabajado antes	26-45	Mujeres	23
31	Sierra de Albarracín	Parados que han trabajado antes	46-64	Hombres	13
31	Sierra de Albarracín	Parados que han trabajado antes	46-64	Mujeres	3
31	Sierra de Albarracín	Pensionistas de invalidez	26-45	Hombres	7
31	Sierra de Albarracín	Pensionistas de invalidez	26-45	Mujeres	4
31	Sierra de Albarracín	Pensionistas de invalidez	46-64	Hombres	36
31	Sierra de Albarracín	Pensionistas de invalidez	46-64	Mujeres	12
31	Sierra de Albarracín	Pensionistas de invalidez	65 y más	Hombres	12
31	Sierra de Albarracín	Pensionistas de invalidez	65 y más	Mujeres	17
31	Sierra de Albarracín	Pensionistas de viudedad u orfandad	26-45	Mujeres	1
31	Sierra de Albarracín	Pensionistas de viudedad u orfandad	46-64	Mujeres	21
31	Sierra de Albarracín	Pensionistas de viudedad u orfandad	65 y más	Hombres	2
31	Sierra de Albarracín	Pensionistas de viudedad u orfandad	65 y más	Mujeres	216
31	Sierra de Albarracín	Pensionistas de jubilación	46-64	Hombres	84
31	Sierra de Albarracín	Pensionistas de jubilación	46-64	Mujeres	21
31	Sierra de Albarracín	Pensionistas de jubilación	65 y más	Hombres	757
31	Sierra de Albarracín	Pensionistas de jubilación	65 y más	Mujeres	401
31	Sierra de Albarracín	Realizando tareas de voluntariado	26-45	Mujeres	2
31	Sierra de Albarracín	Dependientes	26-45	Hombres	1
31	Sierra de Albarracín	Dependientes	26-45	Mujeres	1
31	Sierra de Albarracín	Dependientes	46-64	Hombres	2
31	Sierra de Albarracín	Realizando o compartiendo las labores del hogar	16-25	Mujeres	8
31	Sierra de Albarracín	Realizando o compartiendo las labores del hogar	26-45	Hombres	5
31	Sierra de Albarracín	Realizando o compartiendo las labores del hogar	26-45	Mujeres	143
31	Sierra de Albarracín	Realizando o compartiendo las labores del hogar	46-64	Hombres	2
31	Sierra de Albarracín	Realizando o compartiendo las labores del hogar	46-64	Mujeres	231
31	Sierra de Albarracín	Realizando o compartiendo las labores del hogar	65 y más	Hombres	4
31	Sierra de Albarracín	Realizando o compartiendo las labores del hogar	65 y más	Mujeres	243
31	Sierra de Albarracín	Otra situación	16-25	Mujeres	1
31	Sierra de Albarracín	Otra situación	26-45	Hombres	4
31	Sierra de Albarracín	Otra situación	46-64	Hombres	1
31	Sierra de Albarracín	Otra situación	46-64	Mujeres	1
32	Gúdar-Javalambre	Estudiantes	16-25	Hombres	121
32	Gúdar-Javalambre	Estudiantes	16-25	Mujeres	156
32	Gúdar-Javalambre	Estudiantes	26-45	Hombres	5
32	Gúdar-Javalambre	Estudiantes	26-45	Mujeres	8
32	Gúdar-Javalambre	Estudiantes	46-64	Mujeres	1
32	Gúdar-Javalambre	Estudiantes	65 y más	Mujeres	1
32	Gúdar-Javalambre	Ocupados	16-25	Hombres	248
32	Gúdar-Javalambre	Ocupados	16-25	Mujeres	125
32	Gúdar-Javalambre	Ocupados	26-45	Hombres	1131
32	Gúdar-Javalambre	Ocupados	26-45	Mujeres	568
32	Gúdar-Javalambre	Ocupados	46-64	Hombres	639
32	Gúdar-Javalambre	Ocupados	46-64	Mujeres	233
32	Gúdar-Javalambre	Ocupados	65 y más	Hombres	15
32	Gúdar-Javalambre	Ocupados	65 y más	Mujeres	11
32	Gúdar-Javalambre	Parados buscando el primer empleo	16-25	Hombres	8
32	Gúdar-Javalambre	Parados buscando el primer empleo	16-25	Mujeres	12
32	Gúdar-Javalambre	Parados buscando el primer empleo	26-45	Hombres	3
32	Gúdar-Javalambre	Parados buscando el primer empleo	26-45	Mujeres	3
32	Gúdar-Javalambre	Parados buscando el primer empleo	46-64	Hombres	4
32	Gúdar-Javalambre	Parados buscando el primer empleo	46-64	Mujeres	1
32	Gúdar-Javalambre	Parados que han trabajado antes	16-25	Hombres	17
32	Gúdar-Javalambre	Parados que han trabajado antes	16-25	Mujeres	11
32	Gúdar-Javalambre	Parados que han trabajado antes	26-45	Hombres	49
32	Gúdar-Javalambre	Parados que han trabajado antes	26-45	Mujeres	84
32	Gúdar-Javalambre	Parados que han trabajado antes	46-64	Hombres	24
32	Gúdar-Javalambre	Parados que han trabajado antes	46-64	Mujeres	23
32	Gúdar-Javalambre	Pensionistas de invalidez	16-25	Hombres	1
32	Gúdar-Javalambre	Pensionistas de invalidez	26-45	Hombres	26
32	Gúdar-Javalambre	Pensionistas de invalidez	26-45	Mujeres	9
32	Gúdar-Javalambre	Pensionistas de invalidez	46-64	Hombres	48
32	Gúdar-Javalambre	Pensionistas de invalidez	46-64	Mujeres	20
32	Gúdar-Javalambre	Pensionistas de invalidez	65 y más	Hombres	27
32	Gúdar-Javalambre	Pensionistas de invalidez	65 y más	Mujeres	14
32	Gúdar-Javalambre	Pensionistas de viudedad u orfandad	26-45	Mujeres	5
32	Gúdar-Javalambre	Pensionistas de viudedad u orfandad	46-64	Mujeres	31
32	Gúdar-Javalambre	Pensionistas de viudedad u orfandad	65 y más	Hombres	8
32	Gúdar-Javalambre	Pensionistas de viudedad u orfandad	65 y más	Mujeres	259
32	Gúdar-Javalambre	Pensionistas de jubilación	46-64	Hombres	98
32	Gúdar-Javalambre	Pensionistas de jubilación	46-64	Mujeres	38
32	Gúdar-Javalambre	Pensionistas de jubilación	65 y más	Hombres	1058
32	Gúdar-Javalambre	Pensionistas de jubilación	65 y más	Mujeres	668
32	Gúdar-Javalambre	Realizando tareas de voluntariado	16-25	Hombres	1
32	Gúdar-Javalambre	Realizando tareas de voluntariado	26-45	Hombres	1
32	Gúdar-Javalambre	Realizando tareas de voluntariado	26-45	Mujeres	1
32	Gúdar-Javalambre	Realizando tareas de voluntariado	65 y más	Hombres	1
32	Gúdar-Javalambre	Dependientes	16-25	Hombres	1
32	Gúdar-Javalambre	Dependientes	26-45	Hombres	4
32	Gúdar-Javalambre	Dependientes	46-64	Hombres	1
32	Gúdar-Javalambre	Dependientes	65 y más	Hombres	1
32	Gúdar-Javalambre	Dependientes	65 y más	Mujeres	4
32	Gúdar-Javalambre	Realizando o compartiendo las labores del hogar	16-25	Hombres	2
32	Gúdar-Javalambre	Realizando o compartiendo las labores del hogar	16-25	Mujeres	16
32	Gúdar-Javalambre	Realizando o compartiendo las labores del hogar	26-45	Hombres	1
32	Gúdar-Javalambre	Realizando o compartiendo las labores del hogar	26-45	Mujeres	255
32	Gúdar-Javalambre	Realizando o compartiendo las labores del hogar	46-64	Hombres	1
32	Gúdar-Javalambre	Realizando o compartiendo las labores del hogar	46-64	Mujeres	320
32	Gúdar-Javalambre	Realizando o compartiendo las labores del hogar	65 y más	Hombres	4
32	Gúdar-Javalambre	Realizando o compartiendo las labores del hogar	65 y más	Mujeres	239
32	Gúdar-Javalambre	Otra situación	16-25	Hombres	2
32	Gúdar-Javalambre	Otra situación	16-25	Mujeres	2
32	Gúdar-Javalambre	Otra situación	26-45	Hombres	8
32	Gúdar-Javalambre	Otra situación	26-45	Mujeres	7
32	Gúdar-Javalambre	Otra situación	46-64	Hombres	7
32	Gúdar-Javalambre	Otra situación	46-64	Mujeres	4
32	Gúdar-Javalambre	Otra situación	65 y más	Mujeres	1
33	Matarraña / Matarranya	Estudiantes	16-25	Hombres	174
33	Matarraña / Matarranya	Estudiantes	16-25	Mujeres	227
33	Matarraña / Matarranya	Estudiantes	26-45	Hombres	6
33	Matarraña / Matarranya	Estudiantes	26-45	Mujeres	11
33	Matarraña / Matarranya	Ocupados	16-25	Hombres	272
33	Matarraña / Matarranya	Ocupados	16-25	Mujeres	138
33	Matarraña / Matarranya	Ocupados	26-45	Hombres	1055
33	Matarraña / Matarranya	Ocupados	26-45	Mujeres	509
33	Matarraña / Matarranya	Ocupados	46-64	Hombres	839
33	Matarraña / Matarranya	Ocupados	46-64	Mujeres	337
33	Matarraña / Matarranya	Ocupados	65 y más	Hombres	8
33	Matarraña / Matarranya	Ocupados	65 y más	Mujeres	9
33	Matarraña / Matarranya	Parados buscando el primer empleo	16-25	Hombres	12
33	Matarraña / Matarranya	Parados buscando el primer empleo	16-25	Mujeres	15
33	Matarraña / Matarranya	Parados buscando el primer empleo	26-45	Hombres	1
33	Matarraña / Matarranya	Parados buscando el primer empleo	26-45	Mujeres	5
33	Matarraña / Matarranya	Parados buscando el primer empleo	46-64	Mujeres	1
33	Matarraña / Matarranya	Parados que han trabajado antes	16-25	Hombres	13
33	Matarraña / Matarranya	Parados que han trabajado antes	16-25	Mujeres	12
33	Matarraña / Matarranya	Parados que han trabajado antes	26-45	Hombres	34
33	Matarraña / Matarranya	Parados que han trabajado antes	26-45	Mujeres	52
33	Matarraña / Matarranya	Parados que han trabajado antes	46-64	Hombres	14
33	Matarraña / Matarranya	Parados que han trabajado antes	46-64	Mujeres	8
33	Matarraña / Matarranya	Pensionistas de invalidez	16-25	Mujeres	1
33	Matarraña / Matarranya	Pensionistas de invalidez	26-45	Hombres	25
33	Matarraña / Matarranya	Pensionistas de invalidez	26-45	Mujeres	8
33	Matarraña / Matarranya	Pensionistas de invalidez	46-64	Hombres	55
33	Matarraña / Matarranya	Pensionistas de invalidez	46-64	Mujeres	19
33	Matarraña / Matarranya	Pensionistas de invalidez	65 y más	Hombres	12
33	Matarraña / Matarranya	Pensionistas de invalidez	65 y más	Mujeres	13
33	Matarraña / Matarranya	Pensionistas de viudedad u orfandad	26-45	Mujeres	2
33	Matarraña / Matarranya	Pensionistas de viudedad u orfandad	46-64	Hombres	1
33	Matarraña / Matarranya	Pensionistas de viudedad u orfandad	46-64	Mujeres	35
33	Matarraña / Matarranya	Pensionistas de viudedad u orfandad	65 y más	Hombres	17
33	Matarraña / Matarranya	Pensionistas de viudedad u orfandad	65 y más	Mujeres	270
33	Matarraña / Matarranya	Pensionistas de jubilación	46-64	Hombres	93
33	Matarraña / Matarranya	Pensionistas de jubilación	46-64	Mujeres	45
33	Matarraña / Matarranya	Pensionistas de jubilación	65 y más	Hombres	1284
33	Matarraña / Matarranya	Pensionistas de jubilación	65 y más	Mujeres	983
33	Matarraña / Matarranya	Realizando tareas de voluntariado	46-64	Hombres	1
33	Matarraña / Matarranya	Dependientes	46-64	Mujeres	1
33	Matarraña / Matarranya	Dependientes	65 y más	Hombres	2
33	Matarraña / Matarranya	Dependientes	65 y más	Mujeres	5
33	Matarraña / Matarranya	Realizando o compartiendo las labores del hogar	16-25	Hombres	3
33	Matarraña / Matarranya	Realizando o compartiendo las labores del hogar	16-25	Mujeres	18
33	Matarraña / Matarranya	Realizando o compartiendo las labores del hogar	26-45	Hombres	2
33	Matarraña / Matarranya	Realizando o compartiendo las labores del hogar	26-45	Mujeres	375
33	Matarraña / Matarranya	Realizando o compartiendo las labores del hogar	46-64	Hombres	1
33	Matarraña / Matarranya	Realizando o compartiendo las labores del hogar	46-64	Mujeres	411
33	Matarraña / Matarranya	Realizando o compartiendo las labores del hogar	65 y más	Hombres	3
33	Matarraña / Matarranya	Realizando o compartiendo las labores del hogar	65 y más	Mujeres	199
33	Matarraña / Matarranya	Otra situación	16-25	Hombres	3
33	Matarraña / Matarranya	Otra situación	26-45	Hombres	2
33	Matarraña / Matarranya	Otra situación	26-45	Mujeres	4
33	Matarraña / Matarranya	Otra situación	46-64	Hombres	4
33	Matarraña / Matarranya	Otra situación	46-64	Mujeres	5
33	Matarraña / Matarranya	Otra situación	65 y más	Mujeres	2
