Año	Residencia CCAA nombre	Relación lugar de residencia y nacimiento	Nacimiento CCAA código	Nacimiento CCAA nombre	Edad (grandes grupos)	Sexo	Personas
2005	Aragón	2- Nacidos en otra CA	12	Galicia	65 y más	Hombres	469
2005	Aragón	2- Nacidos en otra CA	12	Galicia	65 y más	Mujeres	594
2005	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Hombres	543
2005	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Mujeres	546
2005	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Hombres	5394
2005	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Mujeres	4933
2005	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Hombres	876
2005	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Mujeres	1366
2005	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Hombres	86
2005	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Mujeres	54
2005	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Hombres	674
2005	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Mujeres	664
2005	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Hombres	288
2005	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Mujeres	306
2005	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Hombres	360
2005	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Mujeres	354
2005	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Hombres	3609
2005	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Mujeres	4163
2005	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Hombres	997
2005	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Mujeres	2091
2005	Aragón	2- Nacidos en otra CA	16	País Vasco	0 a 15	Hombres	180
2005	Aragón	2- Nacidos en otra CA	16	País Vasco	0 a 15	Mujeres	154
2005	Aragón	2- Nacidos en otra CA	16	País Vasco	16 a 64	Hombres	3472
2005	Aragón	2- Nacidos en otra CA	16	País Vasco	16 a 64	Mujeres	3490
2005	Aragón	2- Nacidos en otra CA	16	País Vasco	65 y más	Hombres	506
2005	Aragón	2- Nacidos en otra CA	16	País Vasco	65 y más	Mujeres	916
2005	Aragón	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Hombres	99
2005	Aragón	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Mujeres	79
2005	Aragón	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Hombres	1944
2005	Aragón	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Mujeres	2450
2005	Aragón	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Hombres	840
2005	Aragón	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Mujeres	1466
2005	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	0 a 15	Hombres	14
2005	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	0 a 15	Mujeres	18
2005	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Hombres	244
2005	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Mujeres	245
2005	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Hombres	58
2005	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Mujeres	86
2005	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Hombres	16
2005	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Mujeres	21
2005	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Hombres	309
2005	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Mujeres	317
2005	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	65 y más	Hombres	115
2005	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	65 y más	Mujeres	147
2005	Aragón	3- Nacidos en el extranjero	00	No aplicable	0 a 15	Hombres	6718
2005	Aragón	3- Nacidos en el extranjero	00	No aplicable	0 a 15	Mujeres	6642
2005	Aragón	3- Nacidos en el extranjero	00	No aplicable	16 a 64	Hombres	50438
2005	Aragón	3- Nacidos en el extranjero	00	No aplicable	16 a 64	Mujeres	38607
2005	Aragón	3- Nacidos en el extranjero	00	No aplicable	65 y más	Hombres	1176
2005	Aragón	3- Nacidos en el extranjero	00	No aplicable	65 y más	Mujeres	1652
2006	Aragón	1- Nacidos en Aragón	02	Aragón	0 a 15	Hombres	77470
2006	Aragón	1- Nacidos en Aragón	02	Aragón	0 a 15	Mujeres	73178
2006	Aragón	1- Nacidos en Aragón	02	Aragón	16 a 64	Hombres	312060
2006	Aragón	1- Nacidos en Aragón	02	Aragón	16 a 64	Mujeres	297803
2006	Aragón	1- Nacidos en Aragón	02	Aragón	65 y más	Hombres	91277
2006	Aragón	1- Nacidos en Aragón	02	Aragón	65 y más	Mujeres	118010
2006	Aragón	2- Nacidos en otra CA	01	Andalucía	0 a 15	Hombres	391
2006	Aragón	2- Nacidos en otra CA	01	Andalucía	0 a 15	Mujeres	308
2006	Aragón	2- Nacidos en otra CA	01	Andalucía	16 a 64	Hombres	9662
2006	Aragón	2- Nacidos en otra CA	01	Andalucía	16 a 64	Mujeres	9081
2006	Aragón	2- Nacidos en otra CA	01	Andalucía	65 y más	Hombres	3312
2006	Aragón	2- Nacidos en otra CA	01	Andalucía	65 y más	Mujeres	4259
2006	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	0 a 15	Hombres	63
2006	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	0 a 15	Mujeres	62
2006	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	16 a 64	Hombres	1078
2006	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	16 a 64	Mujeres	972
2006	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	65 y más	Hombres	225
2006	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	65 y más	Mujeres	314
2006	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	0 a 15	Hombres	80
2006	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	0 a 15	Mujeres	70
2006	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	16 a 64	Hombres	360
2006	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	16 a 64	Mujeres	344
2006	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	65 y más	Hombres	41
2006	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	65 y más	Mujeres	65
2006	Aragón	2- Nacidos en otra CA	05	Canarias	0 a 15	Hombres	83
2006	Aragón	2- Nacidos en otra CA	05	Canarias	0 a 15	Mujeres	82
2006	Aragón	2- Nacidos en otra CA	05	Canarias	16 a 64	Hombres	480
2006	Aragón	2- Nacidos en otra CA	05	Canarias	16 a 64	Mujeres	481
2006	Aragón	2- Nacidos en otra CA	05	Canarias	65 y más	Hombres	42
2006	Aragón	2- Nacidos en otra CA	05	Canarias	65 y más	Mujeres	74
2006	Aragón	2- Nacidos en otra CA	06	Cantabria	0 a 15	Hombres	35
2006	Aragón	2- Nacidos en otra CA	06	Cantabria	0 a 15	Mujeres	40
2006	Aragón	2- Nacidos en otra CA	06	Cantabria	16 a 64	Hombres	682
2006	Aragón	2- Nacidos en otra CA	06	Cantabria	16 a 64	Mujeres	706
2006	Aragón	2- Nacidos en otra CA	06	Cantabria	65 y más	Hombres	237
2006	Aragón	2- Nacidos en otra CA	06	Cantabria	65 y más	Mujeres	362
2006	Aragón	2- Nacidos en otra CA	07	Castilla y León	0 a 15	Hombres	283
2006	Aragón	2- Nacidos en otra CA	07	Castilla y León	0 a 15	Mujeres	270
2006	Aragón	2- Nacidos en otra CA	07	Castilla y León	16 a 64	Hombres	11708
2006	Aragón	2- Nacidos en otra CA	07	Castilla y León	16 a 64	Mujeres	11991
2006	Aragón	2- Nacidos en otra CA	07	Castilla y León	65 y más	Hombres	5506
2006	Aragón	2- Nacidos en otra CA	07	Castilla y León	65 y más	Mujeres	7611
2006	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	0 a 15	Hombres	129
2006	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	0 a 15	Mujeres	129
2006	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	16 a 64	Hombres	5006
2006	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	16 a 64	Mujeres	4841
2006	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	65 y más	Hombres	2809
2006	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	65 y más	Mujeres	3608
2006	Aragón	2- Nacidos en otra CA	09	Cataluña	0 a 15	Hombres	1637
2006	Aragón	2- Nacidos en otra CA	09	Cataluña	0 a 15	Mujeres	1507
2006	Aragón	2- Nacidos en otra CA	09	Cataluña	16 a 64	Hombres	14117
2006	Aragón	2- Nacidos en otra CA	09	Cataluña	16 a 64	Mujeres	14186
2006	Aragón	2- Nacidos en otra CA	09	Cataluña	65 y más	Hombres	2151
2006	Aragón	2- Nacidos en otra CA	09	Cataluña	65 y más	Mujeres	2872
2006	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	0 a 15	Hombres	393
2006	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	0 a 15	Mujeres	408
2006	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	16 a 64	Hombres	3890
2006	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	16 a 64	Mujeres	3708
2006	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	65 y más	Hombres	1090
2006	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	65 y más	Mujeres	1357
2006	Aragón	2- Nacidos en otra CA	11	Extremadura	0 a 15	Hombres	75
2006	Aragón	2- Nacidos en otra CA	11	Extremadura	0 a 15	Mujeres	56
2006	Aragón	2- Nacidos en otra CA	11	Extremadura	16 a 64	Hombres	3175
2006	Aragón	2- Nacidos en otra CA	11	Extremadura	16 a 64	Mujeres	2948
2006	Aragón	2- Nacidos en otra CA	11	Extremadura	65 y más	Hombres	961
2006	Aragón	2- Nacidos en otra CA	11	Extremadura	65 y más	Mujeres	1188
2006	Aragón	2- Nacidos en otra CA	12	Galicia	0 a 15	Hombres	127
2006	Aragón	2- Nacidos en otra CA	12	Galicia	0 a 15	Mujeres	117
2006	Aragón	2- Nacidos en otra CA	12	Galicia	16 a 64	Hombres	2003
2006	Aragón	2- Nacidos en otra CA	12	Galicia	16 a 64	Mujeres	1719
2006	Aragón	2- Nacidos en otra CA	12	Galicia	65 y más	Hombres	487
2006	Aragón	2- Nacidos en otra CA	12	Galicia	65 y más	Mujeres	592
2006	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Hombres	567
2006	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Mujeres	524
2006	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Hombres	5448
2006	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Mujeres	4951
2006	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Hombres	931
2006	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Mujeres	1406
2006	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Hombres	84
2006	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Mujeres	48
2006	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Hombres	656
2006	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Mujeres	650
2006	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Hombres	300
2006	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Mujeres	308
2006	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Hombres	356
2006	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Mujeres	340
2006	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Hombres	3613
2006	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Mujeres	4123
2006	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Hombres	1030
2006	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Mujeres	2108
2006	Aragón	2- Nacidos en otra CA	16	País Vasco	0 a 15	Hombres	185
2006	Aragón	2- Nacidos en otra CA	16	País Vasco	0 a 15	Mujeres	163
2006	Aragón	2- Nacidos en otra CA	16	País Vasco	16 a 64	Hombres	3547
2006	Aragón	2- Nacidos en otra CA	16	País Vasco	16 a 64	Mujeres	3548
2006	Aragón	2- Nacidos en otra CA	16	País Vasco	65 y más	Hombres	500
2006	Aragón	2- Nacidos en otra CA	16	País Vasco	65 y más	Mujeres	905
2006	Aragón	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Hombres	94
2006	Aragón	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Mujeres	77
2006	Aragón	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Hombres	1921
2006	Aragón	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Mujeres	2419
2006	Aragón	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Hombres	839
2006	Aragón	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Mujeres	1477
2006	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	0 a 15	Hombres	16
2006	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	0 a 15	Mujeres	17
2006	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Hombres	237
2006	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Mujeres	248
2006	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Hombres	63
2006	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Mujeres	87
2006	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Hombres	19
2006	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Mujeres	23
2006	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Hombres	308
2006	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Mujeres	320
2006	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	65 y más	Hombres	113
2006	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	65 y más	Mujeres	147
2006	Aragón	3- Nacidos en el extranjero	00	No aplicable	0 a 15	Hombres	7504
2006	Aragón	3- Nacidos en el extranjero	00	No aplicable	0 a 15	Mujeres	7311
2006	Aragón	3- Nacidos en el extranjero	00	No aplicable	16 a 64	Hombres	54003
2006	Aragón	3- Nacidos en el extranjero	00	No aplicable	16 a 64	Mujeres	42642
2006	Aragón	3- Nacidos en el extranjero	00	No aplicable	65 y más	Hombres	1200
2006	Aragón	3- Nacidos en el extranjero	00	No aplicable	65 y más	Mujeres	1651
2007	Aragón	1- Nacidos en Aragón	02	Aragón	0 a 15	Hombres	78651
2007	Aragón	1- Nacidos en Aragón	02	Aragón	0 a 15	Mujeres	74318
2007	Aragón	1- Nacidos en Aragón	02	Aragón	16 a 64	Hombres	311170
2007	Aragón	1- Nacidos en Aragón	02	Aragón	16 a 64	Mujeres	296604
2007	Aragón	1- Nacidos en Aragón	02	Aragón	65 y más	Hombres	90926
2007	Aragón	1- Nacidos en Aragón	02	Aragón	65 y más	Mujeres	117646
2007	Aragón	2- Nacidos en otra CA	01	Andalucía	0 a 15	Hombres	370
2007	Aragón	2- Nacidos en otra CA	01	Andalucía	0 a 15	Mujeres	322
2007	Aragón	2- Nacidos en otra CA	01	Andalucía	16 a 64	Hombres	9564
2007	Aragón	2- Nacidos en otra CA	01	Andalucía	16 a 64	Mujeres	8983
2007	Aragón	2- Nacidos en otra CA	01	Andalucía	65 y más	Hombres	3359
2007	Aragón	2- Nacidos en otra CA	01	Andalucía	65 y más	Mujeres	4270
2007	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	0 a 15	Hombres	69
2007	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	0 a 15	Mujeres	61
2007	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	16 a 64	Hombres	1080
2007	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	16 a 64	Mujeres	997
2007	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	65 y más	Hombres	222
2007	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	65 y más	Mujeres	310
2007	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	0 a 15	Hombres	87
2007	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	0 a 15	Mujeres	77
2007	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	16 a 64	Hombres	382
2007	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	16 a 64	Mujeres	351
2007	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	65 y más	Hombres	41
2007	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	65 y más	Mujeres	62
2007	Aragón	2- Nacidos en otra CA	05	Canarias	0 a 15	Hombres	88
2007	Aragón	2- Nacidos en otra CA	05	Canarias	0 a 15	Mujeres	91
2007	Aragón	2- Nacidos en otra CA	05	Canarias	16 a 64	Hombres	490
2007	Aragón	2- Nacidos en otra CA	05	Canarias	16 a 64	Mujeres	486
2007	Aragón	2- Nacidos en otra CA	05	Canarias	65 y más	Hombres	45
2007	Aragón	2- Nacidos en otra CA	05	Canarias	65 y más	Mujeres	76
2007	Aragón	2- Nacidos en otra CA	06	Cantabria	0 a 15	Hombres	35
2007	Aragón	2- Nacidos en otra CA	06	Cantabria	0 a 15	Mujeres	37
2007	Aragón	2- Nacidos en otra CA	06	Cantabria	16 a 64	Hombres	691
2007	Aragón	2- Nacidos en otra CA	06	Cantabria	16 a 64	Mujeres	708
2007	Aragón	2- Nacidos en otra CA	06	Cantabria	65 y más	Hombres	237
2007	Aragón	2- Nacidos en otra CA	06	Cantabria	65 y más	Mujeres	355
2007	Aragón	2- Nacidos en otra CA	07	Castilla y León	0 a 15	Hombres	282
2007	Aragón	2- Nacidos en otra CA	07	Castilla y León	0 a 15	Mujeres	276
2007	Aragón	2- Nacidos en otra CA	07	Castilla y León	16 a 64	Hombres	11438
2007	Aragón	2- Nacidos en otra CA	07	Castilla y León	16 a 64	Mujeres	11763
2007	Aragón	2- Nacidos en otra CA	07	Castilla y León	65 y más	Hombres	5639
2007	Aragón	2- Nacidos en otra CA	07	Castilla y León	65 y más	Mujeres	7660
2007	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	0 a 15	Hombres	120
2007	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	0 a 15	Mujeres	133
2007	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	16 a 64	Hombres	4898
2007	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	16 a 64	Mujeres	4727
2007	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	65 y más	Hombres	2819
2007	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	65 y más	Mujeres	3615
2007	Aragón	2- Nacidos en otra CA	09	Cataluña	0 a 15	Hombres	1642
2007	Aragón	2- Nacidos en otra CA	09	Cataluña	0 a 15	Mujeres	1533
2007	Aragón	2- Nacidos en otra CA	09	Cataluña	16 a 64	Hombres	14543
2007	Aragón	2- Nacidos en otra CA	09	Cataluña	16 a 64	Mujeres	14516
2007	Aragón	2- Nacidos en otra CA	09	Cataluña	65 y más	Hombres	2157
2007	Aragón	2- Nacidos en otra CA	09	Cataluña	65 y más	Mujeres	2870
2007	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	0 a 15	Hombres	409
2007	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	0 a 15	Mujeres	401
2007	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	16 a 64	Hombres	3998
2007	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	16 a 64	Mujeres	3809
2007	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	65 y más	Hombres	1081
2007	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	65 y más	Mujeres	1343
2007	Aragón	2- Nacidos en otra CA	11	Extremadura	0 a 15	Hombres	80
2007	Aragón	2- Nacidos en otra CA	11	Extremadura	0 a 15	Mujeres	53
2007	Aragón	2- Nacidos en otra CA	11	Extremadura	16 a 64	Hombres	3131
2007	Aragón	2- Nacidos en otra CA	11	Extremadura	16 a 64	Mujeres	2881
2007	Aragón	2- Nacidos en otra CA	11	Extremadura	65 y más	Hombres	973
2007	Aragón	2- Nacidos en otra CA	11	Extremadura	65 y más	Mujeres	1212
2007	Aragón	2- Nacidos en otra CA	12	Galicia	0 a 15	Hombres	124
2007	Aragón	2- Nacidos en otra CA	12	Galicia	0 a 15	Mujeres	105
2007	Aragón	2- Nacidos en otra CA	12	Galicia	16 a 64	Hombres	2005
2007	Aragón	2- Nacidos en otra CA	12	Galicia	16 a 64	Mujeres	1719
2007	Aragón	2- Nacidos en otra CA	12	Galicia	65 y más	Hombres	496
2007	Aragón	2- Nacidos en otra CA	12	Galicia	65 y más	Mujeres	614
2007	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Hombres	600
2007	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Mujeres	537
2007	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Hombres	5532
2007	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Mujeres	5037
2007	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Hombres	943
2007	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Mujeres	1411
2007	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Hombres	82
2007	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Mujeres	54
2007	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Hombres	653
2007	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Mujeres	661
2007	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Hombres	300
2007	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Mujeres	304
2007	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Hombres	341
2007	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Mujeres	346
2007	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Hombres	3613
2007	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Mujeres	4069
2007	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Hombres	1034
2007	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Mujeres	2080
2007	Aragón	2- Nacidos en otra CA	16	País Vasco	0 a 15	Hombres	172
2007	Aragón	2- Nacidos en otra CA	16	País Vasco	0 a 15	Mujeres	160
2007	Aragón	2- Nacidos en otra CA	16	País Vasco	16 a 64	Hombres	3580
2007	Aragón	2- Nacidos en otra CA	16	País Vasco	16 a 64	Mujeres	3580
2007	Aragón	2- Nacidos en otra CA	16	País Vasco	65 y más	Hombres	506
2007	Aragón	2- Nacidos en otra CA	16	País Vasco	65 y más	Mujeres	907
2007	Aragón	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Hombres	92
2007	Aragón	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Mujeres	89
2007	Aragón	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Hombres	1890
2007	Aragón	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Mujeres	2362
2007	Aragón	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Hombres	841
2007	Aragón	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Mujeres	1474
2007	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	0 a 15	Hombres	17
2007	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	0 a 15	Mujeres	13
2007	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Hombres	224
2007	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Mujeres	245
2007	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Hombres	62
2007	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Mujeres	85
2007	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Hombres	17
2007	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Mujeres	23
2007	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Hombres	299
2007	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Mujeres	309
2007	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	65 y más	Hombres	114
