Año	Residencia comarca código	Residencia comarca nombre	Edad (grupos quinquenales)	Sexo	Personas
2005	17	D.C. Zaragoza	80 a 84	Mujeres	12277
2005	17	D.C. Zaragoza	85 a 89	Mujeres	6420
2005	17	D.C. Zaragoza	90 a 94	Mujeres	2737
2005	17	D.C. Zaragoza	95 y más	Mujeres	694
2005	18	Ribera Baja del Ebro	00 a 04	Mujeres	145
2005	18	Ribera Baja del Ebro	05 a 09	Mujeres	171
2005	18	Ribera Baja del Ebro	10 a 14	Mujeres	203
2005	18	Ribera Baja del Ebro	15 a 19	Mujeres	230
2005	18	Ribera Baja del Ebro	20 a 24	Mujeres	278
2005	18	Ribera Baja del Ebro	25 a 29	Mujeres	268
2005	18	Ribera Baja del Ebro	30 a 34	Mujeres	265
2005	18	Ribera Baja del Ebro	35 a 39	Mujeres	317
2005	18	Ribera Baja del Ebro	40 a 44	Mujeres	324
2005	18	Ribera Baja del Ebro	45 a 49	Mujeres	315
2005	18	Ribera Baja del Ebro	50 a 54	Mujeres	262
2005	18	Ribera Baja del Ebro	55 a 59	Mujeres	223
2005	18	Ribera Baja del Ebro	60 a 64	Mujeres	250
2005	18	Ribera Baja del Ebro	65 a 69	Mujeres	260
2005	18	Ribera Baja del Ebro	70 a 74	Mujeres	343
2005	18	Ribera Baja del Ebro	75 a 79	Mujeres	299
2005	18	Ribera Baja del Ebro	80 a 84	Mujeres	269
2005	18	Ribera Baja del Ebro	85 a 89	Mujeres	103
2005	18	Ribera Baja del Ebro	90 a 94	Mujeres	42
2005	18	Ribera Baja del Ebro	95 y más	Mujeres	13
2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	00 a 04	Mujeres	209
2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	05 a 09	Mujeres	254
2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	10 a 14	Mujeres	249
2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	15 a 19	Mujeres	300
2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	20 a 24	Mujeres	383
2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	25 a 29	Mujeres	460
2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	30 a 34	Mujeres	402
2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	35 a 39	Mujeres	400
2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	40 a 44	Mujeres	433
2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	45 a 49	Mujeres	400
2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	50 a 54	Mujeres	364
2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	55 a 59	Mujeres	423
2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	60 a 64	Mujeres	347
2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 a 69	Mujeres	355
2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	70 a 74	Mujeres	443
2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	75 a 79	Mujeres	390
2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	80 a 84	Mujeres	372
2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	85 a 89	Mujeres	186
2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	90 a 94	Mujeres	72
2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	95 y más	Mujeres	26
2005	20	Comunidad de Calatayud	00 a 04	Mujeres	632
2005	20	Comunidad de Calatayud	05 a 09	Mujeres	640
2005	20	Comunidad de Calatayud	10 a 14	Mujeres	774
2005	20	Comunidad de Calatayud	15 a 19	Mujeres	823
2005	20	Comunidad de Calatayud	20 a 24	Mujeres	1171
2005	20	Comunidad de Calatayud	25 a 29	Mujeres	1290
2005	20	Comunidad de Calatayud	30 a 34	Mujeres	1373
2005	20	Comunidad de Calatayud	35 a 39	Mujeres	1344
2005	20	Comunidad de Calatayud	40 a 44	Mujeres	1355
2005	20	Comunidad de Calatayud	45 a 49	Mujeres	1068
2005	20	Comunidad de Calatayud	50 a 54	Mujeres	964
2005	20	Comunidad de Calatayud	55 a 59	Mujeres	1092
2005	20	Comunidad de Calatayud	60 a 64	Mujeres	1151
2005	20	Comunidad de Calatayud	65 a 69	Mujeres	1126
2005	20	Comunidad de Calatayud	70 a 74	Mujeres	1588
2005	20	Comunidad de Calatayud	75 a 79	Mujeres	1423
2005	20	Comunidad de Calatayud	80 a 84	Mujeres	1259
2005	20	Comunidad de Calatayud	85 a 89	Mujeres	631
2005	20	Comunidad de Calatayud	90 a 94	Mujeres	363
2005	20	Comunidad de Calatayud	95 y más	Mujeres	135
2005	21	Campo de Cariñena	00 a 04	Mujeres	157
2005	21	Campo de Cariñena	05 a 09	Mujeres	139
2005	21	Campo de Cariñena	10 a 14	Mujeres	206
2005	21	Campo de Cariñena	15 a 19	Mujeres	204
2005	21	Campo de Cariñena	20 a 24	Mujeres	291
2005	21	Campo de Cariñena	25 a 29	Mujeres	328
2005	21	Campo de Cariñena	30 a 34	Mujeres	341
2005	21	Campo de Cariñena	35 a 39	Mujeres	315
2005	21	Campo de Cariñena	40 a 44	Mujeres	357
2005	21	Campo de Cariñena	45 a 49	Mujeres	320
2005	21	Campo de Cariñena	50 a 54	Mujeres	282
2005	21	Campo de Cariñena	55 a 59	Mujeres	232
2005	21	Campo de Cariñena	60 a 64	Mujeres	282
2005	21	Campo de Cariñena	65 a 69	Mujeres	270
2005	21	Campo de Cariñena	70 a 74	Mujeres	377
2005	21	Campo de Cariñena	75 a 79	Mujeres	376
2005	21	Campo de Cariñena	80 a 84	Mujeres	271
2005	21	Campo de Cariñena	85 a 89	Mujeres	119
2005	21	Campo de Cariñena	90 a 94	Mujeres	61
2005	21	Campo de Cariñena	95 y más	Mujeres	15
2005	22	Campo de Belchite	00 a 04	Mujeres	62
2005	22	Campo de Belchite	05 a 09	Mujeres	66
2005	22	Campo de Belchite	10 a 14	Mujeres	54
2005	22	Campo de Belchite	15 a 19	Mujeres	88
2005	22	Campo de Belchite	20 a 24	Mujeres	90
2005	22	Campo de Belchite	25 a 29	Mujeres	129
2005	22	Campo de Belchite	30 a 34	Mujeres	159
2005	22	Campo de Belchite	35 a 39	Mujeres	142
2005	22	Campo de Belchite	40 a 44	Mujeres	130
2005	22	Campo de Belchite	45 a 49	Mujeres	125
2005	22	Campo de Belchite	50 a 54	Mujeres	108
2005	22	Campo de Belchite	55 a 59	Mujeres	134
2005	22	Campo de Belchite	60 a 64	Mujeres	187
2005	22	Campo de Belchite	65 a 69	Mujeres	219
2005	22	Campo de Belchite	70 a 74	Mujeres	255
2005	22	Campo de Belchite	75 a 79	Mujeres	241
2005	22	Campo de Belchite	80 a 84	Mujeres	166
2005	22	Campo de Belchite	85 a 89	Mujeres	78
2005	22	Campo de Belchite	90 a 94	Mujeres	40
2005	22	Campo de Belchite	95 y más	Mujeres	12
2005	23	Bajo Martín	00 a 04	Mujeres	101
2005	23	Bajo Martín	05 a 09	Mujeres	105
2005	23	Bajo Martín	10 a 14	Mujeres	139
2005	23	Bajo Martín	15 a 19	Mujeres	145
2005	23	Bajo Martín	20 a 24	Mujeres	200
2005	23	Bajo Martín	25 a 29	Mujeres	199
2005	23	Bajo Martín	30 a 34	Mujeres	209
2005	23	Bajo Martín	35 a 39	Mujeres	199
2005	23	Bajo Martín	40 a 44	Mujeres	250
2005	23	Bajo Martín	45 a 49	Mujeres	193
2005	23	Bajo Martín	50 a 54	Mujeres	191
2005	23	Bajo Martín	55 a 59	Mujeres	211
2005	23	Bajo Martín	60 a 64	Mujeres	209
2005	23	Bajo Martín	65 a 69	Mujeres	216
2005	23	Bajo Martín	70 a 74	Mujeres	320
2005	23	Bajo Martín	75 a 79	Mujeres	293
2005	23	Bajo Martín	80 a 84	Mujeres	247
2005	23	Bajo Martín	85 a 89	Mujeres	109
2005	23	Bajo Martín	90 a 94	Mujeres	59
2005	23	Bajo Martín	95 y más	Mujeres	16
2005	24	Campo de Daroca	00 a 04	Mujeres	80
2005	24	Campo de Daroca	05 a 09	Mujeres	67
2005	24	Campo de Daroca	10 a 14	Mujeres	77
2005	24	Campo de Daroca	15 a 19	Mujeres	107
2005	24	Campo de Daroca	20 a 24	Mujeres	133
2005	24	Campo de Daroca	25 a 29	Mujeres	154
2005	24	Campo de Daroca	30 a 34	Mujeres	149
2005	24	Campo de Daroca	35 a 39	Mujeres	194
2005	24	Campo de Daroca	40 a 44	Mujeres	179
2005	24	Campo de Daroca	45 a 49	Mujeres	157
2005	24	Campo de Daroca	50 a 54	Mujeres	140
2005	24	Campo de Daroca	55 a 59	Mujeres	192
2005	24	Campo de Daroca	60 a 64	Mujeres	209
2005	24	Campo de Daroca	65 a 69	Mujeres	220
2005	24	Campo de Daroca	70 a 74	Mujeres	324
2005	24	Campo de Daroca	75 a 79	Mujeres	268
2005	24	Campo de Daroca	80 a 84	Mujeres	199
2005	24	Campo de Daroca	85 a 89	Mujeres	119
2005	24	Campo de Daroca	90 a 94	Mujeres	60
2005	24	Campo de Daroca	95 y más	Mujeres	15
2005	25	Jiloca	00 a 04	Mujeres	195
2005	25	Jiloca	05 a 09	Mujeres	249
2005	25	Jiloca	10 a 14	Mujeres	257
2005	25	Jiloca	15 a 19	Mujeres	273
2005	25	Jiloca	20 a 24	Mujeres	352
2005	25	Jiloca	25 a 29	Mujeres	374
2005	25	Jiloca	30 a 34	Mujeres	386
2005	25	Jiloca	35 a 39	Mujeres	406
2005	25	Jiloca	40 a 44	Mujeres	406
2005	25	Jiloca	45 a 49	Mujeres	356
2005	25	Jiloca	50 a 54	Mujeres	310
2005	25	Jiloca	55 a 59	Mujeres	342
2005	25	Jiloca	60 a 64	Mujeres	389
2005	25	Jiloca	65 a 69	Mujeres	463
2005	25	Jiloca	70 a 74	Mujeres	603
2005	25	Jiloca	75 a 79	Mujeres	565
2005	25	Jiloca	80 a 84	Mujeres	432
2005	25	Jiloca	85 a 89	Mujeres	220
2005	25	Jiloca	90 a 94	Mujeres	104
2005	25	Jiloca	95 y más	Mujeres	27
2005	26	Cuencas Mineras	00 a 04	Mujeres	164
2005	26	Cuencas Mineras	05 a 09	Mujeres	150
2005	26	Cuencas Mineras	10 a 14	Mujeres	211
2005	26	Cuencas Mineras	15 a 19	Mujeres	255
2005	26	Cuencas Mineras	20 a 24	Mujeres	266
2005	26	Cuencas Mineras	25 a 29	Mujeres	279
2005	26	Cuencas Mineras	30 a 34	Mujeres	267
2005	26	Cuencas Mineras	35 a 39	Mujeres	285
2005	26	Cuencas Mineras	40 a 44	Mujeres	312
2005	26	Cuencas Mineras	45 a 49	Mujeres	278
2005	26	Cuencas Mineras	50 a 54	Mujeres	215
2005	26	Cuencas Mineras	55 a 59	Mujeres	232
2005	26	Cuencas Mineras	60 a 64	Mujeres	234
2005	26	Cuencas Mineras	65 a 69	Mujeres	242
2005	26	Cuencas Mineras	70 a 74	Mujeres	352
2005	26	Cuencas Mineras	75 a 79	Mujeres	291
2005	26	Cuencas Mineras	80 a 84	Mujeres	221
2005	26	Cuencas Mineras	85 a 89	Mujeres	101
2005	26	Cuencas Mineras	90 a 94	Mujeres	62
2005	26	Cuencas Mineras	95 y más	Mujeres	11
2005	27	Andorra-Sierra de Arcos	00 a 04	Mujeres	211
2005	27	Andorra-Sierra de Arcos	05 a 09	Mujeres	237
2005	27	Andorra-Sierra de Arcos	10 a 14	Mujeres	275
2005	27	Andorra-Sierra de Arcos	15 a 19	Mujeres	322
2005	27	Andorra-Sierra de Arcos	20 a 24	Mujeres	356
2005	27	Andorra-Sierra de Arcos	25 a 29	Mujeres	326
2005	27	Andorra-Sierra de Arcos	30 a 34	Mujeres	324
2005	27	Andorra-Sierra de Arcos	35 a 39	Mujeres	426
2005	27	Andorra-Sierra de Arcos	40 a 44	Mujeres	465
2005	27	Andorra-Sierra de Arcos	45 a 49	Mujeres	381
2005	27	Andorra-Sierra de Arcos	50 a 54	Mujeres	295
2005	27	Andorra-Sierra de Arcos	55 a 59	Mujeres	247
2005	27	Andorra-Sierra de Arcos	60 a 64	Mujeres	221
2005	27	Andorra-Sierra de Arcos	65 a 69	Mujeres	278
2005	27	Andorra-Sierra de Arcos	70 a 74	Mujeres	377
2005	27	Andorra-Sierra de Arcos	75 a 79	Mujeres	259
2005	27	Andorra-Sierra de Arcos	80 a 84	Mujeres	220
2005	27	Andorra-Sierra de Arcos	85 a 89	Mujeres	114
2005	27	Andorra-Sierra de Arcos	90 a 94	Mujeres	65
2005	27	Andorra-Sierra de Arcos	95 y más	Mujeres	13
2005	28	Bajo Aragón	00 a 04	Mujeres	609
2005	28	Bajo Aragón	05 a 09	Mujeres	599
2005	28	Bajo Aragón	10 a 14	Mujeres	699
2005	28	Bajo Aragón	15 a 19	Mujeres	758
2005	28	Bajo Aragón	20 a 24	Mujeres	842
2005	28	Bajo Aragón	25 a 29	Mujeres	1031
2005	28	Bajo Aragón	30 a 34	Mujeres	986
2005	28	Bajo Aragón	35 a 39	Mujeres	1059
2005	28	Bajo Aragón	40 a 44	Mujeres	1026
2005	28	Bajo Aragón	45 a 49	Mujeres	891
2005	28	Bajo Aragón	50 a 54	Mujeres	761
2005	28	Bajo Aragón	55 a 59	Mujeres	693
2005	28	Bajo Aragón	60 a 64	Mujeres	647
2005	28	Bajo Aragón	65 a 69	Mujeres	675
2005	28	Bajo Aragón	70 a 74	Mujeres	854
2005	28	Bajo Aragón	75 a 79	Mujeres	763
2005	28	Bajo Aragón	80 a 84	Mujeres	644
2005	28	Bajo Aragón	85 a 89	Mujeres	350
2005	28	Bajo Aragón	90 a 94	Mujeres	175
2005	28	Bajo Aragón	95 y más	Mujeres	31
2005	29	Comunidad de Teruel	00 a 04	Mujeres	873
2005	29	Comunidad de Teruel	05 a 09	Mujeres	980
2005	29	Comunidad de Teruel	10 a 14	Mujeres	1050
2005	29	Comunidad de Teruel	15 a 19	Mujeres	1196
2005	29	Comunidad de Teruel	20 a 24	Mujeres	1246
2005	29	Comunidad de Teruel	25 a 29	Mujeres	1503
2005	29	Comunidad de Teruel	30 a 34	Mujeres	1577
2005	29	Comunidad de Teruel	35 a 39	Mujeres	1721
2005	29	Comunidad de Teruel	40 a 44	Mujeres	1748
2005	29	Comunidad de Teruel	45 a 49	Mujeres	1601
2005	29	Comunidad de Teruel	50 a 54	Mujeres	1224
2005	29	Comunidad de Teruel	55 a 59	Mujeres	1137
2005	29	Comunidad de Teruel	60 a 64	Mujeres	1073
2005	29	Comunidad de Teruel	65 a 69	Mujeres	1087
2005	29	Comunidad de Teruel	70 a 74	Mujeres	1366
2005	29	Comunidad de Teruel	75 a 79	Mujeres	1249
2005	29	Comunidad de Teruel	80 a 84	Mujeres	1017
2005	29	Comunidad de Teruel	85 a 89	Mujeres	573
2005	29	Comunidad de Teruel	90 a 94	Mujeres	272
2005	29	Comunidad de Teruel	95 y más	Mujeres	107
2005	30	Maestrazgo	00 a 04	Mujeres	43
2005	30	Maestrazgo	05 a 09	Mujeres	43
2005	30	Maestrazgo	10 a 14	Mujeres	83
2005	30	Maestrazgo	15 a 19	Mujeres	67
2005	30	Maestrazgo	20 a 24	Mujeres	88
2005	30	Maestrazgo	25 a 29	Mujeres	90
2005	30	Maestrazgo	30 a 34	Mujeres	90
2005	30	Maestrazgo	35 a 39	Mujeres	106
2005	30	Maestrazgo	40 a 44	Mujeres	119
2005	30	Maestrazgo	45 a 49	Mujeres	97
2005	30	Maestrazgo	50 a 54	Mujeres	103
2005	30	Maestrazgo	55 a 59	Mujeres	84
2005	30	Maestrazgo	60 a 64	Mujeres	98
2005	30	Maestrazgo	65 a 69	Mujeres	120
2005	30	Maestrazgo	70 a 74	Mujeres	144
2005	30	Maestrazgo	75 a 79	Mujeres	137
2005	30	Maestrazgo	80 a 84	Mujeres	105
2005	30	Maestrazgo	85 a 89	Mujeres	51
2005	30	Maestrazgo	90 a 94	Mujeres	30
2005	30	Maestrazgo	95 y más	Mujeres	8
2005	31	Sierra de Albarracín	00 a 04	Mujeres	49
2005	31	Sierra de Albarracín	05 a 09	Mujeres	76
2005	31	Sierra de Albarracín	10 a 14	Mujeres	96
2005	31	Sierra de Albarracín	15 a 19	Mujeres	77
2005	31	Sierra de Albarracín	20 a 24	Mujeres	97
2005	31	Sierra de Albarracín	25 a 29	Mujeres	124
2005	31	Sierra de Albarracín	30 a 34	Mujeres	131
2005	31	Sierra de Albarracín	35 a 39	Mujeres	127
2005	31	Sierra de Albarracín	40 a 44	Mujeres	149
2005	31	Sierra de Albarracín	45 a 49	Mujeres	118
2005	31	Sierra de Albarracín	50 a 54	Mujeres	97
2005	31	Sierra de Albarracín	55 a 59	Mujeres	97
2005	31	Sierra de Albarracín	60 a 64	Mujeres	138
2005	31	Sierra de Albarracín	65 a 69	Mujeres	168
2005	31	Sierra de Albarracín	70 a 74	Mujeres	212
2005	31	Sierra de Albarracín	75 a 79	Mujeres	215
2005	31	Sierra de Albarracín	80 a 84	Mujeres	166
2005	31	Sierra de Albarracín	85 a 89	Mujeres	77
2005	31	Sierra de Albarracín	90 a 94	Mujeres	47
2005	31	Sierra de Albarracín	95 y más	Mujeres	25
2005	32	Gúdar-Javalambre	00 a 04	Mujeres	143
2005	32	Gúdar-Javalambre	05 a 09	Mujeres	161
2005	32	Gúdar-Javalambre	10 a 14	Mujeres	202
2005	32	Gúdar-Javalambre	15 a 19	Mujeres	170
2005	32	Gúdar-Javalambre	20 a 24	Mujeres	199
2005	32	Gúdar-Javalambre	25 a 29	Mujeres	219
2005	32	Gúdar-Javalambre	30 a 34	Mujeres	253
2005	32	Gúdar-Javalambre	35 a 39	Mujeres	313
2005	32	Gúdar-Javalambre	40 a 44	Mujeres	239
2005	32	Gúdar-Javalambre	45 a 49	Mujeres	223
2005	32	Gúdar-Javalambre	50 a 54	Mujeres	186
2005	32	Gúdar-Javalambre	55 a 59	Mujeres	169
2005	32	Gúdar-Javalambre	60 a 64	Mujeres	203
2005	32	Gúdar-Javalambre	65 a 69	Mujeres	207
2005	32	Gúdar-Javalambre	70 a 74	Mujeres	262
2005	32	Gúdar-Javalambre	75 a 79	Mujeres	274
2005	32	Gúdar-Javalambre	80 a 84	Mujeres	199
2005	32	Gúdar-Javalambre	85 a 89	Mujeres	121
2005	32	Gúdar-Javalambre	90 a 94	Mujeres	64
2005	32	Gúdar-Javalambre	95 y más	Mujeres	21
2005	33	Matarraña / Matarranya	00 a 04	Mujeres	112
2005	33	Matarraña / Matarranya	05 a 09	Mujeres	137
2005	33	Matarraña / Matarranya	10 a 14	Mujeres	169
2005	33	Matarraña / Matarranya	15 a 19	Mujeres	190
2005	33	Matarraña / Matarranya	20 a 24	Mujeres	221
2005	33	Matarraña / Matarranya	25 a 29	Mujeres	208
2005	33	Matarraña / Matarranya	30 a 34	Mujeres	209
2005	33	Matarraña / Matarranya	35 a 39	Mujeres	255
2005	33	Matarraña / Matarranya	40 a 44	Mujeres	290
2005	33	Matarraña / Matarranya	45 a 49	Mujeres	253
2005	33	Matarraña / Matarranya	50 a 54	Mujeres	253
2005	33	Matarraña / Matarranya	55 a 59	Mujeres	230
2005	33	Matarraña / Matarranya	60 a 64	Mujeres	224
2005	33	Matarraña / Matarranya	65 a 69	Mujeres	222
2005	33	Matarraña / Matarranya	70 a 74	Mujeres	349
2005	33	Matarraña / Matarranya	75 a 79	Mujeres	309
2005	33	Matarraña / Matarranya	80 a 84	Mujeres	272
2005	33	Matarraña / Matarranya	85 a 89	Mujeres	156
2005	33	Matarraña / Matarranya	90 a 94	Mujeres	75
2005	33	Matarraña / Matarranya	95 y más	Mujeres	11
2006	01	La Jacetania	00 a 04	Mujeres	382
2006	01	La Jacetania	05 a 09	Mujeres	387
2006	01	La Jacetania	10 a 14	Mujeres	357
2006	01	La Jacetania	15 a 19	Mujeres	373
2006	01	La Jacetania	20 a 24	Mujeres	457
2006	01	La Jacetania	25 a 29	Mujeres	673
2006	01	La Jacetania	30 a 34	Mujeres	693
2006	01	La Jacetania	35 a 39	Mujeres	699
2006	01	La Jacetania	40 a 44	Mujeres	747
2006	01	La Jacetania	45 a 49	Mujeres	632
2006	01	La Jacetania	50 a 54	Mujeres	448
2006	01	La Jacetania	55 a 59	Mujeres	439
2006	01	La Jacetania	60 a 64	Mujeres	403
2006	01	La Jacetania	65 a 69	Mujeres	380
2006	01	La Jacetania	70 a 74	Mujeres	517
2006	01	La Jacetania	75 a 79	Mujeres	502
2006	01	La Jacetania	80 a 84	Mujeres	355
2006	01	La Jacetania	85 a 89	Mujeres	242
2006	01	La Jacetania	90 a 94	Mujeres	91
2006	01	La Jacetania	95 y más	Mujeres	34
2006	02	Alto Gállego	00 a 04	Mujeres	269
2006	02	Alto Gállego	05 a 09	Mujeres	295
2006	02	Alto Gállego	10 a 14	Mujeres	241
2006	02	Alto Gállego	15 a 19	Mujeres	288
2006	02	Alto Gállego	20 a 24	Mujeres	391
2006	02	Alto Gállego	25 a 29	Mujeres	495
2006	02	Alto Gállego	30 a 34	Mujeres	511
2006	02	Alto Gállego	35 a 39	Mujeres	548
2006	02	Alto Gállego	40 a 44	Mujeres	518
2006	02	Alto Gállego	45 a 49	Mujeres	493
2006	02	Alto Gállego	50 a 54	Mujeres	397
2006	02	Alto Gállego	55 a 59	Mujeres	297
2006	02	Alto Gállego	60 a 64	Mujeres	319
2006	02	Alto Gállego	65 a 69	Mujeres	307
2006	02	Alto Gállego	70 a 74	Mujeres	375
2006	02	Alto Gállego	75 a 79	Mujeres	373
2006	02	Alto Gállego	80 a 84	Mujeres	227
2006	02	Alto Gállego	85 a 89	Mujeres	117
2006	02	Alto Gállego	90 a 94	Mujeres	63
2006	02	Alto Gállego	95 y más	Mujeres	13
2006	03	Sobrarbe	00 a 04	Mujeres	118
2006	03	Sobrarbe	05 a 09	Mujeres	118
2006	03	Sobrarbe	10 a 14	Mujeres	126
2006	03	Sobrarbe	15 a 19	Mujeres	129
2006	03	Sobrarbe	20 a 24	Mujeres	170
2006	03	Sobrarbe	25 a 29	Mujeres	211
2006	03	Sobrarbe	30 a 34	Mujeres	273
2006	03	Sobrarbe	35 a 39	Mujeres	264
2006	03	Sobrarbe	40 a 44	Mujeres	292
2006	03	Sobrarbe	45 a 49	Mujeres	228
2006	03	Sobrarbe	50 a 54	Mujeres	228
2006	03	Sobrarbe	55 a 59	Mujeres	180
2006	03	Sobrarbe	60 a 64	Mujeres	149
2006	03	Sobrarbe	65 a 69	Mujeres	162
2006	03	Sobrarbe	70 a 74	Mujeres	206
2006	03	Sobrarbe	75 a 79	Mujeres	216
2006	03	Sobrarbe	80 a 84	Mujeres	167
2006	03	Sobrarbe	85 a 89	Mujeres	101
2006	03	Sobrarbe	90 a 94	Mujeres	65
2006	03	Sobrarbe	95 y más	Mujeres	23
2006	04	La Ribagorza	00 a 04	Mujeres	214
2006	04	La Ribagorza	05 a 09	Mujeres	216
2006	04	La Ribagorza	10 a 14	Mujeres	229
2006	04	La Ribagorza	15 a 19	Mujeres	203
2006	04	La Ribagorza	20 a 24	Mujeres	312
2006	04	La Ribagorza	25 a 29	Mujeres	444
2006	04	La Ribagorza	30 a 34	Mujeres	474
2006	04	La Ribagorza	35 a 39	Mujeres	461
2006	04	La Ribagorza	40 a 44	Mujeres	461
2006	04	La Ribagorza	45 a 49	Mujeres	424
2006	04	La Ribagorza	50 a 54	Mujeres	316
2006	04	La Ribagorza	55 a 59	Mujeres	307
2006	04	La Ribagorza	60 a 64	Mujeres	294
2006	04	La Ribagorza	65 a 69	Mujeres	290
2006	04	La Ribagorza	70 a 74	Mujeres	373
2006	04	La Ribagorza	75 a 79	Mujeres	387
2006	04	La Ribagorza	80 a 84	Mujeres	325
2006	04	La Ribagorza	85 a 89	Mujeres	208
2006	04	La Ribagorza	90 a 94	Mujeres	113
2006	04	La Ribagorza	95 y más	Mujeres	35
2006	05	Cinco Villas	00 a 04	Mujeres	626
2006	05	Cinco Villas	05 a 09	Mujeres	649
2006	05	Cinco Villas	10 a 14	Mujeres	731
2006	05	Cinco Villas	15 a 19	Mujeres	768
2006	05	Cinco Villas	20 a 24	Mujeres	953
2006	05	Cinco Villas	25 a 29	Mujeres	1083
2006	05	Cinco Villas	30 a 34	Mujeres	1078
2006	05	Cinco Villas	35 a 39	Mujeres	1167
2006	05	Cinco Villas	40 a 44	Mujeres	1230
2006	05	Cinco Villas	45 a 49	Mujeres	1105
2006	05	Cinco Villas	50 a 54	Mujeres	901
2006	05	Cinco Villas	55 a 59	Mujeres	842
2006	05	Cinco Villas	60 a 64	Mujeres	817
2006	05	Cinco Villas	65 a 69	Mujeres	799
2006	05	Cinco Villas	70 a 74	Mujeres	1038
2006	05	Cinco Villas	75 a 79	Mujeres	923
2006	05	Cinco Villas	80 a 84	Mujeres	710
2006	05	Cinco Villas	85 a 89	Mujeres	439
2006	05	Cinco Villas	90 a 94	Mujeres	147
2006	05	Cinco Villas	95 y más	Mujeres	48
2006	06	Hoya de Huesca / Plana de Uesca	00 a 04	Mujeres	1465
2006	06	Hoya de Huesca / Plana de Uesca	05 a 09	Mujeres	1385
2006	06	Hoya de Huesca / Plana de Uesca	10 a 14	Mujeres	1361
2006	06	Hoya de Huesca / Plana de Uesca	15 a 19	Mujeres	1463
2006	06	Hoya de Huesca / Plana de Uesca	20 a 24	Mujeres	1791
2006	06	Hoya de Huesca / Plana de Uesca	25 a 29	Mujeres	2408
2006	06	Hoya de Huesca / Plana de Uesca	30 a 34	Mujeres	2421
2006	06	Hoya de Huesca / Plana de Uesca	35 a 39	Mujeres	2378
2006	06	Hoya de Huesca / Plana de Uesca	40 a 44	Mujeres	2440
2006	06	Hoya de Huesca / Plana de Uesca	45 a 49	Mujeres	2384
2006	06	Hoya de Huesca / Plana de Uesca	50 a 54	Mujeres	2119
2006	06	Hoya de Huesca / Plana de Uesca	55 a 59	Mujeres	1856
2006	06	Hoya de Huesca / Plana de Uesca	60 a 64	Mujeres	1654
2006	06	Hoya de Huesca / Plana de Uesca	65 a 69	Mujeres	1346
2006	06	Hoya de Huesca / Plana de Uesca	70 a 74	Mujeres	1673
2006	06	Hoya de Huesca / Plana de Uesca	75 a 79	Mujeres	1707
2006	06	Hoya de Huesca / Plana de Uesca	80 a 84	Mujeres	1419
2006	06	Hoya de Huesca / Plana de Uesca	85 a 89	Mujeres	818
2006	06	Hoya de Huesca / Plana de Uesca	90 a 94	Mujeres	376
2006	06	Hoya de Huesca / Plana de Uesca	95 y más	Mujeres	105
2006	07	Somontano de Barbastro	00 a 04	Mujeres	464
2006	07	Somontano de Barbastro	05 a 09	Mujeres	496
2006	07	Somontano de Barbastro	10 a 14	Mujeres	519
2006	07	Somontano de Barbastro	15 a 19	Mujeres	553
2006	07	Somontano de Barbastro	20 a 24	Mujeres	657
2006	07	Somontano de Barbastro	25 a 29	Mujeres	756
2006	07	Somontano de Barbastro	30 a 34	Mujeres	776
2006	07	Somontano de Barbastro	35 a 39	Mujeres	829
2006	07	Somontano de Barbastro	40 a 44	Mujeres	892
2006	07	Somontano de Barbastro	45 a 49	Mujeres	841
2006	07	Somontano de Barbastro	50 a 54	Mujeres	655
2006	07	Somontano de Barbastro	55 a 59	Mujeres	598
2006	07	Somontano de Barbastro	60 a 64	Mujeres	583
2006	07	Somontano de Barbastro	65 a 69	Mujeres	606
2006	07	Somontano de Barbastro	70 a 74	Mujeres	712
2006	07	Somontano de Barbastro	75 a 79	Mujeres	712
2006	07	Somontano de Barbastro	80 a 84	Mujeres	579
2006	07	Somontano de Barbastro	85 a 89	Mujeres	337
2006	07	Somontano de Barbastro	90 a 94	Mujeres	150
2006	07	Somontano de Barbastro	95 y más	Mujeres	41
2006	08	Cinca Medio	00 a 04	Mujeres	482
2006	08	Cinca Medio	05 a 09	Mujeres	503
