Mes y año	Mes (código)	Mes nombre	Año	Sexo	Comarca código	Comarca nombre	Sector código	Sector descripción	Número de contratos
Febrero 2018	201802	Febrero	2018	Hombres	10	Los Monegros	3	Construcción	2
Febrero 2018	201802	Febrero	2018	Hombres	10	Los Monegros	4	Servicios	5
Febrero 2018	201802	Febrero	2018	Mujeres	10	Los Monegros	4	Servicios	1
Febrero 2018	201802	Febrero	2018	Hombres	11	Bajo Cinca / Baix Cinca	2	Industria y energía	3
Febrero 2018	201802	Febrero	2018	Hombres	11	Bajo Cinca / Baix Cinca	4	Servicios	2
Febrero 2018	201802	Febrero	2018	Mujeres	11	Bajo Cinca / Baix Cinca	4	Servicios	10
Febrero 2018	201802	Febrero	2018	Hombres	12	Tarazona y el Moncayo	2	Industria y energía	1
Febrero 2018	201802	Febrero	2018	Mujeres	12	Tarazona y el Moncayo	2	Industria y energía	2
Febrero 2018	201802	Febrero	2018	Hombres	12	Tarazona y el Moncayo	4	Servicios	4
Febrero 2018	201802	Febrero	2018	Mujeres	12	Tarazona y el Moncayo	4	Servicios	1
Febrero 2018	201802	Febrero	2018	Mujeres	13	Campo de Borja	4	Servicios	4
Febrero 2018	201802	Febrero	2018	Mujeres	14	Aranda	4	Servicios	2
Febrero 2018	201802	Febrero	2018	Hombres	15	Ribera Alta del Ebro	1	Agricultura, ganadería y pesca	1
Febrero 2018	201802	Febrero	2018	Hombres	15	Ribera Alta del Ebro	2	Industria y energía	4
Febrero 2018	201802	Febrero	2018	Mujeres	15	Ribera Alta del Ebro	3	Construcción	2
Febrero 2018	201802	Febrero	2018	Hombres	15	Ribera Alta del Ebro	4	Servicios	2
Febrero 2018	201802	Febrero	2018	Mujeres	15	Ribera Alta del Ebro	4	Servicios	3
Febrero 2018	201802	Febrero	2018	Hombres	16	Valdejalón	2	Industria y energía	6
Febrero 2018	201802	Febrero	2018	Mujeres	16	Valdejalón	2	Industria y energía	7
Febrero 2018	201802	Febrero	2018	Hombres	16	Valdejalón	3	Construcción	1
Febrero 2018	201802	Febrero	2018	Mujeres	16	Valdejalón	3	Construcción	1
Febrero 2018	201802	Febrero	2018	Hombres	16	Valdejalón	4	Servicios	2
Febrero 2018	201802	Febrero	2018	Mujeres	16	Valdejalón	4	Servicios	1
Febrero 2018	201802	Febrero	2018	Hombres	17	Central	2	Industria y energía	57
Febrero 2018	201802	Febrero	2018	Mujeres	17	Central	2	Industria y energía	25
Febrero 2018	201802	Febrero	2018	Hombres	17	Central	3	Construcción	8
Febrero 2018	201802	Febrero	2018	Mujeres	17	Central	3	Construcción	3
Febrero 2018	201802	Febrero	2018	Hombres	17	Central	4	Servicios	148
Febrero 2018	201802	Febrero	2018	Mujeres	17	Central	4	Servicios	282
Febrero 2018	201802	Febrero	2018	Hombres	18	Ribera Baja del Ebro	1	Agricultura, ganadería y pesca	1
Febrero 2018	201802	Febrero	2018	Hombres	18	Ribera Baja del Ebro	2	Industria y energía	1
Febrero 2018	201802	Febrero	2018	Mujeres	18	Ribera Baja del Ebro	2	Industria y energía	1
Febrero 2018	201802	Febrero	2018	Hombres	18	Ribera Baja del Ebro	3	Construcción	1
Febrero 2018	201802	Febrero	2018	Mujeres	18	Ribera Baja del Ebro	4	Servicios	2
Febrero 2018	201802	Febrero	2018	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Industria y energía	1
Febrero 2018	201802	Febrero	2018	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4	Servicios	5
Febrero 2018	201802	Febrero	2018	Hombres	20	Comunidad de Calatayud	2	Industria y energía	3
Febrero 2018	201802	Febrero	2018	Hombres	20	Comunidad de Calatayud	4	Servicios	3
Febrero 2018	201802	Febrero	2018	Mujeres	20	Comunidad de Calatayud	4	Servicios	15
Febrero 2018	201802	Febrero	2018	Mujeres	21	Campo de Cariñena	1	Agricultura, ganadería y pesca	1
Febrero 2018	201802	Febrero	2018	Mujeres	21	Campo de Cariñena	2	Industria y energía	1
Febrero 2018	201802	Febrero	2018	Mujeres	21	Campo de Cariñena	4	Servicios	6
Febrero 2018	201802	Febrero	2018	Hombres	22	Campo de Belchite	4	Servicios	1
Febrero 2018	201802	Febrero	2018	Hombres	24	Campo de Daroca	3	Construcción	2
Febrero 2018	201802	Febrero	2018	Hombres	25	Jiloca	1	Agricultura, ganadería y pesca	1
Febrero 2018	201802	Febrero	2018	Hombres	25	Jiloca	2	Industria y energía	2
Febrero 2018	201802	Febrero	2018	Mujeres	25	Jiloca	4	Servicios	2
Febrero 2018	201802	Febrero	2018	Hombres	26	Cuencas Mineras	2	Industria y energía	1
Febrero 2018	201802	Febrero	2018	Mujeres	26	Cuencas Mineras	2	Industria y energía	1
Febrero 2018	201802	Febrero	2018	Hombres	26	Cuencas Mineras	3	Construcción	1
Febrero 2018	201802	Febrero	2018	Hombres	26	Cuencas Mineras	4	Servicios	1
Febrero 2018	201802	Febrero	2018	Mujeres	26	Cuencas Mineras	4	Servicios	1
Febrero 2018	201802	Febrero	2018	Hombres	27	Andorra-Sierra de Arcos	2	Industria y energía	1
Febrero 2018	201802	Febrero	2018	Hombres	28	Bajo Aragón	1	Agricultura, ganadería y pesca	1
Febrero 2018	201802	Febrero	2018	Mujeres	28	Bajo Aragón	2	Industria y energía	1
Febrero 2018	201802	Febrero	2018	Hombres	28	Bajo Aragón	3	Construcción	1
Febrero 2018	201802	Febrero	2018	Hombres	28	Bajo Aragón	4	Servicios	9
Febrero 2018	201802	Febrero	2018	Mujeres	28	Bajo Aragón	4	Servicios	7
Febrero 2018	201802	Febrero	2018	Hombres	29	Comunidad de Teruel	1	Agricultura, ganadería y pesca	2
Febrero 2018	201802	Febrero	2018	Mujeres	29	Comunidad de Teruel	1	Agricultura, ganadería y pesca	1
Febrero 2018	201802	Febrero	2018	Hombres	29	Comunidad de Teruel	2	Industria y energía	2
Febrero 2018	201802	Febrero	2018	Mujeres	29	Comunidad de Teruel	2	Industria y energía	2
Febrero 2018	201802	Febrero	2018	Hombres	29	Comunidad de Teruel	3	Construcción	1
Febrero 2018	201802	Febrero	2018	Hombres	29	Comunidad de Teruel	4	Servicios	12
Febrero 2018	201802	Febrero	2018	Mujeres	29	Comunidad de Teruel	4	Servicios	8
Febrero 2018	201802	Febrero	2018	Mujeres	30	Maestrazgo	4	Servicios	1
Febrero 2018	201802	Febrero	2018	Hombres	32	Gúdar-Javalambre	1	Agricultura, ganadería y pesca	1
Febrero 2018	201802	Febrero	2018	Hombres	32	Gúdar-Javalambre	2	Industria y energía	1
Febrero 2018	201802	Febrero	2018	Hombres	32	Gúdar-Javalambre	4	Servicios	1
Febrero 2018	201802	Febrero	2018	Mujeres	32	Gúdar-Javalambre	4	Servicios	3
Febrero 2018	201802	Febrero	2018	Hombres	33	Matarraña / Matarranya	2	Industria y energía	4
Febrero 2018	201802	Febrero	2018	Hombres	33	Matarraña / Matarranya	4	Servicios	2
Febrero 2018	201802	Febrero	2018	Mujeres	33	Matarraña / Matarranya	4	Servicios	2
Enero 2018	201801	Enero	2018	Hombres	01	La Jacetania	1	Agricultura, ganadería y pesca	1
Enero 2018	201801	Enero	2018	Hombres	01	La Jacetania	3	Construcción	2
Enero 2018	201801	Enero	2018	Hombres	01	La Jacetania	4	Servicios	10
Enero 2018	201801	Enero	2018	Mujeres	01	La Jacetania	4	Servicios	3
Enero 2018	201801	Enero	2018	Mujeres	02	Alto Gállego	4	Servicios	6
Enero 2018	201801	Enero	2018	Hombres	03	Sobrarbe	4	Servicios	3
Enero 2018	201801	Enero	2018	Mujeres	03	Sobrarbe	4	Servicios	1
Enero 2018	201801	Enero	2018	Hombres	04	La Ribagorza	1	Agricultura, ganadería y pesca	4
Enero 2018	201801	Enero	2018	Hombres	04	La Ribagorza	4	Servicios	1
Enero 2018	201801	Enero	2018	Mujeres	04	La Ribagorza	4	Servicios	3
Enero 2018	201801	Enero	2018	Hombres	05	Cinco Villas	1	Agricultura, ganadería y pesca	2
Enero 2018	201801	Enero	2018	Mujeres	05	Cinco Villas	2	Industria y energía	1
Enero 2018	201801	Enero	2018	Hombres	05	Cinco Villas	3	Construcción	1
Enero 2018	201801	Enero	2018	Hombres	05	Cinco Villas	4	Servicios	5
Enero 2018	201801	Enero	2018	Mujeres	05	Cinco Villas	4	Servicios	6
Enero 2018	201801	Enero	2018	Hombres	06	Hoya de Huesca / Plana de Uesca	2	Industria y energía	1
Enero 2018	201801	Enero	2018	Mujeres	06	Hoya de Huesca / Plana de Uesca	2	Industria y energía	3
Enero 2018	201801	Enero	2018	Hombres	06	Hoya de Huesca / Plana de Uesca	3	Construcción	2
Enero 2018	201801	Enero	2018	Hombres	06	Hoya de Huesca / Plana de Uesca	4	Servicios	9
Enero 2018	201801	Enero	2018	Mujeres	06	Hoya de Huesca / Plana de Uesca	4	Servicios	24
Enero 2018	201801	Enero	2018	Hombres	07	Somontano de Barbastro	3	Construcción	1
Enero 2018	201801	Enero	2018	Hombres	07	Somontano de Barbastro	4	Servicios	5
Enero 2018	201801	Enero	2018	Mujeres	07	Somontano de Barbastro	4	Servicios	15
Enero 2018	201801	Enero	2018	Hombres	08	Cinca Medio	4	Servicios	4
Enero 2018	201801	Enero	2018	Mujeres	08	Cinca Medio	4	Servicios	7
Enero 2018	201801	Enero	2018	Mujeres	09	La Litera / La Llitera	1	Agricultura, ganadería y pesca	1
Enero 2018	201801	Enero	2018	Hombres	09	La Litera / La Llitera	4	Servicios	2
Enero 2018	201801	Enero	2018	Mujeres	09	La Litera / La Llitera	4	Servicios	2
Enero 2018	201801	Enero	2018	Hombres	10	Los Monegros	1	Agricultura, ganadería y pesca	1
Enero 2018	201801	Enero	2018	Hombres	10	Los Monegros	2	Industria y energía	2
Enero 2018	201801	Enero	2018	Hombres	10	Los Monegros	3	Construcción	2
Enero 2018	201801	Enero	2018	Hombres	10	Los Monegros	4	Servicios	2
Enero 2018	201801	Enero	2018	Mujeres	10	Los Monegros	4	Servicios	2
Enero 2018	201801	Enero	2018	Mujeres	11	Bajo Cinca / Baix Cinca	2	Industria y energía	1
Enero 2018	201801	Enero	2018	Hombres	11	Bajo Cinca / Baix Cinca	4	Servicios	3
Enero 2018	201801	Enero	2018	Mujeres	11	Bajo Cinca / Baix Cinca	4	Servicios	4
Enero 2018	201801	Enero	2018	Hombres	12	Tarazona y el Moncayo	2	Industria y energía	3
Enero 2018	201801	Enero	2018	Mujeres	12	Tarazona y el Moncayo	4	Servicios	3
Enero 2018	201801	Enero	2018	Hombres	13	Campo de Borja	3	Construcción	1
Enero 2018	201801	Enero	2018	Mujeres	13	Campo de Borja	3	Construcción	1
Enero 2018	201801	Enero	2018	Mujeres	13	Campo de Borja	4	Servicios	1
Enero 2018	201801	Enero	2018	Hombres	15	Ribera Alta del Ebro	2	Industria y energía	7
Enero 2018	201801	Enero	2018	Mujeres	15	Ribera Alta del Ebro	2	Industria y energía	1
Enero 2018	201801	Enero	2018	Hombres	15	Ribera Alta del Ebro	4	Servicios	9
Enero 2018	201801	Enero	2018	Mujeres	15	Ribera Alta del Ebro	4	Servicios	7
Enero 2018	201801	Enero	2018	Hombres	16	Valdejalón	2	Industria y energía	10
Enero 2018	201801	Enero	2018	Mujeres	16	Valdejalón	2	Industria y energía	2
Enero 2018	201801	Enero	2018	Hombres	16	Valdejalón	3	Construcción	1
Enero 2018	201801	Enero	2018	Hombres	16	Valdejalón	4	Servicios	8
Enero 2018	201801	Enero	2018	Mujeres	16	Valdejalón	4	Servicios	2
Enero 2018	201801	Enero	2018	Hombres	17	Central	2	Industria y energía	39
Enero 2018	201801	Enero	2018	Mujeres	17	Central	2	Industria y energía	29
Enero 2018	201801	Enero	2018	Hombres	17	Central	3	Construcción	10
Enero 2018	201801	Enero	2018	Mujeres	17	Central	3	Construcción	2
Enero 2018	201801	Enero	2018	Hombres	17	Central	4	Servicios	154
Enero 2018	201801	Enero	2018	Mujeres	17	Central	4	Servicios	249
Enero 2018	201801	Enero	2018	Mujeres	18	Ribera Baja del Ebro	4	Servicios	1
Enero 2018	201801	Enero	2018	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3	Construcción	1
Enero 2018	201801	Enero	2018	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4	Servicios	3
Enero 2018	201801	Enero	2018	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4	Servicios	6
Enero 2018	201801	Enero	2018	Mujeres	20	Comunidad de Calatayud	1	Agricultura, ganadería y pesca	1
Enero 2018	201801	Enero	2018	Mujeres	20	Comunidad de Calatayud	2	Industria y energía	2
Enero 2018	201801	Enero	2018	Hombres	20	Comunidad de Calatayud	3	Construcción	1
Enero 2018	201801	Enero	2018	Hombres	20	Comunidad de Calatayud	4	Servicios	2
Enero 2018	201801	Enero	2018	Mujeres	20	Comunidad de Calatayud	4	Servicios	6
Enero 2018	201801	Enero	2018	Hombres	21	Campo de Cariñena	2	Industria y energía	2
Enero 2018	201801	Enero	2018	Mujeres	21	Campo de Cariñena	2	Industria y energía	1
Enero 2018	201801	Enero	2018	Mujeres	21	Campo de Cariñena	4	Servicios	1
Enero 2018	201801	Enero	2018	Hombres	24	Campo de Daroca	1	Agricultura, ganadería y pesca	1
Enero 2018	201801	Enero	2018	Mujeres	24	Campo de Daroca	4	Servicios	2
Enero 2018	201801	Enero	2018	Mujeres	25	Jiloca	2	Industria y energía	1
Enero 2018	201801	Enero	2018	Hombres	25	Jiloca	4	Servicios	1
Enero 2018	201801	Enero	2018	Mujeres	25	Jiloca	4	Servicios	1
Enero 2018	201801	Enero	2018	Mujeres	26	Cuencas Mineras	4	Servicios	1
Enero 2018	201801	Enero	2018	Mujeres	27	Andorra-Sierra de Arcos	2	Industria y energía	2
Enero 2018	201801	Enero	2018	Hombres	27	Andorra-Sierra de Arcos	4	Servicios	1
Enero 2018	201801	Enero	2018	Mujeres	27	Andorra-Sierra de Arcos	4	Servicios	2
Enero 2018	201801	Enero	2018	Mujeres	28	Bajo Aragón	2	Industria y energía	3
Enero 2018	201801	Enero	2018	Hombres	28	Bajo Aragón	3	Construcción	2
Enero 2018	201801	Enero	2018	Mujeres	28	Bajo Aragón	3	Construcción	2
Enero 2018	201801	Enero	2018	Hombres	28	Bajo Aragón	4	Servicios	11
Enero 2018	201801	Enero	2018	Mujeres	28	Bajo Aragón	4	Servicios	6
Enero 2018	201801	Enero	2018	Hombres	29	Comunidad de Teruel	1	Agricultura, ganadería y pesca	3
Enero 2018	201801	Enero	2018	Hombres	29	Comunidad de Teruel	2	Industria y energía	1
Enero 2018	201801	Enero	2018	Mujeres	29	Comunidad de Teruel	2	Industria y energía	4
Enero 2018	201801	Enero	2018	Hombres	29	Comunidad de Teruel	3	Construcción	3
Enero 2018	201801	Enero	2018	Hombres	29	Comunidad de Teruel	4	Servicios	7
Enero 2018	201801	Enero	2018	Mujeres	29	Comunidad de Teruel	4	Servicios	16
Enero 2018	201801	Enero	2018	Mujeres	30	Maestrazgo	4	Servicios	1
Enero 2018	201801	Enero	2018	Hombres	31	Sierra de Albarracín	4	Servicios	1
Enero 2018	201801	Enero	2018	Hombres	32	Gúdar-Javalambre	2	Industria y energía	6
Enero 2018	201801	Enero	2018	Mujeres	32	Gúdar-Javalambre	4	Servicios	2
Enero 2018	201801	Enero	2018	Mujeres	33	Matarraña / Matarranya	1	Agricultura, ganadería y pesca	1
Enero 2018	201801	Enero	2018	Hombres	33	Matarraña / Matarranya	2	Industria y energía	2
Enero 2018	201801	Enero	2018	Hombres	33	Matarraña / Matarranya	4	Servicios	1
Enero 2018	201801	Enero	2018	Mujeres	33	Matarraña / Matarranya	4	Servicios	2
Diciembre 2017	201712	Diciembre	2017	Hombres	01	La Jacetania	1	Agricultura, ganadería y pesca	1
Diciembre 2017	201712	Diciembre	2017	Hombres	01	La Jacetania	4	Servicios	2
Diciembre 2017	201712	Diciembre	2017	Mujeres	01	La Jacetania	4	Servicios	6
Diciembre 2017	201712	Diciembre	2017	Mujeres	02	Alto Gállego	4	Servicios	3
Diciembre 2017	201712	Diciembre	2017	Mujeres	03	Sobrarbe	4	Servicios	4
Diciembre 2017	201712	Diciembre	2017	Hombres	04	La Ribagorza	3	Construcción	1
Diciembre 2017	201712	Diciembre	2017	Mujeres	04	La Ribagorza	4	Servicios	1
Diciembre 2017	201712	Diciembre	2017	Hombres	05	Cinco Villas	1	Agricultura, ganadería y pesca	1
Diciembre 2017	201712	Diciembre	2017	Mujeres	05	Cinco Villas	1	Agricultura, ganadería y pesca	2
Diciembre 2017	201712	Diciembre	2017	Hombres	05	Cinco Villas	4	Servicios	1
Diciembre 2017	201712	Diciembre	2017	Mujeres	05	Cinco Villas	4	Servicios	3
Diciembre 2017	201712	Diciembre	2017	Hombres	06	Hoya de Huesca / Plana de Uesca	2	Industria y energía	2
Diciembre 2017	201712	Diciembre	2017	Hombres	06	Hoya de Huesca / Plana de Uesca	3	Construcción	1
Diciembre 2017	201712	Diciembre	2017	Hombres	06	Hoya de Huesca / Plana de Uesca	4	Servicios	13
Diciembre 2017	201712	Diciembre	2017	Mujeres	06	Hoya de Huesca / Plana de Uesca	4	Servicios	18
Diciembre 2017	201712	Diciembre	2017	Hombres	07	Somontano de Barbastro	1	Agricultura, ganadería y pesca	1
Diciembre 2017	201712	Diciembre	2017	Mujeres	07	Somontano de Barbastro	1	Agricultura, ganadería y pesca	1
Diciembre 2017	201712	Diciembre	2017	Hombres	07	Somontano de Barbastro	2	Industria y energía	1
Diciembre 2017	201712	Diciembre	2017	Mujeres	07	Somontano de Barbastro	2	Industria y energía	1
Diciembre 2017	201712	Diciembre	2017	Hombres	07	Somontano de Barbastro	4	Servicios	3
Diciembre 2017	201712	Diciembre	2017	Mujeres	07	Somontano de Barbastro	4	Servicios	8
Diciembre 2017	201712	Diciembre	2017	Hombres	08	Cinca Medio	2	Industria y energía	2
Diciembre 2017	201712	Diciembre	2017	Hombres	08	Cinca Medio	4	Servicios	4
Diciembre 2017	201712	Diciembre	2017	Mujeres	08	Cinca Medio	4	Servicios	5
Diciembre 2017	201712	Diciembre	2017	Hombres	09	La Litera / La Llitera	2	Industria y energía	2
Diciembre 2017	201712	Diciembre	2017	Hombres	09	La Litera / La Llitera	4	Servicios	2
Diciembre 2017	201712	Diciembre	2017	Mujeres	09	La Litera / La Llitera	4	Servicios	3
Diciembre 2017	201712	Diciembre	2017	Hombres	10	Los Monegros	1	Agricultura, ganadería y pesca	2
Diciembre 2017	201712	Diciembre	2017	Mujeres	10	Los Monegros	4	Servicios	1
Diciembre 2017	201712	Diciembre	2017	Hombres	11	Bajo Cinca / Baix Cinca	1	Agricultura, ganadería y pesca	1
Diciembre 2017	201712	Diciembre	2017	Mujeres	11	Bajo Cinca / Baix Cinca	2	Industria y energía	1
Diciembre 2017	201712	Diciembre	2017	Hombres	11	Bajo Cinca / Baix Cinca	4	Servicios	5
Diciembre 2017	201712	Diciembre	2017	Mujeres	11	Bajo Cinca / Baix Cinca	4	Servicios	4
Diciembre 2017	201712	Diciembre	2017	Hombres	12	Tarazona y el Moncayo	3	Construcción	2
Diciembre 2017	201712	Diciembre	2017	Mujeres	12	Tarazona y el Moncayo	4	Servicios	2
Diciembre 2017	201712	Diciembre	2017	Hombres	13	Campo de Borja	2	Industria y energía	1
Diciembre 2017	201712	Diciembre	2017	Mujeres	13	Campo de Borja	4	Servicios	1
Diciembre 2017	201712	Diciembre	2017	Hombres	15	Ribera Alta del Ebro	2	Industria y energía	3
Diciembre 2017	201712	Diciembre	2017	Mujeres	15	Ribera Alta del Ebro	2	Industria y energía	1
Diciembre 2017	201712	Diciembre	2017	Hombres	15	Ribera Alta del Ebro	3	Construcción	1
Diciembre 2017	201712	Diciembre	2017	Hombres	15	Ribera Alta del Ebro	4	Servicios	2
Diciembre 2017	201712	Diciembre	2017	Mujeres	15	Ribera Alta del Ebro	4	Servicios	2
Diciembre 2017	201712	Diciembre	2017	Hombres	16	Valdejalón	2	Industria y energía	4
Diciembre 2017	201712	Diciembre	2017	Mujeres	16	Valdejalón	2	Industria y energía	1
Diciembre 2017	201712	Diciembre	2017	Hombres	16	Valdejalón	4	Servicios	1
Diciembre 2017	201712	Diciembre	2017	Mujeres	16	Valdejalón	4	Servicios	7
Diciembre 2017	201712	Diciembre	2017	Hombres	17	Central	1	Agricultura, ganadería y pesca	1
Diciembre 2017	201712	Diciembre	2017	Hombres	17	Central	2	Industria y energía	35
Diciembre 2017	201712	Diciembre	2017	Mujeres	17	Central	2	Industria y energía	30
Diciembre 2017	201712	Diciembre	2017	Hombres	17	Central	3	Construcción	7
Diciembre 2017	201712	Diciembre	2017	Mujeres	17	Central	3	Construcción	3
Diciembre 2017	201712	Diciembre	2017	Hombres	17	Central	4	Servicios	131
Diciembre 2017	201712	Diciembre	2017	Mujeres	17	Central	4	Servicios	225
Diciembre 2017	201712	Diciembre	2017	Mujeres	18	Ribera Baja del Ebro	2	Industria y energía	1
Diciembre 2017	201712	Diciembre	2017	Hombres	18	Ribera Baja del Ebro	4	Servicios	1
Diciembre 2017	201712	Diciembre	2017	Mujeres	18	Ribera Baja del Ebro	4	Servicios	2
Diciembre 2017	201712	Diciembre	2017	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4	Servicios	1
Diciembre 2017	201712	Diciembre	2017	Hombres	20	Comunidad de Calatayud	2	Industria y energía	4
Diciembre 2017	201712	Diciembre	2017	Mujeres	20	Comunidad de Calatayud	3	Construcción	1
Diciembre 2017	201712	Diciembre	2017	Hombres	20	Comunidad de Calatayud	4	Servicios	2
Diciembre 2017	201712	Diciembre	2017	Mujeres	20	Comunidad de Calatayud	4	Servicios	5
Diciembre 2017	201712	Diciembre	2017	Hombres	21	Campo de Cariñena	2	Industria y energía	2
Diciembre 2017	201712	Diciembre	2017	Mujeres	21	Campo de Cariñena	2	Industria y energía	1
Diciembre 2017	201712	Diciembre	2017	Hombres	21	Campo de Cariñena	4	Servicios	3
Diciembre 2017	201712	Diciembre	2017	Mujeres	21	Campo de Cariñena	4	Servicios	2
Diciembre 2017	201712	Diciembre	2017	Mujeres	22	Campo de Belchite	4	Servicios	1
Diciembre 2017	201712	Diciembre	2017	Mujeres	23	Bajo Martín	4	Servicios	1
Diciembre 2017	201712	Diciembre	2017	Hombres	24	Campo de Daroca	1	Agricultura, ganadería y pesca	1
Diciembre 2017	201712	Diciembre	2017	Hombres	25	Jiloca	4	Servicios	1
Diciembre 2017	201712	Diciembre	2017	Mujeres	25	Jiloca	4	Servicios	2
Diciembre 2017	201712	Diciembre	2017	Hombres	26	Cuencas Mineras	4	Servicios	1
Diciembre 2017	201712	Diciembre	2017	Mujeres	26	Cuencas Mineras	4	Servicios	2
Diciembre 2017	201712	Diciembre	2017	Mujeres	27	Andorra-Sierra de Arcos	4	Servicios	1
Diciembre 2017	201712	Diciembre	2017	Hombres	28	Bajo Aragón	1	Agricultura, ganadería y pesca	1
Diciembre 2017	201712	Diciembre	2017	Hombres	28	Bajo Aragón	2	Industria y energía	3
Diciembre 2017	201712	Diciembre	2017	Mujeres	28	Bajo Aragón	2	Industria y energía	1
Diciembre 2017	201712	Diciembre	2017	Hombres	28	Bajo Aragón	3	Construcción	1
Diciembre 2017	201712	Diciembre	2017	Mujeres	28	Bajo Aragón	3	Construcción	1
Diciembre 2017	201712	Diciembre	2017	Mujeres	28	Bajo Aragón	4	Servicios	11
Diciembre 2017	201712	Diciembre	2017	Mujeres	29	Comunidad de Teruel	2	Industria y energía	1
Diciembre 2017	201712	Diciembre	2017	Hombres	29	Comunidad de Teruel	3	Construcción	2
Diciembre 2017	201712	Diciembre	2017	Hombres	29	Comunidad de Teruel	4	Servicios	6
Diciembre 2017	201712	Diciembre	2017	Mujeres	29	Comunidad de Teruel	4	Servicios	7
Diciembre 2017	201712	Diciembre	2017	Hombres	30	Maestrazgo	2	Industria y energía	1
Diciembre 2017	201712	Diciembre	2017	Hombres	31	Sierra de Albarracín	4	Servicios	2
Diciembre 2017	201712	Diciembre	2017	Mujeres	32	Gúdar-Javalambre	2	Industria y energía	2
Diciembre 2017	201712	Diciembre	2017	Hombres	32	Gúdar-Javalambre	4	Servicios	1
Diciembre 2017	201712	Diciembre	2017	Hombres	33	Matarraña / Matarranya	2	Industria y energía	1
Diciembre 2017	201712	Diciembre	2017	Mujeres	33	Matarraña / Matarranya	4	Servicios	1
Noviembre 2017	201711	Noviembre	2017	Mujeres	01	La Jacetania	3	Construcción	1
Noviembre 2017	201711	Noviembre	2017	Hombres	01	La Jacetania	4	Servicios	7
