Mes y año	Mes (código)	Provincia código	Provincia nombre	Sexo	Nivel formativo grupo IAEST descripción	Nivel formativo grupo IAEST código	Número de contratos	Nivel formativo código
Junio 2016	201606	44	Teruel	Hombres	Enseñanza superior universitaria	42	23	55
Junio 2016	201606	44	Teruel	Hombres	Enseñanza superior universitaria	42	11	56
Junio 2016	201606	44	Teruel	Hombres	Enseñanza superior universitaria	42	8	59
Junio 2016	201606	44	Teruel	Hombres	Enseñanza superior universitaria	42	2	61
Junio 2016	201606	44	Teruel	Mujeres	Enseñanza superior universitaria	42	34	54
Junio 2016	201606	44	Teruel	Mujeres	Enseñanza superior universitaria	42	41	55
Junio 2016	201606	44	Teruel	Mujeres	Enseñanza superior universitaria	42	29	56
Junio 2016	201606	44	Teruel	Mujeres	Enseñanza superior universitaria	42	41	59
Junio 2016	201606	44	Teruel	Mujeres	Enseñanza superior universitaria	42	1	60
Junio 2016	201606	44	Teruel	Mujeres	Enseñanza superior universitaria	42	1	61
Junio 2016	201606	50	Zaragoza	Hombres	Educación Primaria o inferior	10	3213	11
Junio 2016	201606	50	Zaragoza	Hombres	Educación Primaria o inferior	10	4285	12
Junio 2016	201606	50	Zaragoza	Hombres	Educación Primaria o inferior	10	2649	80
Junio 2016	201606	50	Zaragoza	Hombres	Educación Primaria o inferior	10	5	90
Junio 2016	201606	50	Zaragoza	Mujeres	Educación Primaria o inferior	10	1319	11
Junio 2016	201606	50	Zaragoza	Mujeres	Educación Primaria o inferior	10	2791	12
Junio 2016	201606	50	Zaragoza	Mujeres	Educación Primaria o inferior	10	1419	80
Junio 2016	201606	50	Zaragoza	Mujeres	Educación Primaria o inferior	10	55	90
Junio 2016	201606	50	Zaragoza	Hombres	Primera etapa de educación secundaria	20	15	21
Junio 2016	201606	50	Zaragoza	Hombres	Primera etapa de educación secundaria	20	1698	22
Junio 2016	201606	50	Zaragoza	Hombres	Primera etapa de educación secundaria	20	6384	23
Junio 2016	201606	50	Zaragoza	Mujeres	Primera etapa de educación secundaria	20	8	21
Junio 2016	201606	50	Zaragoza	Mujeres	Primera etapa de educación secundaria	20	973	22
Junio 2016	201606	50	Zaragoza	Mujeres	Primera etapa de educación secundaria	20	4728	23
Junio 2016	201606	50	Zaragoza	Hombres	Bachillerato	31	4077	32
Junio 2016	201606	50	Zaragoza	Mujeres	Bachillerato	31	3770	32
Junio 2016	201606	50	Zaragoza	Hombres	Enseñanza media de formación profesional	32	15	31
Junio 2016	201606	50	Zaragoza	Hombres	Enseñanza media de formación profesional	32	1645	33
Junio 2016	201606	50	Zaragoza	Hombres	Enseñanza media de formación profesional	32	44	34
Junio 2016	201606	50	Zaragoza	Hombres	Enseñanza media de formación profesional	32	5	41
Junio 2016	201606	50	Zaragoza	Mujeres	Enseñanza media de formación profesional	32	12	31
Junio 2016	201606	50	Zaragoza	Mujeres	Enseñanza media de formación profesional	32	1216	33
Junio 2016	201606	50	Zaragoza	Mujeres	Enseñanza media de formación profesional	32	24	34
Junio 2016	201606	50	Zaragoza	Mujeres	Enseñanza media de formación profesional	32	11	41
Junio 2016	201606	50	Zaragoza	Hombres	Enseñanza superior de formación profesional	41	788	51
Junio 2016	201606	50	Zaragoza	Hombres	Enseñanza superior de formación profesional	41	20	52
Junio 2016	201606	50	Zaragoza	Hombres	Enseñanza superior de formación profesional	41	72	53
Junio 2016	201606	50	Zaragoza	Mujeres	Enseñanza superior de formación profesional	41	557	51
Junio 2016	201606	50	Zaragoza	Mujeres	Enseñanza superior de formación profesional	41	26	52
Junio 2016	201606	50	Zaragoza	Mujeres	Enseñanza superior de formación profesional	41	34	53
Junio 2016	201606	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	471	54
Junio 2016	201606	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	495	55
Junio 2016	201606	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	232	56
Junio 2016	201606	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	8	58
Junio 2016	201606	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	175	59
Junio 2016	201606	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	20	60
Junio 2016	201606	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	16	61
Junio 2016	201606	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	733	54
Junio 2016	201606	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	738	55
Junio 2016	201606	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	112	56
Junio 2016	201606	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	4	57
Junio 2016	201606	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	13	58
Junio 2016	201606	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	316	59
Junio 2016	201606	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	25	60
Junio 2016	201606	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	10	61
Mayo 2016	201605	22	Huesca	Hombres	Educación Primaria o inferior	10	1465	11
Mayo 2016	201605	22	Huesca	Hombres	Educación Primaria o inferior	10	1439	12
Mayo 2016	201605	22	Huesca	Hombres	Educación Primaria o inferior	10	1176	80
Mayo 2016	201605	22	Huesca	Hombres	Educación Primaria o inferior	10	2	90
Mayo 2016	201605	22	Huesca	Mujeres	Educación Primaria o inferior	10	561	11
Mayo 2016	201605	22	Huesca	Mujeres	Educación Primaria o inferior	10	874	12
Mayo 2016	201605	22	Huesca	Mujeres	Educación Primaria o inferior	10	358	80
Mayo 2016	201605	22	Huesca	Mujeres	Educación Primaria o inferior	10	13	90
Mayo 2016	201605	22	Huesca	Hombres	Primera etapa de educación secundaria	20	4	21
Mayo 2016	201605	22	Huesca	Hombres	Primera etapa de educación secundaria	20	183	22
Mayo 2016	201605	22	Huesca	Hombres	Primera etapa de educación secundaria	20	1929	23
Mayo 2016	201605	22	Huesca	Mujeres	Primera etapa de educación secundaria	20	130	22
Mayo 2016	201605	22	Huesca	Mujeres	Primera etapa de educación secundaria	20	1383	23
Mayo 2016	201605	22	Huesca	Hombres	Bachillerato	31	397	32
Mayo 2016	201605	22	Huesca	Mujeres	Bachillerato	31	443	32
Mayo 2016	201605	22	Huesca	Hombres	Enseñanza media de formación profesional	32	158	33
Mayo 2016	201605	22	Huesca	Hombres	Enseñanza media de formación profesional	32	3	34
Mayo 2016	201605	22	Huesca	Hombres	Enseñanza media de formación profesional	32	4	41
Mayo 2016	201605	22	Huesca	Mujeres	Enseñanza media de formación profesional	32	140	33
Mayo 2016	201605	22	Huesca	Mujeres	Enseñanza media de formación profesional	32	3	34
Mayo 2016	201605	22	Huesca	Hombres	Enseñanza superior de formación profesional	41	89	51
Mayo 2016	201605	22	Huesca	Hombres	Enseñanza superior de formación profesional	41	10	52
Mayo 2016	201605	22	Huesca	Hombres	Enseñanza superior de formación profesional	41	2	53
Mayo 2016	201605	22	Huesca	Mujeres	Enseñanza superior de formación profesional	41	62	51
Mayo 2016	201605	22	Huesca	Mujeres	Enseñanza superior de formación profesional	41	4	52
Mayo 2016	201605	22	Huesca	Mujeres	Enseñanza superior de formación profesional	41	2	53
Mayo 2016	201605	22	Huesca	Hombres	Enseñanza superior universitaria	42	50	54
Mayo 2016	201605	22	Huesca	Hombres	Enseñanza superior universitaria	42	40	55
Mayo 2016	201605	22	Huesca	Hombres	Enseñanza superior universitaria	42	15	56
Mayo 2016	201605	22	Huesca	Hombres	Enseñanza superior universitaria	42	2	57
Mayo 2016	201605	22	Huesca	Hombres	Enseñanza superior universitaria	42	1	58
Mayo 2016	201605	22	Huesca	Hombres	Enseñanza superior universitaria	42	7	59
Mayo 2016	201605	22	Huesca	Hombres	Enseñanza superior universitaria	42	2	60
Mayo 2016	201605	22	Huesca	Mujeres	Enseñanza superior universitaria	42	68	54
Mayo 2016	201605	22	Huesca	Mujeres	Enseñanza superior universitaria	42	72	55
Mayo 2016	201605	22	Huesca	Mujeres	Enseñanza superior universitaria	42	16	56
Mayo 2016	201605	22	Huesca	Mujeres	Enseñanza superior universitaria	42	2	57
Mayo 2016	201605	22	Huesca	Mujeres	Enseñanza superior universitaria	42	37	59
Mayo 2016	201605	22	Huesca	Mujeres	Enseñanza superior universitaria	42	3	60
Mayo 2016	201605	22	Huesca	Mujeres	Enseñanza superior universitaria	42	1	61
Mayo 2016	201605	44	Teruel	Hombres	Educación Primaria o inferior	10	104	11
Mayo 2016	201605	44	Teruel	Hombres	Educación Primaria o inferior	10	563	12
Mayo 2016	201605	44	Teruel	Hombres	Educación Primaria o inferior	10	279	80
Mayo 2016	201605	44	Teruel	Mujeres	Educación Primaria o inferior	10	58	11
Mayo 2016	201605	44	Teruel	Mujeres	Educación Primaria o inferior	10	443	12
Mayo 2016	201605	44	Teruel	Mujeres	Educación Primaria o inferior	10	180	80
Mayo 2016	201605	44	Teruel	Mujeres	Educación Primaria o inferior	10	7	90
Mayo 2016	201605	44	Teruel	Hombres	Primera etapa de educación secundaria	20	528	22
Mayo 2016	201605	44	Teruel	Hombres	Primera etapa de educación secundaria	20	510	23
Mayo 2016	201605	44	Teruel	Mujeres	Primera etapa de educación secundaria	20	125	22
Mayo 2016	201605	44	Teruel	Mujeres	Primera etapa de educación secundaria	20	482	23
Mayo 2016	201605	44	Teruel	Hombres	Bachillerato	31	135	32
Mayo 2016	201605	44	Teruel	Mujeres	Bachillerato	31	182	32
Mayo 2016	201605	44	Teruel	Hombres	Enseñanza media de formación profesional	32	1	31
Mayo 2016	201605	44	Teruel	Hombres	Enseñanza media de formación profesional	32	53	33
Mayo 2016	201605	44	Teruel	Hombres	Enseñanza media de formación profesional	32	1	34
Mayo 2016	201605	44	Teruel	Mujeres	Enseñanza media de formación profesional	32	4	31
Mayo 2016	201605	44	Teruel	Mujeres	Enseñanza media de formación profesional	32	84	33
Mayo 2016	201605	44	Teruel	Mujeres	Enseñanza media de formación profesional	32	1	34
Mayo 2016	201605	44	Teruel	Hombres	Enseñanza superior de formación profesional	41	51	51
Mayo 2016	201605	44	Teruel	Hombres	Enseñanza superior de formación profesional	41	5	52
Mayo 2016	201605	44	Teruel	Mujeres	Enseñanza superior de formación profesional	41	28	51
Mayo 2016	201605	44	Teruel	Mujeres	Enseñanza superior de formación profesional	41	4	52
Mayo 2016	201605	44	Teruel	Hombres	Enseñanza superior universitaria	42	7	54
Mayo 2016	201605	44	Teruel	Hombres	Enseñanza superior universitaria	42	24	55
Mayo 2016	201605	44	Teruel	Hombres	Enseñanza superior universitaria	42	6	56
Mayo 2016	201605	44	Teruel	Hombres	Enseñanza superior universitaria	42	12	59
Mayo 2016	201605	44	Teruel	Hombres	Enseñanza superior universitaria	42	5	60
Mayo 2016	201605	44	Teruel	Hombres	Enseñanza superior universitaria	42	1	61
Mayo 2016	201605	44	Teruel	Mujeres	Enseñanza superior universitaria	42	49	54
Mayo 2016	201605	44	Teruel	Mujeres	Enseñanza superior universitaria	42	34	55
Mayo 2016	201605	44	Teruel	Mujeres	Enseñanza superior universitaria	42	14	56
Mayo 2016	201605	44	Teruel	Mujeres	Enseñanza superior universitaria	42	1	58
Mayo 2016	201605	44	Teruel	Mujeres	Enseñanza superior universitaria	42	31	59
Mayo 2016	201605	44	Teruel	Mujeres	Enseñanza superior universitaria	42	2	60
Mayo 2016	201605	44	Teruel	Mujeres	Enseñanza superior universitaria	42	1	61
Mayo 2016	201605	50	Zaragoza	Hombres	Educación Primaria o inferior	10	2067	11
Mayo 2016	201605	50	Zaragoza	Hombres	Educación Primaria o inferior	10	4026	12
Mayo 2016	201605	50	Zaragoza	Hombres	Educación Primaria o inferior	10	2629	80
Mayo 2016	201605	50	Zaragoza	Hombres	Educación Primaria o inferior	10	9	90
Mayo 2016	201605	50	Zaragoza	Mujeres	Educación Primaria o inferior	10	1080	11
Mayo 2016	201605	50	Zaragoza	Mujeres	Educación Primaria o inferior	10	2521	12
Mayo 2016	201605	50	Zaragoza	Mujeres	Educación Primaria o inferior	10	1435	80
Mayo 2016	201605	50	Zaragoza	Mujeres	Educación Primaria o inferior	10	71	90
Mayo 2016	201605	50	Zaragoza	Hombres	Primera etapa de educación secundaria	20	3	21
Mayo 2016	201605	50	Zaragoza	Hombres	Primera etapa de educación secundaria	20	1416	22
Mayo 2016	201605	50	Zaragoza	Hombres	Primera etapa de educación secundaria	20	6299	23
Mayo 2016	201605	50	Zaragoza	Mujeres	Primera etapa de educación secundaria	20	4	21
Mayo 2016	201605	50	Zaragoza	Mujeres	Primera etapa de educación secundaria	20	980	22
Mayo 2016	201605	50	Zaragoza	Mujeres	Primera etapa de educación secundaria	20	5008	23
Mayo 2016	201605	50	Zaragoza	Hombres	Bachillerato	31	3483	32
Mayo 2016	201605	50	Zaragoza	Mujeres	Bachillerato	31	3513	32
Mayo 2016	201605	50	Zaragoza	Hombres	Enseñanza media de formación profesional	32	7	31
Mayo 2016	201605	50	Zaragoza	Hombres	Enseñanza media de formación profesional	32	1469	33
Mayo 2016	201605	50	Zaragoza	Hombres	Enseñanza media de formación profesional	32	28	34
Mayo 2016	201605	50	Zaragoza	Hombres	Enseñanza media de formación profesional	32	5	41
Mayo 2016	201605	50	Zaragoza	Mujeres	Enseñanza media de formación profesional	32	6	31
Mayo 2016	201605	50	Zaragoza	Mujeres	Enseñanza media de formación profesional	32	1221	33
Mayo 2016	201605	50	Zaragoza	Mujeres	Enseñanza media de formación profesional	32	19	34
Mayo 2016	201605	50	Zaragoza	Mujeres	Enseñanza media de formación profesional	32	6	41
Mayo 2016	201605	50	Zaragoza	Hombres	Enseñanza superior de formación profesional	41	681	51
Mayo 2016	201605	50	Zaragoza	Hombres	Enseñanza superior de formación profesional	41	12	52
Mayo 2016	201605	50	Zaragoza	Hombres	Enseñanza superior de formación profesional	41	22	53
Mayo 2016	201605	50	Zaragoza	Mujeres	Enseñanza superior de formación profesional	41	533	51
Mayo 2016	201605	50	Zaragoza	Mujeres	Enseñanza superior de formación profesional	41	26	52
Mayo 2016	201605	50	Zaragoza	Mujeres	Enseñanza superior de formación profesional	41	17	53
Mayo 2016	201605	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	447	54
Mayo 2016	201605	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	501	55
Mayo 2016	201605	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	282	56
Mayo 2016	201605	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	2	57
Mayo 2016	201605	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	3	58
Mayo 2016	201605	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	125	59
Mayo 2016	201605	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	21	60
Mayo 2016	201605	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	18	61
Mayo 2016	201605	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	655	54
Mayo 2016	201605	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	621	55
Mayo 2016	201605	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	105	56
Mayo 2016	201605	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	5	57
Mayo 2016	201605	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	1	58
Mayo 2016	201605	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	262	59
Mayo 2016	201605	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	25	60
Mayo 2016	201605	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	9	61
Abril 2016	201604	22	Huesca	Hombres	Educación Primaria o inferior	10	277	11
Abril 2016	201604	22	Huesca	Hombres	Educación Primaria o inferior	10	905	12
Abril 2016	201604	22	Huesca	Hombres	Educación Primaria o inferior	10	404	80
Abril 2016	201604	22	Huesca	Mujeres	Educación Primaria o inferior	10	129	11
Abril 2016	201604	22	Huesca	Mujeres	Educación Primaria o inferior	10	660	12
Abril 2016	201604	22	Huesca	Mujeres	Educación Primaria o inferior	10	139	80
Abril 2016	201604	22	Huesca	Mujeres	Educación Primaria o inferior	10	5	90
Abril 2016	201604	22	Huesca	Hombres	Primera etapa de educación secundaria	20	1	21
Abril 2016	201604	22	Huesca	Hombres	Primera etapa de educación secundaria	20	117	22
Abril 2016	201604	22	Huesca	Hombres	Primera etapa de educación secundaria	20	1320	23
Abril 2016	201604	22	Huesca	Mujeres	Primera etapa de educación secundaria	20	1	21
Abril 2016	201604	22	Huesca	Mujeres	Primera etapa de educación secundaria	20	91	22
Abril 2016	201604	22	Huesca	Mujeres	Primera etapa de educación secundaria	20	1046	23
Abril 2016	201604	22	Huesca	Hombres	Bachillerato	31	304	32
Abril 2016	201604	22	Huesca	Mujeres	Bachillerato	31	328	32
Abril 2016	201604	22	Huesca	Hombres	Enseñanza media de formación profesional	32	138	33
Abril 2016	201604	22	Huesca	Mujeres	Enseñanza media de formación profesional	32	1	31
Abril 2016	201604	22	Huesca	Mujeres	Enseñanza media de formación profesional	32	96	33
Abril 2016	201604	22	Huesca	Mujeres	Enseñanza media de formación profesional	32	1	34
Abril 2016	201604	22	Huesca	Mujeres	Enseñanza media de formación profesional	32	2	41
Abril 2016	201604	22	Huesca	Hombres	Enseñanza superior de formación profesional	41	78	51
Abril 2016	201604	22	Huesca	Hombres	Enseñanza superior de formación profesional	41	10	52
Abril 2016	201604	22	Huesca	Mujeres	Enseñanza superior de formación profesional	41	96	51
Abril 2016	201604	22	Huesca	Mujeres	Enseñanza superior de formación profesional	41	8	52
Abril 2016	201604	22	Huesca	Hombres	Enseñanza superior universitaria	42	40	54
Abril 2016	201604	22	Huesca	Hombres	Enseñanza superior universitaria	42	37	55
Abril 2016	201604	22	Huesca	Hombres	Enseñanza superior universitaria	42	5	56
Abril 2016	201604	22	Huesca	Hombres	Enseñanza superior universitaria	42	11	59
Abril 2016	201604	22	Huesca	Hombres	Enseñanza superior universitaria	42	2	60
Abril 2016	201604	22	Huesca	Hombres	Enseñanza superior universitaria	42	1	61
Abril 2016	201604	22	Huesca	Mujeres	Enseñanza superior universitaria	42	91	54
Abril 2016	201604	22	Huesca	Mujeres	Enseñanza superior universitaria	42	73	55
Abril 2016	201604	22	Huesca	Mujeres	Enseñanza superior universitaria	42	10	56
Abril 2016	201604	22	Huesca	Mujeres	Enseñanza superior universitaria	42	40	59
Abril 2016	201604	22	Huesca	Mujeres	Enseñanza superior universitaria	42	3	60
Abril 2016	201604	22	Huesca	Mujeres	Enseñanza superior universitaria	42	2	61
Abril 2016	201604	44	Teruel	Hombres	Educación Primaria o inferior	10	93	11
Abril 2016	201604	44	Teruel	Hombres	Educación Primaria o inferior	10	464	12
Abril 2016	201604	44	Teruel	Hombres	Educación Primaria o inferior	10	137	80
Abril 2016	201604	44	Teruel	Hombres	Educación Primaria o inferior	10	1	90
