Año	Comarca código	Comarca nombre	Tipo licencias código	Tipo licencias descripción	Licencias
2012	14	Aranda	MDP-N	Transporte mercancías pesadas nacionales servicio público	31
2012	14	Aranda	MPC-N	Transporte mercancías propias nacional	9
2012	14	Aranda	VPC-N	Transporte privado de viajeros nacional	0
2012	14	Aranda	VTC-N	Transporte de alquiler con conductor nacional	0
2012	14	Aranda	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	7
2012	14	Aranda	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	7
2012	14	Aranda	MPCE-N	transporte mercancías propias nacional autorizado por empresa	8
2012	14	Aranda	VSPC-N	Transporte privado ambulancias nacional	0
2012	14	Aranda	VD	Transporte público viajeros en autobús	0
2012	14	Aranda	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2012	14	Aranda	XD	Servicio público mixto-Mercancías y viajeros	0
2012	15	Ribera Alta del Ebro	OT	Operaciones de transporte	17
2012	15	Ribera Alta del Ebro	VD-N	Transporte de viajeros nacionales servicio público	6
2012	15	Ribera Alta del Ebro	VS-N	Ambulancias nacionales servicio público	0
2012	15	Ribera Alta del Ebro	VT-N	Licencias taxi	29
2012	15	Ribera Alta del Ebro	MDL-N	Transporte mercancías ligeras nacionales servicio público	37
2012	15	Ribera Alta del Ebro	MDP-N	Transporte mercancías pesadas nacionales servicio público	1351
2012	15	Ribera Alta del Ebro	MPC-N	Transporte mercancías propias nacional	96
2012	15	Ribera Alta del Ebro	VPC-N	Transporte privado de viajeros nacional	3
2012	15	Ribera Alta del Ebro	VTC-N	Transporte de alquiler con conductor nacional	0
2012	15	Ribera Alta del Ebro	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	25
2012	15	Ribera Alta del Ebro	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	91
2012	15	Ribera Alta del Ebro	MPCE-N	transporte mercancías propias nacional autorizado por empresa	57
2012	15	Ribera Alta del Ebro	VSPC-N	Transporte privado ambulancias nacional	0
2012	15	Ribera Alta del Ebro	VD	Transporte público viajeros en autobús	0
2012	15	Ribera Alta del Ebro	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2012	15	Ribera Alta del Ebro	XD	Servicio público mixto-Mercancías y viajeros	0
2012	16	Valdejalón	OT	Operaciones de transporte	13
2012	16	Valdejalón	VD-N	Transporte de viajeros nacionales servicio público	0
2012	16	Valdejalón	VS-N	Ambulancias nacionales servicio público	0
2012	16	Valdejalón	VT-N	Licencias taxi	22
2012	16	Valdejalón	MDL-N	Transporte mercancías ligeras nacionales servicio público	28
2012	16	Valdejalón	MDP-N	Transporte mercancías pesadas nacionales servicio público	290
2012	16	Valdejalón	MPC-N	Transporte mercancías propias nacional	162
2012	16	Valdejalón	VPC-N	Transporte privado de viajeros nacional	3
2012	16	Valdejalón	VTC-N	Transporte de alquiler con conductor nacional	0
2012	16	Valdejalón	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	20
2012	16	Valdejalón	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	56
2012	16	Valdejalón	MPCE-N	transporte mercancías propias nacional autorizado por empresa	111
2012	16	Valdejalón	VSPC-N	Transporte privado ambulancias nacional	0
2012	16	Valdejalón	VD	Transporte público viajeros en autobús	0
2012	16	Valdejalón	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2012	16	Valdejalón	XD	Servicio público mixto-Mercancías y viajeros	0
2012	17	D.C. Zaragoza	OT	Operaciones de transporte	139
2012	17	D.C. Zaragoza	VD-N	Transporte de viajeros nacionales servicio público	480
2012	17	D.C. Zaragoza	VS-N	Ambulancias nacionales servicio público	244
2012	17	D.C. Zaragoza	VT-N	Licencias taxi	1773
2012	17	D.C. Zaragoza	MDL-N	Transporte mercancías ligeras nacionales servicio público	1351
2012	17	D.C. Zaragoza	MDP-N	Transporte mercancías pesadas nacionales servicio público	3915
2012	17	D.C. Zaragoza	MPC-N	Transporte mercancías propias nacional	1150
2012	17	D.C. Zaragoza	VPC-N	Transporte privado de viajeros nacional	14
2012	17	D.C. Zaragoza	VTC-N	Transporte de alquiler con conductor nacional	110
2012	17	D.C. Zaragoza	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	816
2012	17	D.C. Zaragoza	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	801
2012	17	D.C. Zaragoza	MPCE-N	transporte mercancías propias nacional autorizado por empresa	572
2012	17	D.C. Zaragoza	VSPC-N	Transporte privado ambulancias nacional	19
2012	17	D.C. Zaragoza	VD	Transporte público viajeros en autobús	0
2012	17	D.C. Zaragoza	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2012	17	D.C. Zaragoza	XD	Servicio público mixto-Mercancías y viajeros	0
2012	18	Ribera Baja del Ebro	OT	Operaciones de transporte	0
2012	18	Ribera Baja del Ebro	VD-N	Transporte de viajeros nacionales servicio público	0
2012	18	Ribera Baja del Ebro	VS-N	Ambulancias nacionales servicio público	0
2012	18	Ribera Baja del Ebro	VT-N	Licencias taxi	6
2012	18	Ribera Baja del Ebro	MDL-N	Transporte mercancías ligeras nacionales servicio público	5
2012	18	Ribera Baja del Ebro	MDP-N	Transporte mercancías pesadas nacionales servicio público	69
2012	18	Ribera Baja del Ebro	MPC-N	Transporte mercancías propias nacional	35
2012	18	Ribera Baja del Ebro	VPC-N	Transporte privado de viajeros nacional	0
2012	18	Ribera Baja del Ebro	VTC-N	Transporte de alquiler con conductor nacional	0
2012	18	Ribera Baja del Ebro	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	3
2012	18	Ribera Baja del Ebro	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	20
2012	18	Ribera Baja del Ebro	MPCE-N	transporte mercancías propias nacional autorizado por empresa	22
2012	18	Ribera Baja del Ebro	VSPC-N	Transporte privado ambulancias nacional	0
2012	18	Ribera Baja del Ebro	VD	Transporte público viajeros en autobús	0
2012	18	Ribera Baja del Ebro	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2012	18	Ribera Baja del Ebro	XD	Servicio público mixto-Mercancías y viajeros	0
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	OT	Operaciones de transporte	1
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	VD-N	Transporte de viajeros nacionales servicio público	21
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	VS-N	Ambulancias nacionales servicio público	2
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	VT-N	Licencias taxi	5
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	MDL-N	Transporte mercancías ligeras nacionales servicio público	4
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	MDP-N	Transporte mercancías pesadas nacionales servicio público	75
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	MPC-N	Transporte mercancías propias nacional	56
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	VPC-N	Transporte privado de viajeros nacional	1
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	VTC-N	Transporte de alquiler con conductor nacional	0
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	4
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	20
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	MPCE-N	transporte mercancías propias nacional autorizado por empresa	40
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	VSPC-N	Transporte privado ambulancias nacional	0
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	VD	Transporte público viajeros en autobús	0
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	XD	Servicio público mixto-Mercancías y viajeros	0
2012	20	Comunidad de Calatayud	OT	Operaciones de transporte	11
2012	20	Comunidad de Calatayud	VD-N	Transporte de viajeros nacionales servicio público	29
2012	20	Comunidad de Calatayud	VS-N	Ambulancias nacionales servicio público	0
2012	20	Comunidad de Calatayud	VT-N	Licencias taxi	29
2012	20	Comunidad de Calatayud	MDL-N	Transporte mercancías ligeras nacionales servicio público	37
2012	20	Comunidad de Calatayud	MDP-N	Transporte mercancías pesadas nacionales servicio público	460
2012	20	Comunidad de Calatayud	MPC-N	Transporte mercancías propias nacional	127
2012	20	Comunidad de Calatayud	VPC-N	Transporte privado de viajeros nacional	1
2012	20	Comunidad de Calatayud	VTC-N	Transporte de alquiler con conductor nacional	34
2012	20	Comunidad de Calatayud	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	22
2012	20	Comunidad de Calatayud	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	101
2012	20	Comunidad de Calatayud	MPCE-N	transporte mercancías propias nacional autorizado por empresa	81
2012	20	Comunidad de Calatayud	VSPC-N	Transporte privado ambulancias nacional	0
2012	20	Comunidad de Calatayud	VD	Transporte público viajeros en autobús	0
2012	20	Comunidad de Calatayud	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2012	20	Comunidad de Calatayud	XD	Servicio público mixto-Mercancías y viajeros	0
2012	21	Campo de Cariñena	OT	Operaciones de transporte	0
2012	21	Campo de Cariñena	VD-N	Transporte de viajeros nacionales servicio público	0
2012	21	Campo de Cariñena	VS-N	Ambulancias nacionales servicio público	0
2012	21	Campo de Cariñena	VT-N	Licencias taxi	9
2012	21	Campo de Cariñena	MDL-N	Transporte mercancías ligeras nacionales servicio público	14
2012	21	Campo de Cariñena	MDP-N	Transporte mercancías pesadas nacionales servicio público	44
2012	21	Campo de Cariñena	MPC-N	Transporte mercancías propias nacional	49
2012	21	Campo de Cariñena	VPC-N	Transporte privado de viajeros nacional	0
2012	21	Campo de Cariñena	VTC-N	Transporte de alquiler con conductor nacional	0
2012	21	Campo de Cariñena	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	8
2012	21	Campo de Cariñena	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	19
2012	21	Campo de Cariñena	MPCE-N	transporte mercancías propias nacional autorizado por empresa	22
2012	21	Campo de Cariñena	VSPC-N	Transporte privado ambulancias nacional	0
2012	21	Campo de Cariñena	VD	Transporte público viajeros en autobús	0
2012	21	Campo de Cariñena	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2012	21	Campo de Cariñena	XD	Servicio público mixto-Mercancías y viajeros	0
2012	22	Campo de Belchite	OT	Operaciones de transporte	0
2012	22	Campo de Belchite	VD-N	Transporte de viajeros nacionales servicio público	7
2012	22	Campo de Belchite	VS-N	Ambulancias nacionales servicio público	0
2012	22	Campo de Belchite	VT-N	Licencias taxi	5
2012	22	Campo de Belchite	MDL-N	Transporte mercancías ligeras nacionales servicio público	16
2012	22	Campo de Belchite	MDP-N	Transporte mercancías pesadas nacionales servicio público	26
2012	22	Campo de Belchite	MPC-N	Transporte mercancías propias nacional	18
2012	22	Campo de Belchite	VPC-N	Transporte privado de viajeros nacional	0
2012	22	Campo de Belchite	VTC-N	Transporte de alquiler con conductor nacional	0
2012	22	Campo de Belchite	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	8
2012	22	Campo de Belchite	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	13
2012	22	Campo de Belchite	MPCE-N	transporte mercancías propias nacional autorizado por empresa	10
2012	22	Campo de Belchite	VSPC-N	Transporte privado ambulancias nacional	0
2012	22	Campo de Belchite	VD	Transporte público viajeros en autobús	0
2012	22	Campo de Belchite	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2012	22	Campo de Belchite	XD	Servicio público mixto-Mercancías y viajeros	0
2012	23	Bajo Martín	OT	Operaciones de transporte	1
2012	23	Bajo Martín	VD-N	Transporte de viajeros nacionales servicio público	6
2012	23	Bajo Martín	VS-N	Ambulancias nacionales servicio público	0
2012	23	Bajo Martín	VT-N	Licencias taxi	6
2012	23	Bajo Martín	MDL-N	Transporte mercancías ligeras nacionales servicio público	8
2012	23	Bajo Martín	MDP-N	Transporte mercancías pesadas nacionales servicio público	189
2012	23	Bajo Martín	MPC-N	Transporte mercancías propias nacional	30
2012	23	Bajo Martín	VPC-N	Transporte privado de viajeros nacional	0
2012	23	Bajo Martín	VTC-N	Transporte de alquiler con conductor nacional	0
2012	23	Bajo Martín	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	6
2012	23	Bajo Martín	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	19
2012	23	Bajo Martín	MPCE-N	transporte mercancías propias nacional autorizado por empresa	20
2012	23	Bajo Martín	VSPC-N	Transporte privado ambulancias nacional	0
2012	23	Bajo Martín	VD	Transporte público viajeros en autobús	0
2012	23	Bajo Martín	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2012	23	Bajo Martín	XD	Servicio público mixto-Mercancías y viajeros	0
2012	24	Campo de Daroca	OT	Operaciones de transporte	1
2012	24	Campo de Daroca	VD-N	Transporte de viajeros nacionales servicio público	0
2012	24	Campo de Daroca	VS-N	Ambulancias nacionales servicio público	0
2012	24	Campo de Daroca	VT-N	Licencias taxi	10
2012	24	Campo de Daroca	MDL-N	Transporte mercancías ligeras nacionales servicio público	9
2012	24	Campo de Daroca	MDP-N	Transporte mercancías pesadas nacionales servicio público	74
2012	24	Campo de Daroca	MPC-N	Transporte mercancías propias nacional	26
2012	24	Campo de Daroca	VPC-N	Transporte privado de viajeros nacional	0
2012	24	Campo de Daroca	VTC-N	Transporte de alquiler con conductor nacional	0
2012	24	Campo de Daroca	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	7
2012	24	Campo de Daroca	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	20
2012	24	Campo de Daroca	MPCE-N	transporte mercancías propias nacional autorizado por empresa	19
2012	24	Campo de Daroca	VSPC-N	Transporte privado ambulancias nacional	0
2012	24	Campo de Daroca	VD	Transporte público viajeros en autobús	0
2012	24	Campo de Daroca	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2012	24	Campo de Daroca	XD	Servicio público mixto-Mercancías y viajeros	0
2012	25	Jiloca	OT	Operaciones de transporte	1
2012	25	Jiloca	VD-N	Transporte de viajeros nacionales servicio público	10
2012	25	Jiloca	VS-N	Ambulancias nacionales servicio público	0
2012	25	Jiloca	VT-N	Licencias taxi	12
2012	25	Jiloca	MDL-N	Transporte mercancías ligeras nacionales servicio público	12
2012	25	Jiloca	MDP-N	Transporte mercancías pesadas nacionales servicio público	102
2012	25	Jiloca	MPC-N	Transporte mercancías propias nacional	72
2012	25	Jiloca	VPC-N	Transporte privado de viajeros nacional	0
2012	25	Jiloca	VTC-N	Transporte de alquiler con conductor nacional	13
2012	25	Jiloca	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	8
2012	25	Jiloca	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	33
2012	25	Jiloca	MPCE-N	transporte mercancías propias nacional autorizado por empresa	40
2012	25	Jiloca	VSPC-N	Transporte privado ambulancias nacional	0
2012	25	Jiloca	VD	Transporte público viajeros en autobús	0
2012	25	Jiloca	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2012	25	Jiloca	XD	Servicio público mixto-Mercancías y viajeros	0
2012	26	Cuencas Mineras	OT	Operaciones de transporte	0
2012	26	Cuencas Mineras	VD-N	Transporte de viajeros nacionales servicio público	0
2012	26	Cuencas Mineras	VS-N	Ambulancias nacionales servicio público	0
2012	26	Cuencas Mineras	VT-N	Licencias taxi	5
2012	26	Cuencas Mineras	MDL-N	Transporte mercancías ligeras nacionales servicio público	5
2012	26	Cuencas Mineras	MDP-N	Transporte mercancías pesadas nacionales servicio público	49
2012	26	Cuencas Mineras	MPC-N	Transporte mercancías propias nacional	32
2012	26	Cuencas Mineras	VPC-N	Transporte privado de viajeros nacional	2
2012	26	Cuencas Mineras	VTC-N	Transporte de alquiler con conductor nacional	0
2012	26	Cuencas Mineras	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	3
