Año	Municipio código	Municipio nombre	Edificios nueva planta, total	Edificios nueva planta, residencial	Edificios nueva planta, no residencial	Superficie nueva planta, total	Superficie nueva planta, residencial	Superficie nueva planta, no residencial	Viviendas nueva planta	Edificios rehabilitación	Viviendas rehabilitación	Edificios demolición	Viviendas demolición	Estado de la información
2018	50263	Torrijo de la Cañada												SIN INFORMACIÓN
2018	50264	Tosos	0	0	0	0	0	0	0	1	1	0	0	COMPLETA
2018	50265	Trasmoz	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2018	50266	Trasobares												SIN INFORMACIÓN
2018	50267	Uncastillo												SIN INFORMACIÓN
2018	50268	Undués de Lerda												SIN INFORMACIÓN
2018	50269	Urrea de Jalón	0	0	0	0	0	0	0	2	0	2	1	COMPLETA
2018	50270	Urriés												SIN INFORMACIÓN
2018	50271	Used												SIN INFORMACIÓN
2018	50272	Utebo	3	1	2	8657	1965	6692	11	21	27	6	29	COMPLETA
2018	50273	Valdehorna												SIN INFORMACIÓN
2018	50274	Val de San Martín												SIN INFORMACIÓN
2018	50275	Valmadrid												SIN INFORMACIÓN
2018	50276	Valpalmas												SIN INFORMACIÓN
2018	50277	Valtorres												SIN INFORMACIÓN
2018	50278	Velilla de Ebro	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2018	50279	Velilla de Jiloca												SIN INFORMACIÓN
2018	50280	Vera de Moncayo	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2018	50281	Vierlas												SIN INFORMACIÓN
2018	50282	Vilueña (La)												SIN INFORMACIÓN
2018	50283	Villadoz												SIN INFORMACIÓN
2018	50284	Villafeliche												SIN INFORMACIÓN
2018	50285	Villafranca de Ebro	1	1	0	202	202	0	1	0	0	0	0	COMPLETA
2018	50286	Villalba de Perejil												SIN INFORMACIÓN
2018	50287	Villalengua												SIN INFORMACIÓN
2018	50288	Villanueva de Gállego	2	1	1	6927	180	6747	1	4	0	0	0	COMPLETA
2018	50289	Villanueva de Jiloca												SIN INFORMACIÓN
2018	50290	Villanueva de Huerva	1	0	1	100	0	100	0	0	0	1	1	COMPLETA
2018	50291	Villar de los Navarros												SIN INFORMACIÓN
2018	50292	Villarreal de Huerva												SIN INFORMACIÓN
2018	50293	Villarroya de la Sierra												SIN INFORMACIÓN
2018	50294	Villarroya del Campo												SIN INFORMACIÓN
2018	50295	Vistabella												SIN INFORMACIÓN
2018	50296	Zaida (La)												SIN INFORMACIÓN
2018	50297	Zaragoza	202	131	71	595258	315060	280198	1529	1033	93	57	102	COMPLETA
2018	50298	Zuera	2	2	0	618	618	0	5	4	1	5	2	COMPLETA
2018	50901	Biel	0	0	0	0	0	0	0	1	6	0	3	COMPLETA
2018	50902	Marracos	1	0	1	38	0	38	0	1	0	0	0	COMPLETA
2018	50903	Villamayor de Gállego	0	0	0	0	0	0	0	5	0	0	0	COMPLETA
2017	22001	Abiego	3	1	2	200	104	96	1	1	1	0	0	COMPLETA
2017	22002	Abizanda												SIN INFORMACIÓN
2017	22003	Adahuesca	3	0	3	5484	0	5484	0	0	0	0	0	COMPLETA
2017	22004	Agüero												SIN INFORMACIÓN
2017	22006	Aísa	0	0	0	0	0	0	0	3	2	0	1	COMPLETA
2017	22007	Albalate de Cinca	6	1	5	6629	456	6173	1	2	0	0	0	COMPLETA
2017	22008	Albalatillo												SIN INFORMACIÓN
2017	22009	Albelda	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2017	22011	Albero Alto												SIN INFORMACIÓN
2017	22012	Albero Bajo												SIN INFORMACIÓN
2017	22013	Alberuela de Tubo	6	0	6	7605	0	7605	0	0	0	0	0	COMPLETA
2017	22014	Alcalá de Gurrea	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2017	22015	Alcalá del Obispo	1	1		68	68		1					INCOMPLETA
2017	22016	Alcampell												SIN INFORMACIÓN
2017	22017	Alcolea de Cinca	4	0	4	1982	0	1982	0	2	0	4	3	COMPLETA
2017	22018	Alcubierre	4	0	4	1936	0	1936	0	0	0	0	0	COMPLETA
2017	22019	Alerre												SIN INFORMACIÓN
2017	22020	Alfántega												SIN INFORMACIÓN
2017	22021	Almudévar	11	1	10	9824	387	9437	1	4	1	0	0	COMPLETA
2017	22022	Almunia de San Juan	3	1	2	1224	209	1015	1	0	0	0	0	COMPLETA
2017	22023	Almuniente	2	1	1	814	274	540	1	0	0	0	0	COMPLETA
2017	22024	Alquézar												SIN INFORMACIÓN
2017	22025	Altorricón	3	1	2	1607	118	1489	1	4	0	0	0	COMPLETA
2017	22027	Angüés	1	0	1	2007	0	2007	0	0	0	0	0	COMPLETA
2017	22028	Ansó												SIN INFORMACIÓN
2017	22029	Antillón	2	0	2	2678	0	2678	0	1	0	0	0	COMPLETA
2017	22032	Aragüés del Puerto												SIN INFORMACIÓN
2017	22035	Arén	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2017	22036	Argavieso												SIN INFORMACIÓN
2017	22037	Arguis												SIN INFORMACIÓN
2017	22039	Ayerbe	4	2	2	482	326	156	2	4	0	0	0	COMPLETA
2017	22040	Azanuy-Alins												SIN INFORMACIÓN
2017	22041	Azara	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2017	22042	Azlor	0	0	0	0	0	0	0	2	0	0	0	COMPLETA
2017	22043	Baells												SIN INFORMACIÓN
2017	22044	Bailo	1	0	1	280	0	280	0	3	1	1	0	COMPLETA
2017	22045	Baldellou												SIN INFORMACIÓN
2017	22046	Ballobar	1	1		365	365		1					INCOMPLETA
2017	22047	Banastás												SIN INFORMACIÓN
2017	22048	Barbastro	14	13	1	9038	8588	450	39	0	0	0	0	COMPLETA
2017	22049	Barbués	1	0	1	2132	0	2132	0	0	0	0	0	COMPLETA
2017	22050	Barbuñales												SIN INFORMACIÓN
2017	22051	Bárcabo												SIN INFORMACIÓN
2017	22052	Belver de Cinca	4	1	3	1005	265	740	2	1	0	3	1	COMPLETA
2017	22053	Benabarre	10	1	9	8672	294	8378	1	5	1	0	2	COMPLETA
2017	22054	Benasque	4	4	0	3011	3011	0	14	4	12	0	2	COMPLETA
2017	22055	Berbegal	6	0	6	5792	0	5792	0	1	0	0	0	COMPLETA
2017	22057	Bielsa	1	1	0	243	243	0	1	0	0	0	0	COMPLETA
2017	22058	Bierge												SIN INFORMACIÓN
2017	22059	Biescas	1	1	0	359	359	0	3	1	0	0	0	COMPLETA
2017	22060	Binaced	16	0	16	13841	0	13841	0	3	0	0	1	COMPLETA
2017	22061	Binéfar	8	5	3	61729	6430	55299	32	8	0	0	0	COMPLETA
2017	22062	Bisaurri												SIN INFORMACIÓN
2017	22063	Biscarrués	2	0	2	303	0	303	0	1	0	0	0	COMPLETA
2017	22064	Blecua y Torres	2	0	2	2365	0	2365	0	0	0	0	0	COMPLETA
2017	22066	Boltaña	1	1	0	248	248	0	1	5	2	0	0	COMPLETA
2017	22067	Bonansa												SIN INFORMACIÓN
2017	22068	Borau												SIN INFORMACIÓN
2017	22069	Broto	0	0	0	0	0	0	0	2	0	0	0	COMPLETA
2017	22072	Caldearenas												SIN INFORMACIÓN
2017	22074	Campo												SIN INFORMACIÓN
2017	22075	Camporrells												SIN INFORMACIÓN
2017	22076	Canal de Berdún	1	0	1	420	0	420	0	1	1	0	0	COMPLETA
2017	22077	Candasnos												SIN INFORMACIÓN
2017	22078	Canfranc	0	0	0	0	0	0	0	0	0	0	0	COMPLETA
2017	22079	Capdesaso												SIN INFORMACIÓN
2017	22080	Capella	4	0	4	1910	0	1910	0	1	0	0	0	COMPLETA
2017	22081	Casbas de Huesca	2	0	2	1940	0	1940	0	0	0	0	0	COMPLETA
2017	22082	Castejón del Puente	3	0	3	539	0	539	0	1	1	4	0	COMPLETA
2017	22083	Castejón de Monegros	4	0	4	1787	0	1787	0	0	0	0	0	COMPLETA
2017	22084	Castejón de Sos	0	0	0	0	0	0	0	2	1	0	0	COMPLETA
2017	22085	Castelflorite												SIN INFORMACIÓN
2017	22086	Castiello de Jaca	1	1	0	106	106	0	1	0	0	0	0	COMPLETA
2017	22087	Castigaleu												SIN INFORMACIÓN
2017	22088	Castillazuelo	0	0	0	0	0	0	0	3	0	0	0	COMPLETA
2017	22089	Castillonroy												SIN INFORMACIÓN
2017	22090	Colungo	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2017	22094	Chalamera												SIN INFORMACIÓN
2017	22095	Chía	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2017	22096	Chimillas	1	1	0	86	86	0	1	0	0	0	0	COMPLETA
2017	22099	Esplús	6	0	6	4045	0	4045	0	2	0	4	0	COMPLETA
2017	22102	Estada												SIN INFORMACIÓN
2017	22103	Estadilla	3	0	3	4090	0	4090	0	3	0	0	0	COMPLETA
2017	22105	Estopiñán del Castillo												SIN INFORMACIÓN
2017	22106	Fago												SIN INFORMACIÓN
2017	22107	Fanlo	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2017	22109	Fiscal												SIN INFORMACIÓN
2017	22110	Fonz	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2017	22111	Foradada del Toscar												SIN INFORMACIÓN
2017	22112	Fraga	12	3	9	16262	7252	9010	39	18	10	5	1	COMPLETA
2017	22113	Fueva (La)	0	0	0	0	0	0	0	5	4	0	0	COMPLETA
2017	22114	Gistaín												SIN INFORMACIÓN
2017	22115	Grado (El)	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2017	22116	Grañén	6	0	6	4147	0	4147	0	2	0	0	0	COMPLETA
2017	22117	Graus	19	4	15	11021	1635	9386	11	8	7	0	1	COMPLETA
2017	22119	Gurrea de Gállego	7	1	6	6634	96	6538	1	1	0	2	1	COMPLETA
2017	22122	Hoz de Jaca												SIN INFORMACIÓN
2017	22124	Huerto	2	0	2	1764	0	1764	0	0	0	0	0	COMPLETA
2017	22125	Huesca	13	6	7	16990	9956	7034	45	8	0	3	0	COMPLETA
2017	22126	Ibieca												SIN INFORMACIÓN
2017	22127	Igriés												SIN INFORMACIÓN
2017	22128	Ilche	2		2	1822		1822						INCOMPLETA
2017	22129	Isábena	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2017	22130	Jaca	3	2	1	3436	2680	756	17	4				INCOMPLETA
2017	22131	Jasa												SIN INFORMACIÓN
2017	22133	Labuerda	4	4	0	530	530	0	4	2	3	0	1	COMPLETA
2017	22135	Laluenga												SIN INFORMACIÓN
2017	22136	Lalueza	2	0	2	1996	0	1996	0	1	0	0	0	COMPLETA
2017	22137	Lanaja	12	0	12	12286	0	12286	0	0	0	0	0	COMPLETA
2017	22139	Laperdiguera	2	0	2	624	0	624	0	0	0	0	0	COMPLETA
2017	22141	Lascellas-Ponzano	1	0	1	571	0	571	0	1	0	0	0	COMPLETA
2017	22142	Lascuarre	5	0	5	2524	0	2524	0	3	0	0	0	COMPLETA
2017	22143	Laspaúles												SIN INFORMACIÓN
2017	22144	Laspuña	2	1	1	644	194	450	1	0	0	0	0	COMPLETA
2017	22149	Loarre	1	1	0	357	357	0	1	0	0	0	0	COMPLETA
2017	22150	Loporzano	2	1	1	792	180	612	1	2	0	0	0	COMPLETA
2017	22151	Loscorrales												SIN INFORMACIÓN
2017	22155	Monesma y Cajigar												SIN INFORMACIÓN
2017	22156	Monflorite-Lascasas	2	0	2	344	0	344	0	0	0	2	2	COMPLETA
2017	22157	Montanuy												SIN INFORMACIÓN
2017	22158	Monzón	7	5	2	2358	2040	318	6	9	0	16	3	COMPLETA
2017	22160	Naval												SIN INFORMACIÓN
2017	22162	Novales	2	0	2	1764	0	1764	0	0	0	0	0	COMPLETA
2017	22163	Nueno	2	1	1	361	102	259	1	1	0	1	2	COMPLETA
2017	22164	Olvena												SIN INFORMACIÓN
2017	22165	Ontiñena	13	1	12	7979	126	7853	1	0	0	0	0	COMPLETA
2017	22167	Osso de Cinca	15	1	14	12516	318	12198	1	1	0	0	0	COMPLETA
2017	22168	Palo												SIN INFORMACIÓN
2017	22170	Panticosa	0	0	0	0	0	0	0	2	0	1	0	COMPLETA
2017	22172	Peñalba	9	0	9	12132	0	12132	0	2	0	0	0	COMPLETA
2017	22173	Peñas de Riglos (Las)	1	0	1	1823	0	1823	0	1	1	0	0	COMPLETA
2017	22174	Peralta de Alcofea	0	0	0	0	0	0	0	4	2	0	0	COMPLETA
2017	22175	Peralta de Calasanz												SIN INFORMACIÓN
2017	22176	Peraltilla												SIN INFORMACIÓN
2017	22177	Perarrúa	1	1	0	285	285	0	1	0	0	0	0	COMPLETA
2017	22178	Pertusa												SIN INFORMACIÓN
2017	22181	Piracés	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2017	22182	Plan												SIN INFORMACIÓN
2017	22184	Poleñino												SIN INFORMACIÓN
2017	22186	Pozán de Vero	0	0	0	0	0	0	0	0	0	2	2	COMPLETA
2017	22187	Puebla de Castro (La)	0	0	0	0	0	0	0	3	1	0	0	COMPLETA
2017	22188	Puente de Montañana	0	0	0	0	0	0	0	2	0	0	0	COMPLETA
2017	22189	Puértolas	1	0	1	588	0	588	0	2	0	0	0	COMPLETA
2017	22190	Pueyo de Araguás (El)	4	2	2	2294	495	1799	2	1	0	0	0	COMPLETA
2017	22193	Pueyo de Santa Cruz												SIN INFORMACIÓN
2017	22195	Quicena												SIN INFORMACIÓN
2017	22197	Robres												SIN INFORMACIÓN
2017	22199	Sabiñánigo	0	0	0	0	0	0	0	3	2	0	0	COMPLETA
2017	22200	Sahún	1	1	0	200	200	0	1	0	0	1	0	COMPLETA
2017	22201	Salas Altas												SIN INFORMACIÓN
2017	22202	Salas Bajas												SIN INFORMACIÓN
2017	22203	Salillas	2		2	1764		1764						INCOMPLETA
2017	22204	Sallent de Gállego	2	1	1	485	335	150	1	3	1	0	0	COMPLETA
2017	22205	San Esteban de Litera	4	1	3	1146	298	848	1	2	0	0	0	COMPLETA
2017	22206	Sangarrén	5		5	8182		8182						INCOMPLETA
2017	22207	San Juan de Plan												SIN INFORMACIÓN
2017	22208	Santa Cilia												SIN INFORMACIÓN
2017	22209	Santa Cruz de la Serós												SIN INFORMACIÓN
2017	22212	Santaliestra y San Quílez												SIN INFORMACIÓN
2017	22213	Sariñena	12	2	10	20441	494	19947	2	1	0	0	0	COMPLETA
2017	22214	Secastilla	0	0	0	0	0	0	0	4	0	0	0	COMPLETA
2017	22215	Seira												SIN INFORMACIÓN
2017	22217	Sena	12	0	12	11739	0	11739	0	3	1	0	0	COMPLETA
2017	22218	Senés de Alcubierre												SIN INFORMACIÓN
2017	22220	Sesa	2		2	3456		3456						INCOMPLETA
2017	22221	Sesué	1	1	0	287	287	0	1	0	0	0	0	COMPLETA
2017	22222	Siétamo	1	0	1	1137	0	1137	0	2	0	0	0	COMPLETA
2017	22223	Sopeira	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2017	22225	Tamarite de Litera	4	0	4	1974	0	1974	0	4	1	1	0	COMPLETA
2017	22226	Tardienta	3	0	3	3253	0	3253	0	1	0	1	1	COMPLETA
2017	22227	Tella-Sin												SIN INFORMACIÓN
2017	22228	Tierz	1	1	0	158	158	0	1	1	0	0	0	COMPLETA
2017	22229	Tolva	1	1	0	92	92	0	1	0	0	0	0	COMPLETA
2017	22230	Torla-Ordesa	0	0	0	0	0	0	0	3	1	0	0	COMPLETA
2017	22232	Torralba de Aragón	2		2	1764		1764						INCOMPLETA
2017	22233	Torre la Ribera												SIN INFORMACIÓN
2017	22234	Torrente de Cinca	1	0	1	193	0	193	0	3	0	0	0	COMPLETA
2017	22235	Torres de Alcanadre												SIN INFORMACIÓN
2017	22236	Torres de Barbués	3	0	3	2993	0	2993	0	0	0	0	0	COMPLETA
2017	22239	Tramaced												SIN INFORMACIÓN
2017	22242	Valfarta	1	0	1	1800	0	1800	0	0	0	0	0	COMPLETA
2017	22243	Valle de Bardají												SIN INFORMACIÓN
2017	22244	Valle de Lierp												SIN INFORMACIÓN
2017	22245	Velilla de Cinca	0	0	0	0	0	0	0	2	0	0	0	COMPLETA
2017	22246	Beranuy	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2017	22247	Viacamp y Litera	0	0	0	0	0	0	0	2	0	0	0	COMPLETA
2017	22248	Vicién	2	0	2	2034	0	2034	0	1	0	0	0	COMPLETA
2017	22249	Villanova	1	1	0	271	271	0	1	2	2	0	0	COMPLETA
2017	22250	Villanúa	1	1	0	196	196	0	1	0	0	0	0	COMPLETA
2017	22251	Villanueva de Sigena	20	0	20	23517	0	23517	0	3	0	0	0	COMPLETA
2017	22252	Yebra de Basa												SIN INFORMACIÓN
2017	22253	Yésero	1	1	0	219	219	0	1	0	0	0	0	COMPLETA
2017	22254	Zaidín	9	2	7	5759	571	5188	2	4	1	1	0	COMPLETA
2017	22901	Valle de Hecho	1	1	0	460	460	0	2	0	0	0	0	COMPLETA
2017	22902	Puente la Reina de Jaca	2	0	2	3270	0	3270	0	0	0	0	0	COMPLETA
2017	22903	San Miguel del Cinca	22	0	22	13290	0	13290	0	3	1	0	0	COMPLETA
2017	22904	Sotonera (La)	11	1	10	11724	338	11386	1	3	0	0	0	COMPLETA
2017	22905	Lupiñén-Ortilla	3	0	3	2764	0	2764	0	3	0	0	0	COMPLETA
2017	22906	Santa María de Dulcis												SIN INFORMACIÓN
2017	22907	Aínsa-Sobrarbe	3	1	2	532	359	173	1	7	1	0	0	COMPLETA
2017	22908	Hoz y Costeán												SIN INFORMACIÓN
2017	22909	Vencillón	10	1	9	4758	167	4591	1	0	0	0	0	COMPLETA
2017	44001	Ababuj												SIN INFORMACIÓN
2017	44002	Abejuela	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2017	44003	Aguatón	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2017	44004	Aguaviva	2	0	2	96	0	96	0	3	0	0	0	COMPLETA
2017	44005	Aguilar del Alfambra												SIN INFORMACIÓN
2017	44006	Alacón												SIN INFORMACIÓN
2017	44007	Alba												SIN INFORMACIÓN
2017	44008	Albalate del Arzobispo	4	2	2	5573	643	4930	2	2	0	1	0	COMPLETA
2017	44009	Albarracín	3	3	0	1046	1046	0	2	2	1	0	0	COMPLETA
2017	44010	Albentosa	0	0	0	0	0	0	0	2	0	0	0	COMPLETA
2017	44011	Alcaine												SIN INFORMACIÓN
2017	44012	Alcalá de la Selva	1	1	0	761	761	0	5	3	0	0	0	COMPLETA
2017	44013	Alcañiz	11	2	9	6566	2753	3813	16	7	3	2	7	COMPLETA
2017	44014	Alcorisa	3	2	1	1095	821	274	3	2	0	1	1	COMPLETA
2017	44016	Alfambra	2	1	1	810	762	48	1	0	0	1	1	COMPLETA
2017	44017	Aliaga												SIN INFORMACIÓN
2017	44018	Almohaja												SIN INFORMACIÓN
2017	44019	Alobras												SIN INFORMACIÓN
2017	44020	Alpeñés												SIN INFORMACIÓN
2017	44021	Allepuz												SIN INFORMACIÓN
2017	44022	Alloza												SIN INFORMACIÓN
2017	44023	Allueva												SIN INFORMACIÓN
2017	44024	Anadón												SIN INFORMACIÓN
2017	44025	Andorra	5	2	3	1239	974	265	4	19	3	3	0	COMPLETA
2017	44026	Arcos de las Salinas	1	0	1	31	0	31	0	1	0	0	0	COMPLETA
2017	44027	Arens de Lledó												SIN INFORMACIÓN
2017	44028	Argente												SIN INFORMACIÓN
2017	44029	Ariño												SIN INFORMACIÓN
2017	44031	Azaila												SIN INFORMACIÓN
2017	44032	Bádenas												SIN INFORMACIÓN
2017	44033	Báguena	0	0	0	0	0	0	0	2	1	2	3	COMPLETA
2017	44034	Bañón												SIN INFORMACIÓN
2017	44035	Barrachina	0	0	0	0	0	0	0	0	0	1	1	COMPLETA
2017	44036	Bea												SIN INFORMACIÓN
2017	44037	Beceite												SIN INFORMACIÓN
2017	44038	Belmonte de San José	2	2	0	267	267	0	2	0	0	2	0	COMPLETA
2017	44039	Bello	1	0	1	552	0	552	0	0	0	0	0	COMPLETA
2017	44040	Berge	1	0	1	63	0	63	0	3	0	0	0	COMPLETA
2017	44041	Bezas												SIN INFORMACIÓN
2017	44042	Blancas												SIN INFORMACIÓN
2017	44043	Blesa												SIN INFORMACIÓN
2017	44044	Bordón												SIN INFORMACIÓN
2017	44045	Bronchales	1	1		199	199		1					INCOMPLETA
2017	44046	Bueña												SIN INFORMACIÓN
2017	44047	Burbáguena												SIN INFORMACIÓN
2017	44048	Cabra de Mora												SIN INFORMACIÓN
2017	44049	Calaceite	4	1	3	2403	207	2196	1	2	0	1	0	COMPLETA
2017	44050	Calamocha	8	4	4	3573	1191	2382	4	7	1	1	0	COMPLETA
2017	44051	Calanda	2	0	2	8247	0	8247	0	0	0	0	0	COMPLETA
2017	44052	Calomarde												SIN INFORMACIÓN
2017	44053	Camañas												SIN INFORMACIÓN
2017	44054	Camarena de la Sierra												SIN INFORMACIÓN
2017	44055	Camarillas												SIN INFORMACIÓN
2017	44056	Caminreal	5		5	2548		2548						INCOMPLETA
2017	44059	Cantavieja	1	1	0	304	304	0	1	1	1	0	0	COMPLETA
2017	44060	Cañada de Benatanduz	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2017	44061	Cañada de Verich (La)												SIN INFORMACIÓN
2017	44062	Cañada Vellida												SIN INFORMACIÓN
2017	44063	Cañizar del Olivar												SIN INFORMACIÓN
2017	44064	Cascante del Río												SIN INFORMACIÓN
2017	44065	Castejón de Tornos												SIN INFORMACIÓN
2017	44066	Castel de Cabra												SIN INFORMACIÓN
2017	44067	Castelnou												SIN INFORMACIÓN
2017	44068	Castelserás	1	1	0	220	220	0	1	1	0	0	0	COMPLETA
2017	44070	Castellar (El)												SIN INFORMACIÓN
2017	44071	Castellote												SIN INFORMACIÓN
2017	44074	Cedrillas												SIN INFORMACIÓN
2017	44075	Celadas												SIN INFORMACIÓN
2017	44076	Cella	7	1	6	5226	214	5012	1	9	1	0	0	COMPLETA
2017	44077	Cerollera (La)												SIN INFORMACIÓN
2017	44080	Codoñera (La)	0	0	0	0	0	0	0	3	1	0	0	COMPLETA
2017	44082	Corbalán	0	0	0	0	0	0	0	2	0	0	0	COMPLETA
2017	44084	Cortes de Aragón												SIN INFORMACIÓN
2017	44085	Cosa												SIN INFORMACIÓN
2017	44086	Cretas	1	1	0	338	338	0	1	1	1	1	1	COMPLETA
2017	44087	Crivillén												SIN INFORMACIÓN
2017	44088	Cuba (La)												SIN INFORMACIÓN
2017	44089	Cubla												SIN INFORMACIÓN
2017	44090	Cucalón	0	0	0	0	0	0	0	0	0	1	1	COMPLETA
2017	44092	Cuervo (El)												SIN INFORMACIÓN
2017	44093	Cuevas de Almudén	1	0	1	800	0	800	0	0	0	0	0	COMPLETA
2017	44094	Cuevas Labradas	1	1	0	72	72	0	1	0	0	0	0	COMPLETA
2017	44096	Ejulve												SIN INFORMACIÓN
2017	44097	Escorihuela										1	1	INCOMPLETA
2017	44099	Escucha	0	0	0	0	0	0	0	8	7	0	2	COMPLETA
2017	44100	Estercuel												SIN INFORMACIÓN
2017	44101	Ferreruela de Huerva												SIN INFORMACIÓN
2017	44102	Fonfría												SIN INFORMACIÓN
2017	44103	Formiche Alto												SIN INFORMACIÓN
2017	44105	Fórnoles												SIN INFORMACIÓN
2017	44106	Fortanete	1	0	1	173	0	173	0	3	1	1	1	COMPLETA
2017	44107	Foz-Calanda	1	1	0	298	298	0	1	0	0	0	0	COMPLETA
2017	44108	Fresneda (La)												SIN INFORMACIÓN
2017	44109	Frías de Albarracín	1	1	0	119	119	0	1	0	0	0	0	COMPLETA
2017	44110	Fuenferrada												SIN INFORMACIÓN
2017	44111	Fuentes Calientes												SIN INFORMACIÓN
2017	44112	Fuentes Claras	0	0	0	0	0	0	0	2	0	0	0	COMPLETA
2017	44113	Fuentes de Rubielos	1	1	0	225	225	0	1	0	0	0	0	COMPLETA
2017	44114	Fuentespalda	0	0	0	0	0	0	0	1	1	0	0	COMPLETA
2017	44115	Galve												SIN INFORMACIÓN
2017	44116	Gargallo	0	0	0	0	0	0	0	0	0	1	0	COMPLETA
2017	44117	Gea de Albarracín												SIN INFORMACIÓN
2017	44118	Ginebrosa (La)	2	0	2	496	0	496	0	3	0	1	0	COMPLETA
2017	44119	Griegos												SIN INFORMACIÓN
2017	44120	Guadalaviar												SIN INFORMACIÓN
2017	44121	Gúdar	1	1	0	282	282	0	2	0	0	2	2	COMPLETA
2017	44122	Híjar	1	0	1	70	0	70	0	5	0	0	0	COMPLETA
2017	44123	Hinojosa de Jarque												SIN INFORMACIÓN
2017	44124	Hoz de la Vieja (La)												SIN INFORMACIÓN
2017	44125	Huesa del Común	1	1	0	48	48	0	1	1	0	0	0	COMPLETA
2017	44126	Iglesuela del Cid (La)												SIN INFORMACIÓN
2017	44127	Jabaloyas												SIN INFORMACIÓN
2017	44128	Jarque de la Val												SIN INFORMACIÓN
2017	44129	Jatiel												SIN INFORMACIÓN
2017	44130	Jorcas												SIN INFORMACIÓN
2017	44131	Josa												SIN INFORMACIÓN
2017	44132	Lagueruela												SIN INFORMACIÓN
2017	44133	Lanzuela												SIN INFORMACIÓN
2017	44135	Libros												SIN INFORMACIÓN
2017	44136	Lidón												SIN INFORMACIÓN
2017	44137	Linares de Mora								4	5		2	INCOMPLETA
2017	44138	Loscos												SIN INFORMACIÓN
2017	44141	Lledó	2	1	1	223	131	92	1	0	0	0	0	COMPLETA
2017	44142	Maicas												SIN INFORMACIÓN
2017	44143	Manzanera	2	0	2	691	0	691	0	2	1	1	1	COMPLETA
2017	44144	Martín del Río												SIN INFORMACIÓN
2017	44145	Mas de las Matas	4	2	2	1108	700	408	2	3	0	1	1	COMPLETA
2017	44146	Mata de los Olmos (La)												SIN INFORMACIÓN
2017	44147	Mazaleón	5	1	4	1020	413	607	1	2	0	0	0	COMPLETA
2017	44148	Mezquita de Jarque	1	1	0	150	150	0	1	1	0	0	0	COMPLETA
2017	44149	Mirambel												SIN INFORMACIÓN
2017	44150	Miravete de la Sierra												SIN INFORMACIÓN
2017	44151	Molinos												SIN INFORMACIÓN
2017	44152	Monforte de Moyuela												SIN INFORMACIÓN
2017	44153	Monreal del Campo	10	0	10	4619	0	4619	0	6	0	5	2	COMPLETA
2017	44154	Monroyo												SIN INFORMACIÓN
2017	44155	Montalbán	1	0	1	196	0	196	0	1	0	0	0	COMPLETA
2017	44156	Monteagudo del Castillo												SIN INFORMACIÓN
2017	44157	Monterde de Albarracín												SIN INFORMACIÓN
2017	44158	Mora de Rubielos	4	3	1	1194	667	527	3	1	0	1	1	COMPLETA
2017	44159	Moscardón												SIN INFORMACIÓN
2017	44160	Mosqueruela	1	0	1	126	0	126	0	1	0	0	0	COMPLETA
2017	44161	Muniesa												SIN INFORMACIÓN
2017	44163	Noguera de Albarracín	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2017	44164	Nogueras												SIN INFORMACIÓN
2017	44165	Nogueruelas												SIN INFORMACIÓN
2017	44167	Obón	0	0	0	0	0	0	0	2	0	0	0	COMPLETA
2017	44168	Odón	6	0	6	3225	0	3225	0	0	0	0	0	COMPLETA
2017	44169	Ojos Negros	6	2	4	3825	447	3378	2	1	1	0	0	COMPLETA
2017	44171	Olba	0	0	0	0	0	0	0	3	0	0	0	COMPLETA
2017	44172	Oliete												SIN INFORMACIÓN
2017	44173	Olmos (Los)												SIN INFORMACIÓN
