Año	Comarca	Municipio	Entidad singular	Núcleo	Personas
2017	29-Comunidad de Teruel	44209-Santa Eulalia	442090001 - Santa Eulalia	44209000199 - *Diseminado*	8
2017	29-Comunidad de Teruel	44216-Teruel	442160001 - Aldehuela	44216000101 - Aldehuela	71
2017	29-Comunidad de Teruel	44216-Teruel	442160002 - Campillo (El)	44216000201 - Campillo (El)	63
2017	29-Comunidad de Teruel	44216-Teruel	442160003 - Castralvo	44216000301 - Castralvo	294
2017	29-Comunidad de Teruel	44216-Teruel	442160003 - Castralvo	44216000399 - *Diseminado*	18
2017	29-Comunidad de Teruel	44216-Teruel	442160004 - Caudé	44216000401 - Caudé	192
2017	29-Comunidad de Teruel	44216-Teruel	442160004 - Caudé	44216000499 - *Diseminado*	10
2017	29-Comunidad de Teruel	44216-Teruel	442160005 - Concud	44216000501 - Concud	131
2017	29-Comunidad de Teruel	44216-Teruel	442160005 - Concud	44216000599 - *Diseminado*	3
2017	29-Comunidad de Teruel	44216-Teruel	442160007 - San Blas	44216000701 - San Blas	599
2017	29-Comunidad de Teruel	44216-Teruel	442160007 - San Blas	44216000799 - *Diseminado*	42
2017	29-Comunidad de Teruel	44216-Teruel	442160008 - Teruel	44216000801 - Teruel	32527
2017	29-Comunidad de Teruel	44216-Teruel	442160008 - Teruel	44216000899 - *Diseminado*	645
2017	29-Comunidad de Teruel	44216-Teruel	442160009 - Tortajada	44216000901 - Tortajada	93
2017	29-Comunidad de Teruel	44216-Teruel	442160010 - Valdecebro	44216001001 - Valdecebro	43
2017	29-Comunidad de Teruel	44216-Teruel	442160011 - Villalba Baja	44216001101 - Villalba Baja	177
2017	29-Comunidad de Teruel	44216-Teruel	442160012 - Villaspesa	44216001201 - Villaspesa	568
2017	29-Comunidad de Teruel	44216-Teruel	442160012 - Villaspesa	44216001299 - *Diseminado*	8
2017	29-Comunidad de Teruel	44218-Tormón	442180001 - Tormón	44218000101 - Tormón	34
2017	29-Comunidad de Teruel	44226-Torrelacárcel	442260001 - Torrelacárcel	44226000101 - Torrelacárcel	167
2017	29-Comunidad de Teruel	44226-Torrelacárcel	442260001 - Torrelacárcel	44226000199 - *Diseminado*	2
2017	29-Comunidad de Teruel	44228-Torremocha de Jiloca	442280001 - Torremocha de Jiloca	44228000101 - Torremocha de Jiloca	106
2017	29-Comunidad de Teruel	44228-Torremocha de Jiloca	442280001 - Torremocha de Jiloca	44228000199 - *Diseminado*	1
2017	29-Comunidad de Teruel	44234-Tramacastiel	442340001 - Mas de la Cabrera	44234000101 - Mas de la Cabrera	28
2017	29-Comunidad de Teruel	44234-Tramacastiel	442340002 - Tramacastiel	44234000201 - Tramacastiel	39
2017	29-Comunidad de Teruel	44239-Valacloche	442390001 - Valacloche	44239000101 - Valacloche	22
2017	29-Comunidad de Teruel	44239-Valacloche	442390001 - Valacloche	44239000199 - *Diseminado*	1
2017	29-Comunidad de Teruel	44250-Veguillas de la Sierra	442500001 - Veguillas de la Sierra	44250000101 - Veguillas de la Sierra	19
2017	29-Comunidad de Teruel	44261-Villarquemado	442610001 - Villarquemado	44261000101 - Villarquemado	869
2017	29-Comunidad de Teruel	44261-Villarquemado	442610001 - Villarquemado	44261000199 - *Diseminado*	6
2017	29-Comunidad de Teruel	44263-Villastar	442630001 - Villastar	44263000101 - Villastar	485
2017	29-Comunidad de Teruel	44263-Villastar	442630001 - Villastar	44263000199 - *Diseminado*	16
2017	29-Comunidad de Teruel	44264-Villel	442640001 - Campo (El)	44264000199 - *Diseminado*	2
2017	29-Comunidad de Teruel	44264-Villel	442640002 - Villel	44264000201 - Villel	328
2017	29-Comunidad de Teruel	44266-Visiedo	442660001 - Visiedo	44266000101 - Visiedo	135
2017	30-Maestrazgo	44021-Allepuz	440210001 - Allepuz	44021000101 - Allepuz	94
2017	30-Maestrazgo	44021-Allepuz	440210001 - Allepuz	44021000199 - *Diseminado*	35
2017	30-Maestrazgo	44044-Bordón	440440001 - Bordón	44044000101 - Bordón	105
2017	30-Maestrazgo	44044-Bordón	440440001 - Bordón	44044000199 - *Diseminado*	3
2017	30-Maestrazgo	44059-Cantavieja	440590001 - Cantavieja	44059000101 - Cantavieja	658
2017	30-Maestrazgo	44059-Cantavieja	440590001 - Cantavieja	44059000199 - *Diseminado*	17
2017	30-Maestrazgo	44059-Cantavieja	440590002 - Casas de San Juan	44059000299 - *Diseminado*	3
2017	30-Maestrazgo	44059-Cantavieja	440590003 - Solana	44059000399 - *Diseminado*	15
2017	30-Maestrazgo	44059-Cantavieja	440590004 - Umbría	44059000499 - *Diseminado*	12
2017	30-Maestrazgo	44059-Cantavieja	440590005 - Vega	44059000599 - *Diseminado*	12
2017	30-Maestrazgo	44060-Cañada de Benatanduz	440600001 - Cañada de Benatanduz	44060000101 - Cañada de Benatanduz	36
2017	30-Maestrazgo	44060-Cañada de Benatanduz	440600001 - Cañada de Benatanduz	44060000199 - *Diseminado*	6
2017	30-Maestrazgo	44071-Castellote	440710001 - Abenfigo	44071000101 - Abenfigo	43
2017	30-Maestrazgo	44071-Castellote	440710002 - Alagones (Los)	44071000201 - Alagones (Los)	7
2017	30-Maestrazgo	44071-Castellote	440710003 - Algecira (La)	44071000301 - Algecira (La)	5
2017	30-Maestrazgo	44071-Castellote	440710004 - Castellote	44071000401 - Castellote	453
2017	30-Maestrazgo	44071-Castellote	440710004 - Castellote	44071000499 - *Diseminado*	19
2017	30-Maestrazgo	44071-Castellote	440710005 - Crespol (El)	44071000501 - Crespol (El)	6
2017	30-Maestrazgo	44071-Castellote	440710006 - Cuevas de Cañart	44071000601 - Cuevas de Cañart	76
2017	30-Maestrazgo	44071-Castellote	440710006 - Cuevas de Cañart	44071000699 - *Diseminado*	5
2017	30-Maestrazgo	44071-Castellote	440710007 - Dos Torres de Mercader	44071000701 - Dos Torres de Mercader	20
2017	30-Maestrazgo	44071-Castellote	440710008 - Ladruñán	44071000801 - Ladruñán	24
2017	30-Maestrazgo	44071-Castellote	440710008 - Ladruñán	44071000899 - *Diseminado*	1
2017	30-Maestrazgo	44071-Castellote	440710009 - Luco de Bordón	44071000901 - Luco de Bordón	8
2017	30-Maestrazgo	44071-Castellote	440710009 - Luco de Bordón	44071000999 - *Diseminado*	2
2017	30-Maestrazgo	44071-Castellote	440710010 - Planas (Las)	44071001001 - Planas (Las)	11
2017	30-Maestrazgo	44071-Castellote	440710010 - Planas (Las)	44071001099 - *Diseminado*	8
2017	30-Maestrazgo	44088-Cuba (La)	440880001 - Cuba (La)	44088000101 - Cuba (La)	35
2017	30-Maestrazgo	44088-Cuba (La)	440880001 - Cuba (La)	44088000199 - *Diseminado*	1
2017	30-Maestrazgo	44106-Fortanete	441060001 - Fortanete	44106000101 - Fortanete	203
2017	30-Maestrazgo	44126-Iglesuela del Cid (La)	441260001 - Iglesuela del Cid (La)	44126000101 - Iglesuela del Cid (La)	413
2017	30-Maestrazgo	44126-Iglesuela del Cid (La)	441260001 - Iglesuela del Cid (La)	44126000199 - *Diseminado*	1
2017	30-Maestrazgo	44149-Mirambel	441490001 - Mirambel	44149000101 - Mirambel	102
2017	30-Maestrazgo	44149-Mirambel	441490001 - Mirambel	44149000199 - *Diseminado*	17
2017	30-Maestrazgo	44150-Miravete de la Sierra	441500001 - Miravete de la Sierra	44150000101 - Miravete de la Sierra	26
2017	30-Maestrazgo	44150-Miravete de la Sierra	441500001 - Miravete de la Sierra	44150000199 - *Diseminado*	5
2017	30-Maestrazgo	44151-Molinos	441510001 - Molinos	44151000101 - Molinos	241
2017	30-Maestrazgo	44151-Molinos	441510001 - Molinos	44151000199 - *Diseminado*	4
2017	30-Maestrazgo	44183-Pitarque	441830001 - Pitarque	44183000101 - Pitarque	81
2017	30-Maestrazgo	44183-Pitarque	441830001 - Pitarque	44183000199 - *Diseminado*	3
2017	30-Maestrazgo	44236-Tronchón	442360001 - Tronchón	44236000101 - Tronchón	56
2017	30-Maestrazgo	44236-Tronchón	442360001 - Tronchón	44236000199 - *Diseminado*	13
2017	30-Maestrazgo	44260-Villarluengo	442600001 - Montoro de Mezquita	44260000101 - Montoro de Mezquita	10
2017	30-Maestrazgo	44260-Villarluengo	442600001 - Montoro de Mezquita	44260000199 - *Diseminado*	2
2017	30-Maestrazgo	44260-Villarluengo	442600002 - Villarluengo	44260000201 - Villarluengo	117
2017	30-Maestrazgo	44260-Villarluengo	442600002 - Villarluengo	44260000299 - *Diseminado*	40
2017	30-Maestrazgo	44262-Villarroya de los Pinares	442620001 - Villarroya de los Pinares	44262000101 - Villarroya de los Pinares	153
2017	30-Maestrazgo	44262-Villarroya de los Pinares	442620001 - Villarroya de los Pinares	44262000199 - *Diseminado*	2
2017	31-Sierra de Albarracín	44009-Albarracín	440090001 - Albarracín	44009000101 - Albarracín	928
2017	31-Sierra de Albarracín	44009-Albarracín	440090001 - Albarracín	44009000199 - *Diseminado*	80
2017	31-Sierra de Albarracín	44009-Albarracín	440090003 - Casillas de Bezas (Las)	44009000301 - Casillas de Bezas (Las)	4
2017	31-Sierra de Albarracín	44009-Albarracín	440090003 - Casillas de Bezas (Las)	44009000399 - *Diseminado*	1
2017	31-Sierra de Albarracín	44009-Albarracín	440090004 - Collado de la Grulla	44009000401 - Collado de la Grulla	3
2017	31-Sierra de Albarracín	44009-Albarracín	440090006 - Valle Cabriel	44009000699 - *Diseminado*	1
2017	31-Sierra de Albarracín	44009-Albarracín	440090008 - Membrillo (El)	44009000801 - Membrillo (El)	4
2017	31-Sierra de Albarracín	44009-Albarracín	440090009 - San Pedro	44009000901 - San Pedro	8
2017	31-Sierra de Albarracín	44009-Albarracín	440090010 - Valdevecar	44009001001 - Valdevecar	15
2017	31-Sierra de Albarracín	44041-Bezas	440410001 - Bezas	44041000101 - Bezas	59
2017	31-Sierra de Albarracín	44041-Bezas	440410001 - Bezas	44041000199 - *Diseminado*	3
2017	31-Sierra de Albarracín	44045-Bronchales	440450001 - Bronchales	44045000101 - Bronchales	440
2017	31-Sierra de Albarracín	44052-Calomarde	440520001 - Calomarde	44052000101 - Calomarde	76
2017	31-Sierra de Albarracín	44052-Calomarde	440520001 - Calomarde	44052000199 - *Diseminado*	2
2017	31-Sierra de Albarracín	44109-Frías de Albarracín	441090002 - Frías de Albarracín	44109000201 - Frías de Albarracín	125
2017	31-Sierra de Albarracín	44117-Gea de Albarracín	441170001 - Gea de Albarracín	44117000101 - Gea de Albarracín	372
2017	31-Sierra de Albarracín	44119-Griegos	441190001 - Griegos	44119000101 - Griegos	151
2017	31-Sierra de Albarracín	44120-Guadalaviar	441200001 - Guadalaviar	44120000101 - Guadalaviar	241
2017	31-Sierra de Albarracín	44127-Jabaloyas	441270001 - Arroyofrío	44127000101 - Arroyofrío	8
2017	31-Sierra de Albarracín	44127-Jabaloyas	441270002 - Jabaloyas	44127000201 - Jabaloyas	60
2017	31-Sierra de Albarracín	44157-Monterde de Albarracín	441570001 - Monterde de Albarracín	44157000101 - Monterde de Albarracín	62
2017	31-Sierra de Albarracín	44159-Moscardón	441590001 - Moscardón	44159000101 - Moscardón	57
2017	31-Sierra de Albarracín	44163-Noguera de Albarracín	441630001 - Noguera	44163000101 - Noguera	134
2017	31-Sierra de Albarracín	44174-Orihuela del Tremedal	441740001 - Orihuela del Tremedal	44174000101 - Orihuela del Tremedal	492
2017	31-Sierra de Albarracín	44174-Orihuela del Tremedal	441740001 - Orihuela del Tremedal	44174000199 - *Diseminado*	1
2017	31-Sierra de Albarracín	44189-Pozondón	441890001 - Pozondón	44189000101 - Pozondón	54
2017	31-Sierra de Albarracín	44197-Ródenas	441970001 - Ródenas	44197000101 - Ródenas	62
2017	31-Sierra de Albarracín	44198-Royuela	441980001 - Royuela	44198000101 - Royuela	205
2017	31-Sierra de Albarracín	44198-Royuela	441980001 - Royuela	44198000199 - *Diseminado*	4
2017	31-Sierra de Albarracín	44199-Rubiales	441990001 - Rubiales	44199000101 - Rubiales	48
2017	31-Sierra de Albarracín	44199-Rubiales	441990001 - Rubiales	44199000199 - *Diseminado*	4
2017	31-Sierra de Albarracín	44204-Saldón	442040001 - Saldón	44204000101 - Saldón	26
2017	31-Sierra de Albarracín	44215-Terriente	442150001 - Terriente	44215000101 - Terriente	108
2017	31-Sierra de Albarracín	44215-Terriente	442150001 - Terriente	44215000199 - *Diseminado*	28
2017	31-Sierra de Albarracín	44215-Terriente	442150002 - Villarejo (El)	44215000201 - Villarejo (El)	42
2017	31-Sierra de Albarracín	44217-Toril y Masegoso	442170001 - Masegoso	44217000101 - Masegoso	11
2017	31-Sierra de Albarracín	44217-Toril y Masegoso	442170002 - Toril	44217000201 - Toril	18
2017	31-Sierra de Albarracín	44229-Torres de Albarracín	442290001 - Torres de Albarracín	44229000101 - Torres de Albarracín	175
2017	31-Sierra de Albarracín	44229-Torres de Albarracín	442290001 - Torres de Albarracín	44229000199 - *Diseminado*	3
2017	31-Sierra de Albarracín	44235-Tramacastilla	442350001 - Tramacastilla	44235000101 - Tramacastilla	105
2017	31-Sierra de Albarracín	44235-Tramacastilla	442350001 - Tramacastilla	44235000199 - *Diseminado*	2
2017	31-Sierra de Albarracín	44243-Valdecuenca	442430001 - Valdecuenca	44243000101 - Valdecuenca	37
2017	31-Sierra de Albarracín	44249-Vallecillo (El)	442490001 - Vallecillo (El)	44249000101 - Vallecillo (El)	49
2017	31-Sierra de Albarracín	44257-Villar del Cobo	442570001 - Villar del Cobo	44257000101 - Villar del Cobo	173
2017	31-Sierra de Albarracín	44257-Villar del Cobo	442570001 - Villar del Cobo	44257000199 - *Diseminado*	2
2017	32-Gúdar-Javalambre	44002-Abejuela	440020001 - Abejuela	44002000101 - Abejuela	50
2017	32-Gúdar-Javalambre	44010-Albentosa	440100001 - Albentosa	44010000101 - Albentosa	133
2017	32-Gúdar-Javalambre	44010-Albentosa	440100001 - Albentosa	44010000199 - *Diseminado*	3
2017	32-Gúdar-Javalambre	44010-Albentosa	440100002 - Venta del Aire	44010000201 - Venta del Aire	84
2017	32-Gúdar-Javalambre	44010-Albentosa	440100003 - Estación Mora de Rubielos	44010000301 - Estación Mora de Rubielos	10
2017	32-Gúdar-Javalambre	44010-Albentosa	440100004 - Fuen del Cepo	44010000401 - Fuen del Cepo	15
2017	32-Gúdar-Javalambre	44010-Albentosa	440100004 - Fuen del Cepo	44010000499 - *Diseminado*	7
2017	32-Gúdar-Javalambre	44010-Albentosa	440100005 - Mases (Los)	44010000501 - Mases (Los)	3
2017	32-Gúdar-Javalambre	44012-Alcalá de la Selva	440120001 - Alcalá de la Selva	44012000101 - Alcalá de la Selva	275
2017	32-Gúdar-Javalambre	44012-Alcalá de la Selva	440120001 - Alcalá de la Selva	44012000199 - *Diseminado*	23
2017	32-Gúdar-Javalambre	44012-Alcalá de la Selva	440120002 - Virgen de la Vega (La)	44012000201 - Sol y Nieve	8
2017	32-Gúdar-Javalambre	44012-Alcalá de la Selva	440120002 - Virgen de la Vega (La)	44012000202 - Solano de la Vega	1
2017	32-Gúdar-Javalambre	44012-Alcalá de la Selva	440120002 - Virgen de la Vega (La)	44012000203 - Virgen de la Vega (La)	38
2017	32-Gúdar-Javalambre	44012-Alcalá de la Selva	440120002 - Virgen de la Vega (La)	44012000299 - *Diseminado*	24
2017	32-Gúdar-Javalambre	44026-Arcos de las Salinas	440260001 - Arcos de las Salinas	44026000101 - Arcos de las Salinas	99
2017	32-Gúdar-Javalambre	44026-Arcos de las Salinas	440260001 - Arcos de las Salinas	44026000199 - *Diseminado*	6
2017	32-Gúdar-Javalambre	44026-Arcos de las Salinas	440260002 - Higuera (La)	44026000299 - *Diseminado*	1
2017	32-Gúdar-Javalambre	44048-Cabra de Mora	440480001 - Cabra de Mora	44048000101 - Cabra de Mora	62
2017	32-Gúdar-Javalambre	44048-Cabra de Mora	440480001 - Cabra de Mora	44048000199 - *Diseminado*	2
2017	32-Gúdar-Javalambre	44054-Camarena de la Sierra	440540001 - Camarena de la Sierra	44054000101 - Camarena de la Sierra	112
2017	32-Gúdar-Javalambre	44054-Camarena de la Sierra	440540001 - Camarena de la Sierra	44054000199 - *Diseminado*	3
2017	32-Gúdar-Javalambre	44054-Camarena de la Sierra	440540002 - Mas de Navarrete	44054000299 - *Diseminado*	1
2017	32-Gúdar-Javalambre	44070-Castellar (El)	440700001 - Castellar (El)	44070000101 - Castellar (El)	54
2017	32-Gúdar-Javalambre	44103-Formiche Alto	441030001 - Formiche Alto	44103000101 - Formiche Alto	109
2017	32-Gúdar-Javalambre	44103-Formiche Alto	441030001 - Formiche Alto	44103000199 - *Diseminado*	7
2017	32-Gúdar-Javalambre	44103-Formiche Alto	441030002 - Formiche Bajo	44103000201 - Formiche Bajo	35
2017	32-Gúdar-Javalambre	44103-Formiche Alto	441030002 - Formiche Bajo	44103000299 - *Diseminado*	4
2017	32-Gúdar-Javalambre	44113-Fuentes de Rubielos	441130001 - Fuentes de Rubielos	44113000101 - Fuentes de Rubielos	87
2017	32-Gúdar-Javalambre	44113-Fuentes de Rubielos	441130001 - Fuentes de Rubielos	44113000199 - *Diseminado*	25
2017	32-Gúdar-Javalambre	44121-Gúdar	441210001 - Gúdar	44121000101 - Gúdar	78
2017	32-Gúdar-Javalambre	44121-Gúdar	441210001 - Gúdar	44121000199 - *Diseminado*	3
2017	32-Gúdar-Javalambre	44137-Linares de Mora	441370001 - Castelvispal	44137000101 - Castelvispal	5
2017	32-Gúdar-Javalambre	44137-Linares de Mora	441370002 - Linares de Mora	44137000201 - Linares de Mora	226
2017	32-Gúdar-Javalambre	44137-Linares de Mora	441370002 - Linares de Mora	44137000299 - *Diseminado*	29
2017	32-Gúdar-Javalambre	44143-Manzanera	441430001 - Alcotas	44143000101 - Alcotas	20
2017	32-Gúdar-Javalambre	44143-Manzanera	441430002 - Alhambras (Las)	44143000201 - Alhambras (Las)	4
2017	32-Gúdar-Javalambre	44143-Manzanera	441430003 - Cerezos (Los)	44143000301 - Cerezos (Los)	158
2017	32-Gúdar-Javalambre	44143-Manzanera	441430003 - Cerezos (Los)	44143000399 - *Diseminado*	1
2017	32-Gúdar-Javalambre	44143-Manzanera	441430004 - Manzanera	44143000401 - Manzanera	311
2017	32-Gúdar-Javalambre	44143-Manzanera	441430004 - Manzanera	44143000499 - *Diseminado*	8
2017	32-Gúdar-Javalambre	44143-Manzanera	441430005 - Olmos (Los)	44143000501 - Olmos (Los)	10
2017	32-Gúdar-Javalambre	44158-Mora de Rubielos	441580001 - Mora de Rubielos	44158000101 - Mora de Rubielos	1546
2017	32-Gúdar-Javalambre	44158-Mora de Rubielos	441580001 - Mora de Rubielos	44158000199 - *Diseminado*	19
2017	32-Gúdar-Javalambre	44160-Mosqueruela	441600001 - Mosqueruela	44160000101 - Mosqueruela	527
2017	32-Gúdar-Javalambre	44160-Mosqueruela	441600001 - Mosqueruela	44160000199 - *Diseminado*	31
2017	32-Gúdar-Javalambre	44165-Nogueruelas	441650001 - Nogueruelas	44165000101 - Nogueruelas	192
2017	32-Gúdar-Javalambre	44165-Nogueruelas	441650001 - Nogueruelas	44165000199 - *Diseminado*	19
2017	32-Gúdar-Javalambre	44171-Olba	441710001 - Artiga (La)	44171000199 - *Diseminado*	5
2017	32-Gúdar-Javalambre	44171-Olba	441710003 - Civera (La)	44171000399 - *Diseminado*	1
2017	32-Gúdar-Javalambre	44171-Olba	441710004 - Dines o Ibáñez Bajos (Los)	44171000499 - *Diseminado*	8
2017	32-Gúdar-Javalambre	44171-Olba	441710005 - Giles (Los)	44171000501 - Giles (Los)	10
2017	32-Gúdar-Javalambre	44171-Olba	441710006 - Lucas (Los)	44171000601 - Lucas (Los)	9
2017	32-Gúdar-Javalambre	44171-Olba	441710007 - Masico (El)	44171000799 - *Diseminado*	6
2017	32-Gúdar-Javalambre	44171-Olba	441710009 - Olba	44171000901 - Olba	63
2017	32-Gúdar-Javalambre	44171-Olba	441710009 - Olba	44171000999 - *Diseminado*	12
2017	32-Gúdar-Javalambre	44171-Olba	441710010 - Pertegaces (Los)	44171001001 - Pertegaces (Los)	38
2017	32-Gúdar-Javalambre	44171-Olba	441710011 - Ramones (Los)	44171001101 - Ramones (Los)	24
2017	32-Gúdar-Javalambre	44171-Olba	441710012 - Tarragones (Los)	44171001299 - *Diseminado*	13
2017	32-Gúdar-Javalambre	44171-Olba	441710013 - Tosca (La)	44171001301 - Tosca (La)	14
2017	32-Gúdar-Javalambre	44171-Olba	441710014 - Ventas (Las)	44171001499 - *Diseminado*	4
2017	32-Gúdar-Javalambre	44171-Olba	441710015 - Villanuevas (Los)	44171001501 - Villanuevas (Los)	18
2017	32-Gúdar-Javalambre	44171-Olba	441710015 - Villanuevas (Los)	44171001599 - *Diseminado*	2
2017	32-Gúdar-Javalambre	44192-Puebla de Valverde (La)	441920001 - Puebla de Valverde (La)	44192000101 - Puebla de Valverde (La)	396
2017	32-Gúdar-Javalambre	44192-Puebla de Valverde (La)	441920001 - Puebla de Valverde (La)	44192000199 - *Diseminado*	61
2017	32-Gúdar-Javalambre	44193-Puertomingalvo	441930001 - Puertomingalvo	44193000101 - Puertomingalvo	104
2017	32-Gúdar-Javalambre	44193-Puertomingalvo	441930001 - Puertomingalvo	44193000199 - *Diseminado*	13
