Mes y año	Provincia código	Provincia nombre	UE25-UE27-UE28	UE25	UE27	UE28	Sexo	Nº parados	Sector código	Sector descripción
Mayo 2018	44	Teruel	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	3		Sin empleo anterior
Mayo 2018	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	54	1	Agricultura, ganadería y pesca
Mayo 2018	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	32	2	Industria y energía
Mayo 2018	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	49	3	Construcción
Mayo 2018	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	66	4	Servicios
Mayo 2018	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	17		Sin empleo anterior
Mayo 2018	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	66	1	Agricultura, ganadería y pesca
Mayo 2018	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	290	2	Industria y energía
Mayo 2018	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	50	3	Construcción
Mayo 2018	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	2025	4	Servicios
Mayo 2018	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	161		Sin empleo anterior
Mayo 2018	44	Teruel	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	18	1	Agricultura, ganadería y pesca
Mayo 2018	44	Teruel	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	18	2	Industria y energía
Mayo 2018	44	Teruel	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	4	3	Construcción
Mayo 2018	44	Teruel	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	203	4	Servicios
Mayo 2018	44	Teruel	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	23		Sin empleo anterior
Mayo 2018	44	Teruel	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	1	1	Agricultura, ganadería y pesca
Mayo 2018	44	Teruel	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	2	3	Construcción
Mayo 2018	44	Teruel	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	20	4	Servicios
Mayo 2018	44	Teruel	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	4		Sin empleo anterior
Mayo 2018	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	22	1	Agricultura, ganadería y pesca
Mayo 2018	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	13	2	Industria y energía
Mayo 2018	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	2	3	Construcción
Mayo 2018	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	198	4	Servicios
Mayo 2018	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	147		Sin empleo anterior
Mayo 2018	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Hombres	703	1	Agricultura, ganadería y pesca
Mayo 2018	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Hombres	2545	2	Industria y energía
Mayo 2018	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Hombres	1817	3	Construcción
Mayo 2018	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Hombres	9343	4	Servicios
Mayo 2018	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Hombres	1302		Sin empleo anterior
Mayo 2018	50	Zaragoza	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	278	1	Agricultura, ganadería y pesca
Mayo 2018	50	Zaragoza	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	164	2	Industria y energía
Mayo 2018	50	Zaragoza	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	500	3	Construcción
Mayo 2018	50	Zaragoza	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	523	4	Servicios
Mayo 2018	50	Zaragoza	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	96		Sin empleo anterior
Mayo 2018	50	Zaragoza	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	28	1	Agricultura, ganadería y pesca
Mayo 2018	50	Zaragoza	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	27	2	Industria y energía
Mayo 2018	50	Zaragoza	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	35	3	Construcción
Mayo 2018	50	Zaragoza	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	101	4	Servicios
Mayo 2018	50	Zaragoza	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	20		Sin empleo anterior
Mayo 2018	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	435	1	Agricultura, ganadería y pesca
Mayo 2018	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	156	2	Industria y energía
Mayo 2018	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	303	3	Construcción
Mayo 2018	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	1046	4	Servicios
Mayo 2018	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	188		Sin empleo anterior
Mayo 2018	50	Zaragoza	No consta	No consta	No consta	No consta	Hombres	1	1	Agricultura, ganadería y pesca
Mayo 2018	50	Zaragoza	No consta	No consta	No consta	No consta	Hombres	4	4	Servicios
Mayo 2018	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	412	1	Agricultura, ganadería y pesca
Mayo 2018	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	2666	2	Industria y energía
Mayo 2018	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	423	3	Construcción
Mayo 2018	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	19271	4	Servicios
Mayo 2018	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	2084		Sin empleo anterior
Mayo 2018	50	Zaragoza	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	196	1	Agricultura, ganadería y pesca
Mayo 2018	50	Zaragoza	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	159	2	Industria y energía
Mayo 2018	50	Zaragoza	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	32	3	Construcción
Mayo 2018	50	Zaragoza	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	1600	4	Servicios
Mayo 2018	50	Zaragoza	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	249		Sin empleo anterior
Mayo 2018	50	Zaragoza	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Mujeres	1	4	Servicios
Mayo 2018	50	Zaragoza	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	16	1	Agricultura, ganadería y pesca
Mayo 2018	50	Zaragoza	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	25	2	Industria y energía
Mayo 2018	50	Zaragoza	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	3	3	Construcción
Mayo 2018	50	Zaragoza	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	196	4	Servicios
Mayo 2018	50	Zaragoza	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	31		Sin empleo anterior
Mayo 2018	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	108	1	Agricultura, ganadería y pesca
Mayo 2018	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	128	2	Industria y energía
Mayo 2018	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	25	3	Construcción
Mayo 2018	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	2133	4	Servicios
Mayo 2018	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	1097		Sin empleo anterior
Abril 2018	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Hombres	262	1	Agricultura, ganadería y pesca
Abril 2018	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Hombres	404	2	Industria y energía
Abril 2018	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Hombres	499	3	Construcción
Abril 2018	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Hombres	1649	4	Servicios
Abril 2018	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Hombres	205		Sin empleo anterior
Abril 2018	22	Huesca	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	111	1	Agricultura, ganadería y pesca
Abril 2018	22	Huesca	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	35	2	Industria y energía
Abril 2018	22	Huesca	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	35	3	Construcción
Abril 2018	22	Huesca	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	96	4	Servicios
Abril 2018	22	Huesca	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	8		Sin empleo anterior
Abril 2018	22	Huesca	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Hombres	1	4	Servicios
Abril 2018	22	Huesca	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	7	1	Agricultura, ganadería y pesca
Abril 2018	22	Huesca	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	7	2	Industria y energía
Abril 2018	22	Huesca	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	7	3	Construcción
Abril 2018	22	Huesca	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	26	4	Servicios
Abril 2018	22	Huesca	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	3		Sin empleo anterior
Abril 2018	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	174	1	Agricultura, ganadería y pesca
Abril 2018	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	33	2	Industria y energía
Abril 2018	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	59	3	Construcción
Abril 2018	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	128	4	Servicios
Abril 2018	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	24		Sin empleo anterior
Abril 2018	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	142	1	Agricultura, ganadería y pesca
Abril 2018	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	260	2	Industria y energía
Abril 2018	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	75	3	Construcción
Abril 2018	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	3211	4	Servicios
Abril 2018	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	266		Sin empleo anterior
Abril 2018	22	Huesca	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	79	1	Agricultura, ganadería y pesca
Abril 2018	22	Huesca	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	14	2	Industria y energía
Abril 2018	22	Huesca	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	3	3	Construcción
Abril 2018	22	Huesca	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	344	4	Servicios
Abril 2018	22	Huesca	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	22		Sin empleo anterior
Abril 2018	22	Huesca	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	4	1	Agricultura, ganadería y pesca
Abril 2018	22	Huesca	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	2	2	Industria y energía
Abril 2018	22	Huesca	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	1	3	Construcción
Abril 2018	22	Huesca	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	57	4	Servicios
Abril 2018	22	Huesca	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	4		Sin empleo anterior
Abril 2018	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	34	1	Agricultura, ganadería y pesca
Abril 2018	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	44	2	Industria y energía
Abril 2018	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	2	3	Construcción
Abril 2018	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	363	4	Servicios
Abril 2018	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	180		Sin empleo anterior
Abril 2018	22	Huesca	No consta	No consta	No consta	No consta	Mujeres	1	4	Servicios
Abril 2018	22	Huesca	No consta	No consta	No consta	No consta	Mujeres	1		Sin empleo anterior
Abril 2018	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Hombres	102	1	Agricultura, ganadería y pesca
Abril 2018	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Hombres	361	2	Industria y energía
Abril 2018	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Hombres	294	3	Construcción
Abril 2018	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Hombres	1006	4	Servicios
Abril 2018	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Hombres	97		Sin empleo anterior
Abril 2018	44	Teruel	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	33	1	Agricultura, ganadería y pesca
Abril 2018	44	Teruel	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	33	2	Industria y energía
Abril 2018	44	Teruel	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	41	3	Construcción
Abril 2018	44	Teruel	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	58	4	Servicios
Abril 2018	44	Teruel	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	9		Sin empleo anterior
Abril 2018	44	Teruel	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	4	1	Agricultura, ganadería y pesca
Abril 2018	44	Teruel	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	23	2	Industria y energía
Abril 2018	44	Teruel	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	3	3	Construcción
Abril 2018	44	Teruel	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	16	4	Servicios
Abril 2018	44	Teruel	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	3		Sin empleo anterior
Abril 2018	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	96	1	Agricultura, ganadería y pesca
Abril 2018	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	27	2	Industria y energía
Abril 2018	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	58	3	Construcción
Abril 2018	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	82	4	Servicios
Abril 2018	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	12		Sin empleo anterior
Abril 2018	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	82	1	Agricultura, ganadería y pesca
Abril 2018	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	280	2	Industria y energía
Abril 2018	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	47	3	Construcción
Abril 2018	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	2105	4	Servicios
Abril 2018	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	162		Sin empleo anterior
Abril 2018	44	Teruel	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	40	1	Agricultura, ganadería y pesca
Abril 2018	44	Teruel	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	19	2	Industria y energía
Abril 2018	44	Teruel	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	5	3	Construcción
Abril 2018	44	Teruel	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	215	4	Servicios
Abril 2018	44	Teruel	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	22		Sin empleo anterior
Abril 2018	44	Teruel	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	6	1	Agricultura, ganadería y pesca
Abril 2018	44	Teruel	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	2	3	Construcción
