Municipio código	Municipio nombre	Año	Población	Censo electoral	Participación	Abstención	Votos nulos	Votos blancos	Votos a candidaturas	% Participación
50228	Rueda de Jalón	2011	353	300	251	49	1	8	242	83,6666666666667
50228	Rueda de Jalón	2015	344	270	218	52	1	7	210	80,7407407407407
50229	Ruesca	2007	82	63	57	6	0	0	57	90,4761904761905
50229	Ruesca	2011	75	64	60	4	0	0	60	93,75
50229	Ruesca	2015	73	62	50	12	0	3	47	80,6451612903226
50230	Sádaba	2007	1713	1373	988	385	15	22	951	71,959213401311
50230	Sádaba	2011	1671	1320	912	408	16	24	872	69,0909090909091
50230	Sádaba	2015	1460	1185	859	326	10	22	827	72,4894514767932
50231	Salillas de Jalón	2007	357	294	264	30	0	5	259	89,7959183673469
50231	Salillas de Jalón	2011	375	285	245	40	6	5	234	85,9649122807018
50231	Salillas de Jalón	2015	324	266	202	64	3	8	191	75,9398496240602
50232	Salvatierra de Esca	2007	259	203	171	32	3	0	168	84,2364532019704
50232	Salvatierra de Esca	2011	235	186	137	49	3	2	132	73,6559139784946
50232	Salvatierra de Esca	2015	211	178	135	43	1	4	130	75,8426966292135
50233	Samper del Salz	2007	114	121	104	17	0	2	102	85,9504132231405
50233	Samper del Salz	2011	128	115	100	15	0	4	96	86,9565217391304
50233	Samper del Salz	2015	106	124	114	10	2	6	106	91,9354838709677
50234	San Martín de la Virgen de Moncayo	2007	292	253	205	48	3	8	194	81,0276679841897
50234	San Martín de la Virgen de Moncayo	2011	295	249	218	31	3	11	204	87,5502008032129
50234	San Martín de la Virgen de Moncayo	2015	281	243	198	45	5	4	189	81,4814814814815
50235	San Mateo de Gállego	2007	2604	2132	1630	502	19	42	1569	76,4540337711069
50235	San Mateo de Gállego	2011	3079	2364	1752	612	41	39	1672	74,1116751269036
50235	San Mateo de Gállego	2015	3093	2320	1578	742	25	40	1513	68,0172413793103
50236	Santa Cruz de Grío	2007	190	151	141	10	0	0	141	93,3774834437086
50236	Santa Cruz de Grío	2011	164	128	117	11	0	0	117	91,40625
50236	Santa Cruz de Grío	2015	133	108	93	15	0	0	93	86,1111111111111
50237	Santa Cruz de Moncayo	2007	109	110	84	26	0	0	84	76,3636363636364
50237	Santa Cruz de Moncayo	2011	126	104	78	26	1	1	76	75
50237	Santa Cruz de Moncayo	2015	137	104	81	23	1	4	76	77,8846153846154
50238	Santa Eulalia de Gállego	2007	120	119	104	15	2	2	100	87,3949579831933
50238	Santa Eulalia de Gállego	2011	125	116	93	23	0	4	89	80,1724137931034
50238	Santa Eulalia de Gállego	2015	127	102	80	22	0	0	80	78,4313725490196
50239	Santed	2007	69	66	46	20	0	0	46	69,6969696969697
50239	Santed	2011	61	65	55	10	0	1	54	84,6153846153846
50239	Santed	2015	66	63	51	12	0	1	50	80,952380952381
50240	Sástago	2007	1249	1115	859	256	8	17	834	77,0403587443946
50240	Sástago	2011	1260	1128	852	276	18	24	810	75,531914893617
50240	Sástago	2015	1221	1048	764	284	13	14	737	72,9007633587786
50241	Saviñán	2007	758	716	578	138	14	14	550	80,7262569832402
50241	Saviñán	2011	793	637	499	138	5	7	487	78,3359497645212
50241	Saviñán	2015	755	610	450	160	12	8	430	73,7704918032787
50242	Sediles	2007	87	99	91	8	0	1	90	91,9191919191919
50242	Sediles	2011	112	105	94	11	2	2	90	89,5238095238095
50242	Sediles	2015	110	96	78	18	2	2	74	81,25
50243	Sestrica	2007	446	386	331	55	3	5	323	85,7512953367876
50243	Sestrica	2011	402	347	304	43	1	8	295	87,6080691642651
50243	Sestrica	2015	413	346	286	60	4	9	273	82,6589595375723
50244	Sierra de Luna	2007	296	244	199	45	1	4	194	81,5573770491803
50244	Sierra de Luna	2011	308	219	155	64	1	6	148	70,7762557077626
50244	Sierra de Luna	2015	273	209	172	37	2	7	163	82,2966507177033
50245	Sigüés	2007	154	143	110	33	0	0	110	76,9230769230769
50245	Sigüés	2011	132	125	108	17	1	2	105	86,4
50245	Sigüés	2015	105	97	79	18	1	2	76	81,4432989690722
50246	Sisamón	2007	54	53	46	7	0	0	46	86,7924528301887
50246	Sisamón	2011	50	48	42	6	0	1	41	87,5
50246	Sisamón	2015	38	43	30	13	0	1	29	69,7674418604651
50247	Sobradiel	2007	851	753	568	185	3	15	550	75,4316069057105
50247	Sobradiel	2011	999	769	585	184	4	19	562	76,072821846554
50247	Sobradiel	2015	1083	820	607	213	5	21	581	74,0243902439024
50248	Sos del Rey Católico	2007	716	603	469	134	2	16	451	77,7777777777778
50248	Sos del Rey Católico	2011	662	561	462	99	5	16	441	82,3529411764706
50248	Sos del Rey Católico	2015	629	524	411	113	7	7	397	78,4351145038168
50249	Tabuenca	2007	447	369	305	64	2	4	299	82,6558265582656
50249	Tabuenca	2011	412	341	289	52	4	11	274	84,7507331378299
50249	Tabuenca	2015	369	317	239	78	6	6	227	75,3943217665615
50250	Talamantes	2007	65	65	53	12	0	1	52	81,5384615384615
50250	Talamantes	2011	61	57	49	8	3	4	42	85,9649122807018
50250	Talamantes	2015	59	53	43	10	1	0	42	81,1320754716981
50251	Tarazona	2007	11027	8460	6186	2274	46	103	6037	73,1205673758865
50251	Tarazona	2011	11131	8332	6115	2217	105	134	5876	73,3917426788286
50251	Tarazona	2015	10864	8317	5909	2408	102	106	5701	71,0472526151256
50252	Tauste	2007	7503	5527	3900	1627	37	90	3773	70,5626922381039
50252	Tauste	2011	7567	5350	3741	1609	61	104	3576	69,9252336448598
50252	Tauste	2015	7027	5202	3441	1761	59	79	3303	66,1476355247982
50253	Terrer	2007	560	489	437	52	2	4	431	89,3660531697342
50253	Terrer	2011	519	464	415	49	4	8	403	89,4396551724138
50253	Terrer	2015	532	438	349	89	4	6	339	79,6803652968037
50254	Tierga	2007	203	194	161	33	0	1	160	82,9896907216495
50254	Tierga	2011	179	180	149	31	4	0	145	82,7777777777778
50254	Tierga	2015	197	182	151	31	0	2	149	82,967032967033
50255	Tobed	2007	251	262	211	51	1	5	205	80,5343511450382
50255	Tobed	2011	256	223	177	46	1	1	175	79,372197309417
50255	Tobed	2015	230	223	169	54	3	1	165	75,7847533632287
50256	Torralba de los Frailes	2007	101	95	80	15	1	0	79	84,2105263157895
50256	Torralba de los Frailes	2011	96	93	77	16	0	1	76	82,7956989247312
50256	Torralba de los Frailes	2015	88	84	75	9	0	2	73	89,2857142857143
50257	Torralba de Ribota	2007	191	177	168	9	0	1	167	94,9152542372881
50257	Torralba de Ribota	2011	198	192	175	17	2	7	166	91,1458333333333
50257	Torralba de Ribota	2015	189	174	157	17	2	2	153	90,2298850574713
50258	Torralbilla	2007	73	69	50	19	0	2	48	72,463768115942
50258	Torralbilla	2011	64	54	43	11	2	2	39	79,6296296296296
50258	Torralbilla	2015	57	58	35	23	0	1	34	60,3448275862069
50259	Torrehermosa	2007	92	92	71	21	0	1	70	77,1739130434783
50259	Torrehermosa	2011	83	89	52	37	0	2	50	58,4269662921348
50259	Torrehermosa	2015	71	90	54	36	0	3	51	60
50260	Torrelapaja	2007	36	48	44	4	0	0	44	91,6666666666667
50260	Torrelapaja	2011	45	43	37	6	0	1	36	86,046511627907
50260	Torrelapaja	2015	35	35	34	1	0	0	34	97,1428571428571
50261	Torrellas	2007	304	278	232	46	0	5	227	83,4532374100719
50261	Torrellas	2011	293	253	212	41	4	4	204	83,7944664031621
50261	Torrellas	2015	275	233	170	63	4	0	166	72,9613733905579
50262	Torres de Berrellén	2007	1449	1208	902	306	5	12	885	74,6688741721854
50262	Torres de Berrellén	2011	1496	1210	937	273	12	35	890	77,4380165289256
50262	Torres de Berrellén	2015	1492	1193	901	292	8	13	880	75,5238893545683
50263	Torrijo de la Cañada	2007	320	277	219	58	5	0	214	79,0613718411552
50263	Torrijo de la Cañada	2011	277	236	180	56	0	3	177	76,271186440678
50263	Torrijo de la Cañada	2015	251	202	143	59	2	6	135	70,7920792079208
50264	Tosos	2007	215	201	183	18	0	0	183	91,044776119403
50264	Tosos	2011	245	186	170	16	1	2	167	91,3978494623656
50264	Tosos	2015	208	163	136	27	0	3	133	83,4355828220859
50265	Trasmoz	2007	71	80	71	9	0	3	68	88,75
50265	Trasmoz	2011	78	66	55	11	0	0	55	83,3333333333333
50265	Trasmoz	2015	75	63	52	11	0	0	52	82,5396825396825
50266	Trasobares	2007	178	162	121	41	0	0	121	74,6913580246914
50266	Trasobares	2011	152	143	109	34	0	1	108	76,2237762237762
50266	Trasobares	2015	137	132	89	43	3	2	84	67,4242424242424
50267	Uncastillo	2007	854	715	525	190	4	7	514	73,4265734265734
50267	Uncastillo	2011	781	654	471	183	9	11	451	72,0183486238532
50267	Uncastillo	2015	688	609	409	200	8	7	394	67,1592775041051
50268	Undués de Lerda	2007	66	56	44	12	0	2	42	78,5714285714286
50268	Undués de Lerda	2011	71	60	50	10	2	1	47	83,3333333333333
50268	Undués de Lerda	2015	56	51	41	10	0	2	39	80,3921568627451
50269	Urrea de Jalón	2007	369	324	270	54	1	5	264	83,3333333333333
50269	Urrea de Jalón	2011	414	319	236	83	3	3	230	73,9811912225705
50269	Urrea de Jalón	2015	398	286	191	95	2	4	185	66,7832167832168
50270	Urriés	2007	58	46	37	9	0	0	37	80,4347826086957
50270	Urriés	2011	37	36	35	1	0	2	33	97,2222222222222
50270	Urriés	2015	38	37	30	7	0	3	27	81,0810810810811
50271	Used	2007	369	318	249	69	2	1	246	78,3018867924528
50271	Used	2011	328	287	243	44	2	7	234	84,6689895470383
50271	Used	2015	294	262	202	60	6	8	188	77,0992366412214
50272	Utebo	2007	14920	11374	6286	5088	36	140	6110	55,2663970458941
50272	Utebo	2011	17999	12481	7460	5021	98	288	7074	59,7708516945758
50272	Utebo	2015	18429	12876	8011	4865	100	149	7762	62,2165268716993
50273	Valdehorna	2007	44	54	43	11	0	1	42	79,6296296296296
50273	Valdehorna	2011	35	39	30	9	0	2	28	76,9230769230769
50273	Valdehorna	2015	27	31	24	7	0	1	23	77,4193548387097
50274	Val de San Martín	2007	87	88	76	12	0	3	73	86,3636363636364
50274	Val de San Martín	2011	79	81	56	25	3	0	53	69,1358024691358
50274	Val de San Martín	2015	71	71	50	21	1	0	49	70,4225352112676
50275	Valmadrid	2007	90	93	84	9	0	0	84	90,3225806451613
50275	Valmadrid	2011	109	102	84	18	1	0	83	82,3529411764706
50275	Valmadrid	2015	141	109	85	24	5	0	80	77,9816513761468
50276	Valpalmas	2007	167	154	121	33	6	0	115	78,5714285714286
50276	Valpalmas	2011	155	150	139	11	3	1	135	92,6666666666667
50276	Valpalmas	2015	144	129	123	6	2	3	118	95,3488372093023
50277	Valtorres	2007	109	93	81	12	0	0	81	87,0967741935484
50277	Valtorres	2011	114	80	69	11	0	0	69	86,25
50277	Valtorres	2015	87	57	47	10	0	0	47	82,4561403508772
50278	Velilla de Ebro	2007	260	221	172	49	4	4	164	77,8280542986425
50278	Velilla de Ebro	2011	254	206	171	35	0	2	169	83,0097087378641
50278	Velilla de Ebro	2015	241	210	167	43	2	3	162	79,5238095238095
50279	Velilla de Jiloca	2007	104	110	91	19	0	0	91	82,7272727272727
50279	Velilla de Jiloca	2011	102	115	90	25	1	1	88	78,2608695652174
50279	Velilla de Jiloca	2015	128	93	69	24	0	2	67	74,1935483870968
50280	Vera de Moncayo	2007	431	401	354	47	5	5	344	88,2793017456359
50280	Vera de Moncayo	2011	419	366	325	41	6	7	312	88,7978142076503
50280	Vera de Moncayo	2015	392	340	307	33	2	2	303	90,2941176470588
50281	Vierlas	2007	101	87	66	21	0	0	66	75,8620689655172
50281	Vierlas	2011	104	78	65	13	0	0	65	83,3333333333333
50281	Vierlas	2015	105	80	66	14	0	0	66	82,5
50282	Vilueña (La)	2007	103	102	89	13	0	1	88	87,2549019607843
50282	Vilueña (La)	2011	114	91	82	9	0	4	78	90,1098901098901
50282	Vilueña (La)	2015	106	72	56	16	0	0	56	77,7777777777778
50283	Villadoz	2007	97	79	67	12	1	3	63	84,8101265822785
50283	Villadoz	2011	83	72	61	11	1	1	59	84,7222222222222
50283	Villadoz	2015	94	77	63	14	0	2	61	81,8181818181818
50284	Villafeliche	2007	207	173	155	18	3	1	151	89,5953757225434
50284	Villafeliche	2011	200	185	171	14	0	1	170	92,4324324324324
50284	Villafeliche	2015	200	154	131	23	2	0	129	85,0649350649351
50285	Villafranca de Ebro	2007	733	598	467	131	3	6	458	78,0936454849498
50285	Villafranca de Ebro	2011	837	632	491	141	15	10	466	77,6898734177215
50285	Villafranca de Ebro	2015	820	654	470	184	4	10	456	71,8654434250765
50286	Villalba de Perejil	2007	121	97	82	15	3	0	79	84,5360824742268
50286	Villalba de Perejil	2011	112	91	73	18	0	1	72	80,2197802197802
50286	Villalba de Perejil	2015	102	78	64	14	0	1	63	82,0512820512821
50287	Villalengua	2007	378	312	246	66	0	3	243	78,8461538461538
50287	Villalengua	2011	391	302	234	68	1	15	218	77,4834437086093
50287	Villalengua	2015	360	278	218	60	1	11	206	78,4172661870504
50288	Villanueva de Gállego	2007	3903	3010	2087	923	22	74	1991	69,3355481727575
50288	Villanueva de Gállego	2011	4376	3219	2335	884	31	102	2202	72,538055296676
50288	Villanueva de Gállego	2015	4616	3358	2269	1089	70	58	2141	67,5699821322216
50289	Villanueva de Jiloca	2007	77	82	76	6	0	0	76	92,6829268292683
50289	Villanueva de Jiloca	2011	69	74	73	1	0	0	73	98,6486486486486
50289	Villanueva de Jiloca	2015	52	51	45	6	0	0	45	88,2352941176471
50290	Villanueva de Huerva	2007	590	476	388	88	0	1	387	81,5126050420168
50290	Villanueva de Huerva	2011	562	441	375	66	1	5	369	85,0340136054422
50290	Villanueva de Huerva	2015	511	392	311	81	4	5	302	79,3367346938776
50291	Villar de los Navarros	2007	139	134	115	19	1	3	111	85,8208955223881
50291	Villar de los Navarros	2011	120	112	89	23	2	1	86	79,4642857142857
50291	Villar de los Navarros	2015	111	101	70	31	2	0	68	69,3069306930693
50292	Villarreal de Huerva	2007	195	155	146	9	1	4	141	94,1935483870968
50292	Villarreal de Huerva	2011	202	140	125	15	0	2	123	89,2857142857143
50292	Villarreal de Huerva	2015	241	130	124	6	0	4	120	95,3846153846154
50293	Villarroya de la Sierra	2007	611	519	410	109	3	15	392	78,9980732177264
50293	Villarroya de la Sierra	2011	565	498	413	85	2	13	398	82,9317269076305
50293	Villarroya de la Sierra	2015	521	436	350	86	4	11	335	80,2752293577982
50294	Villarroya del Campo	2007	79	74	63	11	0	0	63	85,1351351351351
50294	Villarroya del Campo	2011	75	79	69	10	1	1	67	87,3417721518987
50294	Villarroya del Campo	2015	83	76	57	19	0	0	57	75
50295	Vistabella	2007	39	48	44	4	0	0	44	91,6666666666667
50295	Vistabella	2011	50	53	50	3	0	1	49	94,3396226415094
50295	Vistabella	2015	47	45	44	1	0	0	44	97,7777777777778
50296	Zaida (La)	2007	537	446	347	99	3	1	343	77,8026905829596
50296	Zaida (La)	2011	509	422	297	125	4	15	278	70,3791469194313
50296	Zaida (La)	2015	481	395	308	87	0	0	308	77,9746835443038
50297	Zaragoza	2007	646546	497336	304374	192962	1900	7965	294509	61,200878279473
50297	Zaragoza	2011	675121	492742	321948	170794	4720	11135	306093	65,3380470915814
50297	Zaragoza	2015	666058	499071	328051	171020	3033	5541	319477	65,7323306703856
50298	Zuera	2007	6424	4975	3725	1250	23	94	3608	74,8743718592965
50298	Zuera	2011	7510	5262	4006	1256	77	106	3823	76,1307487647282
50298	Zuera	2015	7742	5330	3865	1465	95	76	3694	72,5140712945591
50901	Biel	2007	215	206	176	30	2	2	172	85,4368932038835
50901	Biel	2011	186	166	138	28	0	1	137	83,1325301204819
50901	Biel	2015	157	144	100	44	1	1	98	69,4444444444444
50902	Marracos	2007	115	97	90	7	0	3	87	92,7835051546392
50902	Marracos	2011	100	101	93	8	1	2	90	92,0792079207921
50902	Marracos	2015	97	89	85	4	2	2	81	95,5056179775281
50903	Villamayor de Gállego	2007	2635	2250	1917	333	7	33	1877	85,2
50903	Villamayor de Gállego	2011	2888	2260	1769	491	12	45	1712	78,2743362831858
50903	Villamayor de Gállego	2015	2820	2252	1717	535	16	30	1671	76,2433392539964
