Mes y año	Comarca código	Comarca nombre	Sexo	Nº parados
Julio 2015	26	Cuencas Mineras	Mujeres	315
Julio 2015	27	Andorra-Sierra de Arcos	Hombres	307
Julio 2015	27	Andorra-Sierra de Arcos	Mujeres	336
Julio 2015	28	Bajo Aragón	Hombres	890
Julio 2015	28	Bajo Aragón	Mujeres	1038
Julio 2015	29	Comunidad de Teruel	Hombres	1329
Julio 2015	29	Comunidad de Teruel	Mujeres	1692
Julio 2015	30	Maestrazgo	Hombres	72
Julio 2015	30	Maestrazgo	Mujeres	69
Julio 2015	31	Sierra de Albarracín	Hombres	100
Julio 2015	31	Sierra de Albarracín	Mujeres	102
Julio 2015	32	Gúdar-Javalambre	Hombres	203
Julio 2015	32	Gúdar-Javalambre	Mujeres	257
Julio 2015	33	Matarraña / Matarranya	Hombres	167
Julio 2015	33	Matarraña / Matarranya	Mujeres	182
Junio 2015	01	La Jacetania	Hombres	442
Junio 2015	01	La Jacetania	Mujeres	519
Junio 2015	02	Alto Gállego	Hombres	409
Junio 2015	02	Alto Gállego	Mujeres	368
Junio 2015	03	Sobrarbe	Hombres	175
Junio 2015	03	Sobrarbe	Mujeres	121
Junio 2015	04	La Ribagorza	Hombres	227
Junio 2015	04	La Ribagorza	Mujeres	228
Junio 2015	05	Cinco Villas	Hombres	836
Junio 2015	05	Cinco Villas	Mujeres	1243
Junio 2015	06	Hoya de Huesca / Plana de Uesca	Hombres	2113
Junio 2015	06	Hoya de Huesca / Plana de Uesca	Mujeres	2176
Junio 2015	07	Somontano de Barbastro	Hombres	675
Junio 2015	07	Somontano de Barbastro	Mujeres	781
Junio 2015	08	Cinca Medio	Hombres	773
Junio 2015	08	Cinca Medio	Mujeres	852
Junio 2015	09	La Litera / La Llitera	Hombres	407
Junio 2015	09	La Litera / La Llitera	Mujeres	463
Junio 2015	10	Los Monegros	Hombres	369
Junio 2015	10	Los Monegros	Mujeres	390
Junio 2015	11	Bajo Cinca / Baix Cinca	Hombres	420
Junio 2015	11	Bajo Cinca / Baix Cinca	Mujeres	583
Junio 2015	12	Tarazona y el Moncayo	Hombres	424
Junio 2015	12	Tarazona y el Moncayo	Mujeres	734
Junio 2015	13	Campo de Borja	Hombres	434
Junio 2015	13	Campo de Borja	Mujeres	496
Junio 2015	14	Aranda	Hombres	180
Junio 2015	14	Aranda	Mujeres	242
Junio 2015	15	Ribera Alta del Ebro	Hombres	828
Junio 2015	15	Ribera Alta del Ebro	Mujeres	1097
Junio 2015	16	Valdejalón	Hombres	780
Junio 2015	16	Valdejalón	Mujeres	1044
Junio 2015	17	Central	Hombres	26182
Junio 2015	17	Central	Mujeres	32082
Junio 2015	18	Ribera Baja del Ebro	Hombres	285
Junio 2015	18	Ribera Baja del Ebro	Mujeres	350
Junio 2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	408
Junio 2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	538
Junio 2015	20	Comunidad de Calatayud	Hombres	1233
Junio 2015	20	Comunidad de Calatayud	Mujeres	1410
Junio 2015	21	Campo de Cariñena	Hombres	256
Junio 2015	21	Campo de Cariñena	Mujeres	281
Junio 2015	22	Campo de Belchite	Hombres	110
Junio 2015	22	Campo de Belchite	Mujeres	102
Junio 2015	23	Bajo Martín	Hombres	182
Junio 2015	23	Bajo Martín	Mujeres	184
Junio 2015	24	Campo de Daroca	Hombres	93
Junio 2015	24	Campo de Daroca	Mujeres	104
Junio 2015	25	Jiloca	Hombres	305
Junio 2015	25	Jiloca	Mujeres	321
Junio 2015	26	Cuencas Mineras	Hombres	281
Junio 2015	26	Cuencas Mineras	Mujeres	324
Junio 2015	27	Andorra-Sierra de Arcos	Hombres	312
Junio 2015	27	Andorra-Sierra de Arcos	Mujeres	327
Junio 2015	28	Bajo Aragón	Hombres	918
Junio 2015	28	Bajo Aragón	Mujeres	1056
Junio 2015	29	Comunidad de Teruel	Hombres	1370
Junio 2015	29	Comunidad de Teruel	Mujeres	1720
Junio 2015	30	Maestrazgo	Hombres	86
Junio 2015	30	Maestrazgo	Mujeres	76
Junio 2015	31	Sierra de Albarracín	Hombres	126
Junio 2015	31	Sierra de Albarracín	Mujeres	116
Junio 2015	32	Gúdar-Javalambre	Hombres	221
Junio 2015	32	Gúdar-Javalambre	Mujeres	288
Junio 2015	33	Matarraña / Matarranya	Hombres	177
Junio 2015	33	Matarraña / Matarranya	Mujeres	176
Mayo 2015	01	La Jacetania	Hombres	483
Mayo 2015	01	La Jacetania	Mujeres	556
Mayo 2015	02	Alto Gállego	Hombres	417
Mayo 2015	02	Alto Gállego	Mujeres	402
Mayo 2015	03	Sobrarbe	Hombres	182
Mayo 2015	03	Sobrarbe	Mujeres	144
Mayo 2015	04	La Ribagorza	Hombres	241
Mayo 2015	04	La Ribagorza	Mujeres	261
Mayo 2015	05	Cinco Villas	Hombres	871
Mayo 2015	05	Cinco Villas	Mujeres	1264
Mayo 2015	06	Hoya de Huesca / Plana de Uesca	Hombres	2103
Mayo 2015	06	Hoya de Huesca / Plana de Uesca	Mujeres	2197
Mayo 2015	07	Somontano de Barbastro	Hombres	670
Mayo 2015	07	Somontano de Barbastro	Mujeres	812
Mayo 2015	08	Cinca Medio	Hombres	748
Mayo 2015	08	Cinca Medio	Mujeres	880
Mayo 2015	09	La Litera / La Llitera	Hombres	392
Mayo 2015	09	La Litera / La Llitera	Mujeres	479
Mayo 2015	10	Los Monegros	Hombres	359
Mayo 2015	10	Los Monegros	Mujeres	398
Mayo 2015	11	Bajo Cinca / Baix Cinca	Hombres	482
Mayo 2015	11	Bajo Cinca / Baix Cinca	Mujeres	657
Mayo 2015	12	Tarazona y el Moncayo	Hombres	447
Mayo 2015	12	Tarazona y el Moncayo	Mujeres	757
Mayo 2015	13	Campo de Borja	Hombres	441
Mayo 2015	13	Campo de Borja	Mujeres	489
Mayo 2015	14	Aranda	Hombres	232
Mayo 2015	14	Aranda	Mujeres	278
Mayo 2015	15	Ribera Alta del Ebro	Hombres	880
Mayo 2015	15	Ribera Alta del Ebro	Mujeres	1168
Mayo 2015	16	Valdejalón	Hombres	906
Mayo 2015	16	Valdejalón	Mujeres	1169
Mayo 2015	17	Central	Hombres	27062
Mayo 2015	17	Central	Mujeres	32500
Mayo 2015	18	Ribera Baja del Ebro	Hombres	277
Mayo 2015	18	Ribera Baja del Ebro	Mujeres	355
Mayo 2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	354
Mayo 2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	596
Mayo 2015	20	Comunidad de Calatayud	Hombres	1407
Mayo 2015	20	Comunidad de Calatayud	Mujeres	1509
Mayo 2015	21	Campo de Cariñena	Hombres	263
Mayo 2015	21	Campo de Cariñena	Mujeres	304
Mayo 2015	22	Campo de Belchite	Hombres	110
Mayo 2015	22	Campo de Belchite	Mujeres	95
Mayo 2015	23	Bajo Martín	Hombres	198
Mayo 2015	23	Bajo Martín	Mujeres	183
Mayo 2015	24	Campo de Daroca	Hombres	93
Mayo 2015	24	Campo de Daroca	Mujeres	109
Mayo 2015	25	Jiloca	Hombres	333
Mayo 2015	25	Jiloca	Mujeres	317
Mayo 2015	26	Cuencas Mineras	Hombres	285
Mayo 2015	26	Cuencas Mineras	Mujeres	328
Mayo 2015	27	Andorra-Sierra de Arcos	Hombres	354
Mayo 2015	27	Andorra-Sierra de Arcos	Mujeres	338
Mayo 2015	28	Bajo Aragón	Hombres	907
Mayo 2015	28	Bajo Aragón	Mujeres	1084
Mayo 2015	29	Comunidad de Teruel	Hombres	1384
Mayo 2015	29	Comunidad de Teruel	Mujeres	1759
Mayo 2015	30	Maestrazgo	Hombres	79
Mayo 2015	30	Maestrazgo	Mujeres	73
Mayo 2015	31	Sierra de Albarracín	Hombres	129
Mayo 2015	31	Sierra de Albarracín	Mujeres	112
Mayo 2015	32	Gúdar-Javalambre	Hombres	223
Mayo 2015	32	Gúdar-Javalambre	Mujeres	298
Mayo 2015	33	Matarraña / Matarranya	Hombres	175
Mayo 2015	33	Matarraña / Matarranya	Mujeres	189
Abril 2015	01	La Jacetania	Hombres	491
Abril 2015	01	La Jacetania	Mujeres	553
Abril 2015	02	Alto Gállego	Hombres	446
Abril 2015	02	Alto Gállego	Mujeres	391
Abril 2015	03	Sobrarbe	Hombres	200
Abril 2015	03	Sobrarbe	Mujeres	143
Abril 2015	04	La Ribagorza	Hombres	263
Abril 2015	04	La Ribagorza	Mujeres	252
Abril 2015	05	Cinco Villas	Hombres	906
Abril 2015	05	Cinco Villas	Mujeres	1275
Abril 2015	06	Hoya de Huesca / Plana de Uesca	Hombres	2126
Abril 2015	06	Hoya de Huesca / Plana de Uesca	Mujeres	2171
Abril 2015	07	Somontano de Barbastro	Hombres	731
Abril 2015	07	Somontano de Barbastro	Mujeres	832
Abril 2015	08	Cinca Medio	Hombres	857
Abril 2015	08	Cinca Medio	Mujeres	892
Abril 2015	09	La Litera / La Llitera	Hombres	425
Abril 2015	09	La Litera / La Llitera	Mujeres	479
Abril 2015	10	Los Monegros	Hombres	376
Abril 2015	10	Los Monegros	Mujeres	411
Abril 2015	11	Bajo Cinca / Baix Cinca	Hombres	727
Abril 2015	11	Bajo Cinca / Baix Cinca	Mujeres	862
Abril 2015	12	Tarazona y el Moncayo	Hombres	470
Abril 2015	12	Tarazona y el Moncayo	Mujeres	768
Abril 2015	13	Campo de Borja	Hombres	463
Abril 2015	13	Campo de Borja	Mujeres	499
Abril 2015	14	Aranda	Hombres	265
Abril 2015	14	Aranda	Mujeres	301
Abril 2015	15	Ribera Alta del Ebro	Hombres	915
Abril 2015	15	Ribera Alta del Ebro	Mujeres	1192
Abril 2015	16	Valdejalón	Hombres	1118
Abril 2015	16	Valdejalón	Mujeres	1328
Abril 2015	17	Central	Hombres	28336
Abril 2015	17	Central	Mujeres	32777
Abril 2015	18	Ribera Baja del Ebro	Hombres	281
Abril 2015	18	Ribera Baja del Ebro	Mujeres	340
Abril 2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	566
Abril 2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	750
Abril 2015	20	Comunidad de Calatayud	Hombres	1590
Abril 2015	20	Comunidad de Calatayud	Mujeres	1555
Abril 2015	21	Campo de Cariñena	Hombres	298
Abril 2015	21	Campo de Cariñena	Mujeres	316
Abril 2015	22	Campo de Belchite	Hombres	120
Abril 2015	22	Campo de Belchite	Mujeres	98
Abril 2015	23	Bajo Martín	Hombres	211
Abril 2015	23	Bajo Martín	Mujeres	179
Abril 2015	24	Campo de Daroca	Hombres	103
Abril 2015	24	Campo de Daroca	Mujeres	111
Abril 2015	25	Jiloca	Hombres	346
Abril 2015	25	Jiloca	Mujeres	333
Abril 2015	26	Cuencas Mineras	Hombres	333
Abril 2015	26	Cuencas Mineras	Mujeres	338
Abril 2015	27	Andorra-Sierra de Arcos	Hombres	393
Abril 2015	27	Andorra-Sierra de Arcos	Mujeres	350
Abril 2015	28	Bajo Aragón	Hombres	1027
Abril 2015	28	Bajo Aragón	Mujeres	1158
Abril 2015	29	Comunidad de Teruel	Hombres	1452
Abril 2015	29	Comunidad de Teruel	Mujeres	1802
Abril 2015	30	Maestrazgo	Hombres	91
Abril 2015	30	Maestrazgo	Mujeres	75
Abril 2015	31	Sierra de Albarracín	Hombres	141
Abril 2015	31	Sierra de Albarracín	Mujeres	115
Abril 2015	32	Gúdar-Javalambre	Hombres	236
Abril 2015	32	Gúdar-Javalambre	Mujeres	287
Abril 2015	33	Matarraña / Matarranya	Hombres	201
Abril 2015	33	Matarraña / Matarranya	Mujeres	201
Marzo 2015	01	La Jacetania	Hombres	483
Marzo 2015	01	La Jacetania	Mujeres	520
Marzo 2015	02	Alto Gállego	Hombres	400
Marzo 2015	02	Alto Gállego	Mujeres	335
Marzo 2015	03	Sobrarbe	Hombres	212
Marzo 2015	03	Sobrarbe	Mujeres	160
Marzo 2015	04	La Ribagorza	Hombres	239
Marzo 2015	04	La Ribagorza	Mujeres	243
Marzo 2015	05	Cinco Villas	Hombres	935
Marzo 2015	05	Cinco Villas	Mujeres	1289
Marzo 2015	06	Hoya de Huesca / Plana de Uesca	Hombres	2228
Marzo 2015	06	Hoya de Huesca / Plana de Uesca	Mujeres	2224
Marzo 2015	07	Somontano de Barbastro	Hombres	745
Marzo 2015	07	Somontano de Barbastro	Mujeres	833
Marzo 2015	08	Cinca Medio	Hombres	890
Marzo 2015	08	Cinca Medio	Mujeres	924
Marzo 2015	09	La Litera / La Llitera	Hombres	442
Marzo 2015	09	La Litera / La Llitera	Mujeres	455
Marzo 2015	10	Los Monegros	Hombres	407
Marzo 2015	10	Los Monegros	Mujeres	407
Marzo 2015	11	Bajo Cinca / Baix Cinca	Hombres	813
Marzo 2015	11	Bajo Cinca / Baix Cinca	Mujeres	956
Marzo 2015	12	Tarazona y el Moncayo	Hombres	477
Marzo 2015	12	Tarazona y el Moncayo	Mujeres	774
Marzo 2015	13	Campo de Borja	Hombres	482
Marzo 2015	13	Campo de Borja	Mujeres	507
Marzo 2015	14	Aranda	Hombres	261
Marzo 2015	14	Aranda	Mujeres	291
Marzo 2015	15	Ribera Alta del Ebro	Hombres	974
Marzo 2015	15	Ribera Alta del Ebro	Mujeres	1189
Marzo 2015	16	Valdejalón	Hombres	1211
Marzo 2015	16	Valdejalón	Mujeres	1387
Marzo 2015	17	Central	Hombres	29263
Marzo 2015	17	Central	Mujeres	33312
Marzo 2015	18	Ribera Baja del Ebro	Hombres	285
Marzo 2015	18	Ribera Baja del Ebro	Mujeres	324
Marzo 2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	629
Marzo 2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	827
Marzo 2015	20	Comunidad de Calatayud	Hombres	1647
Marzo 2015	20	Comunidad de Calatayud	Mujeres	1566
Marzo 2015	21	Campo de Cariñena	Hombres	324
Marzo 2015	21	Campo de Cariñena	Mujeres	309
Marzo 2015	22	Campo de Belchite	Hombres	123
Marzo 2015	22	Campo de Belchite	Mujeres	96
Marzo 2015	23	Bajo Martín	Hombres	195
Marzo 2015	23	Bajo Martín	Mujeres	184
Marzo 2015	24	Campo de Daroca	Hombres	105
Marzo 2015	24	Campo de Daroca	Mujeres	109
Marzo 2015	25	Jiloca	Hombres	359
Marzo 2015	25	Jiloca	Mujeres	343
Marzo 2015	26	Cuencas Mineras	Hombres	347
Marzo 2015	26	Cuencas Mineras	Mujeres	358
Marzo 2015	27	Andorra-Sierra de Arcos	Hombres	418
Marzo 2015	27	Andorra-Sierra de Arcos	Mujeres	383
Marzo 2015	28	Bajo Aragón	Hombres	1108
Marzo 2015	28	Bajo Aragón	Mujeres	1238
Marzo 2015	29	Comunidad de Teruel	Hombres	1559
Marzo 2015	29	Comunidad de Teruel	Mujeres	1877
Marzo 2015	30	Maestrazgo	Hombres	106
Marzo 2015	30	Maestrazgo	Mujeres	73
Marzo 2015	31	Sierra de Albarracín	Hombres	143
Marzo 2015	31	Sierra de Albarracín	Mujeres	117
Marzo 2015	32	Gúdar-Javalambre	Hombres	254
Marzo 2015	32	Gúdar-Javalambre	Mujeres	283
Marzo 2015	33	Matarraña / Matarranya	Hombres	203
Marzo 2015	33	Matarraña / Matarranya	Mujeres	208
Febrero 2015	01	La Jacetania	Hombres	498
Febrero 2015	01	La Jacetania	Mujeres	549
Febrero 2015	02	Alto Gállego	Hombres	427
Febrero 2015	02	Alto Gállego	Mujeres	344
Febrero 2015	03	Sobrarbe	Hombres	233
Febrero 2015	03	Sobrarbe	Mujeres	177
Febrero 2015	04	La Ribagorza	Hombres	258
Febrero 2015	04	La Ribagorza	Mujeres	253
Febrero 2015	05	Cinco Villas	Hombres	1003
Febrero 2015	05	Cinco Villas	Mujeres	1311
Febrero 2015	06	Hoya de Huesca / Plana de Uesca	Hombres	2264
Febrero 2015	06	Hoya de Huesca / Plana de Uesca	Mujeres	2298
Febrero 2015	07	Somontano de Barbastro	Hombres	764
Febrero 2015	07	Somontano de Barbastro	Mujeres	876
Febrero 2015	08	Cinca Medio	Hombres	930
Febrero 2015	08	Cinca Medio	Mujeres	961
Febrero 2015	09	La Litera / La Llitera	Hombres	461
Febrero 2015	09	La Litera / La Llitera	Mujeres	466
Febrero 2015	10	Los Monegros	Hombres	413
Febrero 2015	10	Los Monegros	Mujeres	414
Febrero 2015	11	Bajo Cinca / Baix Cinca	Hombres	805
Febrero 2015	11	Bajo Cinca / Baix Cinca	Mujeres	1016
Febrero 2015	12	Tarazona y el Moncayo	Hombres	495
Febrero 2015	12	Tarazona y el Moncayo	Mujeres	752
Febrero 2015	13	Campo de Borja	Hombres	458
Febrero 2015	13	Campo de Borja	Mujeres	515
Febrero 2015	14	Aranda	Hombres	246
Febrero 2015	14	Aranda	Mujeres	268
Febrero 2015	15	Ribera Alta del Ebro	Hombres	899
Febrero 2015	15	Ribera Alta del Ebro	Mujeres	1130
Febrero 2015	16	Valdejalón	Hombres	1176
Febrero 2015	16	Valdejalón	Mujeres	1359
Febrero 2015	17	Central	Hombres	29198
Febrero 2015	17	Central	Mujeres	33356
Febrero 2015	18	Ribera Baja del Ebro	Hombres	303
Febrero 2015	18	Ribera Baja del Ebro	Mujeres	353
Febrero 2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	571
Febrero 2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	804
Febrero 2015	20	Comunidad de Calatayud	Hombres	1640
Febrero 2015	20	Comunidad de Calatayud	Mujeres	1633
Febrero 2015	21	Campo de Cariñena	Hombres	333
Febrero 2015	21	Campo de Cariñena	Mujeres	310
Febrero 2015	22	Campo de Belchite	Hombres	126
Febrero 2015	22	Campo de Belchite	Mujeres	103
Febrero 2015	23	Bajo Martín	Hombres	198
Febrero 2015	23	Bajo Martín	Mujeres	197
Febrero 2015	24	Campo de Daroca	Hombres	125
Febrero 2015	24	Campo de Daroca	Mujeres	116
Febrero 2015	25	Jiloca	Hombres	387
Febrero 2015	25	Jiloca	Mujeres	345
Febrero 2015	26	Cuencas Mineras	Hombres	374
Febrero 2015	26	Cuencas Mineras	Mujeres	383
Febrero 2015	27	Andorra-Sierra de Arcos	Hombres	432
Febrero 2015	27	Andorra-Sierra de Arcos	Mujeres	368
Febrero 2015	28	Bajo Aragón	Hombres	1166
Febrero 2015	28	Bajo Aragón	Mujeres	1291
Febrero 2015	29	Comunidad de Teruel	Hombres	1614
Febrero 2015	29	Comunidad de Teruel	Mujeres	1859
Febrero 2015	30	Maestrazgo	Hombres	113
Febrero 2015	30	Maestrazgo	Mujeres	79
Febrero 2015	31	Sierra de Albarracín	Hombres	154
Febrero 2015	31	Sierra de Albarracín	Mujeres	131
Febrero 2015	32	Gúdar-Javalambre	Hombres	267
Febrero 2015	32	Gúdar-Javalambre	Mujeres	279
Febrero 2015	33	Matarraña / Matarranya	Hombres	207
Febrero 2015	33	Matarraña / Matarranya	Mujeres	232
Enero 2015	01	La Jacetania	Hombres	516
Enero 2015	01	La Jacetania	Mujeres	556
Enero 2015	02	Alto Gállego	Hombres	436
Enero 2015	02	Alto Gállego	Mujeres	390
Enero 2015	03	Sobrarbe	Hombres	229
Enero 2015	03	Sobrarbe	Mujeres	178
Enero 2015	04	La Ribagorza	Hombres	287
Enero 2015	04	La Ribagorza	Mujeres	236
Enero 2015	05	Cinco Villas	Hombres	1024
Enero 2015	05	Cinco Villas	Mujeres	1285
Enero 2015	06	Hoya de Huesca / Plana de Uesca	Hombres	2302
Enero 2015	06	Hoya de Huesca / Plana de Uesca	Mujeres	2285
Enero 2015	07	Somontano de Barbastro	Hombres	783
Enero 2015	07	Somontano de Barbastro	Mujeres	885
Enero 2015	08	Cinca Medio	Hombres	920
Enero 2015	08	Cinca Medio	Mujeres	932
Enero 2015	09	La Litera / La Llitera	Hombres	443
Enero 2015	09	La Litera / La Llitera	Mujeres	461
Enero 2015	10	Los Monegros	Hombres	425
Enero 2015	10	Los Monegros	Mujeres	423
Enero 2015	11	Bajo Cinca / Baix Cinca	Hombres	802
Enero 2015	11	Bajo Cinca / Baix Cinca	Mujeres	961
Enero 2015	12	Tarazona y el Moncayo	Hombres	508
Enero 2015	12	Tarazona y el Moncayo	Mujeres	749
Enero 2015	13	Campo de Borja	Hombres	487
Enero 2015	13	Campo de Borja	Mujeres	520
Enero 2015	14	Aranda	Hombres	248
Enero 2015	14	Aranda	Mujeres	254
Enero 2015	15	Ribera Alta del Ebro	Hombres	961
Enero 2015	15	Ribera Alta del Ebro	Mujeres	1146
Enero 2015	16	Valdejalón	Hombres	1142
Enero 2015	16	Valdejalón	Mujeres	1310
Enero 2015	17	Central	Hombres	29367
Enero 2015	17	Central	Mujeres	33259
Enero 2015	18	Ribera Baja del Ebro	Hombres	288
Enero 2015	18	Ribera Baja del Ebro	Mujeres	352
Enero 2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	585
Enero 2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	809
Enero 2015	20	Comunidad de Calatayud	Hombres	1658
Enero 2015	20	Comunidad de Calatayud	Mujeres	1614
Enero 2015	21	Campo de Cariñena	Hombres	324
Enero 2015	21	Campo de Cariñena	Mujeres	312
Enero 2015	22	Campo de Belchite	Hombres	122
Enero 2015	22	Campo de Belchite	Mujeres	103
Enero 2015	23	Bajo Martín	Hombres	195
Enero 2015	23	Bajo Martín	Mujeres	195
Enero 2015	24	Campo de Daroca	Hombres	118
Enero 2015	24	Campo de Daroca	Mujeres	108
Enero 2015	25	Jiloca	Hombres	383
Enero 2015	25	Jiloca	Mujeres	353
Enero 2015	26	Cuencas Mineras	Hombres	373
Enero 2015	26	Cuencas Mineras	Mujeres	366
Enero 2015	27	Andorra-Sierra de Arcos	Hombres	464
Enero 2015	27	Andorra-Sierra de Arcos	Mujeres	374
Enero 2015	28	Bajo Aragón	Hombres	1192
Enero 2015	28	Bajo Aragón	Mujeres	1296
Enero 2015	29	Comunidad de Teruel	Hombres	1646
Enero 2015	29	Comunidad de Teruel	Mujeres	1870
Enero 2015	30	Maestrazgo	Hombres	107
Enero 2015	30	Maestrazgo	Mujeres	77
Enero 2015	31	Sierra de Albarracín	Hombres	157
Enero 2015	31	Sierra de Albarracín	Mujeres	135
Enero 2015	32	Gúdar-Javalambre	Hombres	274
Enero 2015	32	Gúdar-Javalambre	Mujeres	288
Enero 2015	33	Matarraña / Matarranya	Hombres	215
Enero 2015	33	Matarraña / Matarranya	Mujeres	231
Diciembre 2014	01	La Jacetania	Hombres	518
Diciembre 2014	01	La Jacetania	Mujeres	528
Diciembre 2014	02	Alto Gállego	Hombres	462
Diciembre 2014	02	Alto Gállego	Mujeres	381
Diciembre 2014	03	Sobrarbe	Hombres	216
Diciembre 2014	03	Sobrarbe	Mujeres	162
Diciembre 2014	04	La Ribagorza	Hombres	257
Diciembre 2014	04	La Ribagorza	Mujeres	227
Diciembre 2014	05	Cinco Villas	Hombres	1087
Diciembre 2014	05	Cinco Villas	Mujeres	1232
Diciembre 2014	06	Hoya de Huesca / Plana de Uesca	Hombres	2289
Diciembre 2014	06	Hoya de Huesca / Plana de Uesca	Mujeres	2145
Diciembre 2014	07	Somontano de Barbastro	Hombres	770
Diciembre 2014	07	Somontano de Barbastro	Mujeres	841
Diciembre 2014	08	Cinca Medio	Hombres	858
Diciembre 2014	08	Cinca Medio	Mujeres	880
Diciembre 2014	09	La Litera / La Llitera	Hombres	450
Diciembre 2014	09	La Litera / La Llitera	Mujeres	435
Diciembre 2014	10	Los Monegros	Hombres	409
Diciembre 2014	10	Los Monegros	Mujeres	415
Diciembre 2014	11	Bajo Cinca / Baix Cinca	Hombres	761
Diciembre 2014	11	Bajo Cinca / Baix Cinca	Mujeres	879
Diciembre 2014	12	Tarazona y el Moncayo	Hombres	542
Diciembre 2014	12	Tarazona y el Moncayo	Mujeres	773
Diciembre 2014	13	Campo de Borja	Hombres	494
Diciembre 2014	13	Campo de Borja	Mujeres	534
Diciembre 2014	14	Aranda	Hombres	279
Diciembre 2014	14	Aranda	Mujeres	288
Diciembre 2014	15	Ribera Alta del Ebro	Hombres	984
Diciembre 2014	15	Ribera Alta del Ebro	Mujeres	1154
Diciembre 2014	16	Valdejalón	Hombres	1171
Diciembre 2014	16	Valdejalón	Mujeres	1259
Diciembre 2014	17	Central	Hombres	29550
Diciembre 2014	17	Central	Mujeres	32265
Diciembre 2014	18	Ribera Baja del Ebro	Hombres	283
Diciembre 2014	18	Ribera Baja del Ebro	Mujeres	338
Diciembre 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	624
Diciembre 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	821
Diciembre 2014	20	Comunidad de Calatayud	Hombres	1684
Diciembre 2014	20	Comunidad de Calatayud	Mujeres	1488
Diciembre 2014	21	Campo de Cariñena	Hombres	323
Diciembre 2014	21	Campo de Cariñena	Mujeres	301
Diciembre 2014	22	Campo de Belchite	Hombres	131
Diciembre 2014	22	Campo de Belchite	Mujeres	101
Diciembre 2014	23	Bajo Martín	Hombres	214
Diciembre 2014	23	Bajo Martín	Mujeres	191
Diciembre 2014	24	Campo de Daroca	Hombres	117
Diciembre 2014	24	Campo de Daroca	Mujeres	95
Diciembre 2014	25	Jiloca	Hombres	376
Diciembre 2014	25	Jiloca	Mujeres	332
Diciembre 2014	26	Cuencas Mineras	Hombres	377
Diciembre 2014	26	Cuencas Mineras	Mujeres	348
Diciembre 2014	27	Andorra-Sierra de Arcos	Hombres	453
Diciembre 2014	27	Andorra-Sierra de Arcos	Mujeres	363
Diciembre 2014	28	Bajo Aragón	Hombres	1189
Diciembre 2014	28	Bajo Aragón	Mujeres	1231
Diciembre 2014	29	Comunidad de Teruel	Hombres	1570
Diciembre 2014	29	Comunidad de Teruel	Mujeres	1736
Diciembre 2014	30	Maestrazgo	Hombres	101
Diciembre 2014	30	Maestrazgo	Mujeres	77
Diciembre 2014	31	Sierra de Albarracín	Hombres	139
Diciembre 2014	31	Sierra de Albarracín	Mujeres	130
Diciembre 2014	32	Gúdar-Javalambre	Hombres	250
Diciembre 2014	32	Gúdar-Javalambre	Mujeres	280
Diciembre 2014	33	Matarraña / Matarranya	Hombres	209
Diciembre 2014	33	Matarraña / Matarranya	Mujeres	205
Noviembre 2014	01	La Jacetania	Hombres	558
Noviembre 2014	01	La Jacetania	Mujeres	648
Noviembre 2014	02	Alto Gállego	Hombres	534
