Año	Comarca Código	Comarca Nombre	Nº Accidentes	Tamaño Centro	Grupo Grado Código	Grupo Grado Código
2017	21	Campo de Cariñena	1	De 10 a 19 trabajadores	Graves o muy graves	2
2017	NC	Municipio del centro de trabajo fuera de Aragón	1	De 10 a 19 trabajadores	Graves o muy graves	2
2016	04	La Ribagorza	1	De 10 a 19 trabajadores	Graves o muy graves	2
2016	06	Hoya de Huesca / Plana de Uesca	1	De 10 a 19 trabajadores	Graves o muy graves	2
2016	09	La Litera / La Llitera	1	De 10 a 19 trabajadores	Graves o muy graves	2
2016	17	D.C. Zaragoza	5	De 10 a 19 trabajadores	Graves o muy graves	2
2016	28	Bajo Aragón	2	De 10 a 19 trabajadores	Graves o muy graves	2
2016	29	Comunidad de Teruel	2	De 10 a 19 trabajadores	Graves o muy graves	2
2015	05	Cinco Villas	1	De 10 a 19 trabajadores	Graves o muy graves	2
2015	06	Hoya de Huesca / Plana de Uesca	1	De 10 a 19 trabajadores	Graves o muy graves	2
2015	07	Somontano de Barbastro	1	De 10 a 19 trabajadores	Graves o muy graves	2
2015	11	Bajo Cinca / Baix Cinca	1	De 10 a 19 trabajadores	Graves o muy graves	2
2015	13	Campo de Borja	1	De 10 a 19 trabajadores	Graves o muy graves	2
2015	16	Valdejalón	1	De 10 a 19 trabajadores	Graves o muy graves	2
2015	17	D.C. Zaragoza	4	De 10 a 19 trabajadores	Graves o muy graves	2
2015	18	Ribera Baja del Ebro	1	De 10 a 19 trabajadores	Graves o muy graves	2
2015	20	Comunidad de Calatayud	1	De 10 a 19 trabajadores	Graves o muy graves	2
2015	27	Andorra-Sierra de Arcos	2	De 10 a 19 trabajadores	Graves o muy graves	2
2015	29	Comunidad de Teruel	1	De 10 a 19 trabajadores	Graves o muy graves	2
2014	01	La Jacetania	1	De 10 a 19 trabajadores	Graves o muy graves	2
2014	17	D.C. Zaragoza	3	De 10 a 19 trabajadores	Graves o muy graves	2
2014	29	Comunidad de Teruel	1	De 10 a 19 trabajadores	Graves o muy graves	2
2014	NC	Municipio del centro de trabajo fuera de Aragón	1	De 10 a 19 trabajadores	Graves o muy graves	2
2013	01	La Jacetania	1	De 10 a 19 trabajadores	Graves o muy graves	2
2013	06	Hoya de Huesca / Plana de Uesca	1	De 10 a 19 trabajadores	Graves o muy graves	2
2013	15	Ribera Alta del Ebro	1	De 10 a 19 trabajadores	Graves o muy graves	2
2013	17	D.C. Zaragoza	2	De 10 a 19 trabajadores	Graves o muy graves	2
2013	28	Bajo Aragón	1	De 10 a 19 trabajadores	Graves o muy graves	2
2013	NC	Municipio del centro de trabajo fuera de Aragón	2	De 10 a 19 trabajadores	Graves o muy graves	2
2012	01	La Jacetania	1	De 10 a 19 trabajadores	Graves o muy graves	2
2012	02	Alto Gállego	1	De 10 a 19 trabajadores	Graves o muy graves	2
2012	06	Hoya de Huesca / Plana de Uesca	3	De 10 a 19 trabajadores	Graves o muy graves	2
2012	08	Cinca Medio	1	De 10 a 19 trabajadores	Graves o muy graves	2
2012	09	La Litera / La Llitera	1	De 10 a 19 trabajadores	Graves o muy graves	2
2012	11	Bajo Cinca / Baix Cinca	2	De 10 a 19 trabajadores	Graves o muy graves	2
2012	17	D.C. Zaragoza	8	De 10 a 19 trabajadores	Graves o muy graves	2
2012	23	Bajo Martín	1	De 10 a 19 trabajadores	Graves o muy graves	2
2012	29	Comunidad de Teruel	1	De 10 a 19 trabajadores	Graves o muy graves	2
2012	32	Gúdar-Javalambre	1	De 10 a 19 trabajadores	Graves o muy graves	2
2011	07	Somontano de Barbastro	2	De 10 a 19 trabajadores	Graves o muy graves	2
2011	17	D.C. Zaragoza	4	De 10 a 19 trabajadores	Graves o muy graves	2
2011	25	Jiloca	2	De 10 a 19 trabajadores	Graves o muy graves	2
2011	32	Gúdar-Javalambre	1	De 10 a 19 trabajadores	Graves o muy graves	2
2011	NC	Municipio del centro de trabajo fuera de Aragón	1	De 10 a 19 trabajadores	Graves o muy graves	2
2010	01	La Jacetania	3	De 10 a 19 trabajadores	Graves o muy graves	2
2010	05	Cinco Villas	2	De 10 a 19 trabajadores	Graves o muy graves	2
2010	07	Somontano de Barbastro	1	De 10 a 19 trabajadores	Graves o muy graves	2
2010	08	Cinca Medio	1	De 10 a 19 trabajadores	Graves o muy graves	2
2010	10	Los Monegros	1	De 10 a 19 trabajadores	Graves o muy graves	2
2010	11	Bajo Cinca / Baix Cinca	1	De 10 a 19 trabajadores	Graves o muy graves	2
2010	17	D.C. Zaragoza	2	De 10 a 19 trabajadores	Graves o muy graves	2
2010	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	De 10 a 19 trabajadores	Graves o muy graves	2
2010	27	Andorra-Sierra de Arcos	2	De 10 a 19 trabajadores	Graves o muy graves	2
2010	NC	Municipio del centro de trabajo fuera de Aragón	1	De 10 a 19 trabajadores	Graves o muy graves	2
2009	01	La Jacetania	1	De 10 a 19 trabajadores	Graves o muy graves	2
2009	05	Cinco Villas	2	De 10 a 19 trabajadores	Graves o muy graves	2
2009	06	Hoya de Huesca / Plana de Uesca	1	De 10 a 19 trabajadores	Graves o muy graves	2
2009	11	Bajo Cinca / Baix Cinca	1	De 10 a 19 trabajadores	Graves o muy graves	2
2009	15	Ribera Alta del Ebro	1	De 10 a 19 trabajadores	Graves o muy graves	2
2009	17	D.C. Zaragoza	11	De 10 a 19 trabajadores	Graves o muy graves	2
2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	De 10 a 19 trabajadores	Graves o muy graves	2
2009	28	Bajo Aragón	1	De 10 a 19 trabajadores	Graves o muy graves	2
2009	29	Comunidad de Teruel	3	De 10 a 19 trabajadores	Graves o muy graves	2
2009	33	Matarraña / Matarranya	1	De 10 a 19 trabajadores	Graves o muy graves	2
2009	NC	Municipio del centro de trabajo fuera de Aragón	1	De 10 a 19 trabajadores	Graves o muy graves	2
2008	06	Hoya de Huesca / Plana de Uesca	1	De 10 a 19 trabajadores	Graves o muy graves	2
2008	09	La Litera / La Llitera	2	De 10 a 19 trabajadores	Graves o muy graves	2
2008	15	Ribera Alta del Ebro	2	De 10 a 19 trabajadores	Graves o muy graves	2
2008	17	D.C. Zaragoza	10	De 10 a 19 trabajadores	Graves o muy graves	2
2008	20	Comunidad de Calatayud	1	De 10 a 19 trabajadores	Graves o muy graves	2
2008	31	Sierra de Albarracín	1	De 10 a 19 trabajadores	Graves o muy graves	2
2007	02	Alto Gállego	4	De 10 a 19 trabajadores	Graves o muy graves	2
2007	06	Hoya de Huesca / Plana de Uesca	2	De 10 a 19 trabajadores	Graves o muy graves	2
2007	07	Somontano de Barbastro	2	De 10 a 19 trabajadores	Graves o muy graves	2
2007	08	Cinca Medio	1	De 10 a 19 trabajadores	Graves o muy graves	2
2007	10	Los Monegros	1	De 10 a 19 trabajadores	Graves o muy graves	2
2007	11	Bajo Cinca / Baix Cinca	2	De 10 a 19 trabajadores	Graves o muy graves	2
2007	15	Ribera Alta del Ebro	3	De 10 a 19 trabajadores	Graves o muy graves	2
2007	16	Valdejalón	2	De 10 a 19 trabajadores	Graves o muy graves	2
2007	17	D.C. Zaragoza	18	De 10 a 19 trabajadores	Graves o muy graves	2
2007	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	De 10 a 19 trabajadores	Graves o muy graves	2
2007	20	Comunidad de Calatayud	1	De 10 a 19 trabajadores	Graves o muy graves	2
2007	21	Campo de Cariñena	1	De 10 a 19 trabajadores	Graves o muy graves	2
2007	28	Bajo Aragón	2	De 10 a 19 trabajadores	Graves o muy graves	2
2007	29	Comunidad de Teruel	1	De 10 a 19 trabajadores	Graves o muy graves	2
2007	NC	Municipio del centro de trabajo fuera de Aragón	2	De 10 a 19 trabajadores	Graves o muy graves	2
2006	01	La Jacetania	1	De 10 a 19 trabajadores	Graves o muy graves	2
2006	05	Cinco Villas	2	De 10 a 19 trabajadores	Graves o muy graves	2
2006	06	Hoya de Huesca / Plana de Uesca	2	De 10 a 19 trabajadores	Graves o muy graves	2
2006	07	Somontano de Barbastro	1	De 10 a 19 trabajadores	Graves o muy graves	2
2006	09	La Litera / La Llitera	1	De 10 a 19 trabajadores	Graves o muy graves	2
2006	11	Bajo Cinca / Baix Cinca	1	De 10 a 19 trabajadores	Graves o muy graves	2
2006	17	D.C. Zaragoza	20	De 10 a 19 trabajadores	Graves o muy graves	2
2006	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	De 10 a 19 trabajadores	Graves o muy graves	2
2006	32	Gúdar-Javalambre	1	De 10 a 19 trabajadores	Graves o muy graves	2
2006	NC	Municipio del centro de trabajo fuera de Aragón	1	De 10 a 19 trabajadores	Graves o muy graves	2
2005	05	Cinco Villas	1	De 10 a 19 trabajadores	Graves o muy graves	2
2005	06	Hoya de Huesca / Plana de Uesca	3	De 10 a 19 trabajadores	Graves o muy graves	2
2005	10	Los Monegros	2	De 10 a 19 trabajadores	Graves o muy graves	2
2005	11	Bajo Cinca / Baix Cinca	2	De 10 a 19 trabajadores	Graves o muy graves	2
2005	12	Tarazona y el Moncayo	1	De 10 a 19 trabajadores	Graves o muy graves	2
2005	16	Valdejalón	2	De 10 a 19 trabajadores	Graves o muy graves	2
2005	17	D.C. Zaragoza	6	De 10 a 19 trabajadores	Graves o muy graves	2
2005	21	Campo de Cariñena	1	De 10 a 19 trabajadores	Graves o muy graves	2
2005	26	Cuencas Mineras	1	De 10 a 19 trabajadores	Graves o muy graves	2
2005	28	Bajo Aragón	2	De 10 a 19 trabajadores	Graves o muy graves	2
2005	29	Comunidad de Teruel	1	De 10 a 19 trabajadores	Graves o muy graves	2
2005	NC	Municipio del centro de trabajo fuera de Aragón	1	De 10 a 19 trabajadores	Graves o muy graves	2
2004	03	Sobrarbe	1	De 10 a 19 trabajadores	Graves o muy graves	2
2004	05	Cinco Villas	3	De 10 a 19 trabajadores	Graves o muy graves	2
2004	06	Hoya de Huesca / Plana de Uesca	3	De 10 a 19 trabajadores	Graves o muy graves	2
2004	08	Cinca Medio	1	De 10 a 19 trabajadores	Graves o muy graves	2
2004	09	La Litera / La Llitera	1	De 10 a 19 trabajadores	Graves o muy graves	2
2004	11	Bajo Cinca / Baix Cinca	1	De 10 a 19 trabajadores	Graves o muy graves	2
2004	13	Campo de Borja	2	De 10 a 19 trabajadores	Graves o muy graves	2
2004	15	Ribera Alta del Ebro	1	De 10 a 19 trabajadores	Graves o muy graves	2
2004	17	D.C. Zaragoza	13	De 10 a 19 trabajadores	Graves o muy graves	2
2004	23	Bajo Martín	1	De 10 a 19 trabajadores	Graves o muy graves	2
2004	25	Jiloca	1	De 10 a 19 trabajadores	Graves o muy graves	2
2004	26	Cuencas Mineras	1	De 10 a 19 trabajadores	Graves o muy graves	2
2004	27	Andorra-Sierra de Arcos	1	De 10 a 19 trabajadores	Graves o muy graves	2
2004	29	Comunidad de Teruel	1	De 10 a 19 trabajadores	Graves o muy graves	2
2004	NC	Municipio del centro de trabajo fuera de Aragón	2	De 10 a 19 trabajadores	Graves o muy graves	2
2003	01	La Jacetania	2	De 10 a 19 trabajadores	Graves o muy graves	2
2003	05	Cinco Villas	2	De 10 a 19 trabajadores	Graves o muy graves	2
2003	06	Hoya de Huesca / Plana de Uesca	3	De 10 a 19 trabajadores	Graves o muy graves	2
2003	07	Somontano de Barbastro	1	De 10 a 19 trabajadores	Graves o muy graves	2
2003	09	La Litera / La Llitera	1	De 10 a 19 trabajadores	Graves o muy graves	2
2003	11	Bajo Cinca / Baix Cinca	1	De 10 a 19 trabajadores	Graves o muy graves	2
2003	15	Ribera Alta del Ebro	1	De 10 a 19 trabajadores	Graves o muy graves	2
2003	16	Valdejalón	1	De 10 a 19 trabajadores	Graves o muy graves	2
2003	17	D.C. Zaragoza	13	De 10 a 19 trabajadores	Graves o muy graves	2
2003	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	De 10 a 19 trabajadores	Graves o muy graves	2
2003	20	Comunidad de Calatayud	1	De 10 a 19 trabajadores	Graves o muy graves	2
2003	22	Campo de Belchite	1	De 10 a 19 trabajadores	Graves o muy graves	2
2003	25	Jiloca	2	De 10 a 19 trabajadores	Graves o muy graves	2
2003	28	Bajo Aragón	1	De 10 a 19 trabajadores	Graves o muy graves	2
2003	29	Comunidad de Teruel	1	De 10 a 19 trabajadores	Graves o muy graves	2
2003	NC	Municipio del centro de trabajo fuera de Aragón	2	De 10 a 19 trabajadores	Graves o muy graves	2
2017	06	Hoya de Huesca / Plana de Uesca	1	De 10 a 19 trabajadores	Mortales	3
2017	28	Bajo Aragón	1	De 10 a 19 trabajadores	Mortales	3
2017	29	Comunidad de Teruel	2	De 10 a 19 trabajadores	Mortales	3
2016	24	Campo de Daroca	1	De 10 a 19 trabajadores	Mortales	3
2016	28	Bajo Aragón	1	De 10 a 19 trabajadores	Mortales	3
2015	17	D.C. Zaragoza	1	De 10 a 19 trabajadores	Mortales	3
2014	05	Cinco Villas	1	De 10 a 19 trabajadores	Mortales	3
2014	17	D.C. Zaragoza	1	De 10 a 19 trabajadores	Mortales	3
2014	33	Matarraña / Matarranya	1	De 10 a 19 trabajadores	Mortales	3
2014	NC	Municipio del centro de trabajo fuera de Aragón	1	De 10 a 19 trabajadores	Mortales	3
2013	17	D.C. Zaragoza	1	De 10 a 19 trabajadores	Mortales	3
2012	29	Comunidad de Teruel	1	De 10 a 19 trabajadores	Mortales	3
2011	12	Tarazona y el Moncayo	1	De 10 a 19 trabajadores	Mortales	3
2011	17	D.C. Zaragoza	1	De 10 a 19 trabajadores	Mortales	3
2011	18	Ribera Baja del Ebro	1	De 10 a 19 trabajadores	Mortales	3
2010	05	Cinco Villas	1	De 10 a 19 trabajadores	Mortales	3
2010	08	Cinca Medio	1	De 10 a 19 trabajadores	Mortales	3
2010	17	D.C. Zaragoza	1	De 10 a 19 trabajadores	Mortales	3
2009	03	Sobrarbe	1	De 10 a 19 trabajadores	Mortales	3
2009	17	D.C. Zaragoza	3	De 10 a 19 trabajadores	Mortales	3
2008	06	Hoya de Huesca / Plana de Uesca	1	De 10 a 19 trabajadores	Mortales	3
2008	15	Ribera Alta del Ebro	1	De 10 a 19 trabajadores	Mortales	3
2008	17	D.C. Zaragoza	1	De 10 a 19 trabajadores	Mortales	3
2008	28	Bajo Aragón	1	De 10 a 19 trabajadores	Mortales	3
2007	05	Cinco Villas	2	De 10 a 19 trabajadores	Mortales	3
2007	17	D.C. Zaragoza	3	De 10 a 19 trabajadores	Mortales	3
2007	20	Comunidad de Calatayud	1	De 10 a 19 trabajadores	Mortales	3
2007	29	Comunidad de Teruel	1	De 10 a 19 trabajadores	Mortales	3
2006	17	D.C. Zaragoza	2	De 10 a 19 trabajadores	Mortales	3
2006	28	Bajo Aragón	1	De 10 a 19 trabajadores	Mortales	3
2005	10	Los Monegros	1	De 10 a 19 trabajadores	Mortales	3
2005	17	D.C. Zaragoza	4	De 10 a 19 trabajadores	Mortales	3
2004	07	Somontano de Barbastro	1	De 10 a 19 trabajadores	Mortales	3
2004	17	D.C. Zaragoza	6	De 10 a 19 trabajadores	Mortales	3
2004	28	Bajo Aragón	1	De 10 a 19 trabajadores	Mortales	3
2003	17	D.C. Zaragoza	1	De 10 a 19 trabajadores	Mortales	3
2003	20	Comunidad de Calatayud	1	De 10 a 19 trabajadores	Mortales	3
2003	26	Cuencas Mineras	2	De 10 a 19 trabajadores	Mortales	3
2003	29	Comunidad de Teruel	1	De 10 a 19 trabajadores	Mortales	3
2003	NC	Municipio del centro de trabajo fuera de Aragón	1	De 10 a 19 trabajadores	Mortales	3
2017	01	La Jacetania	37	De 20 a 49 trabajadores	Leves	1
2017	02	Alto Gállego	13	De 20 a 49 trabajadores	Leves	1
2017	03	Sobrarbe	5	De 20 a 49 trabajadores	Leves	1
2017	04	La Ribagorza	41	De 20 a 49 trabajadores	Leves	1
2017	05	Cinco Villas	90	De 20 a 49 trabajadores	Leves	1
2017	06	Hoya de Huesca / Plana de Uesca	158	De 20 a 49 trabajadores	Leves	1
2017	07	Somontano de Barbastro	40	De 20 a 49 trabajadores	Leves	1
2017	08	Cinca Medio	81	De 20 a 49 trabajadores	Leves	1
2017	09	La Litera / La Llitera	61	De 20 a 49 trabajadores	Leves	1
2017	10	Los Monegros	33	De 20 a 49 trabajadores	Leves	1
2017	11	Bajo Cinca / Baix Cinca	74	De 20 a 49 trabajadores	Leves	1
2017	12	Tarazona y el Moncayo	12	De 20 a 49 trabajadores	Leves	1
2017	13	Campo de Borja	31	De 20 a 49 trabajadores	Leves	1
2017	14	Aranda	13	De 20 a 49 trabajadores	Leves	1
2017	15	Ribera Alta del Ebro	84	De 20 a 49 trabajadores	Leves	1
2017	16	Valdejalón	120	De 20 a 49 trabajadores	Leves	1
2017	17	D.C. Zaragoza	1329	De 20 a 49 trabajadores	Leves	1
2017	18	Ribera Baja del Ebro	18	De 20 a 49 trabajadores	Leves	1
2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	22	De 20 a 49 trabajadores	Leves	1
2017	20	Comunidad de Calatayud	44	De 20 a 49 trabajadores	Leves	1
2017	21	Campo de Cariñena	46	De 20 a 49 trabajadores	Leves	1
2017	22	Campo de Belchite	1	De 20 a 49 trabajadores	Leves	1
2017	23	Bajo Martín	10	De 20 a 49 trabajadores	Leves	1
2017	24	Campo de Daroca	2	De 20 a 49 trabajadores	Leves	1
2017	25	Jiloca	23	De 20 a 49 trabajadores	Leves	1
2017	26	Cuencas Mineras	35	De 20 a 49 trabajadores	Leves	1
2017	27	Andorra-Sierra de Arcos	15	De 20 a 49 trabajadores	Leves	1
2017	28	Bajo Aragón	56	De 20 a 49 trabajadores	Leves	1
2017	29	Comunidad de Teruel	108	De 20 a 49 trabajadores	Leves	1
2017	30	Maestrazgo	1	De 20 a 49 trabajadores	Leves	1
2017	31	Sierra de Albarracín	7	De 20 a 49 trabajadores	Leves	1
2017	32	Gúdar-Javalambre	21	De 20 a 49 trabajadores	Leves	1
2017	33	Matarraña / Matarranya	13	De 20 a 49 trabajadores	Leves	1
2017	NC	Municipio del centro de trabajo fuera de Aragón	29	De 20 a 49 trabajadores	Leves	1
2016	01	La Jacetania	35	De 20 a 49 trabajadores	Leves	1
2016	02	Alto Gállego	25	De 20 a 49 trabajadores	Leves	1
2016	03	Sobrarbe	4	De 20 a 49 trabajadores	Leves	1
2016	04	La Ribagorza	35	De 20 a 49 trabajadores	Leves	1
2016	05	Cinco Villas	70	De 20 a 49 trabajadores	Leves	1
2016	06	Hoya de Huesca / Plana de Uesca	170	De 20 a 49 trabajadores	Leves	1
2016	07	Somontano de Barbastro	45	De 20 a 49 trabajadores	Leves	1
2016	08	Cinca Medio	76	De 20 a 49 trabajadores	Leves	1
2016	09	La Litera / La Llitera	47	De 20 a 49 trabajadores	Leves	1
2016	10	Los Monegros	28	De 20 a 49 trabajadores	Leves	1
2016	11	Bajo Cinca / Baix Cinca	70	De 20 a 49 trabajadores	Leves	1
2016	12	Tarazona y el Moncayo	6	De 20 a 49 trabajadores	Leves	1
2016	13	Campo de Borja	39	De 20 a 49 trabajadores	Leves	1
2016	14	Aranda	27	De 20 a 49 trabajadores	Leves	1
2016	15	Ribera Alta del Ebro	85	De 20 a 49 trabajadores	Leves	1
2016	16	Valdejalón	112	De 20 a 49 trabajadores	Leves	1
2016	17	D.C. Zaragoza	1237	De 20 a 49 trabajadores	Leves	1
2016	18	Ribera Baja del Ebro	12	De 20 a 49 trabajadores	Leves	1
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	22	De 20 a 49 trabajadores	Leves	1
2016	20	Comunidad de Calatayud	34	De 20 a 49 trabajadores	Leves	1
2016	21	Campo de Cariñena	38	De 20 a 49 trabajadores	Leves	1
2016	22	Campo de Belchite	10	De 20 a 49 trabajadores	Leves	1
2016	23	Bajo Martín	15	De 20 a 49 trabajadores	Leves	1
2016	24	Campo de Daroca	4	De 20 a 49 trabajadores	Leves	1
2016	25	Jiloca	23	De 20 a 49 trabajadores	Leves	1
2016	26	Cuencas Mineras	48	De 20 a 49 trabajadores	Leves	1
2016	27	Andorra-Sierra de Arcos	46	De 20 a 49 trabajadores	Leves	1
2016	28	Bajo Aragón	58	De 20 a 49 trabajadores	Leves	1
2016	29	Comunidad de Teruel	118	De 20 a 49 trabajadores	Leves	1
2016	30	Maestrazgo	2	De 20 a 49 trabajadores	Leves	1
2016	31	Sierra de Albarracín	15	De 20 a 49 trabajadores	Leves	1
2016	32	Gúdar-Javalambre	17	De 20 a 49 trabajadores	Leves	1
2016	33	Matarraña / Matarranya	18	De 20 a 49 trabajadores	Leves	1
2016	NC	Municipio del centro de trabajo fuera de Aragón	27	De 20 a 49 trabajadores	Leves	1
2015	01	La Jacetania	23	De 20 a 49 trabajadores	Leves	1
2015	02	Alto Gállego	11	De 20 a 49 trabajadores	Leves	1
2015	03	Sobrarbe	6	De 20 a 49 trabajadores	Leves	1
2015	04	La Ribagorza	28	De 20 a 49 trabajadores	Leves	1
2015	05	Cinco Villas	88	De 20 a 49 trabajadores	Leves	1
2015	06	Hoya de Huesca / Plana de Uesca	146	De 20 a 49 trabajadores	Leves	1
2015	07	Somontano de Barbastro	45	De 20 a 49 trabajadores	Leves	1
2015	08	Cinca Medio	58	De 20 a 49 trabajadores	Leves	1
2015	09	La Litera / La Llitera	56	De 20 a 49 trabajadores	Leves	1
2015	10	Los Monegros	19	De 20 a 49 trabajadores	Leves	1
2015	11	Bajo Cinca / Baix Cinca	63	De 20 a 49 trabajadores	Leves	1
2015	12	Tarazona y el Moncayo	21	De 20 a 49 trabajadores	Leves	1
2015	13	Campo de Borja	38	De 20 a 49 trabajadores	Leves	1
2015	14	Aranda	25	De 20 a 49 trabajadores	Leves	1
2015	15	Ribera Alta del Ebro	78	De 20 a 49 trabajadores	Leves	1
2015	16	Valdejalón	99	De 20 a 49 trabajadores	Leves	1
2015	17	D.C. Zaragoza	1171	De 20 a 49 trabajadores	Leves	1
2015	18	Ribera Baja del Ebro	17	De 20 a 49 trabajadores	Leves	1
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	10	De 20 a 49 trabajadores	Leves	1
2015	20	Comunidad de Calatayud	42	De 20 a 49 trabajadores	Leves	1
2015	21	Campo de Cariñena	41	De 20 a 49 trabajadores	Leves	1
2015	22	Campo de Belchite	4	De 20 a 49 trabajadores	Leves	1
2015	23	Bajo Martín	7	De 20 a 49 trabajadores	Leves	1
2015	24	Campo de Daroca	12	De 20 a 49 trabajadores	Leves	1
2015	25	Jiloca	10	De 20 a 49 trabajadores	Leves	1
2015	26	Cuencas Mineras	30	De 20 a 49 trabajadores	Leves	1
2015	27	Andorra-Sierra de Arcos	40	De 20 a 49 trabajadores	Leves	1
2015	28	Bajo Aragón	38	De 20 a 49 trabajadores	Leves	1
2015	29	Comunidad de Teruel	69	De 20 a 49 trabajadores	Leves	1
2015	31	Sierra de Albarracín	5	De 20 a 49 trabajadores	Leves	1
2015	32	Gúdar-Javalambre	13	De 20 a 49 trabajadores	Leves	1
2015	33	Matarraña / Matarranya	12	De 20 a 49 trabajadores	Leves	1
2015	NC	Municipio del centro de trabajo fuera de Aragón	12	De 20 a 49 trabajadores	Leves	1
2014	01	La Jacetania	28	De 20 a 49 trabajadores	Leves	1
2014	02	Alto Gállego	18	De 20 a 49 trabajadores	Leves	1
2014	03	Sobrarbe	7	De 20 a 49 trabajadores	Leves	1
2014	04	La Ribagorza	31	De 20 a 49 trabajadores	Leves	1
2014	05	Cinco Villas	67	De 20 a 49 trabajadores	Leves	1
2014	06	Hoya de Huesca / Plana de Uesca	147	De 20 a 49 trabajadores	Leves	1
2014	07	Somontano de Barbastro	30	De 20 a 49 trabajadores	Leves	1
2014	08	Cinca Medio	64	De 20 a 49 trabajadores	Leves	1
2014	09	La Litera / La Llitera	34	De 20 a 49 trabajadores	Leves	1
2014	10	Los Monegros	23	De 20 a 49 trabajadores	Leves	1
2014	11	Bajo Cinca / Baix Cinca	66	De 20 a 49 trabajadores	Leves	1
2014	12	Tarazona y el Moncayo	7	De 20 a 49 trabajadores	Leves	1
2014	13	Campo de Borja	33	De 20 a 49 trabajadores	Leves	1
2014	14	Aranda	19	De 20 a 49 trabajadores	Leves	1
2014	15	Ribera Alta del Ebro	72	De 20 a 49 trabajadores	Leves	1
2014	16	Valdejalón	83	De 20 a 49 trabajadores	Leves	1
2014	17	D.C. Zaragoza	1098	De 20 a 49 trabajadores	Leves	1
2014	18	Ribera Baja del Ebro	18	De 20 a 49 trabajadores	Leves	1
2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	7	De 20 a 49 trabajadores	Leves	1
2014	20	Comunidad de Calatayud	41	De 20 a 49 trabajadores	Leves	1
2014	21	Campo de Cariñena	32	De 20 a 49 trabajadores	Leves	1
2014	22	Campo de Belchite	1	De 20 a 49 trabajadores	Leves	1
2014	23	Bajo Martín	10	De 20 a 49 trabajadores	Leves	1
2014	24	Campo de Daroca	16	De 20 a 49 trabajadores	Leves	1
2014	25	Jiloca	16	De 20 a 49 trabajadores	Leves	1
2014	26	Cuencas Mineras	26	De 20 a 49 trabajadores	Leves	1
2014	27	Andorra-Sierra de Arcos	26	De 20 a 49 trabajadores	Leves	1
2014	28	Bajo Aragón	56	De 20 a 49 trabajadores	Leves	1
2014	29	Comunidad de Teruel	63	De 20 a 49 trabajadores	Leves	1
2014	31	Sierra de Albarracín	2	De 20 a 49 trabajadores	Leves	1
2014	32	Gúdar-Javalambre	14	De 20 a 49 trabajadores	Leves	1
2014	33	Matarraña / Matarranya	7	De 20 a 49 trabajadores	Leves	1
2014	NC	Municipio del centro de trabajo fuera de Aragón	16	De 20 a 49 trabajadores	Leves	1
2013	01	La Jacetania	24	De 20 a 49 trabajadores	Leves	1
2013	02	Alto Gállego	12	De 20 a 49 trabajadores	Leves	1
2013	03	Sobrarbe	4	De 20 a 49 trabajadores	Leves	1
