Mes (código)	Mes y año	Comarca nombre	Comarca código	Sexo	Régimen	Afiliaciones en alta
201506	Junio 2015	Campo de Cariñena	21	Hombres	Autónomos	686
201506	Junio 2015	Campo de Cariñena	21	Mujeres	Autónomos	317
201506	Junio 2015	Campo de Daroca	24	Hombres	Autónomos	503
201506	Junio 2015	Campo de Daroca	24	Mujeres	Autónomos	190
201506	Junio 2015	Cinca Medio	08	Hombres	Autónomos	1447
201506	Junio 2015	Cinca Medio	08	Mujeres	Autónomos	886
201506	Junio 2015	Cinco Villas	05	Hombres	Autónomos	2582
201506	Junio 2015	Cinco Villas	05	Mujeres	Autónomos	1163
201506	Junio 2015	Comunidad de Calatayud	20	Hombres	Autónomos	2130
201506	Junio 2015	Comunidad de Calatayud	20	Mujeres	Autónomos	1021
201506	Junio 2015	Comunidad de Teruel	29	Hombres	Autónomos	2618
201506	Junio 2015	Comunidad de Teruel	29	Mujeres	Autónomos	1278
201506	Junio 2015	Cuencas Mineras	26	Hombres	Autónomos	390
201506	Junio 2015	Cuencas Mineras	26	Mujeres	Autónomos	216
201506	Junio 2015	D.C. Zaragoza	17	Hombres	Autónomos	31642
201506	Junio 2015	D.C. Zaragoza	17	Mujeres	Autónomos	17715
201506	Junio 2015	Gúdar-Javalambre	32	Hombres	Autónomos	685
201506	Junio 2015	Gúdar-Javalambre	32	Mujeres	Autónomos	336
201506	Junio 2015	Hoya de Huesca / Plana de Uesca	06	Hombres	Autónomos	3694
201506	Junio 2015	Hoya de Huesca / Plana de Uesca	06	Mujeres	Autónomos	1744
201506	Junio 2015	Jiloca	25	Hombres	Autónomos	1007
201506	Junio 2015	Jiloca	25	Mujeres	Autónomos	482
201506	Junio 2015	La Jacetania	01	Hombres	Autónomos	1174
201506	Junio 2015	La Jacetania	01	Mujeres	Autónomos	629
201506	Junio 2015	La Litera / La Llitera	09	Hombres	Autónomos	1571
201506	Junio 2015	La Litera / La Llitera	09	Mujeres	Autónomos	749
201506	Junio 2015	La Ribagorza	04	Hombres	Autónomos	1126
201506	Junio 2015	La Ribagorza	04	Mujeres	Autónomos	503
201506	Junio 2015	Los Monegros	10	Hombres	Autónomos	1983
201506	Junio 2015	Los Monegros	10	Mujeres	Autónomos	812
201506	Junio 2015	Maestrazgo	30	Hombres	Autónomos	393
201506	Junio 2015	Maestrazgo	30	Mujeres	Autónomos	176
201506	Junio 2015	Matarraña / Matarranya	33	Hombres	Autónomos	958
201506	Junio 2015	Matarraña / Matarranya	33	Mujeres	Autónomos	559
201506	Junio 2015	Ribera Alta del Ebro	15	Hombres	Autónomos	1202
201506	Junio 2015	Ribera Alta del Ebro	15	Mujeres	Autónomos	699
201506	Junio 2015	Ribera Baja del Ebro	18	Hombres	Autónomos	573
201506	Junio 2015	Ribera Baja del Ebro	18	Mujeres	Autónomos	376
201506	Junio 2015	Sierra de Albarracín	31	Hombres	Autónomos	364
201506	Junio 2015	Sierra de Albarracín	31	Mujeres	Autónomos	185
201506	Junio 2015	Sobrarbe	03	Hombres	Autónomos	733
201506	Junio 2015	Sobrarbe	03	Mujeres	Autónomos	354
201506	Junio 2015	Somontano de Barbastro	07	Hombres	Autónomos	1594
201506	Junio 2015	Somontano de Barbastro	07	Mujeres	Autónomos	761
201506	Junio 2015	Tarazona y el Moncayo	12	Hombres	Autónomos	727
201506	Junio 2015	Tarazona y el Moncayo	12	Mujeres	Autónomos	380
201506	Junio 2015	Valdejalón	16	Hombres	Autónomos	1645
201506	Junio 2015	Valdejalón	16	Mujeres	Autónomos	646
201503	Marzo 2015	Alto Gállego	02	Hombres	General	2187
201503	Marzo 2015	Alto Gállego	02	Mujeres	General	1695
201503	Marzo 2015	Andorra-Sierra de Arcos	27	Hombres	General	1079
201503	Marzo 2015	Andorra-Sierra de Arcos	27	Mujeres	General	759
201503	Marzo 2015	Aranda	14	Hombres	General	750
201503	Marzo 2015	Aranda	14	Mujeres	General	517
201503	Marzo 2015	Bajo Aragón	28	Hombres	General	3283
201503	Marzo 2015	Bajo Aragón	28	Mujeres	General	3101
201503	Marzo 2015	Bajo Aragón-Caspe / Baix Aragó-Casp	19	Hombres	General	1772
201503	Marzo 2015	Bajo Aragón-Caspe / Baix Aragó-Casp	19	Mujeres	General	1379
201503	Marzo 2015	Bajo Cinca / Baix Cinca	11	Hombres	General	4274
201503	Marzo 2015	Bajo Cinca / Baix Cinca	11	Mujeres	General	2884
201503	Marzo 2015	Bajo Martín	23	Hombres	General	1170
201503	Marzo 2015	Bajo Martín	23	Mujeres	General	475
201503	Marzo 2015	Campo de Belchite	22	Hombres	General	349
201503	Marzo 2015	Campo de Belchite	22	Mujeres	General	262
201503	Marzo 2015	Campo de Borja	13	Hombres	General	1479
201503	Marzo 2015	Campo de Borja	13	Mujeres	General	1665
201503	Marzo 2015	Campo de Cariñena	21	Hombres	General	2190
201503	Marzo 2015	Campo de Cariñena	21	Mujeres	General	927
201503	Marzo 2015	Campo de Daroca	24	Hombres	General	693
201503	Marzo 2015	Campo de Daroca	24	Mujeres	General	427
201503	Marzo 2015	Cinca Medio	08	Hombres	General	3548
201503	Marzo 2015	Cinca Medio	08	Mujeres	General	2228
201503	Marzo 2015	Cinco Villas	05	Hombres	General	4085
201503	Marzo 2015	Cinco Villas	05	Mujeres	General	2879
201503	Marzo 2015	Comunidad de Calatayud	20	Hombres	General	3455
201503	Marzo 2015	Comunidad de Calatayud	20	Mujeres	General	3480
201503	Marzo 2015	Comunidad de Teruel	29	Hombres	General	8979
201503	Marzo 2015	Comunidad de Teruel	29	Mujeres	General	9014
201503	Marzo 2015	Cuencas Mineras	26	Hombres	General	968
201503	Marzo 2015	Cuencas Mineras	26	Mujeres	General	632
201503	Marzo 2015	D.C. Zaragoza	17	Hombres	General	117683
201503	Marzo 2015	D.C. Zaragoza	17	Mujeres	General	129194
201503	Marzo 2015	Gúdar-Javalambre	32	Hombres	General	960
201503	Marzo 2015	Gúdar-Javalambre	32	Mujeres	General	683
201503	Marzo 2015	Hoya de Huesca / Plana de Uesca	06	Hombres	General	11596
201503	Marzo 2015	Hoya de Huesca / Plana de Uesca	06	Mujeres	General	14029
201503	Marzo 2015	Jiloca	25	Hombres	General	1089
201503	Marzo 2015	Jiloca	25	Mujeres	General	937
201503	Marzo 2015	La Jacetania	01	Hombres	General	1877
201503	Marzo 2015	La Jacetania	01	Mujeres	General	2118
201503	Marzo 2015	La Litera / La Llitera	09	Hombres	General	3188
201503	Marzo 2015	La Litera / La Llitera	09	Mujeres	General	1734
201503	Marzo 2015	La Ribagorza	04	Hombres	General	1538
201503	Marzo 2015	La Ribagorza	04	Mujeres	General	1520
201503	Marzo 2015	Los Monegros	10	Hombres	General	2009
201503	Marzo 2015	Los Monegros	10	Mujeres	General	1118
201503	Marzo 2015	Maestrazgo	30	Hombres	General	223
201503	Marzo 2015	Maestrazgo	30	Mujeres	General	176
201503	Marzo 2015	Matarraña / Matarranya	33	Hombres	General	856
201503	Marzo 2015	Matarraña / Matarranya	33	Mujeres	General	640
201503	Marzo 2015	Ribera Alta del Ebro	15	Hombres	General	11997
201503	Marzo 2015	Ribera Alta del Ebro	15	Mujeres	General	3666
201503	Marzo 2015	Ribera Baja del Ebro	18	Hombres	General	1486
201503	Marzo 2015	Ribera Baja del Ebro	18	Mujeres	General	1039
201503	Marzo 2015	Sierra de Albarracín	31	Hombres	General	301
201503	Marzo 2015	Sierra de Albarracín	31	Mujeres	General	306
201503	Marzo 2015	Sobrarbe	03	Hombres	General	704
201503	Marzo 2015	Sobrarbe	03	Mujeres	General	729
201503	Marzo 2015	Somontano de Barbastro	07	Hombres	General	3327
201503	Marzo 2015	Somontano de Barbastro	07	Mujeres	General	3383
201503	Marzo 2015	Tarazona y el Moncayo	12	Hombres	General	1396
201503	Marzo 2015	Tarazona y el Moncayo	12	Mujeres	General	1151
201503	Marzo 2015	Valdejalón	16	Hombres	General	6409
201503	Marzo 2015	Valdejalón	16	Mujeres	General	3643
201503	Marzo 2015	Andorra-Sierra de Arcos	27	Hombres	Minería	241
201503	Marzo 2015	Andorra-Sierra de Arcos	27	Mujeres	Minería	3
201503	Marzo 2015	Bajo Cinca / Baix Cinca	11	Hombres	Minería	9
201503	Marzo 2015	D.C. Zaragoza	17	Hombres	Minería	32
201503	Marzo 2015	D.C. Zaragoza	17	Mujeres	Minería	10
201503	Marzo 2015	Alto Gállego	02	Hombres	Autónomos	792
201503	Marzo 2015	Alto Gállego	02	Mujeres	Autónomos	447
201503	Marzo 2015	Andorra-Sierra de Arcos	27	Hombres	Autónomos	448
201503	Marzo 2015	Andorra-Sierra de Arcos	27	Mujeres	Autónomos	255
201503	Marzo 2015	Aranda	14	Hombres	Autónomos	442
201503	Marzo 2015	Aranda	14	Mujeres	Autónomos	172
201503	Marzo 2015	Bajo Aragón	28	Hombres	Autónomos	1928
201503	Marzo 2015	Bajo Aragón	28	Mujeres	Autónomos	1047
201503	Marzo 2015	Bajo Aragón-Caspe / Baix Aragó-Casp	19	Hombres	Autónomos	1104
201503	Marzo 2015	Bajo Aragón-Caspe / Baix Aragó-Casp	19	Mujeres	Autónomos	534
201503	Marzo 2015	Bajo Cinca / Baix Cinca	11	Hombres	Autónomos	1958
201503	Marzo 2015	Bajo Cinca / Baix Cinca	11	Mujeres	Autónomos	864
201503	Marzo 2015	Bajo Martín	23	Hombres	Autónomos	420
201503	Marzo 2015	Bajo Martín	23	Mujeres	Autónomos	213
201503	Marzo 2015	Campo de Belchite	22	Hombres	Autónomos	355
201503	Marzo 2015	Campo de Belchite	22	Mujeres	Autónomos	165
201503	Marzo 2015	Campo de Borja	13	Hombres	Autónomos	914
201503	Marzo 2015	Campo de Borja	13	Mujeres	Autónomos	439
201503	Marzo 2015	Campo de Cariñena	21	Hombres	Autónomos	685
201503	Marzo 2015	Campo de Cariñena	21	Mujeres	Autónomos	308
201503	Marzo 2015	Campo de Daroca	24	Hombres	Autónomos	501
201503	Marzo 2015	Campo de Daroca	24	Mujeres	Autónomos	187
201503	Marzo 2015	Cinca Medio	08	Hombres	Autónomos	1413
201503	Marzo 2015	Cinca Medio	08	Mujeres	Autónomos	879
201503	Marzo 2015	Cinco Villas	05	Hombres	Autónomos	2554
201503	Marzo 2015	Cinco Villas	05	Mujeres	Autónomos	1143
201503	Marzo 2015	Comunidad de Calatayud	20	Hombres	Autónomos	2091
201503	Marzo 2015	Comunidad de Calatayud	20	Mujeres	Autónomos	986
201503	Marzo 2015	Comunidad de Teruel	29	Hombres	Autónomos	2570
201503	Marzo 2015	Comunidad de Teruel	29	Mujeres	Autónomos	1271
201503	Marzo 2015	Cuencas Mineras	26	Hombres	Autónomos	382
201503	Marzo 2015	Cuencas Mineras	26	Mujeres	Autónomos	216
201503	Marzo 2015	D.C. Zaragoza	17	Hombres	Autónomos	31298
201503	Marzo 2015	D.C. Zaragoza	17	Mujeres	Autónomos	17450
201503	Marzo 2015	Gúdar-Javalambre	32	Hombres	Autónomos	673
201503	Marzo 2015	Gúdar-Javalambre	32	Mujeres	Autónomos	330
201503	Marzo 2015	Hoya de Huesca / Plana de Uesca	06	Hombres	Autónomos	3677
201503	Marzo 2015	Hoya de Huesca / Plana de Uesca	06	Mujeres	Autónomos	1731
201503	Marzo 2015	Jiloca	25	Hombres	Autónomos	986
201503	Marzo 2015	Jiloca	25	Mujeres	Autónomos	479
201503	Marzo 2015	La Jacetania	01	Hombres	Autónomos	1191
201503	Marzo 2015	La Jacetania	01	Mujeres	Autónomos	629
201503	Marzo 2015	La Litera / La Llitera	09	Hombres	Autónomos	1561
201503	Marzo 2015	La Litera / La Llitera	09	Mujeres	Autónomos	740
201503	Marzo 2015	La Ribagorza	04	Hombres	Autónomos	1119
201503	Marzo 2015	La Ribagorza	04	Mujeres	Autónomos	512
201503	Marzo 2015	Los Monegros	10	Hombres	Autónomos	1986
201503	Marzo 2015	Los Monegros	10	Mujeres	Autónomos	805
201503	Marzo 2015	Maestrazgo	30	Hombres	Autónomos	393
201503	Marzo 2015	Maestrazgo	30	Mujeres	Autónomos	179
201503	Marzo 2015	Matarraña / Matarranya	33	Hombres	Autónomos	959
201503	Marzo 2015	Matarraña / Matarranya	33	Mujeres	Autónomos	556
201503	Marzo 2015	Ribera Alta del Ebro	15	Hombres	Autónomos	1197
201503	Marzo 2015	Ribera Alta del Ebro	15	Mujeres	Autónomos	686
201503	Marzo 2015	Ribera Baja del Ebro	18	Hombres	Autónomos	560
201503	Marzo 2015	Ribera Baja del Ebro	18	Mujeres	Autónomos	371
201503	Marzo 2015	Sierra de Albarracín	31	Hombres	Autónomos	361
201503	Marzo 2015	Sierra de Albarracín	31	Mujeres	Autónomos	184
201503	Marzo 2015	Sobrarbe	03	Hombres	Autónomos	694
201503	Marzo 2015	Sobrarbe	03	Mujeres	Autónomos	327
201503	Marzo 2015	Somontano de Barbastro	07	Hombres	Autónomos	1571
201503	Marzo 2015	Somontano de Barbastro	07	Mujeres	Autónomos	744
201503	Marzo 2015	Tarazona y el Moncayo	12	Hombres	Autónomos	722
201503	Marzo 2015	Tarazona y el Moncayo	12	Mujeres	Autónomos	370
201503	Marzo 2015	Valdejalón	16	Hombres	Autónomos	1614
201503	Marzo 2015	Valdejalón	16	Mujeres	Autónomos	636
201412	Diciembre 2014	Alto Gállego	02	Hombres	General	2118
201412	Diciembre 2014	Alto Gállego	02	Mujeres	General	1663
201412	Diciembre 2014	Andorra-Sierra de Arcos	27	Hombres	General	1090
201412	Diciembre 2014	Andorra-Sierra de Arcos	27	Mujeres	General	745
201412	Diciembre 2014	Aranda	14	Hombres	General	751
201412	Diciembre 2014	Aranda	14	Mujeres	General	510
201412	Diciembre 2014	Bajo Aragón	28	Hombres	General	3211
201412	Diciembre 2014	Bajo Aragón	28	Mujeres	General	3109
201412	Diciembre 2014	Bajo Aragón-Caspe / Baix Aragó-Casp	19	Hombres	General	1708
201412	Diciembre 2014	Bajo Aragón-Caspe / Baix Aragó-Casp	19	Mujeres	General	1398
201412	Diciembre 2014	Bajo Cinca / Baix Cinca	11	Hombres	General	4314
201412	Diciembre 2014	Bajo Cinca / Baix Cinca	11	Mujeres	General	2937
201412	Diciembre 2014	Bajo Martín	23	Hombres	General	1071
201412	Diciembre 2014	Bajo Martín	23	Mujeres	General	460
201412	Diciembre 2014	Campo de Belchite	22	Hombres	General	359
201412	Diciembre 2014	Campo de Belchite	22	Mujeres	General	286
201412	Diciembre 2014	Campo de Borja	13	Hombres	General	1448
201412	Diciembre 2014	Campo de Borja	13	Mujeres	General	1669
201412	Diciembre 2014	Campo de Cariñena	21	Hombres	General	2143
201412	Diciembre 2014	Campo de Cariñena	21	Mujeres	General	957
201412	Diciembre 2014	Campo de Daroca	24	Hombres	General	679
201412	Diciembre 2014	Campo de Daroca	24	Mujeres	General	418
201412	Diciembre 2014	Cinca Medio	08	Hombres	General	3456
201412	Diciembre 2014	Cinca Medio	08	Mujeres	General	2143
201412	Diciembre 2014	Cinco Villas	05	Hombres	General	4065
201412	Diciembre 2014	Cinco Villas	05	Mujeres	General	3007
201412	Diciembre 2014	Comunidad de Calatayud	20	Hombres	General	3414
201412	Diciembre 2014	Comunidad de Calatayud	20	Mujeres	General	3420
201412	Diciembre 2014	Comunidad de Teruel	29	Hombres	General	8577
201412	Diciembre 2014	Comunidad de Teruel	29	Mujeres	General	8964
201412	Diciembre 2014	Cuencas Mineras	26	Hombres	General	951
201412	Diciembre 2014	Cuencas Mineras	26	Mujeres	General	635
201412	Diciembre 2014	D.C. Zaragoza	17	Hombres	General	115099
201412	Diciembre 2014	D.C. Zaragoza	17	Mujeres	General	130292
201412	Diciembre 2014	Gúdar-Javalambre	32	Hombres	General	979
201412	Diciembre 2014	Gúdar-Javalambre	32	Mujeres	General	668
201412	Diciembre 2014	Hoya de Huesca / Plana de Uesca	06	Hombres	General	11342
201412	Diciembre 2014	Hoya de Huesca / Plana de Uesca	06	Mujeres	General	14048
201412	Diciembre 2014	Jiloca	25	Hombres	General	1075
201412	Diciembre 2014	Jiloca	25	Mujeres	General	955
201412	Diciembre 2014	La Jacetania	01	Hombres	General	1939
201412	Diciembre 2014	La Jacetania	01	Mujeres	General	2174
201412	Diciembre 2014	La Litera / La Llitera	09	Hombres	General	3129
201412	Diciembre 2014	La Litera / La Llitera	09	Mujeres	General	1772
201412	Diciembre 2014	La Ribagorza	04	Hombres	General	1525
201412	Diciembre 2014	La Ribagorza	04	Mujeres	General	1542
201412	Diciembre 2014	Los Monegros	10	Hombres	General	1971
201412	Diciembre 2014	Los Monegros	10	Mujeres	General	1120
201412	Diciembre 2014	Maestrazgo	30	Hombres	General	231
201412	Diciembre 2014	Maestrazgo	30	Mujeres	General	184
201412	Diciembre 2014	Matarraña / Matarranya	33	Hombres	General	852
201412	Diciembre 2014	Matarraña / Matarranya	33	Mujeres	General	623
201412	Diciembre 2014	Ribera Alta del Ebro	15	Hombres	General	11922
201412	Diciembre 2014	Ribera Alta del Ebro	15	Mujeres	General	3613
201412	Diciembre 2014	Ribera Baja del Ebro	18	Hombres	General	1477
201412	Diciembre 2014	Ribera Baja del Ebro	18	Mujeres	General	1030
201412	Diciembre 2014	Sierra de Albarracín	31	Hombres	General	289
201412	Diciembre 2014	Sierra de Albarracín	31	Mujeres	General	281
201412	Diciembre 2014	Sobrarbe	03	Hombres	General	638
201412	Diciembre 2014	Sobrarbe	03	Mujeres	General	638
201412	Diciembre 2014	Somontano de Barbastro	07	Hombres	General	3211
201412	Diciembre 2014	Somontano de Barbastro	07	Mujeres	General	3276
201412	Diciembre 2014	Tarazona y el Moncayo	12	Hombres	General	1380
201412	Diciembre 2014	Tarazona y el Moncayo	12	Mujeres	General	1138
201412	Diciembre 2014	Valdejalón	16	Hombres	General	6301
201412	Diciembre 2014	Valdejalón	16	Mujeres	General	3524
201412	Diciembre 2014	Andorra-Sierra de Arcos	27	Hombres	Minería	232
201412	Diciembre 2014	Andorra-Sierra de Arcos	27	Mujeres	Minería	3
201412	Diciembre 2014	Bajo Cinca / Baix Cinca	11	Hombres	Minería	10
201412	Diciembre 2014	D.C. Zaragoza	17	Hombres	Minería	32
201412	Diciembre 2014	D.C. Zaragoza	17	Mujeres	Minería	11
201412	Diciembre 2014	Ribera Alta del Ebro	15	Hombres	Minería	6
201412	Diciembre 2014	Alto Gállego	02	Hombres	Autónomos	790
201412	Diciembre 2014	Alto Gállego	02	Mujeres	Autónomos	436
201412	Diciembre 2014	Andorra-Sierra de Arcos	27	Hombres	Autónomos	443
201412	Diciembre 2014	Andorra-Sierra de Arcos	27	Mujeres	Autónomos	259
201412	Diciembre 2014	Aranda	14	Hombres	Autónomos	451
201412	Diciembre 2014	Aranda	14	Mujeres	Autónomos	172
201412	Diciembre 2014	Bajo Aragón	28	Hombres	Autónomos	1921
201412	Diciembre 2014	Bajo Aragón	28	Mujeres	Autónomos	1043
201412	Diciembre 2014	Bajo Aragón-Caspe / Baix Aragó-Casp	19	Hombres	Autónomos	1099
201412	Diciembre 2014	Bajo Aragón-Caspe / Baix Aragó-Casp	19	Mujeres	Autónomos	533
201412	Diciembre 2014	Bajo Cinca / Baix Cinca	11	Hombres	Autónomos	1959
201412	Diciembre 2014	Bajo Cinca / Baix Cinca	11	Mujeres	Autónomos	858
201412	Diciembre 2014	Bajo Martín	23	Hombres	Autónomos	426
201412	Diciembre 2014	Bajo Martín	23	Mujeres	Autónomos	206
201412	Diciembre 2014	Campo de Belchite	22	Hombres	Autónomos	357
201412	Diciembre 2014	Campo de Belchite	22	Mujeres	Autónomos	164
201412	Diciembre 2014	Campo de Borja	13	Hombres	Autónomos	917
201412	Diciembre 2014	Campo de Borja	13	Mujeres	Autónomos	438
201412	Diciembre 2014	Campo de Cariñena	21	Hombres	Autónomos	681
201412	Diciembre 2014	Campo de Cariñena	21	Mujeres	Autónomos	310
201412	Diciembre 2014	Campo de Daroca	24	Hombres	Autónomos	505
201412	Diciembre 2014	Campo de Daroca	24	Mujeres	Autónomos	188
201412	Diciembre 2014	Cinca Medio	08	Hombres	Autónomos	1410
201412	Diciembre 2014	Cinca Medio	08	Mujeres	Autónomos	903
201412	Diciembre 2014	Cinco Villas	05	Hombres	Autónomos	2566
201412	Diciembre 2014	Cinco Villas	05	Mujeres	Autónomos	1163
201412	Diciembre 2014	Comunidad de Calatayud	20	Hombres	Autónomos	2096
201412	Diciembre 2014	Comunidad de Calatayud	20	Mujeres	Autónomos	983
201412	Diciembre 2014	Comunidad de Teruel	29	Hombres	Autónomos	2584
201412	Diciembre 2014	Comunidad de Teruel	29	Mujeres	Autónomos	1268
201412	Diciembre 2014	Cuencas Mineras	26	Hombres	Autónomos	380
201412	Diciembre 2014	Cuencas Mineras	26	Mujeres	Autónomos	216
201412	Diciembre 2014	D.C. Zaragoza	17	Hombres	Autónomos	31423
201412	Diciembre 2014	D.C. Zaragoza	17	Mujeres	Autónomos	17733
201412	Diciembre 2014	Gúdar-Javalambre	32	Hombres	Autónomos	677
201412	Diciembre 2014	Gúdar-Javalambre	32	Mujeres	Autónomos	333
201412	Diciembre 2014	Hoya de Huesca / Plana de Uesca	06	Hombres	Autónomos	3668
201412	Diciembre 2014	Hoya de Huesca / Plana de Uesca	06	Mujeres	Autónomos	1749
201412	Diciembre 2014	Jiloca	25	Hombres	Autónomos	1009
201412	Diciembre 2014	Jiloca	25	Mujeres	Autónomos	490
201412	Diciembre 2014	La Jacetania	01	Hombres	Autónomos	1201
201412	Diciembre 2014	La Jacetania	01	Mujeres	Autónomos	634
201412	Diciembre 2014	La Litera / La Llitera	09	Hombres	Autónomos	1587
201412	Diciembre 2014	La Litera / La Llitera	09	Mujeres	Autónomos	736
201412	Diciembre 2014	La Ribagorza	04	Hombres	Autónomos	1100
201412	Diciembre 2014	La Ribagorza	04	Mujeres	Autónomos	514
201412	Diciembre 2014	Los Monegros	10	Hombres	Autónomos	1993
201412	Diciembre 2014	Los Monegros	10	Mujeres	Autónomos	801
201412	Diciembre 2014	Maestrazgo	30	Hombres	Autónomos	393
201412	Diciembre 2014	Maestrazgo	30	Mujeres	Autónomos	181
201412	Diciembre 2014	Matarraña / Matarranya	33	Hombres	Autónomos	966
201412	Diciembre 2014	Matarraña / Matarranya	33	Mujeres	Autónomos	563
201412	Diciembre 2014	Ribera Alta del Ebro	15	Hombres	Autónomos	1198
201412	Diciembre 2014	Ribera Alta del Ebro	15	Mujeres	Autónomos	677
201412	Diciembre 2014	Ribera Baja del Ebro	18	Hombres	Autónomos	562
201412	Diciembre 2014	Ribera Baja del Ebro	18	Mujeres	Autónomos	379
201412	Diciembre 2014	Sierra de Albarracín	31	Hombres	Autónomos	363
201412	Diciembre 2014	Sierra de Albarracín	31	Mujeres	Autónomos	189
