Mes y año	'Aragón'	Edad (grupos quinquenales)	Sexo	Nº parados
Enero 2009	Aragón	30-34	Mujeres	5228
Enero 2009	Aragón	35-39	Hombres	5418
Enero 2009	Aragón	35-39	Mujeres	4901
Enero 2009	Aragón	40-44	Hombres	4638
Enero 2009	Aragón	40-44	Mujeres	4093
Enero 2009	Aragón	45-49	Hombres	3632
Enero 2009	Aragón	45-49	Mujeres	3449
Enero 2009	Aragón	50-54	Hombres	2708
Enero 2009	Aragón	50-54	Mujeres	3229
Enero 2009	Aragón	55-59	Hombres	2266
Enero 2009	Aragón	55-59	Mujeres	2665
Enero 2009	Aragón	60-64	Hombres	1793
Enero 2009	Aragón	60-64	Mujeres	1518
Diciembre 2008	Aragón	16-19	Hombres	1573
Diciembre 2008	Aragón	16-19	Mujeres	833
Diciembre 2008	Aragón	20-24	Hombres	4492
Diciembre 2008	Aragón	20-24	Mujeres	2725
Diciembre 2008	Aragón	25-29	Hombres	5709
Diciembre 2008	Aragón	25-29	Mujeres	4078
Diciembre 2008	Aragón	30-34	Hombres	5853
Diciembre 2008	Aragón	30-34	Mujeres	4694
Diciembre 2008	Aragón	35-39	Hombres	5118
Diciembre 2008	Aragón	35-39	Mujeres	4444
Diciembre 2008	Aragón	40-44	Hombres	4295
Diciembre 2008	Aragón	40-44	Mujeres	3673
Diciembre 2008	Aragón	45-49	Hombres	3314
Diciembre 2008	Aragón	45-49	Mujeres	3122
Diciembre 2008	Aragón	50-54	Hombres	2473
Diciembre 2008	Aragón	50-54	Mujeres	3022
Diciembre 2008	Aragón	55-59	Hombres	2129
Diciembre 2008	Aragón	55-59	Mujeres	2561
Diciembre 2008	Aragón	60-64	Hombres	1675
Diciembre 2008	Aragón	60-64	Mujeres	1483
Noviembre 2008	Aragón	16-19	Hombres	1594
Noviembre 2008	Aragón	16-19	Mujeres	834
Noviembre 2008	Aragón	20-24	Hombres	4091
Noviembre 2008	Aragón	20-24	Mujeres	2693
Noviembre 2008	Aragón	25-29	Hombres	5146
Noviembre 2008	Aragón	25-29	Mujeres	3855
Noviembre 2008	Aragón	30-34	Hombres	5080
Noviembre 2008	Aragón	30-34	Mujeres	4488
Noviembre 2008	Aragón	35-39	Hombres	4443
Noviembre 2008	Aragón	35-39	Mujeres	4300
Noviembre 2008	Aragón	40-44	Hombres	3743
Noviembre 2008	Aragón	40-44	Mujeres	3591
Noviembre 2008	Aragón	45-49	Hombres	2887
Noviembre 2008	Aragón	45-49	Mujeres	3052
Noviembre 2008	Aragón	50-54	Hombres	2211
Noviembre 2008	Aragón	50-54	Mujeres	2978
Noviembre 2008	Aragón	55-59	Hombres	1936
Noviembre 2008	Aragón	55-59	Mujeres	2542
Noviembre 2008	Aragón	60-64	Hombres	1533
Noviembre 2008	Aragón	60-64	Mujeres	1444
Octubre 2008	Aragón	16-19	Hombres	1500
Octubre 2008	Aragón	16-19	Mujeres	796
Octubre 2008	Aragón	20-24	Hombres	3714
Octubre 2008	Aragón	20-24	Mujeres	2565
Octubre 2008	Aragón	25-29	Hombres	4657
Octubre 2008	Aragón	25-29	Mujeres	3618
Octubre 2008	Aragón	30-34	Hombres	4523
Octubre 2008	Aragón	30-34	Mujeres	4317
Octubre 2008	Aragón	35-39	Hombres	3994
Octubre 2008	Aragón	35-39	Mujeres	4111
Octubre 2008	Aragón	40-44	Hombres	3312
Octubre 2008	Aragón	40-44	Mujeres	3465
Octubre 2008	Aragón	45-49	Hombres	2666
Octubre 2008	Aragón	45-49	Mujeres	2985
Octubre 2008	Aragón	50-54	Hombres	2017
Octubre 2008	Aragón	50-54	Mujeres	2900
Octubre 2008	Aragón	55-59	Hombres	1792
Octubre 2008	Aragón	55-59	Mujeres	2479
Octubre 2008	Aragón	60-64	Hombres	1499
Octubre 2008	Aragón	60-64	Mujeres	1421
Septiembre 2008	Aragón	16-19	Hombres	1292
Septiembre 2008	Aragón	16-19	Mujeres	682
Septiembre 2008	Aragón	20-24	Hombres	2974
Septiembre 2008	Aragón	20-24	Mujeres	1957
Septiembre 2008	Aragón	25-29	Hombres	3875
Septiembre 2008	Aragón	25-29	Mujeres	3113
Septiembre 2008	Aragón	30-34	Hombres	3897
Septiembre 2008	Aragón	30-34	Mujeres	3776
Septiembre 2008	Aragón	35-39	Hombres	3400
Septiembre 2008	Aragón	35-39	Mujeres	3728
Septiembre 2008	Aragón	40-44	Hombres	2905
Septiembre 2008	Aragón	40-44	Mujeres	3090
Septiembre 2008	Aragón	45-49	Hombres	2308
Septiembre 2008	Aragón	45-49	Mujeres	2676
Septiembre 2008	Aragón	50-54	Hombres	1807
Septiembre 2008	Aragón	50-54	Mujeres	2591
Septiembre 2008	Aragón	55-59	Hombres	1658
Septiembre 2008	Aragón	55-59	Mujeres	2316
Septiembre 2008	Aragón	60-64	Hombres	1401
Septiembre 2008	Aragón	60-64	Mujeres	1372
Agosto 2008	Aragón	16-19	Hombres	1124
Agosto 2008	Aragón	16-19	Mujeres	566
Agosto 2008	Aragón	20-24	Hombres	2523
Agosto 2008	Aragón	20-24	Mujeres	1544
Agosto 2008	Aragón	25-29	Hombres	3403
Agosto 2008	Aragón	25-29	Mujeres	2842
Agosto 2008	Aragón	30-34	Hombres	3573
Agosto 2008	Aragón	30-34	Mujeres	3584
Agosto 2008	Aragón	35-39	Hombres	3050
Agosto 2008	Aragón	35-39	Mujeres	3432
Agosto 2008	Aragón	40-44	Hombres	2690
Agosto 2008	Aragón	40-44	Mujeres	2879
Agosto 2008	Aragón	45-49	Hombres	2062
Agosto 2008	Aragón	45-49	Mujeres	2424
Agosto 2008	Aragón	50-54	Hombres	1695
Agosto 2008	Aragón	50-54	Mujeres	2370
Agosto 2008	Aragón	55-59	Hombres	1569
Agosto 2008	Aragón	55-59	Mujeres	2213
Agosto 2008	Aragón	60-64	Hombres	1328
Agosto 2008	Aragón	60-64	Mujeres	1314
Julio 2008	Aragón	16-19	Hombres	1125
Julio 2008	Aragón	16-19	Mujeres	612
Julio 2008	Aragón	20-24	Hombres	2309
Julio 2008	Aragón	20-24	Mujeres	1442
Julio 2008	Aragón	25-29	Hombres	3090
Julio 2008	Aragón	25-29	Mujeres	2663
Julio 2008	Aragón	30-34	Hombres	3202
Julio 2008	Aragón	30-34	Mujeres	3405
Julio 2008	Aragón	35-39	Hombres	2774
Julio 2008	Aragón	35-39	Mujeres	3352
Julio 2008	Aragón	40-44	Hombres	2429
Julio 2008	Aragón	40-44	Mujeres	2775
Julio 2008	Aragón	45-49	Hombres	1932
Julio 2008	Aragón	45-49	Mujeres	2385
Julio 2008	Aragón	50-54	Hombres	1596
Julio 2008	Aragón	50-54	Mujeres	2363
Julio 2008	Aragón	55-59	Hombres	1491
Julio 2008	Aragón	55-59	Mujeres	2227
Julio 2008	Aragón	60-64	Hombres	1296
Julio 2008	Aragón	60-64	Mujeres	1319
Junio 2008	Aragón	16-19	Hombres	1201
Junio 2008	Aragón	16-19	Mujeres	681
Junio 2008	Aragón	20-24	Hombres	2078
Junio 2008	Aragón	20-24	Mujeres	1486
Junio 2008	Aragón	25-29	Hombres	2720
Junio 2008	Aragón	25-29	Mujeres	2548
Junio 2008	Aragón	30-34	Hombres	2850
Junio 2008	Aragón	30-34	Mujeres	3342
Junio 2008	Aragón	35-39	Hombres	2451
Junio 2008	Aragón	35-39	Mujeres	3272
Junio 2008	Aragón	40-44	Hombres	2151
Junio 2008	Aragón	40-44	Mujeres	2734
Junio 2008	Aragón	45-49	Hombres	1684
Junio 2008	Aragón	45-49	Mujeres	2391
Junio 2008	Aragón	50-54	Hombres	1460
Junio 2008	Aragón	50-54	Mujeres	2375
Junio 2008	Aragón	55-59	Hombres	1424
Junio 2008	Aragón	55-59	Mujeres	2231
Junio 2008	Aragón	60-64	Hombres	1278
Junio 2008	Aragón	60-64	Mujeres	1330
Mayo 2008	Aragón	16-19	Hombres	969
Mayo 2008	Aragón	16-19	Mujeres	636
Mayo 2008	Aragón	20-24	Hombres	1873
Mayo 2008	Aragón	20-24	Mujeres	1559
Mayo 2008	Aragón	25-29	Hombres	2476
Mayo 2008	Aragón	25-29	Mujeres	2700
Mayo 2008	Aragón	30-34	Hombres	2672
Mayo 2008	Aragón	30-34	Mujeres	3368
Mayo 2008	Aragón	35-39	Hombres	2270
Mayo 2008	Aragón	35-39	Mujeres	3316
Mayo 2008	Aragón	40-44	Hombres	1947
Mayo 2008	Aragón	40-44	Mujeres	2814
Mayo 2008	Aragón	45-49	Hombres	1639
Mayo 2008	Aragón	45-49	Mujeres	2463
Mayo 2008	Aragón	50-54	Hombres	1377
Mayo 2008	Aragón	50-54	Mujeres	2463
Mayo 2008	Aragón	55-59	Hombres	1387
Mayo 2008	Aragón	55-59	Mujeres	2333
Mayo 2008	Aragón	60-64	Hombres	1277
Mayo 2008	Aragón	60-64	Mujeres	1342
Abril 2008	Aragón	16-19	Hombres	909
Abril 2008	Aragón	16-19	Mujeres	640
Abril 2008	Aragón	20-24	Hombres	1910
Abril 2008	Aragón	20-24	Mujeres	1657
Abril 2008	Aragón	25-29	Hombres	2599
Abril 2008	Aragón	25-29	Mujeres	2923
Abril 2008	Aragón	30-34	Hombres	2669
Abril 2008	Aragón	30-34	Mujeres	3646
Abril 2008	Aragón	35-39	Hombres	2324
Abril 2008	Aragón	35-39	Mujeres	3518
Abril 2008	Aragón	40-44	Hombres	1967
Abril 2008	Aragón	40-44	Mujeres	2993
Abril 2008	Aragón	45-49	Hombres	1610
Abril 2008	Aragón	45-49	Mujeres	2602
Abril 2008	Aragón	50-54	Hombres	1391
Abril 2008	Aragón	50-54	Mujeres	2600
Abril 2008	Aragón	55-59	Hombres	1382
Abril 2008	Aragón	55-59	Mujeres	2369
Abril 2008	Aragón	60-64	Hombres	1341
Abril 2008	Aragón	60-64	Mujeres	1352
Marzo 2008	Aragón	16-19	Hombres	880
Marzo 2008	Aragón	16-19	Mujeres	705
Marzo 2008	Aragón	20-24	Hombres	1798
Marzo 2008	Aragón	20-24	Mujeres	1664
Marzo 2008	Aragón	25-29	Hombres	2565
Marzo 2008	Aragón	25-29	Mujeres	2906
Marzo 2008	Aragón	30-34	Hombres	2577
Marzo 2008	Aragón	30-34	Mujeres	3604
Marzo 2008	Aragón	35-39	Hombres	2218
Marzo 2008	Aragón	35-39	Mujeres	3577
Marzo 2008	Aragón	40-44	Hombres	1894
Marzo 2008	Aragón	40-44	Mujeres	3005
Marzo 2008	Aragón	45-49	Hombres	1533
Marzo 2008	Aragón	45-49	Mujeres	2579
Marzo 2008	Aragón	50-54	Hombres	1326
Marzo 2008	Aragón	50-54	Mujeres	2585
Marzo 2008	Aragón	55-59	Hombres	1355
Marzo 2008	Aragón	55-59	Mujeres	2342
Marzo 2008	Aragón	60-64	Hombres	1305
Marzo 2008	Aragón	60-64	Mujeres	1319
Febrero 2008	Aragón	16-19	Hombres	848
Febrero 2008	Aragón	16-19	Mujeres	690
Febrero 2008	Aragón	20-24	Hombres	1827
Febrero 2008	Aragón	20-24	Mujeres	1723
Febrero 2008	Aragón	25-29	Hombres	2635
Febrero 2008	Aragón	25-29	Mujeres	3042
Febrero 2008	Aragón	30-34	Hombres	2631
Febrero 2008	Aragón	30-34	Mujeres	3613
Febrero 2008	Aragón	35-39	Hombres	2202
Febrero 2008	Aragón	35-39	Mujeres	3601
Febrero 2008	Aragón	40-44	Hombres	1908
Febrero 2008	Aragón	40-44	Mujeres	3031
Febrero 2008	Aragón	45-49	Hombres	1489
Febrero 2008	Aragón	45-49	Mujeres	2629
Febrero 2008	Aragón	50-54	Hombres	1282
Febrero 2008	Aragón	50-54	Mujeres	2537
Febrero 2008	Aragón	55-59	Hombres	1342
Febrero 2008	Aragón	55-59	Mujeres	2364
Febrero 2008	Aragón	60-64	Hombres	1327
Febrero 2008	Aragón	60-64	Mujeres	1308
Enero 2008	Aragón	16-19	Hombres	803
Enero 2008	Aragón	16-19	Mujeres	664
Enero 2008	Aragón	20-24	Hombres	1799
Enero 2008	Aragón	20-24	Mujeres	1693
Enero 2008	Aragón	25-29	Hombres	2599
Enero 2008	Aragón	25-29	Mujeres	3024
Enero 2008	Aragón	30-34	Hombres	2452
Enero 2008	Aragón	30-34	Mujeres	3526
Enero 2008	Aragón	35-39	Hombres	2148
Enero 2008	Aragón	35-39	Mujeres	3581
Enero 2008	Aragón	40-44	Hombres	1824
Enero 2008	Aragón	40-44	Mujeres	2986
Enero 2008	Aragón	45-49	Hombres	1405
Enero 2008	Aragón	45-49	Mujeres	2602
Enero 2008	Aragón	50-54	Hombres	1295
Enero 2008	Aragón	50-54	Mujeres	2490
Enero 2008	Aragón	55-59	Hombres	1324
Enero 2008	Aragón	55-59	Mujeres	2325
Enero 2008	Aragón	60-64	Hombres	1341
Enero 2008	Aragón	60-64	Mujeres	1311
Diciembre 2007	Aragón	16-19	Hombres	772
Diciembre 2007	Aragón	16-19	Mujeres	618
Diciembre 2007	Aragón	20-24	Hombres	1720
Diciembre 2007	Aragón	20-24	Mujeres	1569
Diciembre 2007	Aragón	25-29	Hombres	2430
Diciembre 2007	Aragón	25-29	Mujeres	2701
Diciembre 2007	Aragón	30-34	Hombres	2304
Diciembre 2007	Aragón	30-34	Mujeres	3246
Diciembre 2007	Aragón	35-39	Hombres	1932
Diciembre 2007	Aragón	35-39	Mujeres	3312
Diciembre 2007	Aragón	40-44	Hombres	1651
Diciembre 2007	Aragón	40-44	Mujeres	2833
Diciembre 2007	Aragón	45-49	Hombres	1336
Diciembre 2007	Aragón	45-49	Mujeres	2388
Diciembre 2007	Aragón	50-54	Hombres	1242
Diciembre 2007	Aragón	50-54	Mujeres	2291
Diciembre 2007	Aragón	55-59	Hombres	1250
Diciembre 2007	Aragón	55-59	Mujeres	2213
Diciembre 2007	Aragón	60-64	Hombres	1292
Diciembre 2007	Aragón	60-64	Mujeres	1278
Noviembre 2007	Aragón	16-19	Hombres	757
Noviembre 2007	Aragón	16-19	Mujeres	671
Noviembre 2007	Aragón	20-24	Hombres	1543
Noviembre 2007	Aragón	20-24	Mujeres	1693
Noviembre 2007	Aragón	25-29	Hombres	2200
Noviembre 2007	Aragón	25-29	Mujeres	2749
Noviembre 2007	Aragón	30-34	Hombres	2075
Noviembre 2007	Aragón	30-34	Mujeres	3265
Noviembre 2007	Aragón	35-39	Hombres	1737
Noviembre 2007	Aragón	35-39	Mujeres	3269
Noviembre 2007	Aragón	40-44	Hombres	1480
Noviembre 2007	Aragón	40-44	Mujeres	2817
Noviembre 2007	Aragón	45-49	Hombres	1227
Noviembre 2007	Aragón	45-49	Mujeres	2421
Noviembre 2007	Aragón	50-54	Hombres	1180
Noviembre 2007	Aragón	50-54	Mujeres	2337
Noviembre 2007	Aragón	55-59	Hombres	1193
Noviembre 2007	Aragón	55-59	Mujeres	2233
Noviembre 2007	Aragón	60-64	Hombres	1263
Noviembre 2007	Aragón	60-64	Mujeres	1261
Octubre 2007	Aragón	16-19	Hombres	732
Octubre 2007	Aragón	16-19	Mujeres	616
Octubre 2007	Aragón	20-24	Hombres	1540
Octubre 2007	Aragón	20-24	Mujeres	1605
Octubre 2007	Aragón	25-29	Hombres	2102
Octubre 2007	Aragón	25-29	Mujeres	2782
Octubre 2007	Aragón	30-34	Hombres	1929
Octubre 2007	Aragón	30-34	Mujeres	3245
Octubre 2007	Aragón	35-39	Hombres	1659
Octubre 2007	Aragón	35-39	Mujeres	3241
Octubre 2007	Aragón	40-44	Hombres	1450
Octubre 2007	Aragón	40-44	Mujeres	2762
Octubre 2007	Aragón	45-49	Hombres	1175
Octubre 2007	Aragón	45-49	Mujeres	2376
Octubre 2007	Aragón	50-54	Hombres	1153
Octubre 2007	Aragón	50-54	Mujeres	2265
Octubre 2007	Aragón	55-59	Hombres	1177
Octubre 2007	Aragón	55-59	Mujeres	2214
Octubre 2007	Aragón	60-64	Hombres	1298
Octubre 2007	Aragón	60-64	Mujeres	1264
Septiembre 2007	Aragón	16-19	Hombres	759
Septiembre 2007	Aragón	16-19	Mujeres	647
Septiembre 2007	Aragón	20-24	Hombres	1418
Septiembre 2007	Aragón	20-24	Mujeres	1463
Septiembre 2007	Aragón	25-29	Hombres	1936
Septiembre 2007	Aragón	25-29	Mujeres	2704
Septiembre 2007	Aragón	30-34	Hombres	1837
Septiembre 2007	Aragón	30-34	Mujeres	3187
Septiembre 2007	Aragón	35-39	Hombres	1693
Septiembre 2007	Aragón	35-39	Mujeres	3166
Septiembre 2007	Aragón	40-44	Hombres	1424
Septiembre 2007	Aragón	40-44	Mujeres	2694
Septiembre 2007	Aragón	45-49	Hombres	1153
Septiembre 2007	Aragón	45-49	Mujeres	2273
Septiembre 2007	Aragón	50-54	Hombres	1089
Septiembre 2007	Aragón	50-54	Mujeres	2137
Septiembre 2007	Aragón	55-59	Hombres	1152
Septiembre 2007	Aragón	55-59	Mujeres	2131
Septiembre 2007	Aragón	60-64	Hombres	1297
Septiembre 2007	Aragón	60-64	Mujeres	1225
Agosto 2007	Aragón	16-19	Hombres	757
Agosto 2007	Aragón	16-19	Mujeres	591
Agosto 2007	Aragón	20-24	Hombres	1431
Agosto 2007	Aragón	20-24	Mujeres	1400
Agosto 2007	Aragón	25-29	Hombres	2003
Agosto 2007	Aragón	25-29	Mujeres	2692
Agosto 2007	Aragón	30-34	Hombres	1894
Agosto 2007	Aragón	30-34	Mujeres	3226
Agosto 2007	Aragón	35-39	Hombres	1669
Agosto 2007	Aragón	35-39	Mujeres	3250
Agosto 2007	Aragón	40-44	Hombres	1471
Agosto 2007	Aragón	40-44	Mujeres	2748
Agosto 2007	Aragón	45-49	Hombres	1194
Agosto 2007	Aragón	45-49	Mujeres	2287
Agosto 2007	Aragón	50-54	Hombres	1113
Agosto 2007	Aragón	50-54	Mujeres	2157
Agosto 2007	Aragón	55-59	Hombres	1181
Agosto 2007	Aragón	55-59	Mujeres	2094
Agosto 2007	Aragón	60-64	Hombres	1306
Agosto 2007	Aragón	60-64	Mujeres	1191
Julio 2007	Aragón	16-19	Hombres	726
Julio 2007	Aragón	16-19	Mujeres	593
Julio 2007	Aragón	20-24	Hombres	1234
Julio 2007	Aragón	20-24	Mujeres	1331
Julio 2007	Aragón	25-29	Hombres	1745
Julio 2007	Aragón	25-29	Mujeres	2494
Julio 2007	Aragón	30-34	Hombres	1660
Julio 2007	Aragón	30-34	Mujeres	3080
Julio 2007	Aragón	35-39	Hombres	1502
Julio 2007	Aragón	35-39	Mujeres	3127
Julio 2007	Aragón	40-44	Hombres	1302
Julio 2007	Aragón	40-44	Mujeres	2636
Julio 2007	Aragón	45-49	Hombres	1114
Julio 2007	Aragón	45-49	Mujeres	2307
Julio 2007	Aragón	50-54	Hombres	1035
Julio 2007	Aragón	50-54	Mujeres	2120
Julio 2007	Aragón	55-59	Hombres	1152
Julio 2007	Aragón	55-59	Mujeres	2082
Julio 2007	Aragón	60-64	Hombres	1284
Julio 2007	Aragón	60-64	Mujeres	1177
Junio 2007	Aragón	16-19	Hombres	841
Junio 2007	Aragón	16-19	Mujeres	717
Junio 2007	Aragón	20-24	Hombres	1193
Junio 2007	Aragón	20-24	Mujeres	1328
Junio 2007	Aragón	25-29	Hombres	1604
Junio 2007	Aragón	25-29	Mujeres	2435
Junio 2007	Aragón	30-34	Hombres	1538
Junio 2007	Aragón	30-34	Mujeres	3028
Junio 2007	Aragón	35-39	Hombres	1385
Junio 2007	Aragón	35-39	Mujeres	3069
Junio 2007	Aragón	40-44	Hombres	1244
Junio 2007	Aragón	40-44	Mujeres	2512
Junio 2007	Aragón	45-49	Hombres	1065
Junio 2007	Aragón	45-49	Mujeres	2307
Junio 2007	Aragón	50-54	Hombres	1027
Junio 2007	Aragón	50-54	Mujeres	2159
Junio 2007	Aragón	55-59	Hombres	1143
Junio 2007	Aragón	55-59	Mujeres	2107
Junio 2007	Aragón	60-64	Hombres	1295
Junio 2007	Aragón	60-64	Mujeres	1168
Mayo 2007	Aragón	16-19	Hombres	742
Mayo 2007	Aragón	16-19	Mujeres	635
Mayo 2007	Aragón	20-24	Hombres	1285
Mayo 2007	Aragón	20-24	Mujeres	1541
Mayo 2007	Aragón	25-29	Hombres	1710
Mayo 2007	Aragón	25-29	Mujeres	2602
Mayo 2007	Aragón	30-34	Hombres	1582
Mayo 2007	Aragón	30-34	Mujeres	3116
Mayo 2007	Aragón	35-39	Hombres	1441
Mayo 2007	Aragón	35-39	Mujeres	3098
Mayo 2007	Aragón	40-44	Hombres	1299
Mayo 2007	Aragón	40-44	Mujeres	2623
Mayo 2007	Aragón	45-49	Hombres	1103
Mayo 2007	Aragón	45-49	Mujeres	2432
Mayo 2007	Aragón	50-54	Hombres	1026
Mayo 2007	Aragón	50-54	Mujeres	2234
Mayo 2007	Aragón	55-59	Hombres	1183
Mayo 2007	Aragón	55-59	Mujeres	2142
Mayo 2007	Aragón	60-64	Hombres	1309
Mayo 2007	Aragón	60-64	Mujeres	1208
Abril 2007	Aragón	16-19	Hombres	737
Abril 2007	Aragón	16-19	Mujeres	632
Abril 2007	Aragón	20-24	Hombres	1378
Abril 2007	Aragón	20-24	Mujeres	1632
Abril 2007	Aragón	25-29	Hombres	1887
Abril 2007	Aragón	25-29	Mujeres	2705
Abril 2007	Aragón	30-34	Hombres	1773
Abril 2007	Aragón	30-34	Mujeres	3212
Abril 2007	Aragón	35-39	Hombres	1553
Abril 2007	Aragón	35-39	Mujeres	3256
Abril 2007	Aragón	40-44	Hombres	1410
Abril 2007	Aragón	40-44	Mujeres	2718
Abril 2007	Aragón	45-49	Hombres	1151
Abril 2007	Aragón	45-49	Mujeres	2486
Abril 2007	Aragón	50-54	Hombres	1107
Abril 2007	Aragón	50-54	Mujeres	2296
Abril 2007	Aragón	55-59	Hombres	1232
Abril 2007	Aragón	55-59	Mujeres	2139
Abril 2007	Aragón	60-64	Hombres	1355
Abril 2007	Aragón	60-64	Mujeres	1189
Marzo 2007	Aragón	16-19	Hombres	726
Marzo 2007	Aragón	16-19	Mujeres	650
Marzo 2007	Aragón	20-24	Hombres	1456
Marzo 2007	Aragón	20-24	Mujeres	1702
Marzo 2007	Aragón	25-29	Hombres	1860
Marzo 2007	Aragón	25-29	Mujeres	2730
Marzo 2007	Aragón	30-34	Hombres	1828
Marzo 2007	Aragón	30-34	Mujeres	3291
Marzo 2007	Aragón	35-39	Hombres	1595
Marzo 2007	Aragón	35-39	Mujeres	3303
Marzo 2007	Aragón	40-44	Hombres	1404
Marzo 2007	Aragón	40-44	Mujeres	2810
Marzo 2007	Aragón	45-49	Hombres	1148
Marzo 2007	Aragón	45-49	Mujeres	2498
Marzo 2007	Aragón	50-54	Hombres	1110
Marzo 2007	Aragón	50-54	Mujeres	2269
Marzo 2007	Aragón	55-59	Hombres	1219
Marzo 2007	Aragón	55-59	Mujeres	2127
Marzo 2007	Aragón	60-64	Hombres	1366
Marzo 2007	Aragón	60-64	Mujeres	1183
Febrero 2007	Aragón	16-19	Hombres	716
Febrero 2007	Aragón	16-19	Mujeres	619
Febrero 2007	Aragón	20-24	Hombres	1445
Febrero 2007	Aragón	20-24	Mujeres	1699
Febrero 2007	Aragón	25-29	Hombres	1939
Febrero 2007	Aragón	25-29	Mujeres	2677
Febrero 2007	Aragón	30-34	Hombres	1819
Febrero 2007	Aragón	30-34	Mujeres	3270
Febrero 2007	Aragón	35-39	Hombres	1654
Febrero 2007	Aragón	35-39	Mujeres	3343
Febrero 2007	Aragón	40-44	Hombres	1429
Febrero 2007	Aragón	40-44	Mujeres	2830
Febrero 2007	Aragón	45-49	Hombres	1190
Febrero 2007	Aragón	45-49	Mujeres	2452
Febrero 2007	Aragón	50-54	Hombres	1112
Febrero 2007	Aragón	50-54	Mujeres	2237
Febrero 2007	Aragón	55-59	Hombres	1275
Febrero 2007	Aragón	55-59	Mujeres	2096
Febrero 2007	Aragón	60-64	Hombres	1415
Febrero 2007	Aragón	60-64	Mujeres	1172
Enero 2007	Aragón	16-19	Hombres	706
Enero 2007	Aragón	16-19	Mujeres	603
Enero 2007	Aragón	20-24	Hombres	1561
Enero 2007	Aragón	20-24	Mujeres	1740
Enero 2007	Aragón	25-29	Hombres	2075
Enero 2007	Aragón	25-29	Mujeres	2794
Enero 2007	Aragón	30-34	Hombres	1972
Enero 2007	Aragón	30-34	Mujeres	3368
Enero 2007	Aragón	35-39	Hombres	1718
Enero 2007	Aragón	35-39	Mujeres	3360
Enero 2007	Aragón	40-44	Hombres	1490
Enero 2007	Aragón	40-44	Mujeres	2808
Enero 2007	Aragón	45-49	Hombres	1252
Enero 2007	Aragón	45-49	Mujeres	2508
Enero 2007	Aragón	50-54	Hombres	1154
Enero 2007	Aragón	50-54	Mujeres	2262
Enero 2007	Aragón	55-59	Hombres	1310
Enero 2007	Aragón	55-59	Mujeres	2093
Enero 2007	Aragón	60-64	Hombres	1411
Enero 2007	Aragón	60-64	Mujeres	1180
Diciembre 2006	Aragón	16-19	Hombres	634
Diciembre 2006	Aragón	16-19	Mujeres	585
Diciembre 2006	Aragón	20-24	Hombres	1557
Diciembre 2006	Aragón	20-24	Mujeres	1564
Diciembre 2006	Aragón	25-29	Hombres	2169
Diciembre 2006	Aragón	25-29	Mujeres	2672
Diciembre 2006	Aragón	30-34	Hombres	2084
Diciembre 2006	Aragón	30-34	Mujeres	3260
Diciembre 2006	Aragón	35-39	Hombres	1709
Diciembre 2006	Aragón	35-39	Mujeres	3250
Diciembre 2006	Aragón	40-44	Hombres	1491
Diciembre 2006	Aragón	40-44	Mujeres	2714
Diciembre 2006	Aragón	45-49	Hombres	1237
Diciembre 2006	Aragón	45-49	Mujeres	2385
Diciembre 2006	Aragón	50-54	Hombres	1156
Diciembre 2006	Aragón	50-54	Mujeres	2178
Diciembre 2006	Aragón	55-59	Hombres	1276
Diciembre 2006	Aragón	55-59	Mujeres	2022
Diciembre 2006	Aragón	60-64	Hombres	1412
Diciembre 2006	Aragón	60-64	Mujeres	1152
Noviembre 2006	Aragón	16-19	Hombres	689
Noviembre 2006	Aragón	16-19	Mujeres	658
Noviembre 2006	Aragón	20-24	Hombres	1520
Noviembre 2006	Aragón	20-24	Mujeres	1736
Noviembre 2006	Aragón	25-29	Hombres	2010
Noviembre 2006	Aragón	25-29	Mujeres	2780
Noviembre 2006	Aragón	30-34	Hombres	1867
Noviembre 2006	Aragón	30-34	Mujeres	3337
Noviembre 2006	Aragón	35-39	Hombres	1536
Noviembre 2006	Aragón	35-39	Mujeres	3277
Noviembre 2006	Aragón	40-44	Hombres	1337
Noviembre 2006	Aragón	40-44	Mujeres	2792
Noviembre 2006	Aragón	45-49	Hombres	1163
Noviembre 2006	Aragón	45-49	Mujeres	2520
Noviembre 2006	Aragón	50-54	Hombres	1078
Noviembre 2006	Aragón	50-54	Mujeres	2204
Noviembre 2006	Aragón	55-59	Hombres	1209
Noviembre 2006	Aragón	55-59	Mujeres	2019
Noviembre 2006	Aragón	60-64	Hombres	1409
Noviembre 2006	Aragón	60-64	Mujeres	1144
Octubre 2006	Aragón	16-19	Hombres	698
Octubre 2006	Aragón	16-19	Mujeres	617
Octubre 2006	Aragón	20-24	Hombres	1539
Octubre 2006	Aragón	20-24	Mujeres	1799
Octubre 2006	Aragón	25-29	Hombres	2006
Octubre 2006	Aragón	25-29	Mujeres	2774
Octubre 2006	Aragón	30-34	Hombres	1775
Octubre 2006	Aragón	30-34	Mujeres	3265
Octubre 2006	Aragón	35-39	Hombres	1473
Octubre 2006	Aragón	35-39	Mujeres	3233
Octubre 2006	Aragón	40-44	Hombres	1351
Octubre 2006	Aragón	40-44	Mujeres	2798
Octubre 2006	Aragón	45-49	Hombres	1162
Octubre 2006	Aragón	45-49	Mujeres	2462
Octubre 2006	Aragón	50-54	Hombres	1071
Octubre 2006	Aragón	50-54	Mujeres	2141
