Año	Residencia continente código	Residencia continente nombre	Residencia área código	Residencia área nombre	Residencia país código	Residencia país nombre	Inscripción comarca código	Inscripción comarca nombre	Sexo	Personas
2015	5	Oceanía	08	Oceanía	504	Nueva Zelanda	06	Hoya de Huesca / Plana de Uesca	Hombre	1
2015	5	Oceanía	08	Oceanía	504	Nueva Zelanda	17	Central	Hombre	7
2015	9	Apátridas y no consta	09	Apátridas y no consta	600	Palestina	17	Central	Hombre	14
2015	9	Apátridas y no consta	09	Apátridas y no consta	600	Palestina	20	Comunidad de Calatayud	Hombre	1
2016	1	Europa	01	UE-28	102	Austria	04	La Ribagorza	Hombre	1
2016	1	Europa	01	UE-28	102	Austria	05	Cinco Villas	Hombre	2
2016	1	Europa	01	UE-28	102	Austria	06	Hoya de Huesca / Plana de Uesca	Hombre	3
2016	1	Europa	01	UE-28	102	Austria	08	Cinca Medio	Hombre	2
2016	1	Europa	01	UE-28	102	Austria	10	Los Monegros	Hombre	1
2016	1	Europa	01	UE-28	102	Austria	12	Tarazona y el Moncayo	Hombre	1
2016	1	Europa	01	UE-28	102	Austria	13	Campo de Borja	Hombre	1
2016	1	Europa	01	UE-28	102	Austria	14	Aranda	Hombre	1
2016	1	Europa	01	UE-28	102	Austria	16	Valdejalón	Hombre	2
2016	1	Europa	01	UE-28	102	Austria	17	Central	Hombre	54
2016	1	Europa	01	UE-28	102	Austria	26	Cuencas Mineras	Hombre	3
2016	1	Europa	01	UE-28	102	Austria	27	Andorra-Sierra de Arcos	Hombre	2
2016	1	Europa	01	UE-28	102	Austria	29	Comunidad de Teruel	Hombre	1
2016	1	Europa	01	UE-28	103	Bélgica	01	La Jacetania	Hombre	11
2016	1	Europa	01	UE-28	103	Bélgica	03	Sobrarbe	Hombre	2
2016	1	Europa	01	UE-28	103	Bélgica	04	La Ribagorza	Hombre	6
2016	1	Europa	01	UE-28	103	Bélgica	05	Cinco Villas	Hombre	1
2016	1	Europa	01	UE-28	103	Bélgica	06	Hoya de Huesca / Plana de Uesca	Hombre	24
2016	1	Europa	01	UE-28	103	Bélgica	07	Somontano de Barbastro	Hombre	15
2016	1	Europa	01	UE-28	103	Bélgica	08	Cinca Medio	Hombre	10
2016	1	Europa	01	UE-28	103	Bélgica	09	La Litera / La Llitera	Hombre	1
2016	1	Europa	01	UE-28	103	Bélgica	10	Los Monegros	Hombre	7
2016	1	Europa	01	UE-28	103	Bélgica	11	Bajo Cinca / Baix Cinca	Hombre	17
2016	1	Europa	01	UE-28	103	Bélgica	12	Tarazona y el Moncayo	Hombre	1
2016	1	Europa	01	UE-28	103	Bélgica	13	Campo de Borja	Hombre	6
2016	1	Europa	01	UE-28	103	Bélgica	15	Ribera Alta del Ebro	Hombre	3
2016	1	Europa	01	UE-28	103	Bélgica	16	Valdejalón	Hombre	13
2016	1	Europa	01	UE-28	103	Bélgica	17	Central	Hombre	234
2016	1	Europa	01	UE-28	103	Bélgica	20	Comunidad de Calatayud	Hombre	11
2016	1	Europa	01	UE-28	103	Bélgica	21	Campo de Cariñena	Hombre	2
2016	1	Europa	01	UE-28	103	Bélgica	24	Campo de Daroca	Hombre	4
2016	1	Europa	01	UE-28	103	Bélgica	26	Cuencas Mineras	Hombre	14
2016	1	Europa	01	UE-28	103	Bélgica	27	Andorra-Sierra de Arcos	Hombre	27
2016	1	Europa	01	UE-28	103	Bélgica	28	Bajo Aragón	Hombre	3
2016	1	Europa	01	UE-28	103	Bélgica	29	Comunidad de Teruel	Hombre	7
2016	1	Europa	01	UE-28	103	Bélgica	33	Matarraña / Matarranya	Hombre	9
2016	1	Europa	01	UE-28	104	Bulgaria	06	Hoya de Huesca / Plana de Uesca	Hombre	2
2016	1	Europa	01	UE-28	104	Bulgaria	28	Bajo Aragón	Hombre	1
2016	1	Europa	01	UE-28	106	Chipre	15	Ribera Alta del Ebro	Hombre	1
2016	1	Europa	01	UE-28	107	Dinamarca	06	Hoya de Huesca / Plana de Uesca	Hombre	1
2016	1	Europa	01	UE-28	107	Dinamarca	07	Somontano de Barbastro	Hombre	2
2016	1	Europa	01	UE-28	107	Dinamarca	09	La Litera / La Llitera	Hombre	1
2016	1	Europa	01	UE-28	107	Dinamarca	12	Tarazona y el Moncayo	Hombre	1
2016	1	Europa	01	UE-28	107	Dinamarca	17	Central	Hombre	35
2016	1	Europa	01	UE-28	107	Dinamarca	27	Andorra-Sierra de Arcos	Hombre	1
2016	1	Europa	01	UE-28	107	Dinamarca	29	Comunidad de Teruel	Hombre	1
2016	1	Europa	01	UE-28	109	Finlandia	05	Cinco Villas	Hombre	4
2016	1	Europa	01	UE-28	109	Finlandia	06	Hoya de Huesca / Plana de Uesca	Hombre	4
2016	1	Europa	01	UE-28	109	Finlandia	13	Campo de Borja	Hombre	1
2016	1	Europa	01	UE-28	109	Finlandia	17	Central	Hombre	33
2016	1	Europa	01	UE-28	109	Finlandia	26	Cuencas Mineras	Hombre	1
2016	1	Europa	01	UE-28	109	Finlandia	29	Comunidad de Teruel	Hombre	4
2016	1	Europa	01	UE-28	110	Francia	01	La Jacetania	Hombre	184
2016	1	Europa	01	UE-28	110	Francia	02	Alto Gállego	Hombre	79
2016	1	Europa	01	UE-28	110	Francia	03	Sobrarbe	Hombre	146
2016	1	Europa	01	UE-28	110	Francia	04	La Ribagorza	Hombre	116
2016	1	Europa	01	UE-28	110	Francia	05	Cinco Villas	Hombre	171
2016	1	Europa	01	UE-28	110	Francia	06	Hoya de Huesca / Plana de Uesca	Hombre	333
2016	1	Europa	01	UE-28	110	Francia	07	Somontano de Barbastro	Hombre	146
2016	1	Europa	01	UE-28	110	Francia	08	Cinca Medio	Hombre	105
2016	1	Europa	01	UE-28	110	Francia	09	La Litera / La Llitera	Hombre	83
2016	1	Europa	01	UE-28	110	Francia	10	Los Monegros	Hombre	84
2016	1	Europa	01	UE-28	110	Francia	11	Bajo Cinca / Baix Cinca	Hombre	71
2016	1	Europa	01	UE-28	110	Francia	12	Tarazona y el Moncayo	Hombre	14
2016	1	Europa	01	UE-28	110	Francia	13	Campo de Borja	Hombre	40
2016	1	Europa	01	UE-28	110	Francia	14	Aranda	Hombre	2
2016	1	Europa	01	UE-28	110	Francia	15	Ribera Alta del Ebro	Hombre	51
2016	1	Europa	01	UE-28	110	Francia	16	Valdejalón	Hombre	35
2016	1	Europa	01	UE-28	110	Francia	17	Central	Hombre	1310
2016	1	Europa	01	UE-28	110	Francia	18	Ribera Baja del Ebro	Hombre	63
2016	1	Europa	01	UE-28	110	Francia	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	79
2016	1	Europa	01	UE-28	110	Francia	20	Comunidad de Calatayud	Hombre	71
2016	1	Europa	01	UE-28	110	Francia	21	Campo de Cariñena	Hombre	23
2016	1	Europa	01	UE-28	110	Francia	22	Campo de Belchite	Hombre	55
2016	1	Europa	01	UE-28	110	Francia	23	Bajo Martín	Hombre	35
2016	1	Europa	01	UE-28	110	Francia	24	Campo de Daroca	Hombre	17
2016	1	Europa	01	UE-28	110	Francia	25	Jiloca	Hombre	49
2016	1	Europa	01	UE-28	110	Francia	26	Cuencas Mineras	Hombre	47
2016	1	Europa	01	UE-28	110	Francia	27	Andorra-Sierra de Arcos	Hombre	47
2016	1	Europa	01	UE-28	110	Francia	28	Bajo Aragón	Hombre	155
2016	1	Europa	01	UE-28	110	Francia	29	Comunidad de Teruel	Hombre	200
2016	1	Europa	01	UE-28	110	Francia	30	Maestrazgo	Hombre	21
2016	1	Europa	01	UE-28	110	Francia	31	Sierra de Albarracín	Hombre	30
2016	1	Europa	01	UE-28	110	Francia	32	Gúdar-Javalambre	Hombre	36
2016	1	Europa	01	UE-28	110	Francia	33	Matarraña / Matarranya	Hombre	94
2016	1	Europa	01	UE-28	111	Grecia	05	Cinco Villas	Hombre	1
2016	1	Europa	01	UE-28	111	Grecia	06	Hoya de Huesca / Plana de Uesca	Hombre	3
2016	1	Europa	01	UE-28	111	Grecia	09	La Litera / La Llitera	Hombre	1
2016	1	Europa	01	UE-28	111	Grecia	15	Ribera Alta del Ebro	Hombre	1
2016	1	Europa	01	UE-28	111	Grecia	17	Central	Hombre	15
2016	1	Europa	01	UE-28	111	Grecia	29	Comunidad de Teruel	Hombre	1
2016	1	Europa	01	UE-28	112	Hungría	17	Central	Hombre	3
2016	1	Europa	01	UE-28	112	Hungría	23	Bajo Martín	Hombre	2
2016	1	Europa	01	UE-28	112	Hungría	33	Matarraña / Matarranya	Hombre	1
2016	1	Europa	01	UE-28	113	Irlanda	01	La Jacetania	Hombre	4
2016	1	Europa	01	UE-28	113	Irlanda	02	Alto Gállego	Hombre	1
2016	1	Europa	01	UE-28	113	Irlanda	05	Cinco Villas	Hombre	2
2016	1	Europa	01	UE-28	113	Irlanda	06	Hoya de Huesca / Plana de Uesca	Hombre	1
2016	1	Europa	01	UE-28	113	Irlanda	07	Somontano de Barbastro	Hombre	5
2016	1	Europa	01	UE-28	113	Irlanda	09	La Litera / La Llitera	Hombre	1
2016	1	Europa	01	UE-28	113	Irlanda	10	Los Monegros	Hombre	1
2016	1	Europa	01	UE-28	113	Irlanda	11	Bajo Cinca / Baix Cinca	Hombre	3
2016	1	Europa	01	UE-28	113	Irlanda	12	Tarazona y el Moncayo	Hombre	1
2016	1	Europa	01	UE-28	113	Irlanda	15	Ribera Alta del Ebro	Hombre	1
2016	1	Europa	01	UE-28	113	Irlanda	16	Valdejalón	Hombre	3
2016	1	Europa	01	UE-28	113	Irlanda	17	Central	Hombre	49
2016	1	Europa	01	UE-28	113	Irlanda	21	Campo de Cariñena	Hombre	1
2016	1	Europa	01	UE-28	113	Irlanda	25	Jiloca	Hombre	1
2016	1	Europa	01	UE-28	113	Irlanda	28	Bajo Aragón	Hombre	1
2016	1	Europa	01	UE-28	115	Italia	01	La Jacetania	Hombre	1
2016	1	Europa	01	UE-28	115	Italia	02	Alto Gállego	Hombre	1
2016	1	Europa	01	UE-28	115	Italia	03	Sobrarbe	Hombre	3
2016	1	Europa	01	UE-28	115	Italia	04	La Ribagorza	Hombre	1
2016	1	Europa	01	UE-28	115	Italia	05	Cinco Villas	Hombre	6
2016	1	Europa	01	UE-28	115	Italia	06	Hoya de Huesca / Plana de Uesca	Hombre	12
2016	1	Europa	01	UE-28	115	Italia	07	Somontano de Barbastro	Hombre	4
2016	1	Europa	01	UE-28	115	Italia	09	La Litera / La Llitera	Hombre	3
2016	1	Europa	01	UE-28	115	Italia	10	Los Monegros	Hombre	1
2016	1	Europa	01	UE-28	115	Italia	11	Bajo Cinca / Baix Cinca	Hombre	2
2016	1	Europa	01	UE-28	115	Italia	12	Tarazona y el Moncayo	Hombre	1
2016	1	Europa	01	UE-28	115	Italia	13	Campo de Borja	Hombre	2
2016	1	Europa	01	UE-28	115	Italia	15	Ribera Alta del Ebro	Hombre	2
2016	1	Europa	01	UE-28	115	Italia	17	Central	Hombre	146
2016	1	Europa	01	UE-28	115	Italia	20	Comunidad de Calatayud	Hombre	1
2016	1	Europa	01	UE-28	115	Italia	21	Campo de Cariñena	Hombre	1
2016	1	Europa	01	UE-28	115	Italia	22	Campo de Belchite	Hombre	1
2016	1	Europa	01	UE-28	115	Italia	24	Campo de Daroca	Hombre	1
2016	1	Europa	01	UE-28	115	Italia	25	Jiloca	Hombre	3
2016	1	Europa	01	UE-28	115	Italia	27	Andorra-Sierra de Arcos	Hombre	2
2016	1	Europa	01	UE-28	115	Italia	28	Bajo Aragón	Hombre	3
2016	1	Europa	01	UE-28	115	Italia	29	Comunidad de Teruel	Hombre	4
2016	1	Europa	01	UE-28	117	Luxemburgo	01	La Jacetania	Hombre	3
2016	1	Europa	01	UE-28	117	Luxemburgo	04	La Ribagorza	Hombre	4
2016	1	Europa	01	UE-28	117	Luxemburgo	06	Hoya de Huesca / Plana de Uesca	Hombre	1
2016	1	Europa	01	UE-28	117	Luxemburgo	14	Aranda	Hombre	1
2016	1	Europa	01	UE-28	117	Luxemburgo	16	Valdejalón	Hombre	3
2016	1	Europa	01	UE-28	117	Luxemburgo	17	Central	Hombre	34
2016	1	Europa	01	UE-28	117	Luxemburgo	20	Comunidad de Calatayud	Hombre	2
2016	1	Europa	01	UE-28	117	Luxemburgo	27	Andorra-Sierra de Arcos	Hombre	1
2016	1	Europa	01	UE-28	117	Luxemburgo	29	Comunidad de Teruel	Hombre	1
2016	1	Europa	01	UE-28	118	Malta	17	Central	Hombre	2
2016	1	Europa	01	UE-28	118	Malta	21	Campo de Cariñena	Hombre	1
2016	1	Europa	01	UE-28	118	Malta	29	Comunidad de Teruel	Hombre	1
2016	1	Europa	01	UE-28	121	Países Bajos	01	La Jacetania	Hombre	2
2016	1	Europa	01	UE-28	121	Países Bajos	02	Alto Gállego	Hombre	5
2016	1	Europa	01	UE-28	121	Países Bajos	04	La Ribagorza	Hombre	1
2016	1	Europa	01	UE-28	121	Países Bajos	05	Cinco Villas	Hombre	3
2016	1	Europa	01	UE-28	121	Países Bajos	06	Hoya de Huesca / Plana de Uesca	Hombre	10
2016	1	Europa	01	UE-28	121	Países Bajos	07	Somontano de Barbastro	Hombre	1
2016	1	Europa	01	UE-28	121	Países Bajos	08	Cinca Medio	Hombre	1
2016	1	Europa	01	UE-28	121	Países Bajos	09	La Litera / La Llitera	Hombre	1
2016	1	Europa	01	UE-28	121	Países Bajos	11	Bajo Cinca / Baix Cinca	Hombre	2
2016	1	Europa	01	UE-28	121	Países Bajos	12	Tarazona y el Moncayo	Hombre	1
2016	1	Europa	01	UE-28	121	Países Bajos	13	Campo de Borja	Hombre	1
2016	1	Europa	01	UE-28	121	Países Bajos	15	Ribera Alta del Ebro	Hombre	1
2016	1	Europa	01	UE-28	121	Países Bajos	16	Valdejalón	Hombre	5
2016	1	Europa	01	UE-28	121	Países Bajos	17	Central	Hombre	140
2016	1	Europa	01	UE-28	121	Países Bajos	18	Ribera Baja del Ebro	Hombre	1
2016	1	Europa	01	UE-28	121	Países Bajos	20	Comunidad de Calatayud	Hombre	3
2016	1	Europa	01	UE-28	121	Países Bajos	26	Cuencas Mineras	Hombre	5
2016	1	Europa	01	UE-28	121	Países Bajos	27	Andorra-Sierra de Arcos	Hombre	1
2016	1	Europa	01	UE-28	121	Países Bajos	28	Bajo Aragón	Hombre	2
2016	1	Europa	01	UE-28	121	Países Bajos	29	Comunidad de Teruel	Hombre	7
2016	1	Europa	01	UE-28	121	Países Bajos	32	Gúdar-Javalambre	Hombre	3
2016	1	Europa	01	UE-28	122	Polonia	02	Alto Gállego	Hombre	3
2016	1	Europa	01	UE-28	122	Polonia	06	Hoya de Huesca / Plana de Uesca	Hombre	5
2016	1	Europa	01	UE-28	122	Polonia	17	Central	Hombre	27
2016	1	Europa	01	UE-28	122	Polonia	27	Andorra-Sierra de Arcos	Hombre	2
2016	1	Europa	01	UE-28	123	Portugal	03	Sobrarbe	Hombre	1
2016	1	Europa	01	UE-28	123	Portugal	05	Cinco Villas	Hombre	1
2016	1	Europa	01	UE-28	123	Portugal	06	Hoya de Huesca / Plana de Uesca	Hombre	1
2016	1	Europa	01	UE-28	123	Portugal	09	La Litera / La Llitera	Hombre	2
2016	1	Europa	01	UE-28	123	Portugal	11	Bajo Cinca / Baix Cinca	Hombre	5
2016	1	Europa	01	UE-28	123	Portugal	12	Tarazona y el Moncayo	Hombre	1
2016	1	Europa	01	UE-28	123	Portugal	17	Central	Hombre	58
2016	1	Europa	01	UE-28	123	Portugal	20	Comunidad de Calatayud	Hombre	1
2016	1	Europa	01	UE-28	123	Portugal	23	Bajo Martín	Hombre	1
2016	1	Europa	01	UE-28	123	Portugal	24	Campo de Daroca	Hombre	2
2016	1	Europa	01	UE-28	123	Portugal	33	Matarraña / Matarranya	Hombre	1
2016	1	Europa	01	UE-28	125	Reino Unido	01	La Jacetania	Hombre	15
2016	1	Europa	01	UE-28	125	Reino Unido	02	Alto Gállego	Hombre	7
2016	1	Europa	01	UE-28	125	Reino Unido	03	Sobrarbe	Hombre	3
2016	1	Europa	01	UE-28	125	Reino Unido	04	La Ribagorza	Hombre	2
2016	1	Europa	01	UE-28	125	Reino Unido	05	Cinco Villas	Hombre	13
2016	1	Europa	01	UE-28	125	Reino Unido	06	Hoya de Huesca / Plana de Uesca	Hombre	84
2016	1	Europa	01	UE-28	125	Reino Unido	07	Somontano de Barbastro	Hombre	8
2016	1	Europa	01	UE-28	125	Reino Unido	08	Cinca Medio	Hombre	10
2016	1	Europa	01	UE-28	125	Reino Unido	09	La Litera / La Llitera	Hombre	9
2016	1	Europa	01	UE-28	125	Reino Unido	10	Los Monegros	Hombre	10
2016	1	Europa	01	UE-28	125	Reino Unido	11	Bajo Cinca / Baix Cinca	Hombre	7
2016	1	Europa	01	UE-28	125	Reino Unido	12	Tarazona y el Moncayo	Hombre	3
2016	1	Europa	01	UE-28	125	Reino Unido	13	Campo de Borja	Hombre	1
2016	1	Europa	01	UE-28	125	Reino Unido	14	Aranda	Hombre	1
2016	1	Europa	01	UE-28	125	Reino Unido	15	Ribera Alta del Ebro	Hombre	8
2016	1	Europa	01	UE-28	125	Reino Unido	16	Valdejalón	Hombre	10
2016	1	Europa	01	UE-28	125	Reino Unido	17	Central	Hombre	691
2016	1	Europa	01	UE-28	125	Reino Unido	18	Ribera Baja del Ebro	Hombre	1
2016	1	Europa	01	UE-28	125	Reino Unido	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	5
2016	1	Europa	01	UE-28	125	Reino Unido	20	Comunidad de Calatayud	Hombre	12
2016	1	Europa	01	UE-28	125	Reino Unido	21	Campo de Cariñena	Hombre	1
2016	1	Europa	01	UE-28	125	Reino Unido	22	Campo de Belchite	Hombre	2
2016	1	Europa	01	UE-28	125	Reino Unido	23	Bajo Martín	Hombre	1
2016	1	Europa	01	UE-28	125	Reino Unido	24	Campo de Daroca	Hombre	2
2016	1	Europa	01	UE-28	125	Reino Unido	25	Jiloca	Hombre	7
2016	1	Europa	01	UE-28	125	Reino Unido	26	Cuencas Mineras	Hombre	8
2016	1	Europa	01	UE-28	125	Reino Unido	27	Andorra-Sierra de Arcos	Hombre	1
2016	1	Europa	01	UE-28	125	Reino Unido	28	Bajo Aragón	Hombre	14
2016	1	Europa	01	UE-28	125	Reino Unido	29	Comunidad de Teruel	Hombre	52
2016	1	Europa	01	UE-28	125	Reino Unido	30	Maestrazgo	Hombre	1
2016	1	Europa	01	UE-28	125	Reino Unido	31	Sierra de Albarracín	Hombre	1
2016	1	Europa	01	UE-28	125	Reino Unido	32	Gúdar-Javalambre	Hombre	5
2016	1	Europa	01	UE-28	125	Reino Unido	33	Matarraña / Matarranya	Hombre	2
2016	1	Europa	01	UE-28	126	Alemania	01	La Jacetania	Hombre	21
2016	1	Europa	01	UE-28	126	Alemania	02	Alto Gállego	Hombre	6
2016	1	Europa	01	UE-28	126	Alemania	03	Sobrarbe	Hombre	6
2016	1	Europa	01	UE-28	126	Alemania	04	La Ribagorza	Hombre	7
2016	1	Europa	01	UE-28	126	Alemania	05	Cinco Villas	Hombre	27
2016	1	Europa	01	UE-28	126	Alemania	06	Hoya de Huesca / Plana de Uesca	Hombre	49
2016	1	Europa	01	UE-28	126	Alemania	07	Somontano de Barbastro	Hombre	18
2016	1	Europa	01	UE-28	126	Alemania	08	Cinca Medio	Hombre	18
2016	1	Europa	01	UE-28	126	Alemania	09	La Litera / La Llitera	Hombre	10
2016	1	Europa	01	UE-28	126	Alemania	10	Los Monegros	Hombre	14
2016	1	Europa	01	UE-28	126	Alemania	11	Bajo Cinca / Baix Cinca	Hombre	5
2016	1	Europa	01	UE-28	126	Alemania	12	Tarazona y el Moncayo	Hombre	25
2016	1	Europa	01	UE-28	126	Alemania	13	Campo de Borja	Hombre	10
2016	1	Europa	01	UE-28	126	Alemania	14	Aranda	Hombre	7
2016	1	Europa	01	UE-28	126	Alemania	15	Ribera Alta del Ebro	Hombre	21
2016	1	Europa	01	UE-28	126	Alemania	16	Valdejalón	Hombre	12
2016	1	Europa	01	UE-28	126	Alemania	17	Central	Hombre	904
2016	1	Europa	01	UE-28	126	Alemania	18	Ribera Baja del Ebro	Hombre	9
2016	1	Europa	01	UE-28	126	Alemania	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	3
2016	1	Europa	01	UE-28	126	Alemania	20	Comunidad de Calatayud	Hombre	38
2016	1	Europa	01	UE-28	126	Alemania	21	Campo de Cariñena	Hombre	5
2016	1	Europa	01	UE-28	126	Alemania	22	Campo de Belchite	Hombre	2
2016	1	Europa	01	UE-28	126	Alemania	23	Bajo Martín	Hombre	7
2016	1	Europa	01	UE-28	126	Alemania	24	Campo de Daroca	Hombre	10
2016	1	Europa	01	UE-28	126	Alemania	25	Jiloca	Hombre	7
2016	1	Europa	01	UE-28	126	Alemania	27	Andorra-Sierra de Arcos	Hombre	3
2016	1	Europa	01	UE-28	126	Alemania	28	Bajo Aragón	Hombre	15
2016	1	Europa	01	UE-28	126	Alemania	29	Comunidad de Teruel	Hombre	30
2016	1	Europa	01	UE-28	126	Alemania	30	Maestrazgo	Hombre	2
2016	1	Europa	01	UE-28	126	Alemania	31	Sierra de Albarracín	Hombre	1
2016	1	Europa	01	UE-28	126	Alemania	32	Gúdar-Javalambre	Hombre	5
2016	1	Europa	01	UE-28	128	Rumanía	05	Cinco Villas	Hombre	1
2016	1	Europa	01	UE-28	128	Rumanía	06	Hoya de Huesca / Plana de Uesca	Hombre	1
2016	1	Europa	01	UE-28	128	Rumanía	10	Los Monegros	Hombre	1
2016	1	Europa	01	UE-28	128	Rumanía	17	Central	Hombre	11
2016	1	Europa	01	UE-28	128	Rumanía	20	Comunidad de Calatayud	Hombre	2
2016	1	Europa	01	UE-28	128	Rumanía	28	Bajo Aragón	Hombre	2
2016	1	Europa	01	UE-28	131	Suecia	01	La Jacetania	Hombre	2
2016	1	Europa	01	UE-28	131	Suecia	02	Alto Gállego	Hombre	1
2016	1	Europa	01	UE-28	131	Suecia	05	Cinco Villas	Hombre	1
2016	1	Europa	01	UE-28	131	Suecia	06	Hoya de Huesca / Plana de Uesca	Hombre	4
2016	1	Europa	01	UE-28	131	Suecia	07	Somontano de Barbastro	Hombre	2
2016	1	Europa	01	UE-28	131	Suecia	08	Cinca Medio	Hombre	3
2016	1	Europa	01	UE-28	131	Suecia	10	Los Monegros	Hombre	1
2016	1	Europa	01	UE-28	131	Suecia	11	Bajo Cinca / Baix Cinca	Hombre	1
2016	1	Europa	01	UE-28	131	Suecia	15	Ribera Alta del Ebro	Hombre	5
2016	1	Europa	01	UE-28	131	Suecia	17	Central	Hombre	64
2016	1	Europa	01	UE-28	131	Suecia	18	Ribera Baja del Ebro	Hombre	3
2016	1	Europa	01	UE-28	131	Suecia	20	Comunidad de Calatayud	Hombre	1
2016	1	Europa	01	UE-28	131	Suecia	23	Bajo Martín	Hombre	4
2016	1	Europa	01	UE-28	131	Suecia	27	Andorra-Sierra de Arcos	Hombre	3
2016	1	Europa	01	UE-28	131	Suecia	28	Bajo Aragón	Hombre	1
2016	1	Europa	01	UE-28	131	Suecia	29	Comunidad de Teruel	Hombre	5
2016	1	Europa	01	UE-28	131	Suecia	32	Gúdar-Javalambre	Hombre	1
2016	1	Europa	01	UE-28	136	Letonia	17	Central	Hombre	1
2016	1	Europa	01	UE-28	141	Estonia	01	La Jacetania	Hombre	1
2016	1	Europa	01	UE-28	142	Lituania	16	Valdejalón	Hombre	2
2016	1	Europa	01	UE-28	142	Lituania	17	Central	Hombre	2
2016	1	Europa	01	UE-28	143	República Checa	05	Cinco Villas	Hombre	1
2016	1	Europa	01	UE-28	143	República Checa	06	Hoya de Huesca / Plana de Uesca	Hombre	1
2016	1	Europa	01	UE-28	143	República Checa	13	Campo de Borja	Hombre	2
2016	1	Europa	01	UE-28	143	República Checa	17	Central	Hombre	16
2016	1	Europa	01	UE-28	143	República Checa	28	Bajo Aragón	Hombre	2
2016	1	Europa	01	UE-28	144	Eslovaquia	11	Bajo Cinca / Baix Cinca	Hombre	1
2016	1	Europa	01	UE-28	144	Eslovaquia	17	Central	Hombre	7
2016	1	Europa	01	UE-28	144	Eslovaquia	25	Jiloca	Hombre	1
2016	1	Europa	01	UE-28	146	Croacia	29	Comunidad de Teruel	Hombre	1
2016	1	Europa	01	UE-28	147	Eslovenia	07	Somontano de Barbastro	Hombre	1
2016	1	Europa	02	Resto de Europa	101	Albania	28	Bajo Aragón	Hombre	1
2016	1	Europa	02	Resto de Europa	114	Islandia	01	La Jacetania	Hombre	2
2016	1	Europa	02	Resto de Europa	114	Islandia	17	Central	Hombre	1
2016	1	Europa	02	Resto de Europa	120	Noruega	01	La Jacetania	Hombre	3
2016	1	Europa	02	Resto de Europa	120	Noruega	07	Somontano de Barbastro	Hombre	1
2016	1	Europa	02	Resto de Europa	120	Noruega	12	Tarazona y el Moncayo	Hombre	1
2016	1	Europa	02	Resto de Europa	120	Noruega	13	Campo de Borja	Hombre	2
2016	1	Europa	02	Resto de Europa	120	Noruega	16	Valdejalón	Hombre	1
2016	1	Europa	02	Resto de Europa	120	Noruega	17	Central	Hombre	15
