Año	Nº Accidentes	Tamaño Centro	Grupo Grado Código	Grupo Grado Código	Código	Municipio
2010	2	De 200 a 499 trabajadores	Leves	1	44013	Alcañiz
2010	73	De 200 a 499 trabajadores	Leves	1	44216	Teruel
2010	8	De 200 a 499 trabajadores	Leves	1	50067	Calatayud
2010	3	De 200 a 499 trabajadores	Leves	1	50074	Caspe
2010	2	De 200 a 499 trabajadores	Leves	1	50089	Cuarte de Huerva
2010	2	De 200 a 499 trabajadores	Leves	1	50095	Ejea de los Caballeros
2010	7	De 200 a 499 trabajadores	Leves	1	50251	Tarazona
2010	13	De 200 a 499 trabajadores	Leves	1	50272	Utebo
2010	817	De 200 a 499 trabajadores	Leves	1	50297	Zaragoza
2009	21	De 200 a 499 trabajadores	Leves	1	22048	Barbastro
2009	5	De 200 a 499 trabajadores	Leves	1	22112	Fraga
2009	61	De 200 a 499 trabajadores	Leves	1	22125	Huesca
2009	5	De 200 a 499 trabajadores	Leves	1	22130	Jaca
2009	20	De 200 a 499 trabajadores	Leves	1	22158	Monzón
2009	9	De 200 a 499 trabajadores	Leves	1	44013	Alcañiz
2009	61	De 200 a 499 trabajadores	Leves	1	44216	Teruel
2009	11	De 200 a 499 trabajadores	Leves	1	50067	Calatayud
2009	5	De 200 a 499 trabajadores	Leves	1	50074	Caspe
2009	4	De 200 a 499 trabajadores	Leves	1	50089	Cuarte de Huerva
2009	1	De 200 a 499 trabajadores	Leves	1	50095	Ejea de los Caballeros
2009	9	De 200 a 499 trabajadores	Leves	1	50251	Tarazona
2009	20	De 200 a 499 trabajadores	Leves	1	50272	Utebo
2009	858	De 200 a 499 trabajadores	Leves	1	50297	Zaragoza
2008	23	De 200 a 499 trabajadores	Leves	1	22048	Barbastro
2008	12	De 200 a 499 trabajadores	Leves	1	22112	Fraga
2008	64	De 200 a 499 trabajadores	Leves	1	22125	Huesca
2008	11	De 200 a 499 trabajadores	Leves	1	22130	Jaca
2008	6	De 200 a 499 trabajadores	Leves	1	22158	Monzón
2008	6	De 200 a 499 trabajadores	Leves	1	44013	Alcañiz
2008	46	De 200 a 499 trabajadores	Leves	1	44216	Teruel
2008	31	De 200 a 499 trabajadores	Leves	1	50067	Calatayud
2008	9	De 200 a 499 trabajadores	Leves	1	50074	Caspe
2008	6	De 200 a 499 trabajadores	Leves	1	50089	Cuarte de Huerva
2008	3	De 200 a 499 trabajadores	Leves	1	50095	Ejea de los Caballeros
2008	14	De 200 a 499 trabajadores	Leves	1	50251	Tarazona
2008	56	De 200 a 499 trabajadores	Leves	1	50272	Utebo
2008	1337	De 200 a 499 trabajadores	Leves	1	50297	Zaragoza
2007	29	De 200 a 499 trabajadores	Leves	1	22048	Barbastro
2007	11	De 200 a 499 trabajadores	Leves	1	22112	Fraga
2007	85	De 200 a 499 trabajadores	Leves	1	22125	Huesca
2007	4	De 200 a 499 trabajadores	Leves	1	22130	Jaca
2007	1	De 200 a 499 trabajadores	Leves	1	22158	Monzón
2007	7	De 200 a 499 trabajadores	Leves	1	44013	Alcañiz
2007	31	De 200 a 499 trabajadores	Leves	1	44216	Teruel
2007	33	De 200 a 499 trabajadores	Leves	1	50067	Calatayud
2007	28	De 200 a 499 trabajadores	Leves	1	50074	Caspe
2007	11	De 200 a 499 trabajadores	Leves	1	50089	Cuarte de Huerva
2007	17	De 200 a 499 trabajadores	Leves	1	50095	Ejea de los Caballeros
2007	34	De 200 a 499 trabajadores	Leves	1	50251	Tarazona
2007	73	De 200 a 499 trabajadores	Leves	1	50272	Utebo
2007	1480	De 200 a 499 trabajadores	Leves	1	50297	Zaragoza
2006	19	De 200 a 499 trabajadores	Leves	1	22048	Barbastro
2006	11	De 200 a 499 trabajadores	Leves	1	22112	Fraga
2006	109	De 200 a 499 trabajadores	Leves	1	22125	Huesca
2006	3	De 200 a 499 trabajadores	Leves	1	22130	Jaca
2006	7	De 200 a 499 trabajadores	Leves	1	22158	Monzón
2006	4	De 200 a 499 trabajadores	Leves	1	44013	Alcañiz
2006	35	De 200 a 499 trabajadores	Leves	1	44216	Teruel
2006	33	De 200 a 499 trabajadores	Leves	1	50067	Calatayud
2006	20	De 200 a 499 trabajadores	Leves	1	50074	Caspe
2006	13	De 200 a 499 trabajadores	Leves	1	50089	Cuarte de Huerva
2006	34	De 200 a 499 trabajadores	Leves	1	50095	Ejea de los Caballeros
2006	23	De 200 a 499 trabajadores	Leves	1	50251	Tarazona
2006	77	De 200 a 499 trabajadores	Leves	1	50272	Utebo
2006	1368	De 200 a 499 trabajadores	Leves	1	50297	Zaragoza
2005	18	De 200 a 499 trabajadores	Leves	1	22048	Barbastro
2005	14	De 200 a 499 trabajadores	Leves	1	22112	Fraga
2005	96	De 200 a 499 trabajadores	Leves	1	22125	Huesca
2005	7	De 200 a 499 trabajadores	Leves	1	22130	Jaca
2005	4	De 200 a 499 trabajadores	Leves	1	22158	Monzón
2005	4	De 200 a 499 trabajadores	Leves	1	44013	Alcañiz
2005	25	De 200 a 499 trabajadores	Leves	1	44216	Teruel
2005	8	De 200 a 499 trabajadores	Leves	1	50067	Calatayud
2005	33	De 200 a 499 trabajadores	Leves	1	50074	Caspe
2005	14	De 200 a 499 trabajadores	Leves	1	50089	Cuarte de Huerva
2005	40	De 200 a 499 trabajadores	Leves	1	50095	Ejea de los Caballeros
2005	18	De 200 a 499 trabajadores	Leves	1	50251	Tarazona
2005	63	De 200 a 499 trabajadores	Leves	1	50272	Utebo
2005	1108	De 200 a 499 trabajadores	Leves	1	50297	Zaragoza
2004	21	De 200 a 499 trabajadores	Leves	1	22048	Barbastro
2004	12	De 200 a 499 trabajadores	Leves	1	22112	Fraga
2004	102	De 200 a 499 trabajadores	Leves	1	22125	Huesca
2004	7	De 200 a 499 trabajadores	Leves	1	22130	Jaca
2004	3	De 200 a 499 trabajadores	Leves	1	22158	Monzón
2004	4	De 200 a 499 trabajadores	Leves	1	44013	Alcañiz
2004	28	De 200 a 499 trabajadores	Leves	1	44216	Teruel
2004	23	De 200 a 499 trabajadores	Leves	1	50067	Calatayud
2004	26	De 200 a 499 trabajadores	Leves	1	50074	Caspe
2004	14	De 200 a 499 trabajadores	Leves	1	50089	Cuarte de Huerva
2004	26	De 200 a 499 trabajadores	Leves	1	50095	Ejea de los Caballeros
2004	4	De 200 a 499 trabajadores	Leves	1	50251	Tarazona
2004	65	De 200 a 499 trabajadores	Leves	1	50272	Utebo
2004	1203	De 200 a 499 trabajadores	Leves	1	50297	Zaragoza
2003	40	De 200 a 499 trabajadores	Leves	1	22048	Barbastro
2003	26	De 200 a 499 trabajadores	Leves	1	22112	Fraga
2003	79	De 200 a 499 trabajadores	Leves	1	22125	Huesca
2003	5	De 200 a 499 trabajadores	Leves	1	22130	Jaca
2003	1	De 200 a 499 trabajadores	Leves	1	22158	Monzón
2003	7	De 200 a 499 trabajadores	Leves	1	44013	Alcañiz
2003	40	De 200 a 499 trabajadores	Leves	1	44216	Teruel
2003	13	De 200 a 499 trabajadores	Leves	1	50067	Calatayud
2003	10	De 200 a 499 trabajadores	Leves	1	50074	Caspe
2003	2	De 200 a 499 trabajadores	Leves	1	50089	Cuarte de Huerva
2003	20	De 200 a 499 trabajadores	Leves	1	50095	Ejea de los Caballeros
2003	34	De 200 a 499 trabajadores	Leves	1	50251	Tarazona
2003	74	De 200 a 499 trabajadores	Leves	1	50272	Utebo
2003	1155	De 200 a 499 trabajadores	Leves	1	50297	Zaragoza
2020	1	De 200 a 499 trabajadores	Graves o muy graves	2	22112	Fraga
2020	1	De 200 a 499 trabajadores	Graves o muy graves	2	44216	Teruel
2020	2	De 200 a 499 trabajadores	Graves o muy graves	2	50297	Zaragoza
2019	2	De 200 a 499 trabajadores	Graves o muy graves	2	22125	Huesca
2019	1	De 200 a 499 trabajadores	Graves o muy graves	2	44013	Alcañiz
2019	2	De 200 a 499 trabajadores	Graves o muy graves	2	50297	Zaragoza
2018	1	De 200 a 499 trabajadores	Graves o muy graves	2	22158	Monzón
2018	3	De 200 a 499 trabajadores	Graves o muy graves	2	50297	Zaragoza
2017	1	De 200 a 499 trabajadores	Graves o muy graves	2	22112	Fraga
2017	1	De 200 a 499 trabajadores	Graves o muy graves	2	50095	Ejea de los Caballeros
2017	2	De 200 a 499 trabajadores	Graves o muy graves	2	50297	Zaragoza
2016	1	De 200 a 499 trabajadores	Graves o muy graves	2	22125	Huesca
2016	1	De 200 a 499 trabajadores	Graves o muy graves	2	44216	Teruel
2015	1	De 200 a 499 trabajadores	Graves o muy graves	2	44216	Teruel
2015	1	De 200 a 499 trabajadores	Graves o muy graves	2	50067	Calatayud
2015	2	De 200 a 499 trabajadores	Graves o muy graves	2	50297	Zaragoza
2014	2	De 200 a 499 trabajadores	Graves o muy graves	2	22125	Huesca
2014	3	De 200 a 499 trabajadores	Graves o muy graves	2	50297	Zaragoza
2013	6	De 200 a 499 trabajadores	Graves o muy graves	2	50297	Zaragoza
2012	1	De 200 a 499 trabajadores	Graves o muy graves	2	44216	Teruel
2012	2	De 200 a 499 trabajadores	Graves o muy graves	2	50297	Zaragoza
2011	1	De 200 a 499 trabajadores	Graves o muy graves	2	50297	Zaragoza
2010	1	De 200 a 499 trabajadores	Graves o muy graves	2	22125	Huesca
2010	1	De 200 a 499 trabajadores	Graves o muy graves	2	22158	Monzón
2010	5	De 200 a 499 trabajadores	Graves o muy graves	2	50297	Zaragoza
2009	1	De 200 a 499 trabajadores	Graves o muy graves	2	50251	Tarazona
2009	2	De 200 a 499 trabajadores	Graves o muy graves	2	50297	Zaragoza
2008	7	De 200 a 499 trabajadores	Graves o muy graves	2	50297	Zaragoza
2007	1	De 200 a 499 trabajadores	Graves o muy graves	2	50272	Utebo
2007	4	De 200 a 499 trabajadores	Graves o muy graves	2	50297	Zaragoza
2006	7	De 200 a 499 trabajadores	Graves o muy graves	2	50297	Zaragoza
2005	8	De 200 a 499 trabajadores	Graves o muy graves	2	50297	Zaragoza
2004	1	De 200 a 499 trabajadores	Graves o muy graves	2	22048	Barbastro
2004	1	De 200 a 499 trabajadores	Graves o muy graves	2	44216	Teruel
2004	13	De 200 a 499 trabajadores	Graves o muy graves	2	50297	Zaragoza
2003	2	De 200 a 499 trabajadores	Graves o muy graves	2	22048	Barbastro
2003	1	De 200 a 499 trabajadores	Graves o muy graves	2	44216	Teruel
2003	1	De 200 a 499 trabajadores	Graves o muy graves	2	50272	Utebo
2003	4	De 200 a 499 trabajadores	Graves o muy graves	2	50297	Zaragoza
2020	1	De 200 a 499 trabajadores	Mortales	3	50297	Zaragoza
2018	1	De 200 a 499 trabajadores	Mortales	3	44013	Alcañiz
2018	2	De 200 a 499 trabajadores	Mortales	3	50297	Zaragoza
2017	1	De 200 a 499 trabajadores	Mortales	3	50297	Zaragoza
2016	2	De 200 a 499 trabajadores	Mortales	3	50297	Zaragoza
2015	3	De 200 a 499 trabajadores	Mortales	3	50297	Zaragoza
2014	1	De 200 a 499 trabajadores	Mortales	3	50297	Zaragoza
2013	2	De 200 a 499 trabajadores	Mortales	3	50297	Zaragoza
2012	1	De 200 a 499 trabajadores	Mortales	3	50297	Zaragoza
2011	1	De 200 a 499 trabajadores	Mortales	3	44216	Teruel
2011	1	De 200 a 499 trabajadores	Mortales	3	50297	Zaragoza
2010	1	De 200 a 499 trabajadores	Mortales	3	44216	Teruel
2010	1	De 200 a 499 trabajadores	Mortales	3	50297	Zaragoza
2009	1	De 200 a 499 trabajadores	Mortales	3	22125	Huesca
2008	1	De 200 a 499 trabajadores	Mortales	3	50297	Zaragoza
2006	1	De 200 a 499 trabajadores	Mortales	3	22125	Huesca
2006	1	De 200 a 499 trabajadores	Mortales	3	50067	Calatayud
2006	1	De 200 a 499 trabajadores	Mortales	3	50297	Zaragoza
2005	2	De 200 a 499 trabajadores	Mortales	3	50297	Zaragoza
2020	85	De 500 a 999 trabajadores	Leves	1	22048	Barbastro
2020	16	De 500 a 999 trabajadores	Leves	1	22112	Fraga
2020	103	De 500 a 999 trabajadores	Leves	1	22125	Huesca
2020	1	De 500 a 999 trabajadores	Leves	1	22130	Jaca
2020	6	De 500 a 999 trabajadores	Leves	1	44013	Alcañiz
2020	53	De 500 a 999 trabajadores	Leves	1	44216	Teruel
2020	10	De 500 a 999 trabajadores	Leves	1	50067	Calatayud
2020	9	De 500 a 999 trabajadores	Leves	1	50074	Caspe
2020	1	De 500 a 999 trabajadores	Leves	1	50089	Cuarte de Huerva
2020	22	De 500 a 999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2020	3	De 500 a 999 trabajadores	Leves	1	50251	Tarazona
2020	5	De 500 a 999 trabajadores	Leves	1	50272	Utebo
2020	563	De 500 a 999 trabajadores	Leves	1	50297	Zaragoza
2019	10	De 500 a 999 trabajadores	Leves	1	22048	Barbastro
2019	3	De 500 a 999 trabajadores	Leves	1	22112	Fraga
2019	37	De 500 a 999 trabajadores	Leves	1	22125	Huesca
2019	1	De 500 a 999 trabajadores	Leves	1	22130	Jaca
2019	1	De 500 a 999 trabajadores	Leves	1	22158	Monzón
2019	5	De 500 a 999 trabajadores	Leves	1	44013	Alcañiz
2019	47	De 500 a 999 trabajadores	Leves	1	44216	Teruel
2019	11	De 500 a 999 trabajadores	Leves	1	50067	Calatayud
2019	5	De 500 a 999 trabajadores	Leves	1	50074	Caspe
2019	2	De 500 a 999 trabajadores	Leves	1	50089	Cuarte de Huerva
2019	3	De 500 a 999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2019	1	De 500 a 999 trabajadores	Leves	1	50251	Tarazona
2019	3	De 500 a 999 trabajadores	Leves	1	50272	Utebo
2019	505	De 500 a 999 trabajadores	Leves	1	50297	Zaragoza
2018	14	De 500 a 999 trabajadores	Leves	1	22048	Barbastro
2018	3	De 500 a 999 trabajadores	Leves	1	22112	Fraga
2018	52	De 500 a 999 trabajadores	Leves	1	22125	Huesca
2018	2	De 500 a 999 trabajadores	Leves	1	22130	Jaca
2018	1	De 500 a 999 trabajadores	Leves	1	22158	Monzón
2018	2	De 500 a 999 trabajadores	Leves	1	44013	Alcañiz
2018	50	De 500 a 999 trabajadores	Leves	1	44216	Teruel
2018	9	De 500 a 999 trabajadores	Leves	1	50067	Calatayud
2018	6	De 500 a 999 trabajadores	Leves	1	50074	Caspe
2018	6	De 500 a 999 trabajadores	Leves	1	50089	Cuarte de Huerva
2018	5	De 500 a 999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2018	4	De 500 a 999 trabajadores	Leves	1	50251	Tarazona
2018	4	De 500 a 999 trabajadores	Leves	1	50272	Utebo
2018	457	De 500 a 999 trabajadores	Leves	1	50297	Zaragoza
2017	10	De 500 a 999 trabajadores	Leves	1	22048	Barbastro
2017	4	De 500 a 999 trabajadores	Leves	1	22112	Fraga
2017	48	De 500 a 999 trabajadores	Leves	1	22125	Huesca
2017	2	De 500 a 999 trabajadores	Leves	1	22130	Jaca
2017	1	De 500 a 999 trabajadores	Leves	1	22158	Monzón
2017	2	De 500 a 999 trabajadores	Leves	1	44013	Alcañiz
2017	50	De 500 a 999 trabajadores	Leves	1	44216	Teruel
2017	6	De 500 a 999 trabajadores	Leves	1	50067	Calatayud
2017	10	De 500 a 999 trabajadores	Leves	1	50074	Caspe
2017	4	De 500 a 999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2017	3	De 500 a 999 trabajadores	Leves	1	50251	Tarazona
2017	8	De 500 a 999 trabajadores	Leves	1	50272	Utebo
2017	453	De 500 a 999 trabajadores	Leves	1	50297	Zaragoza
2016	9	De 500 a 999 trabajadores	Leves	1	22048	Barbastro
2016	1	De 500 a 999 trabajadores	Leves	1	22112	Fraga
2016	46	De 500 a 999 trabajadores	Leves	1	22125	Huesca
2016	2	De 500 a 999 trabajadores	Leves	1	44013	Alcañiz
2016	53	De 500 a 999 trabajadores	Leves	1	44216	Teruel
2016	8	De 500 a 999 trabajadores	Leves	1	50067	Calatayud
2016	10	De 500 a 999 trabajadores	Leves	1	50074	Caspe
2016	1	De 500 a 999 trabajadores	Leves	1	50089	Cuarte de Huerva
2016	5	De 500 a 999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2016	5	De 500 a 999 trabajadores	Leves	1	50251	Tarazona
2016	423	De 500 a 999 trabajadores	Leves	1	50297	Zaragoza
2015	3	De 500 a 999 trabajadores	Leves	1	22048	Barbastro
2015	61	De 500 a 999 trabajadores	Leves	1	22125	Huesca
2015	31	De 500 a 999 trabajadores	Leves	1	44216	Teruel
2015	3	De 500 a 999 trabajadores	Leves	1	50067	Calatayud
2015	7	De 500 a 999 trabajadores	Leves	1	50074	Caspe
2015	4	De 500 a 999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2015	3	De 500 a 999 trabajadores	Leves	1	50251	Tarazona
2015	2	De 500 a 999 trabajadores	Leves	1	50272	Utebo
2015	338	De 500 a 999 trabajadores	Leves	1	50297	Zaragoza
2014	48	De 500 a 999 trabajadores	Leves	1	22125	Huesca
2014	1	De 500 a 999 trabajadores	Leves	1	22130	Jaca
2014	31	De 500 a 999 trabajadores	Leves	1	44216	Teruel
2014	2	De 500 a 999 trabajadores	Leves	1	50074	Caspe
2014	1	De 500 a 999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2014	4	De 500 a 999 trabajadores	Leves	1	50251	Tarazona
2014	340	De 500 a 999 trabajadores	Leves	1	50297	Zaragoza
2013	50	De 500 a 999 trabajadores	Leves	1	22125	Huesca
2013	1	De 500 a 999 trabajadores	Leves	1	22130	Jaca
2013	1	De 500 a 999 trabajadores	Leves	1	44013	Alcañiz
2013	47	De 500 a 999 trabajadores	Leves	1	44216	Teruel
2013	2	De 500 a 999 trabajadores	Leves	1	50067	Calatayud
2013	1	De 500 a 999 trabajadores	Leves	1	50074	Caspe
2013	2	De 500 a 999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2013	2	De 500 a 999 trabajadores	Leves	1	50251	Tarazona
2013	5	De 500 a 999 trabajadores	Leves	1	50272	Utebo
2013	326	De 500 a 999 trabajadores	Leves	1	50297	Zaragoza
2012	30	De 500 a 999 trabajadores	Leves	1	22125	Huesca
2012	28	De 500 a 999 trabajadores	Leves	1	44216	Teruel
2012	4	De 500 a 999 trabajadores	Leves	1	50067	Calatayud
2012	6	De 500 a 999 trabajadores	Leves	1	50074	Caspe
2012	2	De 500 a 999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2012	4	De 500 a 999 trabajadores	Leves	1	50251	Tarazona
2012	4	De 500 a 999 trabajadores	Leves	1	50272	Utebo
2012	372	De 500 a 999 trabajadores	Leves	1	50297	Zaragoza
2011	6	De 500 a 999 trabajadores	Leves	1	22112	Fraga
2011	36	De 500 a 999 trabajadores	Leves	1	22125	Huesca
2011	1	De 500 a 999 trabajadores	Leves	1	22158	Monzón
2011	1	De 500 a 999 trabajadores	Leves	1	44013	Alcañiz
2011	20	De 500 a 999 trabajadores	Leves	1	44216	Teruel
2011	8	De 500 a 999 trabajadores	Leves	1	50067	Calatayud
2011	6	De 500 a 999 trabajadores	Leves	1	50074	Caspe
2011	1	De 500 a 999 trabajadores	Leves	1	50089	Cuarte de Huerva
2011	1	De 500 a 999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2011	2	De 500 a 999 trabajadores	Leves	1	50251	Tarazona
2011	2	De 500 a 999 trabajadores	Leves	1	50272	Utebo
2011	520	De 500 a 999 trabajadores	Leves	1	50297	Zaragoza
2010	1	De 500 a 999 trabajadores	Leves	1	22048	Barbastro
2010	35	De 500 a 999 trabajadores	Leves	1	22125	Huesca
2010	1	De 500 a 999 trabajadores	Leves	1	22158	Monzón
2010	1	De 500 a 999 trabajadores	Leves	1	44013	Alcañiz
2010	37	De 500 a 999 trabajadores	Leves	1	44216	Teruel
2010	6	De 500 a 999 trabajadores	Leves	1	50067	Calatayud
2010	4	De 500 a 999 trabajadores	Leves	1	50074	Caspe
2010	1	De 500 a 999 trabajadores	Leves	1	50089	Cuarte de Huerva
2010	5	De 500 a 999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2010	2	De 500 a 999 trabajadores	Leves	1	50251	Tarazona
2010	2	De 500 a 999 trabajadores	Leves	1	50272	Utebo
2010	511	De 500 a 999 trabajadores	Leves	1	50297	Zaragoza
2009	2	De 500 a 999 trabajadores	Leves	1	22048	Barbastro
2009	1	De 500 a 999 trabajadores	Leves	1	22112	Fraga
2009	26	De 500 a 999 trabajadores	Leves	1	22125	Huesca
2009	1	De 500 a 999 trabajadores	Leves	1	44013	Alcañiz
2009	34	De 500 a 999 trabajadores	Leves	1	44216	Teruel
2009	7	De 500 a 999 trabajadores	Leves	1	50067	Calatayud
2009	2	De 500 a 999 trabajadores	Leves	1	50074	Caspe
2009	1	De 500 a 999 trabajadores	Leves	1	50089	Cuarte de Huerva
2009	6	De 500 a 999 trabajadores	Leves	1	50272	Utebo
2009	444	De 500 a 999 trabajadores	Leves	1	50297	Zaragoza
2008	1	De 500 a 999 trabajadores	Leves	1	22048	Barbastro
2008	3	De 500 a 999 trabajadores	Leves	1	22112	Fraga
2008	41	De 500 a 999 trabajadores	Leves	1	22125	Huesca
2008	1	De 500 a 999 trabajadores	Leves	1	22130	Jaca
2008	8	De 500 a 999 trabajadores	Leves	1	44013	Alcañiz
2008	68	De 500 a 999 trabajadores	Leves	1	44216	Teruel
2008	11	De 500 a 999 trabajadores	Leves	1	50067	Calatayud
2008	1	De 500 a 999 trabajadores	Leves	1	50074	Caspe
2008	3	De 500 a 999 trabajadores	Leves	1	50089	Cuarte de Huerva
2008	4	De 500 a 999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2008	7	De 500 a 999 trabajadores	Leves	1	50251	Tarazona
2008	12	De 500 a 999 trabajadores	Leves	1	50272	Utebo
2008	656	De 500 a 999 trabajadores	Leves	1	50297	Zaragoza
2007	9	De 500 a 999 trabajadores	Leves	1	22112	Fraga
2007	40	De 500 a 999 trabajadores	Leves	1	22125	Huesca
2007	1	De 500 a 999 trabajadores	Leves	1	22130	Jaca
2007	2	De 500 a 999 trabajadores	Leves	1	22158	Monzón
2007	3	De 500 a 999 trabajadores	Leves	1	44013	Alcañiz
2007	54	De 500 a 999 trabajadores	Leves	1	44216	Teruel
2007	33	De 500 a 999 trabajadores	Leves	1	50067	Calatayud
2007	2	De 500 a 999 trabajadores	Leves	1	50074	Caspe
2007	5	De 500 a 999 trabajadores	Leves	1	50089	Cuarte de Huerva
2007	3	De 500 a 999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2007	18	De 500 a 999 trabajadores	Leves	1	50251	Tarazona
2007	21	De 500 a 999 trabajadores	Leves	1	50272	Utebo
2007	703	De 500 a 999 trabajadores	Leves	1	50297	Zaragoza
2006	3	De 500 a 999 trabajadores	Leves	1	22048	Barbastro
2006	14	De 500 a 999 trabajadores	Leves	1	22112	Fraga
2006	34	De 500 a 999 trabajadores	Leves	1	22125	Huesca
2006	1	De 500 a 999 trabajadores	Leves	1	22130	Jaca
2006	2	De 500 a 999 trabajadores	Leves	1	44013	Alcañiz
2006	39	De 500 a 999 trabajadores	Leves	1	44216	Teruel
2006	25	De 500 a 999 trabajadores	Leves	1	50067	Calatayud
2006	3	De 500 a 999 trabajadores	Leves	1	50074	Caspe
2006	1	De 500 a 999 trabajadores	Leves	1	50089	Cuarte de Huerva
2006	1	De 500 a 999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2006	13	De 500 a 999 trabajadores	Leves	1	50251	Tarazona
2006	14	De 500 a 999 trabajadores	Leves	1	50272	Utebo
2006	763	De 500 a 999 trabajadores	Leves	1	50297	Zaragoza
2005	14	De 500 a 999 trabajadores	Leves	1	22112	Fraga
2005	22	De 500 a 999 trabajadores	Leves	1	22125	Huesca
2005	2	De 500 a 999 trabajadores	Leves	1	22130	Jaca
2005	30	De 500 a 999 trabajadores	Leves	1	44216	Teruel
2005	16	De 500 a 999 trabajadores	Leves	1	50067	Calatayud
2005	26	De 500 a 999 trabajadores	Leves	1	50074	Caspe
2005	5	De 500 a 999 trabajadores	Leves	1	50089	Cuarte de Huerva
2005	6	De 500 a 999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2005	15	De 500 a 999 trabajadores	Leves	1	50251	Tarazona
2005	8	De 500 a 999 trabajadores	Leves	1	50272	Utebo
2005	821	De 500 a 999 trabajadores	Leves	1	50297	Zaragoza
2004	1	De 500 a 999 trabajadores	Leves	1	22048	Barbastro
2004	4	De 500 a 999 trabajadores	Leves	1	22112	Fraga
2004	25	De 500 a 999 trabajadores	Leves	1	22125	Huesca
2004	1	De 500 a 999 trabajadores	Leves	1	22158	Monzón
2004	1	De 500 a 999 trabajadores	Leves	1	44013	Alcañiz
2004	33	De 500 a 999 trabajadores	Leves	1	44216	Teruel
2004	43	De 500 a 999 trabajadores	Leves	1	50067	Calatayud
2004	12	De 500 a 999 trabajadores	Leves	1	50074	Caspe
2004	43	De 500 a 999 trabajadores	Leves	1	50251	Tarazona
2004	2	De 500 a 999 trabajadores	Leves	1	50272	Utebo
2004	615	De 500 a 999 trabajadores	Leves	1	50297	Zaragoza
2003	2	De 500 a 999 trabajadores	Leves	1	22048	Barbastro
2003	3	De 500 a 999 trabajadores	Leves	1	22112	Fraga
2003	21	De 500 a 999 trabajadores	Leves	1	22125	Huesca
2003	9	De 500 a 999 trabajadores	Leves	1	22130	Jaca
2003	2	De 500 a 999 trabajadores	Leves	1	22158	Monzón
2003	61	De 500 a 999 trabajadores	Leves	1	44216	Teruel
2003	6	De 500 a 999 trabajadores	Leves	1	50067	Calatayud
2003	2	De 500 a 999 trabajadores	Leves	1	50089	Cuarte de Huerva
2003	1	De 500 a 999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2003	45	De 500 a 999 trabajadores	Leves	1	50251	Tarazona
2003	3	De 500 a 999 trabajadores	Leves	1	50272	Utebo
2003	531	De 500 a 999 trabajadores	Leves	1	50297	Zaragoza
2020	1	De 500 a 999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2019	1	De 500 a 999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2018	1	De 500 a 999 trabajadores	Graves o muy graves	2	22125	Huesca
2018	1	De 500 a 999 trabajadores	Graves o muy graves	2	50074	Caspe
2018	2	De 500 a 999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2017	1	De 500 a 999 trabajadores	Graves o muy graves	2	44216	Teruel
2017	1	De 500 a 999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2016	1	De 500 a 999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2015	1	De 500 a 999 trabajadores	Graves o muy graves	2	50251	Tarazona
2015	1	De 500 a 999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2014	1	De 500 a 999 trabajadores	Graves o muy graves	2	22125	Huesca
2014	1	De 500 a 999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2013	2	De 500 a 999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2012	4	De 500 a 999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2011	1	De 500 a 999 trabajadores	Graves o muy graves	2	22125	Huesca
2011	3	De 500 a 999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2010	2	De 500 a 999 trabajadores	Graves o muy graves	2	22125	Huesca
2010	1	De 500 a 999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2009	1	De 500 a 999 trabajadores	Graves o muy graves	2	22125	Huesca
2009	1	De 500 a 999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2008	1	De 500 a 999 trabajadores	Graves o muy graves	2	50272	Utebo
2007	1	De 500 a 999 trabajadores	Graves o muy graves	2	22125	Huesca
2007	1	De 500 a 999 trabajadores	Graves o muy graves	2	50272	Utebo
2007	2	De 500 a 999 trabajadores	Graves o muy graves	2	50297	Zaragoza
