Comarca código	Comarca nombre	Edad	Sexo	Estado civil	Personas residentes viviendas familiares
11	Bajo Cinca / Baix Cinca	25 a 29	Mujeres	Casados/as	329
11	Bajo Cinca / Baix Cinca	25 a 29	Mujeres	Separados/as	10
11	Bajo Cinca / Baix Cinca	25 a 29	Mujeres	Divorciados/as	5
11	Bajo Cinca / Baix Cinca	30 a 34	Hombres	Solteros/as	400
11	Bajo Cinca / Baix Cinca	30 a 34	Hombres	Casados/as	477
11	Bajo Cinca / Baix Cinca	30 a 34	Hombres	Viudos/as	1
11	Bajo Cinca / Baix Cinca	30 a 34	Hombres	Separados/as	10
11	Bajo Cinca / Baix Cinca	30 a 34	Hombres	Divorciados/as	4
11	Bajo Cinca / Baix Cinca	30 a 34	Mujeres	Solteros/as	146
11	Bajo Cinca / Baix Cinca	30 a 34	Mujeres	Casados/as	579
11	Bajo Cinca / Baix Cinca	30 a 34	Mujeres	Viudos/as	2
11	Bajo Cinca / Baix Cinca	30 a 34	Mujeres	Separados/as	24
11	Bajo Cinca / Baix Cinca	30 a 34	Mujeres	Divorciados/as	8
11	Bajo Cinca / Baix Cinca	35 a 39	Hombres	Solteros/as	233
11	Bajo Cinca / Baix Cinca	35 a 39	Hombres	Casados/as	655
11	Bajo Cinca / Baix Cinca	35 a 39	Hombres	Viudos/as	4
11	Bajo Cinca / Baix Cinca	35 a 39	Hombres	Separados/as	6
11	Bajo Cinca / Baix Cinca	35 a 39	Hombres	Divorciados/as	10
11	Bajo Cinca / Baix Cinca	35 a 39	Mujeres	Solteros/as	77
11	Bajo Cinca / Baix Cinca	35 a 39	Mujeres	Casados/as	646
11	Bajo Cinca / Baix Cinca	35 a 39	Mujeres	Viudos/as	13
11	Bajo Cinca / Baix Cinca	35 a 39	Mujeres	Separados/as	20
11	Bajo Cinca / Baix Cinca	35 a 39	Mujeres	Divorciados/as	13
11	Bajo Cinca / Baix Cinca	40 a 44	Hombres	Solteros/as	138
11	Bajo Cinca / Baix Cinca	40 a 44	Hombres	Casados/as	616
11	Bajo Cinca / Baix Cinca	40 a 44	Hombres	Viudos/as	2
11	Bajo Cinca / Baix Cinca	40 a 44	Hombres	Separados/as	16
11	Bajo Cinca / Baix Cinca	40 a 44	Hombres	Divorciados/as	9
11	Bajo Cinca / Baix Cinca	40 a 44	Mujeres	Solteros/as	53
11	Bajo Cinca / Baix Cinca	40 a 44	Mujeres	Casados/as	654
11	Bajo Cinca / Baix Cinca	40 a 44	Mujeres	Viudos/as	15
11	Bajo Cinca / Baix Cinca	40 a 44	Mujeres	Separados/as	14
11	Bajo Cinca / Baix Cinca	40 a 44	Mujeres	Divorciados/as	6
11	Bajo Cinca / Baix Cinca	45 a 49	Hombres	Solteros/as	108
11	Bajo Cinca / Baix Cinca	45 a 49	Hombres	Casados/as	598
11	Bajo Cinca / Baix Cinca	45 a 49	Hombres	Viudos/as	2
11	Bajo Cinca / Baix Cinca	45 a 49	Hombres	Separados/as	14
11	Bajo Cinca / Baix Cinca	45 a 49	Hombres	Divorciados/as	8
11	Bajo Cinca / Baix Cinca	45 a 49	Mujeres	Solteros/as	35
11	Bajo Cinca / Baix Cinca	45 a 49	Mujeres	Casados/as	552
11	Bajo Cinca / Baix Cinca	45 a 49	Mujeres	Viudos/as	23
11	Bajo Cinca / Baix Cinca	45 a 49	Mujeres	Separados/as	7
11	Bajo Cinca / Baix Cinca	45 a 49	Mujeres	Divorciados/as	10
11	Bajo Cinca / Baix Cinca	50 a 54	Hombres	Solteros/as	82
11	Bajo Cinca / Baix Cinca	50 a 54	Hombres	Casados/as	525
11	Bajo Cinca / Baix Cinca	50 a 54	Hombres	Viudos/as	6
11	Bajo Cinca / Baix Cinca	50 a 54	Hombres	Separados/as	9
11	Bajo Cinca / Baix Cinca	50 a 54	Hombres	Divorciados/as	5
11	Bajo Cinca / Baix Cinca	50 a 54	Mujeres	Solteros/as	25
11	Bajo Cinca / Baix Cinca	50 a 54	Mujeres	Casados/as	524
11	Bajo Cinca / Baix Cinca	50 a 54	Mujeres	Viudos/as	37
11	Bajo Cinca / Baix Cinca	50 a 54	Mujeres	Separados/as	9
11	Bajo Cinca / Baix Cinca	50 a 54	Mujeres	Divorciados/as	6
11	Bajo Cinca / Baix Cinca	55 a 59	Hombres	Solteros/as	86
11	Bajo Cinca / Baix Cinca	55 a 59	Hombres	Casados/as	489
11	Bajo Cinca / Baix Cinca	55 a 59	Hombres	Viudos/as	11
11	Bajo Cinca / Baix Cinca	55 a 59	Hombres	Separados/as	9
11	Bajo Cinca / Baix Cinca	55 a 59	Hombres	Divorciados/as	8
11	Bajo Cinca / Baix Cinca	55 a 59	Mujeres	Solteros/as	15
11	Bajo Cinca / Baix Cinca	55 a 59	Mujeres	Casados/as	499
11	Bajo Cinca / Baix Cinca	55 a 59	Mujeres	Viudos/as	71
11	Bajo Cinca / Baix Cinca	55 a 59	Mujeres	Separados/as	15
11	Bajo Cinca / Baix Cinca	55 a 59	Mujeres	Divorciados/as	3
11	Bajo Cinca / Baix Cinca	60 a 64	Hombres	Solteros/as	68
11	Bajo Cinca / Baix Cinca	60 a 64	Hombres	Casados/as	467
11	Bajo Cinca / Baix Cinca	60 a 64	Hombres	Viudos/as	15
11	Bajo Cinca / Baix Cinca	60 a 64	Hombres	Separados/as	1
11	Bajo Cinca / Baix Cinca	60 a 64	Hombres	Divorciados/as	4
11	Bajo Cinca / Baix Cinca	60 a 64	Mujeres	Solteros/as	16
11	Bajo Cinca / Baix Cinca	60 a 64	Mujeres	Casados/as	445
11	Bajo Cinca / Baix Cinca	60 a 64	Mujeres	Viudos/as	86
11	Bajo Cinca / Baix Cinca	60 a 64	Mujeres	Separados/as	3
11	Bajo Cinca / Baix Cinca	60 a 64	Mujeres	Divorciados/as	2
11	Bajo Cinca / Baix Cinca	65 a 69	Hombres	Solteros/as	94
11	Bajo Cinca / Baix Cinca	65 a 69	Hombres	Casados/as	523
11	Bajo Cinca / Baix Cinca	65 a 69	Hombres	Viudos/as	37
11	Bajo Cinca / Baix Cinca	65 a 69	Hombres	Separados/as	4
11	Bajo Cinca / Baix Cinca	65 a 69	Mujeres	Solteros/as	18
11	Bajo Cinca / Baix Cinca	65 a 69	Mujeres	Casados/as	518
11	Bajo Cinca / Baix Cinca	65 a 69	Mujeres	Viudos/as	152
11	Bajo Cinca / Baix Cinca	65 a 69	Mujeres	Separados/as	1
11	Bajo Cinca / Baix Cinca	65 a 69	Mujeres	Divorciados/as	3
11	Bajo Cinca / Baix Cinca	70 a 74	Hombres	Solteros/as	61
11	Bajo Cinca / Baix Cinca	70 a 74	Hombres	Casados/as	495
11	Bajo Cinca / Baix Cinca	70 a 74	Hombres	Viudos/as	49
11	Bajo Cinca / Baix Cinca	70 a 74	Hombres	Separados/as	4
11	Bajo Cinca / Baix Cinca	70 a 74	Hombres	Divorciados/as	1
11	Bajo Cinca / Baix Cinca	70 a 74	Mujeres	Solteros/as	27
11	Bajo Cinca / Baix Cinca	70 a 74	Mujeres	Casados/as	432
11	Bajo Cinca / Baix Cinca	70 a 74	Mujeres	Viudos/as	182
11	Bajo Cinca / Baix Cinca	70 a 74	Mujeres	Separados/as	1
11	Bajo Cinca / Baix Cinca	70 a 74	Mujeres	Divorciados/as	1
11	Bajo Cinca / Baix Cinca	75 a 79	Hombres	Solteros/as	43
11	Bajo Cinca / Baix Cinca	75 a 79	Hombres	Casados/as	393
11	Bajo Cinca / Baix Cinca	75 a 79	Hombres	Viudos/as	67
11	Bajo Cinca / Baix Cinca	75 a 79	Hombres	Divorciados/as	2
11	Bajo Cinca / Baix Cinca	75 a 79	Mujeres	Solteros/as	22
11	Bajo Cinca / Baix Cinca	75 a 79	Mujeres	Casados/as	297
11	Bajo Cinca / Baix Cinca	75 a 79	Mujeres	Viudos/as	265
11	Bajo Cinca / Baix Cinca	75 a 79	Mujeres	Divorciados/as	2
11	Bajo Cinca / Baix Cinca	80 a 84	Hombres	Solteros/as	25
11	Bajo Cinca / Baix Cinca	80 a 84	Hombres	Casados/as	231
11	Bajo Cinca / Baix Cinca	80 a 84	Hombres	Viudos/as	79
11	Bajo Cinca / Baix Cinca	80 a 84	Hombres	Separados/as	1
11	Bajo Cinca / Baix Cinca	80 a 84	Mujeres	Solteros/as	13
11	Bajo Cinca / Baix Cinca	80 a 84	Mujeres	Casados/as	117
11	Bajo Cinca / Baix Cinca	80 a 84	Mujeres	Viudos/as	273
11	Bajo Cinca / Baix Cinca	80 a 84	Mujeres	Separados/as	1
11	Bajo Cinca / Baix Cinca	85 a 90	Hombres	Solteros/as	6
11	Bajo Cinca / Baix Cinca	85 a 90	Hombres	Casados/as	86
11	Bajo Cinca / Baix Cinca	85 a 90	Hombres	Viudos/as	53
11	Bajo Cinca / Baix Cinca	85 a 90	Hombres	Separados/as	1
11	Bajo Cinca / Baix Cinca	85 a 90	Mujeres	Solteros/as	8
11	Bajo Cinca / Baix Cinca	85 a 90	Mujeres	Casados/as	28
11	Bajo Cinca / Baix Cinca	85 a 90	Mujeres	Viudos/as	186
11	Bajo Cinca / Baix Cinca	85 a 90	Mujeres	Divorciados/as	1
11	Bajo Cinca / Baix Cinca	90 ó más	Hombres	Solteros/as	4
11	Bajo Cinca / Baix Cinca	90 ó más	Hombres	Casados/as	21
11	Bajo Cinca / Baix Cinca	90 ó más	Hombres	Viudos/as	30
11	Bajo Cinca / Baix Cinca	90 ó más	Mujeres	Solteros/as	6
11	Bajo Cinca / Baix Cinca	90 ó más	Mujeres	Casados/as	3
11	Bajo Cinca / Baix Cinca	90 ó más	Mujeres	Viudos/as	103
12	Tarazona y el Moncayo	16 a 19	Hombres	Solteros/as	295
12	Tarazona y el Moncayo	16 a 19	Hombres	Casados/as	1
12	Tarazona y el Moncayo	16 a 19	Mujeres	Solteros/as	295
12	Tarazona y el Moncayo	16 a 19	Mujeres	Casados/as	3
12	Tarazona y el Moncayo	20 a 24	Hombres	Solteros/as	459
12	Tarazona y el Moncayo	20 a 24	Hombres	Casados/as	8
12	Tarazona y el Moncayo	20 a 24	Mujeres	Solteros/as	368
12	Tarazona y el Moncayo	20 a 24	Mujeres	Casados/as	29
12	Tarazona y el Moncayo	20 a 24	Mujeres	Separados/as	1
12	Tarazona y el Moncayo	20 a 24	Mujeres	Divorciados/as	1
12	Tarazona y el Moncayo	25 a 29	Hombres	Solteros/as	400
12	Tarazona y el Moncayo	25 a 29	Hombres	Casados/as	102
12	Tarazona y el Moncayo	25 a 29	Hombres	Separados/as	5
12	Tarazona y el Moncayo	25 a 29	Mujeres	Solteros/as	302
12	Tarazona y el Moncayo	25 a 29	Mujeres	Casados/as	211
12	Tarazona y el Moncayo	25 a 29	Mujeres	Viudos/as	1
12	Tarazona y el Moncayo	25 a 29	Mujeres	Separados/as	3
12	Tarazona y el Moncayo	25 a 29	Mujeres	Divorciados/as	3
12	Tarazona y el Moncayo	30 a 34	Hombres	Solteros/as	238
12	Tarazona y el Moncayo	30 a 34	Hombres	Casados/as	268
12	Tarazona y el Moncayo	30 a 34	Hombres	Separados/as	7
12	Tarazona y el Moncayo	30 a 34	Hombres	Divorciados/as	2
12	Tarazona y el Moncayo	30 a 34	Mujeres	Solteros/as	127
12	Tarazona y el Moncayo	30 a 34	Mujeres	Casados/as	331
12	Tarazona y el Moncayo	30 a 34	Mujeres	Viudos/as	1
12	Tarazona y el Moncayo	30 a 34	Mujeres	Separados/as	16
12	Tarazona y el Moncayo	30 a 34	Mujeres	Divorciados/as	4
12	Tarazona y el Moncayo	35 a 39	Hombres	Solteros/as	137
12	Tarazona y el Moncayo	35 a 39	Hombres	Casados/as	372
12	Tarazona y el Moncayo	35 a 39	Hombres	Viudos/as	2
12	Tarazona y el Moncayo	35 a 39	Hombres	Separados/as	11
12	Tarazona y el Moncayo	35 a 39	Hombres	Divorciados/as	7
12	Tarazona y el Moncayo	35 a 39	Mujeres	Solteros/as	72
12	Tarazona y el Moncayo	35 a 39	Mujeres	Casados/as	358
12	Tarazona y el Moncayo	35 a 39	Mujeres	Viudos/as	5
12	Tarazona y el Moncayo	35 a 39	Mujeres	Separados/as	20
12	Tarazona y el Moncayo	35 a 39	Mujeres	Divorciados/as	7
12	Tarazona y el Moncayo	40 a 44	Hombres	Solteros/as	99
12	Tarazona y el Moncayo	40 a 44	Hombres	Casados/as	375
12	Tarazona y el Moncayo	40 a 44	Hombres	Viudos/as	1
12	Tarazona y el Moncayo	40 a 44	Hombres	Separados/as	2
12	Tarazona y el Moncayo	40 a 44	Hombres	Divorciados/as	9
12	Tarazona y el Moncayo	40 a 44	Mujeres	Solteros/as	66
12	Tarazona y el Moncayo	40 a 44	Mujeres	Casados/as	353
12	Tarazona y el Moncayo	40 a 44	Mujeres	Viudos/as	5
12	Tarazona y el Moncayo	40 a 44	Mujeres	Separados/as	13
12	Tarazona y el Moncayo	40 a 44	Mujeres	Divorciados/as	10
12	Tarazona y el Moncayo	45 a 49	Hombres	Solteros/as	75
12	Tarazona y el Moncayo	45 a 49	Hombres	Casados/as	343
12	Tarazona y el Moncayo	45 a 49	Hombres	Viudos/as	3
12	Tarazona y el Moncayo	45 a 49	Hombres	Separados/as	7
12	Tarazona y el Moncayo	45 a 49	Hombres	Divorciados/as	5
12	Tarazona y el Moncayo	45 a 49	Mujeres	Solteros/as	37
12	Tarazona y el Moncayo	45 a 49	Mujeres	Casados/as	314
12	Tarazona y el Moncayo	45 a 49	Mujeres	Viudos/as	17
12	Tarazona y el Moncayo	45 a 49	Mujeres	Separados/as	6
12	Tarazona y el Moncayo	45 a 49	Mujeres	Divorciados/as	6
12	Tarazona y el Moncayo	50 a 54	Hombres	Solteros/as	73
12	Tarazona y el Moncayo	50 a 54	Hombres	Casados/as	318
12	Tarazona y el Moncayo	50 a 54	Hombres	Viudos/as	2
12	Tarazona y el Moncayo	50 a 54	Hombres	Separados/as	5
12	Tarazona y el Moncayo	50 a 54	Hombres	Divorciados/as	4
12	Tarazona y el Moncayo	50 a 54	Mujeres	Solteros/as	33
12	Tarazona y el Moncayo	50 a 54	Mujeres	Casados/as	326
12	Tarazona y el Moncayo	50 a 54	Mujeres	Viudos/as	18
12	Tarazona y el Moncayo	50 a 54	Mujeres	Separados/as	5
12	Tarazona y el Moncayo	50 a 54	Mujeres	Divorciados/as	3
12	Tarazona y el Moncayo	55 a 59	Hombres	Solteros/as	79
12	Tarazona y el Moncayo	55 a 59	Hombres	Casados/as	308
12	Tarazona y el Moncayo	55 a 59	Hombres	Viudos/as	3
12	Tarazona y el Moncayo	55 a 59	Hombres	Separados/as	7
12	Tarazona y el Moncayo	55 a 59	Hombres	Divorciados/as	3
12	Tarazona y el Moncayo	55 a 59	Mujeres	Solteros/as	34
12	Tarazona y el Moncayo	55 a 59	Mujeres	Casados/as	323
12	Tarazona y el Moncayo	55 a 59	Mujeres	Viudos/as	31
12	Tarazona y el Moncayo	55 a 59	Mujeres	Separados/as	9
12	Tarazona y el Moncayo	55 a 59	Mujeres	Divorciados/as	2
12	Tarazona y el Moncayo	60 a 64	Hombres	Solteros/as	58
12	Tarazona y el Moncayo	60 a 64	Hombres	Casados/as	289
12	Tarazona y el Moncayo	60 a 64	Hombres	Viudos/as	11
12	Tarazona y el Moncayo	60 a 64	Hombres	Separados/as	4
12	Tarazona y el Moncayo	60 a 64	Hombres	Divorciados/as	2
12	Tarazona y el Moncayo	60 a 64	Mujeres	Solteros/as	28
12	Tarazona y el Moncayo	60 a 64	Mujeres	Casados/as	259
12	Tarazona y el Moncayo	60 a 64	Mujeres	Viudos/as	51
12	Tarazona y el Moncayo	60 a 64	Mujeres	Separados/as	3
12	Tarazona y el Moncayo	60 a 64	Mujeres	Divorciados/as	4
12	Tarazona y el Moncayo	65 a 69	Hombres	Solteros/as	72
12	Tarazona y el Moncayo	65 a 69	Hombres	Casados/as	336
12	Tarazona y el Moncayo	65 a 69	Hombres	Viudos/as	28
12	Tarazona y el Moncayo	65 a 69	Hombres	Separados/as	2
12	Tarazona y el Moncayo	65 a 69	Hombres	Divorciados/as	2
12	Tarazona y el Moncayo	65 a 69	Mujeres	Solteros/as	38
12	Tarazona y el Moncayo	65 a 69	Mujeres	Casados/as	356
12	Tarazona y el Moncayo	65 a 69	Mujeres	Viudos/as	76
12	Tarazona y el Moncayo	65 a 69	Mujeres	Separados/as	6
12	Tarazona y el Moncayo	65 a 69	Mujeres	Divorciados/as	2
12	Tarazona y el Moncayo	70 a 74	Hombres	Solteros/as	68
12	Tarazona y el Moncayo	70 a 74	Hombres	Casados/as	320
12	Tarazona y el Moncayo	70 a 74	Hombres	Viudos/as	26
12	Tarazona y el Moncayo	70 a 74	Hombres	Separados/as	3
12	Tarazona y el Moncayo	70 a 74	Mujeres	Solteros/as	47
12	Tarazona y el Moncayo	70 a 74	Mujeres	Casados/as	278
12	Tarazona y el Moncayo	70 a 74	Mujeres	Viudos/as	127
12	Tarazona y el Moncayo	70 a 74	Mujeres	Divorciados/as	1
12	Tarazona y el Moncayo	75 a 79	Hombres	Solteros/as	31
12	Tarazona y el Moncayo	75 a 79	Hombres	Casados/as	277
12	Tarazona y el Moncayo	75 a 79	Hombres	Viudos/as	50
12	Tarazona y el Moncayo	75 a 79	Hombres	Separados/as	4
12	Tarazona y el Moncayo	75 a 79	Hombres	Divorciados/as	1
12	Tarazona y el Moncayo	75 a 79	Mujeres	Solteros/as	49
12	Tarazona y el Moncayo	75 a 79	Mujeres	Casados/as	210
12	Tarazona y el Moncayo	75 a 79	Mujeres	Viudos/as	182
12	Tarazona y el Moncayo	75 a 79	Mujeres	Separados/as	1
12	Tarazona y el Moncayo	80 a 84	Hombres	Solteros/as	17
12	Tarazona y el Moncayo	80 a 84	Hombres	Casados/as	134
12	Tarazona y el Moncayo	80 a 84	Hombres	Viudos/as	37
12	Tarazona y el Moncayo	80 a 84	Hombres	Separados/as	2
12	Tarazona y el Moncayo	80 a 84	Mujeres	Solteros/as	44
12	Tarazona y el Moncayo	80 a 84	Mujeres	Casados/as	90
12	Tarazona y el Moncayo	80 a 84	Mujeres	Viudos/as	207
12	Tarazona y el Moncayo	85 a 90	Hombres	Solteros/as	2
12	Tarazona y el Moncayo	85 a 90	Hombres	Casados/as	47
12	Tarazona y el Moncayo	85 a 90	Hombres	Viudos/as	40
12	Tarazona y el Moncayo	85 a 90	Hombres	Separados/as	1
12	Tarazona y el Moncayo	85 a 90	Mujeres	Solteros/as	17
12	Tarazona y el Moncayo	85 a 90	Mujeres	Casados/as	29
12	Tarazona y el Moncayo	85 a 90	Mujeres	Viudos/as	156
12	Tarazona y el Moncayo	90 ó más	Hombres	Solteros/as	3
12	Tarazona y el Moncayo	90 ó más	Hombres	Casados/as	21
12	Tarazona y el Moncayo	90 ó más	Hombres	Viudos/as	17
12	Tarazona y el Moncayo	90 ó más	Hombres	Separados/as	1
12	Tarazona y el Moncayo	90 ó más	Mujeres	Solteros/as	9
12	Tarazona y el Moncayo	90 ó más	Mujeres	Casados/as	8
12	Tarazona y el Moncayo	90 ó más	Mujeres	Viudos/as	68
13	Campo de Borja	16 a 19	Hombres	Solteros/as	290
13	Campo de Borja	16 a 19	Mujeres	Solteros/as	268
13	Campo de Borja	16 a 19	Mujeres	Casados/as	5
13	Campo de Borja	20 a 24	Hombres	Solteros/as	437
13	Campo de Borja	20 a 24	Hombres	Casados/as	12
13	Campo de Borja	20 a 24	Mujeres	Solteros/as	391
13	Campo de Borja	20 a 24	Mujeres	Casados/as	31
13	Campo de Borja	20 a 24	Mujeres	Viudos/as	1
13	Campo de Borja	20 a 24	Mujeres	Separados/as	1
13	Campo de Borja	25 a 29	Hombres	Solteros/as	430
13	Campo de Borja	25 a 29	Hombres	Casados/as	124
13	Campo de Borja	25 a 29	Hombres	Viudos/as	1
13	Campo de Borja	25 a 29	Hombres	Separados/as	4
13	Campo de Borja	25 a 29	Hombres	Divorciados/as	4
13	Campo de Borja	25 a 29	Mujeres	Solteros/as	221
13	Campo de Borja	25 a 29	Mujeres	Casados/as	218
13	Campo de Borja	25 a 29	Mujeres	Separados/as	5
13	Campo de Borja	25 a 29	Mujeres	Divorciados/as	2
13	Campo de Borja	30 a 34	Hombres	Solteros/as	252
13	Campo de Borja	30 a 34	Hombres	Casados/as	336
13	Campo de Borja	30 a 34	Hombres	Viudos/as	2
13	Campo de Borja	30 a 34	Hombres	Separados/as	5
13	Campo de Borja	30 a 34	Mujeres	Solteros/as	111
13	Campo de Borja	30 a 34	Mujeres	Casados/as	339
13	Campo de Borja	30 a 34	Mujeres	Viudos/as	1
13	Campo de Borja	30 a 34	Mujeres	Separados/as	4
13	Campo de Borja	30 a 34	Mujeres	Divorciados/as	5
13	Campo de Borja	35 a 39	Hombres	Solteros/as	163
13	Campo de Borja	35 a 39	Hombres	Casados/as	419
13	Campo de Borja	35 a 39	Hombres	Separados/as	11
13	Campo de Borja	35 a 39	Hombres	Divorciados/as	4
13	Campo de Borja	35 a 39	Mujeres	Solteros/as	71
13	Campo de Borja	35 a 39	Mujeres	Casados/as	401
13	Campo de Borja	35 a 39	Mujeres	Viudos/as	3
13	Campo de Borja	35 a 39	Mujeres	Separados/as	7
13	Campo de Borja	35 a 39	Mujeres	Divorciados/as	6
13	Campo de Borja	40 a 44	Hombres	Solteros/as	110
13	Campo de Borja	40 a 44	Hombres	Casados/as	389
13	Campo de Borja	40 a 44	Hombres	Viudos/as	1
13	Campo de Borja	40 a 44	Hombres	Separados/as	7
13	Campo de Borja	40 a 44	Hombres	Divorciados/as	6
13	Campo de Borja	40 a 44	Mujeres	Solteros/as	49
13	Campo de Borja	40 a 44	Mujeres	Casados/as	388
13	Campo de Borja	40 a 44	Mujeres	Viudos/as	7
13	Campo de Borja	40 a 44	Mujeres	Separados/as	10
13	Campo de Borja	40 a 44	Mujeres	Divorciados/as	4
13	Campo de Borja	45 a 49	Hombres	Solteros/as	90
13	Campo de Borja	45 a 49	Hombres	Casados/as	342
13	Campo de Borja	45 a 49	Hombres	Viudos/as	3
13	Campo de Borja	45 a 49	Hombres	Separados/as	8
13	Campo de Borja	45 a 49	Hombres	Divorciados/as	4
13	Campo de Borja	45 a 49	Mujeres	Solteros/as	23
13	Campo de Borja	45 a 49	Mujeres	Casados/as	285
13	Campo de Borja	45 a 49	Mujeres	Viudos/as	10
13	Campo de Borja	45 a 49	Mujeres	Separados/as	6
13	Campo de Borja	50 a 54	Hombres	Solteros/as	99
13	Campo de Borja	50 a 54	Hombres	Casados/as	288
13	Campo de Borja	50 a 54	Hombres	Viudos/as	4
13	Campo de Borja	50 a 54	Hombres	Separados/as	7
13	Campo de Borja	50 a 54	Hombres	Divorciados/as	3
13	Campo de Borja	50 a 54	Mujeres	Solteros/as	35
13	Campo de Borja	50 a 54	Mujeres	Casados/as	316
13	Campo de Borja	50 a 54	Mujeres	Viudos/as	12
13	Campo de Borja	50 a 54	Mujeres	Separados/as	6
13	Campo de Borja	50 a 54	Mujeres	Divorciados/as	2
13	Campo de Borja	55 a 59	Hombres	Solteros/as	79
13	Campo de Borja	55 a 59	Hombres	Casados/as	324
13	Campo de Borja	55 a 59	Hombres	Viudos/as	6
13	Campo de Borja	55 a 59	Hombres	Separados/as	10
13	Campo de Borja	55 a 59	Hombres	Divorciados/as	2
13	Campo de Borja	55 a 59	Mujeres	Solteros/as	23
13	Campo de Borja	55 a 59	Mujeres	Casados/as	303
13	Campo de Borja	55 a 59	Mujeres	Viudos/as	29
13	Campo de Borja	55 a 59	Mujeres	Separados/as	6
13	Campo de Borja	55 a 59	Mujeres	Divorciados/as	1
13	Campo de Borja	60 a 64	Hombres	Solteros/as	76
13	Campo de Borja	60 a 64	Hombres	Casados/as	275
13	Campo de Borja	60 a 64	Hombres	Viudos/as	14
13	Campo de Borja	60 a 64	Hombres	Separados/as	3
13	Campo de Borja	60 a 64	Hombres	Divorciados/as	2
13	Campo de Borja	60 a 64	Mujeres	Solteros/as	28
13	Campo de Borja	60 a 64	Mujeres	Casados/as	279
13	Campo de Borja	60 a 64	Mujeres	Viudos/as	50
13	Campo de Borja	60 a 64	Mujeres	Separados/as	3
13	Campo de Borja	65 a 69	Hombres	Solteros/as	84
13	Campo de Borja	65 a 69	Hombres	Casados/as	356
13	Campo de Borja	65 a 69	Hombres	Viudos/as	22
13	Campo de Borja	65 a 69	Hombres	Separados/as	7
13	Campo de Borja	65 a 69	Hombres	Divorciados/as	1
13	Campo de Borja	65 a 69	Mujeres	Solteros/as	33
13	Campo de Borja	65 a 69	Mujeres	Casados/as	364
13	Campo de Borja	65 a 69	Mujeres	Viudos/as	90
13	Campo de Borja	65 a 69	Mujeres	Separados/as	1
13	Campo de Borja	65 a 69	Mujeres	Divorciados/as	1
13	Campo de Borja	70 a 74	Hombres	Solteros/as	67
13	Campo de Borja	70 a 74	Hombres	Casados/as	342
13	Campo de Borja	70 a 74	Hombres	Viudos/as	47
13	Campo de Borja	70 a 74	Hombres	Separados/as	4
13	Campo de Borja	70 a 74	Mujeres	Solteros/as	39
13	Campo de Borja	70 a 74	Mujeres	Casados/as	283
13	Campo de Borja	70 a 74	Mujeres	Viudos/as	159
13	Campo de Borja	70 a 74	Mujeres	Separados/as	1
13	Campo de Borja	70 a 74	Mujeres	Divorciados/as	1
13	Campo de Borja	75 a 79	Hombres	Solteros/as	37
13	Campo de Borja	75 a 79	Hombres	Casados/as	263
13	Campo de Borja	75 a 79	Hombres	Viudos/as	66
13	Campo de Borja	75 a 79	Hombres	Separados/as	1
13	Campo de Borja	75 a 79	Mujeres	Solteros/as	28
13	Campo de Borja	75 a 79	Mujeres	Casados/as	207
13	Campo de Borja	75 a 79	Mujeres	Viudos/as	171
13	Campo de Borja	75 a 79	Mujeres	Separados/as	1
13	Campo de Borja	75 a 79	Mujeres	Divorciados/as	1
13	Campo de Borja	80 a 84	Hombres	Solteros/as	16
13	Campo de Borja	80 a 84	Hombres	Casados/as	134
13	Campo de Borja	80 a 84	Hombres	Viudos/as	50
13	Campo de Borja	80 a 84	Hombres	Divorciados/as	1
13	Campo de Borja	80 a 84	Mujeres	Solteros/as	20
13	Campo de Borja	80 a 84	Mujeres	Casados/as	88
13	Campo de Borja	80 a 84	Mujeres	Viudos/as	174
13	Campo de Borja	85 a 90	Hombres	Solteros/as	9
13	Campo de Borja	85 a 90	Hombres	Casados/as	44
13	Campo de Borja	85 a 90	Hombres	Viudos/as	34
13	Campo de Borja	85 a 90	Hombres	Divorciados/as	1
13	Campo de Borja	85 a 90	Mujeres	Solteros/as	10
13	Campo de Borja	85 a 90	Mujeres	Casados/as	21
13	Campo de Borja	85 a 90	Mujeres	Viudos/as	129
13	Campo de Borja	90 ó más	Hombres	Solteros/as	3
13	Campo de Borja	90 ó más	Hombres	Casados/as	12
13	Campo de Borja	90 ó más	Hombres	Viudos/as	23
13	Campo de Borja	90 ó más	Mujeres	Solteros/as	4
13	Campo de Borja	90 ó más	Mujeres	Casados/as	5
13	Campo de Borja	90 ó más	Mujeres	Viudos/as	74
14	Aranda	16 a 19	Hombres	Solteros/as	181
14	Aranda	16 a 19	Hombres	Casados/as	1
14	Aranda	16 a 19	Mujeres	Solteros/as	154
14	Aranda	16 a 19	Mujeres	Casados/as	1
14	Aranda	20 a 24	Hombres	Solteros/as	273
14	Aranda	20 a 24	Hombres	Casados/as	2
14	Aranda	20 a 24	Mujeres	Solteros/as	215
14	Aranda	20 a 24	Mujeres	Casados/as	18
14	Aranda	25 a 29	Hombres	Solteros/as	249
14	Aranda	25 a 29	Hombres	Casados/as	64
14	Aranda	25 a 29	Mujeres	Solteros/as	143
