Municipio código	Municipio nombre	Año	Población	Censo electoral	Participación	Abstención	Votos nulos	Votos blancos	Votos a candidaturas	% Participación
50229	Ruesca	2011	75	67	62	5	0	1	61	92,5373134328358
50229	Ruesca	2015	73	63	51	12	5	6	40	80,952380952381
50230	Sádaba	2007	1713	1403	992	411	11	30	951	70,7056307911618
50230	Sádaba	2011	1671	1322	917	405	27	38	852	69,3645990922844
50230	Sádaba	2015	1460	1194	866	328	14	40	812	72,5293132328308
50231	Salillas de Jalón	2007	357	295	267	28	1	2	264	90,5084745762712
50231	Salillas de Jalón	2011	375	286	246	40	11	10	225	86,013986013986
50231	Salillas de Jalón	2015	324	266	209	57	28	12	169	78,5714285714286
50232	Salvatierra de Esca	2007	259	247	176	71	0	0	176	71,2550607287449
50232	Salvatierra de Esca	2011	235	186	145	41	10	48	87	77,9569892473118
50232	Salvatierra de Esca	2015	211	178	145	33	1	0	144	81,4606741573034
50233	Samper del Salz	2007	114	125	107	18	1	0	106	85,6
50233	Samper del Salz	2011	128	116	102	14	0	1	101	87,9310344827586
50233	Samper del Salz	2015	106	124	115	9	0	0	115	92,741935483871
50234	San Martín de la Virgen de Moncayo	2007	292	254	207	47	3	10	194	81,496062992126
50234	San Martín de la Virgen de Moncayo	2011	295	249	218	31	3	6	209	87,5502008032129
50234	San Martín de la Virgen de Moncayo	2015	281	243	199	44	4	10	185	81,8930041152263
50235	San Mateo de Gállego	2007	2604	2179	1674	505	20	41	1613	76,8242312987609
50235	San Mateo de Gállego	2011	3079	2404	1774	630	44	64	1666	73,7936772046589
50235	San Mateo de Gállego	2015	3093	2349	1602	747	56	45	1501	68,1992337164751
50236	Santa Cruz de Grío	2007	190	167	147	20	4	0	143	88,0239520958084
50236	Santa Cruz de Grío	2011	164	134	122	12	1	0	121	91,044776119403
50236	Santa Cruz de Grío	2015	133	114	114	0	0	0	114	100
50237	Santa Cruz de Moncayo	2007	109	111	85	26	3	0	82	76,5765765765766
50237	Santa Cruz de Moncayo	2011	126	104	80	24	0	1	79	76,9230769230769
50237	Santa Cruz de Moncayo	2015	137	105	80	25	3	8	69	76,1904761904762
50238	Santa Eulalia de Gállego	2007	120	139	112	27	3	1	108	80,5755395683453
50238	Santa Eulalia de Gállego	2011	125	120	97	23	0	1	96	80,8333333333333
50238	Santa Eulalia de Gállego	2015	127	107	85	22	1	0	84	79,4392523364486
50239	Santed	2007	69	70	60	10	2	1	57	85,7142857142857
50239	Santed	2011	61	65	55	10	1	0	54	84,6153846153846
50239	Santed	2015	66	63	54	9	0	0	54	85,7142857142857
50240	Sástago	2007	1249	1132	865	267	18	29	818	76,4134275618375
50240	Sástago	2011	1260	1129	854	275	13	17	824	75,6421612046058
50240	Sástago	2015	1221	1049	764	285	27	22	715	72,8312678741659
50241	Saviñán	2007	758	722	582	140	31	26	525	80,6094182825485
50241	Saviñán	2011	793	640	505	135	6	8	491	78,90625
50241	Saviñán	2015	755	615	460	155	13	10	437	74,7967479674797
50242	Sediles	2007	87	100	91	9	1	0	90	91
50242	Sediles	2011	112	105	94	11	2	4	88	89,5238095238095
50242	Sediles	2015	110	96	78	18	2	4	72	81,25
50243	Sestrica	2007	446	394	332	62	4	6	322	84,2639593908629
50243	Sestrica	2011	402	347	304	43	0	7	297	87,6080691642651
50243	Sestrica	2015	413	346	286	60	5	3	278	82,6589595375723
50244	Sierra de Luna	2007	296	254	209	45	4	2	203	82,2834645669291
50244	Sierra de Luna	2011	308	227	166	61	1	8	157	73,1277533039648
50244	Sierra de Luna	2015	273	217	178	39	3	3	172	82,0276497695853
50245	Sigüés	2007	154	210	115	95	1	1	113	54,7619047619048
50245	Sigüés	2011	132	125	114	11	2	0	112	91,2
50245	Sigüés	2015	105	97	79	18	1	1	77	81,4432989690722
50246	Sisamón	2007	54	58	52	6	0	0	52	89,6551724137931
50246	Sisamón	2011	50	48	42	6	1	0	41	87,5
50246	Sisamón	2015	38	43	31	12	0	1	30	72,093023255814
50247	Sobradiel	2007	851	759	579	180	14	33	532	76,2845849802372
50247	Sobradiel	2011	999	773	594	179	11	14	569	76,8434670116429
50247	Sobradiel	2015	1083	823	617	206	10	36	571	74,9696233292831
50248	Sos del Rey Católico	2007	716	650	472	178	12	25	435	72,6153846153846
50248	Sos del Rey Católico	2011	662	569	474	95	7	15	452	83,3040421792619
50248	Sos del Rey Católico	2015	629	527	415	112	15	24	376	78,7476280834915
50249	Tabuenca	2007	447	380	311	69	7	8	296	81,8421052631579
50249	Tabuenca	2011	412	348	297	51	13	9	275	85,3448275862069
50249	Tabuenca	2015	369	321	243	78	9	7	227	75,7009345794393
50250	Talamantes	2007	65	70	54	16	0	2	52	77,1428571428571
50250	Talamantes	2011	61	58	51	7	3	6	42	87,9310344827586
50250	Talamantes	2015	59	53	42	11	3	0	39	79,2452830188679
50251	Tarazona	2007	11027	8591	6197	2394	46	89	6062	72,1336282155744
50251	Tarazona	2011	11131	8371	6138	2233	99	130	5909	73,3245729303548
50251	Tarazona	2015	10864	8347	5935	2412	126	98	5711	71,1033904396789
50252	Tauste	2007	7503	5734	3963	1771	52	100	3811	69,1140565050576
50252	Tauste	2011	7567	5468	3770	1698	72	103	3595	68,9465983906364
50252	Tauste	2015	7027	5299	3465	1834	65	105	3295	65,3896961690885
50253	Terrer	2007	560	494	438	56	3	6	429	88,663967611336
50253	Terrer	2011	519	470	421	49	10	10	401	89,5744680851064
50253	Terrer	2015	532	447	355	92	9	11	335	79,4183445190157
50254	Tierga	2007	203	199	164	35	4	3	157	82,4120603015075
50254	Tierga	2011	179	180	149	31	0	0	149	82,7777777777778
50254	Tierga	2015	197	182	150	32	1	1	148	82,4175824175824
50255	Tobed	2007	251	270	212	58	2	4	206	78,5185185185185
50255	Tobed	2011	256	230	180	50	0	1	179	78,2608695652174
50255	Tobed	2015	230	229	164	65	3	3	158	71,6157205240175
50256	Torralba de los Frailes	2007	101	98	87	11	0	0	87	88,7755102040816
50256	Torralba de los Frailes	2011	96	93	77	16	5	2	70	82,7956989247312
50256	Torralba de los Frailes	2015	88	84	76	8	1	1	74	90,4761904761905
50257	Torralba de Ribota	2007	191	180	169	11	3	0	166	93,8888888888889
50257	Torralba de Ribota	2011	198	194	177	17	7	0	170	91,2371134020619
50257	Torralba de Ribota	2015	189	177	162	15	5	4	153	91,5254237288136
50258	Torralbilla	2007	73	70	50	20	0	3	47	71,4285714285714
50258	Torralbilla	2011	64	54	50	4	1	0	49	92,5925925925926
50258	Torralbilla	2015	57	58	39	19	0	4	35	67,2413793103448
50259	Torrehermosa	2007	92	93	71	22	0	1	70	76,3440860215054
50259	Torrehermosa	2011	83	89	57	32	0	3	54	64,0449438202247
50259	Torrehermosa	2015	71	90	54	36	0	1	53	60
50260	Torrelapaja	2007	36	48	45	3	0	1	44	93,75
50260	Torrelapaja	2011	45	43	37	6	1	6	30	86,046511627907
50260	Torrelapaja	2015	35	35	34	1	0	2	32	97,1428571428571
50261	Torrellas	2007	304	279	236	43	5	7	224	84,5878136200717
50261	Torrellas	2011	293	255	215	40	6	2	207	84,3137254901961
50261	Torrellas	2015	275	235	173	62	10	8	155	73,6170212765957
50262	Torres de Berrellén	2007	1449	1232	913	319	4	17	892	74,1071428571429
50262	Torres de Berrellén	2011	1496	1218	942	276	10	28	904	77,3399014778325
50262	Torres de Berrellén	2015	1492	1196	906	290	15	24	867	75,752508361204
50263	Torrijo de la Cañada	2007	320	292	229	63	6	1	222	78,4246575342466
50263	Torrijo de la Cañada	2011	277	249	194	55	0	1	193	77,9116465863454
50263	Torrijo de la Cañada	2015	251	217	156	61	2	0	154	71,889400921659
50264	Tosos	2007	215	234	194	40	8	3	183	82,9059829059829
50264	Tosos	2011	245	199	185	14	0	1	184	92,964824120603
50264	Tosos	2015	208	182	151	31	2	1	148	82,967032967033
50265	Trasmoz	2007	71	80	75	5	0	1	74	93,75
50265	Trasmoz	2011	78	66	58	8	0	0	58	87,8787878787879
50265	Trasmoz	2015	75	63	55	8	0	0	55	87,3015873015873
50266	Trasobares	2007	178	162	123	39	7	3	113	75,9259259259259
50266	Trasobares	2011	152	143	111	32	1	3	107	77,6223776223776
50266	Trasobares	2015	137	132	94	38	1	3	90	71,2121212121212
50267	Uncastillo	2007	854	776	536	240	14	14	508	69,0721649484536
50267	Uncastillo	2011	781	655	476	179	9	16	451	72,6717557251908
50267	Uncastillo	2015	688	610	407	203	8	7	392	66,7213114754098
50268	Undués de Lerda	2007	66	66	48	18	0	7	41	72,7272727272727
50268	Undués de Lerda	2011	71	60	51	9	0	1	50	85
50268	Undués de Lerda	2015	56	51	47	4	4	1	42	92,156862745098
50269	Urrea de Jalón	2007	369	328	277	51	1	4	272	84,4512195121951
50269	Urrea de Jalón	2011	414	322	240	82	0	11	229	74,5341614906832
50269	Urrea de Jalón	2015	398	298	202	96	4	8	190	67,7852348993289
50270	Urriés	2007	58	66	40	26	0	3	37	60,6060606060606
50270	Urriés	2011	37	36	35	1	0	0	35	97,2222222222222
50270	Urriés	2015	38	37	30	7	1	1	28	81,0810810810811
50271	Used	2007	369	322	248	74	3	8	237	77,0186335403727
50271	Used	2011	328	287	244	43	4	3	237	85,0174216027875
50271	Used	2015	294	262	203	59	5	5	193	77,4809160305344
50272	Utebo	2007	14920	11554	6336	5218	58	149	6129	54,8381512895967
50272	Utebo	2011	17999	12637	7523	5114	92	279	7152	59,5315343831606
50272	Utebo	2015	18429	13011	8038	4973	128	180	7730	61,7784951195143
50273	Valdehorna	2007	44	54	43	11	0	1	42	79,6296296296296
50273	Valdehorna	2011	35	39	30	9	1	1	28	76,9230769230769
50273	Valdehorna	2015	27	31	24	7	0	4	20	77,4193548387097
50274	Val de San Martín	2007	87	89	82	7	0	0	82	92,1348314606742
50274	Val de San Martín	2011	79	81	57	24	3	4	50	70,3703703703704
50274	Val de San Martín	2015	71	71	50	21	2	0	48	70,4225352112676
50275	Valmadrid	2007	90	93	85	8	0	3	82	91,3978494623656
50275	Valmadrid	2011	109	102	85	17	2	0	83	83,3333333333333
50275	Valmadrid	2015	141	111	85	26	1	2	82	76,5765765765766
50276	Valpalmas	2007	167	170	124	46	8	8	108	72,9411764705882
50276	Valpalmas	2011	155	155	146	9	2	0	144	94,1935483870968
50276	Valpalmas	2015	144	136	129	7	0	2	127	94,8529411764706
50277	Valtorres	2007	109	97	85	12	3	0	82	87,6288659793814
50277	Valtorres	2011	114	84	75	9	2	0	73	89,2857142857143
50277	Valtorres	2015	87	59	47	12	1	0	46	79,6610169491525
50278	Velilla de Ebro	2007	260	245	181	64	4	4	173	73,8775510204082
50278	Velilla de Ebro	2011	254	206	175	31	1	3	171	84,9514563106796
50278	Velilla de Ebro	2015	241	210	172	38	2	4	166	81,9047619047619
50279	Velilla de Jiloca	2007	104	116	91	25	0	7	84	78,448275862069
50279	Velilla de Jiloca	2011	102	115	90	25	0	3	87	78,2608695652174
50279	Velilla de Jiloca	2015	128	96	69	27	1	2	66	71,875
50280	Vera de Moncayo	2007	431	410	356	54	8	1	347	86,8292682926829
50280	Vera de Moncayo	2011	419	366	326	40	7	7	312	89,0710382513661
50280	Vera de Moncayo	2015	392	342	311	31	4	2	305	90,9356725146199
50281	Vierlas	2007	101	88	67	21	3	0	64	76,1363636363636
50281	Vierlas	2011	104	78	65	13	4	1	60	83,3333333333333
50281	Vierlas	2015	105	80	66	14	5	2	59	82,5
50282	Vilueña (La)	2007	103	112	100	12	4	0	96	89,2857142857143
50282	Vilueña (La)	2011	114	97	88	9	4	4	80	90,7216494845361
50282	Vilueña (La)	2015	106	79	72	7	1	2	69	91,1392405063291
50283	Villadoz	2007	97	83	74	9	0	0	74	89,1566265060241
50283	Villadoz	2011	83	72	62	10	3	3	56	86,1111111111111
50283	Villadoz	2015	94	80	66	14	4	2	60	82,5
50284	Villafeliche	2007	207	187	161	26	16	5	140	86,096256684492
50284	Villafeliche	2011	200	196	181	15	1	3	177	92,3469387755102
50284	Villafeliche	2015	200	172	140	32	3	3	134	81,3953488372093
50285	Villafranca de Ebro	2007	733	608	473	135	10	7	456	77,7960526315789
50285	Villafranca de Ebro	2011	837	646	497	149	12	11	474	76,9349845201238
50285	Villafranca de Ebro	2015	820	661	470	191	9	6	455	71,1043872919818
50286	Villalba de Perejil	2007	121	103	88	15	0	2	86	85,4368932038835
50286	Villalba de Perejil	2011	112	97	78	19	0	1	77	80,4123711340206
50286	Villalba de Perejil	2015	102	84	68	16	0	2	66	80,952380952381
50287	Villalengua	2007	378	323	253	70	0	7	246	78,328173374613
50287	Villalengua	2011	391	308	246	62	0	5	241	79,8701298701299
50287	Villalengua	2015	360	286	220	66	4	8	208	76,9230769230769
50288	Villanueva de Gállego	2007	3903	3050	2192	858	12	60	2120	71,8688524590164
50288	Villanueva de Gállego	2011	4376	3261	2385	876	46	109	2230	73,1370745170193
50288	Villanueva de Gállego	2015	4616	3397	2278	1119	65	93	2120	67,0591698557551
50289	Villanueva de Jiloca	2007	77	85	76	9	1	3	72	89,4117647058824
50289	Villanueva de Jiloca	2011	69	74	73	1	0	0	73	98,6486486486486
50289	Villanueva de Jiloca	2015	52	51	51	0	0	0	51	100
50290	Villanueva de Huerva	2007	590	517	412	105	0	7	405	79,6905222437137
50290	Villanueva de Huerva	2011	562	464	394	70	5	1	388	84,9137931034483
50290	Villanueva de Huerva	2015	511	411	319	92	3	4	312	77,6155717761557
50291	Villar de los Navarros	2007	139	141	115	26	8	1	106	81,5602836879433
50291	Villar de los Navarros	2011	120	112	89	23	2	0	87	79,4642857142857
50291	Villar de los Navarros	2015	111	101	70	31	7	3	60	69,3069306930693
50292	Villarreal de Huerva	2007	195	156	146	10	3	3	140	93,5897435897436
50292	Villarreal de Huerva	2011	202	141	128	13	3	0	125	90,7801418439716
50292	Villarreal de Huerva	2015	241	152	140	12	0	1	139	92,1052631578947
50293	Villarroya de la Sierra	2007	611	545	411	134	2	25	384	75,4128440366972
50293	Villarroya de la Sierra	2011	565	514	426	88	2	12	412	82,8793774319066
50293	Villarroya de la Sierra	2015	521	448	366	82	5	7	354	81,6964285714286
50294	Villarroya del Campo	2007	79	74	63	11	0	1	62	85,1351351351351
50294	Villarroya del Campo	2011	75	79	70	9	1	3	66	88,6075949367089
50294	Villarroya del Campo	2015	83	76	58	18	2	3	53	76,3157894736842
50295	Vistabella	2007	39	50	45	5	0	1	44	90
50295	Vistabella	2011	50	53	50	3	0	1	49	94,3396226415094
50295	Vistabella	2015	47	45	44	1	0	1	43	97,7777777777778
50296	Zaida (La)	2007	537	455	349	106	1	3	345	76,7032967032967
50296	Zaida (La)	2011	509	422	302	120	16	24	262	71,563981042654
50296	Zaida (La)	2015	481	396	313	83	0	5	308	79,040404040404
50297	Zaragoza	2007	646546	508643	305722	202921	1677	8415	295630	60,1054177487943
50297	Zaragoza	2011	675121	496062	323083	172979	4768	11380	306935	65,129560417851
50297	Zaragoza	2015	666058	502086	328893	173193	3164	6144	319585	65,5053118390077
50298	Zuera	2007	6424	5276	3769	1507	55	130	3584	71,4366944655042
50298	Zuera	2011	7510	5518	4064	1454	103	178	3783	73,6498731424429
50298	Zuera	2015	7742	5617	3978	1639	88	116	3774	70,8207228057682
50901	Biel	2007	215	308	200	108	6	3	191	64,9350649350649
50901	Biel	2011	186	170	139	31	2	4	133	81,7647058823529
50901	Biel	2015	157	148	104	44	2	6	96	70,2702702702703
50902	Marracos	2007	115	98	98	0	0	0	98	100
50902	Marracos	2011	100	101	98	3	0	0	98	97,029702970297
50902	Marracos	2015	97	89	85	4	3	1	81	95,5056179775281
50903	Villamayor de Gállego	2007	2635	2256	1938	318	5	19	1914	85,9042553191489
50903	Villamayor de Gállego	2011	2888	2264	1784	480	15	55	1714	78,7985865724382
50903	Villamayor de Gállego	2015	2820	2257	1724	533	19	65	1640	76,3845813026141
