Municipio código	Municipio nombre	Edad	Ocupación agraria	Sexo	Personas
44032	Bádenas	c) >=55 años	Jefe explotación agraria	Hombre	5
44033	Báguena	a) <35 años	Jefe explotación agraria	Hombre	4
44033	Báguena	a) <35 años	Jefe explotación agraria	Mujer	1
44033	Báguena	b) >=35 a <55 años	Jefe explotación agraria	Hombre	23
44033	Báguena	b) >=35 a <55 años	Jefe explotación agraria	Mujer	3
44033	Báguena	c) >=55 años	Jefe explotación agraria	Hombre	72
44033	Báguena	c) >=55 años	Jefe explotación agraria	Mujer	10
44034	Bañón	a) <35 años	Jefe explotación agraria	Hombre	3
44034	Bañón	b) >=35 a <55 años	Jefe explotación agraria	Hombre	23
44034	Bañón	b) >=35 a <55 años	Jefe explotación agraria	Mujer	2
44034	Bañón	c) >=55 años	Jefe explotación agraria	Hombre	13
44035	Barrachina	a) <35 años	Jefe explotación agraria	Hombre	2
44035	Barrachina	b) >=35 a <55 años	Jefe explotación agraria	Hombre	5
44035	Barrachina	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
44035	Barrachina	c) >=55 años	Jefe explotación agraria	Hombre	5
44035	Barrachina	c) >=55 años	Jefe explotación agraria	Mujer	5
44036	Bea	b) >=35 a <55 años	Jefe explotación agraria	Hombre	3
44036	Bea	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
44036	Bea	c) >=55 años	Jefe explotación agraria	Hombre	1
44037	Beceite	a) <35 años	Jefe explotación agraria	Hombre	1
44037	Beceite	b) >=35 a <55 años	Jefe explotación agraria	Hombre	27
44037	Beceite	b) >=35 a <55 años	Jefe explotación agraria	Mujer	4
44037	Beceite	c) >=55 años	Jefe explotación agraria	Hombre	26
44037	Beceite	c) >=55 años	Jefe explotación agraria	Mujer	2
44038	Belmonte de San José	a) <35 años	Jefe explotación agraria	Hombre	2
44038	Belmonte de San José	b) >=35 a <55 años	Jefe explotación agraria	Hombre	11
44038	Belmonte de San José	b) >=35 a <55 años	Jefe explotación agraria	Mujer	3
44038	Belmonte de San José	c) >=55 años	Jefe explotación agraria	Hombre	21
44038	Belmonte de San José	c) >=55 años	Jefe explotación agraria	Mujer	11
44039	Bello	b) >=35 a <55 años	Jefe explotación agraria	Hombre	42
44039	Bello	b) >=35 a <55 años	Jefe explotación agraria	Mujer	3
44039	Bello	c) >=55 años	Jefe explotación agraria	Hombre	27
44039	Bello	c) >=55 años	Jefe explotación agraria	Mujer	14
44040	Berge	a) <35 años	Jefe explotación agraria	Hombre	6
44040	Berge	b) >=35 a <55 años	Jefe explotación agraria	Hombre	10
44040	Berge	b) >=35 a <55 años	Jefe explotación agraria	Mujer	4
44040	Berge	c) >=55 años	Jefe explotación agraria	Hombre	20
44040	Berge	c) >=55 años	Jefe explotación agraria	Mujer	5
44041	Bezas	a) <35 años	Jefe explotación agraria	Mujer	1
44041	Bezas	b) >=35 a <55 años	Jefe explotación agraria	Hombre	1
44041	Bezas	c) >=55 años	Jefe explotación agraria	Hombre	1
44042	Blancas	b) >=35 a <55 años	Jefe explotación agraria	Hombre	24
44042	Blancas	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
44042	Blancas	c) >=55 años	Jefe explotación agraria	Hombre	15
44042	Blancas	c) >=55 años	Jefe explotación agraria	Mujer	1
44043	Blesa	a) <35 años	Jefe explotación agraria	Hombre	1
44043	Blesa	b) >=35 a <55 años	Jefe explotación agraria	Hombre	9
44043	Blesa	b) >=35 a <55 años	Jefe explotación agraria	Mujer	3
44043	Blesa	c) >=55 años	Jefe explotación agraria	Hombre	13
44043	Blesa	c) >=55 años	Jefe explotación agraria	Mujer	2
44044	Bordón	a) <35 años	Jefe explotación agraria	Hombre	3
44044	Bordón	b) >=35 a <55 años	Jefe explotación agraria	Hombre	6
44044	Bordón	c) >=55 años	Jefe explotación agraria	Hombre	7
44044	Bordón	c) >=55 años	Jefe explotación agraria	Mujer	6
44045	Bronchales	b) >=35 a <55 años	Jefe explotación agraria	Hombre	2
44045	Bronchales	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
44045	Bronchales	c) >=55 años	Jefe explotación agraria	Hombre	10
44045	Bronchales	c) >=55 años	Jefe explotación agraria	Mujer	2
44046	Bueña	a) <35 años	Jefe explotación agraria	Hombre	1
44046	Bueña	b) >=35 a <55 años	Jefe explotación agraria	Hombre	10
44046	Bueña	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
44046	Bueña	c) >=55 años	Jefe explotación agraria	Hombre	11
44047	Burbáguena	b) >=35 a <55 años	Jefe explotación agraria	Hombre	10
44047	Burbáguena	c) >=55 años	Jefe explotación agraria	Hombre	50
44047	Burbáguena	c) >=55 años	Jefe explotación agraria	Mujer	5
44048	Cabra de Mora	b) >=35 a <55 años	Jefe explotación agraria	Hombre	3
44048	Cabra de Mora	b) >=35 a <55 años	Jefe explotación agraria	Mujer	2
44048	Cabra de Mora	c) >=55 años	Jefe explotación agraria	Hombre	7
44048	Cabra de Mora	c) >=55 años	Jefe explotación agraria	Mujer	2
44049	Calaceite	a) <35 años	Jefe explotación agraria	Hombre	7
44049	Calaceite	b) >=35 a <55 años	Jefe explotación agraria	Hombre	92
44049	Calaceite	b) >=35 a <55 años	Jefe explotación agraria	Mujer	16
44049	Calaceite	c) >=55 años	Jefe explotación agraria	Hombre	105
44049	Calaceite	c) >=55 años	Jefe explotación agraria	Mujer	22
44050	Calamocha	a) <35 años	Jefe explotación agraria	Hombre	16
44050	Calamocha	a) <35 años	Jefe explotación agraria	Mujer	1
44050	Calamocha	b) >=35 a <55 años	Jefe explotación agraria	Hombre	82
44050	Calamocha	b) >=35 a <55 años	Jefe explotación agraria	Mujer	16
44050	Calamocha	c) >=55 años	Jefe explotación agraria	Hombre	145
44050	Calamocha	c) >=55 años	Jefe explotación agraria	Mujer	37
44051	Calanda	a) <35 años	Jefe explotación agraria	Hombre	17
44051	Calanda	a) <35 años	Jefe explotación agraria	Mujer	2
44051	Calanda	b) >=35 a <55 años	Jefe explotación agraria	Hombre	107
44051	Calanda	b) >=35 a <55 años	Jefe explotación agraria	Mujer	34
44051	Calanda	c) >=55 años	Jefe explotación agraria	Hombre	139
44051	Calanda	c) >=55 años	Jefe explotación agraria	Mujer	25
44052	Calomarde	a) <35 años	Jefe explotación agraria	Hombre	1
44052	Calomarde	a) <35 años	Jefe explotación agraria	Mujer	1
44052	Calomarde	b) >=35 a <55 años	Jefe explotación agraria	Hombre	2
44052	Calomarde	c) >=55 años	Jefe explotación agraria	Hombre	3
44052	Calomarde	c) >=55 años	Jefe explotación agraria	Mujer	1
44053	Camañas	a) <35 años	Jefe explotación agraria	Hombre	3
44053	Camañas	b) >=35 a <55 años	Jefe explotación agraria	Hombre	15
44053	Camañas	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
44053	Camañas	c) >=55 años	Jefe explotación agraria	Hombre	17
44054	Camarena de la Sierra	b) >=35 a <55 años	Jefe explotación agraria	Hombre	3
44054	Camarena de la Sierra	c) >=55 años	Jefe explotación agraria	Hombre	4
44055	Camarillas	a) <35 años	Jefe explotación agraria	Mujer	1
44055	Camarillas	b) >=35 a <55 años	Jefe explotación agraria	Hombre	12
44055	Camarillas	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
44055	Camarillas	c) >=55 años	Jefe explotación agraria	Hombre	11
44055	Camarillas	c) >=55 años	Jefe explotación agraria	Mujer	1
44056	Caminreal	a) <35 años	Jefe explotación agraria	Hombre	4
44056	Caminreal	b) >=35 a <55 años	Jefe explotación agraria	Hombre	27
44056	Caminreal	b) >=35 a <55 años	Jefe explotación agraria	Mujer	11
44056	Caminreal	c) >=55 años	Jefe explotación agraria	Hombre	73
44056	Caminreal	c) >=55 años	Jefe explotación agraria	Mujer	16
44059	Cantavieja	a) <35 años	Jefe explotación agraria	Hombre	3
44059	Cantavieja	b) >=35 a <55 años	Jefe explotación agraria	Hombre	34
44059	Cantavieja	b) >=35 a <55 años	Jefe explotación agraria	Mujer	8
44059	Cantavieja	c) >=55 años	Jefe explotación agraria	Hombre	28
44059	Cantavieja	c) >=55 años	Jefe explotación agraria	Mujer	7
44060	Cañada de Benatanduz	a) <35 años	Jefe explotación agraria	Hombre	2
44060	Cañada de Benatanduz	a) <35 años	Jefe explotación agraria	Mujer	1
44060	Cañada de Benatanduz	b) >=35 a <55 años	Jefe explotación agraria	Hombre	4
44060	Cañada de Benatanduz	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
44060	Cañada de Benatanduz	c) >=55 años	Jefe explotación agraria	Hombre	8
44060	Cañada de Benatanduz	c) >=55 años	Jefe explotación agraria	Mujer	1
44061	Cañada de Verich (La)	b) >=35 a <55 años	Jefe explotación agraria	Hombre	4
44061	Cañada de Verich (La)	c) >=55 años	Jefe explotación agraria	Hombre	4
44062	Cañada Vellida	b) >=35 a <55 años	Jefe explotación agraria	Hombre	6
44062	Cañada Vellida	b) >=35 a <55 años	Jefe explotación agraria	Mujer	2
44062	Cañada Vellida	c) >=55 años	Jefe explotación agraria	Hombre	14
44063	Cañizar del Olivar	b) >=35 a <55 años	Jefe explotación agraria	Hombre	3
44063	Cañizar del Olivar	c) >=55 años	Jefe explotación agraria	Hombre	6
44064	Cascante del Río	a) <35 años	Jefe explotación agraria	Hombre	1
44064	Cascante del Río	b) >=35 a <55 años	Jefe explotación agraria	Hombre	4
44064	Cascante del Río	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
44064	Cascante del Río	c) >=55 años	Jefe explotación agraria	Hombre	9
44065	Castejón de Tornos	a) <35 años	Jefe explotación agraria	Hombre	1
44065	Castejón de Tornos	b) >=35 a <55 años	Jefe explotación agraria	Hombre	8
44065	Castejón de Tornos	c) >=55 años	Jefe explotación agraria	Hombre	13
44065	Castejón de Tornos	c) >=55 años	Jefe explotación agraria	Mujer	2
44066	Castel de Cabra	a) <35 años	Jefe explotación agraria	Hombre	1
44066	Castel de Cabra	a) <35 años	Jefe explotación agraria	Mujer	1
44066	Castel de Cabra	b) >=35 a <55 años	Jefe explotación agraria	Hombre	2
44066	Castel de Cabra	b) >=35 a <55 años	Jefe explotación agraria	Mujer	2
44066	Castel de Cabra	c) >=55 años	Jefe explotación agraria	Hombre	5
44066	Castel de Cabra	c) >=55 años	Jefe explotación agraria	Mujer	2
44067	Castelnou	a) <35 años	Jefe explotación agraria	Hombre	1
44067	Castelnou	b) >=35 a <55 años	Jefe explotación agraria	Hombre	6
44067	Castelnou	c) >=55 años	Jefe explotación agraria	Hombre	11
44067	Castelnou	c) >=55 años	Jefe explotación agraria	Mujer	3
44068	Castelserás	a) <35 años	Jefe explotación agraria	Hombre	3
44068	Castelserás	b) >=35 a <55 años	Jefe explotación agraria	Hombre	25
44068	Castelserás	b) >=35 a <55 años	Jefe explotación agraria	Mujer	7
44068	Castelserás	c) >=55 años	Jefe explotación agraria	Hombre	36
44068	Castelserás	c) >=55 años	Jefe explotación agraria	Mujer	12
44070	Castellar (El)	b) >=35 a <55 años	Jefe explotación agraria	Hombre	7
44070	Castellar (El)	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
44070	Castellar (El)	c) >=55 años	Jefe explotación agraria	Hombre	7
44070	Castellar (El)	c) >=55 años	Jefe explotación agraria	Mujer	4
44071	Castellote	a) <35 años	Jefe explotación agraria	Hombre	5
44071	Castellote	b) >=35 a <55 años	Jefe explotación agraria	Hombre	40
44071	Castellote	b) >=35 a <55 años	Jefe explotación agraria	Mujer	18
44071	Castellote	c) >=55 años	Jefe explotación agraria	Hombre	64
44071	Castellote	c) >=55 años	Jefe explotación agraria	Mujer	30
44074	Cedrillas	a) <35 años	Jefe explotación agraria	Mujer	1
44074	Cedrillas	b) >=35 a <55 años	Jefe explotación agraria	Hombre	24
44074	Cedrillas	b) >=35 a <55 años	Jefe explotación agraria	Mujer	3
44074	Cedrillas	c) >=55 años	Jefe explotación agraria	Hombre	41
44074	Cedrillas	c) >=55 años	Jefe explotación agraria	Mujer	10
44075	Celadas	a) <35 años	Jefe explotación agraria	Hombre	5
44075	Celadas	b) >=35 a <55 años	Jefe explotación agraria	Hombre	46
44075	Celadas	b) >=35 a <55 años	Jefe explotación agraria	Mujer	8
44075	Celadas	c) >=55 años	Jefe explotación agraria	Hombre	21
44075	Celadas	c) >=55 años	Jefe explotación agraria	Mujer	19
44076	Cella	a) <35 años	Jefe explotación agraria	Hombre	8
44076	Cella	a) <35 años	Jefe explotación agraria	Mujer	1
44076	Cella	b) >=35 a <55 años	Jefe explotación agraria	Hombre	89
44076	Cella	b) >=35 a <55 años	Jefe explotación agraria	Mujer	12
44076	Cella	c) >=55 años	Jefe explotación agraria	Hombre	146
44076	Cella	c) >=55 años	Jefe explotación agraria	Mujer	24
44077	Cerollera (La)	b) >=35 a <55 años	Jefe explotación agraria	Hombre	4
44077	Cerollera (La)	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
44077	Cerollera (La)	c) >=55 años	Jefe explotación agraria	Hombre	4
44077	Cerollera (La)	c) >=55 años	Jefe explotación agraria	Mujer	1
44080	Codoñera (La)	a) <35 años	Jefe explotación agraria	Hombre	2
44080	Codoñera (La)	b) >=35 a <55 años	Jefe explotación agraria	Hombre	21
44080	Codoñera (La)	b) >=35 a <55 años	Jefe explotación agraria	Mujer	4
44080	Codoñera (La)	c) >=55 años	Jefe explotación agraria	Hombre	11
44080	Codoñera (La)	c) >=55 años	Jefe explotación agraria	Mujer	7
44082	Corbalán	a) <35 años	Jefe explotación agraria	Hombre	6
44082	Corbalán	b) >=35 a <55 años	Jefe explotación agraria	Hombre	3
44082	Corbalán	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
44082	Corbalán	c) >=55 años	Jefe explotación agraria	Hombre	4
44082	Corbalán	c) >=55 años	Jefe explotación agraria	Mujer	2
44084	Cortes de Aragón	b) >=35 a <55 años	Jefe explotación agraria	Hombre	5
44084	Cortes de Aragón	c) >=55 años	Jefe explotación agraria	Hombre	8
44084	Cortes de Aragón	c) >=55 años	Jefe explotación agraria	Mujer	2
44085	Cosa	a) <35 años	Jefe explotación agraria	Hombre	2
44085	Cosa	b) >=35 a <55 años	Jefe explotación agraria	Hombre	18
44085	Cosa	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
44085	Cosa	c) >=55 años	Jefe explotación agraria	Hombre	10
44085	Cosa	c) >=55 años	Jefe explotación agraria	Mujer	2
44086	Cretas	a) <35 años	Jefe explotación agraria	Hombre	7
44086	Cretas	b) >=35 a <55 años	Jefe explotación agraria	Hombre	48
44086	Cretas	b) >=35 a <55 años	Jefe explotación agraria	Mujer	12
44086	Cretas	c) >=55 años	Jefe explotación agraria	Hombre	89
44086	Cretas	c) >=55 años	Jefe explotación agraria	Mujer	9
44087	Crivillén	a) <35 años	Jefe explotación agraria	Hombre	1
44087	Crivillén	b) >=35 a <55 años	Jefe explotación agraria	Hombre	6
44087	Crivillén	c) >=55 años	Jefe explotación agraria	Hombre	11
44087	Crivillén	c) >=55 años	Jefe explotación agraria	Mujer	2
44088	Cuba (La)	b) >=35 a <55 años	Jefe explotación agraria	Hombre	2
44088	Cuba (La)	b) >=35 a <55 años	Jefe explotación agraria	Mujer	4
44088	Cuba (La)	c) >=55 años	Jefe explotación agraria	Hombre	5
44088	Cuba (La)	c) >=55 años	Jefe explotación agraria	Mujer	1
44089	Cubla	b) >=35 a <55 años	Jefe explotación agraria	Hombre	4
44089	Cubla	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
44089	Cubla	c) >=55 años	Jefe explotación agraria	Hombre	6
44089	Cubla	c) >=55 años	Jefe explotación agraria	Mujer	1
44090	Cucalón	a) <35 años	Jefe explotación agraria	Hombre	3
44090	Cucalón	a) <35 años	Jefe explotación agraria	Mujer	1
44090	Cucalón	b) >=35 a <55 años	Jefe explotación agraria	Hombre	5
44090	Cucalón	c) >=55 años	Jefe explotación agraria	Hombre	16
44090	Cucalón	c) >=55 años	Jefe explotación agraria	Mujer	3
44092	Cuervo (El)	b) >=35 a <55 años	Jefe explotación agraria	Hombre	2
44092	Cuervo (El)	c) >=55 años	Jefe explotación agraria	Hombre	7
44092	Cuervo (El)	c) >=55 años	Jefe explotación agraria	Mujer	2
44093	Cuevas de Almudén	a) <35 años	Jefe explotación agraria	Hombre	1
44093	Cuevas de Almudén	a) <35 años	Jefe explotación agraria	Mujer	1
44093	Cuevas de Almudén	b) >=35 a <55 años	Jefe explotación agraria	Hombre	14
44093	Cuevas de Almudén	b) >=35 a <55 años	Jefe explotación agraria	Mujer	6
44093	Cuevas de Almudén	c) >=55 años	Jefe explotación agraria	Hombre	5
44093	Cuevas de Almudén	c) >=55 años	Jefe explotación agraria	Mujer	1
44094	Cuevas Labradas	a) <35 años	Jefe explotación agraria	Hombre	2
44094	Cuevas Labradas	a) <35 años	Jefe explotación agraria	Mujer	1
44094	Cuevas Labradas	b) >=35 a <55 años	Jefe explotación agraria	Hombre	2
44094	Cuevas Labradas	b) >=35 a <55 años	Jefe explotación agraria	Mujer	2
44094	Cuevas Labradas	c) >=55 años	Jefe explotación agraria	Hombre	13
44094	Cuevas Labradas	c) >=55 años	Jefe explotación agraria	Mujer	1
44096	Ejulve	b) >=35 a <55 años	Jefe explotación agraria	Hombre	10
44096	Ejulve	b) >=35 a <55 años	Jefe explotación agraria	Mujer	3
44096	Ejulve	c) >=55 años	Jefe explotación agraria	Hombre	9
44096	Ejulve	c) >=55 años	Jefe explotación agraria	Mujer	5
44097	Escorihuela	a) <35 años	Jefe explotación agraria	Hombre	4
44097	Escorihuela	a) <35 años	Jefe explotación agraria	Mujer	1
44097	Escorihuela	b) >=35 a <55 años	Jefe explotación agraria	Hombre	17
44097	Escorihuela	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
44097	Escorihuela	c) >=55 años	Jefe explotación agraria	Hombre	30
44097	Escorihuela	c) >=55 años	Jefe explotación agraria	Mujer	2
44099	Escucha	b) >=35 a <55 años	Jefe explotación agraria	Hombre	8
44099	Escucha	b) >=35 a <55 años	Jefe explotación agraria	Mujer	4
44099	Escucha	c) >=55 años	Jefe explotación agraria	Hombre	9
44099	Escucha	c) >=55 años	Jefe explotación agraria	Mujer	1
44100	Estercuel	a) <35 años	Jefe explotación agraria	Hombre	2
44100	Estercuel	b) >=35 a <55 años	Jefe explotación agraria	Hombre	4
44100	Estercuel	c) >=55 años	Jefe explotación agraria	Hombre	11
44101	Ferreruela de Huerva	a) <35 años	Jefe explotación agraria	Hombre	4
44101	Ferreruela de Huerva	b) >=35 a <55 años	Jefe explotación agraria	Hombre	3
44101	Ferreruela de Huerva	b) >=35 a <55 años	Jefe explotación agraria	Mujer	2
44101	Ferreruela de Huerva	c) >=55 años	Jefe explotación agraria	Hombre	9
44101	Ferreruela de Huerva	c) >=55 años	Jefe explotación agraria	Mujer	1
44102	Fonfría	b) >=35 a <55 años	Jefe explotación agraria	Hombre	3
44102	Fonfría	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
44102	Fonfría	c) >=55 años	Jefe explotación agraria	Hombre	2
44103	Formiche Alto	a) <35 años	Jefe explotación agraria	Hombre	1
44103	Formiche Alto	a) <35 años	Jefe explotación agraria	Mujer	1
44103	Formiche Alto	b) >=35 a <55 años	Jefe explotación agraria	Hombre	11
44103	Formiche Alto	b) >=35 a <55 años	Jefe explotación agraria	Mujer	4
44103	Formiche Alto	c) >=55 años	Jefe explotación agraria	Hombre	15
44103	Formiche Alto	c) >=55 años	Jefe explotación agraria	Mujer	3
44105	Fórnoles	b) >=35 a <55 años	Jefe explotación agraria	Hombre	7
44105	Fórnoles	b) >=35 a <55 años	Jefe explotación agraria	Mujer	3
44105	Fórnoles	c) >=55 años	Jefe explotación agraria	Hombre	17
44105	Fórnoles	c) >=55 años	Jefe explotación agraria	Mujer	8
44106	Fortanete	b) >=35 a <55 años	Jefe explotación agraria	Hombre	20
44106	Fortanete	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
44106	Fortanete	c) >=55 años	Jefe explotación agraria	Hombre	16
44106	Fortanete	c) >=55 años	Jefe explotación agraria	Mujer	7
44107	Foz-Calanda	a) <35 años	Jefe explotación agraria	Hombre	3
44107	Foz-Calanda	a) <35 años	Jefe explotación agraria	Mujer	1
44107	Foz-Calanda	b) >=35 a <55 años	Jefe explotación agraria	Hombre	29
