Año	Inscripción comarca código	Inscripción comarca nombre	Edad (grandes grupos)	Sexo	Personas	Nivel de estudios Código	Nivel de estudios Nombre
2011	04	La Ribagorza	65 y más	Mujer	45	0	Sin clasificar
2011	04	La Ribagorza	65 y más	Mujer	22	2	Inferior a graduado escolar o ESO
2011	04	La Ribagorza	65 y más	Mujer	25	3	Graduado escolar o ESO
2011	04	La Ribagorza	65 y más	Mujer	13	4	BUP, Bachiller, LOGSE ó superior
2011	05	Cinco Villas	0-15	Hombre	32	0	Sin clasificar
2011	05	Cinco Villas	0-15	Hombre	1	1	No sabe leer ni escribir
2011	05	Cinco Villas	0-15	Hombre	7	2	Inferior a graduado escolar o ESO
2011	05	Cinco Villas	0-15	Hombre	1	3	Graduado escolar o ESO
2011	05	Cinco Villas	0-15	Hombre	1	4	BUP, Bachiller, LOGSE ó superior
2011	05	Cinco Villas	0-15	Mujer	28	0	Sin clasificar
2011	05	Cinco Villas	0-15	Mujer	7	2	Inferior a graduado escolar o ESO
2011	05	Cinco Villas	0-15	Mujer	1	3	Graduado escolar o ESO
2011	05	Cinco Villas	16-64	Hombre	71	0	Sin clasificar
2011	05	Cinco Villas	16-64	Hombre	11	2	Inferior a graduado escolar o ESO
2011	05	Cinco Villas	16-64	Hombre	56	3	Graduado escolar o ESO
2011	05	Cinco Villas	16-64	Hombre	148	4	BUP, Bachiller, LOGSE ó superior
2011	05	Cinco Villas	16-64	Mujer	81	0	Sin clasificar
2011	05	Cinco Villas	16-64	Mujer	12	2	Inferior a graduado escolar o ESO
2011	05	Cinco Villas	16-64	Mujer	71	3	Graduado escolar o ESO
2011	05	Cinco Villas	16-64	Mujer	175	4	BUP, Bachiller, LOGSE ó superior
2011	05	Cinco Villas	65 y más	Hombre	72	0	Sin clasificar
2011	05	Cinco Villas	65 y más	Hombre	15	2	Inferior a graduado escolar o ESO
2011	05	Cinco Villas	65 y más	Hombre	50	3	Graduado escolar o ESO
2011	05	Cinco Villas	65 y más	Hombre	49	4	BUP, Bachiller, LOGSE ó superior
2011	05	Cinco Villas	65 y más	Mujer	74	0	Sin clasificar
2011	05	Cinco Villas	65 y más	Mujer	27	2	Inferior a graduado escolar o ESO
2011	05	Cinco Villas	65 y más	Mujer	77	3	Graduado escolar o ESO
2011	05	Cinco Villas	65 y más	Mujer	35	4	BUP, Bachiller, LOGSE ó superior
2011	06	Hoya de Huesca / Plana de Uesca	0-15	Hombre	99	0	Sin clasificar
2011	06	Hoya de Huesca / Plana de Uesca	0-15	Hombre	19	2	Inferior a graduado escolar o ESO
2011	06	Hoya de Huesca / Plana de Uesca	0-15	Hombre	5	3	Graduado escolar o ESO
2011	06	Hoya de Huesca / Plana de Uesca	0-15	Hombre	3	4	BUP, Bachiller, LOGSE ó superior
2011	06	Hoya de Huesca / Plana de Uesca	0-15	Mujer	105	0	Sin clasificar
2011	06	Hoya de Huesca / Plana de Uesca	0-15	Mujer	11	2	Inferior a graduado escolar o ESO
2011	06	Hoya de Huesca / Plana de Uesca	0-15	Mujer	1	3	Graduado escolar o ESO
2011	06	Hoya de Huesca / Plana de Uesca	16-64	Hombre	120	0	Sin clasificar
2011	06	Hoya de Huesca / Plana de Uesca	16-64	Hombre	22	2	Inferior a graduado escolar o ESO
2011	06	Hoya de Huesca / Plana de Uesca	16-64	Hombre	102	3	Graduado escolar o ESO
2011	06	Hoya de Huesca / Plana de Uesca	16-64	Hombre	209	4	BUP, Bachiller, LOGSE ó superior
2011	06	Hoya de Huesca / Plana de Uesca	16-64	Mujer	102	0	Sin clasificar
2011	06	Hoya de Huesca / Plana de Uesca	16-64	Mujer	16	2	Inferior a graduado escolar o ESO
2011	06	Hoya de Huesca / Plana de Uesca	16-64	Mujer	68	3	Graduado escolar o ESO
2011	06	Hoya de Huesca / Plana de Uesca	16-64	Mujer	235	4	BUP, Bachiller, LOGSE ó superior
2011	06	Hoya de Huesca / Plana de Uesca	65 y más	Hombre	101	0	Sin clasificar
2011	06	Hoya de Huesca / Plana de Uesca	65 y más	Hombre	1	1	No sabe leer ni escribir
2011	06	Hoya de Huesca / Plana de Uesca	65 y más	Hombre	24	2	Inferior a graduado escolar o ESO
2011	06	Hoya de Huesca / Plana de Uesca	65 y más	Hombre	53	3	Graduado escolar o ESO
2011	06	Hoya de Huesca / Plana de Uesca	65 y más	Hombre	41	4	BUP, Bachiller, LOGSE ó superior
2011	06	Hoya de Huesca / Plana de Uesca	65 y más	Mujer	101	0	Sin clasificar
2011	06	Hoya de Huesca / Plana de Uesca	65 y más	Mujer	32	2	Inferior a graduado escolar o ESO
2011	06	Hoya de Huesca / Plana de Uesca	65 y más	Mujer	74	3	Graduado escolar o ESO
2011	06	Hoya de Huesca / Plana de Uesca	65 y más	Mujer	45	4	BUP, Bachiller, LOGSE ó superior
2011	07	Somontano de Barbastro	0-15	Hombre	38	0	Sin clasificar
2011	07	Somontano de Barbastro	0-15	Hombre	1	1	No sabe leer ni escribir
2011	07	Somontano de Barbastro	0-15	Hombre	2	2	Inferior a graduado escolar o ESO
2011	07	Somontano de Barbastro	0-15	Mujer	23	0	Sin clasificar
2011	07	Somontano de Barbastro	0-15	Mujer	1	1	No sabe leer ni escribir
2011	07	Somontano de Barbastro	0-15	Mujer	2	2	Inferior a graduado escolar o ESO
2011	07	Somontano de Barbastro	0-15	Mujer	1	3	Graduado escolar o ESO
2011	07	Somontano de Barbastro	16-64	Hombre	45	0	Sin clasificar
2011	07	Somontano de Barbastro	16-64	Hombre	4	2	Inferior a graduado escolar o ESO
2011	07	Somontano de Barbastro	16-64	Hombre	28	3	Graduado escolar o ESO
2011	07	Somontano de Barbastro	16-64	Hombre	77	4	BUP, Bachiller, LOGSE ó superior
2011	07	Somontano de Barbastro	16-64	Mujer	61	0	Sin clasificar
2011	07	Somontano de Barbastro	16-64	Mujer	5	2	Inferior a graduado escolar o ESO
2011	07	Somontano de Barbastro	16-64	Mujer	30	3	Graduado escolar o ESO
2011	07	Somontano de Barbastro	16-64	Mujer	84	4	BUP, Bachiller, LOGSE ó superior
2011	07	Somontano de Barbastro	65 y más	Hombre	63	0	Sin clasificar
2011	07	Somontano de Barbastro	65 y más	Hombre	2	1	No sabe leer ni escribir
2011	07	Somontano de Barbastro	65 y más	Hombre	25	2	Inferior a graduado escolar o ESO
2011	07	Somontano de Barbastro	65 y más	Hombre	21	3	Graduado escolar o ESO
2011	07	Somontano de Barbastro	65 y más	Hombre	12	4	BUP, Bachiller, LOGSE ó superior
2011	07	Somontano de Barbastro	65 y más	Mujer	39	0	Sin clasificar
2011	07	Somontano de Barbastro	65 y más	Mujer	24	2	Inferior a graduado escolar o ESO
2011	07	Somontano de Barbastro	65 y más	Mujer	33	3	Graduado escolar o ESO
2011	07	Somontano de Barbastro	65 y más	Mujer	17	4	BUP, Bachiller, LOGSE ó superior
2011	08	Cinca Medio	0-15	Hombre	20	0	Sin clasificar
2011	08	Cinca Medio	0-15	Hombre	5	2	Inferior a graduado escolar o ESO
2011	08	Cinca Medio	0-15	Mujer	17	0	Sin clasificar
2011	08	Cinca Medio	0-15	Mujer	4	2	Inferior a graduado escolar o ESO
2011	08	Cinca Medio	0-15	Mujer	1	4	BUP, Bachiller, LOGSE ó superior
2011	08	Cinca Medio	16-64	Hombre	29	0	Sin clasificar
2011	08	Cinca Medio	16-64	Hombre	7	2	Inferior a graduado escolar o ESO
2011	08	Cinca Medio	16-64	Hombre	23	3	Graduado escolar o ESO
2011	08	Cinca Medio	16-64	Hombre	35	4	BUP, Bachiller, LOGSE ó superior
2011	08	Cinca Medio	16-64	Mujer	32	0	Sin clasificar
2011	08	Cinca Medio	16-64	Mujer	5	2	Inferior a graduado escolar o ESO
2011	08	Cinca Medio	16-64	Mujer	13	3	Graduado escolar o ESO
2011	08	Cinca Medio	16-64	Mujer	49	4	BUP, Bachiller, LOGSE ó superior
2011	08	Cinca Medio	65 y más	Hombre	37	0	Sin clasificar
2011	08	Cinca Medio	65 y más	Hombre	7	2	Inferior a graduado escolar o ESO
2011	08	Cinca Medio	65 y más	Hombre	16	3	Graduado escolar o ESO
2011	08	Cinca Medio	65 y más	Hombre	14	4	BUP, Bachiller, LOGSE ó superior
2011	08	Cinca Medio	65 y más	Mujer	35	0	Sin clasificar
2011	08	Cinca Medio	65 y más	Mujer	8	2	Inferior a graduado escolar o ESO
2011	08	Cinca Medio	65 y más	Mujer	28	3	Graduado escolar o ESO
2011	08	Cinca Medio	65 y más	Mujer	5	4	BUP, Bachiller, LOGSE ó superior
2011	09	La Litera / La Llitera	0-15	Hombre	15	0	Sin clasificar
2011	09	La Litera / La Llitera	0-15	Hombre	3	2	Inferior a graduado escolar o ESO
2011	09	La Litera / La Llitera	0-15	Mujer	9	0	Sin clasificar
2011	09	La Litera / La Llitera	0-15	Mujer	3	2	Inferior a graduado escolar o ESO
2011	09	La Litera / La Llitera	0-15	Mujer	1	3	Graduado escolar o ESO
2011	09	La Litera / La Llitera	16-64	Hombre	32	0	Sin clasificar
2011	09	La Litera / La Llitera	16-64	Hombre	2	2	Inferior a graduado escolar o ESO
2011	09	La Litera / La Llitera	16-64	Hombre	23	3	Graduado escolar o ESO
2011	09	La Litera / La Llitera	16-64	Hombre	46	4	BUP, Bachiller, LOGSE ó superior
2011	09	La Litera / La Llitera	16-64	Mujer	30	0	Sin clasificar
2011	09	La Litera / La Llitera	16-64	Mujer	2	2	Inferior a graduado escolar o ESO
2011	09	La Litera / La Llitera	16-64	Mujer	17	3	Graduado escolar o ESO
2011	09	La Litera / La Llitera	16-64	Mujer	37	4	BUP, Bachiller, LOGSE ó superior
2011	09	La Litera / La Llitera	65 y más	Hombre	48	0	Sin clasificar
2011	09	La Litera / La Llitera	65 y más	Hombre	9	2	Inferior a graduado escolar o ESO
2011	09	La Litera / La Llitera	65 y más	Hombre	18	3	Graduado escolar o ESO
2011	09	La Litera / La Llitera	65 y más	Hombre	14	4	BUP, Bachiller, LOGSE ó superior
2011	09	La Litera / La Llitera	65 y más	Mujer	28	0	Sin clasificar
2011	09	La Litera / La Llitera	65 y más	Mujer	17	2	Inferior a graduado escolar o ESO
2011	09	La Litera / La Llitera	65 y más	Mujer	16	3	Graduado escolar o ESO
2011	09	La Litera / La Llitera	65 y más	Mujer	10	4	BUP, Bachiller, LOGSE ó superior
2011	10	Los Monegros	0-15	Hombre	12	0	Sin clasificar
2011	10	Los Monegros	0-15	Hombre	1	2	Inferior a graduado escolar o ESO
2011	10	Los Monegros	0-15	Hombre	1	3	Graduado escolar o ESO
2011	10	Los Monegros	0-15	Mujer	8	0	Sin clasificar
2011	10	Los Monegros	0-15	Mujer	2	2	Inferior a graduado escolar o ESO
2011	10	Los Monegros	0-15	Mujer	1	3	Graduado escolar o ESO
2011	10	Los Monegros	0-15	Mujer	1	4	BUP, Bachiller, LOGSE ó superior
2011	10	Los Monegros	16-64	Hombre	31	0	Sin clasificar
2011	10	Los Monegros	16-64	Hombre	3	2	Inferior a graduado escolar o ESO
2011	10	Los Monegros	16-64	Hombre	19	3	Graduado escolar o ESO
2011	10	Los Monegros	16-64	Hombre	47	4	BUP, Bachiller, LOGSE ó superior
2011	10	Los Monegros	16-64	Mujer	35	0	Sin clasificar
2011	10	Los Monegros	16-64	Mujer	4	2	Inferior a graduado escolar o ESO
2011	10	Los Monegros	16-64	Mujer	40	3	Graduado escolar o ESO
2011	10	Los Monegros	16-64	Mujer	72	4	BUP, Bachiller, LOGSE ó superior
2011	10	Los Monegros	65 y más	Hombre	49	0	Sin clasificar
2011	10	Los Monegros	65 y más	Hombre	12	2	Inferior a graduado escolar o ESO
2011	10	Los Monegros	65 y más	Hombre	22	3	Graduado escolar o ESO
2011	10	Los Monegros	65 y más	Hombre	8	4	BUP, Bachiller, LOGSE ó superior
2011	10	Los Monegros	65 y más	Mujer	37	0	Sin clasificar
2011	10	Los Monegros	65 y más	Mujer	16	2	Inferior a graduado escolar o ESO
2011	10	Los Monegros	65 y más	Mujer	36	3	Graduado escolar o ESO
2011	10	Los Monegros	65 y más	Mujer	11	4	BUP, Bachiller, LOGSE ó superior
2011	11	Bajo Cinca / Baix Cinca	0-15	Hombre	14	0	Sin clasificar
2011	11	Bajo Cinca / Baix Cinca	0-15	Hombre	2	2	Inferior a graduado escolar o ESO
2011	11	Bajo Cinca / Baix Cinca	0-15	Hombre	2	3	Graduado escolar o ESO
2011	11	Bajo Cinca / Baix Cinca	0-15	Mujer	14	0	Sin clasificar
2011	11	Bajo Cinca / Baix Cinca	0-15	Mujer	1	1	No sabe leer ni escribir
2011	11	Bajo Cinca / Baix Cinca	0-15	Mujer	5	2	Inferior a graduado escolar o ESO
2011	11	Bajo Cinca / Baix Cinca	16-64	Hombre	36	0	Sin clasificar
2011	11	Bajo Cinca / Baix Cinca	16-64	Hombre	1	1	No sabe leer ni escribir
2011	11	Bajo Cinca / Baix Cinca	16-64	Hombre	4	2	Inferior a graduado escolar o ESO
2011	11	Bajo Cinca / Baix Cinca	16-64	Hombre	17	3	Graduado escolar o ESO
2011	11	Bajo Cinca / Baix Cinca	16-64	Hombre	50	4	BUP, Bachiller, LOGSE ó superior
2011	11	Bajo Cinca / Baix Cinca	16-64	Mujer	37	0	Sin clasificar
2011	11	Bajo Cinca / Baix Cinca	16-64	Mujer	2	2	Inferior a graduado escolar o ESO
2011	11	Bajo Cinca / Baix Cinca	16-64	Mujer	27	3	Graduado escolar o ESO
2011	11	Bajo Cinca / Baix Cinca	16-64	Mujer	52	4	BUP, Bachiller, LOGSE ó superior
2011	11	Bajo Cinca / Baix Cinca	65 y más	Hombre	31	0	Sin clasificar
2011	11	Bajo Cinca / Baix Cinca	65 y más	Hombre	9	2	Inferior a graduado escolar o ESO
2011	11	Bajo Cinca / Baix Cinca	65 y más	Hombre	19	3	Graduado escolar o ESO
2011	11	Bajo Cinca / Baix Cinca	65 y más	Hombre	5	4	BUP, Bachiller, LOGSE ó superior
2011	11	Bajo Cinca / Baix Cinca	65 y más	Mujer	33	0	Sin clasificar
2011	11	Bajo Cinca / Baix Cinca	65 y más	Mujer	1	1	No sabe leer ni escribir
2011	11	Bajo Cinca / Baix Cinca	65 y más	Mujer	6	2	Inferior a graduado escolar o ESO
2011	11	Bajo Cinca / Baix Cinca	65 y más	Mujer	19	3	Graduado escolar o ESO
2011	11	Bajo Cinca / Baix Cinca	65 y más	Mujer	7	4	BUP, Bachiller, LOGSE ó superior
2011	12	Tarazona y el Moncayo	0-15	Hombre	10	0	Sin clasificar
2011	12	Tarazona y el Moncayo	0-15	Hombre	1	2	Inferior a graduado escolar o ESO
2011	12	Tarazona y el Moncayo	0-15	Hombre	2	3	Graduado escolar o ESO
2011	12	Tarazona y el Moncayo	0-15	Mujer	13	0	Sin clasificar
2011	12	Tarazona y el Moncayo	0-15	Mujer	1	2	Inferior a graduado escolar o ESO
2011	12	Tarazona y el Moncayo	0-15	Mujer	2	3	Graduado escolar o ESO
2011	12	Tarazona y el Moncayo	16-64	Hombre	15	0	Sin clasificar
2011	12	Tarazona y el Moncayo	16-64	Hombre	2	2	Inferior a graduado escolar o ESO
2011	12	Tarazona y el Moncayo	16-64	Hombre	24	3	Graduado escolar o ESO
2011	12	Tarazona y el Moncayo	16-64	Hombre	39	4	BUP, Bachiller, LOGSE ó superior
2011	12	Tarazona y el Moncayo	16-64	Mujer	25	0	Sin clasificar
2011	12	Tarazona y el Moncayo	16-64	Mujer	19	3	Graduado escolar o ESO
2011	12	Tarazona y el Moncayo	16-64	Mujer	42	4	BUP, Bachiller, LOGSE ó superior
2011	12	Tarazona y el Moncayo	65 y más	Hombre	13	0	Sin clasificar
2011	12	Tarazona y el Moncayo	65 y más	Hombre	4	2	Inferior a graduado escolar o ESO
2011	12	Tarazona y el Moncayo	65 y más	Hombre	9	3	Graduado escolar o ESO
2011	12	Tarazona y el Moncayo	65 y más	Hombre	13	4	BUP, Bachiller, LOGSE ó superior
2011	12	Tarazona y el Moncayo	65 y más	Mujer	15	0	Sin clasificar
2011	12	Tarazona y el Moncayo	65 y más	Mujer	3	2	Inferior a graduado escolar o ESO
2011	12	Tarazona y el Moncayo	65 y más	Mujer	13	3	Graduado escolar o ESO
2011	12	Tarazona y el Moncayo	65 y más	Mujer	15	4	BUP, Bachiller, LOGSE ó superior
2011	13	Campo de Borja	0-15	Hombre	8	0	Sin clasificar
2011	13	Campo de Borja	0-15	Hombre	1	1	No sabe leer ni escribir
2011	13	Campo de Borja	0-15	Hombre	2	2	Inferior a graduado escolar o ESO
2011	13	Campo de Borja	0-15	Mujer	6	0	Sin clasificar
2011	13	Campo de Borja	0-15	Mujer	1	1	No sabe leer ni escribir
2011	13	Campo de Borja	0-15	Mujer	3	2	Inferior a graduado escolar o ESO
2011	13	Campo de Borja	16-64	Hombre	30	0	Sin clasificar
2011	13	Campo de Borja	16-64	Hombre	1	2	Inferior a graduado escolar o ESO
2011	13	Campo de Borja	16-64	Hombre	21	3	Graduado escolar o ESO
2011	13	Campo de Borja	16-64	Hombre	29	4	BUP, Bachiller, LOGSE ó superior
2011	13	Campo de Borja	16-64	Mujer	17	0	Sin clasificar
2011	13	Campo de Borja	16-64	Mujer	1	2	Inferior a graduado escolar o ESO
2011	13	Campo de Borja	16-64	Mujer	20	3	Graduado escolar o ESO
2011	13	Campo de Borja	16-64	Mujer	34	4	BUP, Bachiller, LOGSE ó superior
2011	13	Campo de Borja	65 y más	Hombre	16	0	Sin clasificar
2011	13	Campo de Borja	65 y más	Hombre	3	2	Inferior a graduado escolar o ESO
2011	13	Campo de Borja	65 y más	Hombre	10	3	Graduado escolar o ESO
2011	13	Campo de Borja	65 y más	Hombre	12	4	BUP, Bachiller, LOGSE ó superior
2011	13	Campo de Borja	65 y más	Mujer	23	0	Sin clasificar
2011	13	Campo de Borja	65 y más	Mujer	5	2	Inferior a graduado escolar o ESO
2011	13	Campo de Borja	65 y más	Mujer	21	3	Graduado escolar o ESO
2011	13	Campo de Borja	65 y más	Mujer	12	4	BUP, Bachiller, LOGSE ó superior
2011	14	Aranda	0-15	Hombre	2	0	Sin clasificar
2011	14	Aranda	0-15	Mujer	4	0	Sin clasificar
2011	14	Aranda	16-64	Hombre	2	0	Sin clasificar
2011	14	Aranda	16-64	Hombre	1	2	Inferior a graduado escolar o ESO
2011	14	Aranda	16-64	Hombre	5	3	Graduado escolar o ESO
2011	14	Aranda	16-64	Hombre	10	4	BUP, Bachiller, LOGSE ó superior
2011	14	Aranda	16-64	Mujer	4	0	Sin clasificar
2011	14	Aranda	16-64	Mujer	4	3	Graduado escolar o ESO
2011	14	Aranda	16-64	Mujer	9	4	BUP, Bachiller, LOGSE ó superior
2011	14	Aranda	65 y más	Hombre	6	0	Sin clasificar
2011	14	Aranda	65 y más	Hombre	1	2	Inferior a graduado escolar o ESO
2011	14	Aranda	65 y más	Hombre	3	3	Graduado escolar o ESO
2011	14	Aranda	65 y más	Hombre	2	4	BUP, Bachiller, LOGSE ó superior
2011	14	Aranda	65 y más	Mujer	9	0	Sin clasificar
2011	14	Aranda	65 y más	Mujer	2	2	Inferior a graduado escolar o ESO
2011	14	Aranda	65 y más	Mujer	8	3	Graduado escolar o ESO
2011	14	Aranda	65 y más	Mujer	4	4	BUP, Bachiller, LOGSE ó superior
2011	15	Ribera Alta del Ebro	0-15	Hombre	16	0	Sin clasificar
2011	15	Ribera Alta del Ebro	0-15	Hombre	2	2	Inferior a graduado escolar o ESO
2011	15	Ribera Alta del Ebro	0-15	Mujer	8	0	Sin clasificar
2011	15	Ribera Alta del Ebro	0-15	Mujer	2	2	Inferior a graduado escolar o ESO
2011	15	Ribera Alta del Ebro	16-64	Hombre	38	0	Sin clasificar
2011	15	Ribera Alta del Ebro	16-64	Hombre	2	2	Inferior a graduado escolar o ESO
2011	15	Ribera Alta del Ebro	16-64	Hombre	12	3	Graduado escolar o ESO
2011	15	Ribera Alta del Ebro	16-64	Hombre	32	4	BUP, Bachiller, LOGSE ó superior
2011	15	Ribera Alta del Ebro	16-64	Mujer	22	0	Sin clasificar
2011	15	Ribera Alta del Ebro	16-64	Mujer	1	1	No sabe leer ni escribir
2011	15	Ribera Alta del Ebro	16-64	Mujer	1	2	Inferior a graduado escolar o ESO
2011	15	Ribera Alta del Ebro	16-64	Mujer	12	3	Graduado escolar o ESO
2011	15	Ribera Alta del Ebro	16-64	Mujer	33	4	BUP, Bachiller, LOGSE ó superior
2011	15	Ribera Alta del Ebro	65 y más	Hombre	24	0	Sin clasificar
2011	15	Ribera Alta del Ebro	65 y más	Hombre	4	2	Inferior a graduado escolar o ESO
2011	15	Ribera Alta del Ebro	65 y más	Hombre	12	3	Graduado escolar o ESO
2011	15	Ribera Alta del Ebro	65 y más	Hombre	15	4	BUP, Bachiller, LOGSE ó superior
2011	15	Ribera Alta del Ebro	65 y más	Mujer	19	0	Sin clasificar
2011	15	Ribera Alta del Ebro	65 y más	Mujer	6	2	Inferior a graduado escolar o ESO
2011	15	Ribera Alta del Ebro	65 y más	Mujer	24	3	Graduado escolar o ESO
2011	15	Ribera Alta del Ebro	65 y más	Mujer	6	4	BUP, Bachiller, LOGSE ó superior
2011	16	Valdejalón	0-15	Hombre	17	0	Sin clasificar
2011	16	Valdejalón	0-15	Hombre	2	2	Inferior a graduado escolar o ESO
2011	16	Valdejalón	0-15	Mujer	9	0	Sin clasificar
2011	16	Valdejalón	0-15	Mujer	1	2	Inferior a graduado escolar o ESO
2011	16	Valdejalón	0-15	Mujer	1	3	Graduado escolar o ESO
2011	16	Valdejalón	16-64	Hombre	17	0	Sin clasificar
2011	16	Valdejalón	16-64	Hombre	5	2	Inferior a graduado escolar o ESO
2011	16	Valdejalón	16-64	Hombre	12	3	Graduado escolar o ESO
2011	16	Valdejalón	16-64	Hombre	33	4	BUP, Bachiller, LOGSE ó superior
2011	16	Valdejalón	16-64	Mujer	24	0	Sin clasificar
2011	16	Valdejalón	16-64	Mujer	11	3	Graduado escolar o ESO
2011	16	Valdejalón	16-64	Mujer	37	4	BUP, Bachiller, LOGSE ó superior
2011	16	Valdejalón	65 y más	Hombre	20	0	Sin clasificar
2011	16	Valdejalón	65 y más	Hombre	6	2	Inferior a graduado escolar o ESO
2011	16	Valdejalón	65 y más	Hombre	12	3	Graduado escolar o ESO
2011	16	Valdejalón	65 y más	Hombre	8	4	BUP, Bachiller, LOGSE ó superior
2011	16	Valdejalón	65 y más	Mujer	21	0	Sin clasificar
2011	16	Valdejalón	65 y más	Mujer	1	1	No sabe leer ni escribir
2011	16	Valdejalón	65 y más	Mujer	4	2	Inferior a graduado escolar o ESO
2011	16	Valdejalón	65 y más	Mujer	22	3	Graduado escolar o ESO
2011	16	Valdejalón	65 y más	Mujer	7	4	BUP, Bachiller, LOGSE ó superior
2011	17	D.C. Zaragoza	0-15	Hombre	1165	0	Sin clasificar
2011	17	D.C. Zaragoza	0-15	Hombre	15	1	No sabe leer ni escribir
2011	17	D.C. Zaragoza	0-15	Hombre	167	2	Inferior a graduado escolar o ESO
2011	17	D.C. Zaragoza	0-15	Hombre	25	3	Graduado escolar o ESO
2011	17	D.C. Zaragoza	0-15	Hombre	5	4	BUP, Bachiller, LOGSE ó superior
2011	17	D.C. Zaragoza	0-15	Mujer	1095	0	Sin clasificar
2011	17	D.C. Zaragoza	0-15	Mujer	20	1	No sabe leer ni escribir
2011	17	D.C. Zaragoza	0-15	Mujer	159	2	Inferior a graduado escolar o ESO
2011	17	D.C. Zaragoza	0-15	Mujer	28	3	Graduado escolar o ESO
2011	17	D.C. Zaragoza	0-15	Mujer	8	4	BUP, Bachiller, LOGSE ó superior
2011	17	D.C. Zaragoza	16-64	Hombre	1127	0	Sin clasificar
2011	17	D.C. Zaragoza	16-64	Hombre	2	1	No sabe leer ni escribir
2011	17	D.C. Zaragoza	16-64	Hombre	174	2	Inferior a graduado escolar o ESO
2011	17	D.C. Zaragoza	16-64	Hombre	872	3	Graduado escolar o ESO
2011	17	D.C. Zaragoza	16-64	Hombre	2112	4	BUP, Bachiller, LOGSE ó superior
2011	17	D.C. Zaragoza	16-64	Mujer	1305	0	Sin clasificar
2011	17	D.C. Zaragoza	16-64	Mujer	1	1	No sabe leer ni escribir
2011	17	D.C. Zaragoza	16-64	Mujer	134	2	Inferior a graduado escolar o ESO
2011	17	D.C. Zaragoza	16-64	Mujer	946	3	Graduado escolar o ESO
2011	17	D.C. Zaragoza	16-64	Mujer	2489	4	BUP, Bachiller, LOGSE ó superior
2011	17	D.C. Zaragoza	65 y más	Hombre	421	0	Sin clasificar
2011	17	D.C. Zaragoza	65 y más	Hombre	94	2	Inferior a graduado escolar o ESO
2011	17	D.C. Zaragoza	65 y más	Hombre	336	3	Graduado escolar o ESO
2011	17	D.C. Zaragoza	65 y más	Hombre	258	4	BUP, Bachiller, LOGSE ó superior
2011	17	D.C. Zaragoza	65 y más	Mujer	564	0	Sin clasificar
2011	17	D.C. Zaragoza	65 y más	Mujer	1	1	No sabe leer ni escribir
2011	17	D.C. Zaragoza	65 y más	Mujer	143	2	Inferior a graduado escolar o ESO
2011	17	D.C. Zaragoza	65 y más	Mujer	438	3	Graduado escolar o ESO
2011	17	D.C. Zaragoza	65 y más	Mujer	254	4	BUP, Bachiller, LOGSE ó superior
2011	18	Ribera Baja del Ebro	0-15	Hombre	9	0	Sin clasificar
2011	18	Ribera Baja del Ebro	0-15	Hombre	2	2	Inferior a graduado escolar o ESO
2011	18	Ribera Baja del Ebro	0-15	Mujer	6	0	Sin clasificar
2011	18	Ribera Baja del Ebro	0-15	Mujer	1	2	Inferior a graduado escolar o ESO
2011	18	Ribera Baja del Ebro	16-64	Hombre	29	0	Sin clasificar
2011	18	Ribera Baja del Ebro	16-64	Hombre	8	3	Graduado escolar o ESO
2011	18	Ribera Baja del Ebro	16-64	Hombre	32	4	BUP, Bachiller, LOGSE ó superior
2011	18	Ribera Baja del Ebro	16-64	Mujer	27	0	Sin clasificar
2011	18	Ribera Baja del Ebro	16-64	Mujer	11	3	Graduado escolar o ESO
2011	18	Ribera Baja del Ebro	16-64	Mujer	18	4	BUP, Bachiller, LOGSE ó superior
