Año	Residencia provincia código	Residencia provincia nombre	Nacionalidad área código	Nacionalidad área nombre	Nacionalidad país código	Nacionalidad país nombre	Edad (grandes grupos)	Sexo	Extranjeros
2002	44	Teruel	04	Resto de África	218	Guinea	16 a 64	Hombres	2
2002	44	Teruel	04	Resto de África	219	Guinea Bissau	16 a 64	Hombres	1
2002	44	Teruel	04	Resto de África	220	Guinea Ecuatorial	16 a 64	Hombres	1
2002	44	Teruel	04	Resto de África	220	Guinea Ecuatorial	16 a 64	Mujeres	2
2002	44	Teruel	04	Resto de África	227	Mali	16 a 64	Hombres	3
2002	44	Teruel	04	Resto de África	234	Nigeria	0 a 15	Mujeres	3
2002	44	Teruel	04	Resto de África	234	Nigeria	16 a 64	Hombres	6
2002	44	Teruel	04	Resto de África	234	Nigeria	16 a 64	Mujeres	2
2002	44	Teruel	04	Resto de África	235	República Centroafricana	16 a 64	Mujeres	1
2002	44	Teruel	04	Resto de África	236	Sudáfrica	16 a 64	Hombres	1
2002	44	Teruel	04	Resto de África	237	Ruanda	16 a 64	Hombres	1
2002	44	Teruel	04	Resto de África	239	Senegal	0 a 15	Mujeres	2
2002	44	Teruel	04	Resto de África	239	Senegal	16 a 64	Hombres	14
2002	44	Teruel	04	Resto de África	239	Senegal	16 a 64	Mujeres	2
2002	44	Teruel	04	Resto de África	250	Rep. Democrática del Congo	16 a 64	Hombres	1
2002	44	Teruel	05	América del Norte	301	Canadá	16 a 64	Hombres	1
2002	44	Teruel	05	América del Norte	302	Estados Unidos de América	16 a 64	Hombres	3
2002	44	Teruel	05	América del Norte	302	Estados Unidos de América	16 a 64	Mujeres	2
2002	44	Teruel	06	Resto de América	303	México	0 a 15	Mujeres	1
2002	44	Teruel	06	Resto de América	303	México	16 a 64	Hombres	2
2002	44	Teruel	06	Resto de América	303	México	16 a 64	Mujeres	4
2002	44	Teruel	06	Resto de América	314	Costa Rica	16 a 64	Mujeres	1
2002	44	Teruel	06	Resto de América	315	Cuba	16 a 64	Hombres	20
2002	44	Teruel	06	Resto de América	315	Cuba	16 a 64	Mujeres	27
2002	44	Teruel	06	Resto de América	315	Cuba	65 y más	Hombres	2
2002	44	Teruel	06	Resto de América	315	Cuba	65 y más	Mujeres	2
2002	44	Teruel	06	Resto de América	316	Dominica	0 a 15	Hombres	2
2002	44	Teruel	06	Resto de América	316	Dominica	16 a 64	Hombres	1
2002	44	Teruel	06	Resto de América	316	Dominica	16 a 64	Mujeres	2
2002	44	Teruel	06	Resto de América	321	Honduras	0 a 15	Hombres	1
2002	44	Teruel	06	Resto de América	321	Honduras	0 a 15	Mujeres	1
2002	44	Teruel	06	Resto de América	321	Honduras	16 a 64	Hombres	2
2002	44	Teruel	06	Resto de América	321	Honduras	16 a 64	Mujeres	1
2002	44	Teruel	06	Resto de América	321	Honduras	65 y más	Mujeres	2
2002	44	Teruel	06	Resto de América	323	Nicaragua	16 a 64	Hombres	1
2002	44	Teruel	06	Resto de América	323	Nicaragua	16 a 64	Mujeres	2
2002	44	Teruel	06	Resto de América	326	República Dominicana	0 a 15	Hombres	6
2002	44	Teruel	06	Resto de América	326	República Dominicana	0 a 15	Mujeres	7
2002	44	Teruel	06	Resto de América	326	República Dominicana	16 a 64	Hombres	8
2002	44	Teruel	06	Resto de América	326	República Dominicana	16 a 64	Mujeres	46
2002	44	Teruel	06	Resto de América	326	República Dominicana	65 y más	Mujeres	1
2002	44	Teruel	06	Resto de América	340	Argentina	0 a 15	Hombres	39
2002	44	Teruel	06	Resto de América	340	Argentina	0 a 15	Mujeres	47
2002	44	Teruel	06	Resto de América	340	Argentina	16 a 64	Hombres	52
2002	44	Teruel	06	Resto de América	340	Argentina	16 a 64	Mujeres	65
2002	44	Teruel	06	Resto de América	340	Argentina	65 y más	Mujeres	1
2002	44	Teruel	06	Resto de América	341	Bolivia	0 a 15	Hombres	1
2002	44	Teruel	06	Resto de América	341	Bolivia	0 a 15	Mujeres	1
2002	44	Teruel	06	Resto de América	341	Bolivia	16 a 64	Hombres	3
2002	44	Teruel	06	Resto de América	341	Bolivia	16 a 64	Mujeres	4
2002	44	Teruel	06	Resto de América	342	Brasil	0 a 15	Hombres	6
2002	44	Teruel	06	Resto de América	342	Brasil	0 a 15	Mujeres	4
2002	44	Teruel	06	Resto de América	342	Brasil	16 a 64	Hombres	14
2002	44	Teruel	06	Resto de América	342	Brasil	16 a 64	Mujeres	50
2002	44	Teruel	06	Resto de América	343	Colombia	0 a 15	Hombres	34
2002	44	Teruel	06	Resto de América	343	Colombia	0 a 15	Mujeres	33
2002	44	Teruel	06	Resto de América	343	Colombia	16 a 64	Hombres	117
2002	44	Teruel	06	Resto de América	343	Colombia	16 a 64	Mujeres	203
2002	44	Teruel	06	Resto de América	343	Colombia	65 y más	Mujeres	1
2002	44	Teruel	06	Resto de América	344	Chile	0 a 15	Hombres	2
2002	44	Teruel	06	Resto de América	344	Chile	0 a 15	Mujeres	5
2002	44	Teruel	06	Resto de América	344	Chile	16 a 64	Hombres	10
2002	44	Teruel	06	Resto de América	344	Chile	16 a 64	Mujeres	10
2002	44	Teruel	06	Resto de América	344	Chile	65 y más	Mujeres	1
2002	44	Teruel	06	Resto de América	345	Ecuador	0 a 15	Hombres	23
2002	44	Teruel	06	Resto de América	345	Ecuador	0 a 15	Mujeres	21
2002	44	Teruel	06	Resto de América	345	Ecuador	16 a 64	Hombres	70
2002	44	Teruel	06	Resto de América	345	Ecuador	16 a 64	Mujeres	73
2002	44	Teruel	06	Resto de América	347	Paraguay	16 a 64	Mujeres	3
2002	44	Teruel	06	Resto de América	348	Perú	16 a 64	Hombres	1
2002	44	Teruel	06	Resto de América	348	Perú	16 a 64	Mujeres	11
2002	44	Teruel	06	Resto de América	348	Perú	65 y más	Mujeres	1
2002	44	Teruel	06	Resto de América	350	Uruguay	0 a 15	Hombres	7
2002	44	Teruel	06	Resto de América	350	Uruguay	0 a 15	Mujeres	5
2002	44	Teruel	06	Resto de América	350	Uruguay	16 a 64	Hombres	13
2002	44	Teruel	06	Resto de América	350	Uruguay	16 a 64	Mujeres	12
2002	44	Teruel	06	Resto de América	350	Uruguay	65 y más	Mujeres	1
2002	44	Teruel	06	Resto de América	351	Venezuela	0 a 15	Hombres	2
2002	44	Teruel	06	Resto de América	351	Venezuela	16 a 64	Hombres	2
2002	44	Teruel	06	Resto de América	351	Venezuela	16 a 64	Mujeres	5
2002	44	Teruel	07	Asia	407	China	0 a 15	Hombres	3
2002	44	Teruel	07	Asia	407	China	16 a 64	Hombres	5
2002	44	Teruel	07	Asia	407	China	16 a 64	Mujeres	5
2002	44	Teruel	07	Asia	409	Filipinas	16 a 64	Mujeres	1
2002	44	Teruel	07	Asia	410	India	16 a 64	Hombres	1
2002	44	Teruel	07	Asia	413	Irán	16 a 64	Hombres	3
2002	44	Teruel	07	Asia	413	Irán	16 a 64	Mujeres	1
2002	44	Teruel	07	Asia	420	Líbano	16 a 64	Hombres	1
2002	44	Teruel	07	Asia	426	Pakistán	0 a 15	Hombres	17
2002	44	Teruel	07	Asia	426	Pakistán	0 a 15	Mujeres	9
2002	44	Teruel	07	Asia	426	Pakistán	16 a 64	Hombres	153
2002	44	Teruel	07	Asia	426	Pakistán	16 a 64	Mujeres	21
2002	44	Teruel	07	Asia	426	Pakistán	65 y más	Hombres	1
2002	44	Teruel	07	Asia	434	Sri-Lanka	16 a 64	Mujeres	1
2002	44	Teruel	08	Oceanía	504	Nueva Zelanda	16 a 64	Hombres	1
2002	50	Zaragoza	01	UE-15	102	Austria	0 a 15	Hombres	1
2002	50	Zaragoza	01	UE-15	102	Austria	0 a 15	Mujeres	1
2002	50	Zaragoza	01	UE-15	102	Austria	16 a 64	Hombres	6
2002	50	Zaragoza	01	UE-15	102	Austria	16 a 64	Mujeres	6
2002	50	Zaragoza	01	UE-15	102	Austria	65 y más	Hombres	1
2002	50	Zaragoza	01	UE-15	102	Austria	65 y más	Mujeres	1
2002	50	Zaragoza	01	UE-15	103	Bélgica	0 a 15	Hombres	4
2002	50	Zaragoza	01	UE-15	103	Bélgica	0 a 15	Mujeres	3
2002	50	Zaragoza	01	UE-15	103	Bélgica	16 a 64	Hombres	27
2002	50	Zaragoza	01	UE-15	103	Bélgica	16 a 64	Mujeres	18
2002	50	Zaragoza	01	UE-15	103	Bélgica	65 y más	Hombres	2
2002	50	Zaragoza	01	UE-15	103	Bélgica	65 y más	Mujeres	3
2002	50	Zaragoza	01	UE-15	107	Dinamarca	0 a 15	Hombres	3
2002	50	Zaragoza	01	UE-15	107	Dinamarca	16 a 64	Hombres	11
2002	50	Zaragoza	01	UE-15	107	Dinamarca	16 a 64	Mujeres	3
2002	50	Zaragoza	01	UE-15	109	Finlandia	16 a 64	Mujeres	3
2002	50	Zaragoza	01	UE-15	110	Francia	0 a 15	Hombres	19
2002	50	Zaragoza	01	UE-15	110	Francia	0 a 15	Mujeres	21
2002	50	Zaragoza	01	UE-15	110	Francia	16 a 64	Hombres	246
2002	50	Zaragoza	01	UE-15	110	Francia	16 a 64	Mujeres	299
2002	50	Zaragoza	01	UE-15	110	Francia	65 y más	Hombres	26
2002	50	Zaragoza	01	UE-15	110	Francia	65 y más	Mujeres	57
2002	50	Zaragoza	01	UE-15	111	Grecia	0 a 15	Hombres	1
2002	50	Zaragoza	01	UE-15	111	Grecia	16 a 64	Hombres	2
2002	50	Zaragoza	01	UE-15	111	Grecia	65 y más	Hombres	1
2002	50	Zaragoza	01	UE-15	113	Irlanda	0 a 15	Hombres	1
2002	50	Zaragoza	01	UE-15	113	Irlanda	0 a 15	Mujeres	1
2002	50	Zaragoza	01	UE-15	113	Irlanda	16 a 64	Hombres	12
2002	50	Zaragoza	01	UE-15	113	Irlanda	16 a 64	Mujeres	19
2002	50	Zaragoza	01	UE-15	115	Italia	0 a 15	Hombres	20
2002	50	Zaragoza	01	UE-15	115	Italia	0 a 15	Mujeres	29
2002	50	Zaragoza	01	UE-15	115	Italia	16 a 64	Hombres	199
2002	50	Zaragoza	01	UE-15	115	Italia	16 a 64	Mujeres	80
2002	50	Zaragoza	01	UE-15	115	Italia	65 y más	Hombres	16
2002	50	Zaragoza	01	UE-15	115	Italia	65 y más	Mujeres	15
2002	50	Zaragoza	01	UE-15	121	Países Bajos	0 a 15	Hombres	7
2002	50	Zaragoza	01	UE-15	121	Países Bajos	0 a 15	Mujeres	11
2002	50	Zaragoza	01	UE-15	121	Países Bajos	16 a 64	Hombres	50
2002	50	Zaragoza	01	UE-15	121	Países Bajos	16 a 64	Mujeres	28
2002	50	Zaragoza	01	UE-15	121	Países Bajos	65 y más	Hombres	1
2002	50	Zaragoza	01	UE-15	121	Países Bajos	65 y más	Mujeres	2
2002	50	Zaragoza	01	UE-15	123	Portugal	0 a 15	Hombres	69
2002	50	Zaragoza	01	UE-15	123	Portugal	0 a 15	Mujeres	65
2002	50	Zaragoza	01	UE-15	123	Portugal	16 a 64	Hombres	308
2002	50	Zaragoza	01	UE-15	123	Portugal	16 a 64	Mujeres	264
2002	50	Zaragoza	01	UE-15	123	Portugal	65 y más	Hombres	8
2002	50	Zaragoza	01	UE-15	123	Portugal	65 y más	Mujeres	10
2002	50	Zaragoza	01	UE-15	125	Reino Unido	0 a 15	Hombres	12
2002	50	Zaragoza	01	UE-15	125	Reino Unido	0 a 15	Mujeres	4
2002	50	Zaragoza	01	UE-15	125	Reino Unido	16 a 64	Hombres	105
2002	50	Zaragoza	01	UE-15	125	Reino Unido	16 a 64	Mujeres	100
2002	50	Zaragoza	01	UE-15	125	Reino Unido	65 y más	Hombres	6
2002	50	Zaragoza	01	UE-15	125	Reino Unido	65 y más	Mujeres	6
2002	50	Zaragoza	01	UE-15	126	Alemania	0 a 15	Hombres	11
2002	50	Zaragoza	01	UE-15	126	Alemania	0 a 15	Mujeres	10
2002	50	Zaragoza	01	UE-15	126	Alemania	16 a 64	Hombres	119
2002	50	Zaragoza	01	UE-15	126	Alemania	16 a 64	Mujeres	101
2002	50	Zaragoza	01	UE-15	126	Alemania	65 y más	Hombres	8
2002	50	Zaragoza	01	UE-15	126	Alemania	65 y más	Mujeres	13
2002	50	Zaragoza	01	UE-15	131	Suecia	0 a 15	Hombres	2
2002	50	Zaragoza	01	UE-15	131	Suecia	0 a 15	Mujeres	1
2002	50	Zaragoza	01	UE-15	131	Suecia	16 a 64	Hombres	9
2002	50	Zaragoza	01	UE-15	131	Suecia	16 a 64	Mujeres	10
2002	50	Zaragoza	01	UE-15	131	Suecia	65 y más	Mujeres	1
2002	50	Zaragoza	02	Resto de Europa	101	Albania	0 a 15	Hombres	4
2002	50	Zaragoza	02	Resto de Europa	101	Albania	0 a 15	Mujeres	3
2002	50	Zaragoza	02	Resto de Europa	101	Albania	16 a 64	Hombres	11
2002	50	Zaragoza	02	Resto de Europa	101	Albania	16 a 64	Mujeres	12
2002	50	Zaragoza	02	Resto de Europa	101	Albania	65 y más	Mujeres	1
2002	50	Zaragoza	02	Resto de Europa	104	Bulgaria	0 a 15	Hombres	50
2002	50	Zaragoza	02	Resto de Europa	104	Bulgaria	0 a 15	Mujeres	38
2002	50	Zaragoza	02	Resto de Europa	104	Bulgaria	16 a 64	Hombres	266
2002	50	Zaragoza	02	Resto de Europa	104	Bulgaria	16 a 64	Mujeres	197
2002	50	Zaragoza	02	Resto de Europa	104	Bulgaria	65 y más	Hombres	1
2002	50	Zaragoza	02	Resto de Europa	104	Bulgaria	65 y más	Mujeres	2
2002	50	Zaragoza	02	Resto de Europa	112	Hungría	0 a 15	Hombres	2
2002	50	Zaragoza	02	Resto de Europa	112	Hungría	0 a 15	Mujeres	2
2002	50	Zaragoza	02	Resto de Europa	112	Hungría	16 a 64	Hombres	10
2002	50	Zaragoza	02	Resto de Europa	112	Hungría	16 a 64	Mujeres	11
2002	50	Zaragoza	02	Resto de Europa	118	Malta	65 y más	Hombres	1
2002	50	Zaragoza	02	Resto de Europa	120	Noruega	0 a 15	Hombres	4
2002	50	Zaragoza	02	Resto de Europa	120	Noruega	0 a 15	Mujeres	2
2002	50	Zaragoza	02	Resto de Europa	120	Noruega	16 a 64	Hombres	3
2002	50	Zaragoza	02	Resto de Europa	120	Noruega	16 a 64	Mujeres	4
2002	50	Zaragoza	02	Resto de Europa	120	Noruega	65 y más	Mujeres	1
2002	50	Zaragoza	02	Resto de Europa	122	Polonia	0 a 15	Hombres	25
2002	50	Zaragoza	02	Resto de Europa	122	Polonia	0 a 15	Mujeres	20
2002	50	Zaragoza	02	Resto de Europa	122	Polonia	16 a 64	Hombres	113
2002	50	Zaragoza	02	Resto de Europa	122	Polonia	16 a 64	Mujeres	82
2002	50	Zaragoza	02	Resto de Europa	122	Polonia	65 y más	Hombres	1
2002	50	Zaragoza	02	Resto de Europa	122	Polonia	65 y más	Mujeres	2
2002	50	Zaragoza	02	Resto de Europa	124	Andorra	0 a 15	Mujeres	1
2002	50	Zaragoza	02	Resto de Europa	124	Andorra	16 a 64	Hombres	2
2002	50	Zaragoza	02	Resto de Europa	124	Andorra	16 a 64	Mujeres	3
2002	50	Zaragoza	02	Resto de Europa	128	Rumanía	0 a 15	Hombres	199
2002	50	Zaragoza	02	Resto de Europa	128	Rumanía	0 a 15	Mujeres	187
2002	50	Zaragoza	02	Resto de Europa	128	Rumanía	16 a 64	Hombres	2975
2002	50	Zaragoza	02	Resto de Europa	128	Rumanía	16 a 64	Mujeres	1451
2002	50	Zaragoza	02	Resto de Europa	128	Rumanía	65 y más	Hombres	2
2002	50	Zaragoza	02	Resto de Europa	128	Rumanía	65 y más	Mujeres	4
2002	50	Zaragoza	02	Resto de Europa	129	San Marino	16 a 64	Hombres	1
2002	50	Zaragoza	02	Resto de Europa	132	Suiza	0 a 15	Hombres	5
2002	50	Zaragoza	02	Resto de Europa	132	Suiza	0 a 15	Mujeres	6
2002	50	Zaragoza	02	Resto de Europa	132	Suiza	16 a 64	Hombres	22
2002	50	Zaragoza	02	Resto de Europa	132	Suiza	16 a 64	Mujeres	10
2002	50	Zaragoza	02	Resto de Europa	132	Suiza	65 y más	Hombres	3
2002	50	Zaragoza	02	Resto de Europa	132	Suiza	65 y más	Mujeres	3
2002	50	Zaragoza	02	Resto de Europa	135	Ucrania	0 a 15	Hombres	26
2002	50	Zaragoza	02	Resto de Europa	135	Ucrania	0 a 15	Mujeres	25
2002	50	Zaragoza	02	Resto de Europa	135	Ucrania	16 a 64	Hombres	275
2002	50	Zaragoza	02	Resto de Europa	135	Ucrania	16 a 64	Mujeres	284
2002	50	Zaragoza	02	Resto de Europa	135	Ucrania	65 y más	Mujeres	2
2002	50	Zaragoza	02	Resto de Europa	136	Letonia	16 a 64	Hombres	3
2002	50	Zaragoza	02	Resto de Europa	136	Letonia	16 a 64	Mujeres	3
2002	50	Zaragoza	02	Resto de Europa	137	Moldova	0 a 15	Hombres	1
2002	50	Zaragoza	02	Resto de Europa	137	Moldova	0 a 15	Mujeres	7
2002	50	Zaragoza	02	Resto de Europa	137	Moldova	16 a 64	Hombres	45
2002	50	Zaragoza	02	Resto de Europa	137	Moldova	16 a 64	Mujeres	20
2002	50	Zaragoza	02	Resto de Europa	138	Bielorrusia	0 a 15	Hombres	7
2002	50	Zaragoza	02	Resto de Europa	138	Bielorrusia	0 a 15	Mujeres	4
2002	50	Zaragoza	02	Resto de Europa	138	Bielorrusia	16 a 64	Hombres	10
2002	50	Zaragoza	02	Resto de Europa	138	Bielorrusia	16 a 64	Mujeres	16
2002	50	Zaragoza	02	Resto de Europa	139	Georgia	16 a 64	Hombres	12
2002	50	Zaragoza	02	Resto de Europa	139	Georgia	16 a 64	Mujeres	4
2002	50	Zaragoza	02	Resto de Europa	141	Estonia	16 a 64	Hombres	1
2002	50	Zaragoza	02	Resto de Europa	142	Lituania	0 a 15	Hombres	3
2002	50	Zaragoza	02	Resto de Europa	142	Lituania	0 a 15	Mujeres	2
2002	50	Zaragoza	02	Resto de Europa	142	Lituania	16 a 64	Hombres	14
2002	50	Zaragoza	02	Resto de Europa	142	Lituania	16 a 64	Mujeres	11
2002	50	Zaragoza	02	Resto de Europa	143	República Checa	0 a 15	Mujeres	3
2002	50	Zaragoza	02	Resto de Europa	143	República Checa	16 a 64	Hombres	9
2002	50	Zaragoza	02	Resto de Europa	143	República Checa	16 a 64	Mujeres	23
2002	50	Zaragoza	02	Resto de Europa	144	Eslovaquia	0 a 15	Mujeres	1
2002	50	Zaragoza	02	Resto de Europa	144	Eslovaquia	16 a 64	Hombres	1
2002	50	Zaragoza	02	Resto de Europa	144	Eslovaquia	16 a 64	Mujeres	4
2002	50	Zaragoza	02	Resto de Europa	145	Bosnia-Herzegovina	0 a 15	Hombres	6
2002	50	Zaragoza	02	Resto de Europa	145	Bosnia-Herzegovina	0 a 15	Mujeres	5
2002	50	Zaragoza	02	Resto de Europa	145	Bosnia-Herzegovina	16 a 64	Hombres	10
2002	50	Zaragoza	02	Resto de Europa	145	Bosnia-Herzegovina	16 a 64	Mujeres	16
2002	50	Zaragoza	02	Resto de Europa	146	Croacia	16 a 64	Hombres	7
2002	50	Zaragoza	02	Resto de Europa	146	Croacia	16 a 64	Mujeres	1
2002	50	Zaragoza	02	Resto de Europa	147	Eslovenia	16 a 64	Mujeres	5
2002	50	Zaragoza	02	Resto de Europa	148	Armenia	0 a 15	Hombres	1
2002	50	Zaragoza	02	Resto de Europa	148	Armenia	0 a 15	Mujeres	3
2002	50	Zaragoza	02	Resto de Europa	148	Armenia	16 a 64	Hombres	16
2002	50	Zaragoza	02	Resto de Europa	148	Armenia	16 a 64	Mujeres	8
2002	50	Zaragoza	02	Resto de Europa	154	Rusia	0 a 15	Hombres	15
2002	50	Zaragoza	02	Resto de Europa	154	Rusia	0 a 15	Mujeres	15
2002	50	Zaragoza	02	Resto de Europa	154	Rusia	16 a 64	Hombres	69
2002	50	Zaragoza	02	Resto de Europa	154	Rusia	16 a 64	Mujeres	152
2002	50	Zaragoza	02	Resto de Europa	155	Yugoslavia	0 a 15	Hombres	2
2002	50	Zaragoza	02	Resto de Europa	155	Yugoslavia	0 a 15	Mujeres	3
2002	50	Zaragoza	02	Resto de Europa	155	Yugoslavia	16 a 64	Hombres	15
2002	50	Zaragoza	02	Resto de Europa	155	Yugoslavia	16 a 64	Mujeres	4
2002	50	Zaragoza	02	Resto de Europa	155	Yugoslavia	65 y más	Hombres	1
2002	50	Zaragoza	02	Resto de Europa	156	Macedonia	0 a 15	Mujeres	1
2002	50	Zaragoza	02	Resto de Europa	156	Macedonia	16 a 64	Mujeres	1
2002	50	Zaragoza	02	Resto de Europa	199	Países sin relaciones diplomáticas	16 a 64	Mujeres	1
2002	50	Zaragoza	02	Resto de Europa	436	Turquía	0 a 15	Hombres	1
2002	50	Zaragoza	02	Resto de Europa	436	Turquía	16 a 64	Hombres	9
2002	50	Zaragoza	02	Resto de Europa	436	Turquía	16 a 64	Mujeres	1
2002	50	Zaragoza	03	Magreb	203	Argelia	0 a 15	Hombres	132
2002	50	Zaragoza	03	Magreb	203	Argelia	0 a 15	Mujeres	122
2002	50	Zaragoza	03	Magreb	203	Argelia	16 a 64	Hombres	1915
2002	50	Zaragoza	03	Magreb	203	Argelia	16 a 64	Mujeres	230
2002	50	Zaragoza	03	Magreb	203	Argelia	65 y más	Hombres	14
2002	50	Zaragoza	03	Magreb	203	Argelia	65 y más	Mujeres	15
2002	50	Zaragoza	03	Magreb	224	Libia	0 a 15	Mujeres	3
2002	50	Zaragoza	03	Magreb	224	Libia	16 a 64	Hombres	4
2002	50	Zaragoza	03	Magreb	224	Libia	16 a 64	Mujeres	1
2002	50	Zaragoza	03	Magreb	228	Marruecos	0 a 15	Hombres	289
2002	50	Zaragoza	03	Magreb	228	Marruecos	0 a 15	Mujeres	235
2002	50	Zaragoza	03	Magreb	228	Marruecos	16 a 64	Hombres	2211
2002	50	Zaragoza	03	Magreb	228	Marruecos	16 a 64	Mujeres	743
2002	50	Zaragoza	03	Magreb	228	Marruecos	65 y más	Hombres	21
2002	50	Zaragoza	03	Magreb	228	Marruecos	65 y más	Mujeres	27
2002	50	Zaragoza	03	Magreb	230	Mauritania	0 a 15	Hombres	7
2002	50	Zaragoza	03	Magreb	230	Mauritania	0 a 15	Mujeres	5
2002	50	Zaragoza	03	Magreb	230	Mauritania	16 a 64	Hombres	77
2002	50	Zaragoza	03	Magreb	230	Mauritania	16 a 64	Mujeres	15
2002	50	Zaragoza	03	Magreb	248	Túnez	0 a 15	Mujeres	1
2002	50	Zaragoza	03	Magreb	248	Túnez	16 a 64	Hombres	19
2002	50	Zaragoza	03	Magreb	248	Túnez	16 a 64	Mujeres	9
2002	50	Zaragoza	04	Resto de África	201	Burkina Fasso	16 a 64	Hombres	2
2002	50	Zaragoza	04	Resto de África	202	Angola	0 a 15	Hombres	11
2002	50	Zaragoza	04	Resto de África	202	Angola	0 a 15	Mujeres	8
2002	50	Zaragoza	04	Resto de África	202	Angola	16 a 64	Hombres	27
2002	50	Zaragoza	04	Resto de África	202	Angola	16 a 64	Mujeres	17
2002	50	Zaragoza	04	Resto de África	204	Benin	16 a 64	Hombres	5
2002	50	Zaragoza	04	Resto de África	204	Benin	16 a 64	Mujeres	1
2002	50	Zaragoza	04	Resto de África	206	Burundi	16 a 64	Hombres	1
2002	50	Zaragoza	04	Resto de África	207	Cabo Verde	0 a 15	Hombres	23
2002	50	Zaragoza	04	Resto de África	207	Cabo Verde	0 a 15	Mujeres	12
2002	50	Zaragoza	04	Resto de África	207	Cabo Verde	16 a 64	Hombres	103
2002	50	Zaragoza	04	Resto de África	207	Cabo Verde	16 a 64	Mujeres	100
2002	50	Zaragoza	04	Resto de África	207	Cabo Verde	65 y más	Hombres	6
2002	50	Zaragoza	04	Resto de África	207	Cabo Verde	65 y más	Mujeres	4
2002	50	Zaragoza	04	Resto de África	208	Camerún	0 a 15	Hombres	8
2002	50	Zaragoza	04	Resto de África	208	Camerún	0 a 15	Mujeres	5
2002	50	Zaragoza	04	Resto de África	208	Camerún	16 a 64	Hombres	45
2002	50	Zaragoza	04	Resto de África	208	Camerún	16 a 64	Mujeres	36
2002	50	Zaragoza	04	Resto de África	210	Congo	0 a 15	Hombres	9
2002	50	Zaragoza	04	Resto de África	210	Congo	0 a 15	Mujeres	2
2002	50	Zaragoza	04	Resto de África	210	Congo	16 a 64	Hombres	26
2002	50	Zaragoza	04	Resto de África	210	Congo	16 a 64	Mujeres	6
2002	50	Zaragoza	04	Resto de África	211	Costa de Marfil	0 a 15	Hombres	3
2002	50	Zaragoza	04	Resto de África	211	Costa de Marfil	0 a 15	Mujeres	2
2002	50	Zaragoza	04	Resto de África	211	Costa de Marfil	16 a 64	Hombres	25
2002	50	Zaragoza	04	Resto de África	211	Costa de Marfil	16 a 64	Mujeres	6
2002	50	Zaragoza	04	Resto de África	213	Egipto	0 a 15	Hombres	3
2002	50	Zaragoza	04	Resto de África	213	Egipto	0 a 15	Mujeres	1
2002	50	Zaragoza	04	Resto de África	213	Egipto	16 a 64	Hombres	73
2002	50	Zaragoza	04	Resto de África	213	Egipto	16 a 64	Mujeres	5
2002	50	Zaragoza	04	Resto de África	214	Etiopía	16 a 64	Hombres	2
2002	50	Zaragoza	04	Resto de África	215	Gabón	0 a 15	Hombres	1
2002	50	Zaragoza	04	Resto de África	215	Gabón	16 a 64	Hombres	1
2002	50	Zaragoza	04	Resto de África	216	Gambia	0 a 15	Hombres	103
2002	50	Zaragoza	04	Resto de África	216	Gambia	0 a 15	Mujeres	85
2002	50	Zaragoza	04	Resto de África	216	Gambia	16 a 64	Hombres	276
2002	50	Zaragoza	04	Resto de África	216	Gambia	16 a 64	Mujeres	135
2002	50	Zaragoza	04	Resto de África	217	Ghana	0 a 15	Hombres	29
2002	50	Zaragoza	04	Resto de África	217	Ghana	0 a 15	Mujeres	26
2002	50	Zaragoza	04	Resto de África	217	Ghana	16 a 64	Hombres	442
2002	50	Zaragoza	04	Resto de África	217	Ghana	16 a 64	Mujeres	95
2002	50	Zaragoza	04	Resto de África	218	Guinea	0 a 15	Hombres	39
2002	50	Zaragoza	04	Resto de África	218	Guinea	0 a 15	Mujeres	29
2002	50	Zaragoza	04	Resto de África	218	Guinea	16 a 64	Hombres	74
2002	50	Zaragoza	04	Resto de África	218	Guinea	16 a 64	Mujeres	130
2002	50	Zaragoza	04	Resto de África	218	Guinea	65 y más	Hombres	1
2002	50	Zaragoza	04	Resto de África	218	Guinea	65 y más	Mujeres	8
2002	50	Zaragoza	04	Resto de África	219	Guinea Bissau	0 a 15	Hombres	2
2002	50	Zaragoza	04	Resto de África	219	Guinea Bissau	0 a 15	Mujeres	1
2002	50	Zaragoza	04	Resto de África	219	Guinea Bissau	16 a 64	Hombres	32
2002	50	Zaragoza	04	Resto de África	219	Guinea Bissau	16 a 64	Mujeres	2
2002	50	Zaragoza	04	Resto de África	220	Guinea Ecuatorial	0 a 15	Hombres	49
2002	50	Zaragoza	04	Resto de África	220	Guinea Ecuatorial	0 a 15	Mujeres	77
2002	50	Zaragoza	04	Resto de África	220	Guinea Ecuatorial	16 a 64	Hombres	130
2002	50	Zaragoza	04	Resto de África	220	Guinea Ecuatorial	16 a 64	Mujeres	244
2002	50	Zaragoza	04	Resto de África	220	Guinea Ecuatorial	65 y más	Hombres	4
