Mes (código)	Mes y año	Comarca código	Comarca nombre	Sector código	Sector descripción	Sexo	Nº demandantes
201709	Septiembre 2017	30	Maestrazgo	3	Construcción	Mujeres	2
201709	Septiembre 2017	30	Maestrazgo	4	Servicios	Hombres	30
201709	Septiembre 2017	30	Maestrazgo	4	Servicios	Mujeres	34
201709	Septiembre 2017	30	Maestrazgo		Sin empleo anterior	Hombres	1
201709	Septiembre 2017	30	Maestrazgo		Sin empleo anterior	Mujeres	4
201709	Septiembre 2017	31	Sierra de Albarracín	1	Agricultura, ganadería y pesca	Hombres	6
201709	Septiembre 2017	31	Sierra de Albarracín	1	Agricultura, ganadería y pesca	Mujeres	4
201709	Septiembre 2017	31	Sierra de Albarracín	2	Industria y energía	Hombres	9
201709	Septiembre 2017	31	Sierra de Albarracín	2	Industria y energía	Mujeres	4
201709	Septiembre 2017	31	Sierra de Albarracín	3	Construcción	Hombres	12
201709	Septiembre 2017	31	Sierra de Albarracín	3	Construcción	Mujeres	5
201709	Septiembre 2017	31	Sierra de Albarracín	4	Servicios	Hombres	40
201709	Septiembre 2017	31	Sierra de Albarracín	4	Servicios	Mujeres	52
201709	Septiembre 2017	31	Sierra de Albarracín		Sin empleo anterior	Mujeres	4
201709	Septiembre 2017	32	Gúdar-Javalambre	1	Agricultura, ganadería y pesca	Hombres	12
201709	Septiembre 2017	32	Gúdar-Javalambre	1	Agricultura, ganadería y pesca	Mujeres	4
201709	Septiembre 2017	32	Gúdar-Javalambre	2	Industria y energía	Hombres	19
201709	Septiembre 2017	32	Gúdar-Javalambre	2	Industria y energía	Mujeres	20
201709	Septiembre 2017	32	Gúdar-Javalambre	3	Construcción	Hombres	25
201709	Septiembre 2017	32	Gúdar-Javalambre	3	Construcción	Mujeres	7
201709	Septiembre 2017	32	Gúdar-Javalambre	4	Servicios	Hombres	77
201709	Septiembre 2017	32	Gúdar-Javalambre	4	Servicios	Mujeres	148
201709	Septiembre 2017	32	Gúdar-Javalambre		Sin empleo anterior	Hombres	5
201709	Septiembre 2017	32	Gúdar-Javalambre		Sin empleo anterior	Mujeres	13
201709	Septiembre 2017	33	Matarraña / Matarranya	1	Agricultura, ganadería y pesca	Hombres	19
201709	Septiembre 2017	33	Matarraña / Matarranya	1	Agricultura, ganadería y pesca	Mujeres	8
201709	Septiembre 2017	33	Matarraña / Matarranya	2	Industria y energía	Hombres	21
201709	Septiembre 2017	33	Matarraña / Matarranya	2	Industria y energía	Mujeres	16
201709	Septiembre 2017	33	Matarraña / Matarranya	3	Construcción	Hombres	22
201709	Septiembre 2017	33	Matarraña / Matarranya	3	Construcción	Mujeres	3
201709	Septiembre 2017	33	Matarraña / Matarranya	4	Servicios	Hombres	60
201709	Septiembre 2017	33	Matarraña / Matarranya	4	Servicios	Mujeres	110
201709	Septiembre 2017	33	Matarraña / Matarranya		Sin empleo anterior	Hombres	2
201709	Septiembre 2017	33	Matarraña / Matarranya		Sin empleo anterior	Mujeres	9
201708	Agosto 2017	01	La Jacetania	1	Agricultura, ganadería y pesca	Hombres	14
201708	Agosto 2017	01	La Jacetania	1	Agricultura, ganadería y pesca	Mujeres	3
201708	Agosto 2017	01	La Jacetania	2	Industria y energía	Hombres	15
201708	Agosto 2017	01	La Jacetania	2	Industria y energía	Mujeres	9
201708	Agosto 2017	01	La Jacetania	3	Construcción	Hombres	61
201708	Agosto 2017	01	La Jacetania	3	Construcción	Mujeres	7
201708	Agosto 2017	01	La Jacetania	4	Servicios	Hombres	185
201708	Agosto 2017	01	La Jacetania	4	Servicios	Mujeres	280
201708	Agosto 2017	01	La Jacetania		Sin empleo anterior	Hombres	20
201708	Agosto 2017	01	La Jacetania		Sin empleo anterior	Mujeres	24
201708	Agosto 2017	02	Alto Gállego	1	Agricultura, ganadería y pesca	Hombres	10
201708	Agosto 2017	02	Alto Gállego	1	Agricultura, ganadería y pesca	Mujeres	4
201708	Agosto 2017	02	Alto Gállego	2	Industria y energía	Hombres	35
201708	Agosto 2017	02	Alto Gállego	2	Industria y energía	Mujeres	19
201708	Agosto 2017	02	Alto Gállego	3	Construcción	Hombres	61
201708	Agosto 2017	02	Alto Gállego	3	Construcción	Mujeres	4
201708	Agosto 2017	02	Alto Gállego	4	Servicios	Hombres	143
201708	Agosto 2017	02	Alto Gállego	4	Servicios	Mujeres	233
201708	Agosto 2017	02	Alto Gállego		Sin empleo anterior	Hombres	17
201708	Agosto 2017	02	Alto Gállego		Sin empleo anterior	Mujeres	37
201708	Agosto 2017	03	Sobrarbe	1	Agricultura, ganadería y pesca	Hombres	5
201708	Agosto 2017	03	Sobrarbe	1	Agricultura, ganadería y pesca	Mujeres	2
201708	Agosto 2017	03	Sobrarbe	2	Industria y energía	Hombres	10
201708	Agosto 2017	03	Sobrarbe	3	Construcción	Hombres	13
201708	Agosto 2017	03	Sobrarbe	3	Construcción	Mujeres	1
201708	Agosto 2017	03	Sobrarbe	4	Servicios	Hombres	42
201708	Agosto 2017	03	Sobrarbe	4	Servicios	Mujeres	75
201708	Agosto 2017	03	Sobrarbe		Sin empleo anterior	Hombres	4
201708	Agosto 2017	03	Sobrarbe		Sin empleo anterior	Mujeres	3
201708	Agosto 2017	04	La Ribagorza	1	Agricultura, ganadería y pesca	Hombres	13
201708	Agosto 2017	04	La Ribagorza	1	Agricultura, ganadería y pesca	Mujeres	10
201708	Agosto 2017	04	La Ribagorza	2	Industria y energía	Hombres	11
201708	Agosto 2017	04	La Ribagorza	2	Industria y energía	Mujeres	11
201708	Agosto 2017	04	La Ribagorza	3	Construcción	Hombres	30
201708	Agosto 2017	04	La Ribagorza	3	Construcción	Mujeres	6
201708	Agosto 2017	04	La Ribagorza	4	Servicios	Hombres	81
201708	Agosto 2017	04	La Ribagorza	4	Servicios	Mujeres	140
201708	Agosto 2017	04	La Ribagorza		Sin empleo anterior	Hombres	5
201708	Agosto 2017	04	La Ribagorza		Sin empleo anterior	Mujeres	7
201708	Agosto 2017	05	Cinco Villas	1	Agricultura, ganadería y pesca	Hombres	151
201708	Agosto 2017	05	Cinco Villas	1	Agricultura, ganadería y pesca	Mujeres	63
201708	Agosto 2017	05	Cinco Villas	2	Industria y energía	Hombres	92
201708	Agosto 2017	05	Cinco Villas	2	Industria y energía	Mujeres	147
201708	Agosto 2017	05	Cinco Villas	3	Construcción	Hombres	94
201708	Agosto 2017	05	Cinco Villas	3	Construcción	Mujeres	20
201708	Agosto 2017	05	Cinco Villas	4	Servicios	Hombres	192
201708	Agosto 2017	05	Cinco Villas	4	Servicios	Mujeres	502
201708	Agosto 2017	05	Cinco Villas		Sin empleo anterior	Hombres	38
201708	Agosto 2017	05	Cinco Villas		Sin empleo anterior	Mujeres	117
201708	Agosto 2017	06	Hoya de Huesca / Plana de Uesca	1	Agricultura, ganadería y pesca	Hombres	99
201708	Agosto 2017	06	Hoya de Huesca / Plana de Uesca	1	Agricultura, ganadería y pesca	Mujeres	44
201708	Agosto 2017	06	Hoya de Huesca / Plana de Uesca	2	Industria y energía	Hombres	166
201708	Agosto 2017	06	Hoya de Huesca / Plana de Uesca	2	Industria y energía	Mujeres	76
201708	Agosto 2017	06	Hoya de Huesca / Plana de Uesca	3	Construcción	Hombres	256
201708	Agosto 2017	06	Hoya de Huesca / Plana de Uesca	3	Construcción	Mujeres	39
201708	Agosto 2017	06	Hoya de Huesca / Plana de Uesca	4	Servicios	Hombres	751
201708	Agosto 2017	06	Hoya de Huesca / Plana de Uesca	4	Servicios	Mujeres	1429
201708	Agosto 2017	06	Hoya de Huesca / Plana de Uesca		Sin empleo anterior	Hombres	124
201708	Agosto 2017	06	Hoya de Huesca / Plana de Uesca		Sin empleo anterior	Mujeres	160
201708	Agosto 2017	07	Somontano de Barbastro	1	Agricultura, ganadería y pesca	Hombres	59
201708	Agosto 2017	07	Somontano de Barbastro	1	Agricultura, ganadería y pesca	Mujeres	14
201708	Agosto 2017	07	Somontano de Barbastro	2	Industria y energía	Hombres	50
201708	Agosto 2017	07	Somontano de Barbastro	2	Industria y energía	Mujeres	41
201708	Agosto 2017	07	Somontano de Barbastro	3	Construcción	Hombres	54
201708	Agosto 2017	07	Somontano de Barbastro	3	Construcción	Mujeres	11
201708	Agosto 2017	07	Somontano de Barbastro	4	Servicios	Hombres	202
201708	Agosto 2017	07	Somontano de Barbastro	4	Servicios	Mujeres	488
201708	Agosto 2017	07	Somontano de Barbastro		Sin empleo anterior	Hombres	52
201708	Agosto 2017	07	Somontano de Barbastro		Sin empleo anterior	Mujeres	96
201708	Agosto 2017	08	Cinca Medio	1	Agricultura, ganadería y pesca	Hombres	65
201708	Agosto 2017	08	Cinca Medio	1	Agricultura, ganadería y pesca	Mujeres	32
201708	Agosto 2017	08	Cinca Medio	2	Industria y energía	Hombres	72
201708	Agosto 2017	08	Cinca Medio	2	Industria y energía	Mujeres	79
201708	Agosto 2017	08	Cinca Medio	3	Construcción	Hombres	80
201708	Agosto 2017	08	Cinca Medio	3	Construcción	Mujeres	8
201708	Agosto 2017	08	Cinca Medio	4	Servicios	Hombres	156
201708	Agosto 2017	08	Cinca Medio	4	Servicios	Mujeres	445
201708	Agosto 2017	08	Cinca Medio		Sin empleo anterior	Hombres	30
201708	Agosto 2017	08	Cinca Medio		Sin empleo anterior	Mujeres	78
201708	Agosto 2017	09	La Litera / La Llitera	1	Agricultura, ganadería y pesca	Hombres	61
201708	Agosto 2017	09	La Litera / La Llitera	1	Agricultura, ganadería y pesca	Mujeres	16
201708	Agosto 2017	09	La Litera / La Llitera	2	Industria y energía	Hombres	43
201708	Agosto 2017	09	La Litera / La Llitera	2	Industria y energía	Mujeres	49
201708	Agosto 2017	09	La Litera / La Llitera	3	Construcción	Hombres	36
201708	Agosto 2017	09	La Litera / La Llitera	3	Construcción	Mujeres	9
201708	Agosto 2017	09	La Litera / La Llitera	4	Servicios	Hombres	101
201708	Agosto 2017	09	La Litera / La Llitera	4	Servicios	Mujeres	256
201708	Agosto 2017	09	La Litera / La Llitera		Sin empleo anterior	Hombres	6
201708	Agosto 2017	09	La Litera / La Llitera		Sin empleo anterior	Mujeres	22
201708	Agosto 2017	10	Los Monegros	1	Agricultura, ganadería y pesca	Hombres	67
201708	Agosto 2017	10	Los Monegros	1	Agricultura, ganadería y pesca	Mujeres	29
201708	Agosto 2017	10	Los Monegros	2	Industria y energía	Hombres	32
201708	Agosto 2017	10	Los Monegros	2	Industria y energía	Mujeres	22
201708	Agosto 2017	10	Los Monegros	3	Construcción	Hombres	47
201708	Agosto 2017	10	Los Monegros	3	Construcción	Mujeres	5
201708	Agosto 2017	10	Los Monegros	4	Servicios	Hombres	91
201708	Agosto 2017	10	Los Monegros	4	Servicios	Mujeres	200
201708	Agosto 2017	10	Los Monegros		Sin empleo anterior	Hombres	11
201708	Agosto 2017	10	Los Monegros		Sin empleo anterior	Mujeres	39
201708	Agosto 2017	11	Bajo Cinca / Baix Cinca	1	Agricultura, ganadería y pesca	Hombres	109
201708	Agosto 2017	11	Bajo Cinca / Baix Cinca	1	Agricultura, ganadería y pesca	Mujeres	83
201708	Agosto 2017	11	Bajo Cinca / Baix Cinca	2	Industria y energía	Hombres	42
201708	Agosto 2017	11	Bajo Cinca / Baix Cinca	2	Industria y energía	Mujeres	35
201708	Agosto 2017	11	Bajo Cinca / Baix Cinca	3	Construcción	Hombres	35
201708	Agosto 2017	11	Bajo Cinca / Baix Cinca	3	Construcción	Mujeres	6
201708	Agosto 2017	11	Bajo Cinca / Baix Cinca	4	Servicios	Hombres	135
201708	Agosto 2017	11	Bajo Cinca / Baix Cinca	4	Servicios	Mujeres	315
201708	Agosto 2017	11	Bajo Cinca / Baix Cinca		Sin empleo anterior	Hombres	12
201708	Agosto 2017	11	Bajo Cinca / Baix Cinca		Sin empleo anterior	Mujeres	21
201708	Agosto 2017	12	Tarazona y el Moncayo	1	Agricultura, ganadería y pesca	Hombres	25
201708	Agosto 2017	12	Tarazona y el Moncayo	1	Agricultura, ganadería y pesca	Mujeres	11
201708	Agosto 2017	12	Tarazona y el Moncayo	2	Industria y energía	Hombres	47
201708	Agosto 2017	12	Tarazona y el Moncayo	2	Industria y energía	Mujeres	101
201708	Agosto 2017	12	Tarazona y el Moncayo	3	Construcción	Hombres	48
201708	Agosto 2017	12	Tarazona y el Moncayo	3	Construcción	Mujeres	7
201708	Agosto 2017	12	Tarazona y el Moncayo	4	Servicios	Hombres	138
201708	Agosto 2017	12	Tarazona y el Moncayo	4	Servicios	Mujeres	348
201708	Agosto 2017	12	Tarazona y el Moncayo		Sin empleo anterior	Hombres	15
201708	Agosto 2017	12	Tarazona y el Moncayo		Sin empleo anterior	Mujeres	32
201708	Agosto 2017	13	Campo de Borja	1	Agricultura, ganadería y pesca	Hombres	59
201708	Agosto 2017	13	Campo de Borja	1	Agricultura, ganadería y pesca	Mujeres	16
201708	Agosto 2017	13	Campo de Borja	2	Industria y energía	Hombres	52
201708	Agosto 2017	13	Campo de Borja	2	Industria y energía	Mujeres	61
201708	Agosto 2017	13	Campo de Borja	3	Construcción	Hombres	32
201708	Agosto 2017	13	Campo de Borja	3	Construcción	Mujeres	5
201708	Agosto 2017	13	Campo de Borja	4	Servicios	Hombres	124
201708	Agosto 2017	13	Campo de Borja	4	Servicios	Mujeres	223
201708	Agosto 2017	13	Campo de Borja		Sin empleo anterior	Hombres	9
201708	Agosto 2017	13	Campo de Borja		Sin empleo anterior	Mujeres	40
201708	Agosto 2017	14	Aranda	1	Agricultura, ganadería y pesca	Hombres	25
201708	Agosto 2017	14	Aranda	1	Agricultura, ganadería y pesca	Mujeres	9
201708	Agosto 2017	14	Aranda	2	Industria y energía	Hombres	49
201708	Agosto 2017	14	Aranda	2	Industria y energía	Mujeres	114
201708	Agosto 2017	14	Aranda	3	Construcción	Hombres	9
201708	Agosto 2017	14	Aranda	4	Servicios	Hombres	44
201708	Agosto 2017	14	Aranda	4	Servicios	Mujeres	98
201708	Agosto 2017	14	Aranda		Sin empleo anterior	Hombres	3
201708	Agosto 2017	14	Aranda		Sin empleo anterior	Mujeres	17
201708	Agosto 2017	15	Ribera Alta del Ebro	1	Agricultura, ganadería y pesca	Hombres	33
201708	Agosto 2017	15	Ribera Alta del Ebro	1	Agricultura, ganadería y pesca	Mujeres	36
201708	Agosto 2017	15	Ribera Alta del Ebro	2	Industria y energía	Hombres	84
201708	Agosto 2017	15	Ribera Alta del Ebro	2	Industria y energía	Mujeres	112
201708	Agosto 2017	15	Ribera Alta del Ebro	3	Construcción	Hombres	53
201708	Agosto 2017	15	Ribera Alta del Ebro	3	Construcción	Mujeres	12
201708	Agosto 2017	15	Ribera Alta del Ebro	4	Servicios	Hombres	259
201708	Agosto 2017	15	Ribera Alta del Ebro	4	Servicios	Mujeres	582
201708	Agosto 2017	15	Ribera Alta del Ebro		Sin empleo anterior	Hombres	56
201708	Agosto 2017	15	Ribera Alta del Ebro		Sin empleo anterior	Mujeres	94
201708	Agosto 2017	16	Valdejalón	1	Agricultura, ganadería y pesca	Hombres	236
201708	Agosto 2017	16	Valdejalón	1	Agricultura, ganadería y pesca	Mujeres	166
201708	Agosto 2017	16	Valdejalón	2	Industria y energía	Hombres	75
201708	Agosto 2017	16	Valdejalón	2	Industria y energía	Mujeres	106
201708	Agosto 2017	16	Valdejalón	3	Construcción	Hombres	42
201708	Agosto 2017	16	Valdejalón	3	Construcción	Mujeres	7
201708	Agosto 2017	16	Valdejalón	4	Servicios	Hombres	268
201708	Agosto 2017	16	Valdejalón	4	Servicios	Mujeres	584
201708	Agosto 2017	16	Valdejalón		Sin empleo anterior	Hombres	34
201708	Agosto 2017	16	Valdejalón		Sin empleo anterior	Mujeres	88
201708	Agosto 2017	17	D.C. Zaragoza	1	Agricultura, ganadería y pesca	Hombres	887
201708	Agosto 2017	17	D.C. Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	300
201708	Agosto 2017	17	D.C. Zaragoza	2	Industria y energía	Hombres	2349
201708	Agosto 2017	17	D.C. Zaragoza	2	Industria y energía	Mujeres	2048
201708	Agosto 2017	17	D.C. Zaragoza	3	Construcción	Hombres	2699
201708	Agosto 2017	17	D.C. Zaragoza	3	Construcción	Mujeres	489
201708	Agosto 2017	17	D.C. Zaragoza	4	Servicios	Hombres	9856
201708	Agosto 2017	17	D.C. Zaragoza	4	Servicios	Mujeres	20399
201708	Agosto 2017	17	D.C. Zaragoza		Sin empleo anterior	Hombres	1606
201708	Agosto 2017	17	D.C. Zaragoza		Sin empleo anterior	Mujeres	2971
201708	Agosto 2017	18	Ribera Baja del Ebro	1	Agricultura, ganadería y pesca	Hombres	24
201708	Agosto 2017	18	Ribera Baja del Ebro	1	Agricultura, ganadería y pesca	Mujeres	22
201708	Agosto 2017	18	Ribera Baja del Ebro	2	Industria y energía	Hombres	34
201708	Agosto 2017	18	Ribera Baja del Ebro	2	Industria y energía	Mujeres	41
201708	Agosto 2017	18	Ribera Baja del Ebro	3	Construcción	Hombres	17
201708	Agosto 2017	18	Ribera Baja del Ebro	3	Construcción	Mujeres	4
201708	Agosto 2017	18	Ribera Baja del Ebro	4	Servicios	Hombres	78
201708	Agosto 2017	18	Ribera Baja del Ebro	4	Servicios	Mujeres	173
201708	Agosto 2017	18	Ribera Baja del Ebro		Sin empleo anterior	Hombres	10
201708	Agosto 2017	18	Ribera Baja del Ebro		Sin empleo anterior	Mujeres	35
201708	Agosto 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Agricultura, ganadería y pesca	Hombres	124
201708	Agosto 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Agricultura, ganadería y pesca	Mujeres	83
201708	Agosto 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Industria y energía	Hombres	23
201708	Agosto 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Industria y energía	Mujeres	62
201708	Agosto 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3	Construcción	Hombres	37
201708	Agosto 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3	Construcción	Mujeres	2
201708	Agosto 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4	Servicios	Hombres	101
201708	Agosto 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4	Servicios	Mujeres	251
201708	Agosto 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp		Sin empleo anterior	Hombres	17
201708	Agosto 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp		Sin empleo anterior	Mujeres	66
201708	Agosto 2017	20	Comunidad de Calatayud	1	Agricultura, ganadería y pesca	Hombres	203
201708	Agosto 2017	20	Comunidad de Calatayud	1	Agricultura, ganadería y pesca	Mujeres	106
201708	Agosto 2017	20	Comunidad de Calatayud	2	Industria y energía	Hombres	107
201708	Agosto 2017	20	Comunidad de Calatayud	2	Industria y energía	Mujeres	97
201708	Agosto 2017	20	Comunidad de Calatayud	3	Construcción	Hombres	122
201708	Agosto 2017	20	Comunidad de Calatayud	3	Construcción	Mujeres	12
201708	Agosto 2017	20	Comunidad de Calatayud	4	Servicios	Hombres	337
201708	Agosto 2017	20	Comunidad de Calatayud	4	Servicios	Mujeres	779
201708	Agosto 2017	20	Comunidad de Calatayud		Sin empleo anterior	Hombres	33
201708	Agosto 2017	20	Comunidad de Calatayud		Sin empleo anterior	Mujeres	104
201708	Agosto 2017	21	Campo de Cariñena	1	Agricultura, ganadería y pesca	Hombres	46
201708	Agosto 2017	21	Campo de Cariñena	1	Agricultura, ganadería y pesca	Mujeres	21
201708	Agosto 2017	21	Campo de Cariñena	2	Industria y energía	Hombres	31
201708	Agosto 2017	21	Campo de Cariñena	2	Industria y energía	Mujeres	34
201708	Agosto 2017	21	Campo de Cariñena	3	Construcción	Hombres	17
201708	Agosto 2017	21	Campo de Cariñena	3	Construcción	Mujeres	6
201708	Agosto 2017	21	Campo de Cariñena	4	Servicios	Hombres	40
201708	Agosto 2017	21	Campo de Cariñena	4	Servicios	Mujeres	121
201708	Agosto 2017	21	Campo de Cariñena		Sin empleo anterior	Hombres	5
201708	Agosto 2017	21	Campo de Cariñena		Sin empleo anterior	Mujeres	19
201708	Agosto 2017	22	Campo de Belchite	1	Agricultura, ganadería y pesca	Hombres	7
201708	Agosto 2017	22	Campo de Belchite	1	Agricultura, ganadería y pesca	Mujeres	1
201708	Agosto 2017	22	Campo de Belchite	2	Industria y energía	Hombres	16
201708	Agosto 2017	22	Campo de Belchite	2	Industria y energía	Mujeres	22
201708	Agosto 2017	22	Campo de Belchite	3	Construcción	Hombres	10
201708	Agosto 2017	22	Campo de Belchite	3	Construcción	Mujeres	2
201708	Agosto 2017	22	Campo de Belchite	4	Servicios	Hombres	43
201708	Agosto 2017	22	Campo de Belchite	4	Servicios	Mujeres	60
201708	Agosto 2017	22	Campo de Belchite		Sin empleo anterior	Hombres	2
201708	Agosto 2017	22	Campo de Belchite		Sin empleo anterior	Mujeres	8
201708	Agosto 2017	23	Bajo Martín	1	Agricultura, ganadería y pesca	Hombres	25
201708	Agosto 2017	23	Bajo Martín	1	Agricultura, ganadería y pesca	Mujeres	10
201708	Agosto 2017	23	Bajo Martín	2	Industria y energía	Hombres	35
201708	Agosto 2017	23	Bajo Martín	2	Industria y energía	Mujeres	18
201708	Agosto 2017	23	Bajo Martín	3	Construcción	Hombres	17
201708	Agosto 2017	23	Bajo Martín	3	Construcción	Mujeres	7
201708	Agosto 2017	23	Bajo Martín	4	Servicios	Hombres	39
201708	Agosto 2017	23	Bajo Martín	4	Servicios	Mujeres	100
201708	Agosto 2017	23	Bajo Martín		Sin empleo anterior	Hombres	8
201708	Agosto 2017	23	Bajo Martín		Sin empleo anterior	Mujeres	8
201708	Agosto 2017	24	Campo de Daroca	1	Agricultura, ganadería y pesca	Hombres	10
201708	Agosto 2017	24	Campo de Daroca	1	Agricultura, ganadería y pesca	Mujeres	8
201708	Agosto 2017	24	Campo de Daroca	2	Industria y energía	Hombres	9
