Año	Residencia comarca código	Residencia comarca nombre	Edad (grandes grupos)	Sexo	Relación lugar de residencia y nacimiento	Personas
2005	03	Sobrarbe	0 a 15	Mujeres	2 - Misma CA, misma provincia y distinto municipio	91
2005	03	Sobrarbe	0 a 15	Mujeres	3 - Misma CA y distinta provincia	26
2005	03	Sobrarbe	0 a 15	Mujeres	4 - Distinta CA	33
2005	03	Sobrarbe	0 a 15	Mujeres	5 - Nacidos en el extranjero	15
2005	03	Sobrarbe	16 a 64	Hombres	1 - Misma CA, misma provincia y mismo municipio	909
2005	03	Sobrarbe	16 a 64	Hombres	2 - Misma CA, misma provincia y distinto municipio	719
2005	03	Sobrarbe	16 a 64	Hombres	3 - Misma CA y distinta provincia	236
2005	03	Sobrarbe	16 a 64	Hombres	4 - Distinta CA	469
2005	03	Sobrarbe	16 a 64	Hombres	5 - Nacidos en el extranjero	165
2005	03	Sobrarbe	16 a 64	Mujeres	1 - Misma CA, misma provincia y mismo municipio	577
2005	03	Sobrarbe	16 a 64	Mujeres	2 - Misma CA, misma provincia y distinto municipio	676
2005	03	Sobrarbe	16 a 64	Mujeres	3 - Misma CA y distinta provincia	174
2005	03	Sobrarbe	16 a 64	Mujeres	4 - Distinta CA	405
2005	03	Sobrarbe	16 a 64	Mujeres	5 - Nacidos en el extranjero	202
2005	03	Sobrarbe	65 y más	Hombres	1 - Misma CA, misma provincia y mismo municipio	658
2005	03	Sobrarbe	65 y más	Hombres	2 - Misma CA, misma provincia y distinto municipio	145
2005	03	Sobrarbe	65 y más	Hombres	3 - Misma CA y distinta provincia	11
2005	03	Sobrarbe	65 y más	Hombres	4 - Distinta CA	61
2005	03	Sobrarbe	65 y más	Hombres	5 - Nacidos en el extranjero	11
2005	03	Sobrarbe	65 y más	Mujeres	1 - Misma CA, misma provincia y mismo municipio	601
2005	03	Sobrarbe	65 y más	Mujeres	2 - Misma CA, misma provincia y distinto municipio	266
2005	03	Sobrarbe	65 y más	Mujeres	3 - Misma CA y distinta provincia	18
2005	03	Sobrarbe	65 y más	Mujeres	4 - Distinta CA	59
2005	03	Sobrarbe	65 y más	Mujeres	5 - Nacidos en el extranjero	17
2005	04	La Ribagorza	0 a 15	Hombres	1 - Misma CA, misma provincia y mismo municipio	348
2005	04	La Ribagorza	0 a 15	Hombres	2 - Misma CA, misma provincia y distinto municipio	157
2005	04	La Ribagorza	0 a 15	Hombres	3 - Misma CA y distinta provincia	39
2005	04	La Ribagorza	0 a 15	Hombres	4 - Distinta CA	106
2005	04	La Ribagorza	0 a 15	Hombres	5 - Nacidos en el extranjero	77
2005	04	La Ribagorza	0 a 15	Mujeres	1 - Misma CA, misma provincia y mismo municipio	325
2005	04	La Ribagorza	0 a 15	Mujeres	2 - Misma CA, misma provincia y distinto municipio	130
2005	04	La Ribagorza	0 a 15	Mujeres	3 - Misma CA y distinta provincia	33
2005	04	La Ribagorza	0 a 15	Mujeres	4 - Distinta CA	103
2005	04	La Ribagorza	0 a 15	Mujeres	5 - Nacidos en el extranjero	64
2005	04	La Ribagorza	16 a 64	Hombres	1 - Misma CA, misma provincia y mismo municipio	1430
2005	04	La Ribagorza	16 a 64	Hombres	2 - Misma CA, misma provincia y distinto municipio	1121
2005	04	La Ribagorza	16 a 64	Hombres	3 - Misma CA y distinta provincia	257
2005	04	La Ribagorza	16 a 64	Hombres	4 - Distinta CA	1043
2005	04	La Ribagorza	16 a 64	Hombres	5 - Nacidos en el extranjero	521
2005	04	La Ribagorza	16 a 64	Mujeres	1 - Misma CA, misma provincia y mismo municipio	900
2005	04	La Ribagorza	16 a 64	Mujeres	2 - Misma CA, misma provincia y distinto municipio	1179
2005	04	La Ribagorza	16 a 64	Mujeres	3 - Misma CA y distinta provincia	200
2005	04	La Ribagorza	16 a 64	Mujeres	4 - Distinta CA	914
2005	04	La Ribagorza	16 a 64	Mujeres	5 - Nacidos en el extranjero	443
2005	04	La Ribagorza	65 y más	Hombres	1 - Misma CA, misma provincia y mismo municipio	1064
2005	04	La Ribagorza	65 y más	Hombres	2 - Misma CA, misma provincia y distinto municipio	331
2005	04	La Ribagorza	65 y más	Hombres	3 - Misma CA y distinta provincia	16
2005	04	La Ribagorza	65 y más	Hombres	4 - Distinta CA	144
2005	04	La Ribagorza	65 y más	Hombres	5 - Nacidos en el extranjero	21
2005	04	La Ribagorza	65 y más	Mujeres	1 - Misma CA, misma provincia y mismo municipio	935
2005	04	La Ribagorza	65 y más	Mujeres	2 - Misma CA, misma provincia y distinto municipio	618
2005	04	La Ribagorza	65 y más	Mujeres	3 - Misma CA y distinta provincia	18
2005	04	La Ribagorza	65 y más	Mujeres	4 - Distinta CA	149
2005	04	La Ribagorza	65 y más	Mujeres	5 - Nacidos en el extranjero	19
2005	05	Cinco Villas	0 a 15	Hombres	1 - Misma CA, misma provincia y mismo municipio	894
2005	05	Cinco Villas	0 a 15	Hombres	2 - Misma CA, misma provincia y distinto municipio	964
2005	05	Cinco Villas	0 a 15	Hombres	3 - Misma CA y distinta provincia	11
2005	05	Cinco Villas	0 a 15	Hombres	4 - Distinta CA	73
2005	05	Cinco Villas	0 a 15	Hombres	5 - Nacidos en el extranjero	174
2005	05	Cinco Villas	0 a 15	Mujeres	1 - Misma CA, misma provincia y mismo municipio	894
2005	05	Cinco Villas	0 a 15	Mujeres	2 - Misma CA, misma provincia y distinto municipio	979
2005	05	Cinco Villas	0 a 15	Mujeres	3 - Misma CA y distinta provincia	11
2005	05	Cinco Villas	0 a 15	Mujeres	4 - Distinta CA	76
2005	05	Cinco Villas	0 a 15	Mujeres	5 - Nacidos en el extranjero	175
2005	05	Cinco Villas	16 a 64	Hombres	1 - Misma CA, misma provincia y mismo municipio	4537
2005	05	Cinco Villas	16 a 64	Hombres	2 - Misma CA, misma provincia y distinto municipio	4486
2005	05	Cinco Villas	16 a 64	Hombres	3 - Misma CA y distinta provincia	171
2005	05	Cinco Villas	16 a 64	Hombres	4 - Distinta CA	886
2005	05	Cinco Villas	16 a 64	Hombres	5 - Nacidos en el extranjero	1626
2005	05	Cinco Villas	16 a 64	Mujeres	1 - Misma CA, misma provincia y mismo municipio	3811
2005	05	Cinco Villas	16 a 64	Mujeres	2 - Misma CA, misma provincia y distinto municipio	4085
2005	05	Cinco Villas	16 a 64	Mujeres	3 - Misma CA y distinta provincia	148
2005	05	Cinco Villas	16 a 64	Mujeres	4 - Distinta CA	881
2005	05	Cinco Villas	16 a 64	Mujeres	5 - Nacidos en el extranjero	852
2005	05	Cinco Villas	65 y más	Hombres	1 - Misma CA, misma provincia y mismo municipio	2385
2005	05	Cinco Villas	65 y más	Hombres	2 - Misma CA, misma provincia y distinto municipio	685
2005	05	Cinco Villas	65 y más	Hombres	3 - Misma CA y distinta provincia	73
2005	05	Cinco Villas	65 y más	Hombres	4 - Distinta CA	295
2005	05	Cinco Villas	65 y más	Hombres	5 - Nacidos en el extranjero	16
2005	05	Cinco Villas	65 y más	Mujeres	1 - Misma CA, misma provincia y mismo municipio	2756
2005	05	Cinco Villas	65 y más	Mujeres	2 - Misma CA, misma provincia y distinto municipio	911
2005	05	Cinco Villas	65 y más	Mujeres	3 - Misma CA y distinta provincia	88
2005	05	Cinco Villas	65 y más	Mujeres	4 - Distinta CA	384
2005	05	Cinco Villas	65 y más	Mujeres	5 - Nacidos en el extranjero	34
2005	06	Hoya de Huesca / Plana de Uesca	0 a 15	Hombres	1 - Misma CA, misma provincia y mismo municipio	3337
2005	06	Hoya de Huesca / Plana de Uesca	0 a 15	Hombres	2 - Misma CA, misma provincia y distinto municipio	432
2005	06	Hoya de Huesca / Plana de Uesca	0 a 15	Hombres	3 - Misma CA y distinta provincia	212
2005	06	Hoya de Huesca / Plana de Uesca	0 a 15	Hombres	4 - Distinta CA	224
2005	06	Hoya de Huesca / Plana de Uesca	0 a 15	Hombres	5 - Nacidos en el extranjero	290
2005	06	Hoya de Huesca / Plana de Uesca	0 a 15	Mujeres	1 - Misma CA, misma provincia y mismo municipio	3207
2005	06	Hoya de Huesca / Plana de Uesca	0 a 15	Mujeres	2 - Misma CA, misma provincia y distinto municipio	433
2005	06	Hoya de Huesca / Plana de Uesca	0 a 15	Mujeres	3 - Misma CA y distinta provincia	193
2005	06	Hoya de Huesca / Plana de Uesca	0 a 15	Mujeres	4 - Distinta CA	202
2005	06	Hoya de Huesca / Plana de Uesca	0 a 15	Mujeres	5 - Nacidos en el extranjero	275
2005	06	Hoya de Huesca / Plana de Uesca	16 a 64	Hombres	1 - Misma CA, misma provincia y mismo municipio	9844
2005	06	Hoya de Huesca / Plana de Uesca	16 a 64	Hombres	2 - Misma CA, misma provincia y distinto municipio	4689
2005	06	Hoya de Huesca / Plana de Uesca	16 a 64	Hombres	3 - Misma CA y distinta provincia	1754
2005	06	Hoya de Huesca / Plana de Uesca	16 a 64	Hombres	4 - Distinta CA	2985
2005	06	Hoya de Huesca / Plana de Uesca	16 a 64	Hombres	5 - Nacidos en el extranjero	1899
2005	06	Hoya de Huesca / Plana de Uesca	16 a 64	Mujeres	1 - Misma CA, misma provincia y mismo municipio	9171
2005	06	Hoya de Huesca / Plana de Uesca	16 a 64	Mujeres	2 - Misma CA, misma provincia y distinto municipio	4990
2005	06	Hoya de Huesca / Plana de Uesca	16 a 64	Mujeres	3 - Misma CA y distinta provincia	1792
2005	06	Hoya de Huesca / Plana de Uesca	16 a 64	Mujeres	4 - Distinta CA	2739
2005	06	Hoya de Huesca / Plana de Uesca	16 a 64	Mujeres	5 - Nacidos en el extranjero	1569
2005	06	Hoya de Huesca / Plana de Uesca	65 y más	Hombres	1 - Misma CA, misma provincia y mismo municipio	2439
2005	06	Hoya de Huesca / Plana de Uesca	65 y más	Hombres	2 - Misma CA, misma provincia y distinto municipio	2042
2005	06	Hoya de Huesca / Plana de Uesca	65 y más	Hombres	3 - Misma CA y distinta provincia	452
2005	06	Hoya de Huesca / Plana de Uesca	65 y más	Hombres	4 - Distinta CA	716
2005	06	Hoya de Huesca / Plana de Uesca	65 y más	Hombres	5 - Nacidos en el extranjero	55
2005	06	Hoya de Huesca / Plana de Uesca	65 y más	Mujeres	1 - Misma CA, misma provincia y mismo municipio	2433
2005	06	Hoya de Huesca / Plana de Uesca	65 y más	Mujeres	2 - Misma CA, misma provincia y distinto municipio	3374
2005	06	Hoya de Huesca / Plana de Uesca	65 y más	Mujeres	3 - Misma CA y distinta provincia	629
2005	06	Hoya de Huesca / Plana de Uesca	65 y más	Mujeres	4 - Distinta CA	976
2005	06	Hoya de Huesca / Plana de Uesca	65 y más	Mujeres	5 - Nacidos en el extranjero	81
2005	07	Somontano de Barbastro	0 a 15	Hombres	1 - Misma CA, misma provincia y mismo municipio	1154
2005	07	Somontano de Barbastro	0 a 15	Hombres	2 - Misma CA, misma provincia y distinto municipio	223
2005	07	Somontano de Barbastro	0 a 15	Hombres	3 - Misma CA y distinta provincia	36
2005	07	Somontano de Barbastro	0 a 15	Hombres	4 - Distinta CA	92
2005	07	Somontano de Barbastro	0 a 15	Hombres	5 - Nacidos en el extranjero	93
2005	07	Somontano de Barbastro	0 a 15	Mujeres	1 - Misma CA, misma provincia y mismo municipio	1136
2005	07	Somontano de Barbastro	0 a 15	Mujeres	2 - Misma CA, misma provincia y distinto municipio	210
2005	07	Somontano de Barbastro	0 a 15	Mujeres	3 - Misma CA y distinta provincia	51
2005	07	Somontano de Barbastro	0 a 15	Mujeres	4 - Distinta CA	73
2005	07	Somontano de Barbastro	0 a 15	Mujeres	5 - Nacidos en el extranjero	88
2005	07	Somontano de Barbastro	16 a 64	Hombres	1 - Misma CA, misma provincia y mismo municipio	2822
2005	07	Somontano de Barbastro	16 a 64	Hombres	2 - Misma CA, misma provincia y distinto municipio	2565
2005	07	Somontano de Barbastro	16 a 64	Hombres	3 - Misma CA y distinta provincia	267
2005	07	Somontano de Barbastro	16 a 64	Hombres	4 - Distinta CA	1191
2005	07	Somontano de Barbastro	16 a 64	Hombres	5 - Nacidos en el extranjero	697
2005	07	Somontano de Barbastro	16 a 64	Mujeres	1 - Misma CA, misma provincia y mismo municipio	2492
2005	07	Somontano de Barbastro	16 a 64	Mujeres	2 - Misma CA, misma provincia y distinto municipio	2591
2005	07	Somontano de Barbastro	16 a 64	Mujeres	3 - Misma CA y distinta provincia	244
2005	07	Somontano de Barbastro	16 a 64	Mujeres	4 - Distinta CA	1149
2005	07	Somontano de Barbastro	16 a 64	Mujeres	5 - Nacidos en el extranjero	521
2005	07	Somontano de Barbastro	65 y más	Hombres	1 - Misma CA, misma provincia y mismo municipio	1198
2005	07	Somontano de Barbastro	65 y más	Hombres	2 - Misma CA, misma provincia y distinto municipio	833
2005	07	Somontano de Barbastro	65 y más	Hombres	3 - Misma CA y distinta provincia	59
2005	07	Somontano de Barbastro	65 y más	Hombres	4 - Distinta CA	433
2005	07	Somontano de Barbastro	65 y más	Hombres	5 - Nacidos en el extranjero	34
2005	07	Somontano de Barbastro	65 y más	Mujeres	1 - Misma CA, misma provincia y mismo municipio	1202
2005	07	Somontano de Barbastro	65 y más	Mujeres	2 - Misma CA, misma provincia y distinto municipio	1297
2005	07	Somontano de Barbastro	65 y más	Mujeres	3 - Misma CA y distinta provincia	82
2005	07	Somontano de Barbastro	65 y más	Mujeres	4 - Distinta CA	540
2005	07	Somontano de Barbastro	65 y más	Mujeres	5 - Nacidos en el extranjero	38
2005	08	Cinca Medio	0 a 15	Hombres	1 - Misma CA, misma provincia y mismo municipio	1058
2005	08	Cinca Medio	0 a 15	Hombres	2 - Misma CA, misma provincia y distinto municipio	385
2005	08	Cinca Medio	0 a 15	Hombres	3 - Misma CA y distinta provincia	32
2005	08	Cinca Medio	0 a 15	Hombres	4 - Distinta CA	76
2005	08	Cinca Medio	0 a 15	Hombres	5 - Nacidos en el extranjero	134
2005	08	Cinca Medio	0 a 15	Mujeres	1 - Misma CA, misma provincia y mismo municipio	957
2005	08	Cinca Medio	0 a 15	Mujeres	2 - Misma CA, misma provincia y distinto municipio	361
2005	08	Cinca Medio	0 a 15	Mujeres	3 - Misma CA y distinta provincia	20
2005	08	Cinca Medio	0 a 15	Mujeres	4 - Distinta CA	85
2005	08	Cinca Medio	0 a 15	Mujeres	5 - Nacidos en el extranjero	131
2005	08	Cinca Medio	16 a 64	Hombres	1 - Misma CA, misma provincia y mismo municipio	2217
2005	08	Cinca Medio	16 a 64	Hombres	2 - Misma CA, misma provincia y distinto municipio	2894
2005	08	Cinca Medio	16 a 64	Hombres	3 - Misma CA y distinta provincia	257
2005	08	Cinca Medio	16 a 64	Hombres	4 - Distinta CA	1292
2005	08	Cinca Medio	16 a 64	Hombres	5 - Nacidos en el extranjero	1138
2005	08	Cinca Medio	16 a 64	Mujeres	1 - Misma CA, misma provincia y mismo municipio	1931
2005	08	Cinca Medio	16 a 64	Mujeres	2 - Misma CA, misma provincia y distinto municipio	2746
2005	08	Cinca Medio	16 a 64	Mujeres	3 - Misma CA y distinta provincia	216
2005	08	Cinca Medio	16 a 64	Mujeres	4 - Distinta CA	1303
2005	08	Cinca Medio	16 a 64	Mujeres	5 - Nacidos en el extranjero	579
2005	08	Cinca Medio	65 y más	Hombres	1 - Misma CA, misma provincia y mismo municipio	983
2005	08	Cinca Medio	65 y más	Hombres	2 - Misma CA, misma provincia y distinto municipio	676
2005	08	Cinca Medio	65 y más	Hombres	3 - Misma CA y distinta provincia	194
2005	08	Cinca Medio	65 y más	Hombres	4 - Distinta CA	448
2005	08	Cinca Medio	65 y más	Hombres	5 - Nacidos en el extranjero	28
2005	08	Cinca Medio	65 y más	Mujeres	1 - Misma CA, misma provincia y mismo municipio	1060
2005	08	Cinca Medio	65 y más	Mujeres	2 - Misma CA, misma provincia y distinto municipio	925
2005	08	Cinca Medio	65 y más	Mujeres	3 - Misma CA y distinta provincia	223
2005	08	Cinca Medio	65 y más	Mujeres	4 - Distinta CA	567
2005	08	Cinca Medio	65 y más	Mujeres	5 - Nacidos en el extranjero	20
2005	09	La Litera / La Llitera	0 a 15	Hombres	1 - Misma CA, misma provincia y mismo municipio	728
2005	09	La Litera / La Llitera	0 a 15	Hombres	2 - Misma CA, misma provincia y distinto municipio	223
2005	09	La Litera / La Llitera	0 a 15	Hombres	3 - Misma CA y distinta provincia	15
2005	09	La Litera / La Llitera	0 a 15	Hombres	4 - Distinta CA	154
2005	09	La Litera / La Llitera	0 a 15	Hombres	5 - Nacidos en el extranjero	85
2005	09	La Litera / La Llitera	0 a 15	Mujeres	1 - Misma CA, misma provincia y mismo municipio	671
2005	09	La Litera / La Llitera	0 a 15	Mujeres	2 - Misma CA, misma provincia y distinto municipio	161
2005	09	La Litera / La Llitera	0 a 15	Mujeres	3 - Misma CA y distinta provincia	23
2005	09	La Litera / La Llitera	0 a 15	Mujeres	4 - Distinta CA	154
2005	09	La Litera / La Llitera	0 a 15	Mujeres	5 - Nacidos en el extranjero	76
2005	09	La Litera / La Llitera	16 a 64	Hombres	1 - Misma CA, misma provincia y mismo municipio	2116
2005	09	La Litera / La Llitera	16 a 64	Hombres	2 - Misma CA, misma provincia y distinto municipio	1390
2005	09	La Litera / La Llitera	16 a 64	Hombres	3 - Misma CA y distinta provincia	175
2005	09	La Litera / La Llitera	16 a 64	Hombres	4 - Distinta CA	1648
2005	09	La Litera / La Llitera	16 a 64	Hombres	5 - Nacidos en el extranjero	937
2005	09	La Litera / La Llitera	16 a 64	Mujeres	1 - Misma CA, misma provincia y mismo municipio	1731
2005	09	La Litera / La Llitera	16 a 64	Mujeres	2 - Misma CA, misma provincia y distinto municipio	1427
2005	09	La Litera / La Llitera	16 a 64	Mujeres	3 - Misma CA y distinta provincia	186
2005	09	La Litera / La Llitera	16 a 64	Mujeres	4 - Distinta CA	1665
2005	09	La Litera / La Llitera	16 a 64	Mujeres	5 - Nacidos en el extranjero	361
2005	09	La Litera / La Llitera	65 y más	Hombres	1 - Misma CA, misma provincia y mismo municipio	1147
2005	09	La Litera / La Llitera	65 y más	Hombres	2 - Misma CA, misma provincia y distinto municipio	527
2005	09	La Litera / La Llitera	65 y más	Hombres	3 - Misma CA y distinta provincia	179
2005	09	La Litera / La Llitera	65 y más	Hombres	4 - Distinta CA	365
2005	09	La Litera / La Llitera	65 y más	Hombres	5 - Nacidos en el extranjero	13
2005	09	La Litera / La Llitera	65 y más	Mujeres	1 - Misma CA, misma provincia y mismo municipio	1214
2005	09	La Litera / La Llitera	65 y más	Mujeres	2 - Misma CA, misma provincia y distinto municipio	722
2005	09	La Litera / La Llitera	65 y más	Mujeres	3 - Misma CA y distinta provincia	201
2005	09	La Litera / La Llitera	65 y más	Mujeres	4 - Distinta CA	476
2005	09	La Litera / La Llitera	65 y más	Mujeres	5 - Nacidos en el extranjero	28
2005	10	Los Monegros	0 a 15	Hombres	1 - Misma CA, misma provincia y mismo municipio	467
2005	10	Los Monegros	0 a 15	Hombres	2 - Misma CA, misma provincia y distinto municipio	419
2005	10	Los Monegros	0 a 15	Hombres	3 - Misma CA y distinta provincia	78
2005	10	Los Monegros	0 a 15	Hombres	4 - Distinta CA	51
2005	10	Los Monegros	0 a 15	Hombres	5 - Nacidos en el extranjero	82
2005	10	Los Monegros	0 a 15	Mujeres	1 - Misma CA, misma provincia y mismo municipio	419
2005	10	Los Monegros	0 a 15	Mujeres	2 - Misma CA, misma provincia y distinto municipio	410
2005	10	Los Monegros	0 a 15	Mujeres	3 - Misma CA y distinta provincia	66
2005	10	Los Monegros	0 a 15	Mujeres	4 - Distinta CA	39
2005	10	Los Monegros	0 a 15	Mujeres	5 - Nacidos en el extranjero	59
2005	10	Los Monegros	16 a 64	Hombres	1 - Misma CA, misma provincia y mismo municipio	2173
2005	10	Los Monegros	16 a 64	Hombres	2 - Misma CA, misma provincia y distinto municipio	3024
2005	10	Los Monegros	16 a 64	Hombres	3 - Misma CA y distinta provincia	615
2005	10	Los Monegros	16 a 64	Hombres	4 - Distinta CA	635
2005	10	Los Monegros	16 a 64	Hombres	5 - Nacidos en el extranjero	469
2005	10	Los Monegros	16 a 64	Mujeres	1 - Misma CA, misma provincia y mismo municipio	1698
2005	10	Los Monegros	16 a 64	Mujeres	2 - Misma CA, misma provincia y distinto municipio	2744
2005	10	Los Monegros	16 a 64	Mujeres	3 - Misma CA y distinta provincia	521
2005	10	Los Monegros	16 a 64	Mujeres	4 - Distinta CA	664
2005	10	Los Monegros	16 a 64	Mujeres	5 - Nacidos en el extranjero	326
2005	10	Los Monegros	65 y más	Hombres	1 - Misma CA, misma provincia y mismo municipio	1797
2005	10	Los Monegros	65 y más	Hombres	2 - Misma CA, misma provincia y distinto municipio	474
2005	10	Los Monegros	65 y más	Hombres	3 - Misma CA y distinta provincia	214
2005	10	Los Monegros	65 y más	Hombres	4 - Distinta CA	248
2005	10	Los Monegros	65 y más	Hombres	5 - Nacidos en el extranjero	11
2005	10	Los Monegros	65 y más	Mujeres	1 - Misma CA, misma provincia y mismo municipio	1882
2005	10	Los Monegros	65 y más	Mujeres	2 - Misma CA, misma provincia y distinto municipio	699
2005	10	Los Monegros	65 y más	Mujeres	3 - Misma CA y distinta provincia	267
2005	10	Los Monegros	65 y más	Mujeres	4 - Distinta CA	256
2005	10	Los Monegros	65 y más	Mujeres	5 - Nacidos en el extranjero	22
2005	11	Bajo Cinca / Baix Cinca	0 a 15	Hombres	1 - Misma CA, misma provincia y mismo municipio	1032
2005	11	Bajo Cinca / Baix Cinca	0 a 15	Hombres	2 - Misma CA, misma provincia y distinto municipio	135
2005	11	Bajo Cinca / Baix Cinca	0 a 15	Hombres	3 - Misma CA y distinta provincia	34
2005	11	Bajo Cinca / Baix Cinca	0 a 15	Hombres	4 - Distinta CA	383
2005	11	Bajo Cinca / Baix Cinca	0 a 15	Hombres	5 - Nacidos en el extranjero	152
2005	11	Bajo Cinca / Baix Cinca	0 a 15	Mujeres	1 - Misma CA, misma provincia y mismo municipio	894
2005	11	Bajo Cinca / Baix Cinca	0 a 15	Mujeres	2 - Misma CA, misma provincia y distinto municipio	113
2005	11	Bajo Cinca / Baix Cinca	0 a 15	Mujeres	3 - Misma CA y distinta provincia	27
