Comarca código	Comarca nombre	Tipo variación	Sexo	Nacionalidad Continente codigo	Nacionalidad Continente	Año	Variaciones
07	Somontano de Barbastro	Interna	Mujeres	4	Asia	2014	4
08	Cinca Medio	Externa	Hombres	1	Europa	2014	222
08	Cinca Medio	Externa	Hombres	2	África	2014	50
08	Cinca Medio	Externa	Hombres	3	América	2014	5
08	Cinca Medio	Externa	Hombres	4	Asia	2014	10
08	Cinca Medio	Externa	Mujeres	1	Europa	2014	205
08	Cinca Medio	Externa	Mujeres	2	África	2014	21
08	Cinca Medio	Externa	Mujeres	3	América	2014	6
08	Cinca Medio	Externa	Mujeres	4	Asia	2014	7
08	Cinca Medio	Interna	Hombres	1	Europa	2014	127
08	Cinca Medio	Interna	Hombres	2	África	2014	23
08	Cinca Medio	Interna	Hombres	3	América	2014	4
08	Cinca Medio	Interna	Hombres	4	Asia	2014	5
08	Cinca Medio	Interna	Hombres	5	Otros continentes	2014	1
08	Cinca Medio	Interna	Mujeres	1	Europa	2014	149
08	Cinca Medio	Interna	Mujeres	2	África	2014	10
08	Cinca Medio	Interna	Mujeres	3	América	2014	12
08	Cinca Medio	Interna	Mujeres	4	Asia	2014	2
09	La Litera / La Llitera	Externa	Hombres	1	Europa	2014	201
09	La Litera / La Llitera	Externa	Hombres	2	África	2014	110
09	La Litera / La Llitera	Externa	Hombres	3	América	2014	6
09	La Litera / La Llitera	Externa	Hombres	4	Asia	2014	1
09	La Litera / La Llitera	Externa	Mujeres	1	Europa	2014	181
09	La Litera / La Llitera	Externa	Mujeres	2	África	2014	25
09	La Litera / La Llitera	Externa	Mujeres	3	América	2014	15
09	La Litera / La Llitera	Interna	Hombres	1	Europa	2014	98
09	La Litera / La Llitera	Interna	Hombres	2	África	2014	28
09	La Litera / La Llitera	Interna	Hombres	3	América	2014	7
09	La Litera / La Llitera	Interna	Hombres	4	Asia	2014	2
09	La Litera / La Llitera	Interna	Mujeres	1	Europa	2014	102
09	La Litera / La Llitera	Interna	Mujeres	2	África	2014	2
09	La Litera / La Llitera	Interna	Mujeres	3	América	2014	7
09	La Litera / La Llitera	Interna	Mujeres	4	Asia	2014	2
10	Los Monegros	Externa	Hombres	1	Europa	2014	114
10	Los Monegros	Externa	Hombres	2	África	2014	21
10	Los Monegros	Externa	Hombres	3	América	2014	7
10	Los Monegros	Externa	Hombres	4	Asia	2014	4
10	Los Monegros	Externa	Mujeres	1	Europa	2014	114
10	Los Monegros	Externa	Mujeres	2	África	2014	8
10	Los Monegros	Externa	Mujeres	3	América	2014	9
10	Los Monegros	Externa	Mujeres	4	Asia	2014	2
10	Los Monegros	Interna	Hombres	1	Europa	2014	208
10	Los Monegros	Interna	Hombres	2	África	2014	27
10	Los Monegros	Interna	Hombres	3	América	2014	2
10	Los Monegros	Interna	Mujeres	1	Europa	2014	218
10	Los Monegros	Interna	Mujeres	2	África	2014	12
10	Los Monegros	Interna	Mujeres	3	América	2014	11
11	Bajo Cinca / Baix Cinca	Externa	Hombres	1	Europa	2014	332
11	Bajo Cinca / Baix Cinca	Externa	Hombres	2	África	2014	91
11	Bajo Cinca / Baix Cinca	Externa	Hombres	3	América	2014	11
11	Bajo Cinca / Baix Cinca	Externa	Hombres	4	Asia	2014	6
11	Bajo Cinca / Baix Cinca	Externa	Mujeres	1	Europa	2014	329
11	Bajo Cinca / Baix Cinca	Externa	Mujeres	2	África	2014	25
11	Bajo Cinca / Baix Cinca	Externa	Mujeres	3	América	2014	17
11	Bajo Cinca / Baix Cinca	Externa	Mujeres	4	Asia	2014	4
11	Bajo Cinca / Baix Cinca	Interna	Hombres	1	Europa	2014	86
11	Bajo Cinca / Baix Cinca	Interna	Hombres	2	África	2014	44
11	Bajo Cinca / Baix Cinca	Interna	Hombres	3	América	2014	1
11	Bajo Cinca / Baix Cinca	Interna	Mujeres	1	Europa	2014	86
11	Bajo Cinca / Baix Cinca	Interna	Mujeres	2	África	2014	14
11	Bajo Cinca / Baix Cinca	Interna	Mujeres	3	América	2014	3
12	Tarazona y el Moncayo	Externa	Hombres	1	Europa	2014	175
12	Tarazona y el Moncayo	Externa	Hombres	2	África	2014	16
12	Tarazona y el Moncayo	Externa	Hombres	3	América	2014	16
12	Tarazona y el Moncayo	Externa	Hombres	4	Asia	2014	10
12	Tarazona y el Moncayo	Externa	Mujeres	1	Europa	2014	140
12	Tarazona y el Moncayo	Externa	Mujeres	2	África	2014	7
12	Tarazona y el Moncayo	Externa	Mujeres	3	América	2014	22
12	Tarazona y el Moncayo	Externa	Mujeres	4	Asia	2014	3
12	Tarazona y el Moncayo	Interna	Hombres	1	Europa	2014	95
12	Tarazona y el Moncayo	Interna	Hombres	2	África	2014	4
12	Tarazona y el Moncayo	Interna	Hombres	3	América	2014	3
12	Tarazona y el Moncayo	Interna	Mujeres	1	Europa	2014	99
12	Tarazona y el Moncayo	Interna	Mujeres	2	África	2014	3
12	Tarazona y el Moncayo	Interna	Mujeres	3	América	2014	8
12	Tarazona y el Moncayo	Interna	Mujeres	4	Asia	2014	1
13	Campo de Borja	Externa	Hombres	1	Europa	2014	86
13	Campo de Borja	Externa	Hombres	2	África	2014	29
13	Campo de Borja	Externa	Hombres	3	América	2014	7
13	Campo de Borja	Externa	Hombres	4	Asia	2014	1
13	Campo de Borja	Externa	Mujeres	1	Europa	2014	95
13	Campo de Borja	Externa	Mujeres	2	África	2014	12
13	Campo de Borja	Externa	Mujeres	3	América	2014	9
13	Campo de Borja	Interna	Hombres	1	Europa	2014	126
13	Campo de Borja	Interna	Hombres	2	África	2014	20
13	Campo de Borja	Interna	Hombres	3	América	2014	1
13	Campo de Borja	Interna	Mujeres	1	Europa	2014	109
13	Campo de Borja	Interna	Mujeres	2	África	2014	7
13	Campo de Borja	Interna	Mujeres	3	América	2014	5
14	Aranda	Externa	Hombres	1	Europa	2014	24
14	Aranda	Externa	Hombres	2	África	2014	8
14	Aranda	Externa	Hombres	4	Asia	2014	1
14	Aranda	Externa	Mujeres	1	Europa	2014	21
14	Aranda	Externa	Mujeres	3	América	2014	4
14	Aranda	Externa	Mujeres	4	Asia	2014	1
14	Aranda	Interna	Hombres	1	Europa	2014	66
14	Aranda	Interna	Hombres	2	África	2014	7
14	Aranda	Interna	Hombres	3	América	2014	1
14	Aranda	Interna	Mujeres	1	Europa	2014	65
14	Aranda	Interna	Mujeres	2	África	2014	3
14	Aranda	Interna	Mujeres	3	América	2014	1
15	Ribera Alta del Ebro	Externa	Hombres	1	Europa	2014	184
15	Ribera Alta del Ebro	Externa	Hombres	2	África	2014	11
15	Ribera Alta del Ebro	Externa	Hombres	3	América	2014	12
15	Ribera Alta del Ebro	Externa	Hombres	4	Asia	2014	10
15	Ribera Alta del Ebro	Externa	Mujeres	1	Europa	2014	184
15	Ribera Alta del Ebro	Externa	Mujeres	2	África	2014	9
15	Ribera Alta del Ebro	Externa	Mujeres	3	América	2014	13
15	Ribera Alta del Ebro	Externa	Mujeres	4	Asia	2014	1
15	Ribera Alta del Ebro	Interna	Hombres	1	Europa	2014	338
15	Ribera Alta del Ebro	Interna	Hombres	2	África	2014	18
15	Ribera Alta del Ebro	Interna	Hombres	3	América	2014	24
15	Ribera Alta del Ebro	Interna	Mujeres	1	Europa	2014	344
15	Ribera Alta del Ebro	Interna	Mujeres	2	África	2014	13
15	Ribera Alta del Ebro	Interna	Mujeres	3	América	2014	16
16	Valdejalón	Externa	Hombres	1	Europa	2014	425
16	Valdejalón	Externa	Hombres	2	África	2014	108
16	Valdejalón	Externa	Hombres	3	América	2014	12
16	Valdejalón	Externa	Hombres	4	Asia	2014	8
16	Valdejalón	Externa	Mujeres	1	Europa	2014	303
16	Valdejalón	Externa	Mujeres	2	África	2014	37
16	Valdejalón	Externa	Mujeres	3	América	2014	25
16	Valdejalón	Externa	Mujeres	4	Asia	2014	4
16	Valdejalón	Interna	Hombres	1	Europa	2014	422
16	Valdejalón	Interna	Hombres	2	África	2014	43
16	Valdejalón	Interna	Hombres	3	América	2014	5
16	Valdejalón	Interna	Hombres	4	Asia	2014	5
16	Valdejalón	Interna	Mujeres	1	Europa	2014	370
16	Valdejalón	Interna	Mujeres	2	África	2014	22
16	Valdejalón	Interna	Mujeres	3	América	2014	15
16	Valdejalón	Interna	Mujeres	4	Asia	2014	4
17	D.C. Zaragoza	Externa	Hombres	1	Europa	2014	3961
17	D.C. Zaragoza	Externa	Hombres	2	África	2014	1008
17	D.C. Zaragoza	Externa	Hombres	3	América	2014	606
17	D.C. Zaragoza	Externa	Hombres	4	Asia	2014	632
17	D.C. Zaragoza	Externa	Hombres	5	Otros continentes	2014	2
17	D.C. Zaragoza	Externa	Mujeres	1	Europa	2014	3839
17	D.C. Zaragoza	Externa	Mujeres	2	África	2014	384
17	D.C. Zaragoza	Externa	Mujeres	3	América	2014	684
17	D.C. Zaragoza	Externa	Mujeres	4	Asia	2014	347
17	D.C. Zaragoza	Externa	Mujeres	5	Otros continentes	2014	1
17	D.C. Zaragoza	Interna	Hombres	1	Europa	2014	3672
17	D.C. Zaragoza	Interna	Hombres	2	África	2014	190
17	D.C. Zaragoza	Interna	Hombres	3	América	2014	139
17	D.C. Zaragoza	Interna	Hombres	4	Asia	2014	34
17	D.C. Zaragoza	Interna	Hombres	5	Otros continentes	2014	1
17	D.C. Zaragoza	Interna	Mujeres	1	Europa	2014	3654
17	D.C. Zaragoza	Interna	Mujeres	2	África	2014	104
17	D.C. Zaragoza	Interna	Mujeres	3	América	2014	276
17	D.C. Zaragoza	Interna	Mujeres	4	Asia	2014	28
18	Ribera Baja del Ebro	Externa	Hombres	1	Europa	2014	53
18	Ribera Baja del Ebro	Externa	Hombres	2	África	2014	4
18	Ribera Baja del Ebro	Externa	Hombres	3	América	2014	8
18	Ribera Baja del Ebro	Externa	Hombres	4	Asia	2014	3
18	Ribera Baja del Ebro	Externa	Mujeres	1	Europa	2014	43
18	Ribera Baja del Ebro	Externa	Mujeres	2	África	2014	2
18	Ribera Baja del Ebro	Externa	Mujeres	3	América	2014	7
18	Ribera Baja del Ebro	Externa	Mujeres	4	Asia	2014	1
18	Ribera Baja del Ebro	Interna	Hombres	1	Europa	2014	94
18	Ribera Baja del Ebro	Interna	Hombres	2	África	2014	6
18	Ribera Baja del Ebro	Interna	Hombres	3	América	2014	5
18	Ribera Baja del Ebro	Interna	Mujeres	1	Europa	2014	115
18	Ribera Baja del Ebro	Interna	Mujeres	2	África	2014	9
18	Ribera Baja del Ebro	Interna	Mujeres	3	América	2014	15
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	Hombres	1	Europa	2014	107
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	Hombres	2	África	2014	72
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	Hombres	3	América	2014	4
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	Hombres	4	Asia	2014	106
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	Mujeres	1	Europa	2014	122
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	Mujeres	2	África	2014	32
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	Mujeres	3	América	2014	6
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	Mujeres	4	Asia	2014	20
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	Hombres	1	Europa	2014	72
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	Hombres	2	África	2014	14
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	Hombres	3	América	2014	1
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	Hombres	4	Asia	2014	18
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	Mujeres	1	Europa	2014	91
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	Mujeres	2	África	2014	9
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	Mujeres	3	América	2014	1
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	Mujeres	4	Asia	2014	3
20	Comunidad de Calatayud	Externa	Hombres	1	Europa	2014	535
20	Comunidad de Calatayud	Externa	Hombres	2	África	2014	37
20	Comunidad de Calatayud	Externa	Hombres	3	América	2014	15
20	Comunidad de Calatayud	Externa	Hombres	4	Asia	2014	6
20	Comunidad de Calatayud	Externa	Mujeres	1	Europa	2014	373
20	Comunidad de Calatayud	Externa	Mujeres	2	África	2014	17
20	Comunidad de Calatayud	Externa	Mujeres	3	América	2014	22
20	Comunidad de Calatayud	Externa	Mujeres	4	Asia	2014	3
20	Comunidad de Calatayud	Interna	Hombres	1	Europa	2014	500
20	Comunidad de Calatayud	Interna	Hombres	2	África	2014	29
20	Comunidad de Calatayud	Interna	Hombres	3	América	2014	10
20	Comunidad de Calatayud	Interna	Hombres	4	Asia	2014	3
20	Comunidad de Calatayud	Interna	Mujeres	1	Europa	2014	469
20	Comunidad de Calatayud	Interna	Mujeres	2	África	2014	19
20	Comunidad de Calatayud	Interna	Mujeres	3	América	2014	13
20	Comunidad de Calatayud	Interna	Mujeres	4	Asia	2014	3
21	Campo de Cariñena	Externa	Hombres	1	Europa	2014	95
21	Campo de Cariñena	Externa	Hombres	2	África	2014	23
21	Campo de Cariñena	Externa	Hombres	3	América	2014	3
21	Campo de Cariñena	Externa	Mujeres	1	Europa	2014	64
21	Campo de Cariñena	Externa	Mujeres	2	África	2014	1
21	Campo de Cariñena	Externa	Mujeres	3	América	2014	2
21	Campo de Cariñena	Interna	Hombres	1	Europa	2014	121
21	Campo de Cariñena	Interna	Hombres	2	África	2014	20
21	Campo de Cariñena	Interna	Hombres	4	Asia	2014	1
21	Campo de Cariñena	Interna	Mujeres	1	Europa	2014	143
21	Campo de Cariñena	Interna	Mujeres	2	África	2014	12
21	Campo de Cariñena	Interna	Mujeres	3	América	2014	5
22	Campo de Belchite	Externa	Hombres	1	Europa	2014	11
22	Campo de Belchite	Externa	Hombres	2	África	2014	2
22	Campo de Belchite	Externa	Hombres	3	América	2014	1
22	Campo de Belchite	Externa	Mujeres	1	Europa	2014	14
22	Campo de Belchite	Externa	Mujeres	3	América	2014	1
22	Campo de Belchite	Interna	Hombres	1	Europa	2014	97
22	Campo de Belchite	Interna	Hombres	2	África	2014	6
22	Campo de Belchite	Interna	Mujeres	1	Europa	2014	79
22	Campo de Belchite	Interna	Mujeres	2	África	2014	9
22	Campo de Belchite	Interna	Mujeres	3	América	2014	3
23	Bajo Martín	Externa	Hombres	1	Europa	2014	29
23	Bajo Martín	Externa	Hombres	2	África	2014	13
23	Bajo Martín	Externa	Hombres	3	América	2014	2
23	Bajo Martín	Externa	Mujeres	1	Europa	2014	34
23	Bajo Martín	Externa	Mujeres	2	África	2014	3
23	Bajo Martín	Externa	Mujeres	3	América	2014	1
23	Bajo Martín	Interna	Hombres	1	Europa	2014	60
23	Bajo Martín	Interna	Hombres	2	África	2014	10
23	Bajo Martín	Interna	Mujeres	1	Europa	2014	68
23	Bajo Martín	Interna	Mujeres	2	África	2014	7
23	Bajo Martín	Interna	Mujeres	3	América	2014	2
24	Campo de Daroca	Externa	Hombres	1	Europa	2014	55
24	Campo de Daroca	Externa	Hombres	2	África	2014	4
24	Campo de Daroca	Externa	Hombres	3	América	2014	3
24	Campo de Daroca	Externa	Mujeres	1	Europa	2014	44
24	Campo de Daroca	Externa	Mujeres	2	África	2014	3
24	Campo de Daroca	Externa	Mujeres	3	América	2014	11
24	Campo de Daroca	Interna	Hombres	1	Europa	2014	107
24	Campo de Daroca	Interna	Hombres	2	África	2014	8
24	Campo de Daroca	Interna	Hombres	3	América	2014	6
24	Campo de Daroca	Interna	Mujeres	1	Europa	2014	84
24	Campo de Daroca	Interna	Mujeres	2	África	2014	2
24	Campo de Daroca	Interna	Mujeres	3	América	2014	5
25	Jiloca	Externa	Hombres	1	Europa	2014	122
25	Jiloca	Externa	Hombres	2	África	2014	28
25	Jiloca	Externa	Hombres	3	América	2014	8
25	Jiloca	Externa	Hombres	4	Asia	2014	4
25	Jiloca	Externa	Mujeres	1	Europa	2014	102
25	Jiloca	Externa	Mujeres	2	África	2014	10
25	Jiloca	Externa	Mujeres	3	América	2014	5
25	Jiloca	Externa	Mujeres	4	Asia	2014	3
25	Jiloca	Interna	Hombres	1	Europa	2014	137
25	Jiloca	Interna	Hombres	2	África	2014	25
25	Jiloca	Interna	Hombres	3	América	2014	4
25	Jiloca	Interna	Hombres	4	Asia	2014	3
25	Jiloca	Interna	Mujeres	1	Europa	2014	137
25	Jiloca	Interna	Mujeres	2	África	2014	26
25	Jiloca	Interna	Mujeres	3	América	2014	12
26	Cuencas Mineras	Externa	Hombres	1	Europa	2014	73
26	Cuencas Mineras	Externa	Hombres	2	África	2014	10
26	Cuencas Mineras	Externa	Hombres	3	América	2014	2
26	Cuencas Mineras	Externa	Hombres	4	Asia	2014	13
26	Cuencas Mineras	Externa	Mujeres	1	Europa	2014	50
26	Cuencas Mineras	Externa	Mujeres	2	África	2014	1
26	Cuencas Mineras	Externa	Mujeres	3	América	2014	3
26	Cuencas Mineras	Externa	Mujeres	4	Asia	2014	2
26	Cuencas Mineras	Interna	Hombres	1	Europa	2014	88
26	Cuencas Mineras	Interna	Hombres	2	África	2014	23
26	Cuencas Mineras	Interna	Hombres	3	América	2014	4
26	Cuencas Mineras	Interna	Hombres	4	Asia	2014	6
26	Cuencas Mineras	Interna	Mujeres	1	Europa	2014	88
26	Cuencas Mineras	Interna	Mujeres	2	África	2014	12
26	Cuencas Mineras	Interna	Mujeres	3	América	2014	5
26	Cuencas Mineras	Interna	Mujeres	4	Asia	2014	1
27	Andorra-Sierra de Arcos	Externa	Hombres	1	Europa	2014	186
27	Andorra-Sierra de Arcos	Externa	Hombres	2	África	2014	11
27	Andorra-Sierra de Arcos	Externa	Hombres	3	América	2014	1
27	Andorra-Sierra de Arcos	Externa	Hombres	4	Asia	2014	12
27	Andorra-Sierra de Arcos	Externa	Mujeres	1	Europa	2014	128
27	Andorra-Sierra de Arcos	Externa	Mujeres	2	África	2014	2
27	Andorra-Sierra de Arcos	Externa	Mujeres	3	América	2014	2
27	Andorra-Sierra de Arcos	Externa	Mujeres	4	Asia	2014	4
27	Andorra-Sierra de Arcos	Interna	Hombres	1	Europa	2014	55
27	Andorra-Sierra de Arcos	Interna	Hombres	2	África	2014	18
27	Andorra-Sierra de Arcos	Interna	Hombres	3	América	2014	2
27	Andorra-Sierra de Arcos	Interna	Hombres	4	Asia	2014	8
27	Andorra-Sierra de Arcos	Interna	Mujeres	1	Europa	2014	80
27	Andorra-Sierra de Arcos	Interna	Mujeres	2	África	2014	13
27	Andorra-Sierra de Arcos	Interna	Mujeres	3	América	2014	1
27	Andorra-Sierra de Arcos	Interna	Mujeres	4	Asia	2014	2
28	Bajo Aragón	Externa	Hombres	1	Europa	2014	271
28	Bajo Aragón	Externa	Hombres	2	África	2014	41
28	Bajo Aragón	Externa	Hombres	3	América	2014	14
28	Bajo Aragón	Externa	Hombres	4	Asia	2014	3
28	Bajo Aragón	Externa	Mujeres	1	Europa	2014	249
28	Bajo Aragón	Externa	Mujeres	2	África	2014	26
28	Bajo Aragón	Externa	Mujeres	3	América	2014	24
28	Bajo Aragón	Interna	Hombres	1	Europa	2014	175
28	Bajo Aragón	Interna	Hombres	2	África	2014	27
28	Bajo Aragón	Interna	Hombres	3	América	2014	9
28	Bajo Aragón	Interna	Hombres	4	Asia	2014	3
28	Bajo Aragón	Interna	Mujeres	1	Europa	2014	197
28	Bajo Aragón	Interna	Mujeres	2	África	2014	20
28	Bajo Aragón	Interna	Mujeres	3	América	2014	9
29	Comunidad de Teruel	Externa	Hombres	1	Europa	2014	348
29	Comunidad de Teruel	Externa	Hombres	2	África	2014	61
29	Comunidad de Teruel	Externa	Hombres	3	América	2014	50
29	Comunidad de Teruel	Externa	Hombres	4	Asia	2014	20
29	Comunidad de Teruel	Externa	Mujeres	1	Europa	2014	292
29	Comunidad de Teruel	Externa	Mujeres	2	África	2014	42
29	Comunidad de Teruel	Externa	Mujeres	3	América	2014	57
29	Comunidad de Teruel	Externa	Mujeres	4	Asia	2014	9
29	Comunidad de Teruel	Interna	Hombres	1	Europa	2014	305
29	Comunidad de Teruel	Interna	Hombres	2	África	2014	39
29	Comunidad de Teruel	Interna	Hombres	3	América	2014	18
29	Comunidad de Teruel	Interna	Hombres	4	Asia	2014	6
29	Comunidad de Teruel	Interna	Mujeres	1	Europa	2014	320
29	Comunidad de Teruel	Interna	Mujeres	2	África	2014	30
29	Comunidad de Teruel	Interna	Mujeres	3	América	2014	25
29	Comunidad de Teruel	Interna	Mujeres	4	Asia	2014	5
30	Maestrazgo	Externa	Hombres	1	Europa	2014	36
30	Maestrazgo	Externa	Hombres	2	África	2014	7
30	Maestrazgo	Externa	Hombres	4	Asia	2014	4
30	Maestrazgo	Externa	Mujeres	1	Europa	2014	45
30	Maestrazgo	Externa	Mujeres	2	África	2014	5
30	Maestrazgo	Externa	Mujeres	3	América	2014	1
30	Maestrazgo	Interna	Hombres	1	Europa	2014	32
30	Maestrazgo	Interna	Hombres	2	África	2014	3
30	Maestrazgo	Interna	Hombres	4	Asia	2014	1
30	Maestrazgo	Interna	Mujeres	1	Europa	2014	25
30	Maestrazgo	Interna	Mujeres	4	Asia	2014	4
31	Sierra de Albarracín	Externa	Hombres	1	Europa	2014	74
31	Sierra de Albarracín	Externa	Hombres	2	África	2014	4
31	Sierra de Albarracín	Externa	Hombres	3	América	2014	4
31	Sierra de Albarracín	Externa	Mujeres	1	Europa	2014	44
31	Sierra de Albarracín	Externa	Mujeres	2	África	2014	1
31	Sierra de Albarracín	Externa	Mujeres	3	América	2014	8
31	Sierra de Albarracín	Interna	Hombres	1	Europa	2014	62
31	Sierra de Albarracín	Interna	Hombres	3	América	2014	1
31	Sierra de Albarracín	Interna	Mujeres	1	Europa	2014	62
31	Sierra de Albarracín	Interna	Mujeres	2	África	2014	1
31	Sierra de Albarracín	Interna	Mujeres	3	América	2014	3
32	Gúdar-Javalambre	Externa	Hombres	1	Europa	2014	155
32	Gúdar-Javalambre	Externa	Hombres	2	África	2014	19
32	Gúdar-Javalambre	Externa	Hombres	3	América	2014	7
32	Gúdar-Javalambre	Externa	Mujeres	1	Europa	2014	141
32	Gúdar-Javalambre	Externa	Mujeres	2	África	2014	14
32	Gúdar-Javalambre	Externa	Mujeres	3	América	2014	12
32	Gúdar-Javalambre	Externa	Mujeres	4	Asia	2014	1
32	Gúdar-Javalambre	Interna	Hombres	1	Europa	2014	59
32	Gúdar-Javalambre	Interna	Hombres	2	África	2014	14
32	Gúdar-Javalambre	Interna	Hombres	3	América	2014	1
32	Gúdar-Javalambre	Interna	Mujeres	1	Europa	2014	62
32	Gúdar-Javalambre	Interna	Mujeres	2	África	2014	14
32	Gúdar-Javalambre	Interna	Mujeres	3	América	2014	6
33	Matarraña / Matarranya	Externa	Hombres	1	Europa	2014	102
33	Matarraña / Matarranya	Externa	Hombres	2	África	2014	13
33	Matarraña / Matarranya	Externa	Hombres	3	América	2014	2
33	Matarraña / Matarranya	Externa	Hombres	4	Asia	2014	2
33	Matarraña / Matarranya	Externa	Mujeres	1	Europa	2014	99
33	Matarraña / Matarranya	Externa	Mujeres	2	África	2014	5
33	Matarraña / Matarranya	Externa	Mujeres	3	América	2014	5
33	Matarraña / Matarranya	Externa	Mujeres	4	Asia	2014	1
33	Matarraña / Matarranya	Interna	Hombres	1	Europa	2014	73
33	Matarraña / Matarranya	Interna	Hombres	2	África	2014	13
33	Matarraña / Matarranya	Interna	Hombres	4	Asia	2014	1
33	Matarraña / Matarranya	Interna	Mujeres	1	Europa	2014	74
33	Matarraña / Matarranya	Interna	Mujeres	2	África	2014	5
33	Matarraña / Matarranya	Interna	Mujeres	3	América	2014	5
01	La Jacetania	Externa	Hombres	1	Europa	2013	311
01	La Jacetania	Externa	Hombres	2	África	2013	8
01	La Jacetania	Externa	Hombres	3	América	2013	30
01	La Jacetania	Externa	Hombres	4	Asia	2013	5
01	La Jacetania	Externa	Mujeres	1	Europa	2013	231
01	La Jacetania	Externa	Mujeres	2	África	2013	3
01	La Jacetania	Externa	Mujeres	3	América	2013	41
01	La Jacetania	Externa	Mujeres	4	Asia	2013	5
01	La Jacetania	Interna	Hombres	1	Europa	2013	155
01	La Jacetania	Interna	Hombres	3	América	2013	6
01	La Jacetania	Interna	Mujeres	1	Europa	2013	168
01	La Jacetania	Interna	Mujeres	2	África	2013	1
01	La Jacetania	Interna	Mujeres	3	América	2013	10
01	La Jacetania	Interna	Mujeres	4	Asia	2013	2
02	Alto Gállego	Externa	Hombres	1	Europa	2013	126
02	Alto Gállego	Externa	Hombres	2	África	2013	26
02	Alto Gállego	Externa	Hombres	3	América	2013	27
