Mes y año	Provincia código	Provincia nombre	Nivel formativo grupo IAEST código	Nivel formativo grupo IAEST descripción	Sexo	Nº parados
Junio 2016	50	Zaragoza	41	Enseñanza superior de formación profesional	Mujeres	2309
Junio 2016	50	Zaragoza	42	Enseñanza superior universitaria	Hombres	1931
Junio 2016	50	Zaragoza	42	Enseñanza superior universitaria	Mujeres	4371
Mayo 2016	22	Huesca	10	Educación Primaria o inferior	Hombres	1285
Mayo 2016	22	Huesca	10	Educación Primaria o inferior	Mujeres	1435
Mayo 2016	22	Huesca	20	Primera etapa de educación secundaria	Hombres	2552
Mayo 2016	22	Huesca	20	Primera etapa de educación secundaria	Mujeres	2377
Mayo 2016	22	Huesca	31	Bachillerato	Hombres	373
Mayo 2016	22	Huesca	31	Bachillerato	Mujeres	459
Mayo 2016	22	Huesca	32	Enseñanza media de formación profesional	Hombres	267
Mayo 2016	22	Huesca	32	Enseñanza media de formación profesional	Mujeres	506
Mayo 2016	22	Huesca	41	Enseñanza superior de formación profesional	Hombres	205
Mayo 2016	22	Huesca	41	Enseñanza superior de formación profesional	Mujeres	402
Mayo 2016	22	Huesca	42	Enseñanza superior universitaria	Hombres	316
Mayo 2016	22	Huesca	42	Enseñanza superior universitaria	Mujeres	754
Mayo 2016	44	Teruel	10	Educación Primaria o inferior	Hombres	1120
Mayo 2016	44	Teruel	10	Educación Primaria o inferior	Mujeres	1248
Mayo 2016	44	Teruel	20	Primera etapa de educación secundaria	Hombres	1579
Mayo 2016	44	Teruel	20	Primera etapa de educación secundaria	Mujeres	1556
Mayo 2016	44	Teruel	31	Bachillerato	Hombres	203
Mayo 2016	44	Teruel	31	Bachillerato	Mujeres	221
Mayo 2016	44	Teruel	32	Enseñanza media de formación profesional	Hombres	227
Mayo 2016	44	Teruel	32	Enseñanza media de formación profesional	Mujeres	405
Mayo 2016	44	Teruel	41	Enseñanza superior de formación profesional	Hombres	148
Mayo 2016	44	Teruel	41	Enseñanza superior de formación profesional	Mujeres	260
Mayo 2016	44	Teruel	42	Enseñanza superior universitaria	Hombres	204
Mayo 2016	44	Teruel	42	Enseñanza superior universitaria	Mujeres	465
Mayo 2016	50	Zaragoza	10	Educación Primaria o inferior	Hombres	4853
Mayo 2016	50	Zaragoza	10	Educación Primaria o inferior	Mujeres	5821
Mayo 2016	50	Zaragoza	20	Primera etapa de educación secundaria	Hombres	14986
Mayo 2016	50	Zaragoza	20	Primera etapa de educación secundaria	Mujeres	17869
Mayo 2016	50	Zaragoza	31	Bachillerato	Hombres	2350
Mayo 2016	50	Zaragoza	31	Bachillerato	Mujeres	3152
Mayo 2016	50	Zaragoza	32	Enseñanza media de formación profesional	Hombres	1987
Mayo 2016	50	Zaragoza	32	Enseñanza media de formación profesional	Mujeres	3191
Mayo 2016	50	Zaragoza	41	Enseñanza superior de formación profesional	Hombres	1466
Mayo 2016	50	Zaragoza	41	Enseñanza superior de formación profesional	Mujeres	2402
Mayo 2016	50	Zaragoza	42	Enseñanza superior universitaria	Hombres	2006
Mayo 2016	50	Zaragoza	42	Enseñanza superior universitaria	Mujeres	4436
Abril 2016	22	Huesca	10	Educación Primaria o inferior	Hombres	1566
Abril 2016	22	Huesca	10	Educación Primaria o inferior	Mujeres	1630
Abril 2016	22	Huesca	20	Primera etapa de educación secundaria	Hombres	2758
Abril 2016	22	Huesca	20	Primera etapa de educación secundaria	Mujeres	2486
Abril 2016	22	Huesca	31	Bachillerato	Hombres	381
Abril 2016	22	Huesca	31	Bachillerato	Mujeres	478
Abril 2016	22	Huesca	32	Enseñanza media de formación profesional	Hombres	297
Abril 2016	22	Huesca	32	Enseñanza media de formación profesional	Mujeres	517
Abril 2016	22	Huesca	41	Enseñanza superior de formación profesional	Hombres	228
Abril 2016	22	Huesca	41	Enseñanza superior de formación profesional	Mujeres	422
Abril 2016	22	Huesca	42	Enseñanza superior universitaria	Hombres	323
Abril 2016	22	Huesca	42	Enseñanza superior universitaria	Mujeres	792
Abril 2016	44	Teruel	10	Educación Primaria o inferior	Hombres	1260
Abril 2016	44	Teruel	10	Educación Primaria o inferior	Mujeres	1317
Abril 2016	44	Teruel	20	Primera etapa de educación secundaria	Hombres	1710
Abril 2016	44	Teruel	20	Primera etapa de educación secundaria	Mujeres	1575
Abril 2016	44	Teruel	31	Bachillerato	Hombres	193
Abril 2016	44	Teruel	31	Bachillerato	Mujeres	213
Abril 2016	44	Teruel	32	Enseñanza media de formación profesional	Hombres	248
Abril 2016	44	Teruel	32	Enseñanza media de formación profesional	Mujeres	424
Abril 2016	44	Teruel	41	Enseñanza superior de formación profesional	Hombres	172
Abril 2016	44	Teruel	41	Enseñanza superior de formación profesional	Mujeres	272
Abril 2016	44	Teruel	42	Enseñanza superior universitaria	Hombres	203
Abril 2016	44	Teruel	42	Enseñanza superior universitaria	Mujeres	504
Abril 2016	50	Zaragoza	10	Educación Primaria o inferior	Hombres	5461
Abril 2016	50	Zaragoza	10	Educación Primaria o inferior	Mujeres	6119
Abril 2016	50	Zaragoza	20	Primera etapa de educación secundaria	Hombres	16133
Abril 2016	50	Zaragoza	20	Primera etapa de educación secundaria	Mujeres	18461
Abril 2016	50	Zaragoza	31	Bachillerato	Hombres	2427
Abril 2016	50	Zaragoza	31	Bachillerato	Mujeres	3200
Abril 2016	50	Zaragoza	32	Enseñanza media de formación profesional	Hombres	2135
Abril 2016	50	Zaragoza	32	Enseñanza media de formación profesional	Mujeres	3342
Abril 2016	50	Zaragoza	41	Enseñanza superior de formación profesional	Hombres	1499
Abril 2016	50	Zaragoza	41	Enseñanza superior de formación profesional	Mujeres	2444
Abril 2016	50	Zaragoza	42	Enseñanza superior universitaria	Hombres	2039
Abril 2016	50	Zaragoza	42	Enseñanza superior universitaria	Mujeres	4518
Marzo 2016	22	Huesca	10	Educación Primaria o inferior	Hombres	1652
Marzo 2016	22	Huesca	10	Educación Primaria o inferior	Mujeres	1663
Marzo 2016	22	Huesca	20	Primera etapa de educación secundaria	Hombres	2741
Marzo 2016	22	Huesca	20	Primera etapa de educación secundaria	Mujeres	2438
Marzo 2016	22	Huesca	31	Bachillerato	Hombres	380
Marzo 2016	22	Huesca	31	Bachillerato	Mujeres	479
Marzo 2016	22	Huesca	32	Enseñanza media de formación profesional	Hombres	302
Marzo 2016	22	Huesca	32	Enseñanza media de formación profesional	Mujeres	497
Marzo 2016	22	Huesca	41	Enseñanza superior de formación profesional	Hombres	218
Marzo 2016	22	Huesca	41	Enseñanza superior de formación profesional	Mujeres	402
Marzo 2016	22	Huesca	42	Enseñanza superior universitaria	Hombres	316
Marzo 2016	22	Huesca	42	Enseñanza superior universitaria	Mujeres	781
Marzo 2016	44	Teruel	10	Educación Primaria o inferior	Hombres	1363
Marzo 2016	44	Teruel	10	Educación Primaria o inferior	Mujeres	1319
Marzo 2016	44	Teruel	20	Primera etapa de educación secundaria	Hombres	1737
Marzo 2016	44	Teruel	20	Primera etapa de educación secundaria	Mujeres	1601
Marzo 2016	44	Teruel	31	Bachillerato	Hombres	198
Marzo 2016	44	Teruel	31	Bachillerato	Mujeres	231
Marzo 2016	44	Teruel	32	Enseñanza media de formación profesional	Hombres	252
Marzo 2016	44	Teruel	32	Enseñanza media de formación profesional	Mujeres	426
Marzo 2016	44	Teruel	41	Enseñanza superior de formación profesional	Hombres	186
Marzo 2016	44	Teruel	41	Enseñanza superior de formación profesional	Mujeres	268
Marzo 2016	44	Teruel	42	Enseñanza superior universitaria	Hombres	225
Marzo 2016	44	Teruel	42	Enseñanza superior universitaria	Mujeres	499
Marzo 2016	50	Zaragoza	10	Educación Primaria o inferior	Hombres	5667
Marzo 2016	50	Zaragoza	10	Educación Primaria o inferior	Mujeres	6038
Marzo 2016	50	Zaragoza	20	Primera etapa de educación secundaria	Hombres	16760
Marzo 2016	50	Zaragoza	20	Primera etapa de educación secundaria	Mujeres	18706
Marzo 2016	50	Zaragoza	31	Bachillerato	Hombres	2497
Marzo 2016	50	Zaragoza	31	Bachillerato	Mujeres	3288
Marzo 2016	50	Zaragoza	32	Enseñanza media de formación profesional	Hombres	2225
Marzo 2016	50	Zaragoza	32	Enseñanza media de formación profesional	Mujeres	3381
Marzo 2016	50	Zaragoza	41	Enseñanza superior de formación profesional	Hombres	1546
Marzo 2016	50	Zaragoza	41	Enseñanza superior de formación profesional	Mujeres	2491
Marzo 2016	50	Zaragoza	42	Enseñanza superior universitaria	Hombres	2177
Marzo 2016	50	Zaragoza	42	Enseñanza superior universitaria	Mujeres	4691
Febrero 2016	22	Huesca	10	Educación Primaria o inferior	Hombres	1680
Febrero 2016	22	Huesca	10	Educación Primaria o inferior	Mujeres	1764
Febrero 2016	22	Huesca	20	Primera etapa de educación secundaria	Hombres	2756
Febrero 2016	22	Huesca	20	Primera etapa de educación secundaria	Mujeres	2473
Febrero 2016	22	Huesca	31	Bachillerato	Hombres	386
Febrero 2016	22	Huesca	31	Bachillerato	Mujeres	492
Febrero 2016	22	Huesca	32	Enseñanza media de formación profesional	Hombres	324
Febrero 2016	22	Huesca	32	Enseñanza media de formación profesional	Mujeres	501
Febrero 2016	22	Huesca	41	Enseñanza superior de formación profesional	Hombres	251
Febrero 2016	22	Huesca	41	Enseñanza superior de formación profesional	Mujeres	404
Febrero 2016	22	Huesca	42	Enseñanza superior universitaria	Hombres	355
Febrero 2016	22	Huesca	42	Enseñanza superior universitaria	Mujeres	834
Febrero 2016	44	Teruel	10	Educación Primaria o inferior	Hombres	1381
Febrero 2016	44	Teruel	10	Educación Primaria o inferior	Mujeres	1345
Febrero 2016	44	Teruel	20	Primera etapa de educación secundaria	Hombres	1760
Febrero 2016	44	Teruel	20	Primera etapa de educación secundaria	Mujeres	1672
Febrero 2016	44	Teruel	31	Bachillerato	Hombres	198
Febrero 2016	44	Teruel	31	Bachillerato	Mujeres	232
Febrero 2016	44	Teruel	32	Enseñanza media de formación profesional	Hombres	271
Febrero 2016	44	Teruel	32	Enseñanza media de formación profesional	Mujeres	426
Febrero 2016	44	Teruel	41	Enseñanza superior de formación profesional	Hombres	206
Febrero 2016	44	Teruel	41	Enseñanza superior de formación profesional	Mujeres	286
Febrero 2016	44	Teruel	42	Enseñanza superior universitaria	Hombres	223
Febrero 2016	44	Teruel	42	Enseñanza superior universitaria	Mujeres	523
Febrero 2016	50	Zaragoza	10	Educación Primaria o inferior	Hombres	5521
Febrero 2016	50	Zaragoza	10	Educación Primaria o inferior	Mujeres	6015
Febrero 2016	50	Zaragoza	20	Primera etapa de educación secundaria	Hombres	16712
Febrero 2016	50	Zaragoza	20	Primera etapa de educación secundaria	Mujeres	18677
Febrero 2016	50	Zaragoza	31	Bachillerato	Hombres	2576
Febrero 2016	50	Zaragoza	31	Bachillerato	Mujeres	3394
Febrero 2016	50	Zaragoza	32	Enseñanza media de formación profesional	Hombres	2223
Febrero 2016	50	Zaragoza	32	Enseñanza media de formación profesional	Mujeres	3504
Febrero 2016	50	Zaragoza	41	Enseñanza superior de formación profesional	Hombres	1577
Febrero 2016	50	Zaragoza	41	Enseñanza superior de formación profesional	Mujeres	2550
Febrero 2016	50	Zaragoza	42	Enseñanza superior universitaria	Hombres	2243
Febrero 2016	50	Zaragoza	42	Enseñanza superior universitaria	Mujeres	4947
Enero 2016	22	Huesca	10	Educación Primaria o inferior	Hombres	1646
Enero 2016	22	Huesca	10	Educación Primaria o inferior	Mujeres	1728
Enero 2016	22	Huesca	20	Primera etapa de educación secundaria	Hombres	2763
Enero 2016	22	Huesca	20	Primera etapa de educación secundaria	Mujeres	2479
Enero 2016	22	Huesca	31	Bachillerato	Hombres	416
Enero 2016	22	Huesca	31	Bachillerato	Mujeres	529
Enero 2016	22	Huesca	32	Enseñanza media de formación profesional	Hombres	330
Enero 2016	22	Huesca	32	Enseñanza media de formación profesional	Mujeres	516
Enero 2016	22	Huesca	41	Enseñanza superior de formación profesional	Hombres	264
Enero 2016	22	Huesca	41	Enseñanza superior de formación profesional	Mujeres	409
Enero 2016	22	Huesca	42	Enseñanza superior universitaria	Hombres	373
Enero 2016	22	Huesca	42	Enseñanza superior universitaria	Mujeres	853
Enero 2016	44	Teruel	10	Educación Primaria o inferior	Hombres	1424
Enero 2016	44	Teruel	10	Educación Primaria o inferior	Mujeres	1354
Enero 2016	44	Teruel	20	Primera etapa de educación secundaria	Hombres	1785
Enero 2016	44	Teruel	20	Primera etapa de educación secundaria	Mujeres	1700
Enero 2016	44	Teruel	31	Bachillerato	Hombres	217
Enero 2016	44	Teruel	31	Bachillerato	Mujeres	239
Enero 2016	44	Teruel	32	Enseñanza media de formación profesional	Hombres	296
Enero 2016	44	Teruel	32	Enseñanza media de formación profesional	Mujeres	423
Enero 2016	44	Teruel	41	Enseñanza superior de formación profesional	Hombres	209
Enero 2016	44	Teruel	41	Enseñanza superior de formación profesional	Mujeres	284
Enero 2016	44	Teruel	42	Enseñanza superior universitaria	Hombres	230
Enero 2016	44	Teruel	42	Enseñanza superior universitaria	Mujeres	551
Enero 2016	50	Zaragoza	10	Educación Primaria o inferior	Hombres	5423
Enero 2016	50	Zaragoza	10	Educación Primaria o inferior	Mujeres	5936
Enero 2016	50	Zaragoza	20	Primera etapa de educación secundaria	Hombres	16733
Enero 2016	50	Zaragoza	20	Primera etapa de educación secundaria	Mujeres	18802
Enero 2016	50	Zaragoza	31	Bachillerato	Hombres	2632
Enero 2016	50	Zaragoza	31	Bachillerato	Mujeres	3438
Enero 2016	50	Zaragoza	32	Enseñanza media de formación profesional	Hombres	2222
Enero 2016	50	Zaragoza	32	Enseñanza media de formación profesional	Mujeres	3504
Enero 2016	50	Zaragoza	41	Enseñanza superior de formación profesional	Hombres	1604
Enero 2016	50	Zaragoza	41	Enseñanza superior de formación profesional	Mujeres	2599
Enero 2016	50	Zaragoza	42	Enseñanza superior universitaria	Hombres	2348
Enero 2016	50	Zaragoza	42	Enseñanza superior universitaria	Mujeres	5086
Diciembre 2015	22	Huesca	10	Educación Primaria o inferior	Hombres	1620
Diciembre 2015	22	Huesca	10	Educación Primaria o inferior	Mujeres	1748
Diciembre 2015	22	Huesca	20	Primera etapa de educación secundaria	Hombres	2654
Diciembre 2015	22	Huesca	20	Primera etapa de educación secundaria	Mujeres	2415
Diciembre 2015	22	Huesca	31	Bachillerato	Hombres	415
Diciembre 2015	22	Huesca	31	Bachillerato	Mujeres	506
Diciembre 2015	22	Huesca	32	Enseñanza media de formación profesional	Hombres	299
Diciembre 2015	22	Huesca	32	Enseñanza media de formación profesional	Mujeres	483
Diciembre 2015	22	Huesca	41	Enseñanza superior de formación profesional	Hombres	252
Diciembre 2015	22	Huesca	41	Enseñanza superior de formación profesional	Mujeres	385
Diciembre 2015	22	Huesca	42	Enseñanza superior universitaria	Hombres	362
Diciembre 2015	22	Huesca	42	Enseñanza superior universitaria	Mujeres	788
Diciembre 2015	44	Teruel	10	Educación Primaria o inferior	Hombres	1411
Diciembre 2015	44	Teruel	10	Educación Primaria o inferior	Mujeres	1313
Diciembre 2015	44	Teruel	20	Primera etapa de educación secundaria	Hombres	1733
Diciembre 2015	44	Teruel	20	Primera etapa de educación secundaria	Mujeres	1647
Diciembre 2015	44	Teruel	31	Bachillerato	Hombres	200
Diciembre 2015	44	Teruel	31	Bachillerato	Mujeres	217
Diciembre 2015	44	Teruel	32	Enseñanza media de formación profesional	Hombres	276
Diciembre 2015	44	Teruel	32	Enseñanza media de formación profesional	Mujeres	393
Diciembre 2015	44	Teruel	41	Enseñanza superior de formación profesional	Hombres	208
Diciembre 2015	44	Teruel	41	Enseñanza superior de formación profesional	Mujeres	268
Diciembre 2015	44	Teruel	42	Enseñanza superior universitaria	Hombres	226
Diciembre 2015	44	Teruel	42	Enseñanza superior universitaria	Mujeres	504
Diciembre 2015	50	Zaragoza	10	Educación Primaria o inferior	Hombres	5502
Diciembre 2015	50	Zaragoza	10	Educación Primaria o inferior	Mujeres	5964
Diciembre 2015	50	Zaragoza	20	Primera etapa de educación secundaria	Hombres	16713
Diciembre 2015	50	Zaragoza	20	Primera etapa de educación secundaria	Mujeres	18286
Diciembre 2015	50	Zaragoza	31	Bachillerato	Hombres	2609
Diciembre 2015	50	Zaragoza	31	Bachillerato	Mujeres	3371
Diciembre 2015	50	Zaragoza	32	Enseñanza media de formación profesional	Hombres	2240
Diciembre 2015	50	Zaragoza	32	Enseñanza media de formación profesional	Mujeres	3168
Diciembre 2015	50	Zaragoza	41	Enseñanza superior de formación profesional	Hombres	1600
Diciembre 2015	50	Zaragoza	41	Enseñanza superior de formación profesional	Mujeres	2440
Diciembre 2015	50	Zaragoza	42	Enseñanza superior universitaria	Hombres	2272
Diciembre 2015	50	Zaragoza	42	Enseñanza superior universitaria	Mujeres	4796
Noviembre 2015	22	Huesca	10	Educación Primaria o inferior	Hombres	1709
Noviembre 2015	22	Huesca	10	Educación Primaria o inferior	Mujeres	1814
Noviembre 2015	22	Huesca	20	Primera etapa de educación secundaria	Hombres	2735
Noviembre 2015	22	Huesca	20	Primera etapa de educación secundaria	Mujeres	2588
Noviembre 2015	22	Huesca	31	Bachillerato	Hombres	433
Noviembre 2015	22	Huesca	31	Bachillerato	Mujeres	548
Noviembre 2015	22	Huesca	32	Enseñanza media de formación profesional	Hombres	329
Noviembre 2015	22	Huesca	32	Enseñanza media de formación profesional	Mujeres	534
Noviembre 2015	22	Huesca	41	Enseñanza superior de formación profesional	Hombres	270
Noviembre 2015	22	Huesca	41	Enseñanza superior de formación profesional	Mujeres	436
Noviembre 2015	22	Huesca	42	Enseñanza superior universitaria	Hombres	389
Noviembre 2015	22	Huesca	42	Enseñanza superior universitaria	Mujeres	881
Noviembre 2015	44	Teruel	10	Educación Primaria o inferior	Hombres	1370
Noviembre 2015	44	Teruel	10	Educación Primaria o inferior	Mujeres	1404
Noviembre 2015	44	Teruel	20	Primera etapa de educación secundaria	Hombres	1705
Noviembre 2015	44	Teruel	20	Primera etapa de educación secundaria	Mujeres	1712
Noviembre 2015	44	Teruel	31	Bachillerato	Hombres	198
Noviembre 2015	44	Teruel	31	Bachillerato	Mujeres	238
Noviembre 2015	44	Teruel	32	Enseñanza media de formación profesional	Hombres	280
Noviembre 2015	44	Teruel	32	Enseñanza media de formación profesional	Mujeres	442
Noviembre 2015	44	Teruel	41	Enseñanza superior de formación profesional	Hombres	200
Noviembre 2015	44	Teruel	41	Enseñanza superior de formación profesional	Mujeres	295
Noviembre 2015	44	Teruel	42	Enseñanza superior universitaria	Hombres	223
Noviembre 2015	44	Teruel	42	Enseñanza superior universitaria	Mujeres	552
