Mes y año	Mes (código)	Comarca código	Comarca nombre	Sector código	Sector descripción	Sexo	Número de contratos
Febrero 2017	201702	23	Bajo Martín	1	Agricultura, ganadería y pesca	Hombres	22
Febrero 2017	201702	23	Bajo Martín	1	Agricultura, ganadería y pesca	Mujeres	1
Febrero 2017	201702	23	Bajo Martín	2	Industria y energía	Hombres	16
Febrero 2017	201702	23	Bajo Martín	2	Industria y energía	Mujeres	5
Febrero 2017	201702	23	Bajo Martín	3	Construcción	Hombres	3
Febrero 2017	201702	23	Bajo Martín	4	Servicios	Hombres	34
Febrero 2017	201702	23	Bajo Martín	4	Servicios	Mujeres	33
Febrero 2017	201702	24	Campo de Daroca	1	Agricultura, ganadería y pesca	Hombres	13
Febrero 2017	201702	24	Campo de Daroca	1	Agricultura, ganadería y pesca	Mujeres	2
Febrero 2017	201702	24	Campo de Daroca	2	Industria y energía	Hombres	3
Febrero 2017	201702	24	Campo de Daroca	2	Industria y energía	Mujeres	4
Febrero 2017	201702	24	Campo de Daroca	4	Servicios	Hombres	11
Febrero 2017	201702	24	Campo de Daroca	4	Servicios	Mujeres	30
Febrero 2017	201702	25	Jiloca	1	Agricultura, ganadería y pesca	Hombres	6
Febrero 2017	201702	25	Jiloca	1	Agricultura, ganadería y pesca	Mujeres	1
Febrero 2017	201702	25	Jiloca	2	Industria y energía	Hombres	20
Febrero 2017	201702	25	Jiloca	2	Industria y energía	Mujeres	16
Febrero 2017	201702	25	Jiloca	3	Construcción	Hombres	11
Febrero 2017	201702	25	Jiloca	3	Construcción	Mujeres	1
Febrero 2017	201702	25	Jiloca	4	Servicios	Hombres	29
Febrero 2017	201702	25	Jiloca	4	Servicios	Mujeres	52
Febrero 2017	201702	26	Cuencas Mineras	1	Agricultura, ganadería y pesca	Hombres	13
Febrero 2017	201702	26	Cuencas Mineras	2	Industria y energía	Hombres	12
Febrero 2017	201702	26	Cuencas Mineras	2	Industria y energía	Mujeres	10
Febrero 2017	201702	26	Cuencas Mineras	3	Construcción	Hombres	3
Febrero 2017	201702	26	Cuencas Mineras	4	Servicios	Hombres	22
Febrero 2017	201702	26	Cuencas Mineras	4	Servicios	Mujeres	37
Febrero 2017	201702	27	Andorra-Sierra de Arcos	1	Agricultura, ganadería y pesca	Hombres	1
Febrero 2017	201702	27	Andorra-Sierra de Arcos	1	Agricultura, ganadería y pesca	Mujeres	1
Febrero 2017	201702	27	Andorra-Sierra de Arcos	2	Industria y energía	Hombres	26
Febrero 2017	201702	27	Andorra-Sierra de Arcos	3	Construcción	Hombres	21
Febrero 2017	201702	27	Andorra-Sierra de Arcos	3	Construcción	Mujeres	1
Febrero 2017	201702	27	Andorra-Sierra de Arcos	4	Servicios	Hombres	28
Febrero 2017	201702	27	Andorra-Sierra de Arcos	4	Servicios	Mujeres	85
Febrero 2017	201702	28	Bajo Aragón	1	Agricultura, ganadería y pesca	Hombres	37
Febrero 2017	201702	28	Bajo Aragón	1	Agricultura, ganadería y pesca	Mujeres	4
Febrero 2017	201702	28	Bajo Aragón	2	Industria y energía	Hombres	30
Febrero 2017	201702	28	Bajo Aragón	2	Industria y energía	Mujeres	6
Febrero 2017	201702	28	Bajo Aragón	3	Construcción	Hombres	41
Febrero 2017	201702	28	Bajo Aragón	3	Construcción	Mujeres	4
Febrero 2017	201702	28	Bajo Aragón	4	Servicios	Hombres	96
Febrero 2017	201702	28	Bajo Aragón	4	Servicios	Mujeres	148
Febrero 2017	201702	29	Comunidad de Teruel	1	Agricultura, ganadería y pesca	Hombres	53
Febrero 2017	201702	29	Comunidad de Teruel	1	Agricultura, ganadería y pesca	Mujeres	11
Febrero 2017	201702	29	Comunidad de Teruel	2	Industria y energía	Hombres	632
Febrero 2017	201702	29	Comunidad de Teruel	2	Industria y energía	Mujeres	108
Febrero 2017	201702	29	Comunidad de Teruel	3	Construcción	Hombres	69
Febrero 2017	201702	29	Comunidad de Teruel	3	Construcción	Mujeres	5
Febrero 2017	201702	29	Comunidad de Teruel	4	Servicios	Hombres	321
Febrero 2017	201702	29	Comunidad de Teruel	4	Servicios	Mujeres	459
Febrero 2017	201702	30	Maestrazgo	1	Agricultura, ganadería y pesca	Hombres	3
Febrero 2017	201702	30	Maestrazgo	2	Industria y energía	Hombres	1
Febrero 2017	201702	30	Maestrazgo	3	Construcción	Hombres	5
Febrero 2017	201702	30	Maestrazgo	3	Construcción	Mujeres	1
Febrero 2017	201702	30	Maestrazgo	4	Servicios	Hombres	7
Febrero 2017	201702	30	Maestrazgo	4	Servicios	Mujeres	11
Febrero 2017	201702	31	Sierra de Albarracín	1	Agricultura, ganadería y pesca	Hombres	3
Febrero 2017	201702	31	Sierra de Albarracín	2	Industria y energía	Hombres	3
Febrero 2017	201702	31	Sierra de Albarracín	2	Industria y energía	Mujeres	2
Febrero 2017	201702	31	Sierra de Albarracín	3	Construcción	Hombres	9
Febrero 2017	201702	31	Sierra de Albarracín	3	Construcción	Mujeres	2
Febrero 2017	201702	31	Sierra de Albarracín	4	Servicios	Hombres	8
Febrero 2017	201702	31	Sierra de Albarracín	4	Servicios	Mujeres	14
Febrero 2017	201702	32	Gúdar-Javalambre	1	Agricultura, ganadería y pesca	Hombres	12
Febrero 2017	201702	32	Gúdar-Javalambre	1	Agricultura, ganadería y pesca	Mujeres	1
Febrero 2017	201702	32	Gúdar-Javalambre	2	Industria y energía	Hombres	16
Febrero 2017	201702	32	Gúdar-Javalambre	2	Industria y energía	Mujeres	5
Febrero 2017	201702	32	Gúdar-Javalambre	3	Construcción	Hombres	8
Febrero 2017	201702	32	Gúdar-Javalambre	4	Servicios	Hombres	122
Febrero 2017	201702	32	Gúdar-Javalambre	4	Servicios	Mujeres	207
Febrero 2017	201702	33	Matarraña / Matarranya	1	Agricultura, ganadería y pesca	Hombres	27
Febrero 2017	201702	33	Matarraña / Matarranya	1	Agricultura, ganadería y pesca	Mujeres	1
Febrero 2017	201702	33	Matarraña / Matarranya	2	Industria y energía	Hombres	3
Febrero 2017	201702	33	Matarraña / Matarranya	2	Industria y energía	Mujeres	4
Febrero 2017	201702	33	Matarraña / Matarranya	3	Construcción	Hombres	5
Febrero 2017	201702	33	Matarraña / Matarranya	4	Servicios	Hombres	23
Febrero 2017	201702	33	Matarraña / Matarranya	4	Servicios	Mujeres	59
Enero 2017	201701	01	La Jacetania	1	Agricultura, ganadería y pesca	Hombres	3
Enero 2017	201701	01	La Jacetania	2	Industria y energía	Hombres	9
Enero 2017	201701	01	La Jacetania	2	Industria y energía	Mujeres	2
Enero 2017	201701	01	La Jacetania	3	Construcción	Hombres	22
Enero 2017	201701	01	La Jacetania	4	Servicios	Hombres	226
Enero 2017	201701	01	La Jacetania	4	Servicios	Mujeres	314
Enero 2017	201701	02	Alto Gállego	1	Agricultura, ganadería y pesca	Hombres	2
Enero 2017	201701	02	Alto Gállego	2	Industria y energía	Hombres	19
Enero 2017	201701	02	Alto Gállego	2	Industria y energía	Mujeres	17
Enero 2017	201701	02	Alto Gállego	3	Construcción	Hombres	13
Enero 2017	201701	02	Alto Gállego	3	Construcción	Mujeres	1
Enero 2017	201701	02	Alto Gállego	4	Servicios	Hombres	473
Enero 2017	201701	02	Alto Gállego	4	Servicios	Mujeres	421
Enero 2017	201701	03	Sobrarbe	1	Agricultura, ganadería y pesca	Hombres	22
Enero 2017	201701	03	Sobrarbe	1	Agricultura, ganadería y pesca	Mujeres	1
Enero 2017	201701	03	Sobrarbe	2	Industria y energía	Hombres	2
Enero 2017	201701	03	Sobrarbe	3	Construcción	Hombres	5
Enero 2017	201701	03	Sobrarbe	4	Servicios	Hombres	57
Enero 2017	201701	03	Sobrarbe	4	Servicios	Mujeres	103
Enero 2017	201701	04	La Ribagorza	1	Agricultura, ganadería y pesca	Hombres	15
Enero 2017	201701	04	La Ribagorza	1	Agricultura, ganadería y pesca	Mujeres	2
Enero 2017	201701	04	La Ribagorza	2	Industria y energía	Hombres	5
Enero 2017	201701	04	La Ribagorza	2	Industria y energía	Mujeres	2
Enero 2017	201701	04	La Ribagorza	3	Construcción	Hombres	7
Enero 2017	201701	04	La Ribagorza	3	Construcción	Mujeres	4
Enero 2017	201701	04	La Ribagorza	4	Servicios	Hombres	146
Enero 2017	201701	04	La Ribagorza	4	Servicios	Mujeres	157
Enero 2017	201701	05	Cinco Villas	1	Agricultura, ganadería y pesca	Hombres	112
Enero 2017	201701	05	Cinco Villas	1	Agricultura, ganadería y pesca	Mujeres	25
Enero 2017	201701	05	Cinco Villas	2	Industria y energía	Hombres	98
Enero 2017	201701	05	Cinco Villas	2	Industria y energía	Mujeres	48
Enero 2017	201701	05	Cinco Villas	3	Construcción	Hombres	45
Enero 2017	201701	05	Cinco Villas	3	Construcción	Mujeres	2
Enero 2017	201701	05	Cinco Villas	4	Servicios	Hombres	89
Enero 2017	201701	05	Cinco Villas	4	Servicios	Mujeres	191
Enero 2017	201701	06	Hoya de Huesca / Plana de Uesca	1	Agricultura, ganadería y pesca	Hombres	55
Enero 2017	201701	06	Hoya de Huesca / Plana de Uesca	1	Agricultura, ganadería y pesca	Mujeres	9
Enero 2017	201701	06	Hoya de Huesca / Plana de Uesca	2	Industria y energía	Hombres	124
Enero 2017	201701	06	Hoya de Huesca / Plana de Uesca	2	Industria y energía	Mujeres	14
Enero 2017	201701	06	Hoya de Huesca / Plana de Uesca	3	Construcción	Hombres	191
Enero 2017	201701	06	Hoya de Huesca / Plana de Uesca	3	Construcción	Mujeres	7
Enero 2017	201701	06	Hoya de Huesca / Plana de Uesca	4	Servicios	Hombres	528
Enero 2017	201701	06	Hoya de Huesca / Plana de Uesca	4	Servicios	Mujeres	823
Enero 2017	201701	07	Somontano de Barbastro	1	Agricultura, ganadería y pesca	Hombres	73
Enero 2017	201701	07	Somontano de Barbastro	1	Agricultura, ganadería y pesca	Mujeres	4
Enero 2017	201701	07	Somontano de Barbastro	2	Industria y energía	Hombres	75
Enero 2017	201701	07	Somontano de Barbastro	2	Industria y energía	Mujeres	22
Enero 2017	201701	07	Somontano de Barbastro	3	Construcción	Hombres	17
Enero 2017	201701	07	Somontano de Barbastro	4	Servicios	Hombres	156
Enero 2017	201701	07	Somontano de Barbastro	4	Servicios	Mujeres	219
Enero 2017	201701	08	Cinca Medio	1	Agricultura, ganadería y pesca	Hombres	41
Enero 2017	201701	08	Cinca Medio	1	Agricultura, ganadería y pesca	Mujeres	10
Enero 2017	201701	08	Cinca Medio	2	Industria y energía	Hombres	73
Enero 2017	201701	08	Cinca Medio	2	Industria y energía	Mujeres	18
Enero 2017	201701	08	Cinca Medio	3	Construcción	Hombres	30
Enero 2017	201701	08	Cinca Medio	3	Construcción	Mujeres	2
Enero 2017	201701	08	Cinca Medio	4	Servicios	Hombres	153
Enero 2017	201701	08	Cinca Medio	4	Servicios	Mujeres	207
Enero 2017	201701	09	La Litera / La Llitera	1	Agricultura, ganadería y pesca	Hombres	49
Enero 2017	201701	09	La Litera / La Llitera	1	Agricultura, ganadería y pesca	Mujeres	4
Enero 2017	201701	09	La Litera / La Llitera	2	Industria y energía	Hombres	29
Enero 2017	201701	09	La Litera / La Llitera	2	Industria y energía	Mujeres	9
Enero 2017	201701	09	La Litera / La Llitera	3	Construcción	Hombres	24
Enero 2017	201701	09	La Litera / La Llitera	4	Servicios	Hombres	70
Enero 2017	201701	09	La Litera / La Llitera	4	Servicios	Mujeres	77
Enero 2017	201701	10	Los Monegros	1	Agricultura, ganadería y pesca	Hombres	53
Enero 2017	201701	10	Los Monegros	1	Agricultura, ganadería y pesca	Mujeres	7
Enero 2017	201701	10	Los Monegros	2	Industria y energía	Hombres	41
Enero 2017	201701	10	Los Monegros	2	Industria y energía	Mujeres	3
Enero 2017	201701	10	Los Monegros	3	Construcción	Hombres	16
Enero 2017	201701	10	Los Monegros	4	Servicios	Hombres	36
Enero 2017	201701	10	Los Monegros	4	Servicios	Mujeres	71
Enero 2017	201701	11	Bajo Cinca / Baix Cinca	1	Agricultura, ganadería y pesca	Hombres	291
Enero 2017	201701	11	Bajo Cinca / Baix Cinca	1	Agricultura, ganadería y pesca	Mujeres	22
Enero 2017	201701	11	Bajo Cinca / Baix Cinca	2	Industria y energía	Hombres	236
Enero 2017	201701	11	Bajo Cinca / Baix Cinca	2	Industria y energía	Mujeres	322
Enero 2017	201701	11	Bajo Cinca / Baix Cinca	3	Construcción	Hombres	18
Enero 2017	201701	11	Bajo Cinca / Baix Cinca	3	Construcción	Mujeres	2
Enero 2017	201701	11	Bajo Cinca / Baix Cinca	4	Servicios	Hombres	179
Enero 2017	201701	11	Bajo Cinca / Baix Cinca	4	Servicios	Mujeres	203
Enero 2017	201701	12	Tarazona y el Moncayo	1	Agricultura, ganadería y pesca	Hombres	8
Enero 2017	201701	12	Tarazona y el Moncayo	1	Agricultura, ganadería y pesca	Mujeres	3
Enero 2017	201701	12	Tarazona y el Moncayo	2	Industria y energía	Hombres	128
Enero 2017	201701	12	Tarazona y el Moncayo	2	Industria y energía	Mujeres	39
Enero 2017	201701	12	Tarazona y el Moncayo	3	Construcción	Hombres	6
Enero 2017	201701	12	Tarazona y el Moncayo	4	Servicios	Hombres	182
Enero 2017	201701	12	Tarazona y el Moncayo	4	Servicios	Mujeres	220
Enero 2017	201701	13	Campo de Borja	1	Agricultura, ganadería y pesca	Hombres	63
Enero 2017	201701	13	Campo de Borja	1	Agricultura, ganadería y pesca	Mujeres	10
Enero 2017	201701	13	Campo de Borja	2	Industria y energía	Hombres	110
Enero 2017	201701	13	Campo de Borja	2	Industria y energía	Mujeres	77
Enero 2017	201701	13	Campo de Borja	3	Construcción	Hombres	10
Enero 2017	201701	13	Campo de Borja	4	Servicios	Hombres	50
Enero 2017	201701	13	Campo de Borja	4	Servicios	Mujeres	91
Enero 2017	201701	14	Aranda	1	Agricultura, ganadería y pesca	Hombres	8
Enero 2017	201701	14	Aranda	2	Industria y energía	Hombres	58
Enero 2017	201701	14	Aranda	2	Industria y energía	Mujeres	48
Enero 2017	201701	14	Aranda	3	Construcción	Hombres	1
Enero 2017	201701	14	Aranda	4	Servicios	Hombres	18
Enero 2017	201701	14	Aranda	4	Servicios	Mujeres	17
Enero 2017	201701	15	Ribera Alta del Ebro	1	Agricultura, ganadería y pesca	Hombres	32
Enero 2017	201701	15	Ribera Alta del Ebro	1	Agricultura, ganadería y pesca	Mujeres	8
Enero 2017	201701	15	Ribera Alta del Ebro	2	Industria y energía	Hombres	535
Enero 2017	201701	15	Ribera Alta del Ebro	2	Industria y energía	Mujeres	181
Enero 2017	201701	15	Ribera Alta del Ebro	3	Construcción	Hombres	41
Enero 2017	201701	15	Ribera Alta del Ebro	3	Construcción	Mujeres	1
Enero 2017	201701	15	Ribera Alta del Ebro	4	Servicios	Hombres	398
Enero 2017	201701	15	Ribera Alta del Ebro	4	Servicios	Mujeres	319
Enero 2017	201701	16	Valdejalón	1	Agricultura, ganadería y pesca	Hombres	303
Enero 2017	201701	16	Valdejalón	1	Agricultura, ganadería y pesca	Mujeres	51
Enero 2017	201701	16	Valdejalón	2	Industria y energía	Hombres	526
Enero 2017	201701	16	Valdejalón	2	Industria y energía	Mujeres	206
Enero 2017	201701	16	Valdejalón	3	Construcción	Hombres	20
Enero 2017	201701	16	Valdejalón	3	Construcción	Mujeres	2
Enero 2017	201701	16	Valdejalón	4	Servicios	Hombres	243
Enero 2017	201701	16	Valdejalón	4	Servicios	Mujeres	537
Enero 2017	201701	17	Central	1	Agricultura, ganadería y pesca	Hombres	185
Enero 2017	201701	17	Central	1	Agricultura, ganadería y pesca	Mujeres	19
Enero 2017	201701	17	Central	2	Industria y energía	Hombres	4030
Enero 2017	201701	17	Central	2	Industria y energía	Mujeres	1489
Enero 2017	201701	17	Central	3	Construcción	Hombres	962
Enero 2017	201701	17	Central	3	Construcción	Mujeres	44
Enero 2017	201701	17	Central	4	Servicios	Hombres	8034
Enero 2017	201701	17	Central	4	Servicios	Mujeres	10478
Enero 2017	201701	18	Ribera Baja del Ebro	1	Agricultura, ganadería y pesca	Hombres	113
Enero 2017	201701	18	Ribera Baja del Ebro	1	Agricultura, ganadería y pesca	Mujeres	4
Enero 2017	201701	18	Ribera Baja del Ebro	2	Industria y energía	Hombres	92
Enero 2017	201701	18	Ribera Baja del Ebro	2	Industria y energía	Mujeres	14
Enero 2017	201701	18	Ribera Baja del Ebro	3	Construcción	Hombres	10
Enero 2017	201701	18	Ribera Baja del Ebro	4	Servicios	Hombres	47
Enero 2017	201701	18	Ribera Baja del Ebro	4	Servicios	Mujeres	66
Enero 2017	201701	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Agricultura, ganadería y pesca	Hombres	129
Enero 2017	201701	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Agricultura, ganadería y pesca	Mujeres	12
Enero 2017	201701	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Industria y energía	Hombres	6
Enero 2017	201701	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Industria y energía	Mujeres	5
Enero 2017	201701	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3	Construcción	Hombres	14
Enero 2017	201701	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4	Servicios	Hombres	41
Enero 2017	201701	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4	Servicios	Mujeres	71
Enero 2017	201701	20	Comunidad de Calatayud	1	Agricultura, ganadería y pesca	Hombres	98
Enero 2017	201701	20	Comunidad de Calatayud	1	Agricultura, ganadería y pesca	Mujeres	7
Enero 2017	201701	20	Comunidad de Calatayud	2	Industria y energía	Hombres	139
Enero 2017	201701	20	Comunidad de Calatayud	2	Industria y energía	Mujeres	28
Enero 2017	201701	20	Comunidad de Calatayud	3	Construcción	Hombres	31
Enero 2017	201701	20	Comunidad de Calatayud	3	Construcción	Mujeres	3
Enero 2017	201701	20	Comunidad de Calatayud	4	Servicios	Hombres	179
Enero 2017	201701	20	Comunidad de Calatayud	4	Servicios	Mujeres	259
Enero 2017	201701	21	Campo de Cariñena	1	Agricultura, ganadería y pesca	Hombres	149
Enero 2017	201701	21	Campo de Cariñena	1	Agricultura, ganadería y pesca	Mujeres	43
Enero 2017	201701	21	Campo de Cariñena	2	Industria y energía	Hombres	99
Enero 2017	201701	21	Campo de Cariñena	2	Industria y energía	Mujeres	24
Enero 2017	201701	21	Campo de Cariñena	3	Construcción	Hombres	5
Enero 2017	201701	21	Campo de Cariñena	4	Servicios	Hombres	75
Enero 2017	201701	21	Campo de Cariñena	4	Servicios	Mujeres	66
Enero 2017	201701	22	Campo de Belchite	1	Agricultura, ganadería y pesca	Hombres	4
Enero 2017	201701	22	Campo de Belchite	1	Agricultura, ganadería y pesca	Mujeres	1
Enero 2017	201701	22	Campo de Belchite	2	Industria y energía	Hombres	5
Enero 2017	201701	22	Campo de Belchite	2	Industria y energía	Mujeres	2
Enero 2017	201701	22	Campo de Belchite	3	Construcción	Hombres	8
Enero 2017	201701	22	Campo de Belchite	4	Servicios	Hombres	14
Enero 2017	201701	22	Campo de Belchite	4	Servicios	Mujeres	17
Enero 2017	201701	23	Bajo Martín	1	Agricultura, ganadería y pesca	Hombres	33
Enero 2017	201701	23	Bajo Martín	2	Industria y energía	Hombres	29
Enero 2017	201701	23	Bajo Martín	2	Industria y energía	Mujeres	16
Enero 2017	201701	23	Bajo Martín	3	Construcción	Hombres	7
Enero 2017	201701	23	Bajo Martín	4	Servicios	Hombres	38
Enero 2017	201701	23	Bajo Martín	4	Servicios	Mujeres	47
Enero 2017	201701	24	Campo de Daroca	1	Agricultura, ganadería y pesca	Hombres	10
Enero 2017	201701	24	Campo de Daroca	1	Agricultura, ganadería y pesca	Mujeres	1
Enero 2017	201701	24	Campo de Daroca	2	Industria y energía	Hombres	12
Enero 2017	201701	24	Campo de Daroca	2	Industria y energía	Mujeres	2
Enero 2017	201701	24	Campo de Daroca	3	Construcción	Hombres	2
Enero 2017	201701	24	Campo de Daroca	4	Servicios	Hombres	10
Enero 2017	201701	24	Campo de Daroca	4	Servicios	Mujeres	18
Enero 2017	201701	25	Jiloca	1	Agricultura, ganadería y pesca	Hombres	8
Enero 2017	201701	25	Jiloca	1	Agricultura, ganadería y pesca	Mujeres	1
Enero 2017	201701	25	Jiloca	2	Industria y energía	Hombres	24
Enero 2017	201701	25	Jiloca	2	Industria y energía	Mujeres	7
Enero 2017	201701	25	Jiloca	3	Construcción	Hombres	6
Enero 2017	201701	25	Jiloca	4	Servicios	Hombres	27
Enero 2017	201701	25	Jiloca	4	Servicios	Mujeres	39
Enero 2017	201701	26	Cuencas Mineras	1	Agricultura, ganadería y pesca	Hombres	3
Enero 2017	201701	26	Cuencas Mineras	2	Industria y energía	Hombres	18
Enero 2017	201701	26	Cuencas Mineras	2	Industria y energía	Mujeres	12
Enero 2017	201701	26	Cuencas Mineras	3	Construcción	Hombres	6
Enero 2017	201701	26	Cuencas Mineras	4	Servicios	Hombres	27
Enero 2017	201701	26	Cuencas Mineras	4	Servicios	Mujeres	62
Enero 2017	201701	27	Andorra-Sierra de Arcos	1	Agricultura, ganadería y pesca	Hombres	3
Enero 2017	201701	27	Andorra-Sierra de Arcos	2	Industria y energía	Hombres	18
Enero 2017	201701	27	Andorra-Sierra de Arcos	2	Industria y energía	Mujeres	2
Enero 2017	201701	27	Andorra-Sierra de Arcos	3	Construcción	Hombres	27
Enero 2017	201701	27	Andorra-Sierra de Arcos	4	Servicios	Hombres	25
Enero 2017	201701	27	Andorra-Sierra de Arcos	4	Servicios	Mujeres	93
Enero 2017	201701	28	Bajo Aragón	1	Agricultura, ganadería y pesca	Hombres	50
Enero 2017	201701	28	Bajo Aragón	1	Agricultura, ganadería y pesca	Mujeres	8
Enero 2017	201701	28	Bajo Aragón	2	Industria y energía	Hombres	34
Enero 2017	201701	28	Bajo Aragón	2	Industria y energía	Mujeres	8
Enero 2017	201701	28	Bajo Aragón	3	Construcción	Hombres	38
Enero 2017	201701	28	Bajo Aragón	4	Servicios	Hombres	114
Enero 2017	201701	28	Bajo Aragón	4	Servicios	Mujeres	163
Enero 2017	201701	29	Comunidad de Teruel	1	Agricultura, ganadería y pesca	Hombres	30
Enero 2017	201701	29	Comunidad de Teruel	1	Agricultura, ganadería y pesca	Mujeres	3
Enero 2017	201701	29	Comunidad de Teruel	2	Industria y energía	Hombres	651
Enero 2017	201701	29	Comunidad de Teruel	2	Industria y energía	Mujeres	63
Enero 2017	201701	29	Comunidad de Teruel	3	Construcción	Hombres	44
