Mes y año	Mes (código)	Mes nombre	Año	Sexo	Provincia código	Provincia nombre	Número de contratos	Sector código	Sector descripción
Noviembre 2014	201411	Noviembre	2014	Mujeres	50	Zaragoza	34	2	Industria y energía
Noviembre 2014	201411	Noviembre	2014	Hombres	50	Zaragoza	6	3	Construcción
Noviembre 2014	201411	Noviembre	2014	Mujeres	50	Zaragoza	7	3	Construcción
Noviembre 2014	201411	Noviembre	2014	Hombres	50	Zaragoza	129	4	Servicios
Noviembre 2014	201411	Noviembre	2014	Mujeres	50	Zaragoza	218	4	Servicios
Octubre 2014	201410	Octubre	2014	Hombres	22	Huesca	2	1	Agricultura, ganadería y pesca
Octubre 2014	201410	Octubre	2014	Hombres	22	Huesca	5	2	Industria y energía
Octubre 2014	201410	Octubre	2014	Mujeres	22	Huesca	3	2	Industria y energía
Octubre 2014	201410	Octubre	2014	Hombres	22	Huesca	25	4	Servicios
Octubre 2014	201410	Octubre	2014	Mujeres	22	Huesca	62	4	Servicios
Octubre 2014	201410	Octubre	2014	Hombres	44	Teruel	2	1	Agricultura, ganadería y pesca
Octubre 2014	201410	Octubre	2014	Hombres	44	Teruel	12	2	Industria y energía
Octubre 2014	201410	Octubre	2014	Mujeres	44	Teruel	6	2	Industria y energía
Octubre 2014	201410	Octubre	2014	Hombres	44	Teruel	1	3	Construcción
Octubre 2014	201410	Octubre	2014	Mujeres	44	Teruel	1	3	Construcción
Octubre 2014	201410	Octubre	2014	Hombres	44	Teruel	16	4	Servicios
Octubre 2014	201410	Octubre	2014	Mujeres	44	Teruel	37	4	Servicios
Octubre 2014	201410	Octubre	2014	Hombres	50	Zaragoza	6	1	Agricultura, ganadería y pesca
Octubre 2014	201410	Octubre	2014	Hombres	50	Zaragoza	53	2	Industria y energía
Octubre 2014	201410	Octubre	2014	Mujeres	50	Zaragoza	31	2	Industria y energía
Octubre 2014	201410	Octubre	2014	Hombres	50	Zaragoza	3	3	Construcción
Octubre 2014	201410	Octubre	2014	Mujeres	50	Zaragoza	4	3	Construcción
Octubre 2014	201410	Octubre	2014	Hombres	50	Zaragoza	176	4	Servicios
Octubre 2014	201410	Octubre	2014	Mujeres	50	Zaragoza	299	4	Servicios
Septiembre 2014	201409	Septiembre	2014	Hombres	22	Huesca	4	1	Agricultura, ganadería y pesca
Septiembre 2014	201409	Septiembre	2014	Mujeres	22	Huesca	1	1	Agricultura, ganadería y pesca
Septiembre 2014	201409	Septiembre	2014	Mujeres	22	Huesca	2	2	Industria y energía
Septiembre 2014	201409	Septiembre	2014	Hombres	22	Huesca	3	3	Construcción
Septiembre 2014	201409	Septiembre	2014	Mujeres	22	Huesca	1	3	Construcción
Septiembre 2014	201409	Septiembre	2014	Hombres	22	Huesca	27	4	Servicios
Septiembre 2014	201409	Septiembre	2014	Mujeres	22	Huesca	46	4	Servicios
Septiembre 2014	201409	Septiembre	2014	Hombres	44	Teruel	3	1	Agricultura, ganadería y pesca
Septiembre 2014	201409	Septiembre	2014	Mujeres	44	Teruel	1	1	Agricultura, ganadería y pesca
Septiembre 2014	201409	Septiembre	2014	Hombres	44	Teruel	6	2	Industria y energía
Septiembre 2014	201409	Septiembre	2014	Mujeres	44	Teruel	6	2	Industria y energía
Septiembre 2014	201409	Septiembre	2014	Hombres	44	Teruel	15	4	Servicios
Septiembre 2014	201409	Septiembre	2014	Mujeres	44	Teruel	24	4	Servicios
Septiembre 2014	201409	Septiembre	2014	Hombres	50	Zaragoza	3	1	Agricultura, ganadería y pesca
Septiembre 2014	201409	Septiembre	2014	Mujeres	50	Zaragoza	3	1	Agricultura, ganadería y pesca
Septiembre 2014	201409	Septiembre	2014	Hombres	50	Zaragoza	58	2	Industria y energía
Septiembre 2014	201409	Septiembre	2014	Mujeres	50	Zaragoza	27	2	Industria y energía
Septiembre 2014	201409	Septiembre	2014	Hombres	50	Zaragoza	7	3	Construcción
Septiembre 2014	201409	Septiembre	2014	Mujeres	50	Zaragoza	4	3	Construcción
Septiembre 2014	201409	Septiembre	2014	Hombres	50	Zaragoza	205	4	Servicios
Septiembre 2014	201409	Septiembre	2014	Mujeres	50	Zaragoza	290	4	Servicios
Agosto 2014	201408	Agosto	2014	Hombres	22	Huesca	1	1	Agricultura, ganadería y pesca
Agosto 2014	201408	Agosto	2014	Hombres	22	Huesca	3	2	Industria y energía
Agosto 2014	201408	Agosto	2014	Mujeres	22	Huesca	2	2	Industria y energía
Agosto 2014	201408	Agosto	2014	Hombres	22	Huesca	2	3	Construcción
Agosto 2014	201408	Agosto	2014	Hombres	22	Huesca	17	4	Servicios
Agosto 2014	201408	Agosto	2014	Mujeres	22	Huesca	29	4	Servicios
Agosto 2014	201408	Agosto	2014	Hombres	44	Teruel	2	1	Agricultura, ganadería y pesca
Agosto 2014	201408	Agosto	2014	Hombres	44	Teruel	3	2	Industria y energía
Agosto 2014	201408	Agosto	2014	Mujeres	44	Teruel	7	2	Industria y energía
Agosto 2014	201408	Agosto	2014	Hombres	44	Teruel	9	4	Servicios
Agosto 2014	201408	Agosto	2014	Mujeres	44	Teruel	29	4	Servicios
Agosto 2014	201408	Agosto	2014	Hombres	50	Zaragoza	12	1	Agricultura, ganadería y pesca
Agosto 2014	201408	Agosto	2014	Hombres	50	Zaragoza	28	2	Industria y energía
Agosto 2014	201408	Agosto	2014	Mujeres	50	Zaragoza	20	2	Industria y energía
Agosto 2014	201408	Agosto	2014	Hombres	50	Zaragoza	3	3	Construcción
Agosto 2014	201408	Agosto	2014	Mujeres	50	Zaragoza	2	3	Construcción
Agosto 2014	201408	Agosto	2014	Hombres	50	Zaragoza	133	4	Servicios
Agosto 2014	201408	Agosto	2014	Mujeres	50	Zaragoza	201	4	Servicios
Julio 2014	201407	Julio	2014	Hombres	22	Huesca	5	1	Agricultura, ganadería y pesca
Julio 2014	201407	Julio	2014	Mujeres	22	Huesca	1	1	Agricultura, ganadería y pesca
Julio 2014	201407	Julio	2014	Hombres	22	Huesca	3	2	Industria y energía
Julio 2014	201407	Julio	2014	Mujeres	22	Huesca	1	2	Industria y energía
Julio 2014	201407	Julio	2014	Hombres	22	Huesca	40	4	Servicios
Julio 2014	201407	Julio	2014	Mujeres	22	Huesca	54	4	Servicios
Julio 2014	201407	Julio	2014	Hombres	44	Teruel	2	1	Agricultura, ganadería y pesca
Julio 2014	201407	Julio	2014	Hombres	44	Teruel	5	2	Industria y energía
Julio 2014	201407	Julio	2014	Mujeres	44	Teruel	7	2	Industria y energía
Julio 2014	201407	Julio	2014	Hombres	44	Teruel	12	4	Servicios
Julio 2014	201407	Julio	2014	Mujeres	44	Teruel	35	4	Servicios
Julio 2014	201407	Julio	2014	Hombres	50	Zaragoza	8	1	Agricultura, ganadería y pesca
Julio 2014	201407	Julio	2014	Mujeres	50	Zaragoza	3	1	Agricultura, ganadería y pesca
Julio 2014	201407	Julio	2014	Hombres	50	Zaragoza	60	2	Industria y energía
Julio 2014	201407	Julio	2014	Mujeres	50	Zaragoza	42	2	Industria y energía
Julio 2014	201407	Julio	2014	Hombres	50	Zaragoza	6	3	Construcción
Julio 2014	201407	Julio	2014	Mujeres	50	Zaragoza	4	3	Construcción
Julio 2014	201407	Julio	2014	Hombres	50	Zaragoza	179	4	Servicios
Julio 2014	201407	Julio	2014	Mujeres	50	Zaragoza	276	4	Servicios
Junio 2014	201406	Junio	2014	Hombres	22	Huesca	2	1	Agricultura, ganadería y pesca
Junio 2014	201406	Junio	2014	Hombres	22	Huesca	4	2	Industria y energía
Junio 2014	201406	Junio	2014	Mujeres	22	Huesca	6	2	Industria y energía
Junio 2014	201406	Junio	2014	Hombres	22	Huesca	2	3	Construcción
Junio 2014	201406	Junio	2014	Mujeres	22	Huesca	2	3	Construcción
Junio 2014	201406	Junio	2014	Hombres	22	Huesca	19	4	Servicios
Junio 2014	201406	Junio	2014	Mujeres	22	Huesca	54	4	Servicios
Junio 2014	201406	Junio	2014	Hombres	44	Teruel	1	1	Agricultura, ganadería y pesca
Junio 2014	201406	Junio	2014	Hombres	44	Teruel	2	2	Industria y energía
Junio 2014	201406	Junio	2014	Mujeres	44	Teruel	8	2	Industria y energía
Junio 2014	201406	Junio	2014	Mujeres	44	Teruel	2	3	Construcción
Junio 2014	201406	Junio	2014	Hombres	44	Teruel	15	4	Servicios
Junio 2014	201406	Junio	2014	Mujeres	44	Teruel	30	4	Servicios
Junio 2014	201406	Junio	2014	Hombres	50	Zaragoza	6	1	Agricultura, ganadería y pesca
Junio 2014	201406	Junio	2014	Mujeres	50	Zaragoza	1	1	Agricultura, ganadería y pesca
Junio 2014	201406	Junio	2014	Hombres	50	Zaragoza	33	2	Industria y energía
Junio 2014	201406	Junio	2014	Mujeres	50	Zaragoza	20	2	Industria y energía
Junio 2014	201406	Junio	2014	Hombres	50	Zaragoza	14	3	Construcción
Junio 2014	201406	Junio	2014	Mujeres	50	Zaragoza	4	3	Construcción
Junio 2014	201406	Junio	2014	Hombres	50	Zaragoza	156	4	Servicios
Junio 2014	201406	Junio	2014	Mujeres	50	Zaragoza	231	4	Servicios
Mayo 2014	201405	Mayo	2014	Hombres	22	Huesca	5	1	Agricultura, ganadería y pesca
Mayo 2014	201405	Mayo	2014	Hombres	22	Huesca	3	2	Industria y energía
Mayo 2014	201405	Mayo	2014	Mujeres	22	Huesca	4	2	Industria y energía
Mayo 2014	201405	Mayo	2014	Hombres	22	Huesca	1	3	Construcción
Mayo 2014	201405	Mayo	2014	Mujeres	22	Huesca	4	3	Construcción
Mayo 2014	201405	Mayo	2014	Hombres	22	Huesca	22	4	Servicios
Mayo 2014	201405	Mayo	2014	Mujeres	22	Huesca	44	4	Servicios
Mayo 2014	201405	Mayo	2014	Hombres	44	Teruel	1	1	Agricultura, ganadería y pesca
Mayo 2014	201405	Mayo	2014	Hombres	44	Teruel	7	2	Industria y energía
Mayo 2014	201405	Mayo	2014	Mujeres	44	Teruel	5	2	Industria y energía
Mayo 2014	201405	Mayo	2014	Hombres	44	Teruel	2	3	Construcción
Mayo 2014	201405	Mayo	2014	Hombres	44	Teruel	9	4	Servicios
Mayo 2014	201405	Mayo	2014	Mujeres	44	Teruel	28	4	Servicios
Mayo 2014	201405	Mayo	2014	Hombres	50	Zaragoza	3	1	Agricultura, ganadería y pesca
Mayo 2014	201405	Mayo	2014	Hombres	50	Zaragoza	57	2	Industria y energía
Mayo 2014	201405	Mayo	2014	Mujeres	50	Zaragoza	33	2	Industria y energía
Mayo 2014	201405	Mayo	2014	Hombres	50	Zaragoza	7	3	Construcción
Mayo 2014	201405	Mayo	2014	Mujeres	50	Zaragoza	1	3	Construcción
Mayo 2014	201405	Mayo	2014	Hombres	50	Zaragoza	119	4	Servicios
Mayo 2014	201405	Mayo	2014	Mujeres	50	Zaragoza	236	4	Servicios
Abril 2014	201404	Abril	2014	Hombres	22	Huesca	8	1	Agricultura, ganadería y pesca
Abril 2014	201404	Abril	2014	Mujeres	22	Huesca	2	1	Agricultura, ganadería y pesca
Abril 2014	201404	Abril	2014	Hombres	22	Huesca	4	2	Industria y energía
Abril 2014	201404	Abril	2014	Mujeres	22	Huesca	5	2	Industria y energía
Abril 2014	201404	Abril	2014	Hombres	22	Huesca	1	3	Construcción
Abril 2014	201404	Abril	2014	Hombres	22	Huesca	16	4	Servicios
Abril 2014	201404	Abril	2014	Mujeres	22	Huesca	45	4	Servicios
Abril 2014	201404	Abril	2014	Hombres	44	Teruel	3	1	Agricultura, ganadería y pesca
Abril 2014	201404	Abril	2014	Hombres	44	Teruel	5	2	Industria y energía
Abril 2014	201404	Abril	2014	Mujeres	44	Teruel	3	2	Industria y energía
Abril 2014	201404	Abril	2014	Hombres	44	Teruel	1	3	Construcción
Abril 2014	201404	Abril	2014	Hombres	44	Teruel	4	4	Servicios
Abril 2014	201404	Abril	2014	Mujeres	44	Teruel	24	4	Servicios
Abril 2014	201404	Abril	2014	Hombres	50	Zaragoza	6	1	Agricultura, ganadería y pesca
Abril 2014	201404	Abril	2014	Hombres	50	Zaragoza	27	2	Industria y energía
Abril 2014	201404	Abril	2014	Mujeres	50	Zaragoza	27	2	Industria y energía
Abril 2014	201404	Abril	2014	Hombres	50	Zaragoza	5	3	Construcción
Abril 2014	201404	Abril	2014	Mujeres	50	Zaragoza	3	3	Construcción
Abril 2014	201404	Abril	2014	Hombres	50	Zaragoza	141	4	Servicios
Abril 2014	201404	Abril	2014	Mujeres	50	Zaragoza	234	4	Servicios
Marzo 2014	201403	Marzo	2014	Hombres	22	Huesca	8	1	Agricultura, ganadería y pesca
Marzo 2014	201403	Marzo	2014	Hombres	22	Huesca	3	2	Industria y energía
Marzo 2014	201403	Marzo	2014	Mujeres	22	Huesca	2	2	Industria y energía
Marzo 2014	201403	Marzo	2014	Hombres	22	Huesca	1	3	Construcción
Marzo 2014	201403	Marzo	2014	Hombres	22	Huesca	24	4	Servicios
Marzo 2014	201403	Marzo	2014	Mujeres	22	Huesca	57	4	Servicios
Marzo 2014	201403	Marzo	2014	Hombres	44	Teruel	1	1	Agricultura, ganadería y pesca
Marzo 2014	201403	Marzo	2014	Hombres	44	Teruel	6	2	Industria y energía
Marzo 2014	201403	Marzo	2014	Mujeres	44	Teruel	7	2	Industria y energía
Marzo 2014	201403	Marzo	2014	Hombres	44	Teruel	1	3	Construcción
Marzo 2014	201403	Marzo	2014	Mujeres	44	Teruel	1	3	Construcción
Marzo 2014	201403	Marzo	2014	Hombres	44	Teruel	20	4	Servicios
Marzo 2014	201403	Marzo	2014	Mujeres	44	Teruel	27	4	Servicios
Marzo 2014	201403	Marzo	2014	Hombres	50	Zaragoza	4	1	Agricultura, ganadería y pesca
Marzo 2014	201403	Marzo	2014	Hombres	50	Zaragoza	33	2	Industria y energía
Marzo 2014	201403	Marzo	2014	Mujeres	50	Zaragoza	26	2	Industria y energía
Marzo 2014	201403	Marzo	2014	Hombres	50	Zaragoza	11	3	Construcción
Marzo 2014	201403	Marzo	2014	Mujeres	50	Zaragoza	1	3	Construcción
Marzo 2014	201403	Marzo	2014	Hombres	50	Zaragoza	150	4	Servicios
Marzo 2014	201403	Marzo	2014	Mujeres	50	Zaragoza	209	4	Servicios
Febrero 2014	201402	Febrero	2014	Hombres	22	Huesca	3	1	Agricultura, ganadería y pesca
Febrero 2014	201402	Febrero	2014	Mujeres	22	Huesca	2	1	Agricultura, ganadería y pesca
Febrero 2014	201402	Febrero	2014	Hombres	22	Huesca	8	2	Industria y energía
Febrero 2014	201402	Febrero	2014	Mujeres	22	Huesca	7	2	Industria y energía
Febrero 2014	201402	Febrero	2014	Hombres	22	Huesca	2	3	Construcción
Febrero 2014	201402	Febrero	2014	Mujeres	22	Huesca	2	3	Construcción
Febrero 2014	201402	Febrero	2014	Hombres	22	Huesca	28	4	Servicios
Febrero 2014	201402	Febrero	2014	Mujeres	22	Huesca	65	4	Servicios
Febrero 2014	201402	Febrero	2014	Hombres	44	Teruel	1	1	Agricultura, ganadería y pesca
Febrero 2014	201402	Febrero	2014	Mujeres	44	Teruel	1	1	Agricultura, ganadería y pesca
Febrero 2014	201402	Febrero	2014	Hombres	44	Teruel	4	2	Industria y energía
Febrero 2014	201402	Febrero	2014	Mujeres	44	Teruel	4	2	Industria y energía
Febrero 2014	201402	Febrero	2014	Hombres	44	Teruel	6	3	Construcción
Febrero 2014	201402	Febrero	2014	Hombres	44	Teruel	16	4	Servicios
Febrero 2014	201402	Febrero	2014	Mujeres	44	Teruel	32	4	Servicios
Febrero 2014	201402	Febrero	2014	Hombres	50	Zaragoza	4	1	Agricultura, ganadería y pesca
Febrero 2014	201402	Febrero	2014	Hombres	50	Zaragoza	53	2	Industria y energía
Febrero 2014	201402	Febrero	2014	Mujeres	50	Zaragoza	30	2	Industria y energía
Febrero 2014	201402	Febrero	2014	Hombres	50	Zaragoza	3	3	Construcción
Febrero 2014	201402	Febrero	2014	Mujeres	50	Zaragoza	1	3	Construcción
Febrero 2014	201402	Febrero	2014	Hombres	50	Zaragoza	132	4	Servicios
Febrero 2014	201402	Febrero	2014	Mujeres	50	Zaragoza	262	4	Servicios
Enero 2014	201401	Enero	2014	Hombres	22	Huesca	7	1	Agricultura, ganadería y pesca
Enero 2014	201401	Enero	2014	Hombres	22	Huesca	3	2	Industria y energía
Enero 2014	201401	Enero	2014	Mujeres	22	Huesca	6	2	Industria y energía
Enero 2014	201401	Enero	2014	Hombres	22	Huesca	6	3	Construcción
Enero 2014	201401	Enero	2014	Hombres	22	Huesca	30	4	Servicios
Enero 2014	201401	Enero	2014	Mujeres	22	Huesca	45	4	Servicios
Enero 2014	201401	Enero	2014	Hombres	44	Teruel	2	1	Agricultura, ganadería y pesca
Enero 2014	201401	Enero	2014	Mujeres	44	Teruel	1	1	Agricultura, ganadería y pesca
Enero 2014	201401	Enero	2014	Hombres	44	Teruel	4	2	Industria y energía
Enero 2014	201401	Enero	2014	Mujeres	44	Teruel	5	2	Industria y energía
Enero 2014	201401	Enero	2014	Hombres	44	Teruel	16	4	Servicios
Enero 2014	201401	Enero	2014	Mujeres	44	Teruel	32	4	Servicios
Enero 2014	201401	Enero	2014	Hombres	50	Zaragoza	4	1	Agricultura, ganadería y pesca
Enero 2014	201401	Enero	2014	Hombres	50	Zaragoza	41	2	Industria y energía
Enero 2014	201401	Enero	2014	Mujeres	50	Zaragoza	36	2	Industria y energía
Enero 2014	201401	Enero	2014	Hombres	50	Zaragoza	7	3	Construcción
Enero 2014	201401	Enero	2014	Mujeres	50	Zaragoza	3	3	Construcción
Enero 2014	201401	Enero	2014	Hombres	50	Zaragoza	122	4	Servicios
Enero 2014	201401	Enero	2014	Mujeres	50	Zaragoza	224	4	Servicios
Diciembre 2013	201312	Diciembre	2013	Hombres	22	Huesca	1	1	Agricultura, ganadería y pesca
Diciembre 2013	201312	Diciembre	2013	Hombres	22	Huesca	8	2	Industria y energía
Diciembre 2013	201312	Diciembre	2013	Mujeres	22	Huesca	1	2	Industria y energía
Diciembre 2013	201312	Diciembre	2013	Hombres	22	Huesca	2	3	Construcción
Diciembre 2013	201312	Diciembre	2013	Hombres	22	Huesca	20	4	Servicios
Diciembre 2013	201312	Diciembre	2013	Mujeres	22	Huesca	51	4	Servicios
Diciembre 2013	201312	Diciembre	2013	Hombres	44	Teruel	3	1	Agricultura, ganadería y pesca
Diciembre 2013	201312	Diciembre	2013	Hombres	44	Teruel	5	2	Industria y energía
Diciembre 2013	201312	Diciembre	2013	Mujeres	44	Teruel	4	2	Industria y energía
Diciembre 2013	201312	Diciembre	2013	Hombres	44	Teruel	10	4	Servicios
Diciembre 2013	201312	Diciembre	2013	Mujeres	44	Teruel	15	4	Servicios
Diciembre 2013	201312	Diciembre	2013	Hombres	50	Zaragoza	3	1	Agricultura, ganadería y pesca
Diciembre 2013	201312	Diciembre	2013	Hombres	50	Zaragoza	39	2	Industria y energía
Diciembre 2013	201312	Diciembre	2013	Mujeres	50	Zaragoza	20	2	Industria y energía
Diciembre 2013	201312	Diciembre	2013	Hombres	50	Zaragoza	6	3	Construcción
Diciembre 2013	201312	Diciembre	2013	Mujeres	50	Zaragoza	2	3	Construcción
Diciembre 2013	201312	Diciembre	2013	Hombres	50	Zaragoza	114	4	Servicios
Diciembre 2013	201312	Diciembre	2013	Mujeres	50	Zaragoza	191	4	Servicios
Noviembre 2013	201311	Noviembre	2013	Hombres	22	Huesca	6	1	Agricultura, ganadería y pesca
Noviembre 2013	201311	Noviembre	2013	Hombres	22	Huesca	4	2	Industria y energía
Noviembre 2013	201311	Noviembre	2013	Mujeres	22	Huesca	3	2	Industria y energía
Noviembre 2013	201311	Noviembre	2013	Hombres	22	Huesca	3	3	Construcción
Noviembre 2013	201311	Noviembre	2013	Mujeres	22	Huesca	2	3	Construcción
Noviembre 2013	201311	Noviembre	2013	Hombres	22	Huesca	29	4	Servicios
Noviembre 2013	201311	Noviembre	2013	Mujeres	22	Huesca	54	4	Servicios
Noviembre 2013	201311	Noviembre	2013	Hombres	44	Teruel	2	1	Agricultura, ganadería y pesca
Noviembre 2013	201311	Noviembre	2013	Mujeres	44	Teruel	1	1	Agricultura, ganadería y pesca
Noviembre 2013	201311	Noviembre	2013	Hombres	44	Teruel	11	2	Industria y energía
Noviembre 2013	201311	Noviembre	2013	Mujeres	44	Teruel	6	2	Industria y energía
Noviembre 2013	201311	Noviembre	2013	Hombres	44	Teruel	1	3	Construcción
Noviembre 2013	201311	Noviembre	2013	Mujeres	44	Teruel	1	3	Construcción
Noviembre 2013	201311	Noviembre	2013	Hombres	44	Teruel	27	4	Servicios
Noviembre 2013	201311	Noviembre	2013	Mujeres	44	Teruel	37	4	Servicios
Noviembre 2013	201311	Noviembre	2013	Hombres	50	Zaragoza	2	1	Agricultura, ganadería y pesca
Noviembre 2013	201311	Noviembre	2013	Mujeres	50	Zaragoza	2	1	Agricultura, ganadería y pesca
Noviembre 2013	201311	Noviembre	2013	Hombres	50	Zaragoza	51	2	Industria y energía
Noviembre 2013	201311	Noviembre	2013	Mujeres	50	Zaragoza	34	2	Industria y energía
Noviembre 2013	201311	Noviembre	2013	Hombres	50	Zaragoza	17	3	Construcción
Noviembre 2013	201311	Noviembre	2013	Mujeres	50	Zaragoza	6	3	Construcción
Noviembre 2013	201311	Noviembre	2013	Hombres	50	Zaragoza	158	4	Servicios
Noviembre 2013	201311	Noviembre	2013	Mujeres	50	Zaragoza	246	4	Servicios
Octubre 2013	201310	Octubre	2013	Hombres	22	Huesca	6	1	Agricultura, ganadería y pesca
Octubre 2013	201310	Octubre	2013	Mujeres	22	Huesca	1	1	Agricultura, ganadería y pesca
Octubre 2013	201310	Octubre	2013	Hombres	22	Huesca	9	2	Industria y energía
Octubre 2013	201310	Octubre	2013	Mujeres	22	Huesca	9	2	Industria y energía
Octubre 2013	201310	Octubre	2013	Hombres	22	Huesca	6	3	Construcción
Octubre 2013	201310	Octubre	2013	Hombres	22	Huesca	37	4	Servicios
Octubre 2013	201310	Octubre	2013	Mujeres	22	Huesca	52	4	Servicios
Octubre 2013	201310	Octubre	2013	Hombres	44	Teruel	3	1	Agricultura, ganadería y pesca
Octubre 2013	201310	Octubre	2013	Hombres	44	Teruel	5	2	Industria y energía
Octubre 2013	201310	Octubre	2013	Mujeres	44	Teruel	2	2	Industria y energía
Octubre 2013	201310	Octubre	2013	Hombres	44	Teruel	1	3	Construcción
Octubre 2013	201310	Octubre	2013	Hombres	44	Teruel	25	4	Servicios
Octubre 2013	201310	Octubre	2013	Mujeres	44	Teruel	37	4	Servicios
Octubre 2013	201310	Octubre	2013	Hombres	50	Zaragoza	8	1	Agricultura, ganadería y pesca
Octubre 2013	201310	Octubre	2013	Hombres	50	Zaragoza	48	2	Industria y energía
Octubre 2013	201310	Octubre	2013	Mujeres	50	Zaragoza	30	2	Industria y energía
Octubre 2013	201310	Octubre	2013	Hombres	50	Zaragoza	8	3	Construcción
Octubre 2013	201310	Octubre	2013	Mujeres	50	Zaragoza	5	3	Construcción
Octubre 2013	201310	Octubre	2013	Hombres	50	Zaragoza	201	4	Servicios
Octubre 2013	201310	Octubre	2013	Mujeres	50	Zaragoza	297	4	Servicios
Septiembre 2013	201309	Septiembre	2013	Hombres	22	Huesca	7	1	Agricultura, ganadería y pesca
Septiembre 2013	201309	Septiembre	2013	Hombres	22	Huesca	8	2	Industria y energía
Septiembre 2013	201309	Septiembre	2013	Mujeres	22	Huesca	3	2	Industria y energía
Septiembre 2013	201309	Septiembre	2013	Hombres	22	Huesca	2	3	Construcción
Septiembre 2013	201309	Septiembre	2013	Mujeres	22	Huesca	2	3	Construcción
Septiembre 2013	201309	Septiembre	2013	Hombres	22	Huesca	36	4	Servicios
Septiembre 2013	201309	Septiembre	2013	Mujeres	22	Huesca	59	4	Servicios
Septiembre 2013	201309	Septiembre	2013	Hombres	44	Teruel	2	1	Agricultura, ganadería y pesca
Septiembre 2013	201309	Septiembre	2013	Hombres	44	Teruel	9	2	Industria y energía
Septiembre 2013	201309	Septiembre	2013	Mujeres	44	Teruel	5	2	Industria y energía
Septiembre 2013	201309	Septiembre	2013	Hombres	44	Teruel	5	4	Servicios
Septiembre 2013	201309	Septiembre	2013	Mujeres	44	Teruel	28	4	Servicios
Septiembre 2013	201309	Septiembre	2013	Hombres	50	Zaragoza	3	1	Agricultura, ganadería y pesca
Septiembre 2013	201309	Septiembre	2013	Mujeres	50	Zaragoza	1	1	Agricultura, ganadería y pesca
Septiembre 2013	201309	Septiembre	2013	Hombres	50	Zaragoza	42	2	Industria y energía
Septiembre 2013	201309	Septiembre	2013	Mujeres	50	Zaragoza	26	2	Industria y energía
Septiembre 2013	201309	Septiembre	2013	Hombres	50	Zaragoza	8	3	Construcción
