Municipio código	Municipio nombre	Corine Land Cover 2000 nivel 3 descripción	Superficie (has)
44016	Alfambra	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	294,378085
44016	Alfambra	Terrenos regados permanentemente	895,637855
44016	Alfambra	Tierras de labor en secano	15124,771501
44016	Alfambra	Turberas y prados turbosos	0
44016	Alfambra	Vegetación esclerófila	3906,095437
44016	Alfambra	Viñedos	0
44016	Alfambra	Zonas de extracción minera	0
44016	Alfambra	Zonas en construcción	0
44016	Alfambra	Zonas industriales, comerciales y de transporte	7,266784
44016	Alfambra	Zonas quemadas	0
44016	Alfambra	Zonas verdes urbanas	0
44017	Aliaga	Aeropuertos	0
44017	Aliaga	Arrozales	0
44017	Aliaga	Bosque mixto	27,723457
44017	Aliaga	Bosques de coníferas	6669,948306
44017	Aliaga	Bosques de frondosas	184,882928
44017	Aliaga	Cursos de agua	0
44017	Aliaga	Escombreras y vertederos	119,442202
44017	Aliaga	Espacios con vegetación escasa	500,618047
44017	Aliaga	Frutales	0
44017	Aliaga	Glaciares y nieves permanentes	0
44017	Aliaga	Humedales y zonas pantanosas	0
44017	Aliaga	Instalaciones deportivas y recreativas	0
44017	Aliaga	Landas y matorrales mesófilos	0
44017	Aliaga	Láminas de agua	13,634837
44017	Aliaga	Matorral boscoso de transición	8242,690563
44017	Aliaga	Mosaico de cultivos	464,155417
44017	Aliaga	Olivares	0
44017	Aliaga	Pastizales naturales	804,436377
44017	Aliaga	Playas, dunas y arenales	0
44017	Aliaga	Prados y praderas	227,567485
44017	Aliaga	Redes viarias, ferroviarias y terrenos asociados	0
44017	Aliaga	Roquedo	198,542903
44017	Aliaga	Tejido urbano continuo	18,010939
44017	Aliaga	Tejido urbano discontinuo	0
44017	Aliaga	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	1325,260325
44017	Aliaga	Terrenos regados permanentemente	0
44017	Aliaga	Tierras de labor en secano	5216,943028
44017	Aliaga	Turberas y prados turbosos	0
44017	Aliaga	Vegetación esclerófila	14889,326411
44017	Aliaga	Viñedos	0
44017	Aliaga	Zonas de extracción minera	77,00505
44017	Aliaga	Zonas en construcción	0
44017	Aliaga	Zonas industriales, comerciales y de transporte	18,949629
44017	Aliaga	Zonas quemadas	0
44017	Aliaga	Zonas verdes urbanas	0
44018	Almohaja	Aeropuertos	0
44018	Almohaja	Arrozales	0
44018	Almohaja	Bosque mixto	0
44018	Almohaja	Bosques de coníferas	0
44018	Almohaja	Bosques de frondosas	334,292489
44018	Almohaja	Cursos de agua	0
44018	Almohaja	Escombreras y vertederos	0
44018	Almohaja	Espacios con vegetación escasa	0
44018	Almohaja	Frutales	0
44018	Almohaja	Glaciares y nieves permanentes	0
44018	Almohaja	Humedales y zonas pantanosas	0
44018	Almohaja	Instalaciones deportivas y recreativas	0
44018	Almohaja	Landas y matorrales mesófilos	0
44018	Almohaja	Láminas de agua	0
44018	Almohaja	Matorral boscoso de transición	850,622329
44018	Almohaja	Mosaico de cultivos	0
44018	Almohaja	Olivares	0
44018	Almohaja	Pastizales naturales	1623,731025
44018	Almohaja	Playas, dunas y arenales	0
44018	Almohaja	Prados y praderas	0
44018	Almohaja	Redes viarias, ferroviarias y terrenos asociados	0
44018	Almohaja	Roquedo	0
44018	Almohaja	Tejido urbano continuo	5,318891
44018	Almohaja	Tejido urbano discontinuo	0
44018	Almohaja	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	4,633845
44018	Almohaja	Terrenos regados permanentemente	0
44018	Almohaja	Tierras de labor en secano	1091,476276
44018	Almohaja	Turberas y prados turbosos	0
44018	Almohaja	Vegetación esclerófila	1198,46702
44018	Almohaja	Viñedos	0
44018	Almohaja	Zonas de extracción minera	0
44018	Almohaja	Zonas en construcción	0
44018	Almohaja	Zonas industriales, comerciales y de transporte	0
44018	Almohaja	Zonas quemadas	0
44018	Almohaja	Zonas verdes urbanas	0
44019	Alobras	Aeropuertos	0
44019	Alobras	Arrozales	0
44019	Alobras	Bosque mixto	449,637427
44019	Alobras	Bosques de coníferas	2527,236139
44019	Alobras	Bosques de frondosas	0
44019	Alobras	Cursos de agua	0
44019	Alobras	Escombreras y vertederos	0
44019	Alobras	Espacios con vegetación escasa	0
44019	Alobras	Frutales	0
44019	Alobras	Glaciares y nieves permanentes	0
44019	Alobras	Humedales y zonas pantanosas	0
44019	Alobras	Instalaciones deportivas y recreativas	0
44019	Alobras	Landas y matorrales mesófilos	0
44019	Alobras	Láminas de agua	0
44019	Alobras	Matorral boscoso de transición	897,859876
44019	Alobras	Mosaico de cultivos	0
44019	Alobras	Olivares	0
44019	Alobras	Pastizales naturales	0
44019	Alobras	Playas, dunas y arenales	0
44019	Alobras	Prados y praderas	0
44019	Alobras	Redes viarias, ferroviarias y terrenos asociados	0
44019	Alobras	Roquedo	0
44019	Alobras	Tejido urbano continuo	8,255948
44019	Alobras	Tejido urbano discontinuo	0
44019	Alobras	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	39,862865
44019	Alobras	Terrenos regados permanentemente	0
44019	Alobras	Tierras de labor en secano	1295,566731
44019	Alobras	Turberas y prados turbosos	0
44019	Alobras	Vegetación esclerófila	923,294276
44019	Alobras	Viñedos	0
44019	Alobras	Zonas de extracción minera	0
44019	Alobras	Zonas en construcción	0
44019	Alobras	Zonas industriales, comerciales y de transporte	0
44019	Alobras	Zonas quemadas	0
44019	Alobras	Zonas verdes urbanas	0
44020	Alpeñés	Aeropuertos	0
44020	Alpeñés	Arrozales	0
44020	Alpeñés	Bosque mixto	0
44020	Alpeñés	Bosques de coníferas	2,925085
44020	Alpeñés	Bosques de frondosas	443,654478
44020	Alpeñés	Cursos de agua	0
44020	Alpeñés	Escombreras y vertederos	0
44020	Alpeñés	Espacios con vegetación escasa	0
44020	Alpeñés	Frutales	0
44020	Alpeñés	Glaciares y nieves permanentes	0
44020	Alpeñés	Humedales y zonas pantanosas	0
44020	Alpeñés	Instalaciones deportivas y recreativas	0
44020	Alpeñés	Landas y matorrales mesófilos	0
44020	Alpeñés	Láminas de agua	0
44020	Alpeñés	Matorral boscoso de transición	364,18649
44020	Alpeñés	Mosaico de cultivos	0
44020	Alpeñés	Olivares	0
44020	Alpeñés	Pastizales naturales	329,963075
44020	Alpeñés	Playas, dunas y arenales	0
44020	Alpeñés	Prados y praderas	0
44020	Alpeñés	Redes viarias, ferroviarias y terrenos asociados	0
44020	Alpeñés	Roquedo	0
44020	Alpeñés	Tejido urbano continuo	4,520674
44020	Alpeñés	Tejido urbano discontinuo	0
44020	Alpeñés	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	653,297043
44020	Alpeñés	Terrenos regados permanentemente	99,430259
44020	Alpeñés	Tierras de labor en secano	1701,056478
44020	Alpeñés	Turberas y prados turbosos	0
44020	Alpeñés	Vegetación esclerófila	2125,892723
44020	Alpeñés	Viñedos	0
44020	Alpeñés	Zonas de extracción minera	0
44020	Alpeñés	Zonas en construcción	0
44020	Alpeñés	Zonas industriales, comerciales y de transporte	0
44020	Alpeñés	Zonas quemadas	0
44020	Alpeñés	Zonas verdes urbanas	0
44021	Allepuz	Aeropuertos	0
44021	Allepuz	Arrozales	0
44021	Allepuz	Bosque mixto	0
44021	Allepuz	Bosques de coníferas	1205,620236
44021	Allepuz	Bosques de frondosas	114,417461
44021	Allepuz	Cursos de agua	0
44021	Allepuz	Escombreras y vertederos	0
44021	Allepuz	Espacios con vegetación escasa	0
44021	Allepuz	Frutales	0
44021	Allepuz	Glaciares y nieves permanentes	0
44021	Allepuz	Humedales y zonas pantanosas	0
44021	Allepuz	Instalaciones deportivas y recreativas	0
44021	Allepuz	Landas y matorrales mesófilos	0
44021	Allepuz	Láminas de agua	0
44021	Allepuz	Matorral boscoso de transición	1593,741861
44021	Allepuz	Mosaico de cultivos	557,092921
44021	Allepuz	Olivares	0
44021	Allepuz	Pastizales naturales	2526,693845
44021	Allepuz	Playas, dunas y arenales	0
44021	Allepuz	Prados y praderas	0
44021	Allepuz	Redes viarias, ferroviarias y terrenos asociados	0
44021	Allepuz	Roquedo	0
44021	Allepuz	Tejido urbano continuo	10,758753
44021	Allepuz	Tejido urbano discontinuo	0
44021	Allepuz	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	466,335003
44021	Allepuz	Terrenos regados permanentemente	431,414787
44021	Allepuz	Tierras de labor en secano	2485,119615
44021	Allepuz	Turberas y prados turbosos	0
44021	Allepuz	Vegetación esclerófila	4053,493151
44021	Allepuz	Viñedos	0
44021	Allepuz	Zonas de extracción minera	0
44021	Allepuz	Zonas en construcción	0
44021	Allepuz	Zonas industriales, comerciales y de transporte	0
44021	Allepuz	Zonas quemadas	0
44021	Allepuz	Zonas verdes urbanas	0
44022	Alloza	Aeropuertos	0
44022	Alloza	Arrozales	0
44022	Alloza	Bosque mixto	0
44022	Alloza	Bosques de coníferas	2555,511399
44022	Alloza	Bosques de frondosas	0
44022	Alloza	Cursos de agua	0
44022	Alloza	Escombreras y vertederos	0
44022	Alloza	Espacios con vegetación escasa	100,144178
44022	Alloza	Frutales	0
44022	Alloza	Glaciares y nieves permanentes	0
44022	Alloza	Humedales y zonas pantanosas	0
44022	Alloza	Instalaciones deportivas y recreativas	0
44022	Alloza	Landas y matorrales mesófilos	0
44022	Alloza	Láminas de agua	2,272919
44022	Alloza	Matorral boscoso de transición	408,087059
44022	Alloza	Mosaico de cultivos	1613,55349
44022	Alloza	Olivares	1920,135287
44022	Alloza	Pastizales naturales	156,188548
44022	Alloza	Playas, dunas y arenales	0
44022	Alloza	Prados y praderas	0
44022	Alloza	Redes viarias, ferroviarias y terrenos asociados	0
44022	Alloza	Roquedo	0
44022	Alloza	Tejido urbano continuo	56,96038
44022	Alloza	Tejido urbano discontinuo	0
44022	Alloza	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	1718,078987
44022	Alloza	Terrenos regados permanentemente	215,027763
44022	Alloza	Tierras de labor en secano	3213,613665
44022	Alloza	Turberas y prados turbosos	0
44022	Alloza	Vegetación esclerófila	4167,29341
44022	Alloza	Viñedos	0
44022	Alloza	Zonas de extracción minera	172,942223
44022	Alloza	Zonas en construcción	0
44022	Alloza	Zonas industriales, comerciales y de transporte	21,576442
44022	Alloza	Zonas quemadas	0
44022	Alloza	Zonas verdes urbanas	0
44023	Allueva	Aeropuertos	0
44023	Allueva	Arrozales	0
44023	Allueva	Bosque mixto	355,892009
44023	Allueva	Bosques de coníferas	683,872118
44023	Allueva	Bosques de frondosas	261,164198
44023	Allueva	Cursos de agua	0
44023	Allueva	Escombreras y vertederos	0
44023	Allueva	Espacios con vegetación escasa	0
44023	Allueva	Frutales	0
44023	Allueva	Glaciares y nieves permanentes	0
44023	Allueva	Humedales y zonas pantanosas	0
44023	Allueva	Instalaciones deportivas y recreativas	0
44023	Allueva	Landas y matorrales mesófilos	0
44023	Allueva	Láminas de agua	0
44023	Allueva	Matorral boscoso de transición	289,024309
44023	Allueva	Mosaico de cultivos	0
44023	Allueva	Olivares	0
44023	Allueva	Pastizales naturales	0
44023	Allueva	Playas, dunas y arenales	0
44023	Allueva	Prados y praderas	0
44023	Allueva	Redes viarias, ferroviarias y terrenos asociados	0
44023	Allueva	Roquedo	0
44023	Allueva	Tejido urbano continuo	2,679756
44023	Allueva	Tejido urbano discontinuo	0
44023	Allueva	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	361,702991
44023	Allueva	Terrenos regados permanentemente	0
44023	Allueva	Tierras de labor en secano	878,124584
44023	Allueva	Turberas y prados turbosos	0
44023	Allueva	Vegetación esclerófila	903,486459
44023	Allueva	Viñedos	0
44023	Allueva	Zonas de extracción minera	0
44023	Allueva	Zonas en construcción	0
44023	Allueva	Zonas industriales, comerciales y de transporte	0
44023	Allueva	Zonas quemadas	0
44023	Allueva	Zonas verdes urbanas	0
44024	Anadón	Aeropuertos	0
44024	Anadón	Arrozales	0
44024	Anadón	Bosque mixto	0
44024	Anadón	Bosques de coníferas	0
44024	Anadón	Bosques de frondosas	407,112745
44024	Anadón	Cursos de agua	0
44024	Anadón	Escombreras y vertederos	0
44024	Anadón	Espacios con vegetación escasa	0
44024	Anadón	Frutales	0
44024	Anadón	Glaciares y nieves permanentes	0
44024	Anadón	Humedales y zonas pantanosas	0
44024	Anadón	Instalaciones deportivas y recreativas	0
44024	Anadón	Landas y matorrales mesófilos	0
44024	Anadón	Láminas de agua	0
44024	Anadón	Matorral boscoso de transición	409,028864
44024	Anadón	Mosaico de cultivos	0
44024	Anadón	Olivares	0
44024	Anadón	Pastizales naturales	0
44024	Anadón	Playas, dunas y arenales	0
44024	Anadón	Prados y praderas	0
44024	Anadón	Redes viarias, ferroviarias y terrenos asociados	0
44024	Anadón	Roquedo	0
44024	Anadón	Tejido urbano continuo	3,037173
44024	Anadón	Tejido urbano discontinuo	0
44024	Anadón	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	300,897616
44024	Anadón	Terrenos regados permanentemente	0
44024	Anadón	Tierras de labor en secano	963,218023
44024	Anadón	Turberas y prados turbosos	0
44024	Anadón	Vegetación esclerófila	2844,097111
44024	Anadón	Viñedos	0
44024	Anadón	Zonas de extracción minera	0
44024	Anadón	Zonas en construcción	0
44024	Anadón	Zonas industriales, comerciales y de transporte	0
44024	Anadón	Zonas quemadas	0
44024	Anadón	Zonas verdes urbanas	0
44025	Andorra	Aeropuertos	0
44025	Andorra	Arrozales	0
44025	Andorra	Bosque mixto	0
44025	Andorra	Bosques de coníferas	2365,226524
44025	Andorra	Bosques de frondosas	0
44025	Andorra	Cursos de agua	0
44025	Andorra	Escombreras y vertederos	531,203871
44025	Andorra	Espacios con vegetación escasa	0
44025	Andorra	Frutales	0
44025	Andorra	Glaciares y nieves permanentes	0
44025	Andorra	Humedales y zonas pantanosas	0
44025	Andorra	Instalaciones deportivas y recreativas	7,411897
44025	Andorra	Landas y matorrales mesófilos	0
44025	Andorra	Láminas de agua	63,518474
44025	Andorra	Matorral boscoso de transición	191,808273
44025	Andorra	Mosaico de cultivos	2526,732417
44025	Andorra	Olivares	189,886008
44025	Andorra	Pastizales naturales	131,459912
44025	Andorra	Playas, dunas y arenales	0
44025	Andorra	Prados y praderas	0
44025	Andorra	Redes viarias, ferroviarias y terrenos asociados	0
44025	Andorra	Roquedo	0
44025	Andorra	Tejido urbano continuo	109,359859
44025	Andorra	Tejido urbano discontinuo	113,502036
44025	Andorra	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	2479,027865
44025	Andorra	Terrenos regados permanentemente	53,156034
44025	Andorra	Tierras de labor en secano	14627,71892
44025	Andorra	Turberas y prados turbosos	0
44025	Andorra	Vegetación esclerófila	4411,058696
44025	Andorra	Viñedos	0
44025	Andorra	Zonas de extracción minera	262,343458
44025	Andorra	Zonas en construcción	0
44025	Andorra	Zonas industriales, comerciales y de transporte	222,34175
44025	Andorra	Zonas quemadas	0
44025	Andorra	Zonas verdes urbanas	0
44026	Arcos de las Salinas	Aeropuertos	0
44026	Arcos de las Salinas	Arrozales	0
44026	Arcos de las Salinas	Bosque mixto	155,075701
44026	Arcos de las Salinas	Bosques de coníferas	5181,321738
44026	Arcos de las Salinas	Bosques de frondosas	260,625634
44026	Arcos de las Salinas	Cursos de agua	0
44026	Arcos de las Salinas	Escombreras y vertederos	0
44026	Arcos de las Salinas	Espacios con vegetación escasa	609,708777
44026	Arcos de las Salinas	Frutales	0
44026	Arcos de las Salinas	Glaciares y nieves permanentes	0
44026	Arcos de las Salinas	Humedales y zonas pantanosas	0
44026	Arcos de las Salinas	Instalaciones deportivas y recreativas	0
44026	Arcos de las Salinas	Landas y matorrales mesófilos	0
44026	Arcos de las Salinas	Láminas de agua	0
44026	Arcos de las Salinas	Matorral boscoso de transición	4796,319115
44026	Arcos de las Salinas	Mosaico de cultivos	262,308434
44026	Arcos de las Salinas	Olivares	0
44026	Arcos de las Salinas	Pastizales naturales	981,224685
44026	Arcos de las Salinas	Playas, dunas y arenales	0
44026	Arcos de las Salinas	Prados y praderas	0
44026	Arcos de las Salinas	Redes viarias, ferroviarias y terrenos asociados	0
44026	Arcos de las Salinas	Roquedo	0
44026	Arcos de las Salinas	Tejido urbano continuo	13,937288
44026	Arcos de las Salinas	Tejido urbano discontinuo	0
44026	Arcos de las Salinas	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	257,937712
44026	Arcos de las Salinas	Terrenos regados permanentemente	0
44026	Arcos de las Salinas	Tierras de labor en secano	148,892669
44026	Arcos de las Salinas	Turberas y prados turbosos	0
44026	Arcos de las Salinas	Vegetación esclerófila	9918,680393
44026	Arcos de las Salinas	Viñedos	0
44026	Arcos de las Salinas	Zonas de extracción minera	0
44026	Arcos de las Salinas	Zonas en construcción	0
44026	Arcos de las Salinas	Zonas industriales, comerciales y de transporte	0
44026	Arcos de las Salinas	Zonas quemadas	0
44026	Arcos de las Salinas	Zonas verdes urbanas	0
44027	Arens de Lledó	Aeropuertos	0
44027	Arens de Lledó	Arrozales	0
44027	Arens de Lledó	Bosque mixto	0
44027	Arens de Lledó	Bosques de coníferas	3357,757184
44027	Arens de Lledó	Bosques de frondosas	0
44027	Arens de Lledó	Cursos de agua	0
44027	Arens de Lledó	Escombreras y vertederos	0
44027	Arens de Lledó	Espacios con vegetación escasa	0
44027	Arens de Lledó	Frutales	3,322641
44027	Arens de Lledó	Glaciares y nieves permanentes	0
44027	Arens de Lledó	Humedales y zonas pantanosas	0
44027	Arens de Lledó	Instalaciones deportivas y recreativas	0
44027	Arens de Lledó	Landas y matorrales mesófilos	0
44027	Arens de Lledó	Láminas de agua	0
44027	Arens de Lledó	Matorral boscoso de transición	94,71079
44027	Arens de Lledó	Mosaico de cultivos	2416,296139
44027	Arens de Lledó	Olivares	114,685391
44027	Arens de Lledó	Pastizales naturales	0
