Año	Municipio código	Municipio nombre	Estado de la información	Licencias, total	Licencias, nueva planta, total	Licencias, nueva planta, con demolición	Licencias, nueva planta, sin demolición	Licencias, rehabilitación, total	Licencias, rehabilitación, con demolición	Licencias, rehabilitación, sin demolición	Licencias, rehabilitación locales	Licencias, demolición
2004	44120	Guadalaviar	COMPLETA	5	5	0	5	0	0	0	0	0
2004	44121	Gúdar	INCOMPLETA	4	2		2	2	2			
2004	44122	Híjar	COMPLETA	11	5	1	4	4	3	1	1	1
2004	44123	Hinojosa de Jarque	SIN INFORMACIÓN									
2004	44124	Hoz de la Vieja (La)	SIN INFORMACIÓN									
2004	44125	Huesa del Común	SIN INFORMACIÓN									
2004	44126	Iglesuela del Cid (La)	SIN INFORMACIÓN									
2004	44127	Jabaloyas	SIN INFORMACIÓN									
2004	44128	Jarque de la Val	SIN INFORMACIÓN									
2004	44129	Jatiel	SIN INFORMACIÓN									
2004	44130	Jorcas	SIN INFORMACIÓN									
2004	44131	Josa	SIN INFORMACIÓN									
2004	44132	Lagueruela	SIN INFORMACIÓN									
2004	44133	Lanzuela	SIN INFORMACIÓN									
2004	44135	Libros	SIN INFORMACIÓN									
2004	44136	Lidón	SIN INFORMACIÓN									
2004	44137	Linares de Mora	INCOMPLETA	8	3		3	5	5			
2004	44138	Loscos	COMPLETA	1	1	0	1	0	0	0	0	0
2004	44141	Lledó	SIN INFORMACIÓN									
2004	44142	Maicas	SIN INFORMACIÓN									
2004	44143	Manzanera	COMPLETA	8	5	0	5	2	2	0	0	1
2004	44144	Martín del Río	SIN INFORMACIÓN									
2004	44145	Mas de las Matas	COMPLETA	4	4	0	4	0	0	0	0	0
2004	44146	Mata de los Olmos (La)	SIN INFORMACIÓN									
2004	44147	Mazaleón	COMPLETA	5	3	1	2	2	2	0	0	0
2004	44148	Mezquita de Jarque	SIN INFORMACIÓN									
2004	44149	Mirambel	COMPLETA	1	1	0	1	0	0	0	0	0
2004	44150	Miravete de la Sierra	SIN INFORMACIÓN									
2004	44151	Molinos	COMPLETA	1	0	0	0	0	0	0	0	1
2004	44152	Monforte de Moyuela	SIN INFORMACIÓN									
2004	44153	Monreal del Campo	COMPLETA	27	19	0	19	2	1	1	1	5
2004	44154	Monroyo	SIN INFORMACIÓN									
2004	44155	Montalbán	COMPLETA	1	0	0	0	1	1	0	0	0
2004	44156	Monteagudo del Castillo	SIN INFORMACIÓN									
2004	44157	Monterde de Albarracín	SIN INFORMACIÓN									
2004	44158	Mora de Rubielos	COMPLETA	20	8	1	7	9	8	1	0	3
2004	44159	Moscardón	SIN INFORMACIÓN									
2004	44160	Mosqueruela	COMPLETA	10	6	0	6	3	2	1	0	1
2004	44161	Muniesa	COMPLETA	3	3	0	3	0	0	0	0	0
2004	44163	Noguera de Albarracín	SIN INFORMACIÓN									
2004	44164	Nogueras	SIN INFORMACIÓN									
2004	44165	Nogueruelas	COMPLETA	8	2	0	2	6	4	2	0	0
2004	44167	Obón	SIN INFORMACIÓN									
2004	44168	Odón	COMPLETA	1	1	0	1	0	0	0	0	0
2004	44169	Ojos Negros	COMPLETA	13	4	0	4	9	8	1	0	0
2004	44171	Olba	COMPLETA	4	3	0	3	1	1	0	0	0
2004	44172	Oliete	SIN INFORMACIÓN									
2004	44173	Olmos (Los)	SIN INFORMACIÓN									
2004	44174	Orihuela del Tremedal	SIN INFORMACIÓN									
2004	44175	Orrios	SIN INFORMACIÓN									
2004	44176	Palomar de Arroyos	COMPLETA	1	0	0	0	0	0	0	0	1
2004	44177	Pancrudo	SIN INFORMACIÓN									
2004	44178	Parras de Castellote (Las)	SIN INFORMACIÓN									
2004	44179	Peñarroya de Tastavins	SIN INFORMACIÓN									
2004	44180	Peracense	SIN INFORMACIÓN									
2004	44181	Peralejos	SIN INFORMACIÓN									
2004	44182	Perales del Alfambra	SIN INFORMACIÓN									
2004	44183	Pitarque	SIN INFORMACIÓN									
2004	44184	Plou	SIN INFORMACIÓN									
2004	44185	Pobo (El)	SIN INFORMACIÓN									
2004	44187	Portellada (La)	SIN INFORMACIÓN									
2004	44189	Pozondón	COMPLETA	1	0	0	0	1	0	1	0	0
2004	44190	Pozuel del Campo	SIN INFORMACIÓN									
2004	44191	Puebla de Híjar (La)	INCOMPLETA	5	2		2	3	3			
2004	44192	Puebla de Valverde (La)	INCOMPLETA	5	1		1	2	1	1		2
2004	44193	Puertomingalvo	SIN INFORMACIÓN									
2004	44194	Ráfales	SIN INFORMACIÓN									
2004	44195	Rillo	SIN INFORMACIÓN									
2004	44196	Riodeva	SIN INFORMACIÓN									
2004	44197	Ródenas	COMPLETA	1	0	0	0	1	0	1	0	0
2004	44198	Royuela	SIN INFORMACIÓN									
2004	44199	Rubiales	SIN INFORMACIÓN									
2004	44200	Rubielos de la Cérida	SIN INFORMACIÓN									
2004	44201	Rubielos de Mora	INCOMPLETA	14	5	1	4	7	4	3		2
2004	44203	Salcedillo	SIN INFORMACIÓN									
2004	44204	Saldón	SIN INFORMACIÓN									
2004	44205	Samper de Calanda	COMPLETA	13	7	0	7	1	1	0	0	5
2004	44206	San Agustín	COMPLETA	4	3	0	3	1	1	0	0	0
2004	44207	San Martín del Río	SIN INFORMACIÓN									
2004	44208	Santa Cruz de Nogueras	SIN INFORMACIÓN									
2004	44209	Santa Eulalia	COMPLETA	10	8	2	6	2	1	1	0	0
2004	44210	Sarrión	COMPLETA	14	8	1	7	6	4	2	0	0
2004	44211	Segura de los Baños	SIN INFORMACIÓN									
2004	44212	Seno	SIN INFORMACIÓN									
2004	44213	Singra	SIN INFORMACIÓN									
2004	44215	Terriente	SIN INFORMACIÓN									
2004	44216	Teruel	COMPLETA	23	15	0	15	5	4	1	3	0
2004	44217	Toril y Masegoso	SIN INFORMACIÓN									
2004	44218	Tormón	SIN INFORMACIÓN									
2004	44219	Tornos	SIN INFORMACIÓN									
2004	44220	Torralba de los Sisones	SIN INFORMACIÓN									
2004	44221	Torrecilla de Alcañiz	COMPLETA	3	2	0	2	1	0	1	0	0
2004	44222	Torrecilla del Rebollar	SIN INFORMACIÓN									
2004	44223	Torre de Arcas	SIN INFORMACIÓN									
2004	44224	Torre de las Arcas	SIN INFORMACIÓN									
2004	44225	Torre del Compte	COMPLETA	11	5	0	5	6	1	5	0	0
2004	44226	Torrelacárcel	SIN INFORMACIÓN									
2004	44227	Torre los Negros	SIN INFORMACIÓN									
2004	44228	Torremocha de Jiloca	SIN INFORMACIÓN									
2004	44229	Torres de Albarracín	SIN INFORMACIÓN									
2004	44230	Torrevelilla	SIN INFORMACIÓN									
2004	44231	Torrijas	SIN INFORMACIÓN									
2004	44232	Torrijo del Campo	SIN INFORMACIÓN									
2004	44234	Tramacastiel	SIN INFORMACIÓN									
2004	44235	Tramacastilla	SIN INFORMACIÓN									
2004	44236	Tronchón	SIN INFORMACIÓN									
2004	44237	Urrea de Gaén	COMPLETA	5	3	0	3	2	1	1	0	0
2004	44238	Utrillas	INCOMPLETA	14	13	1	12	1		1		
2004	44239	Valacloche	SIN INFORMACIÓN									
2004	44240	Valbona	INCOMPLETA	6	4		4	2	1	1		
2004	44241	Valdealgorfa	INCOMPLETA	4	3		3	1	1			
2004	44243	Valdecuenca	SIN INFORMACIÓN									
2004	44244	Valdelinares	SIN INFORMACIÓN									
2004	44245	Valdeltormo	COMPLETA	3	1	0	1	2	0	2	0	0
2004	44246	Valderrobres	INCOMPLETA	4	3		3	1		1		
2004	44247	Valjunquera	COMPLETA	3	2	0	2	1	1	0	0	0
2004	44249	Vallecillo (El)	SIN INFORMACIÓN									
2004	44250	Veguillas de la Sierra	SIN INFORMACIÓN									
2004	44251	Villafranca del Campo	INCOMPLETA	1	1		1					
2004	44252	Villahermosa del Campo	SIN INFORMACIÓN									
2004	44256	Villanueva del Rebollar de la Sierra	SIN INFORMACIÓN									
2004	44257	Villar del Cobo	COMPLETA	3	3	0	3	0	0	0	0	0
2004	44258	Villar del Salz	SIN INFORMACIÓN									
2004	44260	Villarluengo	SIN INFORMACIÓN									
2004	44261	Villarquemado	SIN INFORMACIÓN									
2004	44262	Villarroya de los Pinares	SIN INFORMACIÓN									
2004	44263	Villastar	COMPLETA	3	3	0	3	0	0	0	0	0
2004	44264	Villel	SIN INFORMACIÓN									
2004	44265	Vinaceite	SIN INFORMACIÓN									
2004	44266	Visiedo	SIN INFORMACIÓN									
2004	44267	Vivel del Río Martín	SIN INFORMACIÓN									
2004	44268	Zoma (La)	SIN INFORMACIÓN									
2004	50001	Abanto	SIN INFORMACIÓN									
2004	50002	Acered	SIN INFORMACIÓN									
2004	50003	Agón	COMPLETA	1	1	0	1	0	0	0	0	0
2004	50004	Aguarón	COMPLETA	1	1	0	1	0	0	0	0	0
2004	50005	Aguilón	SIN INFORMACIÓN									
2004	50006	Ainzón	COMPLETA	9	8	0	8	1	0	1	0	0
2004	50007	Aladrén	SIN INFORMACIÓN									
2004	50008	Alagón	COMPLETA	26	20	4	16	3	0	3	0	3
2004	50009	Alarba	SIN INFORMACIÓN									
2004	50010	Alberite de San Juan	SIN INFORMACIÓN									
2004	50011	Albeta	COMPLETA	3	1	0	1	2	1	1	0	0
2004	50012	Alborge	INCOMPLETA	3	2		2	1		1		
2004	50013	Alcalá de Ebro	SIN INFORMACIÓN									
2004	50014	Alcalá de Moncayo	SIN INFORMACIÓN									
2004	50015	Alconchel de Ariza	SIN INFORMACIÓN									
2004	50016	Aldehuela de Liestos	SIN INFORMACIÓN									
2004	50017	Alfajarín	COMPLETA	16	15	0	15	1	1	0	0	0
2004	50018	Alfamén	COMPLETA	2	2	0	2	0	0	0	0	0
2004	50019	Alforque	SIN INFORMACIÓN									
2004	50020	Alhama de Aragón	COMPLETA	1	1	0	1	0	0	0	0	0
2004	50021	Almochuel	SIN INFORMACIÓN									
2004	50022	Almolda (La)	INCOMPLETA	8	7	2	5					1
2004	50023	Almonacid de la Cuba	SIN INFORMACIÓN									
2004	50024	Almonacid de la Sierra	COMPLETA	4	3	0	3	0	0	0	1	0
2004	50025	Almunia de Doña Godina (La)	INCOMPLETA	25	19	4	15	1	1		2	3
2004	50026	Alpartir	SIN INFORMACIÓN									
2004	50027	Ambel	COMPLETA	3	3	0	3	0	0	0	0	0
2004	50028	Anento	COMPLETA	1	1	0	1	0	0	0	0	0
2004	50029	Aniñón	COMPLETA	7	0	0	0	6	5	1	1	0
2004	50030	Añón de Moncayo	SIN INFORMACIÓN									
2004	50031	Aranda de Moncayo	SIN INFORMACIÓN									
2004	50032	Arándiga	SIN INFORMACIÓN									
2004	50033	Ardisa	SIN INFORMACIÓN									
2004	50034	Ariza	COMPLETA	1	1	0	1	0	0	0	0	0
2004	50035	Artieda	SIN INFORMACIÓN									
2004	50036	Asín	SIN INFORMACIÓN									
2004	50037	Atea	SIN INFORMACIÓN									
2004	50038	Ateca	COMPLETA	6	6	0	6	0	0	0	0	0
2004	50039	Azuara	SIN INFORMACIÓN									
2004	50040	Badules	SIN INFORMACIÓN									
2004	50041	Bagüés	SIN INFORMACIÓN									
2004	50042	Balconchán	SIN INFORMACIÓN									
2004	50043	Bárboles	COMPLETA	3	3	0	3	0	0	0	0	0
2004	50044	Bardallur	SIN INFORMACIÓN									
2004	50045	Belchite	COMPLETA	6	2	0	2	4	1	3	0	0
2004	50046	Belmonte de Gracián	SIN INFORMACIÓN									
2004	50047	Berdejo	SIN INFORMACIÓN									
2004	50048	Berrueco	SIN INFORMACIÓN									
2004	50050	Bijuesca	SIN INFORMACIÓN									
2004	50051	Biota	COMPLETA	4	2	0	2	2	1	1	0	0
2004	50052	Bisimbre	SIN INFORMACIÓN									
2004	50053	Boquiñeni	SIN INFORMACIÓN									
2004	50054	Bordalba	SIN INFORMACIÓN									
2004	50055	Borja	COMPLETA	10	8	0	8	2	1	1	0	0
2004	50056	Botorrita	COMPLETA	5	5	0	5	0	0	0	0	0
2004	50057	Brea de Aragón	COMPLETA	4	2	0	2	1	0	1	0	1
2004	50058	Bubierca	SIN INFORMACIÓN									
2004	50059	Bujaraloz	INCOMPLETA	13	13	1	12					
2004	50060	Bulbuente	COMPLETA	2	1	0	1	1	0	1	0	0
2004	50061	Bureta	SIN INFORMACIÓN									
2004	50062	Burgo de Ebro (El)	INCOMPLETA	7	5		5	1	1			1
2004	50063	Buste (El)	SIN INFORMACIÓN									
2004	50064	Cabañas de Ebro	COMPLETA	4	3	0	3	1	1	0	0	0
2004	50065	Cabolafuente	SIN INFORMACIÓN									
2004	50066	Cadrete	COMPLETA	28	18	1	17	7	3	4	0	3
2004	50067	Calatayud	COMPLETA	21	11	0	11	2	0	2	5	3
2004	50068	Calatorao	COMPLETA	6	4	0	4	2	1	1	0	0
2004	50069	Calcena	SIN INFORMACIÓN									
2004	50070	Calmarza	INCOMPLETA	1	1		1					
2004	50071	Campillo de Aragón	SIN INFORMACIÓN									
2004	50072	Carenas	SIN INFORMACIÓN									
2004	50073	Cariñena	COMPLETA	20	19	2	17	1	0	1	0	0
2004	50074	Caspe	COMPLETA	33	25	1	24	5	1	4	2	1
2004	50075	Castejón de Alarba	SIN INFORMACIÓN									
2004	50076	Castejón de las Armas	SIN INFORMACIÓN									
2004	50077	Castejón de Valdejasa	SIN INFORMACIÓN									
2004	50078	Castiliscar	SIN INFORMACIÓN									
2004	50079	Cervera de la Cañada	COMPLETA	3	3	1	2	0	0	0	0	0
2004	50080	Cerveruela	SIN INFORMACIÓN									
2004	50081	Cetina	SIN INFORMACIÓN									
2004	50082	Cimballa	SIN INFORMACIÓN									
2004	50083	Cinco Olivas	SIN INFORMACIÓN									
2004	50084	Clarés de Ribota	SIN INFORMACIÓN									
2004	50085	Codo	SIN INFORMACIÓN									
2004	50086	Codos	SIN INFORMACIÓN									
2004	50087	Contamina	SIN INFORMACIÓN									
2004	50088	Cosuenda	SIN INFORMACIÓN									
2004	50089	Cuarte de Huerva	COMPLETA	88	64	1	63	9	2	7	3	12
2004	50090	Cubel	SIN INFORMACIÓN									
2004	50091	Cuerlas (Las)	SIN INFORMACIÓN									
2004	50092	Chiprana	SIN INFORMACIÓN									
2004	50093	Chodes	SIN INFORMACIÓN									
2004	50094	Daroca	COMPLETA	6	4	0	4	2	1	1	0	0
2004	50095	Ejea de los Caballeros	COMPLETA	47	27	7	20	9	3	6	11	0
2004	50096	Embid de Ariza	SIN INFORMACIÓN									
2004	50098	Encinacorba	COMPLETA	1	1	0	1	0	0	0	0	0
2004	50099	Épila	COMPLETA	15	12	1	11	0	0	0	0	3
2004	50100	Erla	COMPLETA	1	1	0	1	0	0	0	0	0
2004	50101	Escatrón	COMPLETA	6	4	1	3	2	0	2	0	0
2004	50102	Fabara	COMPLETA	4	3	0	3	1	1	0	0	0
2004	50104	Farlete	COMPLETA	3	2	0	2	1	0	1	0	0
2004	50105	Fayón	COMPLETA	1	1	0	1	0	0	0	0	0
2004	50106	Fayos (Los)	INCOMPLETA	1	1		1					
2004	50107	Figueruelas	COMPLETA	3	3	0	3	0	0	0	0	0
2004	50108	Fombuena	SIN INFORMACIÓN									
2004	50109	Frago (El)	SIN INFORMACIÓN									
2004	50110	Frasno (El)	SIN INFORMACIÓN									
2004	50111	Fréscano	COMPLETA	2	2	0	2	0	0	0	0	0
2004	50113	Fuendejalón	SIN INFORMACIÓN									
2004	50114	Fuendetodos	INCOMPLETA	1	1		1					
2004	50115	Fuentes de Ebro	COMPLETA	23	21	1	20	2	0	2	0	0
2004	50116	Fuentes de Jiloca	SIN INFORMACIÓN									
2004	50117	Gallocanta	SIN INFORMACIÓN									
2004	50118	Gallur	COMPLETA	16	9	0	9	2	1	1	0	5
2004	50119	Gelsa	COMPLETA	4	4	0	4	0	0	0	0	0
2004	50120	Godojos	SIN INFORMACIÓN									
2004	50121	Gotor	SIN INFORMACIÓN									
2004	50122	Grisel	INCOMPLETA	1	1		1					
2004	50123	Grisén	COMPLETA	1	1	0	1	0	0	0	0	0
2004	50124	Herrera de los Navarros	SIN INFORMACIÓN									
2004	50125	Ibdes	COMPLETA	1	0	0	0	1	1	0	0	0
2004	50126	Illueca	COMPLETA	1	1	1	0	0	0	0	0	0
2004	50128	Isuerre	SIN INFORMACIÓN									
2004	50129	Jaraba	INCOMPLETA	9	7		7	2		2		
2004	50130	Jarque de Moncayo	COMPLETA	3	3	0	3	0	0	0	0	0
2004	50131	Jaulín	COMPLETA	1	0	0	0	1	1	0	0	0
2004	50132	Joyosa (La)	INCOMPLETA	5	3	2	1	2	1	1		
2004	50133	Lagata	SIN INFORMACIÓN									
2004	50134	Langa del Castillo	COMPLETA	1	1	0	1	0	0	0	0	0
2004	50135	Layana	INCOMPLETA	2	2		2					
2004	50136	Lécera	COMPLETA	3	3	0	3	0	0	0	0	0
2004	50137	Leciñena	COMPLETA	10	10	0	10	0	0	0	0	0
2004	50138	Lechón	SIN INFORMACIÓN									
2004	50139	Letux	SIN INFORMACIÓN									
2004	50140	Litago	SIN INFORMACIÓN									
2004	50141	Lituénigo	SIN INFORMACIÓN									
2004	50142	Lobera de Onsella	SIN INFORMACIÓN									
2004	50143	Longares	COMPLETA	3	3	1	2	0	0	0	0	0
2004	50144	Longás	SIN INFORMACIÓN									
2004	50146	Lucena de Jalón	COMPLETA	1	1	0	1	0	0	0	0	0
2004	50147	Luceni	COMPLETA	7	5	0	5	0	0	0	0	2
2004	50148	Luesia	SIN INFORMACIÓN									
2004	50149	Luesma	SIN INFORMACIÓN									
2004	50150	Lumpiaque	COMPLETA	7	6	0	6	0	0	0	0	1
2004	50151	Luna	COMPLETA	11	9	1	8	2	2	0	0	0
2004	50152	Maella	COMPLETA	10	9	0	9	1	1	0	0	0
2004	50153	Magallón	COMPLETA	1	1	0	1	0	0	0	0	0
2004	50154	Mainar	SIN INFORMACIÓN									
2004	50155	Malanquilla	SIN INFORMACIÓN									
2004	50156	Maleján	COMPLETA	2	0	0	0	2	0	2	0	0
2004	50157	Malón	INCOMPLETA	2	1		1	1		1		
2004	50159	Maluenda	SIN INFORMACIÓN									
2004	50160	Mallén	COMPLETA	11	8	1	7	3	1	2	0	0
2004	50161	Manchones	SIN INFORMACIÓN									
2004	50162	Mara	SIN INFORMACIÓN									
2004	50163	María de Huerva	COMPLETA	21	20	2	18	0	0	0	0	1
2004	50164	Mediana de Aragón	COMPLETA	8	7	1	6	0	0	0	0	1
2004	50165	Mequinenza	COMPLETA	4	1	0	1	3	3	0	0	0
2004	50166	Mesones de Isuela	SIN INFORMACIÓN									
2004	50167	Mezalocha	SIN INFORMACIÓN									
2004	50168	Mianos	SIN INFORMACIÓN									
2004	50169	Miedes de Aragón	COMPLETA	2	1	0	1	0	0	0	1	0
2004	50170	Monegrillo	SIN INFORMACIÓN									
2004	50171	Moneva	SIN INFORMACIÓN									
2004	50172	Monreal de Ariza	SIN INFORMACIÓN									
2004	50173	Monterde	SIN INFORMACIÓN									
2004	50174	Montón	SIN INFORMACIÓN									
2004	50175	Morata de Jalón	COMPLETA	1	1	0	1	0	0	0	0	0
2004	50176	Morata de Jiloca	SIN INFORMACIÓN									
2004	50177	Morés	SIN INFORMACIÓN									
2004	50178	Moros	SIN INFORMACIÓN									
2004	50179	Moyuela	SIN INFORMACIÓN									
2004	50180	Mozota	SIN INFORMACIÓN									
2004	50181	Muel	COMPLETA	3	2	0	2	1	1	0	0	0
2004	50182	Muela (La)	INCOMPLETA	44	38	2	36	6	1	5		
2004	50183	Munébrega	SIN INFORMACIÓN									
2004	50184	Murero	SIN INFORMACIÓN									
2004	50185	Murillo de Gállego	SIN INFORMACIÓN									
2004	50186	Navardún	COMPLETA	2	0	0	0	2	1	1	0	0
2004	50187	Nigüella	SIN INFORMACIÓN									
2004	50188	Nombrevilla	SIN INFORMACIÓN									
2004	50189	Nonaspe	COMPLETA	5	3	0	3	2	1	1	0	0
2004	50190	Novallas	COMPLETA	4	0	0	0	2	0	2	0	2
2004	50191	Novillas	COMPLETA	7	4	0	4	1	0	1	0	2
2004	50192	Nuévalos	COMPLETA	1	0	0	0	1	0	1	0	0
2004	50193	Nuez de Ebro	COMPLETA	3	2	0	2	1	0	1	0	0
2004	50194	Olvés	SIN INFORMACIÓN									
2004	50195	Orcajo	SIN INFORMACIÓN									
2004	50196	Orera	SIN INFORMACIÓN									
2004	50197	Orés	SIN INFORMACIÓN									
2004	50198	Oseja	SIN INFORMACIÓN									
2004	50199	Osera de Ebro	COMPLETA	4	3	1	2	1	1	0	0	0
2004	50200	Paniza	COMPLETA	3	2	0	2	1	0	1	0	0
2004	50201	Paracuellos de Jiloca	COMPLETA	2	1	0	1	1	0	1	0	0
2004	50202	Paracuellos de la Ribera	SIN INFORMACIÓN									
2004	50203	Pastriz	COMPLETA	3	3	0	3	0	0	0	0	0
2004	50204	Pedrola	COMPLETA	8	7	1	6	1	1	0	0	0
2004	50205	Pedrosas (Las)	SIN INFORMACIÓN									
2004	50206	Perdiguera	COMPLETA	11	5	1	4	3	2	1	0	3
2004	50207	Piedratajada	SIN INFORMACIÓN									
2004	50208	Pina de Ebro	COMPLETA	17	14	3	11	2	2	0	0	1
2004	50209	Pinseque	COMPLETA	37	32	1	31	5	1	4	0	0
2004	50210	Pintanos (Los)	INCOMPLETA	1	1		1					
2004	50211	Plasencia de Jalón	COMPLETA	2	1	1	0	1	0	1	0	0
2004	50212	Pleitas	SIN INFORMACIÓN									
2004	50213	Plenas	SIN INFORMACIÓN									
2004	50214	Pomer	SIN INFORMACIÓN									
2004	50215	Pozuel de Ariza	SIN INFORMACIÓN									
2004	50216	Pozuelo de Aragón	INCOMPLETA	1	1		1					
2004	50217	Pradilla de Ebro	COMPLETA	5	4	1	3	1	1	0	0	0
2004	50218	Puebla de Albortón	INCOMPLETA	1	1		1					
2004	50219	Puebla de Alfindén (La)	INCOMPLETA	15	9	1	8	3		3	2	1
2004	50220	Puendeluna	SIN INFORMACIÓN									
2004	50221	Purujosa	SIN INFORMACIÓN									
2004	50222	Quinto	COMPLETA	11	8	1	7	1	0	1	2	0
2004	50223	Remolinos	COMPLETA	2	2	1	1	0	0	0	0	0
2004	50224	Retascón	SIN INFORMACIÓN									
2004	50225	Ricla	COMPLETA	15	13	2	11	1	0	1	1	0
2004	50227	Romanos	SIN INFORMACIÓN									
2004	50228	Rueda de Jalón	COMPLETA	3	3	0	3	0	0	0	0	0
2004	50229	Ruesca	SIN INFORMACIÓN									
2004	50230	Sádaba	COMPLETA	6	6	0	6	0	0	0	0	0
2004	50231	Salillas de Jalón	SIN INFORMACIÓN									
2004	50232	Salvatierra de Esca	SIN INFORMACIÓN									
2004	50233	Samper del Salz	SIN INFORMACIÓN									
2004	50234	San Martín de la Virgen de Moncayo	COMPLETA	2	1	0	1	1	1	0	0	0
2004	50235	San Mateo de Gállego	COMPLETA	46	39	0	39	4	2	2	1	2
2004	50236	Santa Cruz de Grío	SIN INFORMACIÓN									
2004	50237	Santa Cruz de Moncayo	SIN INFORMACIÓN									
2004	50238	Santa Eulalia de Gállego	SIN INFORMACIÓN									
2004	50239	Santed	SIN INFORMACIÓN									
2004	50240	Sástago	INCOMPLETA	7	2	1	1	2	2			3
2004	50241	Saviñán	COMPLETA	3	2	0	2	1	1	0	0	0
2004	50242	Sediles	SIN INFORMACIÓN									
2004	50243	Sestrica	COMPLETA	1	1	0	1	0	0	0	0	0
2004	50244	Sierra de Luna	INCOMPLETA	3	1		1	2	1	1		
2004	50245	Sigüés	SIN INFORMACIÓN									
2004	50246	Sisamón	SIN INFORMACIÓN									
2004	50247	Sobradiel	COMPLETA	1	1	0	1	0	0	0	0	0
2004	50248	Sos del Rey Católico	COMPLETA	6	2	0	2	4	3	1	0	0
2004	50249	Tabuenca	INCOMPLETA	3	3	1	2					
2004	50250	Talamantes	SIN INFORMACIÓN									
2004	50251	Tarazona	COMPLETA	27	10	4	6	10	6	4	4	3
2004	50252	Tauste	COMPLETA	38	24	0	24	1	0	1	3	10
2004	50253	Terrer	SIN INFORMACIÓN									
2004	50254	Tierga	SIN INFORMACIÓN									
2004	50255	Tobed	SIN INFORMACIÓN									
2004	50256	Torralba de los Frailes	SIN INFORMACIÓN									
2004	50257	Torralba de Ribota	COMPLETA	2	1	0	1	1	1	0	0	0
2004	50258	Torralbilla	SIN INFORMACIÓN									
2004	50259	Torrehermosa	SIN INFORMACIÓN									
2004	50260	Torrelapaja	SIN INFORMACIÓN									
2004	50261	Torrellas	COMPLETA	2	1	1	0	1	0	1	0	0
2004	50262	Torres de Berrellén	COMPLETA	8	4	4	0	4	0	4	0	0
2004	50263	Torrijo de la Cañada	SIN INFORMACIÓN									
2004	50264	Tosos	SIN INFORMACIÓN									
2004	50265	Trasmoz	SIN INFORMACIÓN									
2004	50266	Trasobares	SIN INFORMACIÓN									
2004	50267	Uncastillo	COMPLETA	8	3	1	2	4	2	2	1	0
2004	50268	Undués de Lerda	COMPLETA	2	0	0	0	2	2	0	0	0
2004	50269	Urrea de Jalón	COMPLETA	1	0	0	0	1	0	1	0	0
2004	50270	Urriés	SIN INFORMACIÓN									
2004	50271	Used	SIN INFORMACIÓN									
2004	50272	Utebo	COMPLETA	50	23	3	20	5	2	3	15	7
2004	50273	Valdehorna	SIN INFORMACIÓN									
2004	50274	Val de San Martín	SIN INFORMACIÓN									
2004	50275	Valmadrid	COMPLETA	2	1	0	1	0	0	0	0	1
2004	50276	Valpalmas	SIN INFORMACIÓN									
2004	50277	Valtorres	SIN INFORMACIÓN									
2004	50278	Velilla de Ebro	COMPLETA	1	0	0	0	1	1	0	0	0
2004	50279	Velilla de Jiloca	SIN INFORMACIÓN									
2004	50280	Vera de Moncayo	INCOMPLETA	7				7	2	5		
2004	50281	Vierlas	SIN INFORMACIÓN									
2004	50282	Vilueña (La)	SIN INFORMACIÓN									
2004	50283	Villadoz	SIN INFORMACIÓN									
2004	50284	Villafeliche	SIN INFORMACIÓN									
2004	50285	Villafranca de Ebro	COMPLETA	6	4	1	3	2	1	1	0	0
2004	50286	Villalba de Perejil	SIN INFORMACIÓN									
2004	50287	Villalengua	COMPLETA	1	1	0	1	0	0	0	0	0
2004	50288	Villanueva de Gállego	COMPLETA	8	5	2	3	3	1	2	0	0
2004	50289	Villanueva de Jiloca	SIN INFORMACIÓN									
2004	50290	Villanueva de Huerva	SIN INFORMACIÓN									
2004	50291	Villar de los Navarros	SIN INFORMACIÓN									
2004	50292	Villarreal de Huerva	COMPLETA	1	1	0	1	0	0	0	0	0
2004	50293	Villarroya de la Sierra	COMPLETA	6	1	0	1	4	0	4	1	0
2004	50294	Villarroya del Campo	SIN INFORMACIÓN									
2004	50295	Vistabella	SIN INFORMACIÓN									
2004	50296	Zaida (La)	INCOMPLETA	1	1		1					
2004	50297	Zaragoza	COMPLETA	1615	310	17	293	429	143	286	718	158
2004	50298	Zuera	COMPLETA	31	24	6	18	5	1	4	0	2
2004	50901	Biel	SIN INFORMACIÓN									
2004	50902	Marracos	SIN INFORMACIÓN									
2005	22001	Abiego	COMPLETA	2	1	0	1	1	1	0	0	0
2005	22002	Abizanda	COMPLETA	2	2	0	2	0	0	0	0	0
2005	22003	Adahuesca	SIN INFORMACIÓN									
2005	22004	Agüero	INCOMPLETA	2				2	2			
2005	22006	Aísa	COMPLETA	3	2	0	2	1	1	0	0	0
2005	22007	Albalate de Cinca	COMPLETA	9	6	1	5	3	3	0	0	0
2005	22008	Albalatillo	SIN INFORMACIÓN									
2005	22009	Albelda	INCOMPLETA	11	4	1	3	5	4	1		2
2005	22011	Albero Alto	INCOMPLETA	1	1		1					
2005	22012	Albero Bajo	SIN INFORMACIÓN									
2005	22013	Alberuela de Tubo	COMPLETA	1	1	0	1	0	0	0	0	0
2005	22014	Alcalá de Gurrea	SIN INFORMACIÓN									
2005	22015	Alcalá del Obispo	SIN INFORMACIÓN									
