Mes (código)	Mes y año	Comarca código	Comarca nombre	Sexo	Nº parados	Grupos 1 duración demanda código	Grupos 1 duración demanda descripción
201608	Agosto 2016	25	Jiloca	Mujeres	48	4	De 1 a 2 años
201608	Agosto 2016	25	Jiloca	Mujeres	17	5	De 2 a 3 años
201608	Agosto 2016	25	Jiloca	Mujeres	51	6	Más de 3 años
201608	Agosto 2016	26	Cuencas Mineras	Hombres	91	1	Hasta 3 meses
201608	Agosto 2016	26	Cuencas Mineras	Hombres	25	2	De 3 a 6 meses
201608	Agosto 2016	26	Cuencas Mineras	Hombres	34	3	De 6 a 12 meses
201608	Agosto 2016	26	Cuencas Mineras	Hombres	26	4	De 1 a 2 años
201608	Agosto 2016	26	Cuencas Mineras	Hombres	13	5	De 2 a 3 años
201608	Agosto 2016	26	Cuencas Mineras	Hombres	27	6	Más de 3 años
201608	Agosto 2016	26	Cuencas Mineras	Mujeres	88	1	Hasta 3 meses
201608	Agosto 2016	26	Cuencas Mineras	Mujeres	24	2	De 3 a 6 meses
201608	Agosto 2016	26	Cuencas Mineras	Mujeres	36	3	De 6 a 12 meses
201608	Agosto 2016	26	Cuencas Mineras	Mujeres	39	4	De 1 a 2 años
201608	Agosto 2016	26	Cuencas Mineras	Mujeres	17	5	De 2 a 3 años
201608	Agosto 2016	26	Cuencas Mineras	Mujeres	58	6	Más de 3 años
201608	Agosto 2016	27	Andorra-Sierra de Arcos	Hombres	132	1	Hasta 3 meses
201608	Agosto 2016	27	Andorra-Sierra de Arcos	Hombres	50	2	De 3 a 6 meses
201608	Agosto 2016	27	Andorra-Sierra de Arcos	Hombres	43	3	De 6 a 12 meses
201608	Agosto 2016	27	Andorra-Sierra de Arcos	Hombres	27	4	De 1 a 2 años
201608	Agosto 2016	27	Andorra-Sierra de Arcos	Hombres	14	5	De 2 a 3 años
201608	Agosto 2016	27	Andorra-Sierra de Arcos	Hombres	27	6	Más de 3 años
201608	Agosto 2016	27	Andorra-Sierra de Arcos	Mujeres	90	1	Hasta 3 meses
201608	Agosto 2016	27	Andorra-Sierra de Arcos	Mujeres	34	2	De 3 a 6 meses
201608	Agosto 2016	27	Andorra-Sierra de Arcos	Mujeres	66	3	De 6 a 12 meses
201608	Agosto 2016	27	Andorra-Sierra de Arcos	Mujeres	39	4	De 1 a 2 años
201608	Agosto 2016	27	Andorra-Sierra de Arcos	Mujeres	20	5	De 2 a 3 años
201608	Agosto 2016	27	Andorra-Sierra de Arcos	Mujeres	42	6	Más de 3 años
201608	Agosto 2016	28	Bajo Aragón	Hombres	309	1	Hasta 3 meses
201608	Agosto 2016	28	Bajo Aragón	Hombres	83	2	De 3 a 6 meses
201608	Agosto 2016	28	Bajo Aragón	Hombres	95	3	De 6 a 12 meses
201608	Agosto 2016	28	Bajo Aragón	Hombres	84	4	De 1 a 2 años
201608	Agosto 2016	28	Bajo Aragón	Hombres	41	5	De 2 a 3 años
201608	Agosto 2016	28	Bajo Aragón	Hombres	129	6	Más de 3 años
201608	Agosto 2016	28	Bajo Aragón	Mujeres	304	1	Hasta 3 meses
201608	Agosto 2016	28	Bajo Aragón	Mujeres	101	2	De 3 a 6 meses
201608	Agosto 2016	28	Bajo Aragón	Mujeres	162	3	De 6 a 12 meses
201608	Agosto 2016	28	Bajo Aragón	Mujeres	143	4	De 1 a 2 años
201608	Agosto 2016	28	Bajo Aragón	Mujeres	73	5	De 2 a 3 años
201608	Agosto 2016	28	Bajo Aragón	Mujeres	145	6	Más de 3 años
201608	Agosto 2016	29	Comunidad de Teruel	Hombres	444	1	Hasta 3 meses
201608	Agosto 2016	29	Comunidad de Teruel	Hombres	105	2	De 3 a 6 meses
201608	Agosto 2016	29	Comunidad de Teruel	Hombres	164	3	De 6 a 12 meses
201608	Agosto 2016	29	Comunidad de Teruel	Hombres	160	4	De 1 a 2 años
201608	Agosto 2016	29	Comunidad de Teruel	Hombres	56	5	De 2 a 3 años
201608	Agosto 2016	29	Comunidad de Teruel	Hombres	163	6	Más de 3 años
201608	Agosto 2016	29	Comunidad de Teruel	Mujeres	497	1	Hasta 3 meses
201608	Agosto 2016	29	Comunidad de Teruel	Mujeres	125	2	De 3 a 6 meses
201608	Agosto 2016	29	Comunidad de Teruel	Mujeres	215	3	De 6 a 12 meses
201608	Agosto 2016	29	Comunidad de Teruel	Mujeres	255	4	De 1 a 2 años
201608	Agosto 2016	29	Comunidad de Teruel	Mujeres	105	5	De 2 a 3 años
201608	Agosto 2016	29	Comunidad de Teruel	Mujeres	156	6	Más de 3 años
201608	Agosto 2016	30	Maestrazgo	Hombres	30	1	Hasta 3 meses
201608	Agosto 2016	30	Maestrazgo	Hombres	7	2	De 3 a 6 meses
201608	Agosto 2016	30	Maestrazgo	Hombres	7	3	De 6 a 12 meses
201608	Agosto 2016	30	Maestrazgo	Hombres	9	4	De 1 a 2 años
201608	Agosto 2016	30	Maestrazgo	Hombres	7	5	De 2 a 3 años
201608	Agosto 2016	30	Maestrazgo	Hombres	12	6	Más de 3 años
201608	Agosto 2016	30	Maestrazgo	Mujeres	16	1	Hasta 3 meses
201608	Agosto 2016	30	Maestrazgo	Mujeres	7	2	De 3 a 6 meses
201608	Agosto 2016	30	Maestrazgo	Mujeres	14	3	De 6 a 12 meses
201608	Agosto 2016	30	Maestrazgo	Mujeres	13	4	De 1 a 2 años
201608	Agosto 2016	30	Maestrazgo	Mujeres	6	5	De 2 a 3 años
201608	Agosto 2016	30	Maestrazgo	Mujeres	7	6	Más de 3 años
201608	Agosto 2016	31	Sierra de Albarracín	Hombres	44	1	Hasta 3 meses
201608	Agosto 2016	31	Sierra de Albarracín	Hombres	6	2	De 3 a 6 meses
201608	Agosto 2016	31	Sierra de Albarracín	Hombres	13	3	De 6 a 12 meses
201608	Agosto 2016	31	Sierra de Albarracín	Hombres	6	4	De 1 a 2 años
201608	Agosto 2016	31	Sierra de Albarracín	Hombres	5	5	De 2 a 3 años
201608	Agosto 2016	31	Sierra de Albarracín	Hombres	7	6	Más de 3 años
201608	Agosto 2016	31	Sierra de Albarracín	Mujeres	29	1	Hasta 3 meses
201608	Agosto 2016	31	Sierra de Albarracín	Mujeres	8	2	De 3 a 6 meses
201608	Agosto 2016	31	Sierra de Albarracín	Mujeres	15	3	De 6 a 12 meses
201608	Agosto 2016	31	Sierra de Albarracín	Mujeres	14	4	De 1 a 2 años
201608	Agosto 2016	31	Sierra de Albarracín	Mujeres	3	5	De 2 a 3 años
201608	Agosto 2016	31	Sierra de Albarracín	Mujeres	7	6	Más de 3 años
201608	Agosto 2016	32	Gúdar-Javalambre	Hombres	49	1	Hasta 3 meses
201608	Agosto 2016	32	Gúdar-Javalambre	Hombres	17	2	De 3 a 6 meses
201608	Agosto 2016	32	Gúdar-Javalambre	Hombres	18	3	De 6 a 12 meses
201608	Agosto 2016	32	Gúdar-Javalambre	Hombres	24	4	De 1 a 2 años
201608	Agosto 2016	32	Gúdar-Javalambre	Hombres	11	5	De 2 a 3 años
201608	Agosto 2016	32	Gúdar-Javalambre	Hombres	22	6	Más de 3 años
201608	Agosto 2016	32	Gúdar-Javalambre	Mujeres	43	1	Hasta 3 meses
201608	Agosto 2016	32	Gúdar-Javalambre	Mujeres	34	2	De 3 a 6 meses
201608	Agosto 2016	32	Gúdar-Javalambre	Mujeres	37	3	De 6 a 12 meses
201608	Agosto 2016	32	Gúdar-Javalambre	Mujeres	35	4	De 1 a 2 años
201608	Agosto 2016	32	Gúdar-Javalambre	Mujeres	11	5	De 2 a 3 años
201608	Agosto 2016	32	Gúdar-Javalambre	Mujeres	35	6	Más de 3 años
201608	Agosto 2016	33	Matarraña / Matarranya	Hombres	68	1	Hasta 3 meses
201608	Agosto 2016	33	Matarraña / Matarranya	Hombres	9	2	De 3 a 6 meses
201608	Agosto 2016	33	Matarraña / Matarranya	Hombres	14	3	De 6 a 12 meses
201608	Agosto 2016	33	Matarraña / Matarranya	Hombres	16	4	De 1 a 2 años
201608	Agosto 2016	33	Matarraña / Matarranya	Hombres	12	5	De 2 a 3 años
201608	Agosto 2016	33	Matarraña / Matarranya	Hombres	23	6	Más de 3 años
201608	Agosto 2016	33	Matarraña / Matarranya	Mujeres	38	1	Hasta 3 meses
201608	Agosto 2016	33	Matarraña / Matarranya	Mujeres	11	2	De 3 a 6 meses
201608	Agosto 2016	33	Matarraña / Matarranya	Mujeres	21	3	De 6 a 12 meses
201608	Agosto 2016	33	Matarraña / Matarranya	Mujeres	21	4	De 1 a 2 años
201608	Agosto 2016	33	Matarraña / Matarranya	Mujeres	16	5	De 2 a 3 años
201608	Agosto 2016	33	Matarraña / Matarranya	Mujeres	22	6	Más de 3 años
201607	Julio 2016	01	La Jacetania	Hombres	101	1	Hasta 3 meses
201607	Julio 2016	01	La Jacetania	Hombres	54	2	De 3 a 6 meses
201607	Julio 2016	01	La Jacetania	Hombres	50	3	De 6 a 12 meses
201607	Julio 2016	01	La Jacetania	Hombres	44	4	De 1 a 2 años
201607	Julio 2016	01	La Jacetania	Hombres	20	5	De 2 a 3 años
201607	Julio 2016	01	La Jacetania	Hombres	51	6	Más de 3 años
201607	Julio 2016	01	La Jacetania	Mujeres	139	1	Hasta 3 meses
201607	Julio 2016	01	La Jacetania	Mujeres	60	2	De 3 a 6 meses
201607	Julio 2016	01	La Jacetania	Mujeres	74	3	De 6 a 12 meses
201607	Julio 2016	01	La Jacetania	Mujeres	47	4	De 1 a 2 años
201607	Julio 2016	01	La Jacetania	Mujeres	30	5	De 2 a 3 años
201607	Julio 2016	01	La Jacetania	Mujeres	60	6	Más de 3 años
201607	Julio 2016	02	Alto Gállego	Hombres	92	1	Hasta 3 meses
201607	Julio 2016	02	Alto Gállego	Hombres	44	2	De 3 a 6 meses
201607	Julio 2016	02	Alto Gállego	Hombres	39	3	De 6 a 12 meses
201607	Julio 2016	02	Alto Gállego	Hombres	33	4	De 1 a 2 años
201607	Julio 2016	02	Alto Gállego	Hombres	34	5	De 2 a 3 años
201607	Julio 2016	02	Alto Gállego	Hombres	45	6	Más de 3 años
201607	Julio 2016	02	Alto Gállego	Mujeres	95	1	Hasta 3 meses
201607	Julio 2016	02	Alto Gállego	Mujeres	38	2	De 3 a 6 meses
201607	Julio 2016	02	Alto Gállego	Mujeres	50	3	De 6 a 12 meses
201607	Julio 2016	02	Alto Gállego	Mujeres	46	4	De 1 a 2 años
201607	Julio 2016	02	Alto Gállego	Mujeres	18	5	De 2 a 3 años
201607	Julio 2016	02	Alto Gállego	Mujeres	51	6	Más de 3 años
201607	Julio 2016	03	Sobrarbe	Hombres	21	1	Hasta 3 meses
201607	Julio 2016	03	Sobrarbe	Hombres	13	2	De 3 a 6 meses
201607	Julio 2016	03	Sobrarbe	Hombres	26	3	De 6 a 12 meses
201607	Julio 2016	03	Sobrarbe	Hombres	18	4	De 1 a 2 años
201607	Julio 2016	03	Sobrarbe	Hombres	5	5	De 2 a 3 años
201607	Julio 2016	03	Sobrarbe	Hombres	20	6	Más de 3 años
201607	Julio 2016	03	Sobrarbe	Mujeres	28	1	Hasta 3 meses
201607	Julio 2016	03	Sobrarbe	Mujeres	7	2	De 3 a 6 meses
201607	Julio 2016	03	Sobrarbe	Mujeres	17	3	De 6 a 12 meses
201607	Julio 2016	03	Sobrarbe	Mujeres	10	4	De 1 a 2 años
201607	Julio 2016	03	Sobrarbe	Mujeres	7	5	De 2 a 3 años
201607	Julio 2016	03	Sobrarbe	Mujeres	11	6	Más de 3 años
201607	Julio 2016	04	La Ribagorza	Hombres	48	1	Hasta 3 meses
201607	Julio 2016	04	La Ribagorza	Hombres	25	2	De 3 a 6 meses
201607	Julio 2016	04	La Ribagorza	Hombres	34	3	De 6 a 12 meses
201607	Julio 2016	04	La Ribagorza	Hombres	21	4	De 1 a 2 años
201607	Julio 2016	04	La Ribagorza	Hombres	13	5	De 2 a 3 años
201607	Julio 2016	04	La Ribagorza	Hombres	23	6	Más de 3 años
201607	Julio 2016	04	La Ribagorza	Mujeres	48	1	Hasta 3 meses
201607	Julio 2016	04	La Ribagorza	Mujeres	26	2	De 3 a 6 meses
201607	Julio 2016	04	La Ribagorza	Mujeres	25	3	De 6 a 12 meses
201607	Julio 2016	04	La Ribagorza	Mujeres	31	4	De 1 a 2 años
201607	Julio 2016	04	La Ribagorza	Mujeres	12	5	De 2 a 3 años
201607	Julio 2016	04	La Ribagorza	Mujeres	36	6	Más de 3 años
201607	Julio 2016	05	Cinco Villas	Hombres	247	1	Hasta 3 meses
201607	Julio 2016	05	Cinco Villas	Hombres	104	2	De 3 a 6 meses
201607	Julio 2016	05	Cinco Villas	Hombres	144	3	De 6 a 12 meses
201607	Julio 2016	05	Cinco Villas	Hombres	95	4	De 1 a 2 años
201607	Julio 2016	05	Cinco Villas	Hombres	43	5	De 2 a 3 años
201607	Julio 2016	05	Cinco Villas	Hombres	107	6	Más de 3 años
201607	Julio 2016	05	Cinco Villas	Mujeres	328	1	Hasta 3 meses
201607	Julio 2016	05	Cinco Villas	Mujeres	142	2	De 3 a 6 meses
201607	Julio 2016	05	Cinco Villas	Mujeres	173	3	De 6 a 12 meses
201607	Julio 2016	05	Cinco Villas	Mujeres	151	4	De 1 a 2 años
201607	Julio 2016	05	Cinco Villas	Mujeres	83	5	De 2 a 3 años
201607	Julio 2016	05	Cinco Villas	Mujeres	211	6	Más de 3 años
201607	Julio 2016	06	Hoya de Huesca / Plana de Uesca	Hombres	569	1	Hasta 3 meses
201607	Julio 2016	06	Hoya de Huesca / Plana de Uesca	Hombres	212	2	De 3 a 6 meses
201607	Julio 2016	06	Hoya de Huesca / Plana de Uesca	Hombres	263	3	De 6 a 12 meses
201607	Julio 2016	06	Hoya de Huesca / Plana de Uesca	Hombres	214	4	De 1 a 2 años
201607	Julio 2016	06	Hoya de Huesca / Plana de Uesca	Hombres	96	5	De 2 a 3 años
201607	Julio 2016	06	Hoya de Huesca / Plana de Uesca	Hombres	250	6	Más de 3 años
201607	Julio 2016	06	Hoya de Huesca / Plana de Uesca	Mujeres	712	1	Hasta 3 meses
201607	Julio 2016	06	Hoya de Huesca / Plana de Uesca	Mujeres	241	2	De 3 a 6 meses
201607	Julio 2016	06	Hoya de Huesca / Plana de Uesca	Mujeres	316	3	De 6 a 12 meses
201607	Julio 2016	06	Hoya de Huesca / Plana de Uesca	Mujeres	276	4	De 1 a 2 años
201607	Julio 2016	06	Hoya de Huesca / Plana de Uesca	Mujeres	157	5	De 2 a 3 años
201607	Julio 2016	06	Hoya de Huesca / Plana de Uesca	Mujeres	271	6	Más de 3 años
201607	Julio 2016	07	Somontano de Barbastro	Hombres	184	1	Hasta 3 meses
201607	Julio 2016	07	Somontano de Barbastro	Hombres	66	2	De 3 a 6 meses
201607	Julio 2016	07	Somontano de Barbastro	Hombres	63	3	De 6 a 12 meses
201607	Julio 2016	07	Somontano de Barbastro	Hombres	56	4	De 1 a 2 años
201607	Julio 2016	07	Somontano de Barbastro	Hombres	28	5	De 2 a 3 años
201607	Julio 2016	07	Somontano de Barbastro	Hombres	106	6	Más de 3 años
201607	Julio 2016	07	Somontano de Barbastro	Mujeres	195	1	Hasta 3 meses
201607	Julio 2016	07	Somontano de Barbastro	Mujeres	74	2	De 3 a 6 meses
201607	Julio 2016	07	Somontano de Barbastro	Mujeres	116	3	De 6 a 12 meses
201607	Julio 2016	07	Somontano de Barbastro	Mujeres	84	4	De 1 a 2 años
201607	Julio 2016	07	Somontano de Barbastro	Mujeres	58	5	De 2 a 3 años
201607	Julio 2016	07	Somontano de Barbastro	Mujeres	158	6	Más de 3 años
201607	Julio 2016	08	Cinca Medio	Hombres	218	1	Hasta 3 meses
201607	Julio 2016	08	Cinca Medio	Hombres	73	2	De 3 a 6 meses
201607	Julio 2016	08	Cinca Medio	Hombres	85	3	De 6 a 12 meses
201607	Julio 2016	08	Cinca Medio	Hombres	80	4	De 1 a 2 años
201607	Julio 2016	08	Cinca Medio	Hombres	40	5	De 2 a 3 años
201607	Julio 2016	08	Cinca Medio	Hombres	96	6	Más de 3 años
201607	Julio 2016	08	Cinca Medio	Mujeres	227	1	Hasta 3 meses
201607	Julio 2016	08	Cinca Medio	Mujeres	83	2	De 3 a 6 meses
201607	Julio 2016	08	Cinca Medio	Mujeres	107	3	De 6 a 12 meses
201607	Julio 2016	08	Cinca Medio	Mujeres	122	4	De 1 a 2 años
201607	Julio 2016	08	Cinca Medio	Mujeres	59	5	De 2 a 3 años
201607	Julio 2016	08	Cinca Medio	Mujeres	133	6	Más de 3 años
201607	Julio 2016	09	La Litera / La Llitera	Hombres	102	1	Hasta 3 meses
201607	Julio 2016	09	La Litera / La Llitera	Hombres	28	2	De 3 a 6 meses
201607	Julio 2016	09	La Litera / La Llitera	Hombres	56	3	De 6 a 12 meses
201607	Julio 2016	09	La Litera / La Llitera	Hombres	44	4	De 1 a 2 años
201607	Julio 2016	09	La Litera / La Llitera	Hombres	13	5	De 2 a 3 años
201607	Julio 2016	09	La Litera / La Llitera	Hombres	54	6	Más de 3 años
201607	Julio 2016	09	La Litera / La Llitera	Mujeres	109	1	Hasta 3 meses
201607	Julio 2016	09	La Litera / La Llitera	Mujeres	34	2	De 3 a 6 meses
201607	Julio 2016	09	La Litera / La Llitera	Mujeres	59	3	De 6 a 12 meses
201607	Julio 2016	09	La Litera / La Llitera	Mujeres	53	4	De 1 a 2 años
201607	Julio 2016	09	La Litera / La Llitera	Mujeres	26	5	De 2 a 3 años
201607	Julio 2016	09	La Litera / La Llitera	Mujeres	58	6	Más de 3 años
201607	Julio 2016	10	Los Monegros	Hombres	106	1	Hasta 3 meses
201607	Julio 2016	10	Los Monegros	Hombres	32	2	De 3 a 6 meses
201607	Julio 2016	10	Los Monegros	Hombres	43	3	De 6 a 12 meses
201607	Julio 2016	10	Los Monegros	Hombres	58	4	De 1 a 2 años
201607	Julio 2016	10	Los Monegros	Hombres	19	5	De 2 a 3 años
201607	Julio 2016	10	Los Monegros	Hombres	33	6	Más de 3 años
201607	Julio 2016	10	Los Monegros	Mujeres	100	1	Hasta 3 meses
201607	Julio 2016	10	Los Monegros	Mujeres	39	2	De 3 a 6 meses
201607	Julio 2016	10	Los Monegros	Mujeres	48	3	De 6 a 12 meses
201607	Julio 2016	10	Los Monegros	Mujeres	50	4	De 1 a 2 años
201607	Julio 2016	10	Los Monegros	Mujeres	33	5	De 2 a 3 años
201607	Julio 2016	10	Los Monegros	Mujeres	55	6	Más de 3 años
201607	Julio 2016	11	Bajo Cinca / Baix Cinca	Hombres	156	1	Hasta 3 meses
201607	Julio 2016	11	Bajo Cinca / Baix Cinca	Hombres	41	2	De 3 a 6 meses
201607	Julio 2016	11	Bajo Cinca / Baix Cinca	Hombres	43	3	De 6 a 12 meses
201607	Julio 2016	11	Bajo Cinca / Baix Cinca	Hombres	41	4	De 1 a 2 años
201607	Julio 2016	11	Bajo Cinca / Baix Cinca	Hombres	25	5	De 2 a 3 años
201607	Julio 2016	11	Bajo Cinca / Baix Cinca	Hombres	44	6	Más de 3 años
201607	Julio 2016	11	Bajo Cinca / Baix Cinca	Mujeres	169	1	Hasta 3 meses
201607	Julio 2016	11	Bajo Cinca / Baix Cinca	Mujeres	58	2	De 3 a 6 meses
201607	Julio 2016	11	Bajo Cinca / Baix Cinca	Mujeres	89	3	De 6 a 12 meses
201607	Julio 2016	11	Bajo Cinca / Baix Cinca	Mujeres	93	4	De 1 a 2 años
201607	Julio 2016	11	Bajo Cinca / Baix Cinca	Mujeres	31	5	De 2 a 3 años
201607	Julio 2016	11	Bajo Cinca / Baix Cinca	Mujeres	81	6	Más de 3 años
201607	Julio 2016	12	Tarazona y el Moncayo	Hombres	126	1	Hasta 3 meses
201607	Julio 2016	12	Tarazona y el Moncayo	Hombres	53	2	De 3 a 6 meses
201607	Julio 2016	12	Tarazona y el Moncayo	Hombres	63	3	De 6 a 12 meses
201607	Julio 2016	12	Tarazona y el Moncayo	Hombres	36	4	De 1 a 2 años
201607	Julio 2016	12	Tarazona y el Moncayo	Hombres	25	5	De 2 a 3 años
201607	Julio 2016	12	Tarazona y el Moncayo	Hombres	57	6	Más de 3 años
201607	Julio 2016	12	Tarazona y el Moncayo	Mujeres	156	1	Hasta 3 meses
201607	Julio 2016	12	Tarazona y el Moncayo	Mujeres	47	2	De 3 a 6 meses
201607	Julio 2016	12	Tarazona y el Moncayo	Mujeres	74	3	De 6 a 12 meses
201607	Julio 2016	12	Tarazona y el Moncayo	Mujeres	86	4	De 1 a 2 años
201607	Julio 2016	12	Tarazona y el Moncayo	Mujeres	42	5	De 2 a 3 años
201607	Julio 2016	12	Tarazona y el Moncayo	Mujeres	178	6	Más de 3 años
201607	Julio 2016	13	Campo de Borja	Hombres	114	1	Hasta 3 meses
201607	Julio 2016	13	Campo de Borja	Hombres	40	2	De 3 a 6 meses
201607	Julio 2016	13	Campo de Borja	Hombres	47	3	De 6 a 12 meses
201607	Julio 2016	13	Campo de Borja	Hombres	49	4	De 1 a 2 años
201607	Julio 2016	13	Campo de Borja	Hombres	23	5	De 2 a 3 años
201607	Julio 2016	13	Campo de Borja	Hombres	57	6	Más de 3 años
201607	Julio 2016	13	Campo de Borja	Mujeres	116	1	Hasta 3 meses
201607	Julio 2016	13	Campo de Borja	Mujeres	53	2	De 3 a 6 meses
201607	Julio 2016	13	Campo de Borja	Mujeres	64	3	De 6 a 12 meses
201607	Julio 2016	13	Campo de Borja	Mujeres	62	4	De 1 a 2 años
201607	Julio 2016	13	Campo de Borja	Mujeres	38	5	De 2 a 3 años
201607	Julio 2016	13	Campo de Borja	Mujeres	79	6	Más de 3 años
201607	Julio 2016	14	Aranda	Hombres	56	1	Hasta 3 meses
201607	Julio 2016	14	Aranda	Hombres	13	2	De 3 a 6 meses
201607	Julio 2016	14	Aranda	Hombres	14	3	De 6 a 12 meses
201607	Julio 2016	14	Aranda	Hombres	22	4	De 1 a 2 años
201607	Julio 2016	14	Aranda	Hombres	15	5	De 2 a 3 años
201607	Julio 2016	14	Aranda	Hombres	19	6	Más de 3 años
201607	Julio 2016	14	Aranda	Mujeres	56	1	Hasta 3 meses
201607	Julio 2016	14	Aranda	Mujeres	22	2	De 3 a 6 meses
201607	Julio 2016	14	Aranda	Mujeres	44	3	De 6 a 12 meses
201607	Julio 2016	14	Aranda	Mujeres	41	4	De 1 a 2 años
201607	Julio 2016	14	Aranda	Mujeres	17	5	De 2 a 3 años
201607	Julio 2016	14	Aranda	Mujeres	62	6	Más de 3 años
201607	Julio 2016	15	Ribera Alta del Ebro	Hombres	216	1	Hasta 3 meses
201607	Julio 2016	15	Ribera Alta del Ebro	Hombres	70	2	De 3 a 6 meses
201607	Julio 2016	15	Ribera Alta del Ebro	Hombres	81	3	De 6 a 12 meses
201607	Julio 2016	15	Ribera Alta del Ebro	Hombres	97	4	De 1 a 2 años
201607	Julio 2016	15	Ribera Alta del Ebro	Hombres	48	5	De 2 a 3 años
201607	Julio 2016	15	Ribera Alta del Ebro	Hombres	105	6	Más de 3 años
201607	Julio 2016	15	Ribera Alta del Ebro	Mujeres	235	1	Hasta 3 meses
201607	Julio 2016	15	Ribera Alta del Ebro	Mujeres	106	2	De 3 a 6 meses
201607	Julio 2016	15	Ribera Alta del Ebro	Mujeres	149	3	De 6 a 12 meses
201607	Julio 2016	15	Ribera Alta del Ebro	Mujeres	140	4	De 1 a 2 años
201607	Julio 2016	15	Ribera Alta del Ebro	Mujeres	78	5	De 2 a 3 años
201607	Julio 2016	15	Ribera Alta del Ebro	Mujeres	231	6	Más de 3 años
201607	Julio 2016	16	Valdejalón	Hombres	272	1	Hasta 3 meses
201607	Julio 2016	16	Valdejalón	Hombres	69	2	De 3 a 6 meses
201607	Julio 2016	16	Valdejalón	Hombres	109	3	De 6 a 12 meses
201607	Julio 2016	16	Valdejalón	Hombres	80	4	De 1 a 2 años
201607	Julio 2016	16	Valdejalón	Hombres	31	5	De 2 a 3 años
201607	Julio 2016	16	Valdejalón	Hombres	102	6	Más de 3 años
201607	Julio 2016	16	Valdejalón	Mujeres	300	1	Hasta 3 meses
201607	Julio 2016	16	Valdejalón	Mujeres	96	2	De 3 a 6 meses
201607	Julio 2016	16	Valdejalón	Mujeres	156	3	De 6 a 12 meses
201607	Julio 2016	16	Valdejalón	Mujeres	156	4	De 1 a 2 años
201607	Julio 2016	16	Valdejalón	Mujeres	84	5	De 2 a 3 años
201607	Julio 2016	16	Valdejalón	Mujeres	197	6	Más de 3 años
201607	Julio 2016	17	D.C. Zaragoza	Hombres	7128	1	Hasta 3 meses
201607	Julio 2016	17	D.C. Zaragoza	Hombres	2445	2	De 3 a 6 meses
201607	Julio 2016	17	D.C. Zaragoza	Hombres	3074	3	De 6 a 12 meses
201607	Julio 2016	17	D.C. Zaragoza	Hombres	2743	4	De 1 a 2 años
201607	Julio 2016	17	D.C. Zaragoza	Hombres	1373	5	De 2 a 3 años
201607	Julio 2016	17	D.C. Zaragoza	Hombres	3953	6	Más de 3 años
201607	Julio 2016	17	D.C. Zaragoza	Mujeres	7793	1	Hasta 3 meses
201607	Julio 2016	17	D.C. Zaragoza	Mujeres	3085	2	De 3 a 6 meses
201607	Julio 2016	17	D.C. Zaragoza	Mujeres	4234	3	De 6 a 12 meses
201607	Julio 2016	17	D.C. Zaragoza	Mujeres	4428	4	De 1 a 2 años
201607	Julio 2016	17	D.C. Zaragoza	Mujeres	2432	5	De 2 a 3 años
201607	Julio 2016	17	D.C. Zaragoza	Mujeres	6617	6	Más de 3 años
201607	Julio 2016	18	Ribera Baja del Ebro	Hombres	77	1	Hasta 3 meses
201607	Julio 2016	18	Ribera Baja del Ebro	Hombres	18	2	De 3 a 6 meses
201607	Julio 2016	18	Ribera Baja del Ebro	Hombres	37	3	De 6 a 12 meses
201607	Julio 2016	18	Ribera Baja del Ebro	Hombres	22	4	De 1 a 2 años
201607	Julio 2016	18	Ribera Baja del Ebro	Hombres	22	5	De 2 a 3 años
201607	Julio 2016	18	Ribera Baja del Ebro	Hombres	33	6	Más de 3 años
201607	Julio 2016	18	Ribera Baja del Ebro	Mujeres	91	1	Hasta 3 meses
201607	Julio 2016	18	Ribera Baja del Ebro	Mujeres	36	2	De 3 a 6 meses
201607	Julio 2016	18	Ribera Baja del Ebro	Mujeres	40	3	De 6 a 12 meses
201607	Julio 2016	18	Ribera Baja del Ebro	Mujeres	33	4	De 1 a 2 años
201607	Julio 2016	18	Ribera Baja del Ebro	Mujeres	27	5	De 2 a 3 años
201607	Julio 2016	18	Ribera Baja del Ebro	Mujeres	74	6	Más de 3 años
201607	Julio 2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	178	1	Hasta 3 meses
201607	Julio 2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	31	2	De 3 a 6 meses
201607	Julio 2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	48	3	De 6 a 12 meses
201607	Julio 2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	33	4	De 1 a 2 años
201607	Julio 2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	19	5	De 2 a 3 años
201607	Julio 2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	43	6	Más de 3 años
201607	Julio 2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	181	1	Hasta 3 meses
201607	Julio 2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	38	2	De 3 a 6 meses
201607	Julio 2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	99	3	De 6 a 12 meses
201607	Julio 2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	58	4	De 1 a 2 años
201607	Julio 2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	23	5	De 2 a 3 años
