Mes (código)	Mes y año	Comarca código	Comarca nombre	Temporalidad	Sexo	Afiliaciones en alta
201403	Marzo 2014	23	Bajo Martín	Indefinido	Hombres	682
201403	Marzo 2014	23	Bajo Martín	Indefinido	Mujeres	297
201403	Marzo 2014	24	Campo de Daroca	Indefinido	Hombres	510
201403	Marzo 2014	24	Campo de Daroca	Indefinido	Mujeres	245
201403	Marzo 2014	25	Jiloca	Indefinido	Hombres	708
201403	Marzo 2014	25	Jiloca	Indefinido	Mujeres	603
201403	Marzo 2014	26	Cuencas Mineras	Indefinido	Hombres	674
201403	Marzo 2014	26	Cuencas Mineras	Indefinido	Mujeres	427
201403	Marzo 2014	27	Andorra-Sierra de Arcos	Indefinido	Hombres	782
201403	Marzo 2014	27	Andorra-Sierra de Arcos	Indefinido	Mujeres	516
201403	Marzo 2014	28	Bajo Aragón	Indefinido	Hombres	1948
201403	Marzo 2014	28	Bajo Aragón	Indefinido	Mujeres	1717
201403	Marzo 2014	29	Comunidad de Teruel	Indefinido	Hombres	5436
201403	Marzo 2014	29	Comunidad de Teruel	Indefinido	Mujeres	4521
201403	Marzo 2014	30	Maestrazgo	Indefinido	Hombres	125
201403	Marzo 2014	30	Maestrazgo	Indefinido	Mujeres	98
201403	Marzo 2014	31	Sierra de Albarracín	Indefinido	Hombres	171
201403	Marzo 2014	31	Sierra de Albarracín	Indefinido	Mujeres	135
201403	Marzo 2014	32	Gúdar-Javalambre	Indefinido	Hombres	647
201403	Marzo 2014	32	Gúdar-Javalambre	Indefinido	Mujeres	438
201403	Marzo 2014	33	Matarraña / Matarranya	Indefinido	Hombres	453
201403	Marzo 2014	33	Matarraña / Matarranya	Indefinido	Mujeres	348
201406	Junio 2014	01	La Jacetania	Indefinido	Hombres	955
201406	Junio 2014	01	La Jacetania	Indefinido	Mujeres	1234
201406	Junio 2014	02	Alto Gállego	Indefinido	Hombres	1221
201406	Junio 2014	02	Alto Gállego	Indefinido	Mujeres	938
201406	Junio 2014	03	Sobrarbe	Indefinido	Hombres	417
201406	Junio 2014	03	Sobrarbe	Indefinido	Mujeres	484
201406	Junio 2014	04	La Ribagorza	Indefinido	Hombres	754
201406	Junio 2014	04	La Ribagorza	Indefinido	Mujeres	779
201406	Junio 2014	05	Cinco Villas	Indefinido	Hombres	2479
201406	Junio 2014	05	Cinco Villas	Indefinido	Mujeres	2028
201406	Junio 2014	06	Hoya de Huesca / Plana de Uesca	Indefinido	Hombres	7200
201406	Junio 2014	06	Hoya de Huesca / Plana de Uesca	Indefinido	Mujeres	7240
201406	Junio 2014	07	Somontano de Barbastro	Indefinido	Hombres	1910
201406	Junio 2014	07	Somontano de Barbastro	Indefinido	Mujeres	1536
201406	Junio 2014	08	Cinca Medio	Indefinido	Hombres	2380
201406	Junio 2014	08	Cinca Medio	Indefinido	Mujeres	1454
201406	Junio 2014	09	La Litera / La Llitera	Indefinido	Hombres	2174
201406	Junio 2014	09	La Litera / La Llitera	Indefinido	Mujeres	1247
201406	Junio 2014	10	Los Monegros	Indefinido	Hombres	1304
201406	Junio 2014	10	Los Monegros	Indefinido	Mujeres	785
201406	Junio 2014	11	Bajo Cinca / Baix Cinca	Indefinido	Hombres	2700
201406	Junio 2014	11	Bajo Cinca / Baix Cinca	Indefinido	Mujeres	2160
201406	Junio 2014	12	Tarazona y el Moncayo	Indefinido	Hombres	861
201406	Junio 2014	12	Tarazona y el Moncayo	Indefinido	Mujeres	741
201406	Junio 2014	13	Campo de Borja	Indefinido	Hombres	892
201406	Junio 2014	13	Campo de Borja	Indefinido	Mujeres	1157
201406	Junio 2014	14	Aranda	Indefinido	Hombres	468
201406	Junio 2014	14	Aranda	Indefinido	Mujeres	322
201406	Junio 2014	15	Ribera Alta del Ebro	Indefinido	Hombres	9218
201406	Junio 2014	15	Ribera Alta del Ebro	Indefinido	Mujeres	2578
201406	Junio 2014	16	Valdejalón	Indefinido	Hombres	4232
201406	Junio 2014	16	Valdejalón	Indefinido	Mujeres	2424
201406	Junio 2014	17	Central	Indefinido	Hombres	76673
201406	Junio 2014	17	Central	Indefinido	Mujeres	77663
201406	Junio 2014	18	Ribera Baja del Ebro	Indefinido	Hombres	1042
201406	Junio 2014	18	Ribera Baja del Ebro	Indefinido	Mujeres	573
201406	Junio 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Indefinido	Hombres	856
201406	Junio 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Indefinido	Mujeres	978
201406	Junio 2014	20	Comunidad de Calatayud	Indefinido	Hombres	1861
201406	Junio 2014	20	Comunidad de Calatayud	Indefinido	Mujeres	1693
201406	Junio 2014	21	Campo de Cariñena	Indefinido	Hombres	1333
201406	Junio 2014	21	Campo de Cariñena	Indefinido	Mujeres	603
201406	Junio 2014	22	Campo de Belchite	Indefinido	Hombres	234
201406	Junio 2014	22	Campo de Belchite	Indefinido	Mujeres	223
201406	Junio 2014	23	Bajo Martín	Indefinido	Hombres	686
201406	Junio 2014	23	Bajo Martín	Indefinido	Mujeres	300
201406	Junio 2014	24	Campo de Daroca	Indefinido	Hombres	502
201406	Junio 2014	24	Campo de Daroca	Indefinido	Mujeres	243
201406	Junio 2014	25	Jiloca	Indefinido	Hombres	720
201406	Junio 2014	25	Jiloca	Indefinido	Mujeres	610
201406	Junio 2014	26	Cuencas Mineras	Indefinido	Hombres	671
201406	Junio 2014	26	Cuencas Mineras	Indefinido	Mujeres	426
201406	Junio 2014	27	Andorra-Sierra de Arcos	Indefinido	Hombres	787
201406	Junio 2014	27	Andorra-Sierra de Arcos	Indefinido	Mujeres	447
201406	Junio 2014	28	Bajo Aragón	Indefinido	Hombres	1945
201406	Junio 2014	28	Bajo Aragón	Indefinido	Mujeres	1731
201406	Junio 2014	29	Comunidad de Teruel	Indefinido	Hombres	5618
201406	Junio 2014	29	Comunidad de Teruel	Indefinido	Mujeres	4463
201406	Junio 2014	30	Maestrazgo	Indefinido	Hombres	125
201406	Junio 2014	30	Maestrazgo	Indefinido	Mujeres	100
201406	Junio 2014	31	Sierra de Albarracín	Indefinido	Hombres	179
201406	Junio 2014	31	Sierra de Albarracín	Indefinido	Mujeres	139
201406	Junio 2014	32	Gúdar-Javalambre	Indefinido	Hombres	631
201406	Junio 2014	32	Gúdar-Javalambre	Indefinido	Mujeres	417
201406	Junio 2014	33	Matarraña / Matarranya	Indefinido	Hombres	459
201406	Junio 2014	33	Matarraña / Matarranya	Indefinido	Mujeres	349
201409	Septiembre 2014	01	La Jacetania	Indefinido	Hombres	942
201409	Septiembre 2014	01	La Jacetania	Indefinido	Mujeres	1251
201409	Septiembre 2014	02	Alto Gállego	Indefinido	Hombres	1230
201409	Septiembre 2014	02	Alto Gállego	Indefinido	Mujeres	905
201409	Septiembre 2014	03	Sobrarbe	Indefinido	Hombres	421
201409	Septiembre 2014	03	Sobrarbe	Indefinido	Mujeres	489
201409	Septiembre 2014	04	La Ribagorza	Indefinido	Hombres	748
201409	Septiembre 2014	04	La Ribagorza	Indefinido	Mujeres	757
201409	Septiembre 2014	05	Cinco Villas	Indefinido	Hombres	2495
201409	Septiembre 2014	05	Cinco Villas	Indefinido	Mujeres	2041
201409	Septiembre 2014	06	Hoya de Huesca / Plana de Uesca	Indefinido	Hombres	7190
201409	Septiembre 2014	06	Hoya de Huesca / Plana de Uesca	Indefinido	Mujeres	7386
201409	Septiembre 2014	07	Somontano de Barbastro	Indefinido	Hombres	1902
201409	Septiembre 2014	07	Somontano de Barbastro	Indefinido	Mujeres	1601
201409	Septiembre 2014	08	Cinca Medio	Indefinido	Hombres	2344
201409	Septiembre 2014	08	Cinca Medio	Indefinido	Mujeres	1441
201409	Septiembre 2014	09	La Litera / La Llitera	Indefinido	Hombres	2210
201409	Septiembre 2014	09	La Litera / La Llitera	Indefinido	Mujeres	1258
201409	Septiembre 2014	10	Los Monegros	Indefinido	Hombres	1297
201409	Septiembre 2014	10	Los Monegros	Indefinido	Mujeres	796
201409	Septiembre 2014	11	Bajo Cinca / Baix Cinca	Indefinido	Hombres	2288
201409	Septiembre 2014	11	Bajo Cinca / Baix Cinca	Indefinido	Mujeres	1961
201409	Septiembre 2014	12	Tarazona y el Moncayo	Indefinido	Hombres	881
201409	Septiembre 2014	12	Tarazona y el Moncayo	Indefinido	Mujeres	733
201409	Septiembre 2014	13	Campo de Borja	Indefinido	Hombres	916
201409	Septiembre 2014	13	Campo de Borja	Indefinido	Mujeres	1190
201409	Septiembre 2014	14	Aranda	Indefinido	Hombres	455
201409	Septiembre 2014	14	Aranda	Indefinido	Mujeres	316
201409	Septiembre 2014	15	Ribera Alta del Ebro	Indefinido	Hombres	9044
201409	Septiembre 2014	15	Ribera Alta del Ebro	Indefinido	Mujeres	2573
201409	Septiembre 2014	16	Valdejalón	Indefinido	Hombres	4246
201409	Septiembre 2014	16	Valdejalón	Indefinido	Mujeres	2406
201409	Septiembre 2014	17	Central	Indefinido	Hombres	76354
201409	Septiembre 2014	17	Central	Indefinido	Mujeres	78818
201409	Septiembre 2014	18	Ribera Baja del Ebro	Indefinido	Hombres	1072
201409	Septiembre 2014	18	Ribera Baja del Ebro	Indefinido	Mujeres	745
201409	Septiembre 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Indefinido	Hombres	789
201409	Septiembre 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Indefinido	Mujeres	960
201409	Septiembre 2014	20	Comunidad de Calatayud	Indefinido	Hombres	1870
201409	Septiembre 2014	20	Comunidad de Calatayud	Indefinido	Mujeres	1736
201409	Septiembre 2014	21	Campo de Cariñena	Indefinido	Hombres	1348
201409	Septiembre 2014	21	Campo de Cariñena	Indefinido	Mujeres	614
201409	Septiembre 2014	22	Campo de Belchite	Indefinido	Hombres	239
201409	Septiembre 2014	22	Campo de Belchite	Indefinido	Mujeres	218
201409	Septiembre 2014	23	Bajo Martín	Indefinido	Hombres	693
201409	Septiembre 2014	23	Bajo Martín	Indefinido	Mujeres	301
201409	Septiembre 2014	24	Campo de Daroca	Indefinido	Hombres	495
201409	Septiembre 2014	24	Campo de Daroca	Indefinido	Mujeres	252
201409	Septiembre 2014	25	Jiloca	Indefinido	Hombres	724
201409	Septiembre 2014	25	Jiloca	Indefinido	Mujeres	613
201409	Septiembre 2014	26	Cuencas Mineras	Indefinido	Hombres	674
201409	Septiembre 2014	26	Cuencas Mineras	Indefinido	Mujeres	421
201409	Septiembre 2014	27	Andorra-Sierra de Arcos	Indefinido	Hombres	788
201409	Septiembre 2014	27	Andorra-Sierra de Arcos	Indefinido	Mujeres	527
201409	Septiembre 2014	28	Bajo Aragón	Indefinido	Hombres	1945
201409	Septiembre 2014	28	Bajo Aragón	Indefinido	Mujeres	1743
201409	Septiembre 2014	29	Comunidad de Teruel	Indefinido	Hombres	5500
201409	Septiembre 2014	29	Comunidad de Teruel	Indefinido	Mujeres	4453
201409	Septiembre 2014	30	Maestrazgo	Indefinido	Hombres	127
201409	Septiembre 2014	30	Maestrazgo	Indefinido	Mujeres	94
201409	Septiembre 2014	31	Sierra de Albarracín	Indefinido	Hombres	170
201409	Septiembre 2014	31	Sierra de Albarracín	Indefinido	Mujeres	137
201409	Septiembre 2014	32	Gúdar-Javalambre	Indefinido	Hombres	632
201409	Septiembre 2014	32	Gúdar-Javalambre	Indefinido	Mujeres	417
201409	Septiembre 2014	33	Matarraña / Matarranya	Indefinido	Hombres	465
201409	Septiembre 2014	33	Matarraña / Matarranya	Indefinido	Mujeres	348
201412	Diciembre 2014	01	La Jacetania	Indefinido	Hombres	1149
201412	Diciembre 2014	01	La Jacetania	Indefinido	Mujeres	1358
201412	Diciembre 2014	02	Alto Gállego	Indefinido	Hombres	1433
201412	Diciembre 2014	02	Alto Gállego	Indefinido	Mujeres	1072
201412	Diciembre 2014	03	Sobrarbe	Indefinido	Hombres	388
201412	Diciembre 2014	03	Sobrarbe	Indefinido	Mujeres	414
201412	Diciembre 2014	04	La Ribagorza	Indefinido	Hombres	871
201412	Diciembre 2014	04	La Ribagorza	Indefinido	Mujeres	887
201412	Diciembre 2014	05	Cinco Villas	Indefinido	Hombres	2506
201412	Diciembre 2014	05	Cinco Villas	Indefinido	Mujeres	2067
201412	Diciembre 2014	06	Hoya de Huesca / Plana de Uesca	Indefinido	Hombres	6968
201412	Diciembre 2014	06	Hoya de Huesca / Plana de Uesca	Indefinido	Mujeres	7480
201412	Diciembre 2014	07	Somontano de Barbastro	Indefinido	Hombres	1901
201412	Diciembre 2014	07	Somontano de Barbastro	Indefinido	Mujeres	1540
201412	Diciembre 2014	08	Cinca Medio	Indefinido	Hombres	2307
201412	Diciembre 2014	08	Cinca Medio	Indefinido	Mujeres	1452
201412	Diciembre 2014	09	La Litera / La Llitera	Indefinido	Hombres	2219
201412	Diciembre 2014	09	La Litera / La Llitera	Indefinido	Mujeres	1268
201412	Diciembre 2014	10	Los Monegros	Indefinido	Hombres	1303
201412	Diciembre 2014	10	Los Monegros	Indefinido	Mujeres	791
201412	Diciembre 2014	11	Bajo Cinca / Baix Cinca	Indefinido	Hombres	2398
201412	Diciembre 2014	11	Bajo Cinca / Baix Cinca	Indefinido	Mujeres	1925
201412	Diciembre 2014	12	Tarazona y el Moncayo	Indefinido	Hombres	886
201412	Diciembre 2014	12	Tarazona y el Moncayo	Indefinido	Mujeres	733
201412	Diciembre 2014	13	Campo de Borja	Indefinido	Hombres	930
201412	Diciembre 2014	13	Campo de Borja	Indefinido	Mujeres	1146
201412	Diciembre 2014	14	Aranda	Indefinido	Hombres	436
201412	Diciembre 2014	14	Aranda	Indefinido	Mujeres	301
201412	Diciembre 2014	15	Ribera Alta del Ebro	Indefinido	Hombres	9074
201412	Diciembre 2014	15	Ribera Alta del Ebro	Indefinido	Mujeres	2617
201412	Diciembre 2014	16	Valdejalón	Indefinido	Hombres	4270
201412	Diciembre 2014	16	Valdejalón	Indefinido	Mujeres	2406
201412	Diciembre 2014	17	Central	Indefinido	Hombres	77158
201412	Diciembre 2014	17	Central	Indefinido	Mujeres	80020
201412	Diciembre 2014	18	Ribera Baja del Ebro	Indefinido	Hombres	1074
201412	Diciembre 2014	18	Ribera Baja del Ebro	Indefinido	Mujeres	810
201412	Diciembre 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Indefinido	Hombres	737
201412	Diciembre 2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Indefinido	Mujeres	943
201412	Diciembre 2014	20	Comunidad de Calatayud	Indefinido	Hombres	1799
201412	Diciembre 2014	20	Comunidad de Calatayud	Indefinido	Mujeres	1639
201412	Diciembre 2014	21	Campo de Cariñena	Indefinido	Hombres	1366
201412	Diciembre 2014	21	Campo de Cariñena	Indefinido	Mujeres	622
201412	Diciembre 2014	22	Campo de Belchite	Indefinido	Hombres	221
201412	Diciembre 2014	22	Campo de Belchite	Indefinido	Mujeres	195
201412	Diciembre 2014	23	Bajo Martín	Indefinido	Hombres	695
201412	Diciembre 2014	23	Bajo Martín	Indefinido	Mujeres	303
201412	Diciembre 2014	24	Campo de Daroca	Indefinido	Hombres	480
201412	Diciembre 2014	24	Campo de Daroca	Indefinido	Mujeres	260
201412	Diciembre 2014	25	Jiloca	Indefinido	Hombres	750
201412	Diciembre 2014	25	Jiloca	Indefinido	Mujeres	616
201412	Diciembre 2014	26	Cuencas Mineras	Indefinido	Hombres	670
201412	Diciembre 2014	26	Cuencas Mineras	Indefinido	Mujeres	432
201412	Diciembre 2014	27	Andorra-Sierra de Arcos	Indefinido	Hombres	797
201412	Diciembre 2014	27	Andorra-Sierra de Arcos	Indefinido	Mujeres	529
201412	Diciembre 2014	28	Bajo Aragón	Indefinido	Hombres	1967
201412	Diciembre 2014	28	Bajo Aragón	Indefinido	Mujeres	1732
201412	Diciembre 2014	29	Comunidad de Teruel	Indefinido	Hombres	5360
201412	Diciembre 2014	29	Comunidad de Teruel	Indefinido	Mujeres	4424
201412	Diciembre 2014	30	Maestrazgo	Indefinido	Hombres	120
201412	Diciembre 2014	30	Maestrazgo	Indefinido	Mujeres	96
201412	Diciembre 2014	31	Sierra de Albarracín	Indefinido	Hombres	162
201412	Diciembre 2014	31	Sierra de Albarracín	Indefinido	Mujeres	134
201412	Diciembre 2014	32	Gúdar-Javalambre	Indefinido	Hombres	639
201412	Diciembre 2014	32	Gúdar-Javalambre	Indefinido	Mujeres	398
201412	Diciembre 2014	33	Matarraña / Matarranya	Indefinido	Hombres	477
201412	Diciembre 2014	33	Matarraña / Matarranya	Indefinido	Mujeres	358
201503	Marzo 2015	01	La Jacetania	Indefinido	Hombres	1109
201503	Marzo 2015	01	La Jacetania	Indefinido	Mujeres	1348
201503	Marzo 2015	02	Alto Gállego	Indefinido	Hombres	1446
201503	Marzo 2015	02	Alto Gállego	Indefinido	Mujeres	1073
201503	Marzo 2015	03	Sobrarbe	Indefinido	Hombres	420
201503	Marzo 2015	03	Sobrarbe	Indefinido	Mujeres	453
201503	Marzo 2015	04	La Ribagorza	Indefinido	Hombres	899
201503	Marzo 2015	04	La Ribagorza	Indefinido	Mujeres	918
201503	Marzo 2015	05	Cinco Villas	Indefinido	Hombres	2491
201503	Marzo 2015	05	Cinco Villas	Indefinido	Mujeres	2048
201503	Marzo 2015	06	Hoya de Huesca / Plana de Uesca	Indefinido	Hombres	7063
201503	Marzo 2015	06	Hoya de Huesca / Plana de Uesca	Indefinido	Mujeres	7482
201503	Marzo 2015	07	Somontano de Barbastro	Indefinido	Hombres	1923
201503	Marzo 2015	07	Somontano de Barbastro	Indefinido	Mujeres	1596
201503	Marzo 2015	08	Cinca Medio	Indefinido	Hombres	2330
201503	Marzo 2015	08	Cinca Medio	Indefinido	Mujeres	1458
201503	Marzo 2015	09	La Litera / La Llitera	Indefinido	Hombres	2223
201503	Marzo 2015	09	La Litera / La Llitera	Indefinido	Mujeres	1256
201503	Marzo 2015	10	Los Monegros	Indefinido	Hombres	1333
201503	Marzo 2015	10	Los Monegros	Indefinido	Mujeres	800
201503	Marzo 2015	11	Bajo Cinca / Baix Cinca	Indefinido	Hombres	2379
201503	Marzo 2015	11	Bajo Cinca / Baix Cinca	Indefinido	Mujeres	1930
201503	Marzo 2015	12	Tarazona y el Moncayo	Indefinido	Hombres	902
201503	Marzo 2015	12	Tarazona y el Moncayo	Indefinido	Mujeres	747
201503	Marzo 2015	13	Campo de Borja	Indefinido	Hombres	940
201503	Marzo 2015	13	Campo de Borja	Indefinido	Mujeres	1161
201503	Marzo 2015	14	Aranda	Indefinido	Hombres	413
201503	Marzo 2015	14	Aranda	Indefinido	Mujeres	292
201503	Marzo 2015	15	Ribera Alta del Ebro	Indefinido	Hombres	9118
201503	Marzo 2015	15	Ribera Alta del Ebro	Indefinido	Mujeres	2672
201503	Marzo 2015	16	Valdejalón	Indefinido	Hombres	4331
201503	Marzo 2015	16	Valdejalón	Indefinido	Mujeres	2432
201503	Marzo 2015	17	Central	Indefinido	Hombres	77767
201503	Marzo 2015	17	Central	Indefinido	Mujeres	79943
201503	Marzo 2015	18	Ribera Baja del Ebro	Indefinido	Hombres	1077
201503	Marzo 2015	18	Ribera Baja del Ebro	Indefinido	Mujeres	801
201503	Marzo 2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Indefinido	Hombres	796
201503	Marzo 2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Indefinido	Mujeres	947
201503	Marzo 2015	20	Comunidad de Calatayud	Indefinido	Hombres	1838
201503	Marzo 2015	20	Comunidad de Calatayud	Indefinido	Mujeres	1766
201503	Marzo 2015	21	Campo de Cariñena	Indefinido	Hombres	1372
201503	Marzo 2015	21	Campo de Cariñena	Indefinido	Mujeres	621
201503	Marzo 2015	22	Campo de Belchite	Indefinido	Hombres	225
201503	Marzo 2015	22	Campo de Belchite	Indefinido	Mujeres	188
201503	Marzo 2015	23	Bajo Martín	Indefinido	Hombres	705
201503	Marzo 2015	23	Bajo Martín	Indefinido	Mujeres	311
201503	Marzo 2015	24	Campo de Daroca	Indefinido	Hombres	493
201503	Marzo 2015	24	Campo de Daroca	Indefinido	Mujeres	271
201503	Marzo 2015	25	Jiloca	Indefinido	Hombres	755
201503	Marzo 2015	25	Jiloca	Indefinido	Mujeres	611
201503	Marzo 2015	26	Cuencas Mineras	Indefinido	Hombres	677
201503	Marzo 2015	26	Cuencas Mineras	Indefinido	Mujeres	439
201503	Marzo 2015	27	Andorra-Sierra de Arcos	Indefinido	Hombres	807
201503	Marzo 2015	27	Andorra-Sierra de Arcos	Indefinido	Mujeres	536
201503	Marzo 2015	28	Bajo Aragón	Indefinido	Hombres	1997
201503	Marzo 2015	28	Bajo Aragón	Indefinido	Mujeres	1716
201503	Marzo 2015	29	Comunidad de Teruel	Indefinido	Hombres	5551
201503	Marzo 2015	29	Comunidad de Teruel	Indefinido	Mujeres	4442
201503	Marzo 2015	30	Maestrazgo	Indefinido	Hombres	119
201503	Marzo 2015	30	Maestrazgo	Indefinido	Mujeres	95
201503	Marzo 2015	31	Sierra de Albarracín	Indefinido	Hombres	166
201503	Marzo 2015	31	Sierra de Albarracín	Indefinido	Mujeres	140
201503	Marzo 2015	32	Gúdar-Javalambre	Indefinido	Hombres	665
201503	Marzo 2015	32	Gúdar-Javalambre	Indefinido	Mujeres	421
201503	Marzo 2015	33	Matarraña / Matarranya	Indefinido	Hombres	484
201503	Marzo 2015	33	Matarraña / Matarranya	Indefinido	Mujeres	370
201506	Junio 2015	01	La Jacetania	Indefinido	Hombres	1007
201506	Junio 2015	01	La Jacetania	Indefinido	Mujeres	1246
201506	Junio 2015	02	Alto Gállego	Indefinido	Hombres	1283
201506	Junio 2015	02	Alto Gállego	Indefinido	Mujeres	930
201506	Junio 2015	03	Sobrarbe	Indefinido	Hombres	430
201506	Junio 2015	03	Sobrarbe	Indefinido	Mujeres	500
201506	Junio 2015	04	La Ribagorza	Indefinido	Hombres	813
201506	Junio 2015	04	La Ribagorza	Indefinido	Mujeres	838
201506	Junio 2015	05	Cinco Villas	Indefinido	Hombres	2498
201506	Junio 2015	05	Cinco Villas	Indefinido	Mujeres	2034
201506	Junio 2015	06	Hoya de Huesca / Plana de Uesca	Indefinido	Hombres	7220
201506	Junio 2015	06	Hoya de Huesca / Plana de Uesca	Indefinido	Mujeres	7228
201506	Junio 2015	07	Somontano de Barbastro	Indefinido	Hombres	1948
201506	Junio 2015	07	Somontano de Barbastro	Indefinido	Mujeres	1583
201506	Junio 2015	08	Cinca Medio	Indefinido	Hombres	2372
201506	Junio 2015	08	Cinca Medio	Indefinido	Mujeres	1465
201506	Junio 2015	09	La Litera / La Llitera	Indefinido	Hombres	2218
201506	Junio 2015	09	La Litera / La Llitera	Indefinido	Mujeres	1254
201506	Junio 2015	10	Los Monegros	Indefinido	Hombres	1373
201506	Junio 2015	10	Los Monegros	Indefinido	Mujeres	796
201506	Junio 2015	11	Bajo Cinca / Baix Cinca	Indefinido	Hombres	2729
201506	Junio 2015	11	Bajo Cinca / Baix Cinca	Indefinido	Mujeres	2205
201506	Junio 2015	12	Tarazona y el Moncayo	Indefinido	Hombres	914
201506	Junio 2015	12	Tarazona y el Moncayo	Indefinido	Mujeres	743
201506	Junio 2015	13	Campo de Borja	Indefinido	Hombres	965
201506	Junio 2015	13	Campo de Borja	Indefinido	Mujeres	1189
201506	Junio 2015	14	Aranda	Indefinido	Hombres	483
201506	Junio 2015	14	Aranda	Indefinido	Mujeres	333
201506	Junio 2015	15	Ribera Alta del Ebro	Indefinido	Hombres	9269
201506	Junio 2015	15	Ribera Alta del Ebro	Indefinido	Mujeres	2724
201506	Junio 2015	16	Valdejalón	Indefinido	Hombres	4452
201506	Junio 2015	16	Valdejalón	Indefinido	Mujeres	2477
201506	Junio 2015	17	Central	Indefinido	Hombres	78026
201506	Junio 2015	17	Central	Indefinido	Mujeres	77918
201506	Junio 2015	18	Ribera Baja del Ebro	Indefinido	Hombres	1075
201506	Junio 2015	18	Ribera Baja del Ebro	Indefinido	Mujeres	619
201506	Junio 2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Indefinido	Hombres	921
