Mes y año	'Aragón'	Edad (grupos quinquenales)	Sexo	Nº parados
Febrero 2009	Aragón	30-34	Hombres	224
Febrero 2009	Aragón	30-34	Mujeres	695
Febrero 2009	Aragón	35-39	Hombres	295
Febrero 2009	Aragón	35-39	Mujeres	962
Febrero 2009	Aragón	40-44	Hombres	335
Febrero 2009	Aragón	40-44	Mujeres	757
Febrero 2009	Aragón	45-49	Hombres	353
Febrero 2009	Aragón	45-49	Mujeres	739
Febrero 2009	Aragón	50-54	Hombres	455
Febrero 2009	Aragón	50-54	Mujeres	1052
Febrero 2009	Aragón	55-59	Hombres	586
Febrero 2009	Aragón	55-59	Mujeres	1404
Febrero 2009	Aragón	60-64	Hombres	603
Febrero 2009	Aragón	60-64	Mujeres	906
Enero 2009	Aragón	16-19	Hombres	21
Enero 2009	Aragón	16-19	Mujeres	11
Enero 2009	Aragón	20-24	Hombres	72
Enero 2009	Aragón	20-24	Mujeres	87
Enero 2009	Aragón	25-29	Hombres	160
Enero 2009	Aragón	25-29	Mujeres	332
Enero 2009	Aragón	30-34	Hombres	190
Enero 2009	Aragón	30-34	Mujeres	685
Enero 2009	Aragón	35-39	Hombres	277
Enero 2009	Aragón	35-39	Mujeres	912
Enero 2009	Aragón	40-44	Hombres	301
Enero 2009	Aragón	40-44	Mujeres	717
Enero 2009	Aragón	45-49	Hombres	338
Enero 2009	Aragón	45-49	Mujeres	726
Enero 2009	Aragón	50-54	Hombres	446
Enero 2009	Aragón	50-54	Mujeres	1032
Enero 2009	Aragón	55-59	Hombres	584
Enero 2009	Aragón	55-59	Mujeres	1383
Enero 2009	Aragón	60-64	Hombres	602
Enero 2009	Aragón	60-64	Mujeres	911
Diciembre 2008	Aragón	16-19	Hombres	13
Diciembre 2008	Aragón	16-19	Mujeres	11
Diciembre 2008	Aragón	20-24	Hombres	60
Diciembre 2008	Aragón	20-24	Mujeres	81
Diciembre 2008	Aragón	25-29	Hombres	139
Diciembre 2008	Aragón	25-29	Mujeres	282
Diciembre 2008	Aragón	30-34	Hombres	182
Diciembre 2008	Aragón	30-34	Mujeres	650
Diciembre 2008	Aragón	35-39	Hombres	254
Diciembre 2008	Aragón	35-39	Mujeres	875
Diciembre 2008	Aragón	40-44	Hombres	274
Diciembre 2008	Aragón	40-44	Mujeres	683
Diciembre 2008	Aragón	45-49	Hombres	316
Diciembre 2008	Aragón	45-49	Mujeres	686
Diciembre 2008	Aragón	50-54	Hombres	398
Diciembre 2008	Aragón	50-54	Mujeres	1008
Diciembre 2008	Aragón	55-59	Hombres	569
Diciembre 2008	Aragón	55-59	Mujeres	1356
Diciembre 2008	Aragón	60-64	Hombres	595
Diciembre 2008	Aragón	60-64	Mujeres	888
Noviembre 2008	Aragón	16-19	Hombres	14
Noviembre 2008	Aragón	16-19	Mujeres	15
Noviembre 2008	Aragón	20-24	Hombres	50
Noviembre 2008	Aragón	20-24	Mujeres	81
Noviembre 2008	Aragón	25-29	Hombres	136
Noviembre 2008	Aragón	25-29	Mujeres	267
Noviembre 2008	Aragón	30-34	Hombres	175
Noviembre 2008	Aragón	30-34	Mujeres	654
Noviembre 2008	Aragón	35-39	Hombres	240
Noviembre 2008	Aragón	35-39	Mujeres	829
Noviembre 2008	Aragón	40-44	Hombres	252
Noviembre 2008	Aragón	40-44	Mujeres	682
Noviembre 2008	Aragón	45-49	Hombres	305
Noviembre 2008	Aragón	45-49	Mujeres	676
Noviembre 2008	Aragón	50-54	Hombres	393
Noviembre 2008	Aragón	50-54	Mujeres	988
Noviembre 2008	Aragón	55-59	Hombres	563
Noviembre 2008	Aragón	55-59	Mujeres	1352
Noviembre 2008	Aragón	60-64	Hombres	573
Noviembre 2008	Aragón	60-64	Mujeres	874
Octubre 2008	Aragón	16-19	Hombres	15
Octubre 2008	Aragón	16-19	Mujeres	15
Octubre 2008	Aragón	20-24	Hombres	53
Octubre 2008	Aragón	20-24	Mujeres	83
Octubre 2008	Aragón	25-29	Hombres	131
Octubre 2008	Aragón	25-29	Mujeres	254
Octubre 2008	Aragón	30-34	Hombres	173
Octubre 2008	Aragón	30-34	Mujeres	656
Octubre 2008	Aragón	35-39	Hombres	233
Octubre 2008	Aragón	35-39	Mujeres	827
Octubre 2008	Aragón	40-44	Hombres	250
Octubre 2008	Aragón	40-44	Mujeres	679
Octubre 2008	Aragón	45-49	Hombres	297
Octubre 2008	Aragón	45-49	Mujeres	669
Octubre 2008	Aragón	50-54	Hombres	384
Octubre 2008	Aragón	50-54	Mujeres	986
Octubre 2008	Aragón	55-59	Hombres	562
Octubre 2008	Aragón	55-59	Mujeres	1340
Octubre 2008	Aragón	60-64	Hombres	580
Octubre 2008	Aragón	60-64	Mujeres	878
Septiembre 2008	Aragón	16-19	Hombres	13
Septiembre 2008	Aragón	16-19	Mujeres	13
Septiembre 2008	Aragón	20-24	Hombres	44
Septiembre 2008	Aragón	20-24	Mujeres	70
Septiembre 2008	Aragón	25-29	Hombres	121
Septiembre 2008	Aragón	25-29	Mujeres	258
Septiembre 2008	Aragón	30-34	Hombres	159
Septiembre 2008	Aragón	30-34	Mujeres	640
Septiembre 2008	Aragón	35-39	Hombres	209
Septiembre 2008	Aragón	35-39	Mujeres	820
Septiembre 2008	Aragón	40-44	Hombres	248
Septiembre 2008	Aragón	40-44	Mujeres	670
Septiembre 2008	Aragón	45-49	Hombres	287
Septiembre 2008	Aragón	45-49	Mujeres	675
Septiembre 2008	Aragón	50-54	Hombres	372
Septiembre 2008	Aragón	50-54	Mujeres	984
Septiembre 2008	Aragón	55-59	Hombres	568
Septiembre 2008	Aragón	55-59	Mujeres	1326
Septiembre 2008	Aragón	60-64	Hombres	565
Septiembre 2008	Aragón	60-64	Mujeres	885
Agosto 2008	Aragón	16-19	Hombres	13
Agosto 2008	Aragón	16-19	Mujeres	13
Agosto 2008	Aragón	20-24	Hombres	38
Agosto 2008	Aragón	20-24	Mujeres	64
Agosto 2008	Aragón	25-29	Hombres	121
Agosto 2008	Aragón	25-29	Mujeres	254
Agosto 2008	Aragón	30-34	Hombres	167
Agosto 2008	Aragón	30-34	Mujeres	640
Agosto 2008	Aragón	35-39	Hombres	193
Agosto 2008	Aragón	35-39	Mujeres	821
Agosto 2008	Aragón	40-44	Hombres	256
Agosto 2008	Aragón	40-44	Mujeres	679
Agosto 2008	Aragón	45-49	Hombres	268
Agosto 2008	Aragón	45-49	Mujeres	680
Agosto 2008	Aragón	50-54	Hombres	368
Agosto 2008	Aragón	50-54	Mujeres	949
Agosto 2008	Aragón	55-59	Hombres	571
Agosto 2008	Aragón	55-59	Mujeres	1315
Agosto 2008	Aragón	60-64	Hombres	571
Agosto 2008	Aragón	60-64	Mujeres	865
Julio 2008	Aragón	16-19	Hombres	20
Julio 2008	Aragón	16-19	Mujeres	13
Julio 2008	Aragón	20-24	Hombres	35
Julio 2008	Aragón	20-24	Mujeres	62
Julio 2008	Aragón	25-29	Hombres	117
Julio 2008	Aragón	25-29	Mujeres	257
Julio 2008	Aragón	30-34	Hombres	150
Julio 2008	Aragón	30-34	Mujeres	632
Julio 2008	Aragón	35-39	Hombres	177
Julio 2008	Aragón	35-39	Mujeres	772
Julio 2008	Aragón	40-44	Hombres	220
Julio 2008	Aragón	40-44	Mujeres	687
Julio 2008	Aragón	45-49	Hombres	268
Julio 2008	Aragón	45-49	Mujeres	665
Julio 2008	Aragón	50-54	Hombres	365
Julio 2008	Aragón	50-54	Mujeres	953
Julio 2008	Aragón	55-59	Hombres	565
Julio 2008	Aragón	55-59	Mujeres	1330
Julio 2008	Aragón	60-64	Hombres	586
Julio 2008	Aragón	60-64	Mujeres	860
Junio 2008	Aragón	16-19	Hombres	18
Junio 2008	Aragón	16-19	Mujeres	6
Junio 2008	Aragón	20-24	Hombres	38
Junio 2008	Aragón	20-24	Mujeres	64
Junio 2008	Aragón	25-29	Hombres	119
Junio 2008	Aragón	25-29	Mujeres	246
Junio 2008	Aragón	30-34	Hombres	156
Junio 2008	Aragón	30-34	Mujeres	653
Junio 2008	Aragón	35-39	Hombres	173
Junio 2008	Aragón	35-39	Mujeres	787
Junio 2008	Aragón	40-44	Hombres	218
Junio 2008	Aragón	40-44	Mujeres	691
Junio 2008	Aragón	45-49	Hombres	260
Junio 2008	Aragón	45-49	Mujeres	664
Junio 2008	Aragón	50-54	Hombres	357
Junio 2008	Aragón	50-54	Mujeres	964
Junio 2008	Aragón	55-59	Hombres	547
Junio 2008	Aragón	55-59	Mujeres	1337
Junio 2008	Aragón	60-64	Hombres	596
Junio 2008	Aragón	60-64	Mujeres	848
Mayo 2008	Aragón	16-19	Hombres	18
Mayo 2008	Aragón	16-19	Mujeres	3
Mayo 2008	Aragón	20-24	Hombres	44
Mayo 2008	Aragón	20-24	Mujeres	66
Mayo 2008	Aragón	25-29	Hombres	110
Mayo 2008	Aragón	25-29	Mujeres	244
Mayo 2008	Aragón	30-34	Hombres	150
Mayo 2008	Aragón	30-34	Mujeres	640
Mayo 2008	Aragón	35-39	Hombres	176
Mayo 2008	Aragón	35-39	Mujeres	761
Mayo 2008	Aragón	40-44	Hombres	211
Mayo 2008	Aragón	40-44	Mujeres	695
Mayo 2008	Aragón	45-49	Hombres	253
Mayo 2008	Aragón	45-49	Mujeres	685
Mayo 2008	Aragón	50-54	Hombres	351
Mayo 2008	Aragón	50-54	Mujeres	973
Mayo 2008	Aragón	55-59	Hombres	557
Mayo 2008	Aragón	55-59	Mujeres	1362
Mayo 2008	Aragón	60-64	Hombres	617
Mayo 2008	Aragón	60-64	Mujeres	855
Abril 2008	Aragón	16-19	Hombres	14
Abril 2008	Aragón	16-19	Mujeres	4
Abril 2008	Aragón	20-24	Hombres	37
Abril 2008	Aragón	20-24	Mujeres	65
Abril 2008	Aragón	25-29	Hombres	114
Abril 2008	Aragón	25-29	Mujeres	256
Abril 2008	Aragón	30-34	Hombres	155
Abril 2008	Aragón	30-34	Mujeres	651
Abril 2008	Aragón	35-39	Hombres	190
Abril 2008	Aragón	35-39	Mujeres	794
Abril 2008	Aragón	40-44	Hombres	201
Abril 2008	Aragón	40-44	Mujeres	728
Abril 2008	Aragón	45-49	Hombres	253
Abril 2008	Aragón	45-49	Mujeres	714
Abril 2008	Aragón	50-54	Hombres	359
Abril 2008	Aragón	50-54	Mujeres	1006
Abril 2008	Aragón	55-59	Hombres	553
Abril 2008	Aragón	55-59	Mujeres	1376
Abril 2008	Aragón	60-64	Hombres	638
Abril 2008	Aragón	60-64	Mujeres	863
Marzo 2008	Aragón	16-19	Hombres	16
Marzo 2008	Aragón	16-19	Mujeres	13
Marzo 2008	Aragón	20-24	Hombres	39
Marzo 2008	Aragón	20-24	Mujeres	72
Marzo 2008	Aragón	25-29	Hombres	115
Marzo 2008	Aragón	25-29	Mujeres	263
Marzo 2008	Aragón	30-34	Hombres	164
Marzo 2008	Aragón	30-34	Mujeres	668
Marzo 2008	Aragón	35-39	Hombres	187
Marzo 2008	Aragón	35-39	Mujeres	824
Marzo 2008	Aragón	40-44	Hombres	209
Marzo 2008	Aragón	40-44	Mujeres	699
Marzo 2008	Aragón	45-49	Hombres	250
Marzo 2008	Aragón	45-49	Mujeres	713
Marzo 2008	Aragón	50-54	Hombres	356
Marzo 2008	Aragón	50-54	Mujeres	997
Marzo 2008	Aragón	55-59	Hombres	562
Marzo 2008	Aragón	55-59	Mujeres	1362
Marzo 2008	Aragón	60-64	Hombres	658
Marzo 2008	Aragón	60-64	Mujeres	852
Febrero 2008	Aragón	16-19	Hombres	19
Febrero 2008	Aragón	16-19	Mujeres	14
Febrero 2008	Aragón	20-24	Hombres	37
Febrero 2008	Aragón	20-24	Mujeres	63
Febrero 2008	Aragón	25-29	Hombres	123
Febrero 2008	Aragón	25-29	Mujeres	248
Febrero 2008	Aragón	30-34	Hombres	160
Febrero 2008	Aragón	30-34	Mujeres	642
Febrero 2008	Aragón	35-39	Hombres	183
Febrero 2008	Aragón	35-39	Mujeres	803
Febrero 2008	Aragón	40-44	Hombres	199
Febrero 2008	Aragón	40-44	Mujeres	681
Febrero 2008	Aragón	45-49	Hombres	252
Febrero 2008	Aragón	45-49	Mujeres	724
Febrero 2008	Aragón	50-54	Hombres	353
Febrero 2008	Aragón	50-54	Mujeres	985
Febrero 2008	Aragón	55-59	Hombres	552
Febrero 2008	Aragón	55-59	Mujeres	1358
Febrero 2008	Aragón	60-64	Hombres	657
Febrero 2008	Aragón	60-64	Mujeres	837
Enero 2008	Aragón	16-19	Hombres	16
Enero 2008	Aragón	16-19	Mujeres	15
Enero 2008	Aragón	20-24	Hombres	41
Enero 2008	Aragón	20-24	Mujeres	65
Enero 2008	Aragón	25-29	Hombres	126
Enero 2008	Aragón	25-29	Mujeres	264
Enero 2008	Aragón	30-34	Hombres	159
Enero 2008	Aragón	30-34	Mujeres	635
Enero 2008	Aragón	35-39	Hombres	183
Enero 2008	Aragón	35-39	Mujeres	821
Enero 2008	Aragón	40-44	Hombres	196
Enero 2008	Aragón	40-44	Mujeres	695
Enero 2008	Aragón	45-49	Hombres	254
Enero 2008	Aragón	45-49	Mujeres	716
Enero 2008	Aragón	50-54	Hombres	360
Enero 2008	Aragón	50-54	Mujeres	971
Enero 2008	Aragón	55-59	Hombres	560
Enero 2008	Aragón	55-59	Mujeres	1347
Enero 2008	Aragón	60-64	Hombres	649
Enero 2008	Aragón	60-64	Mujeres	835
Diciembre 2007	Aragón	16-19	Hombres	15
Diciembre 2007	Aragón	16-19	Mujeres	8
Diciembre 2007	Aragón	20-24	Hombres	43
Diciembre 2007	Aragón	20-24	Mujeres	52
Diciembre 2007	Aragón	25-29	Hombres	121
Diciembre 2007	Aragón	25-29	Mujeres	251
Diciembre 2007	Aragón	30-34	Hombres	146
Diciembre 2007	Aragón	30-34	Mujeres	630
Diciembre 2007	Aragón	35-39	Hombres	185
Diciembre 2007	Aragón	35-39	Mujeres	813
Diciembre 2007	Aragón	40-44	Hombres	194
Diciembre 2007	Aragón	40-44	Mujeres	706
Diciembre 2007	Aragón	45-49	Hombres	250
Diciembre 2007	Aragón	45-49	Mujeres	691
Diciembre 2007	Aragón	50-54	Hombres	349
Diciembre 2007	Aragón	50-54	Mujeres	953
Diciembre 2007	Aragón	55-59	Hombres	527
Diciembre 2007	Aragón	55-59	Mujeres	1331
Diciembre 2007	Aragón	60-64	Hombres	638
Diciembre 2007	Aragón	60-64	Mujeres	819
Noviembre 2007	Aragón	16-19	Hombres	14
Noviembre 2007	Aragón	16-19	Mujeres	13
Noviembre 2007	Aragón	20-24	Hombres	44
Noviembre 2007	Aragón	20-24	Mujeres	59
Noviembre 2007	Aragón	25-29	Hombres	117
Noviembre 2007	Aragón	25-29	Mujeres	253
Noviembre 2007	Aragón	30-34	Hombres	153
Noviembre 2007	Aragón	30-34	Mujeres	622
Noviembre 2007	Aragón	35-39	Hombres	175
Noviembre 2007	Aragón	35-39	Mujeres	794
Noviembre 2007	Aragón	40-44	Hombres	189
Noviembre 2007	Aragón	40-44	Mujeres	710
Noviembre 2007	Aragón	45-49	Hombres	238
Noviembre 2007	Aragón	45-49	Mujeres	699
Noviembre 2007	Aragón	50-54	Hombres	346
Noviembre 2007	Aragón	50-54	Mujeres	955
Noviembre 2007	Aragón	55-59	Hombres	522
Noviembre 2007	Aragón	55-59	Mujeres	1326
Noviembre 2007	Aragón	60-64	Hombres	658
Noviembre 2007	Aragón	60-64	Mujeres	798
Octubre 2007	Aragón	16-19	Hombres	13
Octubre 2007	Aragón	16-19	Mujeres	15
Octubre 2007	Aragón	20-24	Hombres	46
Octubre 2007	Aragón	20-24	Mujeres	53
Octubre 2007	Aragón	25-29	Hombres	112
Octubre 2007	Aragón	25-29	Mujeres	262
Octubre 2007	Aragón	30-34	Hombres	161
Octubre 2007	Aragón	30-34	Mujeres	640
Octubre 2007	Aragón	35-39	Hombres	165
Octubre 2007	Aragón	35-39	Mujeres	790
Octubre 2007	Aragón	40-44	Hombres	185
Octubre 2007	Aragón	40-44	Mujeres	720
Octubre 2007	Aragón	45-49	Hombres	228
Octubre 2007	Aragón	45-49	Mujeres	689
Octubre 2007	Aragón	50-54	Hombres	356
Octubre 2007	Aragón	50-54	Mujeres	910
Octubre 2007	Aragón	55-59	Hombres	529
Octubre 2007	Aragón	55-59	Mujeres	1315
Octubre 2007	Aragón	60-64	Hombres	678
Octubre 2007	Aragón	60-64	Mujeres	784
Septiembre 2007	Aragón	16-19	Hombres	16
Septiembre 2007	Aragón	16-19	Mujeres	14
Septiembre 2007	Aragón	20-24	Hombres	44
Septiembre 2007	Aragón	20-24	Mujeres	52
Septiembre 2007	Aragón	25-29	Hombres	113
Septiembre 2007	Aragón	25-29	Mujeres	273
Septiembre 2007	Aragón	30-34	Hombres	136
Septiembre 2007	Aragón	30-34	Mujeres	651
Septiembre 2007	Aragón	35-39	Hombres	165
Septiembre 2007	Aragón	35-39	Mujeres	794
Septiembre 2007	Aragón	40-44	Hombres	178
Septiembre 2007	Aragón	40-44	Mujeres	703
Septiembre 2007	Aragón	45-49	Hombres	231
Septiembre 2007	Aragón	45-49	Mujeres	686
Septiembre 2007	Aragón	50-54	Hombres	359
Septiembre 2007	Aragón	50-54	Mujeres	898
Septiembre 2007	Aragón	55-59	Hombres	531
Septiembre 2007	Aragón	55-59	Mujeres	1290
Septiembre 2007	Aragón	60-64	Hombres	681
Septiembre 2007	Aragón	60-64	Mujeres	782
Agosto 2007	Aragón	16-19	Hombres	12
Agosto 2007	Aragón	16-19	Mujeres	11
Agosto 2007	Aragón	20-24	Hombres	35
Agosto 2007	Aragón	20-24	Mujeres	48
Agosto 2007	Aragón	25-29	Hombres	105
Agosto 2007	Aragón	25-29	Mujeres	266
Agosto 2007	Aragón	30-34	Hombres	142
Agosto 2007	Aragón	30-34	Mujeres	640
Agosto 2007	Aragón	35-39	Hombres	152
Agosto 2007	Aragón	35-39	Mujeres	814
Agosto 2007	Aragón	40-44	Hombres	190
Agosto 2007	Aragón	40-44	Mujeres	683
Agosto 2007	Aragón	45-49	Hombres	225
Agosto 2007	Aragón	45-49	Mujeres	708
Agosto 2007	Aragón	50-54	Hombres	349
Agosto 2007	Aragón	50-54	Mujeres	910
Agosto 2007	Aragón	55-59	Hombres	543
Agosto 2007	Aragón	55-59	Mujeres	1275
Agosto 2007	Aragón	60-64	Hombres	698
Agosto 2007	Aragón	60-64	Mujeres	759
Julio 2007	Aragón	16-19	Hombres	13
Julio 2007	Aragón	16-19	Mujeres	13
Julio 2007	Aragón	20-24	Hombres	35
Julio 2007	Aragón	20-24	Mujeres	57
Julio 2007	Aragón	25-29	Hombres	84
Julio 2007	Aragón	25-29	Mujeres	279
Julio 2007	Aragón	30-34	Hombres	142
Julio 2007	Aragón	30-34	Mujeres	651
Julio 2007	Aragón	35-39	Hombres	150
Julio 2007	Aragón	35-39	Mujeres	826
Julio 2007	Aragón	40-44	Hombres	200
Julio 2007	Aragón	40-44	Mujeres	680
Julio 2007	Aragón	45-49	Hombres	228
Julio 2007	Aragón	45-49	Mujeres	719
Julio 2007	Aragón	50-54	Hombres	349
Julio 2007	Aragón	50-54	Mujeres	887
Julio 2007	Aragón	55-59	Hombres	547
Julio 2007	Aragón	55-59	Mujeres	1282
Julio 2007	Aragón	60-64	Hombres	687
Julio 2007	Aragón	60-64	Mujeres	750
Junio 2007	Aragón	16-19	Hombres	15
Junio 2007	Aragón	16-19	Mujeres	13
Junio 2007	Aragón	20-24	Hombres	31
Junio 2007	Aragón	20-24	Mujeres	58
Junio 2007	Aragón	25-29	Hombres	88
Junio 2007	Aragón	25-29	Mujeres	273
Junio 2007	Aragón	30-34	Hombres	134
Junio 2007	Aragón	30-34	Mujeres	667
Junio 2007	Aragón	35-39	Hombres	156
Junio 2007	Aragón	35-39	Mujeres	812
Junio 2007	Aragón	40-44	Hombres	207
Junio 2007	Aragón	40-44	Mujeres	699
Junio 2007	Aragón	45-49	Hombres	236
Junio 2007	Aragón	45-49	Mujeres	742
Junio 2007	Aragón	50-54	Hombres	347
Junio 2007	Aragón	50-54	Mujeres	908
Junio 2007	Aragón	55-59	Hombres	566
Junio 2007	Aragón	55-59	Mujeres	1296
Junio 2007	Aragón	60-64	Hombres	702
Junio 2007	Aragón	60-64	Mujeres	748
Mayo 2007	Aragón	16-19	Hombres	13
Mayo 2007	Aragón	16-19	Mujeres	10
Mayo 2007	Aragón	20-24	Hombres	31
Mayo 2007	Aragón	20-24	Mujeres	67
Mayo 2007	Aragón	25-29	Hombres	93
Mayo 2007	Aragón	25-29	Mujeres	292
Mayo 2007	Aragón	30-34	Hombres	151
Mayo 2007	Aragón	30-34	Mujeres	661
Mayo 2007	Aragón	35-39	Hombres	169
Mayo 2007	Aragón	35-39	Mujeres	820
Mayo 2007	Aragón	40-44	Hombres	227
Mayo 2007	Aragón	40-44	Mujeres	709
Mayo 2007	Aragón	45-49	Hombres	245
Mayo 2007	Aragón	45-49	Mujeres	790
Mayo 2007	Aragón	50-54	Hombres	347
Mayo 2007	Aragón	50-54	Mujeres	929
Mayo 2007	Aragón	55-59	Hombres	568
Mayo 2007	Aragón	55-59	Mujeres	1284
Mayo 2007	Aragón	60-64	Hombres	700
Mayo 2007	Aragón	60-64	Mujeres	756
Abril 2007	Aragón	16-19	Hombres	11
Abril 2007	Aragón	16-19	Mujeres	15
Abril 2007	Aragón	20-24	Hombres	38
Abril 2007	Aragón	20-24	Mujeres	71
Abril 2007	Aragón	25-29	Hombres	104
Abril 2007	Aragón	25-29	Mujeres	304
Abril 2007	Aragón	30-34	Hombres	160
Abril 2007	Aragón	30-34	Mujeres	691
Abril 2007	Aragón	35-39	Hombres	169
Abril 2007	Aragón	35-39	Mujeres	839
Abril 2007	Aragón	40-44	Hombres	226
Abril 2007	Aragón	40-44	Mujeres	712
Abril 2007	Aragón	45-49	Hombres	256
Abril 2007	Aragón	45-49	Mujeres	780
Abril 2007	Aragón	50-54	Hombres	363
Abril 2007	Aragón	50-54	Mujeres	945
Abril 2007	Aragón	55-59	Hombres	576
Abril 2007	Aragón	55-59	Mujeres	1274
Abril 2007	Aragón	60-64	Hombres	714
Abril 2007	Aragón	60-64	Mujeres	742
Marzo 2007	Aragón	16-19	Hombres	9
Marzo 2007	Aragón	16-19	Mujeres	15
Marzo 2007	Aragón	20-24	Hombres	41
Marzo 2007	Aragón	20-24	Mujeres	74
Marzo 2007	Aragón	25-29	Hombres	106
Marzo 2007	Aragón	25-29	Mujeres	304
Marzo 2007	Aragón	30-34	Hombres	157
Marzo 2007	Aragón	30-34	Mujeres	701
Marzo 2007	Aragón	35-39	Hombres	176
Marzo 2007	Aragón	35-39	Mujeres	856
Marzo 2007	Aragón	40-44	Hombres	233
Marzo 2007	Aragón	40-44	Mujeres	745
Marzo 2007	Aragón	45-49	Hombres	256
Marzo 2007	Aragón	45-49	Mujeres	790
Marzo 2007	Aragón	50-54	Hombres	358
Marzo 2007	Aragón	50-54	Mujeres	935
Marzo 2007	Aragón	55-59	Hombres	589
Marzo 2007	Aragón	55-59	Mujeres	1265
Marzo 2007	Aragón	60-64	Hombres	698
Marzo 2007	Aragón	60-64	Mujeres	738
Febrero 2007	Aragón	16-19	Hombres	10
Febrero 2007	Aragón	16-19	Mujeres	15
Febrero 2007	Aragón	20-24	Hombres	43
Febrero 2007	Aragón	20-24	Mujeres	75
Febrero 2007	Aragón	25-29	Hombres	105
Febrero 2007	Aragón	25-29	Mujeres	326
Febrero 2007	Aragón	30-34	Hombres	152
Febrero 2007	Aragón	30-34	Mujeres	707
Febrero 2007	Aragón	35-39	Hombres	180
Febrero 2007	Aragón	35-39	Mujeres	867
Febrero 2007	Aragón	40-44	Hombres	218
Febrero 2007	Aragón	40-44	Mujeres	740
Febrero 2007	Aragón	45-49	Hombres	256
Febrero 2007	Aragón	45-49	Mujeres	768
Febrero 2007	Aragón	50-54	Hombres	355
Febrero 2007	Aragón	50-54	Mujeres	935
Febrero 2007	Aragón	55-59	Hombres	611
Febrero 2007	Aragón	55-59	Mujeres	1239
Febrero 2007	Aragón	60-64	Hombres	711
Febrero 2007	Aragón	60-64	Mujeres	740
Enero 2007	Aragón	16-19	Hombres	8
Enero 2007	Aragón	16-19	Mujeres	15
Enero 2007	Aragón	20-24	Hombres	47
Enero 2007	Aragón	20-24	Mujeres	76
Enero 2007	Aragón	25-29	Hombres	112
Enero 2007	Aragón	25-29	Mujeres	317
Enero 2007	Aragón	30-34	Hombres	171
Enero 2007	Aragón	30-34	Mujeres	741
Enero 2007	Aragón	35-39	Hombres	169
Enero 2007	Aragón	35-39	Mujeres	876
Enero 2007	Aragón	40-44	Hombres	216
Enero 2007	Aragón	40-44	Mujeres	741
Enero 2007	Aragón	45-49	Hombres	285
Enero 2007	Aragón	45-49	Mujeres	787
Enero 2007	Aragón	50-54	Hombres	362
Enero 2007	Aragón	50-54	Mujeres	948
Enero 2007	Aragón	55-59	Hombres	611
Enero 2007	Aragón	55-59	Mujeres	1235
Enero 2007	Aragón	60-64	Hombres	716
Enero 2007	Aragón	60-64	Mujeres	732
Diciembre 2006	Aragón	16-19	Hombres	12
Diciembre 2006	Aragón	16-19	Mujeres	17
Diciembre 2006	Aragón	20-24	Hombres	49
Diciembre 2006	Aragón	20-24	Mujeres	80
Diciembre 2006	Aragón	25-29	Hombres	109
Diciembre 2006	Aragón	25-29	Mujeres	306
Diciembre 2006	Aragón	30-34	Hombres	166
Diciembre 2006	Aragón	30-34	Mujeres	735
Diciembre 2006	Aragón	35-39	Hombres	179
Diciembre 2006	Aragón	35-39	Mujeres	879
Diciembre 2006	Aragón	40-44	Hombres	223
Diciembre 2006	Aragón	40-44	Mujeres	769
Diciembre 2006	Aragón	45-49	Hombres	291
Diciembre 2006	Aragón	45-49	Mujeres	802
Diciembre 2006	Aragón	50-54	Hombres	380
Diciembre 2006	Aragón	50-54	Mujeres	940
Diciembre 2006	Aragón	55-59	Hombres	594
Diciembre 2006	Aragón	55-59	Mujeres	1231
Diciembre 2006	Aragón	60-64	Hombres	728
Diciembre 2006	Aragón	60-64	Mujeres	715
Noviembre 2006	Aragón	16-19	Hombres	12
Noviembre 2006	Aragón	16-19	Mujeres	19
Noviembre 2006	Aragón	20-24	Hombres	48
Noviembre 2006	Aragón	20-24	Mujeres	82
Noviembre 2006	Aragón	25-29	Hombres	111
Noviembre 2006	Aragón	25-29	Mujeres	324
Noviembre 2006	Aragón	30-34	Hombres	166
Noviembre 2006	Aragón	30-34	Mujeres	736
Noviembre 2006	Aragón	35-39	Hombres	172
Noviembre 2006	Aragón	35-39	Mujeres	872
Noviembre 2006	Aragón	40-44	Hombres	223
Noviembre 2006	Aragón	40-44	Mujeres	751
Noviembre 2006	Aragón	45-49	Hombres	282
Noviembre 2006	Aragón	45-49	Mujeres	806
Noviembre 2006	Aragón	50-54	Hombres	372
Noviembre 2006	Aragón	50-54	Mujeres	934
Noviembre 2006	Aragón	55-59	Hombres	566
Noviembre 2006	Aragón	55-59	Mujeres	1233
Noviembre 2006	Aragón	60-64	Hombres	721
Noviembre 2006	Aragón	60-64	Mujeres	700
Octubre 2006	Aragón	16-19	Hombres	12
Octubre 2006	Aragón	16-19	Mujeres	18
Octubre 2006	Aragón	20-24	Hombres	45
Octubre 2006	Aragón	20-24	Mujeres	67
Octubre 2006	Aragón	25-29	Hombres	112
Octubre 2006	Aragón	25-29	Mujeres	336
Octubre 2006	Aragón	30-34	Hombres	158
Octubre 2006	Aragón	30-34	Mujeres	745
Octubre 2006	Aragón	35-39	Hombres	170
Octubre 2006	Aragón	35-39	Mujeres	865
Octubre 2006	Aragón	40-44	Hombres	222
Octubre 2006	Aragón	40-44	Mujeres	782
Octubre 2006	Aragón	45-49	Hombres	281
Octubre 2006	Aragón	45-49	Mujeres	786
Octubre 2006	Aragón	50-54	Hombres	375
