Mes y año	Comarca código	Comarca nombre	Sexo	Afiliaciones en alta
Septiembre 2020	25	Jiloca	Hombres	1
Septiembre 2020	27	Andorra-Sierra de Arcos	Hombres	1
Septiembre 2020	28	Bajo Aragón	Hombres	5
Septiembre 2020	29	Comunidad de Teruel	Hombres	7
Septiembre 2020	31	Sierra de Albarracín	Hombres	1
Septiembre 2020	33	Matarraña / Matarranya	Hombres	1
Septiembre 2020	02	Alto Gállego	Mujeres	4
Septiembre 2020	04	La Ribagorza	Mujeres	1
Septiembre 2020	05	Cinco Villas	Mujeres	2
Septiembre 2020	06	Hoya de Huesca / Plana de Uesca	Mujeres	4
Septiembre 2020	08	Cinca Medio	Mujeres	2
Septiembre 2020	09	La Litera / La Llitera	Mujeres	1
Septiembre 2020	12	Tarazona y el Moncayo	Mujeres	1
Septiembre 2020	13	Campo de Borja	Mujeres	1
Septiembre 2020	14	Aranda	Mujeres	1
Septiembre 2020	15	Ribera Alta del Ebro	Mujeres	1
Septiembre 2020	17	Central	Mujeres	44
Septiembre 2020	18	Ribera Baja del Ebro	Mujeres	2
Septiembre 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	1
Septiembre 2020	20	Comunidad de Calatayud	Mujeres	2
Septiembre 2020	27	Andorra-Sierra de Arcos	Mujeres	2
Septiembre 2020	29	Comunidad de Teruel	Mujeres	4
Septiembre 2020	32	Gúdar-Javalambre	Mujeres	1
Septiembre 2020	01	La Jacetania	Hombres	29
Septiembre 2020	02	Alto Gállego	Hombres	14
Septiembre 2020	03	Sobrarbe	Hombres	19
Septiembre 2020	04	La Ribagorza	Hombres	23
Septiembre 2020	05	Cinco Villas	Hombres	58
Septiembre 2020	06	Hoya de Huesca / Plana de Uesca	Hombres	61
Septiembre 2020	07	Somontano de Barbastro	Hombres	31
Septiembre 2020	08	Cinca Medio	Hombres	33
Septiembre 2020	09	La Litera / La Llitera	Hombres	27
Septiembre 2020	10	Los Monegros	Hombres	43
Septiembre 2020	11	Bajo Cinca / Baix Cinca	Hombres	29
Septiembre 2020	12	Tarazona y el Moncayo	Hombres	10
Septiembre 2020	13	Campo de Borja	Hombres	25
Septiembre 2020	14	Aranda	Hombres	7
Septiembre 2020	15	Ribera Alta del Ebro	Hombres	22
Septiembre 2020	16	Valdejalón	Hombres	29
Septiembre 2020	17	Central	Hombres	619
Septiembre 2020	18	Ribera Baja del Ebro	Hombres	7
Septiembre 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	23
Septiembre 2020	20	Comunidad de Calatayud	Hombres	36
Septiembre 2020	21	Campo de Cariñena	Hombres	11
Septiembre 2020	22	Campo de Belchite	Hombres	15
Septiembre 2020	23	Bajo Martín	Hombres	12
Septiembre 2020	24	Campo de Daroca	Hombres	14
Septiembre 2020	25	Jiloca	Hombres	27
Septiembre 2020	26	Cuencas Mineras	Hombres	10
Septiembre 2020	27	Andorra-Sierra de Arcos	Hombres	10
Septiembre 2020	28	Bajo Aragón	Hombres	32
Septiembre 2020	29	Comunidad de Teruel	Hombres	46
Septiembre 2020	30	Maestrazgo	Hombres	3
Septiembre 2020	31	Sierra de Albarracín	Hombres	8
Septiembre 2020	32	Gúdar-Javalambre	Hombres	17
Septiembre 2020	33	Matarraña / Matarranya	Hombres	20
Septiembre 2020	01	La Jacetania	Mujeres	6
Septiembre 2020	02	Alto Gállego	Mujeres	8
Septiembre 2020	03	Sobrarbe	Mujeres	1
Septiembre 2020	04	La Ribagorza	Mujeres	9
Septiembre 2020	05	Cinco Villas	Mujeres	16
Septiembre 2020	06	Hoya de Huesca / Plana de Uesca	Mujeres	15
Septiembre 2020	07	Somontano de Barbastro	Mujeres	12
Septiembre 2020	08	Cinca Medio	Mujeres	21
Septiembre 2020	09	La Litera / La Llitera	Mujeres	6
Septiembre 2020	10	Los Monegros	Mujeres	5
Septiembre 2020	11	Bajo Cinca / Baix Cinca	Mujeres	8
Septiembre 2020	12	Tarazona y el Moncayo	Mujeres	6
Septiembre 2020	13	Campo de Borja	Mujeres	8
Septiembre 2020	14	Aranda	Mujeres	2
Septiembre 2020	15	Ribera Alta del Ebro	Mujeres	9
Septiembre 2020	16	Valdejalón	Mujeres	7
Septiembre 2020	17	Central	Mujeres	246
Septiembre 2020	18	Ribera Baja del Ebro	Mujeres	3
Septiembre 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	4
Septiembre 2020	20	Comunidad de Calatayud	Mujeres	11
Septiembre 2020	21	Campo de Cariñena	Mujeres	1
Septiembre 2020	22	Campo de Belchite	Mujeres	5
Septiembre 2020	23	Bajo Martín	Mujeres	2
Septiembre 2020	24	Campo de Daroca	Mujeres	2
Septiembre 2020	25	Jiloca	Mujeres	2
Septiembre 2020	26	Cuencas Mineras	Mujeres	3
Septiembre 2020	27	Andorra-Sierra de Arcos	Mujeres	1
Septiembre 2020	28	Bajo Aragón	Mujeres	5
Septiembre 2020	29	Comunidad de Teruel	Mujeres	24
Septiembre 2020	30	Maestrazgo	Mujeres	2
Septiembre 2020	32	Gúdar-Javalambre	Mujeres	2
Septiembre 2020	33	Matarraña / Matarranya	Mujeres	4
Septiembre 2020	01	La Jacetania	Hombres	48
Septiembre 2020	02	Alto Gállego	Hombres	17
Septiembre 2020	03	Sobrarbe	Hombres	33
Septiembre 2020	04	La Ribagorza	Hombres	43
Septiembre 2020	05	Cinco Villas	Hombres	90
Septiembre 2020	06	Hoya de Huesca / Plana de Uesca	Hombres	164
Septiembre 2020	07	Somontano de Barbastro	Hombres	74
Septiembre 2020	08	Cinca Medio	Hombres	42
Septiembre 2020	09	La Litera / La Llitera	Hombres	39
Septiembre 2020	10	Los Monegros	Hombres	80
Septiembre 2020	11	Bajo Cinca / Baix Cinca	Hombres	66
Septiembre 2020	12	Tarazona y el Moncayo	Hombres	23
Septiembre 2020	13	Campo de Borja	Hombres	42
Septiembre 2020	14	Aranda	Hombres	17
Septiembre 2020	15	Ribera Alta del Ebro	Hombres	42
Septiembre 2020	16	Valdejalón	Hombres	55
Septiembre 2020	17	Central	Hombres	1192
Septiembre 2020	18	Ribera Baja del Ebro	Hombres	19
Septiembre 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	36
Septiembre 2020	20	Comunidad de Calatayud	Hombres	78
Septiembre 2020	21	Campo de Cariñena	Hombres	17
Septiembre 2020	22	Campo de Belchite	Hombres	19
Septiembre 2020	23	Bajo Martín	Hombres	17
Septiembre 2020	24	Campo de Daroca	Hombres	24
Septiembre 2020	25	Jiloca	Hombres	33
Septiembre 2020	26	Cuencas Mineras	Hombres	17
Septiembre 2020	27	Andorra-Sierra de Arcos	Hombres	17
Septiembre 2020	28	Bajo Aragón	Hombres	81
Septiembre 2020	29	Comunidad de Teruel	Hombres	117
Septiembre 2020	30	Maestrazgo	Hombres	18
Septiembre 2020	31	Sierra de Albarracín	Hombres	26
Septiembre 2020	32	Gúdar-Javalambre	Hombres	26
Septiembre 2020	33	Matarraña / Matarranya	Hombres	32
Septiembre 2020	01	La Jacetania	Mujeres	14
Septiembre 2020	02	Alto Gállego	Mujeres	12
Septiembre 2020	03	Sobrarbe	Mujeres	16
Septiembre 2020	04	La Ribagorza	Mujeres	15
Septiembre 2020	05	Cinco Villas	Mujeres	38
Septiembre 2020	06	Hoya de Huesca / Plana de Uesca	Mujeres	70
Septiembre 2020	07	Somontano de Barbastro	Mujeres	23
Septiembre 2020	08	Cinca Medio	Mujeres	42
Septiembre 2020	09	La Litera / La Llitera	Mujeres	17
Septiembre 2020	10	Los Monegros	Mujeres	19
Septiembre 2020	11	Bajo Cinca / Baix Cinca	Mujeres	19
Septiembre 2020	12	Tarazona y el Moncayo	Mujeres	16
Septiembre 2020	13	Campo de Borja	Mujeres	12
Septiembre 2020	14	Aranda	Mujeres	4
Septiembre 2020	15	Ribera Alta del Ebro	Mujeres	21
Septiembre 2020	16	Valdejalón	Mujeres	29
Septiembre 2020	17	Central	Mujeres	697
Septiembre 2020	18	Ribera Baja del Ebro	Mujeres	10
Septiembre 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	18
Septiembre 2020	20	Comunidad de Calatayud	Mujeres	32
Septiembre 2020	21	Campo de Cariñena	Mujeres	11
Septiembre 2020	22	Campo de Belchite	Mujeres	7
Septiembre 2020	23	Bajo Martín	Mujeres	5
Septiembre 2020	24	Campo de Daroca	Mujeres	9
Septiembre 2020	25	Jiloca	Mujeres	20
Septiembre 2020	26	Cuencas Mineras	Mujeres	6
Septiembre 2020	27	Andorra-Sierra de Arcos	Mujeres	9
Septiembre 2020	28	Bajo Aragón	Mujeres	32
Septiembre 2020	29	Comunidad de Teruel	Mujeres	65
Septiembre 2020	30	Maestrazgo	Mujeres	7
Septiembre 2020	31	Sierra de Albarracín	Mujeres	12
Septiembre 2020	32	Gúdar-Javalambre	Mujeres	20
Septiembre 2020	33	Matarraña / Matarranya	Mujeres	15
Septiembre 2020	01	La Jacetania	Hombres	54
Septiembre 2020	02	Alto Gállego	Hombres	28
Septiembre 2020	03	Sobrarbe	Hombres	49
Septiembre 2020	04	La Ribagorza	Hombres	67
Septiembre 2020	05	Cinco Villas	Hombres	141
Septiembre 2020	06	Hoya de Huesca / Plana de Uesca	Hombres	220
Septiembre 2020	07	Somontano de Barbastro	Hombres	94
Septiembre 2020	08	Cinca Medio	Hombres	85
Septiembre 2020	09	La Litera / La Llitera	Hombres	67
Septiembre 2020	10	Los Monegros	Hombres	116
Septiembre 2020	11	Bajo Cinca / Baix Cinca	Hombres	106
Septiembre 2020	12	Tarazona y el Moncayo	Hombres	42
Septiembre 2020	13	Campo de Borja	Hombres	65
Septiembre 2020	14	Aranda	Hombres	14
Septiembre 2020	15	Ribera Alta del Ebro	Hombres	55
Septiembre 2020	16	Valdejalón	Hombres	103
Septiembre 2020	17	Central	Hombres	1897
Septiembre 2020	18	Ribera Baja del Ebro	Hombres	31
Septiembre 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	54
Septiembre 2020	20	Comunidad de Calatayud	Hombres	117
Septiembre 2020	21	Campo de Cariñena	Hombres	41
Septiembre 2020	22	Campo de Belchite	Hombres	21
Septiembre 2020	23	Bajo Martín	Hombres	30
Septiembre 2020	24	Campo de Daroca	Hombres	26
Septiembre 2020	25	Jiloca	Hombres	82
Septiembre 2020	26	Cuencas Mineras	Hombres	22
Septiembre 2020	27	Andorra-Sierra de Arcos	Hombres	27
Septiembre 2020	28	Bajo Aragón	Hombres	132
Septiembre 2020	29	Comunidad de Teruel	Hombres	166
Septiembre 2020	30	Maestrazgo	Hombres	26
Septiembre 2020	31	Sierra de Albarracín	Hombres	27
Septiembre 2020	32	Gúdar-Javalambre	Hombres	52
Septiembre 2020	33	Matarraña / Matarranya	Hombres	59
Septiembre 2020	01	La Jacetania	Mujeres	33
Septiembre 2020	02	Alto Gállego	Mujeres	38
Septiembre 2020	03	Sobrarbe	Mujeres	29
Septiembre 2020	04	La Ribagorza	Mujeres	38
Septiembre 2020	05	Cinco Villas	Mujeres	61
Septiembre 2020	06	Hoya de Huesca / Plana de Uesca	Mujeres	129
Septiembre 2020	07	Somontano de Barbastro	Mujeres	51
Septiembre 2020	08	Cinca Medio	Mujeres	65
Septiembre 2020	09	La Litera / La Llitera	Mujeres	36
Septiembre 2020	10	Los Monegros	Mujeres	36
Septiembre 2020	11	Bajo Cinca / Baix Cinca	Mujeres	42
Septiembre 2020	12	Tarazona y el Moncayo	Mujeres	26
Septiembre 2020	13	Campo de Borja	Mujeres	34
Septiembre 2020	14	Aranda	Mujeres	9
Septiembre 2020	15	Ribera Alta del Ebro	Mujeres	43
Septiembre 2020	16	Valdejalón	Mujeres	50
Septiembre 2020	17	Central	Mujeres	1328
Septiembre 2020	18	Ribera Baja del Ebro	Mujeres	15
Septiembre 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	30
Septiembre 2020	20	Comunidad de Calatayud	Mujeres	58
Septiembre 2020	21	Campo de Cariñena	Mujeres	6
Septiembre 2020	22	Campo de Belchite	Mujeres	6
Septiembre 2020	23	Bajo Martín	Mujeres	4
Septiembre 2020	24	Campo de Daroca	Mujeres	11
Septiembre 2020	25	Jiloca	Mujeres	31
Septiembre 2020	26	Cuencas Mineras	Mujeres	12
Septiembre 2020	27	Andorra-Sierra de Arcos	Mujeres	8
Septiembre 2020	28	Bajo Aragón	Mujeres	76
Septiembre 2020	29	Comunidad de Teruel	Mujeres	100
Septiembre 2020	30	Maestrazgo	Mujeres	18
Septiembre 2020	31	Sierra de Albarracín	Mujeres	14
Septiembre 2020	32	Gúdar-Javalambre	Mujeres	24
Septiembre 2020	33	Matarraña / Matarranya	Mujeres	26
Septiembre 2020	01	La Jacetania	Hombres	72
Septiembre 2020	02	Alto Gállego	Hombres	65
Septiembre 2020	03	Sobrarbe	Hombres	63
Septiembre 2020	04	La Ribagorza	Hombres	76
Septiembre 2020	05	Cinco Villas	Hombres	189
Septiembre 2020	06	Hoya de Huesca / Plana de Uesca	Hombres	359
Septiembre 2020	07	Somontano de Barbastro	Hombres	178
Septiembre 2020	08	Cinca Medio	Hombres	150
Septiembre 2020	09	La Litera / La Llitera	Hombres	125
Septiembre 2020	10	Los Monegros	Hombres	171
Septiembre 2020	11	Bajo Cinca / Baix Cinca	Hombres	135
Septiembre 2020	12	Tarazona y el Moncayo	Hombres	52
Septiembre 2020	13	Campo de Borja	Hombres	91
Septiembre 2020	14	Aranda	Hombres	36
Septiembre 2020	15	Ribera Alta del Ebro	Hombres	93
Septiembre 2020	16	Valdejalón	Hombres	152
Septiembre 2020	17	Central	Hombres	3037
Septiembre 2020	18	Ribera Baja del Ebro	Hombres	35
Septiembre 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	108
Septiembre 2020	20	Comunidad de Calatayud	Hombres	158
Septiembre 2020	21	Campo de Cariñena	Hombres	51
Septiembre 2020	22	Campo de Belchite	Hombres	25
Septiembre 2020	23	Bajo Martín	Hombres	19
Septiembre 2020	24	Campo de Daroca	Hombres	29
Septiembre 2020	25	Jiloca	Hombres	71
Septiembre 2020	26	Cuencas Mineras	Hombres	23
Septiembre 2020	27	Andorra-Sierra de Arcos	Hombres	41
Septiembre 2020	28	Bajo Aragón	Hombres	184
Septiembre 2020	29	Comunidad de Teruel	Hombres	257
Septiembre 2020	30	Maestrazgo	Hombres	29
Septiembre 2020	31	Sierra de Albarracín	Hombres	30
Septiembre 2020	32	Gúdar-Javalambre	Hombres	68
Septiembre 2020	33	Matarraña / Matarranya	Hombres	87
Septiembre 2020	01	La Jacetania	Mujeres	54
Septiembre 2020	02	Alto Gállego	Mujeres	58
Septiembre 2020	03	Sobrarbe	Mujeres	36
Septiembre 2020	04	La Ribagorza	Mujeres	59
Septiembre 2020	05	Cinco Villas	Mujeres	107
Septiembre 2020	06	Hoya de Huesca / Plana de Uesca	Mujeres	201
Septiembre 2020	07	Somontano de Barbastro	Mujeres	60
Septiembre 2020	08	Cinca Medio	Mujeres	78
Septiembre 2020	09	La Litera / La Llitera	Mujeres	58
Septiembre 2020	10	Los Monegros	Mujeres	62
Septiembre 2020	11	Bajo Cinca / Baix Cinca	Mujeres	66
Septiembre 2020	12	Tarazona y el Moncayo	Mujeres	36
Septiembre 2020	13	Campo de Borja	Mujeres	44
Septiembre 2020	14	Aranda	Mujeres	17
Septiembre 2020	15	Ribera Alta del Ebro	Mujeres	63
Septiembre 2020	16	Valdejalón	Mujeres	66
Septiembre 2020	17	Central	Mujeres	1856
Septiembre 2020	18	Ribera Baja del Ebro	Mujeres	26
Septiembre 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	56
Septiembre 2020	20	Comunidad de Calatayud	Mujeres	88
Septiembre 2020	21	Campo de Cariñena	Mujeres	32
Septiembre 2020	22	Campo de Belchite	Mujeres	10
Septiembre 2020	23	Bajo Martín	Mujeres	15
Septiembre 2020	24	Campo de Daroca	Mujeres	15
Septiembre 2020	25	Jiloca	Mujeres	39
Septiembre 2020	26	Cuencas Mineras	Mujeres	21
Septiembre 2020	27	Andorra-Sierra de Arcos	Mujeres	25
Septiembre 2020	28	Bajo Aragón	Mujeres	84
Septiembre 2020	29	Comunidad de Teruel	Mujeres	150
Septiembre 2020	30	Maestrazgo	Mujeres	14
Septiembre 2020	31	Sierra de Albarracín	Mujeres	16
Septiembre 2020	32	Gúdar-Javalambre	Mujeres	41
Septiembre 2020	33	Matarraña / Matarranya	Mujeres	42
Septiembre 2020	01	La Jacetania	Hombres	159
Septiembre 2020	02	Alto Gállego	Hombres	101
Septiembre 2020	03	Sobrarbe	Hombres	115
Septiembre 2020	04	La Ribagorza	Hombres	128
Septiembre 2020	05	Cinco Villas	Hombres	290
Septiembre 2020	06	Hoya de Huesca / Plana de Uesca	Hombres	516
Septiembre 2020	07	Somontano de Barbastro	Hombres	197
Septiembre 2020	08	Cinca Medio	Hombres	180
Septiembre 2020	09	La Litera / La Llitera	Hombres	193
Septiembre 2020	10	Los Monegros	Hombres	252
Septiembre 2020	11	Bajo Cinca / Baix Cinca	Hombres	242
Septiembre 2020	12	Tarazona y el Moncayo	Hombres	73
Septiembre 2020	13	Campo de Borja	Hombres	101
Septiembre 2020	14	Aranda	Hombres	49
Septiembre 2020	15	Ribera Alta del Ebro	Hombres	174
Septiembre 2020	16	Valdejalón	Hombres	237
Septiembre 2020	17	Central	Hombres	4442
Septiembre 2020	18	Ribera Baja del Ebro	Hombres	67
Septiembre 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	151
Septiembre 2020	20	Comunidad de Calatayud	Hombres	245
Septiembre 2020	21	Campo de Cariñena	Hombres	77
Septiembre 2020	22	Campo de Belchite	Hombres	34
Septiembre 2020	23	Bajo Martín	Hombres	45
Septiembre 2020	24	Campo de Daroca	Hombres	59
Septiembre 2020	25	Jiloca	Hombres	136
Septiembre 2020	26	Cuencas Mineras	Hombres	33
Septiembre 2020	27	Andorra-Sierra de Arcos	Hombres	61
Septiembre 2020	28	Bajo Aragón	Hombres	236
Septiembre 2020	29	Comunidad de Teruel	Hombres	307
Septiembre 2020	30	Maestrazgo	Hombres	43
Septiembre 2020	31	Sierra de Albarracín	Hombres	31
Septiembre 2020	32	Gúdar-Javalambre	Hombres	71
Septiembre 2020	33	Matarraña / Matarranya	Hombres	98
Septiembre 2020	01	La Jacetania	Mujeres	94
Septiembre 2020	02	Alto Gállego	Mujeres	67
Septiembre 2020	03	Sobrarbe	Mujeres	62
Septiembre 2020	04	La Ribagorza	Mujeres	57
Septiembre 2020	05	Cinco Villas	Mujeres	189
Septiembre 2020	06	Hoya de Huesca / Plana de Uesca	Mujeres	249
Septiembre 2020	07	Somontano de Barbastro	Mujeres	91
Septiembre 2020	08	Cinca Medio	Mujeres	116
Septiembre 2020	09	La Litera / La Llitera	Mujeres	67
Septiembre 2020	10	Los Monegros	Mujeres	80
Septiembre 2020	11	Bajo Cinca / Baix Cinca	Mujeres	100
Septiembre 2020	12	Tarazona y el Moncayo	Mujeres	53
Septiembre 2020	13	Campo de Borja	Mujeres	54
Septiembre 2020	14	Aranda	Mujeres	17
Septiembre 2020	15	Ribera Alta del Ebro	Mujeres	83
Septiembre 2020	16	Valdejalón	Mujeres	100
Septiembre 2020	17	Central	Mujeres	2456
Septiembre 2020	18	Ribera Baja del Ebro	Mujeres	29
Septiembre 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	73
Septiembre 2020	20	Comunidad de Calatayud	Mujeres	100
Septiembre 2020	21	Campo de Cariñena	Mujeres	34
Septiembre 2020	22	Campo de Belchite	Mujeres	20
Septiembre 2020	23	Bajo Martín	Mujeres	24
Septiembre 2020	24	Campo de Daroca	Mujeres	21
Septiembre 2020	25	Jiloca	Mujeres	45
Septiembre 2020	26	Cuencas Mineras	Mujeres	19
Septiembre 2020	27	Andorra-Sierra de Arcos	Mujeres	27
Septiembre 2020	28	Bajo Aragón	Mujeres	130
Septiembre 2020	29	Comunidad de Teruel	Mujeres	154
Septiembre 2020	30	Maestrazgo	Mujeres	13
Septiembre 2020	31	Sierra de Albarracín	Mujeres	12
Septiembre 2020	32	Gúdar-Javalambre	Mujeres	34
Septiembre 2020	33	Matarraña / Matarranya	Mujeres	41
Septiembre 2020	01	La Jacetania	Hombres	169
Septiembre 2020	02	Alto Gállego	Hombres	114
Septiembre 2020	03	Sobrarbe	Hombres	114
Septiembre 2020	04	La Ribagorza	Hombres	146
Septiembre 2020	05	Cinco Villas	Hombres	344
Septiembre 2020	06	Hoya de Huesca / Plana de Uesca	Hombres	590
Septiembre 2020	07	Somontano de Barbastro	Hombres	202
Septiembre 2020	08	Cinca Medio	Hombres	193
Septiembre 2020	09	La Litera / La Llitera	Hombres	205
Septiembre 2020	10	Los Monegros	Hombres	226
Septiembre 2020	11	Bajo Cinca / Baix Cinca	Hombres	266
Septiembre 2020	12	Tarazona y el Moncayo	Hombres	125
Septiembre 2020	13	Campo de Borja	Hombres	150
Septiembre 2020	14	Aranda	Hombres	62
Septiembre 2020	15	Ribera Alta del Ebro	Hombres	183
Septiembre 2020	16	Valdejalón	Hombres	264
Septiembre 2020	17	Central	Hombres	5077
Septiembre 2020	18	Ribera Baja del Ebro	Hombres	67
Septiembre 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	160
Septiembre 2020	20	Comunidad de Calatayud	Hombres	305
Septiembre 2020	21	Campo de Cariñena	Hombres	97
Septiembre 2020	22	Campo de Belchite	Hombres	43
Septiembre 2020	23	Bajo Martín	Hombres	54
Septiembre 2020	24	Campo de Daroca	Hombres	71
Septiembre 2020	25	Jiloca	Hombres	138
Septiembre 2020	26	Cuencas Mineras	Hombres	47
Septiembre 2020	27	Andorra-Sierra de Arcos	Hombres	76
Septiembre 2020	28	Bajo Aragón	Hombres	301
Septiembre 2020	29	Comunidad de Teruel	Hombres	361
Septiembre 2020	30	Maestrazgo	Hombres	43
Septiembre 2020	31	Sierra de Albarracín	Hombres	55
Septiembre 2020	32	Gúdar-Javalambre	Hombres	93
Septiembre 2020	33	Matarraña / Matarranya	Hombres	122
Septiembre 2020	01	La Jacetania	Mujeres	117
Septiembre 2020	02	Alto Gállego	Mujeres	62
Septiembre 2020	03	Sobrarbe	Mujeres	50
Septiembre 2020	04	La Ribagorza	Mujeres	66
Septiembre 2020	05	Cinco Villas	Mujeres	161
Septiembre 2020	06	Hoya de Huesca / Plana de Uesca	Mujeres	255
Septiembre 2020	07	Somontano de Barbastro	Mujeres	110
Septiembre 2020	08	Cinca Medio	Mujeres	138
Septiembre 2020	09	La Litera / La Llitera	Mujeres	108
Septiembre 2020	10	Los Monegros	Mujeres	106
Septiembre 2020	11	Bajo Cinca / Baix Cinca	Mujeres	141
Septiembre 2020	12	Tarazona y el Moncayo	Mujeres	69
Septiembre 2020	13	Campo de Borja	Mujeres	65
Septiembre 2020	14	Aranda	Mujeres	28
Septiembre 2020	15	Ribera Alta del Ebro	Mujeres	90
Septiembre 2020	16	Valdejalón	Mujeres	106
Septiembre 2020	17	Central	Mujeres	2846
Septiembre 2020	18	Ribera Baja del Ebro	Mujeres	43
Septiembre 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	86
Septiembre 2020	20	Comunidad de Calatayud	Mujeres	136
Septiembre 2020	21	Campo de Cariñena	Mujeres	45
Septiembre 2020	22	Campo de Belchite	Mujeres	24
Septiembre 2020	23	Bajo Martín	Mujeres	27
Septiembre 2020	24	Campo de Daroca	Mujeres	28
Septiembre 2020	25	Jiloca	Mujeres	56
Septiembre 2020	26	Cuencas Mineras	Mujeres	18
Septiembre 2020	27	Andorra-Sierra de Arcos	Mujeres	44
Septiembre 2020	28	Bajo Aragón	Mujeres	152
Septiembre 2020	29	Comunidad de Teruel	Mujeres	179
Septiembre 2020	30	Maestrazgo	Mujeres	19
Septiembre 2020	31	Sierra de Albarracín	Mujeres	28
Septiembre 2020	32	Gúdar-Javalambre	Mujeres	39
Septiembre 2020	33	Matarraña / Matarranya	Mujeres	73
Septiembre 2020	01	La Jacetania	Hombres	185
Septiembre 2020	02	Alto Gállego	Hombres	130
Septiembre 2020	03	Sobrarbe	Hombres	94
Septiembre 2020	04	La Ribagorza	Hombres	171
Septiembre 2020	05	Cinco Villas	Hombres	404
Septiembre 2020	06	Hoya de Huesca / Plana de Uesca	Hombres	514
Septiembre 2020	07	Somontano de Barbastro	Hombres	241
Septiembre 2020	08	Cinca Medio	Hombres	192
Septiembre 2020	09	La Litera / La Llitera	Hombres	238
Septiembre 2020	10	Los Monegros	Hombres	291
Septiembre 2020	11	Bajo Cinca / Baix Cinca	Hombres	267
Septiembre 2020	12	Tarazona y el Moncayo	Hombres	103
Septiembre 2020	13	Campo de Borja	Hombres	151
Septiembre 2020	14	Aranda	Hombres	79
Septiembre 2020	15	Ribera Alta del Ebro	Hombres	153
Septiembre 2020	16	Valdejalón	Hombres	262
Septiembre 2020	17	Central	Hombres	4733
Septiembre 2020	18	Ribera Baja del Ebro	Hombres	81
Septiembre 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	166
Septiembre 2020	20	Comunidad de Calatayud	Hombres	404
Septiembre 2020	21	Campo de Cariñena	Hombres	112
Septiembre 2020	22	Campo de Belchite	Hombres	64
Septiembre 2020	23	Bajo Martín	Hombres	62
Septiembre 2020	24	Campo de Daroca	Hombres	80
Septiembre 2020	25	Jiloca	Hombres	139
Septiembre 2020	26	Cuencas Mineras	Hombres	68
Septiembre 2020	27	Andorra-Sierra de Arcos	Hombres	81
Septiembre 2020	28	Bajo Aragón	Hombres	293
Septiembre 2020	29	Comunidad de Teruel	Hombres	376
Septiembre 2020	30	Maestrazgo	Hombres	59
Septiembre 2020	31	Sierra de Albarracín	Hombres	48
Septiembre 2020	32	Gúdar-Javalambre	Hombres	109
Septiembre 2020	33	Matarraña / Matarranya	Hombres	135
Septiembre 2020	01	La Jacetania	Mujeres	112
Septiembre 2020	02	Alto Gállego	Mujeres	68
Septiembre 2020	03	Sobrarbe	Mujeres	58
