Año	Residencia comarca código	Residencia comarca nombre	Relación lugar de residencia y nacimiento	Sexo	Extranjeros
2007	10	Los Monegros	1 - Misma CA, misma provincia y mismo municipio	Mujeres	7
2007	10	Los Monegros	2 - Misma CA, misma provincia y distinto municipio	Hombres	10
2007	10	Los Monegros	2 - Misma CA, misma provincia y distinto municipio	Mujeres	9
2007	10	Los Monegros	3 - Misma CA y distinta provincia	Hombres	2
2007	10	Los Monegros	3 - Misma CA y distinta provincia	Mujeres	4
2007	10	Los Monegros	4 - Distinta CA	Hombres	5
2007	10	Los Monegros	4 - Distinta CA	Mujeres	1
2007	10	Los Monegros	5 - Nacidos en el extranjero	Hombres	680
2007	10	Los Monegros	5 - Nacidos en el extranjero	Mujeres	553
2007	11	Bajo Cinca / Baix Cinca	1 - Misma CA, misma provincia y mismo municipio	Hombres	47
2007	11	Bajo Cinca / Baix Cinca	1 - Misma CA, misma provincia y mismo municipio	Mujeres	36
2007	11	Bajo Cinca / Baix Cinca	2 - Misma CA, misma provincia y distinto municipio	Hombres	5
2007	11	Bajo Cinca / Baix Cinca	2 - Misma CA, misma provincia y distinto municipio	Mujeres	5
2007	11	Bajo Cinca / Baix Cinca	3 - Misma CA y distinta provincia	Hombres	2
2007	11	Bajo Cinca / Baix Cinca	4 - Distinta CA	Hombres	8
2007	11	Bajo Cinca / Baix Cinca	4 - Distinta CA	Mujeres	2
2007	11	Bajo Cinca / Baix Cinca	5 - Nacidos en el extranjero	Hombres	1670
2007	11	Bajo Cinca / Baix Cinca	5 - Nacidos en el extranjero	Mujeres	1071
2007	12	Tarazona y el Moncayo	1 - Misma CA, misma provincia y mismo municipio	Hombres	5
2007	12	Tarazona y el Moncayo	1 - Misma CA, misma provincia y mismo municipio	Mujeres	10
2007	12	Tarazona y el Moncayo	2 - Misma CA, misma provincia y distinto municipio	Mujeres	2
2007	12	Tarazona y el Moncayo	4 - Distinta CA	Hombres	3
2007	12	Tarazona y el Moncayo	4 - Distinta CA	Mujeres	7
2007	12	Tarazona y el Moncayo	5 - Nacidos en el extranjero	Hombres	454
2007	12	Tarazona y el Moncayo	5 - Nacidos en el extranjero	Mujeres	399
2007	13	Campo de Borja	1 - Misma CA, misma provincia y mismo municipio	Hombres	24
2007	13	Campo de Borja	1 - Misma CA, misma provincia y mismo municipio	Mujeres	10
2007	13	Campo de Borja	2 - Misma CA, misma provincia y distinto municipio	Hombres	9
2007	13	Campo de Borja	2 - Misma CA, misma provincia y distinto municipio	Mujeres	4
2007	13	Campo de Borja	4 - Distinta CA	Hombres	3
2007	13	Campo de Borja	4 - Distinta CA	Mujeres	4
2007	13	Campo de Borja	5 - Nacidos en el extranjero	Hombres	825
2007	13	Campo de Borja	5 - Nacidos en el extranjero	Mujeres	517
2007	14	Aranda	1 - Misma CA, misma provincia y mismo municipio	Hombres	6
2007	14	Aranda	1 - Misma CA, misma provincia y mismo municipio	Mujeres	3
2007	14	Aranda	2 - Misma CA, misma provincia y distinto municipio	Hombres	1
2007	14	Aranda	2 - Misma CA, misma provincia y distinto municipio	Mujeres	1
2007	14	Aranda	3 - Misma CA y distinta provincia	Hombres	2
2007	14	Aranda	4 - Distinta CA	Hombres	2
2007	14	Aranda	4 - Distinta CA	Mujeres	5
2007	14	Aranda	5 - Nacidos en el extranjero	Hombres	225
2007	14	Aranda	5 - Nacidos en el extranjero	Mujeres	166
2007	15	Ribera Alta del Ebro	1 - Misma CA, misma provincia y mismo municipio	Hombres	11
2007	15	Ribera Alta del Ebro	1 - Misma CA, misma provincia y mismo municipio	Mujeres	8
2007	15	Ribera Alta del Ebro	2 - Misma CA, misma provincia y distinto municipio	Hombres	17
2007	15	Ribera Alta del Ebro	2 - Misma CA, misma provincia y distinto municipio	Mujeres	10
2007	15	Ribera Alta del Ebro	4 - Distinta CA	Hombres	4
2007	15	Ribera Alta del Ebro	4 - Distinta CA	Mujeres	3
2007	15	Ribera Alta del Ebro	5 - Nacidos en el extranjero	Hombres	988
2007	15	Ribera Alta del Ebro	5 - Nacidos en el extranjero	Mujeres	807
2007	16	Valdejalón	1 - Misma CA, misma provincia y mismo municipio	Hombres	88
2007	16	Valdejalón	1 - Misma CA, misma provincia y mismo municipio	Mujeres	72
2007	16	Valdejalón	2 - Misma CA, misma provincia y distinto municipio	Hombres	24
2007	16	Valdejalón	2 - Misma CA, misma provincia y distinto municipio	Mujeres	23
2007	16	Valdejalón	3 - Misma CA y distinta provincia	Hombres	7
2007	16	Valdejalón	3 - Misma CA y distinta provincia	Mujeres	3
2007	16	Valdejalón	4 - Distinta CA	Hombres	16
2007	16	Valdejalón	4 - Distinta CA	Mujeres	11
2007	16	Valdejalón	5 - Nacidos en el extranjero	Hombres	2271
2007	16	Valdejalón	5 - Nacidos en el extranjero	Mujeres	1595
2007	17	Central	1 - Misma CA, misma provincia y mismo municipio	Hombres	1719
2007	17	Central	1 - Misma CA, misma provincia y mismo municipio	Mujeres	1691
2007	17	Central	2 - Misma CA, misma provincia y distinto municipio	Hombres	110
2007	17	Central	2 - Misma CA, misma provincia y distinto municipio	Mujeres	115
2007	17	Central	3 - Misma CA y distinta provincia	Hombres	23
2007	17	Central	3 - Misma CA y distinta provincia	Mujeres	23
2007	17	Central	4 - Distinta CA	Hombres	216
2007	17	Central	4 - Distinta CA	Mujeres	178
2007	17	Central	5 - Nacidos en el extranjero	Hombres	34915
2007	17	Central	5 - Nacidos en el extranjero	Mujeres	31035
2007	18	Ribera Baja del Ebro	1 - Misma CA, misma provincia y mismo municipio	Hombres	8
2007	18	Ribera Baja del Ebro	1 - Misma CA, misma provincia y mismo municipio	Mujeres	5
2007	18	Ribera Baja del Ebro	2 - Misma CA, misma provincia y distinto municipio	Hombres	2
2007	18	Ribera Baja del Ebro	2 - Misma CA, misma provincia y distinto municipio	Mujeres	2
2007	18	Ribera Baja del Ebro	3 - Misma CA y distinta provincia	Hombres	1
2007	18	Ribera Baja del Ebro	4 - Distinta CA	Hombres	3
2007	18	Ribera Baja del Ebro	4 - Distinta CA	Mujeres	2
2007	18	Ribera Baja del Ebro	5 - Nacidos en el extranjero	Hombres	215
2007	18	Ribera Baja del Ebro	5 - Nacidos en el extranjero	Mujeres	176
2007	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1 - Misma CA, misma provincia y mismo municipio	Hombres	19
2007	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1 - Misma CA, misma provincia y mismo municipio	Mujeres	21
2007	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2 - Misma CA, misma provincia y distinto municipio	Hombres	1
2007	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2 - Misma CA, misma provincia y distinto municipio	Mujeres	2
2007	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3 - Misma CA y distinta provincia	Hombres	3
2007	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3 - Misma CA y distinta provincia	Mujeres	3
2007	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4 - Distinta CA	Hombres	5
2007	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4 - Distinta CA	Mujeres	7
2007	19	Bajo Aragón-Caspe / Baix Aragó-Casp	5 - Nacidos en el extranjero	Hombres	937
2007	19	Bajo Aragón-Caspe / Baix Aragó-Casp	5 - Nacidos en el extranjero	Mujeres	470
2007	20	Comunidad de Calatayud	1 - Misma CA, misma provincia y mismo municipio	Hombres	49
2007	20	Comunidad de Calatayud	1 - Misma CA, misma provincia y mismo municipio	Mujeres	65
2007	20	Comunidad de Calatayud	2 - Misma CA, misma provincia y distinto municipio	Hombres	5
2007	20	Comunidad de Calatayud	2 - Misma CA, misma provincia y distinto municipio	Mujeres	7
2007	20	Comunidad de Calatayud	3 - Misma CA y distinta provincia	Hombres	3
2007	20	Comunidad de Calatayud	3 - Misma CA y distinta provincia	Mujeres	2
2007	20	Comunidad de Calatayud	4 - Distinta CA	Hombres	18
2007	20	Comunidad de Calatayud	4 - Distinta CA	Mujeres	21
2007	20	Comunidad de Calatayud	5 - Nacidos en el extranjero	Hombres	2839
2007	20	Comunidad de Calatayud	5 - Nacidos en el extranjero	Mujeres	2155
2007	21	Campo de Cariñena	1 - Misma CA, misma provincia y mismo municipio	Hombres	9
2007	21	Campo de Cariñena	1 - Misma CA, misma provincia y mismo municipio	Mujeres	21
2007	21	Campo de Cariñena	2 - Misma CA, misma provincia y distinto municipio	Hombres	5
2007	21	Campo de Cariñena	2 - Misma CA, misma provincia y distinto municipio	Mujeres	4
2007	21	Campo de Cariñena	3 - Misma CA y distinta provincia	Hombres	3
2007	21	Campo de Cariñena	4 - Distinta CA	Hombres	7
2007	21	Campo de Cariñena	4 - Distinta CA	Mujeres	9
2007	21	Campo de Cariñena	5 - Nacidos en el extranjero	Hombres	932
2007	21	Campo de Cariñena	5 - Nacidos en el extranjero	Mujeres	559
2007	22	Campo de Belchite	1 - Misma CA, misma provincia y mismo municipio	Hombres	1
2007	22	Campo de Belchite	1 - Misma CA, misma provincia y mismo municipio	Mujeres	2
2007	22	Campo de Belchite	4 - Distinta CA	Hombres	16
2007	22	Campo de Belchite	4 - Distinta CA	Mujeres	5
2007	22	Campo de Belchite	5 - Nacidos en el extranjero	Hombres	100
2007	22	Campo de Belchite	5 - Nacidos en el extranjero	Mujeres	76
2007	23	Bajo Martín	1 - Misma CA, misma provincia y mismo municipio	Hombres	8
2007	23	Bajo Martín	1 - Misma CA, misma provincia y mismo municipio	Mujeres	2
2007	23	Bajo Martín	2 - Misma CA, misma provincia y distinto municipio	Hombres	1
2007	23	Bajo Martín	2 - Misma CA, misma provincia y distinto municipio	Mujeres	1
2007	23	Bajo Martín	4 - Distinta CA	Mujeres	1
2007	23	Bajo Martín	5 - Nacidos en el extranjero	Hombres	386
2007	23	Bajo Martín	5 - Nacidos en el extranjero	Mujeres	199
2007	24	Campo de Daroca	1 - Misma CA, misma provincia y mismo municipio	Hombres	4
2007	24	Campo de Daroca	1 - Misma CA, misma provincia y mismo municipio	Mujeres	3
2007	24	Campo de Daroca	2 - Misma CA, misma provincia y distinto municipio	Hombres	1
2007	24	Campo de Daroca	4 - Distinta CA	Hombres	3
2007	24	Campo de Daroca	5 - Nacidos en el extranjero	Hombres	181
2007	24	Campo de Daroca	5 - Nacidos en el extranjero	Mujeres	157
2007	25	Jiloca	1 - Misma CA, misma provincia y mismo municipio	Hombres	16
2007	25	Jiloca	1 - Misma CA, misma provincia y mismo municipio	Mujeres	19
2007	25	Jiloca	2 - Misma CA, misma provincia y distinto municipio	Hombres	7
2007	25	Jiloca	2 - Misma CA, misma provincia y distinto municipio	Mujeres	5
2007	25	Jiloca	3 - Misma CA y distinta provincia	Hombres	2
2007	25	Jiloca	3 - Misma CA y distinta provincia	Mujeres	1
2007	25	Jiloca	4 - Distinta CA	Hombres	10
2007	25	Jiloca	4 - Distinta CA	Mujeres	2
2007	25	Jiloca	5 - Nacidos en el extranjero	Hombres	870
2007	25	Jiloca	5 - Nacidos en el extranjero	Mujeres	606
2007	26	Cuencas Mineras	1 - Misma CA, misma provincia y mismo municipio	Hombres	15
2007	26	Cuencas Mineras	1 - Misma CA, misma provincia y mismo municipio	Mujeres	5
2007	26	Cuencas Mineras	2 - Misma CA, misma provincia y distinto municipio	Hombres	10
2007	26	Cuencas Mineras	2 - Misma CA, misma provincia y distinto municipio	Mujeres	7
2007	26	Cuencas Mineras	3 - Misma CA y distinta provincia	Hombres	18
2007	26	Cuencas Mineras	3 - Misma CA y distinta provincia	Mujeres	6
2007	26	Cuencas Mineras	4 - Distinta CA	Hombres	12
2007	26	Cuencas Mineras	4 - Distinta CA	Mujeres	6
2007	26	Cuencas Mineras	5 - Nacidos en el extranjero	Hombres	501
2007	26	Cuencas Mineras	5 - Nacidos en el extranjero	Mujeres	227
2007	27	Andorra-Sierra de Arcos	1 - Misma CA, misma provincia y mismo municipio	Hombres	8
2007	27	Andorra-Sierra de Arcos	1 - Misma CA, misma provincia y mismo municipio	Mujeres	4
2007	27	Andorra-Sierra de Arcos	2 - Misma CA, misma provincia y distinto municipio	Hombres	1
2007	27	Andorra-Sierra de Arcos	3 - Misma CA y distinta provincia	Hombres	14
2007	27	Andorra-Sierra de Arcos	4 - Distinta CA	Mujeres	3
2007	27	Andorra-Sierra de Arcos	5 - Nacidos en el extranjero	Hombres	528
2007	27	Andorra-Sierra de Arcos	5 - Nacidos en el extranjero	Mujeres	347
2007	28	Bajo Aragón	1 - Misma CA, misma provincia y mismo municipio	Hombres	69
2007	28	Bajo Aragón	1 - Misma CA, misma provincia y mismo municipio	Mujeres	58
2007	28	Bajo Aragón	2 - Misma CA, misma provincia y distinto municipio	Hombres	6
2007	28	Bajo Aragón	2 - Misma CA, misma provincia y distinto municipio	Mujeres	3
2007	28	Bajo Aragón	3 - Misma CA y distinta provincia	Hombres	5
2007	28	Bajo Aragón	3 - Misma CA y distinta provincia	Mujeres	4
2007	28	Bajo Aragón	4 - Distinta CA	Hombres	9
2007	28	Bajo Aragón	4 - Distinta CA	Mujeres	11
2007	28	Bajo Aragón	5 - Nacidos en el extranjero	Hombres	1860
2007	28	Bajo Aragón	5 - Nacidos en el extranjero	Mujeres	1381
2007	29	Comunidad de Teruel	1 - Misma CA, misma provincia y mismo municipio	Hombres	46
2007	29	Comunidad de Teruel	1 - Misma CA, misma provincia y mismo municipio	Mujeres	55
2007	29	Comunidad de Teruel	2 - Misma CA, misma provincia y distinto municipio	Hombres	4
2007	29	Comunidad de Teruel	2 - Misma CA, misma provincia y distinto municipio	Mujeres	6
2007	29	Comunidad de Teruel	3 - Misma CA y distinta provincia	Hombres	10
2007	29	Comunidad de Teruel	3 - Misma CA y distinta provincia	Mujeres	3
2007	29	Comunidad de Teruel	4 - Distinta CA	Hombres	12
2007	29	Comunidad de Teruel	4 - Distinta CA	Mujeres	8
2007	29	Comunidad de Teruel	5 - Nacidos en el extranjero	Hombres	2058
2007	29	Comunidad de Teruel	5 - Nacidos en el extranjero	Mujeres	1547
2007	30	Maestrazgo	1 - Misma CA, misma provincia y mismo municipio	Hombres	4
2007	30	Maestrazgo	1 - Misma CA, misma provincia y mismo municipio	Mujeres	2
2007	30	Maestrazgo	3 - Misma CA y distinta provincia	Hombres	1
2007	30	Maestrazgo	3 - Misma CA y distinta provincia	Mujeres	1
2007	30	Maestrazgo	4 - Distinta CA	Hombres	14
2007	30	Maestrazgo	4 - Distinta CA	Mujeres	10
2007	30	Maestrazgo	5 - Nacidos en el extranjero	Hombres	212
2007	30	Maestrazgo	5 - Nacidos en el extranjero	Mujeres	112
2007	31	Sierra de Albarracín	1 - Misma CA, misma provincia y mismo municipio	Hombres	2
2007	31	Sierra de Albarracín	1 - Misma CA, misma provincia y mismo municipio	Mujeres	4
2007	31	Sierra de Albarracín	2 - Misma CA, misma provincia y distinto municipio	Hombres	5
2007	31	Sierra de Albarracín	3 - Misma CA y distinta provincia	Hombres	2
2007	31	Sierra de Albarracín	3 - Misma CA y distinta provincia	Mujeres	2
2007	31	Sierra de Albarracín	4 - Distinta CA	Hombres	4
2007	31	Sierra de Albarracín	4 - Distinta CA	Mujeres	11
2007	31	Sierra de Albarracín	5 - Nacidos en el extranjero	Hombres	234
2007	31	Sierra de Albarracín	5 - Nacidos en el extranjero	Mujeres	134
2007	32	Gúdar-Javalambre	1 - Misma CA, misma provincia y mismo municipio	Hombres	9
2007	32	Gúdar-Javalambre	1 - Misma CA, misma provincia y mismo municipio	Mujeres	7
2007	32	Gúdar-Javalambre	2 - Misma CA, misma provincia y distinto municipio	Hombres	8
2007	32	Gúdar-Javalambre	2 - Misma CA, misma provincia y distinto municipio	Mujeres	2
2007	32	Gúdar-Javalambre	3 - Misma CA y distinta provincia	Mujeres	1
2007	32	Gúdar-Javalambre	4 - Distinta CA	Hombres	9
2007	32	Gúdar-Javalambre	4 - Distinta CA	Mujeres	8
2007	32	Gúdar-Javalambre	5 - Nacidos en el extranjero	Hombres	824
2007	32	Gúdar-Javalambre	5 - Nacidos en el extranjero	Mujeres	425
2007	33	Matarraña / Matarranya	1 - Misma CA, misma provincia y mismo municipio	Hombres	6
2007	33	Matarraña / Matarranya	1 - Misma CA, misma provincia y mismo municipio	Mujeres	4
2007	33	Matarraña / Matarranya	2 - Misma CA, misma provincia y distinto municipio	Hombres	3
2007	33	Matarraña / Matarranya	2 - Misma CA, misma provincia y distinto municipio	Mujeres	2
2007	33	Matarraña / Matarranya	3 - Misma CA y distinta provincia	Hombres	1
2007	33	Matarraña / Matarranya	4 - Distinta CA	Hombres	7
2007	33	Matarraña / Matarranya	4 - Distinta CA	Mujeres	4
2007	33	Matarraña / Matarranya	5 - Nacidos en el extranjero	Hombres	514
2007	33	Matarraña / Matarranya	5 - Nacidos en el extranjero	Mujeres	267
2008	01	La Jacetania	1 - Misma CA, misma provincia y mismo municipio	Hombres	13
2008	01	La Jacetania	1 - Misma CA, misma provincia y mismo municipio	Mujeres	10
2008	01	La Jacetania	2 - Misma CA, misma provincia y distinto municipio	Hombres	4
2008	01	La Jacetania	2 - Misma CA, misma provincia y distinto municipio	Mujeres	2
2008	01	La Jacetania	3 - Misma CA y distinta provincia	Hombres	2
2008	01	La Jacetania	3 - Misma CA y distinta provincia	Mujeres	3
2008	01	La Jacetania	4 - Distinta CA	Hombres	4
2008	01	La Jacetania	4 - Distinta CA	Mujeres	4
2008	01	La Jacetania	5 - Nacidos en el extranjero	Hombres	896
2008	01	La Jacetania	5 - Nacidos en el extranjero	Mujeres	815
2008	02	Alto Gállego	1 - Misma CA, misma provincia y mismo municipio	Hombres	11
2008	02	Alto Gállego	1 - Misma CA, misma provincia y mismo municipio	Mujeres	9
2008	02	Alto Gállego	2 - Misma CA, misma provincia y distinto municipio	Hombres	8
2008	02	Alto Gállego	2 - Misma CA, misma provincia y distinto municipio	Mujeres	5
2008	02	Alto Gállego	4 - Distinta CA	Hombres	2
2008	02	Alto Gállego	4 - Distinta CA	Mujeres	5
2008	02	Alto Gállego	5 - Nacidos en el extranjero	Hombres	1164
2008	02	Alto Gállego	5 - Nacidos en el extranjero	Mujeres	897
2008	03	Sobrarbe	1 - Misma CA, misma provincia y mismo municipio	Hombres	5
2008	03	Sobrarbe	1 - Misma CA, misma provincia y mismo municipio	Mujeres	4
2008	03	Sobrarbe	2 - Misma CA, misma provincia y distinto municipio	Hombres	3
2008	03	Sobrarbe	3 - Misma CA y distinta provincia	Mujeres	1
2008	03	Sobrarbe	4 - Distinta CA	Hombres	2
2008	03	Sobrarbe	4 - Distinta CA	Mujeres	2
2008	03	Sobrarbe	5 - Nacidos en el extranjero	Hombres	469
2008	03	Sobrarbe	5 - Nacidos en el extranjero	Mujeres	407
2008	04	La Ribagorza	1 - Misma CA, misma provincia y mismo municipio	Hombres	12
2008	04	La Ribagorza	1 - Misma CA, misma provincia y mismo municipio	Mujeres	14
2008	04	La Ribagorza	2 - Misma CA, misma provincia y distinto municipio	Hombres	4
2008	04	La Ribagorza	2 - Misma CA, misma provincia y distinto municipio	Mujeres	3
2008	04	La Ribagorza	3 - Misma CA y distinta provincia	Hombres	1
2008	04	La Ribagorza	4 - Distinta CA	Hombres	6
2008	04	La Ribagorza	4 - Distinta CA	Mujeres	3
2008	04	La Ribagorza	5 - Nacidos en el extranjero	Hombres	862
2008	04	La Ribagorza	5 - Nacidos en el extranjero	Mujeres	740
2008	05	Cinco Villas	1 - Misma CA, misma provincia y mismo municipio	Hombres	57
2008	05	Cinco Villas	1 - Misma CA, misma provincia y mismo municipio	Mujeres	54
2008	05	Cinco Villas	2 - Misma CA, misma provincia y distinto municipio	Hombres	66
2008	05	Cinco Villas	2 - Misma CA, misma provincia y distinto municipio	Mujeres	29
2008	05	Cinco Villas	3 - Misma CA y distinta provincia	Hombres	2
2008	05	Cinco Villas	4 - Distinta CA	Hombres	11
2008	05	Cinco Villas	4 - Distinta CA	Mujeres	6
2008	05	Cinco Villas	5 - Nacidos en el extranjero	Hombres	1996
2008	05	Cinco Villas	5 - Nacidos en el extranjero	Mujeres	1415
2008	06	Hoya de Huesca / Plana de Uesca	1 - Misma CA, misma provincia y mismo municipio	Hombres	147
2008	06	Hoya de Huesca / Plana de Uesca	1 - Misma CA, misma provincia y mismo municipio	Mujeres	146
2008	06	Hoya de Huesca / Plana de Uesca	2 - Misma CA, misma provincia y distinto municipio	Hombres	13
2008	06	Hoya de Huesca / Plana de Uesca	2 - Misma CA, misma provincia y distinto municipio	Mujeres	19
2008	06	Hoya de Huesca / Plana de Uesca	3 - Misma CA y distinta provincia	Hombres	6
2008	06	Hoya de Huesca / Plana de Uesca	3 - Misma CA y distinta provincia	Mujeres	8
2008	06	Hoya de Huesca / Plana de Uesca	4 - Distinta CA	Hombres	15
2008	06	Hoya de Huesca / Plana de Uesca	4 - Distinta CA	Mujeres	26
2008	06	Hoya de Huesca / Plana de Uesca	5 - Nacidos en el extranjero	Hombres	3273
2008	06	Hoya de Huesca / Plana de Uesca	5 - Nacidos en el extranjero	Mujeres	2576
2008	07	Somontano de Barbastro	1 - Misma CA, misma provincia y mismo municipio	Hombres	62
2008	07	Somontano de Barbastro	1 - Misma CA, misma provincia y mismo municipio	Mujeres	48
2008	07	Somontano de Barbastro	2 - Misma CA, misma provincia y distinto municipio	Hombres	5
2008	07	Somontano de Barbastro	2 - Misma CA, misma provincia y distinto municipio	Mujeres	3
2008	07	Somontano de Barbastro	3 - Misma CA y distinta provincia	Hombres	1
2008	07	Somontano de Barbastro	4 - Distinta CA	Hombres	17
