Año	Residencia comarca código	Residencia comarca nombre	Nacionalidad área código	Nacionalidad área nombre	Nacionalidad país código	Nacionalidad país nombre	Sexo	Extranjeros
2004	17	D.C. Zaragoza	04	Resto de África	236	Sudáfrica	Mujeres	4
2004	17	D.C. Zaragoza	04	Resto de África	237	Ruanda	Hombres	3
2004	17	D.C. Zaragoza	04	Resto de África	239	Senegal	Hombres	954
2004	17	D.C. Zaragoza	04	Resto de África	239	Senegal	Mujeres	153
2004	17	D.C. Zaragoza	04	Resto de África	241	Sierra Leona	Hombres	15
2004	17	D.C. Zaragoza	04	Resto de África	241	Sierra Leona	Mujeres	17
2004	17	D.C. Zaragoza	04	Resto de África	243	Sudán	Hombres	3
2004	17	D.C. Zaragoza	04	Resto de África	243	Sudán	Mujeres	6
2004	17	D.C. Zaragoza	04	Resto de África	246	Chad	Hombres	1
2004	17	D.C. Zaragoza	04	Resto de África	247	Togo	Hombres	8
2004	17	D.C. Zaragoza	04	Resto de África	247	Togo	Mujeres	2
2004	17	D.C. Zaragoza	04	Resto de África	250	Rep. Democrática del Congo	Hombres	65
2004	17	D.C. Zaragoza	04	Resto de África	250	Rep. Democrática del Congo	Mujeres	23
2004	17	D.C. Zaragoza	04	Resto de África	251	Zambia	Mujeres	1
2004	17	D.C. Zaragoza	04	Resto de África	253	Eritrea	Mujeres	1
2004	17	D.C. Zaragoza	04	Resto de África	299	Países sin relaciones diplomáticas	Mujeres	1
2004	17	D.C. Zaragoza	05	América del Norte	301	Canadá	Hombres	8
2004	17	D.C. Zaragoza	05	América del Norte	301	Canadá	Mujeres	5
2004	17	D.C. Zaragoza	05	América del Norte	302	Estados Unidos de América	Hombres	255
2004	17	D.C. Zaragoza	05	América del Norte	302	Estados Unidos de América	Mujeres	159
2004	17	D.C. Zaragoza	06	Resto de América	303	México	Hombres	94
2004	17	D.C. Zaragoza	06	Resto de América	303	México	Mujeres	195
2004	17	D.C. Zaragoza	06	Resto de América	314	Costa Rica	Hombres	10
2004	17	D.C. Zaragoza	06	Resto de América	314	Costa Rica	Mujeres	3
2004	17	D.C. Zaragoza	06	Resto de América	315	Cuba	Hombres	232
2004	17	D.C. Zaragoza	06	Resto de América	315	Cuba	Mujeres	386
2004	17	D.C. Zaragoza	06	Resto de América	316	Dominica	Mujeres	1
2004	17	D.C. Zaragoza	06	Resto de América	317	El Salvador	Hombres	12
2004	17	D.C. Zaragoza	06	Resto de América	317	El Salvador	Mujeres	32
2004	17	D.C. Zaragoza	06	Resto de América	318	Granada	Hombres	1
2004	17	D.C. Zaragoza	06	Resto de América	318	Granada	Mujeres	1
2004	17	D.C. Zaragoza	06	Resto de América	319	Guatemala	Hombres	5
2004	17	D.C. Zaragoza	06	Resto de América	319	Guatemala	Mujeres	12
2004	17	D.C. Zaragoza	06	Resto de América	321	Honduras	Hombres	48
2004	17	D.C. Zaragoza	06	Resto de América	321	Honduras	Mujeres	84
2004	17	D.C. Zaragoza	06	Resto de América	322	Jamaica	Hombres	1
2004	17	D.C. Zaragoza	06	Resto de América	323	Nicaragua	Hombres	26
2004	17	D.C. Zaragoza	06	Resto de América	323	Nicaragua	Mujeres	52
2004	17	D.C. Zaragoza	06	Resto de América	324	Panamá	Hombres	13
2004	17	D.C. Zaragoza	06	Resto de América	324	Panamá	Mujeres	20
2004	17	D.C. Zaragoza	06	Resto de América	326	República Dominicana	Hombres	199
2004	17	D.C. Zaragoza	06	Resto de América	326	República Dominicana	Mujeres	474
2004	17	D.C. Zaragoza	06	Resto de América	340	Argentina	Hombres	433
2004	17	D.C. Zaragoza	06	Resto de América	340	Argentina	Mujeres	480
2004	17	D.C. Zaragoza	06	Resto de América	341	Bolivia	Hombres	64
2004	17	D.C. Zaragoza	06	Resto de América	341	Bolivia	Mujeres	95
2004	17	D.C. Zaragoza	06	Resto de América	342	Brasil	Hombres	205
2004	17	D.C. Zaragoza	06	Resto de América	342	Brasil	Mujeres	495
2004	17	D.C. Zaragoza	06	Resto de América	343	Colombia	Hombres	1468
2004	17	D.C. Zaragoza	06	Resto de América	343	Colombia	Mujeres	2236
2004	17	D.C. Zaragoza	06	Resto de América	344	Chile	Hombres	152
2004	17	D.C. Zaragoza	06	Resto de América	344	Chile	Mujeres	191
2004	17	D.C. Zaragoza	06	Resto de América	345	Ecuador	Hombres	4711
2004	17	D.C. Zaragoza	06	Resto de América	345	Ecuador	Mujeres	5369
2004	17	D.C. Zaragoza	06	Resto de América	347	Paraguay	Hombres	10
2004	17	D.C. Zaragoza	06	Resto de América	347	Paraguay	Mujeres	27
2004	17	D.C. Zaragoza	06	Resto de América	348	Perú	Hombres	248
2004	17	D.C. Zaragoza	06	Resto de América	348	Perú	Mujeres	301
2004	17	D.C. Zaragoza	06	Resto de América	350	Uruguay	Hombres	103
2004	17	D.C. Zaragoza	06	Resto de América	350	Uruguay	Mujeres	113
2004	17	D.C. Zaragoza	06	Resto de América	351	Venezuela	Hombres	221
2004	17	D.C. Zaragoza	06	Resto de América	351	Venezuela	Mujeres	298
2004	17	D.C. Zaragoza	07	Asia	404	Bangladesh	Hombres	10
2004	17	D.C. Zaragoza	07	Asia	404	Bangladesh	Mujeres	6
2004	17	D.C. Zaragoza	07	Asia	407	China	Hombres	658
2004	17	D.C. Zaragoza	07	Asia	407	China	Mujeres	588
2004	17	D.C. Zaragoza	07	Asia	409	Filipinas	Hombres	5
2004	17	D.C. Zaragoza	07	Asia	409	Filipinas	Mujeres	12
2004	17	D.C. Zaragoza	07	Asia	410	India	Hombres	16
2004	17	D.C. Zaragoza	07	Asia	410	India	Mujeres	39
2004	17	D.C. Zaragoza	07	Asia	412	Irak	Hombres	2
2004	17	D.C. Zaragoza	07	Asia	412	Irak	Mujeres	1
2004	17	D.C. Zaragoza	07	Asia	413	Irán	Hombres	5
2004	17	D.C. Zaragoza	07	Asia	413	Irán	Mujeres	5
2004	17	D.C. Zaragoza	07	Asia	414	Israel	Hombres	3
2004	17	D.C. Zaragoza	07	Asia	414	Israel	Mujeres	4
2004	17	D.C. Zaragoza	07	Asia	415	Japón	Hombres	3
2004	17	D.C. Zaragoza	07	Asia	415	Japón	Mujeres	12
2004	17	D.C. Zaragoza	07	Asia	416	Jordania	Hombres	28
2004	17	D.C. Zaragoza	07	Asia	416	Jordania	Mujeres	14
2004	17	D.C. Zaragoza	07	Asia	419	Laos	Hombres	1
2004	17	D.C. Zaragoza	07	Asia	420	Líbano	Hombres	17
2004	17	D.C. Zaragoza	07	Asia	420	Líbano	Mujeres	12
2004	17	D.C. Zaragoza	07	Asia	421	Malasia	Hombres	1
2004	17	D.C. Zaragoza	07	Asia	421	Malasia	Mujeres	1
2004	17	D.C. Zaragoza	07	Asia	426	Pakistán	Hombres	29
2004	17	D.C. Zaragoza	07	Asia	426	Pakistán	Mujeres	3
2004	17	D.C. Zaragoza	07	Asia	430	República de Corea	Hombres	8
2004	17	D.C. Zaragoza	07	Asia	430	República de Corea	Mujeres	13
2004	17	D.C. Zaragoza	07	Asia	433	Siria	Hombres	24
2004	17	D.C. Zaragoza	07	Asia	433	Siria	Mujeres	9
2004	17	D.C. Zaragoza	07	Asia	435	Tailandia	Mujeres	3
2004	17	D.C. Zaragoza	07	Asia	437	Vietnam	Hombres	1
2004	17	D.C. Zaragoza	07	Asia	437	Vietnam	Mujeres	2
2004	17	D.C. Zaragoza	07	Asia	442	Azerbaiyan	Hombres	5
2004	17	D.C. Zaragoza	07	Asia	442	Azerbaiyan	Mujeres	2
2004	17	D.C. Zaragoza	07	Asia	447	Uzbekistán	Hombres	1
2004	17	D.C. Zaragoza	07	Asia	447	Uzbekistán	Mujeres	3
2004	17	D.C. Zaragoza	07	Asia	499	Países sin relaciones diplomáticas	Hombres	2
2004	17	D.C. Zaragoza	07	Asia	499	Países sin relaciones diplomáticas	Mujeres	1
2004	17	D.C. Zaragoza	08	Oceanía	501	Australia	Hombres	4
2004	17	D.C. Zaragoza	08	Oceanía	501	Australia	Mujeres	4
2004	17	D.C. Zaragoza	08	Oceanía	504	Nueva Zelanda	Mujeres	2
2004	17	D.C. Zaragoza	09	Apátridas y no consta	555	Apátridas	Hombres	20
2004	17	D.C. Zaragoza	09	Apátridas y no consta	555	Apátridas	Mujeres	11
2004	18	Ribera Baja del Ebro	01	UE-15	110	Francia	Hombres	2
2004	18	Ribera Baja del Ebro	01	UE-15	110	Francia	Mujeres	4
2004	18	Ribera Baja del Ebro	01	UE-15	115	Italia	Hombres	1
2004	18	Ribera Baja del Ebro	01	UE-15	123	Portugal	Hombres	3
2004	18	Ribera Baja del Ebro	01	UE-15	123	Portugal	Mujeres	1
2004	18	Ribera Baja del Ebro	02	Resto de Europa	104	Bulgaria	Hombres	3
2004	18	Ribera Baja del Ebro	02	Resto de Europa	104	Bulgaria	Mujeres	1
2004	18	Ribera Baja del Ebro	02	Resto de Europa	122	Polonia	Hombres	7
2004	18	Ribera Baja del Ebro	02	Resto de Europa	122	Polonia	Mujeres	5
2004	18	Ribera Baja del Ebro	02	Resto de Europa	128	Rumanía	Hombres	18
2004	18	Ribera Baja del Ebro	02	Resto de Europa	128	Rumanía	Mujeres	11
2004	18	Ribera Baja del Ebro	02	Resto de Europa	135	Ucrania	Hombres	4
2004	18	Ribera Baja del Ebro	02	Resto de Europa	135	Ucrania	Mujeres	5
2004	18	Ribera Baja del Ebro	02	Resto de Europa	137	Moldova	Mujeres	1
2004	18	Ribera Baja del Ebro	02	Resto de Europa	143	República Checa	Mujeres	1
2004	18	Ribera Baja del Ebro	02	Resto de Europa	144	Eslovaquia	Mujeres	1
2004	18	Ribera Baja del Ebro	02	Resto de Europa	154	Rusia	Mujeres	1
2004	18	Ribera Baja del Ebro	03	Magreb	203	Argelia	Hombres	6
2004	18	Ribera Baja del Ebro	03	Magreb	203	Argelia	Mujeres	1
2004	18	Ribera Baja del Ebro	03	Magreb	228	Marruecos	Hombres	38
2004	18	Ribera Baja del Ebro	03	Magreb	228	Marruecos	Mujeres	22
2004	18	Ribera Baja del Ebro	04	Resto de África	219	Guinea Bissau	Hombres	3
2004	18	Ribera Baja del Ebro	04	Resto de África	219	Guinea Bissau	Mujeres	3
2004	18	Ribera Baja del Ebro	04	Resto de África	239	Senegal	Hombres	11
2004	18	Ribera Baja del Ebro	04	Resto de África	239	Senegal	Mujeres	1
2004	18	Ribera Baja del Ebro	06	Resto de América	315	Cuba	Hombres	1
2004	18	Ribera Baja del Ebro	06	Resto de América	315	Cuba	Mujeres	3
2004	18	Ribera Baja del Ebro	06	Resto de América	323	Nicaragua	Mujeres	1
2004	18	Ribera Baja del Ebro	06	Resto de América	326	República Dominicana	Hombres	13
2004	18	Ribera Baja del Ebro	06	Resto de América	326	República Dominicana	Mujeres	18
2004	18	Ribera Baja del Ebro	06	Resto de América	340	Argentina	Hombres	6
2004	18	Ribera Baja del Ebro	06	Resto de América	340	Argentina	Mujeres	10
2004	18	Ribera Baja del Ebro	06	Resto de América	343	Colombia	Hombres	6
2004	18	Ribera Baja del Ebro	06	Resto de América	343	Colombia	Mujeres	11
2004	18	Ribera Baja del Ebro	06	Resto de América	345	Ecuador	Hombres	4
2004	18	Ribera Baja del Ebro	06	Resto de América	345	Ecuador	Mujeres	4
2004	18	Ribera Baja del Ebro	06	Resto de América	348	Perú	Hombres	1
2004	18	Ribera Baja del Ebro	06	Resto de América	351	Venezuela	Mujeres	2
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	01	UE-15	110	Francia	Hombres	5
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	01	UE-15	110	Francia	Mujeres	7
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	01	UE-15	115	Italia	Hombres	2
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	01	UE-15	115	Italia	Mujeres	1
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	01	UE-15	121	Países Bajos	Hombres	4
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	01	UE-15	121	Países Bajos	Mujeres	1
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	01	UE-15	123	Portugal	Hombres	7
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	01	UE-15	123	Portugal	Mujeres	11
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	01	UE-15	125	Reino Unido	Hombres	3
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	01	UE-15	125	Reino Unido	Mujeres	2
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	01	UE-15	126	Alemania	Hombres	5
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	01	UE-15	126	Alemania	Mujeres	3
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	02	Resto de Europa	104	Bulgaria	Hombres	21
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	02	Resto de Europa	104	Bulgaria	Mujeres	14
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	02	Resto de Europa	112	Hungría	Hombres	1
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	02	Resto de Europa	122	Polonia	Hombres	1
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	02	Resto de Europa	124	Andorra	Hombres	1
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	02	Resto de Europa	128	Rumanía	Hombres	66
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	02	Resto de Europa	128	Rumanía	Mujeres	66
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	02	Resto de Europa	132	Suiza	Hombres	1
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	02	Resto de Europa	135	Ucrania	Hombres	2
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	02	Resto de Europa	135	Ucrania	Mujeres	5
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	02	Resto de Europa	137	Moldova	Hombres	1
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	02	Resto de Europa	142	Lituania	Hombres	5
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	02	Resto de Europa	142	Lituania	Mujeres	6
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	02	Resto de Europa	144	Eslovaquia	Hombres	2
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	02	Resto de Europa	144	Eslovaquia	Mujeres	1
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	02	Resto de Europa	154	Rusia	Hombres	1
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	02	Resto de Europa	154	Rusia	Mujeres	5
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	03	Magreb	203	Argelia	Hombres	6
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	03	Magreb	228	Marruecos	Hombres	144
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	03	Magreb	228	Marruecos	Mujeres	69
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	03	Magreb	248	Túnez	Mujeres	2
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	04	Resto de África	216	Gambia	Hombres	3
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	04	Resto de África	216	Gambia	Mujeres	3
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	04	Resto de África	217	Ghana	Hombres	1
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	04	Resto de África	217	Ghana	Mujeres	1
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	04	Resto de África	218	Guinea	Hombres	2
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	04	Resto de África	218	Guinea	Mujeres	2
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	04	Resto de África	227	Mali	Hombres	1
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	04	Resto de África	239	Senegal	Hombres	6
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	06	Resto de América	303	México	Hombres	1
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	06	Resto de América	303	México	Mujeres	3
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	06	Resto de América	315	Cuba	Mujeres	1
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	06	Resto de América	319	Guatemala	Mujeres	1
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	06	Resto de América	326	República Dominicana	Hombres	4
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	06	Resto de América	326	República Dominicana	Mujeres	6
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	06	Resto de América	340	Argentina	Hombres	8
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	06	Resto de América	340	Argentina	Mujeres	6
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	06	Resto de América	342	Brasil	Hombres	2
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	06	Resto de América	342	Brasil	Mujeres	3
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	06	Resto de América	343	Colombia	Hombres	4
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	06	Resto de América	343	Colombia	Mujeres	4
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	06	Resto de América	344	Chile	Mujeres	1
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	06	Resto de América	345	Ecuador	Hombres	8
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	06	Resto de América	345	Ecuador	Mujeres	10
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	06	Resto de América	348	Perú	Mujeres	2
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	06	Resto de América	351	Venezuela	Mujeres	2
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	07	Asia	410	India	Hombres	2
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	07	Asia	420	Líbano	Mujeres	2
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	07	Asia	426	Pakistán	Hombres	98
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	07	Asia	426	Pakistán	Mujeres	1
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	07	Asia	435	Tailandia	Mujeres	1
2004	20	Comunidad de Calatayud	01	UE-15	110	Francia	Hombres	13
2004	20	Comunidad de Calatayud	01	UE-15	110	Francia	Mujeres	11
2004	20	Comunidad de Calatayud	01	UE-15	113	Irlanda	Hombres	1
2004	20	Comunidad de Calatayud	01	UE-15	115	Italia	Hombres	6
2004	20	Comunidad de Calatayud	01	UE-15	115	Italia	Mujeres	2
2004	20	Comunidad de Calatayud	01	UE-15	121	Países Bajos	Hombres	2
2004	20	Comunidad de Calatayud	01	UE-15	121	Países Bajos	Mujeres	1
2004	20	Comunidad de Calatayud	01	UE-15	123	Portugal	Hombres	11
2004	20	Comunidad de Calatayud	01	UE-15	123	Portugal	Mujeres	4
2004	20	Comunidad de Calatayud	01	UE-15	125	Reino Unido	Hombres	12
2004	20	Comunidad de Calatayud	01	UE-15	125	Reino Unido	Mujeres	5
2004	20	Comunidad de Calatayud	01	UE-15	126	Alemania	Hombres	6
2004	20	Comunidad de Calatayud	01	UE-15	126	Alemania	Mujeres	10
2004	20	Comunidad de Calatayud	02	Resto de Europa	104	Bulgaria	Hombres	22
2004	20	Comunidad de Calatayud	02	Resto de Europa	104	Bulgaria	Mujeres	14
2004	20	Comunidad de Calatayud	02	Resto de Europa	122	Polonia	Hombres	1
2004	20	Comunidad de Calatayud	02	Resto de Europa	122	Polonia	Mujeres	3
2004	20	Comunidad de Calatayud	02	Resto de Europa	128	Rumanía	Hombres	1334
2004	20	Comunidad de Calatayud	02	Resto de Europa	128	Rumanía	Mujeres	953
2004	20	Comunidad de Calatayud	02	Resto de Europa	135	Ucrania	Hombres	11
2004	20	Comunidad de Calatayud	02	Resto de Europa	135	Ucrania	Mujeres	6
2004	20	Comunidad de Calatayud	02	Resto de Europa	137	Moldova	Hombres	3
2004	20	Comunidad de Calatayud	02	Resto de Europa	137	Moldova	Mujeres	2
2004	20	Comunidad de Calatayud	02	Resto de Europa	139	Georgia	Mujeres	1
2004	20	Comunidad de Calatayud	02	Resto de Europa	143	República Checa	Hombres	1
2004	20	Comunidad de Calatayud	02	Resto de Europa	143	República Checa	Mujeres	1
2004	20	Comunidad de Calatayud	02	Resto de Europa	145	Bosnia-Herzegovina	Hombres	1
2004	20	Comunidad de Calatayud	02	Resto de Europa	145	Bosnia-Herzegovina	Mujeres	2
2004	20	Comunidad de Calatayud	02	Resto de Europa	154	Rusia	Hombres	2
2004	20	Comunidad de Calatayud	02	Resto de Europa	154	Rusia	Mujeres	5
2004	20	Comunidad de Calatayud	03	Magreb	203	Argelia	Hombres	68
2004	20	Comunidad de Calatayud	03	Magreb	203	Argelia	Mujeres	3
2004	20	Comunidad de Calatayud	03	Magreb	224	Libia	Hombres	1
2004	20	Comunidad de Calatayud	03	Magreb	224	Libia	Mujeres	1
2004	20	Comunidad de Calatayud	03	Magreb	228	Marruecos	Hombres	241
2004	20	Comunidad de Calatayud	03	Magreb	228	Marruecos	Mujeres	79
2004	20	Comunidad de Calatayud	03	Magreb	248	Túnez	Hombres	1
2004	20	Comunidad de Calatayud	04	Resto de África	201	Burkina Fasso	Hombres	1
2004	20	Comunidad de Calatayud	04	Resto de África	220	Guinea Ecuatorial	Mujeres	1
2004	20	Comunidad de Calatayud	04	Resto de África	239	Senegal	Hombres	2
2004	20	Comunidad de Calatayud	04	Resto de África	241	Sierra Leona	Mujeres	1
2004	20	Comunidad de Calatayud	05	América del Norte	301	Canadá	Hombres	1
2004	20	Comunidad de Calatayud	05	América del Norte	301	Canadá	Mujeres	3
2004	20	Comunidad de Calatayud	05	América del Norte	302	Estados Unidos de América	Hombres	2
2004	20	Comunidad de Calatayud	05	América del Norte	302	Estados Unidos de América	Mujeres	2
2004	20	Comunidad de Calatayud	06	Resto de América	303	México	Hombres	3
2004	20	Comunidad de Calatayud	06	Resto de América	303	México	Mujeres	6
2004	20	Comunidad de Calatayud	06	Resto de América	315	Cuba	Hombres	3
2004	20	Comunidad de Calatayud	06	Resto de América	315	Cuba	Mujeres	8
2004	20	Comunidad de Calatayud	06	Resto de América	321	Honduras	Hombres	1
2004	20	Comunidad de Calatayud	06	Resto de América	321	Honduras	Mujeres	11
2004	20	Comunidad de Calatayud	06	Resto de América	326	República Dominicana	Hombres	8
2004	20	Comunidad de Calatayud	06	Resto de América	326	República Dominicana	Mujeres	19
2004	20	Comunidad de Calatayud	06	Resto de América	340	Argentina	Hombres	23
2004	20	Comunidad de Calatayud	06	Resto de América	340	Argentina	Mujeres	23
2004	20	Comunidad de Calatayud	06	Resto de América	341	Bolivia	Hombres	13
2004	20	Comunidad de Calatayud	06	Resto de América	341	Bolivia	Mujeres	8
2004	20	Comunidad de Calatayud	06	Resto de América	342	Brasil	Hombres	1
2004	20	Comunidad de Calatayud	06	Resto de América	342	Brasil	Mujeres	24
2004	20	Comunidad de Calatayud	06	Resto de América	343	Colombia	Hombres	32
2004	20	Comunidad de Calatayud	06	Resto de América	343	Colombia	Mujeres	54
2004	20	Comunidad de Calatayud	06	Resto de América	344	Chile	Hombres	10
2004	20	Comunidad de Calatayud	06	Resto de América	344	Chile	Mujeres	7
2004	20	Comunidad de Calatayud	06	Resto de América	345	Ecuador	Hombres	58
2004	20	Comunidad de Calatayud	06	Resto de América	345	Ecuador	Mujeres	55
2004	20	Comunidad de Calatayud	06	Resto de América	348	Perú	Hombres	8
2004	20	Comunidad de Calatayud	06	Resto de América	348	Perú	Mujeres	11
2004	20	Comunidad de Calatayud	06	Resto de América	350	Uruguay	Hombres	1
2004	20	Comunidad de Calatayud	06	Resto de América	350	Uruguay	Mujeres	2
2004	20	Comunidad de Calatayud	06	Resto de América	351	Venezuela	Hombres	2
2004	20	Comunidad de Calatayud	06	Resto de América	351	Venezuela	Mujeres	11
2004	20	Comunidad de Calatayud	07	Asia	404	Bangladesh	Hombres	1
2004	20	Comunidad de Calatayud	07	Asia	407	China	Hombres	18
2004	20	Comunidad de Calatayud	07	Asia	407	China	Mujeres	11
2004	20	Comunidad de Calatayud	07	Asia	410	India	Mujeres	2
2004	20	Comunidad de Calatayud	07	Asia	414	Israel	Hombres	1
2004	20	Comunidad de Calatayud	07	Asia	415	Japón	Mujeres	1
2004	20	Comunidad de Calatayud	07	Asia	416	Jordania	Hombres	1
2004	20	Comunidad de Calatayud	07	Asia	416	Jordania	Mujeres	1
2004	20	Comunidad de Calatayud	07	Asia	420	Líbano	Hombres	1
2004	20	Comunidad de Calatayud	08	Oceanía	511	Micronesia	Mujeres	1
2004	21	Campo de Cariñena	01	UE-15	110	Francia	Hombres	1
2004	21	Campo de Cariñena	01	UE-15	110	Francia	Mujeres	4
2004	21	Campo de Cariñena	01	UE-15	115	Italia	Hombres	4
2004	21	Campo de Cariñena	01	UE-15	115	Italia	Mujeres	2
2004	21	Campo de Cariñena	01	UE-15	123	Portugal	Hombres	7
2004	21	Campo de Cariñena	01	UE-15	123	Portugal	Mujeres	3
2004	21	Campo de Cariñena	01	UE-15	126	Alemania	Mujeres	2
2004	21	Campo de Cariñena	02	Resto de Europa	104	Bulgaria	Hombres	7
2004	21	Campo de Cariñena	02	Resto de Europa	104	Bulgaria	Mujeres	2
2004	21	Campo de Cariñena	02	Resto de Europa	112	Hungría	Hombres	1
2004	21	Campo de Cariñena	02	Resto de Europa	122	Polonia	Mujeres	2
2004	21	Campo de Cariñena	02	Resto de Europa	128	Rumanía	Hombres	527
2004	21	Campo de Cariñena	02	Resto de Europa	128	Rumanía	Mujeres	291
