Año	Residencia provincia código	Residencia provincia nombre	Relación lugar de residencia y nacimiento	Nacimiento CCAA código	Nacimiento CCAA nombre	Edad (grandes grupos)	Sexo	Personas
2004	50	Zaragoza	2- Nacidos en otra CA	07	Castilla y León	65 y más	Hombres	4914
2004	50	Zaragoza	2- Nacidos en otra CA	07	Castilla y León	65 y más	Mujeres	6870
2004	50	Zaragoza	2- Nacidos en otra CA	08	Castilla-La Mancha	0 a 15	Hombres	96
2004	50	Zaragoza	2- Nacidos en otra CA	08	Castilla-La Mancha	0 a 15	Mujeres	87
2004	50	Zaragoza	2- Nacidos en otra CA	08	Castilla-La Mancha	16 a 64	Hombres	4059
2004	50	Zaragoza	2- Nacidos en otra CA	08	Castilla-La Mancha	16 a 64	Mujeres	4029
2004	50	Zaragoza	2- Nacidos en otra CA	08	Castilla-La Mancha	65 y más	Hombres	2152
2004	50	Zaragoza	2- Nacidos en otra CA	08	Castilla-La Mancha	65 y más	Mujeres	2818
2004	50	Zaragoza	2- Nacidos en otra CA	09	Cataluña	0 a 15	Hombres	648
2004	50	Zaragoza	2- Nacidos en otra CA	09	Cataluña	0 a 15	Mujeres	564
2004	50	Zaragoza	2- Nacidos en otra CA	09	Cataluña	16 a 64	Hombres	6454
2004	50	Zaragoza	2- Nacidos en otra CA	09	Cataluña	16 a 64	Mujeres	6440
2004	50	Zaragoza	2- Nacidos en otra CA	09	Cataluña	65 y más	Hombres	1052
2004	50	Zaragoza	2- Nacidos en otra CA	09	Cataluña	65 y más	Mujeres	1532
2004	50	Zaragoza	2- Nacidos en otra CA	10	Comunitat Valenciana	0 a 15	Hombres	166
2004	50	Zaragoza	2- Nacidos en otra CA	10	Comunitat Valenciana	0 a 15	Mujeres	177
2004	50	Zaragoza	2- Nacidos en otra CA	10	Comunitat Valenciana	16 a 64	Hombres	1910
2004	50	Zaragoza	2- Nacidos en otra CA	10	Comunitat Valenciana	16 a 64	Mujeres	1933
2004	50	Zaragoza	2- Nacidos en otra CA	10	Comunitat Valenciana	65 y más	Hombres	481
2004	50	Zaragoza	2- Nacidos en otra CA	10	Comunitat Valenciana	65 y más	Mujeres	671
2004	50	Zaragoza	2- Nacidos en otra CA	11	Extremadura	0 a 15	Hombres	58
2004	50	Zaragoza	2- Nacidos en otra CA	11	Extremadura	0 a 15	Mujeres	42
2004	50	Zaragoza	2- Nacidos en otra CA	11	Extremadura	16 a 64	Hombres	2414
2004	50	Zaragoza	2- Nacidos en otra CA	11	Extremadura	16 a 64	Mujeres	2337
2004	50	Zaragoza	2- Nacidos en otra CA	11	Extremadura	65 y más	Hombres	673
2004	50	Zaragoza	2- Nacidos en otra CA	11	Extremadura	65 y más	Mujeres	862
2004	50	Zaragoza	2- Nacidos en otra CA	12	Galicia	0 a 15	Hombres	88
2004	50	Zaragoza	2- Nacidos en otra CA	12	Galicia	0 a 15	Mujeres	92
2004	50	Zaragoza	2- Nacidos en otra CA	12	Galicia	16 a 64	Hombres	1381
2004	50	Zaragoza	2- Nacidos en otra CA	12	Galicia	16 a 64	Mujeres	1267
2004	50	Zaragoza	2- Nacidos en otra CA	12	Galicia	65 y más	Hombres	351
2004	50	Zaragoza	2- Nacidos en otra CA	12	Galicia	65 y más	Mujeres	449
2004	50	Zaragoza	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Hombres	399
2004	50	Zaragoza	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Mujeres	396
2004	50	Zaragoza	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Hombres	4145
2004	50	Zaragoza	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Mujeres	3942
2004	50	Zaragoza	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Hombres	756
2004	50	Zaragoza	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Mujeres	1192
2004	50	Zaragoza	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Hombres	67
2004	50	Zaragoza	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Mujeres	45
2004	50	Zaragoza	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Hombres	506
2004	50	Zaragoza	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Mujeres	501
2004	50	Zaragoza	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Hombres	194
2004	50	Zaragoza	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Mujeres	223
2004	50	Zaragoza	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Hombres	297
2004	50	Zaragoza	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Mujeres	301
2004	50	Zaragoza	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Hombres	3222
2004	50	Zaragoza	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Mujeres	3744
2004	50	Zaragoza	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Hombres	915
2004	50	Zaragoza	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Mujeres	1883
2004	50	Zaragoza	2- Nacidos en otra CA	16	País Vasco	0 a 15	Hombres	139
2004	50	Zaragoza	2- Nacidos en otra CA	16	País Vasco	0 a 15	Mujeres	121
2004	50	Zaragoza	2- Nacidos en otra CA	16	País Vasco	16 a 64	Hombres	2804
2004	50	Zaragoza	2- Nacidos en otra CA	16	País Vasco	16 a 64	Mujeres	2821
2004	50	Zaragoza	2- Nacidos en otra CA	16	País Vasco	65 y más	Hombres	437
2004	50	Zaragoza	2- Nacidos en otra CA	16	País Vasco	65 y más	Mujeres	819
2004	50	Zaragoza	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Hombres	81
2004	50	Zaragoza	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Mujeres	78
2004	50	Zaragoza	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Hombres	1825
2004	50	Zaragoza	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Mujeres	2293
2004	50	Zaragoza	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Hombres	800
2004	50	Zaragoza	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Mujeres	1384
2004	50	Zaragoza	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	0 a 15	Hombres	13
2004	50	Zaragoza	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	0 a 15	Mujeres	13
2004	50	Zaragoza	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Hombres	214
2004	50	Zaragoza	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Mujeres	237
2004	50	Zaragoza	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Hombres	43
2004	50	Zaragoza	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Mujeres	71
2004	50	Zaragoza	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Hombres	13
2004	50	Zaragoza	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Mujeres	15
2004	50	Zaragoza	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Hombres	276
2004	50	Zaragoza	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Mujeres	293
2004	50	Zaragoza	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	65 y más	Hombres	95
2004	50	Zaragoza	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	65 y más	Mujeres	131
2004	50	Zaragoza	3- Nacidos en el extranjero	00	No aplicable	0 a 15	Hombres	4246
2004	50	Zaragoza	3- Nacidos en el extranjero	00	No aplicable	0 a 15	Mujeres	4187
2004	50	Zaragoza	3- Nacidos en el extranjero	00	No aplicable	16 a 64	Hombres	30172
2004	50	Zaragoza	3- Nacidos en el extranjero	00	No aplicable	16 a 64	Mujeres	24634
2004	50	Zaragoza	3- Nacidos en el extranjero	00	No aplicable	65 y más	Hombres	749
2004	50	Zaragoza	3- Nacidos en el extranjero	00	No aplicable	65 y más	Mujeres	1120
2005	22	Huesca	1- Nacidos en Aragón	02	Aragón	0 a 15	Hombres	12229
2005	22	Huesca	1- Nacidos en Aragón	02	Aragón	0 a 15	Mujeres	11431
2005	22	Huesca	1- Nacidos en Aragón	02	Aragón	16 a 64	Hombres	51890
2005	22	Huesca	1- Nacidos en Aragón	02	Aragón	16 a 64	Mujeres	47715
2005	22	Huesca	1- Nacidos en Aragón	02	Aragón	65 y más	Hombres	19070
2005	22	Huesca	1- Nacidos en Aragón	02	Aragón	65 y más	Mujeres	22978
2005	22	Huesca	2- Nacidos en otra CA	01	Andalucía	0 a 15	Hombres	71
2005	22	Huesca	2- Nacidos en otra CA	01	Andalucía	0 a 15	Mujeres	54
2005	22	Huesca	2- Nacidos en otra CA	01	Andalucía	16 a 64	Hombres	2064
2005	22	Huesca	2- Nacidos en otra CA	01	Andalucía	16 a 64	Mujeres	1821
2005	22	Huesca	2- Nacidos en otra CA	01	Andalucía	65 y más	Hombres	768
2005	22	Huesca	2- Nacidos en otra CA	01	Andalucía	65 y más	Mujeres	915
2005	22	Huesca	2- Nacidos en otra CA	03	Asturias (Principado de)	0 a 15	Hombres	10
2005	22	Huesca	2- Nacidos en otra CA	03	Asturias (Principado de)	0 a 15	Mujeres	11
2005	22	Huesca	2- Nacidos en otra CA	03	Asturias (Principado de)	16 a 64	Hombres	171
2005	22	Huesca	2- Nacidos en otra CA	03	Asturias (Principado de)	16 a 64	Mujeres	156
2005	22	Huesca	2- Nacidos en otra CA	03	Asturias (Principado de)	65 y más	Hombres	28
2005	22	Huesca	2- Nacidos en otra CA	03	Asturias (Principado de)	65 y más	Mujeres	54
2005	22	Huesca	2- Nacidos en otra CA	04	Balears (Illes)	0 a 15	Hombres	16
2005	22	Huesca	2- Nacidos en otra CA	04	Balears (Illes)	0 a 15	Mujeres	13
2005	22	Huesca	2- Nacidos en otra CA	04	Balears (Illes)	16 a 64	Hombres	59
2005	22	Huesca	2- Nacidos en otra CA	04	Balears (Illes)	16 a 64	Mujeres	53
2005	22	Huesca	2- Nacidos en otra CA	04	Balears (Illes)	65 y más	Hombres	4
2005	22	Huesca	2- Nacidos en otra CA	04	Balears (Illes)	65 y más	Mujeres	6
2005	22	Huesca	2- Nacidos en otra CA	05	Canarias	0 a 15	Hombres	7
2005	22	Huesca	2- Nacidos en otra CA	05	Canarias	0 a 15	Mujeres	21
2005	22	Huesca	2- Nacidos en otra CA	05	Canarias	16 a 64	Hombres	54
2005	22	Huesca	2- Nacidos en otra CA	05	Canarias	16 a 64	Mujeres	47
2005	22	Huesca	2- Nacidos en otra CA	05	Canarias	65 y más	Hombres	4
2005	22	Huesca	2- Nacidos en otra CA	05	Canarias	65 y más	Mujeres	8
2005	22	Huesca	2- Nacidos en otra CA	06	Cantabria	0 a 15	Hombres	4
2005	22	Huesca	2- Nacidos en otra CA	06	Cantabria	0 a 15	Mujeres	3
2005	22	Huesca	2- Nacidos en otra CA	06	Cantabria	16 a 64	Hombres	107
2005	22	Huesca	2- Nacidos en otra CA	06	Cantabria	16 a 64	Mujeres	78
2005	22	Huesca	2- Nacidos en otra CA	06	Cantabria	65 y más	Hombres	30
2005	22	Huesca	2- Nacidos en otra CA	06	Cantabria	65 y más	Mujeres	41
2005	22	Huesca	2- Nacidos en otra CA	07	Castilla y León	0 a 15	Hombres	35
2005	22	Huesca	2- Nacidos en otra CA	07	Castilla y León	0 a 15	Mujeres	28
2005	22	Huesca	2- Nacidos en otra CA	07	Castilla y León	16 a 64	Hombres	967
2005	22	Huesca	2- Nacidos en otra CA	07	Castilla y León	16 a 64	Mujeres	867
2005	22	Huesca	2- Nacidos en otra CA	07	Castilla y León	65 y más	Hombres	362
2005	22	Huesca	2- Nacidos en otra CA	07	Castilla y León	65 y más	Mujeres	425
2005	22	Huesca	2- Nacidos en otra CA	08	Castilla-La Mancha	0 a 15	Hombres	15
2005	22	Huesca	2- Nacidos en otra CA	08	Castilla-La Mancha	0 a 15	Mujeres	21
2005	22	Huesca	2- Nacidos en otra CA	08	Castilla-La Mancha	16 a 64	Hombres	602
2005	22	Huesca	2- Nacidos en otra CA	08	Castilla-La Mancha	16 a 64	Mujeres	483
2005	22	Huesca	2- Nacidos en otra CA	08	Castilla-La Mancha	65 y más	Hombres	307
2005	22	Huesca	2- Nacidos en otra CA	08	Castilla-La Mancha	65 y más	Mujeres	365
2005	22	Huesca	2- Nacidos en otra CA	09	Cataluña	0 a 15	Hombres	812
2005	22	Huesca	2- Nacidos en otra CA	09	Cataluña	0 a 15	Mujeres	748
2005	22	Huesca	2- Nacidos en otra CA	09	Cataluña	16 a 64	Hombres	5467
2005	22	Huesca	2- Nacidos en otra CA	09	Cataluña	16 a 64	Mujeres	5592
2005	22	Huesca	2- Nacidos en otra CA	09	Cataluña	65 y más	Hombres	820
2005	22	Huesca	2- Nacidos en otra CA	09	Cataluña	65 y más	Mujeres	1010
2005	22	Huesca	2- Nacidos en otra CA	10	Comunitat Valenciana	0 a 15	Hombres	42
2005	22	Huesca	2- Nacidos en otra CA	10	Comunitat Valenciana	0 a 15	Mujeres	51
2005	22	Huesca	2- Nacidos en otra CA	10	Comunitat Valenciana	16 a 64	Hombres	407
2005	22	Huesca	2- Nacidos en otra CA	10	Comunitat Valenciana	16 a 64	Mujeres	362
2005	22	Huesca	2- Nacidos en otra CA	10	Comunitat Valenciana	65 y más	Hombres	101
2005	22	Huesca	2- Nacidos en otra CA	10	Comunitat Valenciana	65 y más	Mujeres	140
2005	22	Huesca	2- Nacidos en otra CA	11	Extremadura	0 a 15	Hombres	10
2005	22	Huesca	2- Nacidos en otra CA	11	Extremadura	0 a 15	Mujeres	12
2005	22	Huesca	2- Nacidos en otra CA	11	Extremadura	16 a 64	Hombres	598
2005	22	Huesca	2- Nacidos en otra CA	11	Extremadura	16 a 64	Mujeres	541
2005	22	Huesca	2- Nacidos en otra CA	11	Extremadura	65 y más	Hombres	178
2005	22	Huesca	2- Nacidos en otra CA	11	Extremadura	65 y más	Mujeres	193
2005	22	Huesca	2- Nacidos en otra CA	12	Galicia	0 a 15	Hombres	30
2005	22	Huesca	2- Nacidos en otra CA	12	Galicia	0 a 15	Mujeres	26
2005	22	Huesca	2- Nacidos en otra CA	12	Galicia	16 a 64	Hombres	415
2005	22	Huesca	2- Nacidos en otra CA	12	Galicia	16 a 64	Mujeres	312
2005	22	Huesca	2- Nacidos en otra CA	12	Galicia	65 y más	Hombres	84
2005	22	Huesca	2- Nacidos en otra CA	12	Galicia	65 y más	Mujeres	85
2005	22	Huesca	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Hombres	79
2005	22	Huesca	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Mujeres	95
2005	22	Huesca	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Hombres	812
2005	22	Huesca	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Mujeres	629
2005	22	Huesca	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Hombres	77
2005	22	Huesca	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Mujeres	122
2005	22	Huesca	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Hombres	11
2005	22	Huesca	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Mujeres	5
2005	22	Huesca	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Hombres	105
2005	22	Huesca	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Mujeres	104
2005	22	Huesca	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Hombres	61
2005	22	Huesca	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Mujeres	64
2005	22	Huesca	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Hombres	50
2005	22	Huesca	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Mujeres	45
2005	22	Huesca	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Hombres	334
2005	22	Huesca	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Mujeres	368
2005	22	Huesca	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Hombres	86
2005	22	Huesca	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Mujeres	188
2005	22	Huesca	2- Nacidos en otra CA	16	País Vasco	0 a 15	Hombres	40
2005	22	Huesca	2- Nacidos en otra CA	16	País Vasco	0 a 15	Mujeres	33
2005	22	Huesca	2- Nacidos en otra CA	16	País Vasco	16 a 64	Hombres	533
2005	22	Huesca	2- Nacidos en otra CA	16	País Vasco	16 a 64	Mujeres	511
2005	22	Huesca	2- Nacidos en otra CA	16	País Vasco	65 y más	Hombres	62
2005	22	Huesca	2- Nacidos en otra CA	16	País Vasco	65 y más	Mujeres	77
2005	22	Huesca	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Hombres	7
2005	22	Huesca	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Mujeres	3
2005	22	Huesca	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Hombres	119
2005	22	Huesca	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Mujeres	124
2005	22	Huesca	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Hombres	42
2005	22	Huesca	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Mujeres	66
2005	22	Huesca	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	0 a 15	Hombres	1
2005	22	Huesca	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	0 a 15	Mujeres	4
2005	22	Huesca	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Hombres	28
2005	22	Huesca	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Mujeres	15
2005	22	Huesca	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Hombres	8
2005	22	Huesca	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Mujeres	8
2005	22	Huesca	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Hombres	3
2005	22	Huesca	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Mujeres	4
2005	22	Huesca	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Hombres	23
2005	22	Huesca	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Mujeres	24
2005	22	Huesca	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	65 y más	Hombres	16
2005	22	Huesca	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	65 y más	Mujeres	15
2005	22	Huesca	3- Nacidos en el extranjero	00	No aplicable	0 a 15	Hombres	1095
2005	22	Huesca	3- Nacidos en el extranjero	00	No aplicable	0 a 15	Mujeres	1025
2005	22	Huesca	3- Nacidos en el extranjero	00	No aplicable	16 a 64	Hombres	8209
2005	22	Huesca	3- Nacidos en el extranjero	00	No aplicable	16 a 64	Mujeres	5512
2005	22	Huesca	3- Nacidos en el extranjero	00	No aplicable	65 y más	Hombres	230
2005	22	Huesca	3- Nacidos en el extranjero	00	No aplicable	65 y más	Mujeres	288
2005	44	Teruel	1- Nacidos en Aragón	02	Aragón	0 a 15	Hombres	8176
2005	44	Teruel	1- Nacidos en Aragón	02	Aragón	0 a 15	Mujeres	7784
2005	44	Teruel	1- Nacidos en Aragón	02	Aragón	16 a 64	Hombres	34516
2005	44	Teruel	1- Nacidos en Aragón	02	Aragón	16 a 64	Mujeres	30963
2005	44	Teruel	1- Nacidos en Aragón	02	Aragón	65 y más	Hombres	14684
2005	44	Teruel	1- Nacidos en Aragón	02	Aragón	65 y más	Mujeres	17261
2005	44	Teruel	2- Nacidos en otra CA	01	Andalucía	0 a 15	Hombres	59
2005	44	Teruel	2- Nacidos en otra CA	01	Andalucía	0 a 15	Mujeres	34
2005	44	Teruel	2- Nacidos en otra CA	01	Andalucía	16 a 64	Hombres	1105
2005	44	Teruel	2- Nacidos en otra CA	01	Andalucía	16 a 64	Mujeres	955
2005	44	Teruel	2- Nacidos en otra CA	01	Andalucía	65 y más	Hombres	409
2005	44	Teruel	2- Nacidos en otra CA	01	Andalucía	65 y más	Mujeres	466
2005	44	Teruel	2- Nacidos en otra CA	03	Asturias (Principado de)	0 a 15	Hombres	2
2005	44	Teruel	2- Nacidos en otra CA	03	Asturias (Principado de)	0 a 15	Mujeres	7
2005	44	Teruel	2- Nacidos en otra CA	03	Asturias (Principado de)	16 a 64	Hombres	99
2005	44	Teruel	2- Nacidos en otra CA	03	Asturias (Principado de)	16 a 64	Mujeres	75
2005	44	Teruel	2- Nacidos en otra CA	03	Asturias (Principado de)	65 y más	Hombres	15
2005	44	Teruel	2- Nacidos en otra CA	03	Asturias (Principado de)	65 y más	Mujeres	20
2005	44	Teruel	2- Nacidos en otra CA	04	Balears (Illes)	0 a 15	Hombres	7
2005	44	Teruel	2- Nacidos en otra CA	04	Balears (Illes)	0 a 15	Mujeres	10
2005	44	Teruel	2- Nacidos en otra CA	04	Balears (Illes)	16 a 64	Hombres	26
2005	44	Teruel	2- Nacidos en otra CA	04	Balears (Illes)	16 a 64	Mujeres	23
2005	44	Teruel	2- Nacidos en otra CA	04	Balears (Illes)	65 y más	Hombres	2
2005	44	Teruel	2- Nacidos en otra CA	04	Balears (Illes)	65 y más	Mujeres	6
2005	44	Teruel	2- Nacidos en otra CA	05	Canarias	0 a 15	Hombres	5
2005	44	Teruel	2- Nacidos en otra CA	05	Canarias	0 a 15	Mujeres	6
2005	44	Teruel	2- Nacidos en otra CA	05	Canarias	16 a 64	Hombres	22
2005	44	Teruel	2- Nacidos en otra CA	05	Canarias	16 a 64	Mujeres	21
2005	44	Teruel	2- Nacidos en otra CA	05	Canarias	65 y más	Hombres	1
2005	44	Teruel	2- Nacidos en otra CA	05	Canarias	65 y más	Mujeres	2
2005	44	Teruel	2- Nacidos en otra CA	06	Cantabria	0 a 15	Hombres	4
2005	44	Teruel	2- Nacidos en otra CA	06	Cantabria	0 a 15	Mujeres	4
2005	44	Teruel	2- Nacidos en otra CA	06	Cantabria	16 a 64	Hombres	23
2005	44	Teruel	2- Nacidos en otra CA	06	Cantabria	16 a 64	Mujeres	23
2005	44	Teruel	2- Nacidos en otra CA	06	Cantabria	65 y más	Hombres	11
2005	44	Teruel	2- Nacidos en otra CA	06	Cantabria	65 y más	Mujeres	7
2005	44	Teruel	2- Nacidos en otra CA	07	Castilla y León	0 a 15	Hombres	15
2005	44	Teruel	2- Nacidos en otra CA	07	Castilla y León	0 a 15	Mujeres	18
2005	44	Teruel	2- Nacidos en otra CA	07	Castilla y León	16 a 64	Hombres	449
2005	44	Teruel	2- Nacidos en otra CA	07	Castilla y León	16 a 64	Mujeres	376
2005	44	Teruel	2- Nacidos en otra CA	07	Castilla y León	65 y más	Hombres	107
2005	44	Teruel	2- Nacidos en otra CA	07	Castilla y León	65 y más	Mujeres	148
2005	44	Teruel	2- Nacidos en otra CA	08	Castilla-La Mancha	0 a 15	Hombres	30
2005	44	Teruel	2- Nacidos en otra CA	08	Castilla-La Mancha	0 a 15	Mujeres	28
2005	44	Teruel	2- Nacidos en otra CA	08	Castilla-La Mancha	16 a 64	Hombres	591
2005	44	Teruel	2- Nacidos en otra CA	08	Castilla-La Mancha	16 a 64	Mujeres	533
2005	44	Teruel	2- Nacidos en otra CA	08	Castilla-La Mancha	65 y más	Hombres	280
2005	44	Teruel	2- Nacidos en otra CA	08	Castilla-La Mancha	65 y más	Mujeres	364
2005	44	Teruel	2- Nacidos en otra CA	09	Cataluña	0 a 15	Hombres	210
2005	44	Teruel	2- Nacidos en otra CA	09	Cataluña	0 a 15	Mujeres	203
2005	44	Teruel	2- Nacidos en otra CA	09	Cataluña	16 a 64	Hombres	1624
2005	44	Teruel	2- Nacidos en otra CA	09	Cataluña	16 a 64	Mujeres	1730
2005	44	Teruel	2- Nacidos en otra CA	09	Cataluña	65 y más	Hombres	250
2005	44	Teruel	2- Nacidos en otra CA	09	Cataluña	65 y más	Mujeres	303
2005	44	Teruel	2- Nacidos en otra CA	10	Comunitat Valenciana	0 a 15	Hombres	160
2005	44	Teruel	2- Nacidos en otra CA	10	Comunitat Valenciana	0 a 15	Mujeres	145
2005	44	Teruel	2- Nacidos en otra CA	10	Comunitat Valenciana	16 a 64	Hombres	1469
2005	44	Teruel	2- Nacidos en otra CA	10	Comunitat Valenciana	16 a 64	Mujeres	1362
2005	44	Teruel	2- Nacidos en otra CA	10	Comunitat Valenciana	65 y más	Hombres	448
2005	44	Teruel	2- Nacidos en otra CA	10	Comunitat Valenciana	65 y más	Mujeres	502
2005	44	Teruel	2- Nacidos en otra CA	11	Extremadura	0 a 15	Hombres	6
2005	44	Teruel	2- Nacidos en otra CA	11	Extremadura	0 a 15	Mujeres	11
2005	44	Teruel	2- Nacidos en otra CA	11	Extremadura	16 a 64	Hombres	207
2005	44	Teruel	2- Nacidos en otra CA	11	Extremadura	16 a 64	Mujeres	133
2005	44	Teruel	2- Nacidos en otra CA	11	Extremadura	65 y más	Hombres	61
2005	44	Teruel	2- Nacidos en otra CA	11	Extremadura	65 y más	Mujeres	80
2005	44	Teruel	2- Nacidos en otra CA	12	Galicia	0 a 15	Hombres	10
2005	44	Teruel	2- Nacidos en otra CA	12	Galicia	0 a 15	Mujeres	12
2005	44	Teruel	2- Nacidos en otra CA	12	Galicia	16 a 64	Hombres	181
2005	44	Teruel	2- Nacidos en otra CA	12	Galicia	16 a 64	Mujeres	113
2005	44	Teruel	2- Nacidos en otra CA	12	Galicia	65 y más	Hombres	35
2005	44	Teruel	2- Nacidos en otra CA	12	Galicia	65 y más	Mujeres	44
2005	44	Teruel	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Hombres	52
2005	44	Teruel	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Mujeres	44
2005	44	Teruel	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Hombres	348
2005	44	Teruel	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Mujeres	325
2005	44	Teruel	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Hombres	45
2005	44	Teruel	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Mujeres	55
2005	44	Teruel	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Hombres	9
2005	44	Teruel	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Mujeres	5
2005	44	Teruel	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Hombres	57
2005	44	Teruel	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Mujeres	53
2005	44	Teruel	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Hombres	34
2005	44	Teruel	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Mujeres	24
2005	44	Teruel	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Hombres	8
2005	44	Teruel	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Mujeres	7
