Año	Municipio código	Municipio nombre	Rústico, parcelas	Rústico, subparcelas	Rústico, superficie	Rústico, valor catastral
2007	22174	Peralta de Alcofea	4505	5930	11610,21	8015,38
2007	22175	Peralta de Calasanz	3818	5335	11563,13	3946,14
2007	22176	Peraltilla	1141	1928	1611,37	753,2
2007	22177	Perarrúa	1506	2236	3040,14	710,25
2007	22178	Pertusa	1437	1883	2916,31	2756,86
2007	22181	Piracés	1341	1867	2471,63	1748,95
2007	22182	Plan	2028	2538	9521,28	1140,05
2007	22184	Poleñino	1357	1976	3294,91	5323,81
2007	22186	Pozán de Vero	1246	1789	1482,56	589,03
2007	22187	Puebla de Castro (La)	1415	1822	2576,7	593,55
2007	22188	Puente de Montañana	1360	2195	4876,41	866,7
2007	22189	Puértolas	2387	4080	9984,55	1723
2007	22190	Pueyo de Araguás (El)	1581	2123	6283,5	986,73
2007	22193	Pueyo de Santa Cruz	829	999	925,69	2336,5
2007	22195	Quicena	494	676	968,12	746,21
2007	22197	Robres	4493	5797	6363,28	5640,3
2007	22199	Sabiñánigo	13905	19448	58458,12	8210,1
2007	22200	Sahún	1651	2638	7248,63	638,34
2007	22201	Salas Altas	1308	1831	2143,19	740,75
2007	22202	Salas Bajas	928	1232	1239,95	544,96
2007	22203	Salillas	1302	1728	2867,06	4418,39
2007	22204	Sallent de Gállego	2511	3135	16166,22	2345,81
2007	22205	San Esteban de Litera	3808	6703	7184,69	8190,53
2007	22206	Sangarrén	2051	2434	3226,17	4990,24
2007	22207	San Juan de Plan	1089	1651	5591,95	338,47
2007	22208	Santa Cilia	801	1252	2835,46	1130,24
2007	22209	Santa Cruz de la Serós	596	917	2695,57	450,07
2007	22212	Santaliestra y San Quílez	1023	1567	2516,85	346,47
2007	22213	Sariñena	9114	12367	27280,83	34033,45
2007	22214	Secastilla	1314	1868	4772,34	522,21
2007	22215	Seira	1145	2165	6728,28	461,56
2007	22217	Sena	3097	4388	10520,83	13634,38
2007	22218	Senés de Alcubierre	904	1120	2004,64	1053,3
2007	22220	Sesa	2190	2912	3083,42	1878,05
2007	22221	Sesué	746	905	471,1	210,2
2007	22222	Siétamo	2903	4381	4956,93	2781,98
2007	22223	Sopeira	1600	2506	4428,42	556,95
2007	22225	Tamarite de Litera	5350	6067	11133,72	62457,75
2007	22226	Tardienta	5228	6466	9222,98	5091,46
2007	22227	Tella-Sin	1790	2500	9412,98	489
2007	22228	Tierz	593	683	638,19	852,08
2007	22229	Tolva	1947	4039	5907,97	1083,3
2007	22230	Torla-Ordesa	2621	3409	18409,89	2861,41
2007	22232	Torralba de Aragón	1702	2179	4073,29	2262,01
2007	22233	Torre la Ribera	1267	1822	3433,28	374,28
2007	22234	Torrente de Cinca	1598	2059	5686,39	8856,44
2007	22235	Torres de Alcanadre	1150	1356	1749,71	2363,84
2007	22236	Torres de Barbués	839	941	1379,35	2156,35
2007	22239	Tramaced	462	663	1575,2	2577,78
2007	22242	Valfarta	375	771	3316,65	3442,71
2007	22243	Valle de Bardají	726	1190	4397,74	613,72
2007	22244	Valle de Lierp	1117	1644	3220,87	589
2007	22245	Velilla de Cinca	1603	1793	1654,74	5267,31
2007	22246	Beranuy	2534	2880	6317,25	404,17
2007	22247	Viacamp y Litera	2029	4150	10820,6	986,88
2007	22248	Vicién	524	713	1391,94	1580,41
2007	22249	Villanova	736	832	769,87	231,87
2007	22250	Villanúa	946	1142	5757,84	2320,89
2007	22251	Villanueva de Sigena	2367	4126	14579,79	12675,89
2007	22252	Yebra de Basa	2686	4241	9068,96	943,13
2007	22253	Yésero	820	1113	3008,27	1126,02
2007	22254	Zaidín	4613	6204	9216,94	23592,38
2007	22901	Valle de Hecho	4279	6622	23322,02	5217,36
2007	22902	Puente la Reina de Jaca	2117	2848	4803,87	1991,27
2007	22903	San Miguel del Cinca	5327	6073	10605,52	19316,65
2007	22904	Sotonera (La)	5218	6601	16476,29	11581,02
2007	22905	Lupiñén-Ortilla	1453	2200	11031,25	10835,56
2007	22906	Santa María de Dulcis	1325	2408	2693,39	767,7
2007	22907	Aínsa-Sobrarbe	7506	15201	28422,02	5305,32
2007	22908	Hoz y Costeán	2333	3724	5782,91	1406,25
2007	22909	Vencillón	183	295	960,1	2054,38
2007	44001	Ababuj	2604	3632	5407,18	1045,08
2007	44002	Abejuela	4289	5541	8691,48	373,19
2007	44003	Aguatón	885	1189	2200,18	310,34
2007	44004	Aguaviva	5255	5722	4156,57	1709,63
2007	44005	Aguilar del Alfambra	2449	3742	3958,83	1000,09
2007	44006	Alacón	8559	10246	4748,47	1481,64
2007	44007	Alba	3781	4482	7000,41	2698,6
2007	44008	Albalate del Arzobispo	14434	20907	20551,91	6669
2007	44009	Albarracín	14159	33304	46184,15	21406,65
2007	44010	Albentosa	4694	6303	6762,52	1082,21
2007	44011	Alcaine	4962	6142	5770,43	521,34
2007	44012	Alcalá de la Selva	3576	4638	10181,39	1663,93
2007	44013	Alcañiz	27237	33070	46703,15	21242,93
2007	44014	Alcorisa	10004	14108	11977,73	3689,75
2007	44016	Alfambra	5375	6593	12311	2954,38
2007	44017	Aliaga	4443	10620	19396,51	3138,45
2007	44018	Almohaja	1480	1797	2556,41	164,75
2007	44019	Alobras	4142	5049	3025	273,85
2007	44020	Alpeñés	1370	1778	2823,12	535,59
2007	44021	Allepuz	3082	4262	6701,92	1480,08
2007	44022	Alloza	8679	11217	8075,94	1397,98
2007	44023	Allueva	1174	1406	1873,47	366,16
2007	44024	Anadón	2062	3136	2457,88	293,14
2007	44025	Andorra	13426	17246	13566,81	4364,75
2007	44026	Arcos de las Salinas	7359	8818	11169,62	724,03
2007	44027	Arens de Lledó	1857	4092	3409,17	810,81
2007	44028	Argente	4057	4571	6236,35	1966,73
2007	44029	Ariño	4686	6126	8185,33	7085,72
2007	44031	Azaila	4280	6246	8090,57	1952,35
2007	44032	Bádenas	1131	1730	3135,97	587,67
2007	44033	Báguena	4131	4960	2511,17	1517,02
2007	44034	Bañón	5660	6240	5405,59	1399,43
2007	44035	Barrachina	2171	3480	2482,57	697,76
2007	44036	Bea	787	1443	2325,22	317,64
2007	44037	Beceite	2455	4959	9647,65	2767,92
2007	44038	Belmonte de San José	2755	3838	3370,88	670,86
2007	44039	Bello	5618	6606	5274,48	2045,72
2007	44040	Berge	3017	4058	4200,6	702,37
2007	44041	Bezas	1520	2909	2553,43	936,72
2007	44042	Blancas	4601	5494	7347,55	1247,02
2007	44043	Blesa	8824	11513	8090,57	1740,73
2007	44044	Bordón	1638	2343	2981,77	391,47
2007	44045	Bronchales	5009	6027	5957,12	1468,38
2007	44046	Bueña	2278	3749	4037,22	749,43
2007	44047	Burbáguena	3594	4737	3918,34	1356,8
2007	44048	Cabra de Mora	1548	1841	3439,19	661,9
2007	44049	Calaceite	4685	9923	8120,73	2059,92
2007	44050	Calamocha	31765	36667	31168,91	10089,12
2007	44051	Calanda	8877	11994	10841,93	6544,79
2007	44052	Calomarde	3017	4736	2567,09	800,53
2007	44053	Camañas	2971	3586	7839,34	1348,83
2007	44054	Camarena de la Sierra	7545	9098	7958,32	1634,76
2007	44055	Camarillas	1681	2379	5031,13	2030,79
2007	44056	Caminreal	10187	10896	4401,3	2194,15
2007	44059	Cantavieja	3810	6053	12440,96	2499,7
2007	44060	Cañada de Benatanduz	1451	3052	3572,03	1240,06
2007	44061	Cañada de Verich (La)	697	886	1113,43	139,78
2007	44062	Cañada Vellida	1194	1933	2328,6	852,14
2007	44063	Cañizar del Olivar	2391	3438	2189,85	386,89
2007	44064	Cascante del Río	5901	8325	3231,51	544,77
2007	44065	Castejón de Tornos	2573	2826	3067,79	771,27
2007	44066	Castel de Cabra	3123	5152	3062,46	1680,02
2007	44067	Castelnou	2299	2675	3664,56	1856,74
2007	44068	Castelserás	4533	5043	3138,21	1426,95
2007	44070	Castellar (El)	1922	2684	5079,48	691,59
2007	44071	Castellote	9698	15347	23291,72	3398,36
2007	44074	Cedrillas	2909	3879	7342,27	1572,4
2007	44075	Celadas	4678	7090	10049,18	2370,57
2007	44076	Cella	10920	12150	12406,76	7414,61
2007	44077	Cerollera (La)	1636	2994	3416,09	459,46
2007	44080	Codoñera (La)	3461	3916	1946,97	1337,66
2007	44082	Corbalán	3544	3987	8257,38	1213,64
2007	44084	Cortes de Aragón	3072	4478	2445,7	1212,9
2007	44085	Cosa	3613	4618	5530,3	1415,53
2007	44086	Cretas	3392	8194	5285,69	1648,31
2007	44087	Crivillén	5030	8880	4245,09	772,71
2007	44088	Cuba (La)	653	817	649,81	70,68
2007	44089	Cubla	4566	8311	4825,21	566
2007	44090	Cucalón	2578	3496	3164,4	950,89
2007	44092	Cuervo (El)	2847	3148	1870,4	314,17
2007	44093	Cuevas de Almudén	683	893	3691,67	580,56
2007	44094	Cuevas Labradas	1921	2572	4090,98	514,47
2007	44096	Ejulve	5383	10044	11069,09	853,43
2007	44097	Escorihuela	3119	3857	5720,14	573,3
2007	44099	Escucha	3648	7668	4949,24	3753,39
2007	44100	Estercuel	5265	6509	5619,84	594,84
2007	44101	Ferreruela de Huerva	832	1046	2044,37	1050,68
2007	44102	Fonfría	1417	1648	2064,81	407,84
2007	44103	Formiche Alto	3994	4585	7835,51	1179,37
2007	44105	Fórnoles	2640	5645	3246,76	483,21
2007	44106	Fortanete	2190	8672	16907,49	2719,63
2007	44107	Foz-Calanda	2836	3826	3807,78	920,03
2007	44108	Fresneda (La)	4792	7950	3971,55	849,97
2007	44109	Frías de Albarracín	4482	4906	5033,98	2924,3
2007	44110	Fuenferrada	2342	4080	2483	883,4
2007	44111	Fuentes Calientes	1629	1840	2475,44	735,91
2007	44112	Fuentes Claras	6297	6758	3665,93	1851,68
2007	44113	Fuentes de Rubielos	4718	5954	3870,8	367,22
2007	44114	Fuentespalda	1988	3583	3911,84	956,47
2007	44115	Galve	2429	3813	6253,18	857,55
2007	44116	Gargallo	2524	3848	2978,05	1895,03
2007	44117	Gea de Albarracín	3238	3883	5575,65	1846,46
2007	44118	Ginebrosa (La)	6195	7105	7934,13	1875,22
2007	44119	Griegos	2559	3520	3219,25	1420,87
2007	44120	Guadalaviar	3107	4883	2757,89	1501,84
2007	44121	Gúdar	1809	2161	6086,31	1141,15
2007	44122	Híjar	9389	11575	16353,17	8412,47
2007	44123	Hinojosa de Jarque	1555	2181	3640,49	807,63
2007	44124	Hoz de la Vieja (La)	6028	7640	4313,72	649,08
2007	44125	Huesa del Común	7115	8150	6145,12	2463,26
2007	44126	Iglesuela del Cid (La)	3243	4382	4042,78	863,05
2007	44127	Jabaloyas	4888	8772	5848,59	567,14
2007	44128	Jarque de la Val	852	1213	2920,89	662,3
2007	44129	Jatiel	628	719	1060,23	430,04
2007	44130	Jorcas	1992	3842	2702,67	897,7
2007	44131	Josa	3511	4450	2821,32	399,74
2007	44132	Lagueruela	2085	2921	2626,73	713,51
2007	44133	Lanzuela	957	1210	1417,74	322,75
2007	44135	Libros	5815	6538	3816,37	646,94
2007	44136	Lidón	1989	2413	4041,46	745,39
2007	44137	Linares de Mora	3914	8300	11367,8	1853,79
2007	44138	Loscos	8346	10841	8395,36	1880,22
2007	44141	Lledó	1086	2351	1582,92	611,14
2007	44142	Maicas	1952	2542	2512,19	239,81
2007	44143	Manzanera	15759	19065	16833,18	2724,53
2007	44144	Martín del Río	4360	6763	5381,67	1594,64
2007	44145	Mas de las Matas	4015	5112	2982,07	1794,66
2007	44146	Mata de los Olmos (La)	1965	2693	2362,85	380,25
2007	44147	Mazaleón	6530	7962	8418,43	2468,44
2007	44148	Mezquita de Jarque	681	874	3077,84	819,35
2007	44149	Mirambel	1330	2591	4694,71	629,77
2007	44150	Miravete de la Sierra	1028	1831	3543,12	559,88
2007	44151	Molinos	3638	5704	7952,11	1292,65
2007	44152	Monforte de Moyuela	3657	4719	4752,52	1112,1
2007	44153	Monreal del Campo	7545	7843	8994,48	3613,89
2007	44154	Monroyo	2608	5409	7808,03	2105,05
2007	44155	Montalbán	4483	8963	8194,91	1272,55
2007	44156	Monteagudo del Castillo	2023	2680	4450,19	920,04
2007	44157	Monterde de Albarracín	4260	4903	5197,81	325,29
2007	44158	Mora de Rubielos	8443	12844	16482,12	3657,04
2007	44159	Moscardón	4799	8653	2630,78	778,97
2007	44160	Mosqueruela	4792	9781	25857,16	7841,23
2007	44161	Muniesa	11480	15534	12927,47	3246,58
2007	44163	Noguera de Albarracín	4368	6437	4560,79	1505,86
2007	44164	Nogueras	1267	1816	1861,82	325,59
2007	44165	Nogueruelas	3608	5585	9858,36	2873,71
2007	44167	Obón	6181	8338	6845,76	1218,08
2007	44168	Odón	5011	6563	7408,66	1461,29
2007	44169	Ojos Negros	1723	3414	9109,82	1549,75
2007	44171	Olba	9732	10714	2082,98	374,28
2007	44172	Oliete	11203	14723	8494,3	1978,42
2007	44173	Olmos (Los)	3885	5765	4450,05	994,25
2007	44174	Orihuela del Tremedal	1994	2705	7019,78	2453,68
2007	44175	Orrios	2173	2801	4376,31	725,67
2007	44176	Palomar de Arroyos	3251	6948	3185,81	626,3
2007	44177	Pancrudo	4703	7274	10024,69	2124,51
2007	44178	Parras de Castellote (Las)	2118	3541	4217,52	442,29
2007	44179	Peñarroya de Tastavins	2372	3953	8368,38	1147,74
2007	44180	Peracense	3058	3914	2843,11	390,09
2007	44181	Peralejos	1354	1699	3653,83	483,43
2007	44182	Perales del Alfambra	2988	3758	10308,38	2171,06
2007	44183	Pitarque	2177	3796	5500,45	681,89
2007	44184	Plou	2736	4408	1730,22	504,7
2007	44185	Pobo (El)	4204	4614	5965,13	1100,31
2007	44187	Portellada (La)	2232	3943	2134,07	487,29
2007	44189	Pozondón	4561	5218	6380,3	561,03
2007	44190	Pozuel del Campo	2944	3428	2717,25	835,07
2007	44191	Puebla de Híjar (La)	4007	4728	5975,38	3475,5
2007	44192	Puebla de Valverde (La)	13787	18170	28240,47	3217,43
2007	44193	Puertomingalvo	3217	7128	10094,61	1075,48
2007	44194	Ráfales	2193	4206	3578,93	727,12
2007	44195	Rillo	2783	4951	5349,27	784,02
2007	44196	Riodeva	7272	8439	3381,82	377,45
2007	44197	Ródenas	3443	4131	4264,67	556,27
2007	44198	Royuela	5752	8235	3101,73	479,01
2007	44199	Rubiales	1833	2079	2737,5	350,51
2007	44200	Rubielos de la Cérida	2969	3805	6677,4	732,76
2007	44201	Rubielos de Mora	4386	5198	6377,08	1289,14
2007	44203	Salcedillo	1312	1613	1717,45	317,78
2007	44204	Saldón	4219	5697	2680,31	287,22
2007	44205	Samper de Calanda	11279	13758	14273,21	5401,3
2007	44206	San Agustín	7906	10254	5670,43	1183,51
2007	44207	San Martín del Río	2633	3194	1661,76	822,94
2007	44208	Santa Cruz de Nogueras	979	1475	1525,3	273,2
2007	44209	Santa Eulalia	4550	5094	8047,62	3922,69
2007	44210	Sarrión	11091	13153	13927,4	1069,76
2007	44211	Segura de los Baños	3921	4560	5433,48	774,37
2007	44212	Seno	1110	1661	1813,54	223,48
2007	44213	Singra	2074	2599	3694,13	1946,51
2007	44215	Terriente	10437	14750	4643,36	599,27
2007	44216	Teruel	32430	39474	42060,83	12221,82
2007	44217	Toril y Masegoso	4567	7098	3061,7	550,5
2007	44218	Tormón	2109	2414	2925,18	710,33
2007	44219	Tornos	2654	3118	4973,84	1144,77
2007	44220	Torralba de los Sisones	3106	3452	4505,6	3842,61
2007	44221	Torrecilla de Alcañiz	4352	4965	2719,96	1958,68
2007	44222	Torrecilla del Rebollar	4537	7289	6321,56	2043,86
2007	44223	Torre de Arcas	976	1867	3574,57	519,15
2007	44224	Torre de las Arcas	2559	4901	3717,12	438,87
2007	44225	Torre del Compte	1354	2923	1938,69	737,34
2007	44226	Torrelacárcel	2776	3197	3584,04	1461,52
2007	44227	Torre los Negros	2143	2703	2904,58	787,92
2007	44228	Torremocha de Jiloca	1491	1762	3343,72	927,28
2007	44229	Torres de Albarracín	2730	4722	2789,15	343,12
2007	44230	Torrevelilla	2761	4026	3347,96	1180,5
2007	44231	Torrijas	4333	5423	5728,46	1478,72
2007	44232	Torrijo del Campo	6834	7437	4426,88	1905,92
2007	44234	Tramacastiel	5455	6596	4700,37	595,9
2007	44235	Tramacastilla	3113	4634	2458,73	529,8
2007	44236	Tronchón	2569	3457	5757,27	510,3
2007	44237	Urrea de Gaén	4079	4939	4126,35	1902,52
2007	44238	Utrillas	3247	6808	3845,75	478,91
2007	44239	Valacloche	2057	2541	1532,76	180,87
2007	44240	Valbona	4246	4824	4060,67	729,43
2007	44241	Valdealgorfa	4954	5950	4741,61	892,69
2007	44243	Valdecuenca	887	960	1850,08	197,08
2007	44244	Valdelinares	2103	3826	5438,41	1279,1
2007	44245	Valdeltormo	1651	2520	1582,55	371,54
2007	44246	Valderrobres	4819	11710	12341,73	3305,87
2007	44247	Valjunquera	3978	5279	4255,44	935,42
2007	44249	Vallecillo (El)	2631	2950	2086,68	349,02
2007	44250	Veguillas de la Sierra	1971	2744	1327,47	150,5
2007	44251	Villafranca del Campo	3136	3366	6779,33	3715,21
2007	44252	Villahermosa del Campo	1357	1635	1905,09	696,97
2007	44256	Villanueva del Rebollar de la Sierra	1639	3008	1885,04	556,04
2007	44257	Villar del Cobo	3417	4771	5367,47	1248,62
2007	44258	Villar del Salz	2384	2770	3910,99	396,61
2007	44260	Villarluengo	3270	7016	15776,76	2082,39
2007	44261	Villarquemado	3029	3941	5582,25	5096,73
2007	44262	Villarroya de los Pinares	1335	2786	6603,76	874,96
2007	44263	Villastar	7293	7903	3885,35	987,72
2007	44264	Villel	8154	9058	8532,37	1290,24
2007	44265	Vinaceite	2675	3440	5069,38	2610,66
2007	44266	Visiedo	4027	4533	5590,46	1338,31
2007	44267	Vivel del Río Martín	6832	9430	5164,73	960,82
2007	44268	Zoma (La)	1248	1716	1470,45	206,22
2007	50001	Abanto	3261	4213	6388,61	1060,23
2007	50002	Acered	2271	3146	3051,14	855,83
2007	50003	Agón	2050	2189	1870,15	1492,72
2007	50004	Aguarón	3337	3984	3652,01	1891,42
2007	50005	Aguilón	3114	3840	5973,04	1461,04
2007	50006	Ainzón	4806	5802	4054,46	2098,67
2007	50007	Aladrén	2011	2336	2093,39	228,4
2007	50008	Alagón	2585	2794	2228,41	8585,24
2007	50009	Alarba	2001	2583	1885,61	652,83
2007	50010	Alberite de San Juan	1915	2089	1110,6	538,97
2007	50011	Albeta	816	980	268,52	180,47
2007	50012	Alborge	564	626	517,28	584,95
2007	50013	Alcalá de Ebro	1532	1568	975,77	3027,26
2007	50014	Alcalá de Moncayo	3296	3790	1364,07	700,02
2007	50015	Alconchel de Ariza	1688	2596	3533,44	859,31
2007	50016	Aldehuela de Liestos	3960	5161	3779,51	596,37
2007	50017	Alfajarín	2164	4042	13780,05	6317,77
2007	50018	Alfamén	4328	5848	10183,14	14410,17
2007	50019	Alforque	874	1058	1126,35	707,92
2007	50020	Alhama de Aragón	2725	3447	3111,83	1049,71
2007	50021	Almochuel	2184	2766	3179,61	931,31
2007	50022	Almolda (La)	4496	6775	13060,2	3684,06
2007	50023	Almonacid de la Cuba	6685	7398	5535,68	2144,59
2007	50024	Almonacid de la Sierra	4744	6053	5430,45	8704,62
2007	50025	Almunia de Doña Godina (La)	5206	6607	5553,11	19576,91
2007	50026	Alpartir	3375	3726	3283,9	923,57
2007	50027	Ambel	6398	7325	6114,45	1401,83
2007	50028	Anento	2596	3073	2131,41	868,46
2007	50029	Aniñón	4638	5756	5248,18	1708,62
2007	50030	Añón de Moncayo	5603	6605	6458,25	984,47
2007	50031	Aranda de Moncayo	4624	5765	9081,57	1611,28
2007	50032	Arándiga	4680	5743	4920,55	1845,85
2007	50033	Ardisa	817	1737	2717,08	889,25
2007	50034	Ariza	9348	13045	10333,71	2994,95
2007	50035	Artieda	614	746	1320,35	589,06
2007	50036	Asín	858	1716	1865,3	653,91
2007	50037	Atea	2738	3770	3397,62	1036,06
2007	50038	Ateca	5102	7280	8477,45	3421,37
2007	50039	Azuara	8416	10796	16487,78	5776,2
2007	50040	Badules	1355	1702	1976,05	740,77
2007	50041	Bagüés	900	1397	3071,09	350,88
2007	50042	Balconchán	1168	1569	1929,62	301,11
2007	50043	Bárboles	1677	1853	1561,13	4449,31
2007	50044	Bardallur	2611	2810	2715,85	2334,21
2007	50045	Belchite	11465	15998	27458,01	10113,88
2007	50046	Belmonte de Gracián	3481	3899	4271,46	1433,66
2007	50047	Berdejo	1743	2018	2027,07	225,43
2007	50048	Berrueco	1028	1220	1981,03	290,52
2007	50050	Bijuesca	5112	6163	5689,16	1112,8
2007	50051	Biota	9135	11014	12834,28	10588,1
2007	50052	Bisimbre	1354	1470	1083,33	953,73
2007	50053	Boquiñeni	4053	4213	1891,95	3750,31
2007	50054	Bordalba	5059	5667	4133,34	839,25
2007	50055	Borja	11826	14609	10585,8	6974,41
2007	50056	Botorrita	1437	1932	1997,98	1511,35
2007	50057	Brea de Aragón	1687	2051	1304,23	342,99
2007	50058	Bubierca	1419	1681	2912,34	914,56
2007	50059	Bujaraloz	2199	2843	12003,45	7239,55
2007	50060	Bulbuente	4453	5153	2537,96	1096,2
2007	50061	Bureta	3307	3540	1196,21	685,21
2007	50062	Burgo de Ebro (El)	3096	3867	2281	5364,04
2007	50063	Buste (El)	1806	2092	760,92	148,98
2007	50064	Cabañas de Ebro	1780	1922	878,4	2829,43
2007	50065	Cabolafuente	1901	4434	3890,67	930,22
2007	50066	Cadrete	1034	1938	917,29	6893,65
2007	50067	Calatayud	10203	14863	15113,35	8631,6
2007	50068	Calatorao	4818	5549	4742,48	12063,21
2007	50069	Calcena	3866	4269	6462,48	243,37
2007	50070	Calmarza	1988	2860	2895,44	539,75
2007	50071	Campillo de Aragón	2752	3504	3634,48	815,08
2007	50072	Carenas	2194	2766	3116,41	603,75
2007	50073	Cariñena	5477	6088	8105,53	9343,09
2007	50074	Caspe	30480	50858	50175,18	33722,14
2007	50075	Castejón de Alarba	1677	2129	1738,41	467,21
2007	50076	Castejón de las Armas	2016	2404	1632,94	585,53
2007	50077	Castejón de Valdejasa	1769	3925	10946,68	3246,31
2007	50078	Castiliscar	3067	4052	4012,39	4303,66
2007	50079	Cervera de la Cañada	3491	4318	2956,89	1481,67
2007	50080	Cerveruela	2263	2310	2335,17	263,14
2007	50081	Cetina	11348	13758	7901,57	2754,57
2007	50082	Cimballa	2086	2439	3229,17	772,45
2007	50083	Cinco Olivas	573	603	214,04	437,62
2007	50084	Clarés de Ribota	2973	3520	1889,17	466,3
2007	50085	Codo	2476	2928	1136,36	807,98
2007	50086	Codos	5792	6451	6247,88	1227
2007	50087	Contamina	2266	2909	1396,22	692,81
2007	50088	Cosuenda	2898	3530	3142,96	1260,89
2007	50089	Cuarte de Huerva	306	482	377	966,05
2007	50090	Cubel	2679	4791	5820,71	1347,65
2007	50091	Cuerlas (Las)	2714	3644	3244,41	981,82
2007	50092	Chiprana	1649	2153	3825,37	5807,23
2007	50093	Chodes	2252	2590	1594,09	1182,3
2007	50094	Daroca	5389	7683	5053,42	3846,87
2007	50095	Ejea de los Caballeros	20149	31626	60414,39	95441,82
2007	50096	Embid de Ariza	4583	5454	4082,68	907,09
2007	50098	Encinacorba	4045	4883	3699,32	825,07
2007	50099	Épila	10653	13243	19119,14	21466,17
2007	50100	Erla	948	1268	1951,57	2616,23
2007	50101	Escatrón	5039	6748	9358,39	2810,76
2007	50102	Fabara	8642	11961	10124,08	4665,36
2007	50104	Farlete	3864	6087	10378,69	2712,28
2007	50105	Fayón	2537	4651	6693,61	815,48
2007	50106	Fayos (Los)	643	743	347,87	203,1
2007	50107	Figueruelas	2599	2713	1623,81	4058,67
2007	50108	Fombuena	1644	1927	2625,78	197,53
2007	50109	Frago (El)	895	1637	3426,45	561,52
2007	50110	Frasno (El)	5798	6957	4818,18	1269,32
2007	50111	Fréscano	2221	2376	1860,4	2222,41
2007	50113	Fuendejalón	7958	9042	7662,28	3509,05
2007	50114	Fuendetodos	2903	3810	6157,41	1175,22
2007	50115	Fuentes de Ebro	8962	11273	14298,21	10067,99
