Municipio código	Municipio nombre	Tipo local	Actividad del local	Número de locales
44014	Alcorisa	Local comercial	Activo	68
44014	Alcorisa	Oficinas(incluye también el resto de servicios)	Activo	76
44014	Alcorisa	Local industrial	Activo	7
44014	Alcorisa	Local agrario	Activo	1
44016	Alfambra	No aplicable	Inactivo	5
44016	Alfambra	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	3
44016	Alfambra	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	4
44016	Alfambra	Local comercial	Activo	6
44016	Alfambra	Oficinas(incluye también el resto de servicios)	Activo	6
44016	Alfambra	Local industrial	Activo	3
44017	Aliaga	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	3
44017	Aliaga	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	5
44017	Aliaga	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	1
44017	Aliaga	Local comercial	Activo	5
44017	Aliaga	Oficinas(incluye también el resto de servicios)	Activo	15
44017	Aliaga	Local industrial	Activo	2
44018	Almohaja	Oficinas(incluye también el resto de servicios)	Activo	2
44019	Alobras	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	1
44019	Alobras	Oficinas(incluye también el resto de servicios)	Activo	3
44020	Alpeñés	Oficinas(incluye también el resto de servicios)	Activo	4
44021	Allepuz	No aplicable	Inactivo	3
44021	Allepuz	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
44021	Allepuz	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	1
44021	Allepuz	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	1
44021	Allepuz	Local comercial	Activo	2
44021	Allepuz	Oficinas(incluye también el resto de servicios)	Activo	5
44021	Allepuz	Local agrario	Activo	1
44022	Alloza	No aplicable	Inactivo	17
44022	Alloza	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	2
44022	Alloza	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	1
44022	Alloza	Local comercial	Activo	13
44022	Alloza	Oficinas(incluye también el resto de servicios)	Activo	4
44023	Allueva	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	1
44023	Allueva	Oficinas(incluye también el resto de servicios)	Activo	2
44024	Anadón	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
44024	Anadón	Oficinas(incluye también el resto de servicios)	Activo	3
44025	Andorra	No aplicable	Inactivo	79
44025	Andorra	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	8
44025	Andorra	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	12
44025	Andorra	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	9
44025	Andorra	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	16
44025	Andorra	Local comercial	Activo	188
44025	Andorra	Oficinas(incluye también el resto de servicios)	Activo	74
44025	Andorra	Local industrial	Activo	27
44026	Arcos de las Salinas	No aplicable	Inactivo	1
44026	Arcos de las Salinas	Local comercial	Activo	3
44026	Arcos de las Salinas	Oficinas(incluye también el resto de servicios)	Activo	3
44026	Arcos de las Salinas	Local agrario	Activo	4
44027	Arens de Lledó	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
44027	Arens de Lledó	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	1
44027	Arens de Lledó	Local comercial	Activo	3
44027	Arens de Lledó	Oficinas(incluye también el resto de servicios)	Activo	4
44027	Arens de Lledó	Local industrial	Activo	1
44028	Argente	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	1
44028	Argente	Local comercial	Activo	5
44028	Argente	Oficinas(incluye también el resto de servicios)	Activo	2
44028	Argente	Local industrial	Activo	1
44029	Ariño	No aplicable	Inactivo	1
44029	Ariño	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
44029	Ariño	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	3
44029	Ariño	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	4
44029	Ariño	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	4
44029	Ariño	Local comercial	Activo	13
44029	Ariño	Oficinas(incluye también el resto de servicios)	Activo	6
44029	Ariño	Local industrial	Activo	1
44031	Azaila	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
44031	Azaila	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	1
44031	Azaila	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	3
44031	Azaila	Local comercial	Activo	4
44031	Azaila	Oficinas(incluye también el resto de servicios)	Activo	5
44031	Azaila	Local industrial	Activo	3
44032	Bádenas	Oficinas(incluye también el resto de servicios)	Activo	3
44033	Báguena	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	2
44033	Báguena	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	1
44033	Báguena	Local comercial	Activo	7
44033	Báguena	Oficinas(incluye también el resto de servicios)	Activo	5
44033	Báguena	Local industrial	Activo	2
44033	Báguena	Local agrario	Activo	1
44034	Bañón	No aplicable	Inactivo	4
44034	Bañón	Oficinas(incluye también el resto de servicios)	Activo	2
44034	Bañón	Local industrial	Activo	2
44034	Bañón	Local agrario	Activo	2
44035	Barrachina	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
44035	Barrachina	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	2
44035	Barrachina	Oficinas(incluye también el resto de servicios)	Activo	1
44036	Bea	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
44036	Bea	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	1
44036	Bea	Oficinas(incluye también el resto de servicios)	Activo	2
44037	Beceite	No aplicable	Inactivo	11
44037	Beceite	Local comercial	Activo	10
44037	Beceite	Oficinas(incluye también el resto de servicios)	Activo	5
44037	Beceite	Local industrial	Activo	2
44038	Belmonte de San José	Local comercial	Activo	2
44038	Belmonte de San José	Oficinas(incluye también el resto de servicios)	Activo	4
44039	Bello	No aplicable	Inactivo	2
44039	Bello	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
44039	Bello	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	1
44039	Bello	Local comercial	Activo	8
44039	Bello	Oficinas(incluye también el resto de servicios)	Activo	14
44039	Bello	Local industrial	Activo	2
44039	Bello	Local agrario	Activo	2
44040	Berge	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	2
44040	Berge	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	1
44040	Berge	Local comercial	Activo	4
44040	Berge	Oficinas(incluye también el resto de servicios)	Activo	6
44040	Berge	Local agrario	Activo	2
44041	Bezas	No aplicable	Inactivo	3
44041	Bezas	Local comercial	Activo	1
44041	Bezas	Oficinas(incluye también el resto de servicios)	Activo	1
44042	Blancas	No aplicable	Inactivo	1
44042	Blancas	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
44042	Blancas	Local comercial	Activo	2
44042	Blancas	Oficinas(incluye también el resto de servicios)	Activo	7
44043	Blesa	No aplicable	Inactivo	2
44043	Blesa	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	2
44043	Blesa	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	1
44043	Blesa	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	2
44043	Blesa	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	8
44043	Blesa	Oficinas(incluye también el resto de servicios)	Activo	5
44044	Bordón	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	1
44044	Bordón	Local comercial	Activo	2
44044	Bordón	Oficinas(incluye también el resto de servicios)	Activo	3
44045	Bronchales	No aplicable	Inactivo	2
44045	Bronchales	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	2
44045	Bronchales	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	1
44045	Bronchales	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	1
44045	Bronchales	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	1
44045	Bronchales	Local comercial	Activo	24
44045	Bronchales	Oficinas(incluye también el resto de servicios)	Activo	7
44045	Bronchales	Local industrial	Activo	2
44046	Bueña	No aplicable	Inactivo	2
44046	Bueña	Oficinas(incluye también el resto de servicios)	Activo	8
44047	Burbáguena	No aplicable	Inactivo	1
44047	Burbáguena	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
44047	Burbáguena	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	2
44047	Burbáguena	Local comercial	Activo	2
44047	Burbáguena	Oficinas(incluye también el resto de servicios)	Activo	2
44048	Cabra de Mora	No aplicable	Inactivo	4
44048	Cabra de Mora	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	2
44048	Cabra de Mora	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	1
44048	Cabra de Mora	Local comercial	Activo	1
44048	Cabra de Mora	Oficinas(incluye también el resto de servicios)	Activo	7
44049	Calaceite	No aplicable	Inactivo	2
44049	Calaceite	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
44049	Calaceite	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	2
44049	Calaceite	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	1
44049	Calaceite	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	6
44049	Calaceite	Local comercial	Activo	31
44049	Calaceite	Oficinas(incluye también el resto de servicios)	Activo	18
44050	Calamocha	No aplicable	Inactivo	51
44050	Calamocha	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	9
44050	Calamocha	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	6
44050	Calamocha	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	8
44050	Calamocha	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	7
44050	Calamocha	Local comercial	Activo	173
44050	Calamocha	Oficinas(incluye también el resto de servicios)	Activo	83
44050	Calamocha	Local industrial	Activo	11
44050	Calamocha	Local agrario	Activo	3
44051	Calanda	No aplicable	Inactivo	23
44051	Calanda	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	2
44051	Calanda	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	6
44051	Calanda	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	4
44051	Calanda	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	9
44051	Calanda	Local comercial	Activo	94
44051	Calanda	Oficinas(incluye también el resto de servicios)	Activo	24
44051	Calanda	Local industrial	Activo	16
44051	Calanda	Local agrario	Activo	6
44052	Calomarde	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
44052	Calomarde	Local comercial	Activo	1
44053	Camañas	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	1
44053	Camañas	Local comercial	Activo	1
44053	Camañas	Oficinas(incluye también el resto de servicios)	Activo	2
44054	Camarena de la Sierra	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	2
44054	Camarena de la Sierra	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	1
44054	Camarena de la Sierra	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	1
44054	Camarena de la Sierra	Local comercial	Activo	4
44054	Camarena de la Sierra	Oficinas(incluye también el resto de servicios)	Activo	4
44055	Camarillas	No aplicable	Inactivo	1
44055	Camarillas	Oficinas(incluye también el resto de servicios)	Activo	3
44056	Caminreal	No aplicable	Inactivo	3
44056	Caminreal	Local comercial	Activo	2
44056	Caminreal	Oficinas(incluye también el resto de servicios)	Activo	6
44059	Cantavieja	No aplicable	Inactivo	10
44059	Cantavieja	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	30
44059	Cantavieja	Equipamientos de bienestar social(club de ancianos, centro de servicios sociales, centro de día,...)	Activo	1
44059	Cantavieja	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	3
44059	Cantavieja	Local comercial	Activo	28
44059	Cantavieja	Oficinas(incluye también el resto de servicios)	Activo	5
44059	Cantavieja	Local industrial	Activo	2
44059	Cantavieja	Local agrario	Activo	2
44061	Cañada de Verich (La)	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	2
44061	Cañada de Verich (La)	Oficinas(incluye también el resto de servicios)	Activo	3
44062	Cañada Vellida	No aplicable	Inactivo	1
44062	Cañada Vellida	Local agrario	Activo	1
44063	Cañizar del Olivar	No aplicable	Inactivo	1
44063	Cañizar del Olivar	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	1
44063	Cañizar del Olivar	Equipamientos culturales o deportivos(teatro, cine, museo, sala de exposiciones, polideportivo,...)	Activo	1
44063	Cañizar del Olivar	Local comercial	Activo	2
44063	Cañizar del Olivar	Oficinas(incluye también el resto de servicios)	Activo	3
44063	Cañizar del Olivar	Local industrial	Activo	1
44063	Cañizar del Olivar	Local agrario	Activo	1
44064	Cascante del Río	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
44064	Cascante del Río	Local comercial	Activo	1
44064	Cascante del Río	Oficinas(incluye también el resto de servicios)	Activo	5
44065	Castejón de Tornos	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	2
44065	Castejón de Tornos	Oficinas(incluye también el resto de servicios)	Activo	1
44066	Castel de Cabra	No aplicable	Inactivo	3
44066	Castel de Cabra	Equipamientos de salud(ambulatorio, centro de salud, hospital,...)	Activo	1
44066	Castel de Cabra	Equipamientos educativos(colegio, facultad, guardería, escuela,...)	Activo	1
