Mes (código)	Mes y año	Comarca código	Comarca nombre	Sexo	Nacionalidad	Afiliaciones en alta
202005	Mayo 2020	24	Campo de Daroca	Hombres	Extranjeros comunitarios (UE-28)	3
202005	Mayo 2020	24	Campo de Daroca	Mujeres	Extranjeros comunitarios (UE-28)	4
202005	Mayo 2020	25	Jiloca	Hombres	Españoles	1875
202005	Mayo 2020	25	Jiloca	Mujeres	Españoles	1289
202005	Mayo 2020	25	Jiloca	Hombres	Extranjeros comunitarios (UE-28)	174
202005	Mayo 2020	25	Jiloca	Mujeres	Extranjeros comunitarios (UE-28)	137
202005	Mayo 2020	25	Jiloca	Hombres	Extranjeros no comunitarios	208
202005	Mayo 2020	25	Jiloca	Mujeres	Extranjeros no comunitarios	58
202005	Mayo 2020	25	Jiloca	Hombres	Extranjeros comunitarios (UE-28)	23
202005	Mayo 2020	25	Jiloca	Mujeres	Extranjeros comunitarios (UE-28)	22
202005	Mayo 2020	26	Cuencas Mineras	Hombres	Españoles	1190
202005	Mayo 2020	26	Cuencas Mineras	Mujeres	Españoles	792
202005	Mayo 2020	26	Cuencas Mineras	Hombres	Extranjeros comunitarios (UE-28)	32
202005	Mayo 2020	26	Cuencas Mineras	Mujeres	Extranjeros comunitarios (UE-28)	44
202005	Mayo 2020	26	Cuencas Mineras	Hombres	Extranjeros no comunitarios	82
202005	Mayo 2020	26	Cuencas Mineras	Mujeres	Extranjeros no comunitarios	33
202005	Mayo 2020	26	Cuencas Mineras	Hombres	Extranjeros comunitarios (UE-28)	6
202005	Mayo 2020	26	Cuencas Mineras	Mujeres	Extranjeros comunitarios (UE-28)	1
202005	Mayo 2020	27	Andorra-Sierra de Arcos	Hombres	Españoles	1263
202005	Mayo 2020	27	Andorra-Sierra de Arcos	Mujeres	Españoles	872
202005	Mayo 2020	27	Andorra-Sierra de Arcos	Hombres	Extranjeros comunitarios (UE-28)	36
202005	Mayo 2020	27	Andorra-Sierra de Arcos	Mujeres	Extranjeros comunitarios (UE-28)	41
202005	Mayo 2020	27	Andorra-Sierra de Arcos	Hombres	Extranjeros no comunitarios	65
202005	Mayo 2020	27	Andorra-Sierra de Arcos	Mujeres	Extranjeros no comunitarios	27
202005	Mayo 2020	27	Andorra-Sierra de Arcos	Hombres	Extranjeros comunitarios (UE-28)	11
202005	Mayo 2020	27	Andorra-Sierra de Arcos	Mujeres	Extranjeros comunitarios (UE-28)	14
202005	Mayo 2020	28	Bajo Aragón	Hombres	Españoles	4910
202005	Mayo 2020	28	Bajo Aragón	Mujeres	Españoles	4029
202005	Mayo 2020	28	Bajo Aragón	Hombres	No consta	2
202005	Mayo 2020	28	Bajo Aragón	Mujeres	No consta	1
202005	Mayo 2020	28	Bajo Aragón	Hombres	Extranjeros comunitarios (UE-28)	472
202005	Mayo 2020	28	Bajo Aragón	Mujeres	Extranjeros comunitarios (UE-28)	439
202005	Mayo 2020	28	Bajo Aragón	Hombres	Extranjeros no comunitarios	362
202005	Mayo 2020	28	Bajo Aragón	Mujeres	Extranjeros no comunitarios	149
202005	Mayo 2020	28	Bajo Aragón	Hombres	Extranjeros comunitarios (UE-28)	36
202005	Mayo 2020	28	Bajo Aragón	Mujeres	Extranjeros comunitarios (UE-28)	42
202005	Mayo 2020	29	Comunidad de Teruel	Hombres	Españoles	11073
202005	Mayo 2020	29	Comunidad de Teruel	Mujeres	Españoles	10533
202005	Mayo 2020	29	Comunidad de Teruel	Hombres	No consta	1
202005	Mayo 2020	29	Comunidad de Teruel	Mujeres	No consta	1
202005	Mayo 2020	29	Comunidad de Teruel	Hombres	Extranjeros comunitarios (UE-28)	530
202005	Mayo 2020	29	Comunidad de Teruel	Mujeres	Extranjeros comunitarios (UE-28)	546
202005	Mayo 2020	29	Comunidad de Teruel	Hombres	Extranjeros no comunitarios	780
202005	Mayo 2020	29	Comunidad de Teruel	Mujeres	Extranjeros no comunitarios	359
202005	Mayo 2020	29	Comunidad de Teruel	Hombres	Extranjeros comunitarios (UE-28)	111
202005	Mayo 2020	29	Comunidad de Teruel	Mujeres	Extranjeros comunitarios (UE-28)	52
202005	Mayo 2020	30	Maestrazgo	Hombres	Españoles	532
202005	Mayo 2020	30	Maestrazgo	Mujeres	Españoles	325
202005	Mayo 2020	30	Maestrazgo	Hombres	Extranjeros comunitarios (UE-28)	28
202005	Mayo 2020	30	Maestrazgo	Mujeres	Extranjeros comunitarios (UE-28)	14
202005	Mayo 2020	30	Maestrazgo	Hombres	Extranjeros no comunitarios	26
202005	Mayo 2020	30	Maestrazgo	Mujeres	Extranjeros no comunitarios	10
202005	Mayo 2020	30	Maestrazgo	Hombres	Extranjeros comunitarios (UE-28)	2
202005	Mayo 2020	30	Maestrazgo	Mujeres	Extranjeros comunitarios (UE-28)	1
202005	Mayo 2020	31	Sierra de Albarracín	Hombres	Españoles	613
202005	Mayo 2020	31	Sierra de Albarracín	Mujeres	Españoles	500
202005	Mayo 2020	31	Sierra de Albarracín	Hombres	Extranjeros comunitarios (UE-28)	12
202005	Mayo 2020	31	Sierra de Albarracín	Mujeres	Extranjeros comunitarios (UE-28)	17
202005	Mayo 2020	31	Sierra de Albarracín	Hombres	Extranjeros no comunitarios	58
202005	Mayo 2020	31	Sierra de Albarracín	Mujeres	Extranjeros no comunitarios	32
202005	Mayo 2020	31	Sierra de Albarracín	Hombres	Extranjeros comunitarios (UE-28)	11
202005	Mayo 2020	31	Sierra de Albarracín	Mujeres	Extranjeros comunitarios (UE-28)	3
202005	Mayo 2020	32	Gúdar-Javalambre	Hombres	Españoles	1582
202005	Mayo 2020	32	Gúdar-Javalambre	Mujeres	Españoles	983
202005	Mayo 2020	32	Gúdar-Javalambre	Hombres	Extranjeros comunitarios (UE-28)	92
202005	Mayo 2020	32	Gúdar-Javalambre	Mujeres	Extranjeros comunitarios (UE-28)	56
202005	Mayo 2020	32	Gúdar-Javalambre	Hombres	Extranjeros no comunitarios	187
202005	Mayo 2020	32	Gúdar-Javalambre	Mujeres	Extranjeros no comunitarios	63
202005	Mayo 2020	32	Gúdar-Javalambre	Hombres	Extranjeros comunitarios (UE-28)	6
202005	Mayo 2020	32	Gúdar-Javalambre	Mujeres	Extranjeros comunitarios (UE-28)	7
202005	Mayo 2020	33	Matarraña / Matarranya	Hombres	Españoles	1507
202005	Mayo 2020	33	Matarraña / Matarranya	Mujeres	Españoles	1107
202005	Mayo 2020	33	Matarraña / Matarranya	Hombres	Extranjeros comunitarios (UE-28)	171
202005	Mayo 2020	33	Matarraña / Matarranya	Mujeres	Extranjeros comunitarios (UE-28)	112
202005	Mayo 2020	33	Matarraña / Matarranya	Hombres	Extranjeros no comunitarios	234
202005	Mayo 2020	33	Matarraña / Matarranya	Mujeres	Extranjeros no comunitarios	54
202005	Mayo 2020	33	Matarraña / Matarranya	Hombres	Extranjeros comunitarios (UE-28)	31
202005	Mayo 2020	33	Matarraña / Matarranya	Mujeres	Extranjeros comunitarios (UE-28)	25
202003	Marzo 2020	01	La Jacetania	Hombres	Españoles	2450
202003	Marzo 2020	01	La Jacetania	Mujeres	Españoles	2272
202003	Marzo 2020	01	La Jacetania	Hombres	Extranjeros comunitarios (UE-28)	60
202003	Marzo 2020	01	La Jacetania	Mujeres	Extranjeros comunitarios (UE-28)	66
202003	Marzo 2020	01	La Jacetania	Hombres	Extranjeros no comunitarios	124
202003	Marzo 2020	01	La Jacetania	Mujeres	Extranjeros no comunitarios	124
202003	Marzo 2020	01	La Jacetania	Hombres	Extranjeros comunitarios (UE-28)	40
202003	Marzo 2020	01	La Jacetania	Mujeres	Extranjeros comunitarios (UE-28)	30
202003	Marzo 2020	02	Alto Gállego	Hombres	Españoles	2413
202003	Marzo 2020	02	Alto Gállego	Mujeres	Españoles	1597
202003	Marzo 2020	02	Alto Gállego	Mujeres	No consta	1
202003	Marzo 2020	02	Alto Gállego	Hombres	Extranjeros comunitarios (UE-28)	118
202003	Marzo 2020	02	Alto Gállego	Mujeres	Extranjeros comunitarios (UE-28)	101
202003	Marzo 2020	02	Alto Gállego	Hombres	Extranjeros no comunitarios	109
202003	Marzo 2020	02	Alto Gállego	Mujeres	Extranjeros no comunitarios	65
202003	Marzo 2020	02	Alto Gállego	Hombres	Extranjeros comunitarios (UE-28)	48
202003	Marzo 2020	02	Alto Gállego	Mujeres	Extranjeros comunitarios (UE-28)	41
202003	Marzo 2020	03	Sobrarbe	Hombres	Españoles	1231
202003	Marzo 2020	03	Sobrarbe	Mujeres	Españoles	835
202003	Marzo 2020	03	Sobrarbe	Hombres	Extranjeros comunitarios (UE-28)	109
202003	Marzo 2020	03	Sobrarbe	Mujeres	Extranjeros comunitarios (UE-28)	69
202003	Marzo 2020	03	Sobrarbe	Hombres	Extranjeros no comunitarios	55
202003	Marzo 2020	03	Sobrarbe	Mujeres	Extranjeros no comunitarios	43
202003	Marzo 2020	03	Sobrarbe	Hombres	Extranjeros comunitarios (UE-28)	26
202003	Marzo 2020	03	Sobrarbe	Mujeres	Extranjeros comunitarios (UE-28)	26
202003	Marzo 2020	04	La Ribagorza	Hombres	Españoles	2039
202003	Marzo 2020	04	La Ribagorza	Mujeres	Españoles	1470
202003	Marzo 2020	04	La Ribagorza	Hombres	Extranjeros comunitarios (UE-28)	287
202003	Marzo 2020	04	La Ribagorza	Mujeres	Extranjeros comunitarios (UE-28)	202
202003	Marzo 2020	04	La Ribagorza	Hombres	Extranjeros no comunitarios	112
202003	Marzo 2020	04	La Ribagorza	Mujeres	Extranjeros no comunitarios	84
202003	Marzo 2020	04	La Ribagorza	Hombres	Extranjeros comunitarios (UE-28)	43
202003	Marzo 2020	04	La Ribagorza	Mujeres	Extranjeros comunitarios (UE-28)	28
202003	Marzo 2020	05	Cinco Villas	Hombres	Españoles	6372
202003	Marzo 2020	05	Cinco Villas	Mujeres	Españoles	4162
202003	Marzo 2020	05	Cinco Villas	Hombres	No consta	1
202003	Marzo 2020	05	Cinco Villas	Hombres	Extranjeros comunitarios (UE-28)	724
202003	Marzo 2020	05	Cinco Villas	Mujeres	Extranjeros comunitarios (UE-28)	447
202003	Marzo 2020	05	Cinco Villas	Hombres	Extranjeros no comunitarios	938
202003	Marzo 2020	05	Cinco Villas	Mujeres	Extranjeros no comunitarios	305
202003	Marzo 2020	05	Cinco Villas	Hombres	Extranjeros comunitarios (UE-28)	60
202003	Marzo 2020	05	Cinco Villas	Mujeres	Extranjeros comunitarios (UE-28)	38
202003	Marzo 2020	06	Hoya de Huesca / Plana de Uesca	Hombres	Españoles	15233
202003	Marzo 2020	06	Hoya de Huesca / Plana de Uesca	Mujeres	Españoles	15894
202003	Marzo 2020	06	Hoya de Huesca / Plana de Uesca	Hombres	No consta	1
202003	Marzo 2020	06	Hoya de Huesca / Plana de Uesca	Mujeres	No consta	1
202003	Marzo 2020	06	Hoya de Huesca / Plana de Uesca	Hombres	Extranjeros comunitarios (UE-28)	427
202003	Marzo 2020	06	Hoya de Huesca / Plana de Uesca	Mujeres	Extranjeros comunitarios (UE-28)	566
202003	Marzo 2020	06	Hoya de Huesca / Plana de Uesca	Hombres	Extranjeros comunitarios (UE-28)	2
202003	Marzo 2020	06	Hoya de Huesca / Plana de Uesca	Hombres	Extranjeros no comunitarios	833
202003	Marzo 2020	06	Hoya de Huesca / Plana de Uesca	Mujeres	Extranjeros no comunitarios	674
202003	Marzo 2020	06	Hoya de Huesca / Plana de Uesca	Hombres	Extranjeros comunitarios (UE-28)	141
202003	Marzo 2020	06	Hoya de Huesca / Plana de Uesca	Mujeres	Extranjeros comunitarios (UE-28)	142
202003	Marzo 2020	07	Somontano de Barbastro	Hombres	Españoles	4433
202003	Marzo 2020	07	Somontano de Barbastro	Mujeres	Españoles	4119
202003	Marzo 2020	07	Somontano de Barbastro	Mujeres	No consta	2
202003	Marzo 2020	07	Somontano de Barbastro	Hombres	Extranjeros comunitarios (UE-28)	207
202003	Marzo 2020	07	Somontano de Barbastro	Mujeres	Extranjeros comunitarios (UE-28)	233
202003	Marzo 2020	07	Somontano de Barbastro	Hombres	Extranjeros no comunitarios	466
202003	Marzo 2020	07	Somontano de Barbastro	Mujeres	Extranjeros no comunitarios	212
202003	Marzo 2020	07	Somontano de Barbastro	Hombres	Extranjeros comunitarios (UE-28)	74
202003	Marzo 2020	07	Somontano de Barbastro	Mujeres	Extranjeros comunitarios (UE-28)	48
202003	Marzo 2020	08	Cinca Medio	Hombres	Españoles	4497
202003	Marzo 2020	08	Cinca Medio	Mujeres	Españoles	2814
202003	Marzo 2020	08	Cinca Medio	Mujeres	No consta	2
202003	Marzo 2020	08	Cinca Medio	Hombres	Extranjeros comunitarios (UE-28)	464
202003	Marzo 2020	08	Cinca Medio	Mujeres	Extranjeros comunitarios (UE-28)	279
202003	Marzo 2020	08	Cinca Medio	Hombres	Extranjeros no comunitarios	599
202003	Marzo 2020	08	Cinca Medio	Mujeres	Extranjeros no comunitarios	165
202003	Marzo 2020	08	Cinca Medio	Hombres	Extranjeros comunitarios (UE-28)	58
202003	Marzo 2020	08	Cinca Medio	Mujeres	Extranjeros comunitarios (UE-28)	54
202003	Marzo 2020	09	La Litera / La Llitera	Hombres	Españoles	4331
202003	Marzo 2020	09	La Litera / La Llitera	Mujeres	Españoles	2574
202003	Marzo 2020	09	La Litera / La Llitera	Hombres	Extranjeros comunitarios (UE-28)	442
202003	Marzo 2020	09	La Litera / La Llitera	Mujeres	Extranjeros comunitarios (UE-28)	272
202003	Marzo 2020	09	La Litera / La Llitera	Hombres	Extranjeros no comunitarios	1179
202003	Marzo 2020	09	La Litera / La Llitera	Mujeres	Extranjeros no comunitarios	223
202003	Marzo 2020	09	La Litera / La Llitera	Hombres	Extranjeros comunitarios (UE-28)	90
202003	Marzo 2020	09	La Litera / La Llitera	Mujeres	Extranjeros comunitarios (UE-28)	49
202003	Marzo 2020	10	Los Monegros	Hombres	Españoles	3527
202003	Marzo 2020	10	Los Monegros	Mujeres	Españoles	1809
202003	Marzo 2020	10	Los Monegros	Hombres	No consta	3
202003	Marzo 2020	10	Los Monegros	Mujeres	No consta	1
202003	Marzo 2020	10	Los Monegros	Hombres	Extranjeros comunitarios (UE-28)	317
202003	Marzo 2020	10	Los Monegros	Mujeres	Extranjeros comunitarios (UE-28)	169
202003	Marzo 2020	10	Los Monegros	Hombres	Extranjeros no comunitarios	325
202003	Marzo 2020	10	Los Monegros	Mujeres	Extranjeros no comunitarios	96
202003	Marzo 2020	10	Los Monegros	Hombres	Extranjeros comunitarios (UE-28)	48
202003	Marzo 2020	10	Los Monegros	Mujeres	Extranjeros comunitarios (UE-28)	24
202003	Marzo 2020	11	Bajo Cinca / Baix Cinca	Hombres	Españoles	4823
202003	Marzo 2020	11	Bajo Cinca / Baix Cinca	Mujeres	Españoles	3325
202003	Marzo 2020	11	Bajo Cinca / Baix Cinca	Mujeres	No consta	1
202003	Marzo 2020	11	Bajo Cinca / Baix Cinca	Hombres	Extranjeros comunitarios (UE-28)	832
202003	Marzo 2020	11	Bajo Cinca / Baix Cinca	Mujeres	Extranjeros comunitarios (UE-28)	482
202003	Marzo 2020	11	Bajo Cinca / Baix Cinca	Hombres	Extranjeros no comunitarios	1012
202003	Marzo 2020	11	Bajo Cinca / Baix Cinca	Mujeres	Extranjeros no comunitarios	171
202003	Marzo 2020	11	Bajo Cinca / Baix Cinca	Hombres	Extranjeros comunitarios (UE-28)	104
202003	Marzo 2020	11	Bajo Cinca / Baix Cinca	Mujeres	Extranjeros comunitarios (UE-28)	115
202003	Marzo 2020	12	Tarazona y el Moncayo	Hombres	Españoles	2222
202003	Marzo 2020	12	Tarazona y el Moncayo	Mujeres	Españoles	1641
202003	Marzo 2020	12	Tarazona y el Moncayo	Hombres	No consta	1
202003	Marzo 2020	12	Tarazona y el Moncayo	Hombres	Extranjeros comunitarios (UE-28)	103
202003	Marzo 2020	12	Tarazona y el Moncayo	Mujeres	Extranjeros comunitarios (UE-28)	59
202003	Marzo 2020	12	Tarazona y el Moncayo	Hombres	Extranjeros no comunitarios	137
202003	Marzo 2020	12	Tarazona y el Moncayo	Mujeres	Extranjeros no comunitarios	59
202003	Marzo 2020	12	Tarazona y el Moncayo	Hombres	Extranjeros comunitarios (UE-28)	11
202003	Marzo 2020	12	Tarazona y el Moncayo	Mujeres	Extranjeros comunitarios (UE-28)	14
202003	Marzo 2020	13	Campo de Borja	Hombres	Españoles	2098
202003	Marzo 2020	13	Campo de Borja	Mujeres	Españoles	1791
202003	Marzo 2020	13	Campo de Borja	Hombres	Extranjeros comunitarios (UE-28)	175
202003	Marzo 2020	13	Campo de Borja	Mujeres	Extranjeros comunitarios (UE-28)	137
202003	Marzo 2020	13	Campo de Borja	Hombres	Extranjeros no comunitarios	135
202003	Marzo 2020	13	Campo de Borja	Mujeres	Extranjeros no comunitarios	46
202003	Marzo 2020	13	Campo de Borja	Hombres	Extranjeros comunitarios (UE-28)	12
202003	Marzo 2020	13	Campo de Borja	Mujeres	Extranjeros comunitarios (UE-28)	10
202003	Marzo 2020	14	Aranda	Hombres	Españoles	752
202003	Marzo 2020	14	Aranda	Mujeres	Españoles	419
202003	Marzo 2020	14	Aranda	Hombres	Extranjeros comunitarios (UE-28)	45
202003	Marzo 2020	14	Aranda	Mujeres	Extranjeros comunitarios (UE-28)	36
202003	Marzo 2020	14	Aranda	Hombres	Extranjeros no comunitarios	20
202003	Marzo 2020	14	Aranda	Mujeres	Extranjeros no comunitarios	4
202003	Marzo 2020	14	Aranda	Hombres	Extranjeros comunitarios (UE-28)	4
202003	Marzo 2020	14	Aranda	Mujeres	Extranjeros comunitarios (UE-28)	2
202003	Marzo 2020	15	Ribera Alta del Ebro	Hombres	Españoles	12534
202003	Marzo 2020	15	Ribera Alta del Ebro	Mujeres	Españoles	4606
202003	Marzo 2020	15	Ribera Alta del Ebro	Hombres	No consta	1
202003	Marzo 2020	15	Ribera Alta del Ebro	Hombres	Extranjeros comunitarios (UE-28)	753
202003	Marzo 2020	15	Ribera Alta del Ebro	Mujeres	Extranjeros comunitarios (UE-28)	348
202003	Marzo 2020	15	Ribera Alta del Ebro	Hombres	Extranjeros no comunitarios	721
202003	Marzo 2020	15	Ribera Alta del Ebro	Mujeres	Extranjeros no comunitarios	241
202003	Marzo 2020	15	Ribera Alta del Ebro	Hombres	Extranjeros comunitarios (UE-28)	190
202003	Marzo 2020	15	Ribera Alta del Ebro	Mujeres	Extranjeros comunitarios (UE-28)	68
202003	Marzo 2020	16	Valdejalón	Hombres	Españoles	7028
202003	Marzo 2020	16	Valdejalón	Mujeres	Españoles	3676
202003	Marzo 2020	16	Valdejalón	Hombres	No consta	3
202003	Marzo 2020	16	Valdejalón	Hombres	Extranjeros comunitarios (UE-28)	1066
202003	Marzo 2020	16	Valdejalón	Mujeres	Extranjeros comunitarios (UE-28)	778
202003	Marzo 2020	16	Valdejalón	Hombres	Extranjeros no comunitarios	673
202003	Marzo 2020	16	Valdejalón	Mujeres	Extranjeros no comunitarios	315
202003	Marzo 2020	16	Valdejalón	Hombres	Extranjeros comunitarios (UE-28)	96
202003	Marzo 2020	16	Valdejalón	Mujeres	Extranjeros comunitarios (UE-28)	51
202003	Marzo 2020	17	Central	Hombres	Españoles	144696
202003	Marzo 2020	17	Central	Mujeres	Españoles	142738
202003	Marzo 2020	17	Central	Hombres	No consta	28
202003	Marzo 2020	17	Central	Mujeres	No consta	16
202003	Marzo 2020	17	Central	Hombres	Extranjeros comunitarios (UE-28)	6438
202003	Marzo 2020	17	Central	Mujeres	Extranjeros comunitarios (UE-28)	8326
202003	Marzo 2020	17	Central	Hombres	Extranjeros comunitarios (UE-28)	6
202003	Marzo 2020	17	Central	Mujeres	Extranjeros comunitarios (UE-28)	7
202003	Marzo 2020	17	Central	Hombres	Extranjeros no comunitarios	10164
202003	Marzo 2020	17	Central	Mujeres	Extranjeros no comunitarios	9411
202003	Marzo 2020	17	Central	Hombres	Extranjeros comunitarios (UE-28)	1807
202003	Marzo 2020	17	Central	Mujeres	Extranjeros comunitarios (UE-28)	1441
202003	Marzo 2020	18	Ribera Baja del Ebro	Hombres	Españoles	1906
202003	Marzo 2020	18	Ribera Baja del Ebro	Mujeres	Españoles	1117
202003	Marzo 2020	18	Ribera Baja del Ebro	Hombres	Extranjeros comunitarios (UE-28)	90
202003	Marzo 2020	18	Ribera Baja del Ebro	Mujeres	Extranjeros comunitarios (UE-28)	39
202003	Marzo 2020	18	Ribera Baja del Ebro	Hombres	Extranjeros no comunitarios	147
202003	Marzo 2020	18	Ribera Baja del Ebro	Mujeres	Extranjeros no comunitarios	60
202003	Marzo 2020	18	Ribera Baja del Ebro	Hombres	Extranjeros comunitarios (UE-28)	13
202003	Marzo 2020	18	Ribera Baja del Ebro	Mujeres	Extranjeros comunitarios (UE-28)	8
202003	Marzo 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Españoles	2095
202003	Marzo 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Españoles	1630
202003	Marzo 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	No consta	4
202003	Marzo 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Extranjeros comunitarios (UE-28)	218
202003	Marzo 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Extranjeros comunitarios (UE-28)	211
202003	Marzo 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Extranjeros no comunitarios	624
202003	Marzo 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Extranjeros no comunitarios	72
202003	Marzo 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Extranjeros comunitarios (UE-28)	53
202003	Marzo 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Extranjeros comunitarios (UE-28)	33
202003	Marzo 2020	20	Comunidad de Calatayud	Hombres	Españoles	4589
202003	Marzo 2020	20	Comunidad de Calatayud	Mujeres	Españoles	3764
202003	Marzo 2020	20	Comunidad de Calatayud	Hombres	Extranjeros comunitarios (UE-28)	649
202003	Marzo 2020	20	Comunidad de Calatayud	Mujeres	Extranjeros comunitarios (UE-28)	615
202003	Marzo 2020	20	Comunidad de Calatayud	Hombres	Extranjeros no comunitarios	244
202003	Marzo 2020	20	Comunidad de Calatayud	Mujeres	Extranjeros no comunitarios	147
202003	Marzo 2020	20	Comunidad de Calatayud	Hombres	Extranjeros comunitarios (UE-28)	23
202003	Marzo 2020	20	Comunidad de Calatayud	Mujeres	Extranjeros comunitarios (UE-28)	12
202003	Marzo 2020	21	Campo de Cariñena	Hombres	Españoles	2589
202003	Marzo 2020	21	Campo de Cariñena	Mujeres	Españoles	1076
202003	Marzo 2020	21	Campo de Cariñena	Hombres	Extranjeros comunitarios (UE-28)	390
202003	Marzo 2020	21	Campo de Cariñena	Mujeres	Extranjeros comunitarios (UE-28)	206
202003	Marzo 2020	21	Campo de Cariñena	Hombres	Extranjeros no comunitarios	260
202003	Marzo 2020	21	Campo de Cariñena	Mujeres	Extranjeros no comunitarios	94
202003	Marzo 2020	21	Campo de Cariñena	Hombres	Extranjeros comunitarios (UE-28)	35
202003	Marzo 2020	21	Campo de Cariñena	Mujeres	Extranjeros comunitarios (UE-28)	24
202003	Marzo 2020	22	Campo de Belchite	Hombres	Españoles	641
202003	Marzo 2020	22	Campo de Belchite	Mujeres	Españoles	401
202003	Marzo 2020	22	Campo de Belchite	Hombres	Extranjeros comunitarios (UE-28)	59
202003	Marzo 2020	22	Campo de Belchite	Mujeres	Extranjeros comunitarios (UE-28)	39
202003	Marzo 2020	22	Campo de Belchite	Hombres	Extranjeros no comunitarios	34
202003	Marzo 2020	22	Campo de Belchite	Mujeres	Extranjeros no comunitarios	29
202003	Marzo 2020	22	Campo de Belchite	Hombres	Extranjeros comunitarios (UE-28)	1
202003	Marzo 2020	22	Campo de Belchite	Mujeres	Extranjeros comunitarios (UE-28)	4
202003	Marzo 2020	23	Bajo Martín	Hombres	Españoles	1367
202003	Marzo 2020	23	Bajo Martín	Mujeres	Españoles	694
