Comarca código	Comarca nombre	Tipo variación	Nacionalidad Continente codigo	Nacionalidad Continente	Sexo	Año	Variaciones
21	Campo de Cariñena	Externa	2	África	Mujeres	2014	7
21	Campo de Cariñena	Externa	3	América	Hombres	2014	1
21	Campo de Cariñena	Externa	3	América	Mujeres	2014	8
21	Campo de Cariñena	Externa	4	Asia	Mujeres	2014	1
21	Campo de Cariñena	Interna	1	Europa	Hombres	2014	103
21	Campo de Cariñena	Interna	1	Europa	Mujeres	2014	89
21	Campo de Cariñena	Interna	2	África	Hombres	2014	20
21	Campo de Cariñena	Interna	2	África	Mujeres	2014	7
21	Campo de Cariñena	Interna	3	América	Hombres	2014	1
21	Campo de Cariñena	Interna	3	América	Mujeres	2014	4
22	Campo de Belchite	Externa	1	Europa	Hombres	2014	14
22	Campo de Belchite	Externa	1	Europa	Mujeres	2014	16
22	Campo de Belchite	Externa	2	África	Hombres	2014	4
22	Campo de Belchite	Externa	2	África	Mujeres	2014	1
22	Campo de Belchite	Externa	3	América	Hombres	2014	1
22	Campo de Belchite	Externa	3	América	Mujeres	2014	1
22	Campo de Belchite	Interna	1	Europa	Hombres	2014	79
22	Campo de Belchite	Interna	1	Europa	Mujeres	2014	84
22	Campo de Belchite	Interna	2	África	Hombres	2014	5
22	Campo de Belchite	Interna	2	África	Mujeres	2014	4
23	Bajo Martín	Externa	1	Europa	Hombres	2014	28
23	Bajo Martín	Externa	1	Europa	Mujeres	2014	36
23	Bajo Martín	Externa	2	África	Hombres	2014	20
23	Bajo Martín	Externa	2	África	Mujeres	2014	8
23	Bajo Martín	Externa	3	América	Hombres	2014	1
23	Bajo Martín	Externa	3	América	Mujeres	2014	2
23	Bajo Martín	Externa	4	Asia	Hombres	2014	2
23	Bajo Martín	Interna	1	Europa	Hombres	2014	49
23	Bajo Martín	Interna	1	Europa	Mujeres	2014	56
23	Bajo Martín	Interna	2	África	Hombres	2014	12
23	Bajo Martín	Interna	2	África	Mujeres	2014	12
23	Bajo Martín	Interna	3	América	Hombres	2014	1
24	Campo de Daroca	Externa	1	Europa	Hombres	2014	45
24	Campo de Daroca	Externa	1	Europa	Mujeres	2014	31
24	Campo de Daroca	Externa	2	África	Hombres	2014	6
24	Campo de Daroca	Externa	2	África	Mujeres	2014	5
24	Campo de Daroca	Externa	3	América	Hombres	2014	3
24	Campo de Daroca	Externa	3	América	Mujeres	2014	2
24	Campo de Daroca	Interna	1	Europa	Hombres	2014	98
24	Campo de Daroca	Interna	1	Europa	Mujeres	2014	101
24	Campo de Daroca	Interna	2	África	Hombres	2014	10
24	Campo de Daroca	Interna	2	África	Mujeres	2014	4
24	Campo de Daroca	Interna	3	América	Hombres	2014	1
24	Campo de Daroca	Interna	3	América	Mujeres	2014	4
25	Jiloca	Externa	1	Europa	Hombres	2014	83
25	Jiloca	Externa	1	Europa	Mujeres	2014	76
25	Jiloca	Externa	2	África	Hombres	2014	14
25	Jiloca	Externa	2	África	Mujeres	2014	8
25	Jiloca	Externa	3	América	Hombres	2014	8
25	Jiloca	Externa	3	América	Mujeres	2014	13
25	Jiloca	Externa	4	Asia	Hombres	2014	6
25	Jiloca	Externa	4	Asia	Mujeres	2014	7
25	Jiloca	Interna	1	Europa	Hombres	2014	132
25	Jiloca	Interna	1	Europa	Mujeres	2014	114
25	Jiloca	Interna	2	África	Hombres	2014	25
25	Jiloca	Interna	2	África	Mujeres	2014	25
25	Jiloca	Interna	3	América	Hombres	2014	4
25	Jiloca	Interna	3	América	Mujeres	2014	15
26	Cuencas Mineras	Externa	1	Europa	Hombres	2014	55
26	Cuencas Mineras	Externa	1	Europa	Mujeres	2014	49
26	Cuencas Mineras	Externa	2	África	Hombres	2014	7
26	Cuencas Mineras	Externa	2	África	Mujeres	2014	2
26	Cuencas Mineras	Externa	3	América	Hombres	2014	5
26	Cuencas Mineras	Externa	3	América	Mujeres	2014	3
26	Cuencas Mineras	Externa	4	Asia	Hombres	2014	10
26	Cuencas Mineras	Externa	4	Asia	Mujeres	2014	1
26	Cuencas Mineras	Interna	1	Europa	Hombres	2014	59
26	Cuencas Mineras	Interna	1	Europa	Mujeres	2014	54
26	Cuencas Mineras	Interna	2	África	Hombres	2014	25
26	Cuencas Mineras	Interna	2	África	Mujeres	2014	9
26	Cuencas Mineras	Interna	3	América	Hombres	2014	4
26	Cuencas Mineras	Interna	3	América	Mujeres	2014	3
26	Cuencas Mineras	Interna	4	Asia	Hombres	2014	4
27	Andorra-Sierra de Arcos	Externa	1	Europa	Hombres	2014	61
27	Andorra-Sierra de Arcos	Externa	1	Europa	Mujeres	2014	58
27	Andorra-Sierra de Arcos	Externa	2	África	Hombres	2014	7
27	Andorra-Sierra de Arcos	Externa	2	África	Mujeres	2014	3
27	Andorra-Sierra de Arcos	Externa	3	América	Hombres	2014	4
27	Andorra-Sierra de Arcos	Externa	3	América	Mujeres	2014	6
27	Andorra-Sierra de Arcos	Externa	4	Asia	Hombres	2014	10
27	Andorra-Sierra de Arcos	Externa	4	Asia	Mujeres	2014	2
27	Andorra-Sierra de Arcos	Externa	5	Otros continentes	Mujeres	2014	1
27	Andorra-Sierra de Arcos	Interna	1	Europa	Hombres	2014	54
27	Andorra-Sierra de Arcos	Interna	1	Europa	Mujeres	2014	56
27	Andorra-Sierra de Arcos	Interna	2	África	Hombres	2014	10
27	Andorra-Sierra de Arcos	Interna	2	África	Mujeres	2014	6
27	Andorra-Sierra de Arcos	Interna	3	América	Mujeres	2014	3
27	Andorra-Sierra de Arcos	Interna	4	Asia	Hombres	2014	3
27	Andorra-Sierra de Arcos	Interna	4	Asia	Mujeres	2014	2
28	Bajo Aragón	Externa	1	Europa	Hombres	2014	166
28	Bajo Aragón	Externa	1	Europa	Mujeres	2014	159
28	Bajo Aragón	Externa	2	África	Hombres	2014	41
28	Bajo Aragón	Externa	2	África	Mujeres	2014	30
28	Bajo Aragón	Externa	3	América	Hombres	2014	13
28	Bajo Aragón	Externa	3	América	Mujeres	2014	19
28	Bajo Aragón	Externa	4	Asia	Hombres	2014	2
28	Bajo Aragón	Interna	1	Europa	Hombres	2014	182
28	Bajo Aragón	Interna	1	Europa	Mujeres	2014	177
28	Bajo Aragón	Interna	2	África	Hombres	2014	22
28	Bajo Aragón	Interna	2	África	Mujeres	2014	24
28	Bajo Aragón	Interna	3	América	Hombres	2014	8
28	Bajo Aragón	Interna	3	América	Mujeres	2014	15
28	Bajo Aragón	Interna	4	Asia	Hombres	2014	9
28	Bajo Aragón	Interna	4	Asia	Mujeres	2014	3
29	Comunidad de Teruel	Externa	1	Europa	Hombres	2014	277
29	Comunidad de Teruel	Externa	1	Europa	Mujeres	2014	280
29	Comunidad de Teruel	Externa	2	África	Hombres	2014	43
29	Comunidad de Teruel	Externa	2	África	Mujeres	2014	35
29	Comunidad de Teruel	Externa	3	América	Hombres	2014	51
29	Comunidad de Teruel	Externa	3	América	Mujeres	2014	55
29	Comunidad de Teruel	Externa	4	Asia	Hombres	2014	14
29	Comunidad de Teruel	Externa	4	Asia	Mujeres	2014	11
29	Comunidad de Teruel	Interna	1	Europa	Hombres	2014	283
29	Comunidad de Teruel	Interna	1	Europa	Mujeres	2014	341
29	Comunidad de Teruel	Interna	2	África	Hombres	2014	32
29	Comunidad de Teruel	Interna	2	África	Mujeres	2014	26
29	Comunidad de Teruel	Interna	3	América	Hombres	2014	12
29	Comunidad de Teruel	Interna	3	América	Mujeres	2014	27
29	Comunidad de Teruel	Interna	4	Asia	Hombres	2014	5
29	Comunidad de Teruel	Interna	4	Asia	Mujeres	2014	9
30	Maestrazgo	Externa	1	Europa	Hombres	2014	27
30	Maestrazgo	Externa	1	Europa	Mujeres	2014	31
30	Maestrazgo	Externa	2	África	Hombres	2014	5
30	Maestrazgo	Externa	2	África	Mujeres	2014	2
30	Maestrazgo	Externa	3	América	Mujeres	2014	1
30	Maestrazgo	Externa	4	Asia	Hombres	2014	3
30	Maestrazgo	Interna	1	Europa	Hombres	2014	24
30	Maestrazgo	Interna	1	Europa	Mujeres	2014	18
30	Maestrazgo	Interna	2	África	Hombres	2014	3
30	Maestrazgo	Interna	2	África	Mujeres	2014	1
30	Maestrazgo	Interna	3	América	Mujeres	2014	2
31	Sierra de Albarracín	Externa	1	Europa	Hombres	2014	60
31	Sierra de Albarracín	Externa	1	Europa	Mujeres	2014	47
31	Sierra de Albarracín	Externa	2	África	Hombres	2014	6
31	Sierra de Albarracín	Externa	2	África	Mujeres	2014	3
31	Sierra de Albarracín	Externa	3	América	Hombres	2014	2
31	Sierra de Albarracín	Externa	3	América	Mujeres	2014	2
31	Sierra de Albarracín	Interna	1	Europa	Hombres	2014	74
31	Sierra de Albarracín	Interna	1	Europa	Mujeres	2014	57
31	Sierra de Albarracín	Interna	2	África	Hombres	2014	1
31	Sierra de Albarracín	Interna	2	África	Mujeres	2014	3
31	Sierra de Albarracín	Interna	3	América	Hombres	2014	1
31	Sierra de Albarracín	Interna	3	América	Mujeres	2014	4
32	Gúdar-Javalambre	Externa	1	Europa	Hombres	2014	129
32	Gúdar-Javalambre	Externa	1	Europa	Mujeres	2014	116
32	Gúdar-Javalambre	Externa	2	África	Hombres	2014	12
32	Gúdar-Javalambre	Externa	2	África	Mujeres	2014	9
32	Gúdar-Javalambre	Externa	3	América	Hombres	2014	1
32	Gúdar-Javalambre	Externa	3	América	Mujeres	2014	7
32	Gúdar-Javalambre	Externa	4	Asia	Hombres	2014	2
32	Gúdar-Javalambre	Externa	4	Asia	Mujeres	2014	2
32	Gúdar-Javalambre	Interna	1	Europa	Hombres	2014	51
32	Gúdar-Javalambre	Interna	1	Europa	Mujeres	2014	44
32	Gúdar-Javalambre	Interna	2	África	Hombres	2014	9
32	Gúdar-Javalambre	Interna	2	África	Mujeres	2014	7
32	Gúdar-Javalambre	Interna	3	América	Hombres	2014	1
32	Gúdar-Javalambre	Interna	3	América	Mujeres	2014	6
32	Gúdar-Javalambre	Interna	4	Asia	Mujeres	2014	1
33	Matarraña / Matarranya	Externa	1	Europa	Hombres	2014	90
33	Matarraña / Matarranya	Externa	1	Europa	Mujeres	2014	100
33	Matarraña / Matarranya	Externa	2	África	Hombres	2014	23
33	Matarraña / Matarranya	Externa	2	África	Mujeres	2014	10
33	Matarraña / Matarranya	Externa	3	América	Hombres	2014	5
33	Matarraña / Matarranya	Externa	3	América	Mujeres	2014	10
33	Matarraña / Matarranya	Externa	4	Asia	Hombres	2014	4
33	Matarraña / Matarranya	Externa	4	Asia	Mujeres	2014	1
33	Matarraña / Matarranya	Externa	5	Otros continentes	Hombres	2014	1
33	Matarraña / Matarranya	Interna	1	Europa	Hombres	2014	59
33	Matarraña / Matarranya	Interna	1	Europa	Mujeres	2014	73
33	Matarraña / Matarranya	Interna	2	África	Hombres	2014	10
33	Matarraña / Matarranya	Interna	2	África	Mujeres	2014	6
33	Matarraña / Matarranya	Interna	3	América	Hombres	2014	1
33	Matarraña / Matarranya	Interna	3	América	Mujeres	2014	5
01	La Jacetania	Externa	1	Europa	Hombres	2013	242
01	La Jacetania	Externa	1	Europa	Mujeres	2013	191
01	La Jacetania	Externa	2	África	Hombres	2013	6
01	La Jacetania	Externa	2	África	Mujeres	2013	4
01	La Jacetania	Externa	3	América	Hombres	2013	28
01	La Jacetania	Externa	3	América	Mujeres	2013	27
01	La Jacetania	Externa	4	Asia	Hombres	2013	10
01	La Jacetania	Externa	4	Asia	Mujeres	2013	7
01	La Jacetania	Interna	1	Europa	Hombres	2013	162
01	La Jacetania	Interna	1	Europa	Mujeres	2013	152
01	La Jacetania	Interna	2	África	Hombres	2013	2
01	La Jacetania	Interna	2	África	Mujeres	2013	1
01	La Jacetania	Interna	3	América	Hombres	2013	5
01	La Jacetania	Interna	3	América	Mujeres	2013	12
01	La Jacetania	Interna	4	Asia	Hombres	2013	3
01	La Jacetania	Interna	4	Asia	Mujeres	2013	2
02	Alto Gállego	Externa	1	Europa	Hombres	2013	88
02	Alto Gállego	Externa	1	Europa	Mujeres	2013	90
02	Alto Gállego	Externa	2	África	Hombres	2013	9
02	Alto Gállego	Externa	2	África	Mujeres	2013	6
02	Alto Gállego	Externa	3	América	Hombres	2013	12
02	Alto Gállego	Externa	3	América	Mujeres	2013	20
02	Alto Gállego	Externa	4	Asia	Hombres	2013	6
02	Alto Gállego	Externa	4	Asia	Mujeres	2013	1
02	Alto Gállego	Interna	1	Europa	Hombres	2013	102
02	Alto Gállego	Interna	1	Europa	Mujeres	2013	123
02	Alto Gállego	Interna	2	África	Hombres	2013	6
02	Alto Gállego	Interna	2	África	Mujeres	2013	6
02	Alto Gállego	Interna	3	América	Hombres	2013	3
02	Alto Gállego	Interna	3	América	Mujeres	2013	6
03	Sobrarbe	Externa	1	Europa	Hombres	2013	62
03	Sobrarbe	Externa	1	Europa	Mujeres	2013	64
03	Sobrarbe	Externa	2	África	Hombres	2013	2
03	Sobrarbe	Externa	2	África	Mujeres	2013	4
03	Sobrarbe	Externa	3	América	Hombres	2013	6
03	Sobrarbe	Externa	3	América	Mujeres	2013	2
03	Sobrarbe	Interna	1	Europa	Hombres	2013	85
03	Sobrarbe	Interna	1	Europa	Mujeres	2013	71
03	Sobrarbe	Interna	2	África	Hombres	2013	5
03	Sobrarbe	Interna	2	África	Mujeres	2013	5
03	Sobrarbe	Interna	3	América	Hombres	2013	1
03	Sobrarbe	Interna	3	América	Mujeres	2013	3
04	La Ribagorza	Externa	1	Europa	Hombres	2013	142
04	La Ribagorza	Externa	1	Europa	Mujeres	2013	123
04	La Ribagorza	Externa	2	África	Hombres	2013	3
04	La Ribagorza	Externa	3	América	Hombres	2013	12
04	La Ribagorza	Externa	3	América	Mujeres	2013	16
04	La Ribagorza	Externa	4	Asia	Mujeres	2013	1
04	La Ribagorza	Externa	5	Otros continentes	Hombres	2013	2
04	La Ribagorza	Externa	5	Otros continentes	Mujeres	2013	1
04	La Ribagorza	Interna	1	Europa	Hombres	2013	128
04	La Ribagorza	Interna	1	Europa	Mujeres	2013	124
04	La Ribagorza	Interna	2	África	Hombres	2013	1
04	La Ribagorza	Interna	3	América	Hombres	2013	5
04	La Ribagorza	Interna	3	América	Mujeres	2013	9
04	La Ribagorza	Interna	5	Otros continentes	Hombres	2013	2
04	La Ribagorza	Interna	5	Otros continentes	Mujeres	2013	3
05	Cinco Villas	Externa	1	Europa	Hombres	2013	132
05	Cinco Villas	Externa	1	Europa	Mujeres	2013	132
05	Cinco Villas	Externa	2	África	Hombres	2013	41
05	Cinco Villas	Externa	2	África	Mujeres	2013	20
05	Cinco Villas	Externa	3	América	Hombres	2013	14
05	Cinco Villas	Externa	3	América	Mujeres	2013	20
05	Cinco Villas	Externa	4	Asia	Hombres	2013	20
05	Cinco Villas	Externa	4	Asia	Mujeres	2013	7
05	Cinco Villas	Interna	1	Europa	Hombres	2013	176
05	Cinco Villas	Interna	1	Europa	Mujeres	2013	174
05	Cinco Villas	Interna	2	África	Hombres	2013	14
05	Cinco Villas	Interna	2	África	Mujeres	2013	3
05	Cinco Villas	Interna	3	América	Hombres	2013	8
05	Cinco Villas	Interna	3	América	Mujeres	2013	16
05	Cinco Villas	Interna	4	Asia	Hombres	2013	5
05	Cinco Villas	Interna	4	Asia	Mujeres	2013	2
06	Hoya de Huesca / Plana de Uesca	Externa	1	Europa	Hombres	2013	371
06	Hoya de Huesca / Plana de Uesca	Externa	1	Europa	Mujeres	2013	308
06	Hoya de Huesca / Plana de Uesca	Externa	2	África	Hombres	2013	99
06	Hoya de Huesca / Plana de Uesca	Externa	2	África	Mujeres	2013	51
06	Hoya de Huesca / Plana de Uesca	Externa	3	América	Hombres	2013	52
06	Hoya de Huesca / Plana de Uesca	Externa	3	América	Mujeres	2013	78
06	Hoya de Huesca / Plana de Uesca	Externa	4	Asia	Hombres	2013	28
06	Hoya de Huesca / Plana de Uesca	Externa	4	Asia	Mujeres	2013	17
06	Hoya de Huesca / Plana de Uesca	Externa	5	Otros continentes	Mujeres	2013	1
06	Hoya de Huesca / Plana de Uesca	Interna	1	Europa	Hombres	2013	629
06	Hoya de Huesca / Plana de Uesca	Interna	1	Europa	Mujeres	2013	638
06	Hoya de Huesca / Plana de Uesca	Interna	2	África	Hombres	2013	37
06	Hoya de Huesca / Plana de Uesca	Interna	2	África	Mujeres	2013	34
06	Hoya de Huesca / Plana de Uesca	Interna	3	América	Hombres	2013	19
06	Hoya de Huesca / Plana de Uesca	Interna	3	América	Mujeres	2013	46
06	Hoya de Huesca / Plana de Uesca	Interna	4	Asia	Hombres	2013	5
06	Hoya de Huesca / Plana de Uesca	Interna	4	Asia	Mujeres	2013	1
07	Somontano de Barbastro	Externa	1	Europa	Hombres	2013	133
07	Somontano de Barbastro	Externa	1	Europa	Mujeres	2013	153
07	Somontano de Barbastro	Externa	2	África	Hombres	2013	36
07	Somontano de Barbastro	Externa	2	África	Mujeres	2013	11
07	Somontano de Barbastro	Externa	3	América	Hombres	2013	16
07	Somontano de Barbastro	Externa	3	América	Mujeres	2013	28
07	Somontano de Barbastro	Externa	4	Asia	Hombres	2013	2
07	Somontano de Barbastro	Externa	4	Asia	Mujeres	2013	2
07	Somontano de Barbastro	Interna	1	Europa	Hombres	2013	150
07	Somontano de Barbastro	Interna	1	Europa	Mujeres	2013	154
07	Somontano de Barbastro	Interna	2	África	Hombres	2013	19
07	Somontano de Barbastro	Interna	2	África	Mujeres	2013	8
07	Somontano de Barbastro	Interna	3	América	Hombres	2013	3
07	Somontano de Barbastro	Interna	3	América	Mujeres	2013	11
07	Somontano de Barbastro	Interna	4	Asia	Hombres	2013	6
07	Somontano de Barbastro	Interna	4	Asia	Mujeres	2013	2
08	Cinca Medio	Externa	1	Europa	Hombres	2013	133
08	Cinca Medio	Externa	1	Europa	Mujeres	2013	159
08	Cinca Medio	Externa	2	África	Hombres	2013	99
08	Cinca Medio	Externa	2	África	Mujeres	2013	39
08	Cinca Medio	Externa	3	América	Hombres	2013	13
08	Cinca Medio	Externa	3	América	Mujeres	2013	18
08	Cinca Medio	Externa	4	Asia	Hombres	2013	11
08	Cinca Medio	Externa	4	Asia	Mujeres	2013	7
08	Cinca Medio	Interna	1	Europa	Hombres	2013	150
08	Cinca Medio	Interna	1	Europa	Mujeres	2013	125
08	Cinca Medio	Interna	2	África	Hombres	2013	16
08	Cinca Medio	Interna	2	África	Mujeres	2013	12
08	Cinca Medio	Interna	3	América	Hombres	2013	3
08	Cinca Medio	Interna	3	América	Mujeres	2013	8
08	Cinca Medio	Interna	4	Asia	Hombres	2013	1
08	Cinca Medio	Interna	4	Asia	Mujeres	2013	1
09	La Litera / La Llitera	Externa	1	Europa	Hombres	2013	131
09	La Litera / La Llitera	Externa	1	Europa	Mujeres	2013	155
09	La Litera / La Llitera	Externa	2	África	Hombres	2013	123
09	La Litera / La Llitera	Externa	2	África	Mujeres	2013	32
09	La Litera / La Llitera	Externa	3	América	Hombres	2013	13
09	La Litera / La Llitera	Externa	3	América	Mujeres	2013	27
09	La Litera / La Llitera	Externa	4	Asia	Hombres	2013	1
09	La Litera / La Llitera	Externa	4	Asia	Mujeres	2013	7
09	La Litera / La Llitera	Interna	1	Europa	Hombres	2013	99
09	La Litera / La Llitera	Interna	1	Europa	Mujeres	2013	91
09	La Litera / La Llitera	Interna	2	África	Hombres	2013	23
09	La Litera / La Llitera	Interna	2	África	Mujeres	2013	8
09	La Litera / La Llitera	Interna	3	América	Hombres	2013	3
09	La Litera / La Llitera	Interna	3	América	Mujeres	2013	9
09	La Litera / La Llitera	Interna	4	Asia	Hombres	2013	1
10	Los Monegros	Externa	1	Europa	Hombres	2013	73
10	Los Monegros	Externa	1	Europa	Mujeres	2013	93
10	Los Monegros	Externa	2	África	Hombres	2013	34
10	Los Monegros	Externa	2	África	Mujeres	2013	17
10	Los Monegros	Externa	3	América	Hombres	2013	8
10	Los Monegros	Externa	3	América	Mujeres	2013	10
10	Los Monegros	Externa	4	Asia	Hombres	2013	5
10	Los Monegros	Interna	1	Europa	Hombres	2013	180
10	Los Monegros	Interna	1	Europa	Mujeres	2013	146
10	Los Monegros	Interna	2	África	Hombres	2013	19
10	Los Monegros	Interna	2	África	Mujeres	2013	7
10	Los Monegros	Interna	3	América	Hombres	2013	5
10	Los Monegros	Interna	3	América	Mujeres	2013	13
11	Bajo Cinca / Baix Cinca	Externa	1	Europa	Hombres	2013	341
11	Bajo Cinca / Baix Cinca	Externa	1	Europa	Mujeres	2013	325
11	Bajo Cinca / Baix Cinca	Externa	2	África	Hombres	2013	163
11	Bajo Cinca / Baix Cinca	Externa	2	África	Mujeres	2013	37
11	Bajo Cinca / Baix Cinca	Externa	3	América	Hombres	2013	15
11	Bajo Cinca / Baix Cinca	Externa	3	América	Mujeres	2013	16
11	Bajo Cinca / Baix Cinca	Externa	4	Asia	Hombres	2013	4
11	Bajo Cinca / Baix Cinca	Externa	4	Asia	Mujeres	2013	6
11	Bajo Cinca / Baix Cinca	Interna	1	Europa	Hombres	2013	88
11	Bajo Cinca / Baix Cinca	Interna	1	Europa	Mujeres	2013	80
11	Bajo Cinca / Baix Cinca	Interna	2	África	Hombres	2013	46
11	Bajo Cinca / Baix Cinca	Interna	2	África	Mujeres	2013	30
11	Bajo Cinca / Baix Cinca	Interna	3	América	Hombres	2013	1
11	Bajo Cinca / Baix Cinca	Interna	3	América	Mujeres	2013	8
11	Bajo Cinca / Baix Cinca	Interna	4	Asia	Hombres	2013	1
11	Bajo Cinca / Baix Cinca	Interna	4	Asia	Mujeres	2013	1
12	Tarazona y el Moncayo	Externa	1	Europa	Hombres	2013	73
12	Tarazona y el Moncayo	Externa	1	Europa	Mujeres	2013	91
12	Tarazona y el Moncayo	Externa	2	África	Hombres	2013	21
12	Tarazona y el Moncayo	Externa	2	África	Mujeres	2013	8
12	Tarazona y el Moncayo	Externa	3	América	Hombres	2013	10
12	Tarazona y el Moncayo	Externa	3	América	Mujeres	2013	8
12	Tarazona y el Moncayo	Externa	4	Asia	Hombres	2013	7
12	Tarazona y el Moncayo	Externa	4	Asia	Mujeres	2013	4
12	Tarazona y el Moncayo	Interna	1	Europa	Hombres	2013	87
12	Tarazona y el Moncayo	Interna	1	Europa	Mujeres	2013	77
12	Tarazona y el Moncayo	Interna	2	África	Hombres	2013	1
12	Tarazona y el Moncayo	Interna	3	América	Hombres	2013	4
12	Tarazona y el Moncayo	Interna	3	América	Mujeres	2013	5
12	Tarazona y el Moncayo	Interna	4	Asia	Hombres	2013	2
12	Tarazona y el Moncayo	Interna	4	Asia	Mujeres	2013	2
13	Campo de Borja	Externa	1	Europa	Hombres	2013	67
13	Campo de Borja	Externa	1	Europa	Mujeres	2013	71
13	Campo de Borja	Externa	2	África	Hombres	2013	10
13	Campo de Borja	Externa	2	África	Mujeres	2013	5
13	Campo de Borja	Externa	3	América	Hombres	2013	8
13	Campo de Borja	Externa	3	América	Mujeres	2013	9
13	Campo de Borja	Externa	4	Asia	Hombres	2013	2
13	Campo de Borja	Externa	4	Asia	Mujeres	2013	3
13	Campo de Borja	Interna	1	Europa	Hombres	2013	138
13	Campo de Borja	Interna	1	Europa	Mujeres	2013	131
13	Campo de Borja	Interna	2	África	Hombres	2013	8
13	Campo de Borja	Interna	2	África	Mujeres	2013	4
13	Campo de Borja	Interna	3	América	Hombres	2013	2
13	Campo de Borja	Interna	3	América	Mujeres	2013	4
13	Campo de Borja	Interna	4	Asia	Hombres	2013	12
13	Campo de Borja	Interna	4	Asia	Mujeres	2013	5
14	Aranda	Externa	1	Europa	Hombres	2013	22
14	Aranda	Externa	1	Europa	Mujeres	2013	17
14	Aranda	Externa	2	África	Hombres	2013	11
14	Aranda	Externa	2	África	Mujeres	2013	3
14	Aranda	Externa	3	América	Hombres	2013	1
14	Aranda	Externa	3	América	Mujeres	2013	1
14	Aranda	Externa	4	Asia	Mujeres	2013	1
14	Aranda	Interna	1	Europa	Hombres	2013	68
14	Aranda	Interna	1	Europa	Mujeres	2013	47
14	Aranda	Interna	2	África	Hombres	2013	2
14	Aranda	Interna	2	África	Mujeres	2013	1
14	Aranda	Interna	3	América	Hombres	2013	1
14	Aranda	Interna	3	América	Mujeres	2013	3
14	Aranda	Interna	4	Asia	Mujeres	2013	1
15	Ribera Alta del Ebro	Externa	1	Europa	Hombres	2013	128
15	Ribera Alta del Ebro	Externa	1	Europa	Mujeres	2013	139
15	Ribera Alta del Ebro	Externa	2	África	Hombres	2013	12
15	Ribera Alta del Ebro	Externa	2	África	Mujeres	2013	3
