Mes (código)	Mes y año	Comarca código	Comarca nombre	Sexo	Afiliaciones en alta
201706	Junio 2017	23	Bajo Martín	Hombres	10
201706	Junio 2017	24	Campo de Daroca	Hombres	15
201706	Junio 2017	25	Jiloca	Hombres	11
201706	Junio 2017	26	Cuencas Mineras	Hombres	9
201706	Junio 2017	27	Andorra-Sierra de Arcos	Hombres	4
201706	Junio 2017	28	Bajo Aragón	Hombres	38
201706	Junio 2017	29	Comunidad de Teruel	Hombres	46
201706	Junio 2017	30	Maestrazgo	Hombres	8
201706	Junio 2017	31	Sierra de Albarracín	Hombres	8
201706	Junio 2017	32	Gúdar-Javalambre	Hombres	14
201706	Junio 2017	33	Matarraña / Matarranya	Hombres	18
201706	Junio 2017	01	La Jacetania	Mujeres	33
201706	Junio 2017	02	Alto Gállego	Mujeres	16
201706	Junio 2017	03	Sobrarbe	Mujeres	24
201706	Junio 2017	04	La Ribagorza	Mujeres	35
201706	Junio 2017	05	Cinco Villas	Mujeres	42
201706	Junio 2017	06	Hoya de Huesca / Plana de Uesca	Mujeres	131
201706	Junio 2017	07	Somontano de Barbastro	Mujeres	49
201706	Junio 2017	08	Cinca Medio	Mujeres	37
201706	Junio 2017	09	La Litera / La Llitera	Mujeres	51
201706	Junio 2017	10	Los Monegros	Mujeres	40
201706	Junio 2017	11	Bajo Cinca / Baix Cinca	Mujeres	32
201706	Junio 2017	12	Tarazona y el Moncayo	Mujeres	11
201706	Junio 2017	13	Campo de Borja	Mujeres	9
201706	Junio 2017	14	Aranda	Mujeres	6
201706	Junio 2017	15	Ribera Alta del Ebro	Mujeres	28
201706	Junio 2017	16	Valdejalón	Mujeres	30
201706	Junio 2017	17	D.C. Zaragoza	Mujeres	969
201706	Junio 2017	18	Ribera Baja del Ebro	Mujeres	12
201706	Junio 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	22
201706	Junio 2017	20	Comunidad de Calatayud	Mujeres	41
201706	Junio 2017	21	Campo de Cariñena	Mujeres	14
201706	Junio 2017	22	Campo de Belchite	Mujeres	7
201706	Junio 2017	23	Bajo Martín	Mujeres	7
201706	Junio 2017	24	Campo de Daroca	Mujeres	9
201706	Junio 2017	25	Jiloca	Mujeres	22
201706	Junio 2017	26	Cuencas Mineras	Mujeres	7
201706	Junio 2017	27	Andorra-Sierra de Arcos	Mujeres	4
201706	Junio 2017	28	Bajo Aragón	Mujeres	32
201706	Junio 2017	29	Comunidad de Teruel	Mujeres	65
201706	Junio 2017	30	Maestrazgo	Mujeres	6
201706	Junio 2017	31	Sierra de Albarracín	Mujeres	7
201706	Junio 2017	32	Gúdar-Javalambre	Mujeres	11
201706	Junio 2017	33	Matarraña / Matarranya	Mujeres	24
201706	Junio 2017	01	La Jacetania	Hombres	8
201706	Junio 2017	02	Alto Gállego	Hombres	8
201706	Junio 2017	03	Sobrarbe	Hombres	7
201706	Junio 2017	04	La Ribagorza	Hombres	13
201706	Junio 2017	05	Cinco Villas	Hombres	18
201706	Junio 2017	06	Hoya de Huesca / Plana de Uesca	Hombres	53
201706	Junio 2017	07	Somontano de Barbastro	Hombres	22
201706	Junio 2017	08	Cinca Medio	Hombres	14
201706	Junio 2017	09	La Litera / La Llitera	Hombres	30
201706	Junio 2017	10	Los Monegros	Hombres	23
201706	Junio 2017	11	Bajo Cinca / Baix Cinca	Hombres	26
201706	Junio 2017	12	Tarazona y el Moncayo	Hombres	3
201706	Junio 2017	13	Campo de Borja	Hombres	1
201706	Junio 2017	14	Aranda	Hombres	2
201706	Junio 2017	15	Ribera Alta del Ebro	Hombres	19
201706	Junio 2017	16	Valdejalón	Hombres	17
201706	Junio 2017	17	D.C. Zaragoza	Hombres	348
201706	Junio 2017	18	Ribera Baja del Ebro	Hombres	5
201706	Junio 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	2
201706	Junio 2017	20	Comunidad de Calatayud	Hombres	18
201706	Junio 2017	21	Campo de Cariñena	Hombres	2
201706	Junio 2017	22	Campo de Belchite	Hombres	6
201706	Junio 2017	23	Bajo Martín	Hombres	2
201706	Junio 2017	24	Campo de Daroca	Hombres	4
201706	Junio 2017	25	Jiloca	Hombres	2
201706	Junio 2017	26	Cuencas Mineras	Hombres	3
201706	Junio 2017	27	Andorra-Sierra de Arcos	Hombres	4
201706	Junio 2017	28	Bajo Aragón	Hombres	11
201706	Junio 2017	29	Comunidad de Teruel	Hombres	11
201706	Junio 2017	31	Sierra de Albarracín	Hombres	2
201706	Junio 2017	32	Gúdar-Javalambre	Hombres	2
201706	Junio 2017	33	Matarraña / Matarranya	Hombres	4
201706	Junio 2017	01	La Jacetania	Mujeres	9
201706	Junio 2017	02	Alto Gállego	Mujeres	4
201706	Junio 2017	03	Sobrarbe	Mujeres	5
201706	Junio 2017	04	La Ribagorza	Mujeres	10
201706	Junio 2017	05	Cinco Villas	Mujeres	9
201706	Junio 2017	06	Hoya de Huesca / Plana de Uesca	Mujeres	25
201706	Junio 2017	07	Somontano de Barbastro	Mujeres	8
201706	Junio 2017	08	Cinca Medio	Mujeres	8
201706	Junio 2017	09	La Litera / La Llitera	Mujeres	12
201706	Junio 2017	10	Los Monegros	Mujeres	10
201706	Junio 2017	11	Bajo Cinca / Baix Cinca	Mujeres	12
201706	Junio 2017	12	Tarazona y el Moncayo	Mujeres	1
201706	Junio 2017	13	Campo de Borja	Mujeres	7
201706	Junio 2017	14	Aranda	Mujeres	1
201706	Junio 2017	15	Ribera Alta del Ebro	Mujeres	9
201706	Junio 2017	16	Valdejalón	Mujeres	7
201706	Junio 2017	17	D.C. Zaragoza	Mujeres	265
201706	Junio 2017	18	Ribera Baja del Ebro	Mujeres	1
201706	Junio 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	2
201706	Junio 2017	20	Comunidad de Calatayud	Mujeres	8
201706	Junio 2017	22	Campo de Belchite	Mujeres	2
201706	Junio 2017	24	Campo de Daroca	Mujeres	2
201706	Junio 2017	25	Jiloca	Mujeres	2
201706	Junio 2017	26	Cuencas Mineras	Mujeres	3
201706	Junio 2017	27	Andorra-Sierra de Arcos	Mujeres	1
201706	Junio 2017	28	Bajo Aragón	Mujeres	5
201706	Junio 2017	29	Comunidad de Teruel	Mujeres	10
201706	Junio 2017	30	Maestrazgo	Mujeres	1
201706	Junio 2017	32	Gúdar-Javalambre	Mujeres	2
201706	Junio 2017	33	Matarraña / Matarranya	Mujeres	1
201706	Junio 2017	05	Cinco Villas	Mujeres	1
201706	Junio 2017	17	D.C. Zaragoza	Mujeres	4
201706	Junio 2017	22	Campo de Belchite	Mujeres	1
201703	Marzo 2017	01	La Jacetania	Hombres	44
201703	Marzo 2017	02	Alto Gállego	Hombres	20
201703	Marzo 2017	03	Sobrarbe	Hombres	7
201703	Marzo 2017	04	La Ribagorza	Hombres	11
201703	Marzo 2017	05	Cinco Villas	Hombres	42
201703	Marzo 2017	06	Hoya de Huesca / Plana de Uesca	Hombres	84
201703	Marzo 2017	07	Somontano de Barbastro	Hombres	36
201703	Marzo 2017	08	Cinca Medio	Hombres	30
201703	Marzo 2017	09	La Litera / La Llitera	Hombres	27
201703	Marzo 2017	10	Los Monegros	Hombres	26
201703	Marzo 2017	11	Bajo Cinca / Baix Cinca	Hombres	75
201703	Marzo 2017	12	Tarazona y el Moncayo	Hombres	14
201703	Marzo 2017	13	Campo de Borja	Hombres	16
201703	Marzo 2017	14	Aranda	Hombres	8
201703	Marzo 2017	15	Ribera Alta del Ebro	Hombres	34
201703	Marzo 2017	16	Valdejalón	Hombres	37
201703	Marzo 2017	17	D.C. Zaragoza	Hombres	883
201703	Marzo 2017	18	Ribera Baja del Ebro	Hombres	8
201703	Marzo 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	21
201703	Marzo 2017	20	Comunidad de Calatayud	Hombres	28
201703	Marzo 2017	21	Campo de Cariñena	Hombres	18
201703	Marzo 2017	22	Campo de Belchite	Hombres	11
201703	Marzo 2017	23	Bajo Martín	Hombres	11
201703	Marzo 2017	24	Campo de Daroca	Hombres	8
201703	Marzo 2017	25	Jiloca	Hombres	3
201703	Marzo 2017	26	Cuencas Mineras	Hombres	14
201703	Marzo 2017	27	Andorra-Sierra de Arcos	Hombres	9
201703	Marzo 2017	28	Bajo Aragón	Hombres	50
201703	Marzo 2017	29	Comunidad de Teruel	Hombres	47
201703	Marzo 2017	30	Maestrazgo	Hombres	4
201703	Marzo 2017	31	Sierra de Albarracín	Hombres	1
201703	Marzo 2017	32	Gúdar-Javalambre	Hombres	25
201703	Marzo 2017	33	Matarraña / Matarranya	Hombres	20
201703	Marzo 2017	01	La Jacetania	Mujeres	31
201703	Marzo 2017	02	Alto Gállego	Mujeres	16
201703	Marzo 2017	03	Sobrarbe	Mujeres	4
201703	Marzo 2017	04	La Ribagorza	Mujeres	14
201703	Marzo 2017	05	Cinco Villas	Mujeres	11
201703	Marzo 2017	06	Hoya de Huesca / Plana de Uesca	Mujeres	41
201703	Marzo 2017	07	Somontano de Barbastro	Mujeres	13
201703	Marzo 2017	08	Cinca Medio	Mujeres	17
201703	Marzo 2017	09	La Litera / La Llitera	Mujeres	8
201703	Marzo 2017	10	Los Monegros	Mujeres	3
201703	Marzo 2017	11	Bajo Cinca / Baix Cinca	Mujeres	22
201703	Marzo 2017	12	Tarazona y el Moncayo	Mujeres	7
201703	Marzo 2017	13	Campo de Borja	Mujeres	7
201703	Marzo 2017	14	Aranda	Mujeres	1
201703	Marzo 2017	15	Ribera Alta del Ebro	Mujeres	13
201703	Marzo 2017	16	Valdejalón	Mujeres	19
201703	Marzo 2017	17	D.C. Zaragoza	Mujeres	623
201703	Marzo 2017	18	Ribera Baja del Ebro	Mujeres	4
201703	Marzo 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	3
201703	Marzo 2017	20	Comunidad de Calatayud	Mujeres	15
201703	Marzo 2017	21	Campo de Cariñena	Mujeres	4
201703	Marzo 2017	22	Campo de Belchite	Mujeres	3
201703	Marzo 2017	23	Bajo Martín	Mujeres	1
201703	Marzo 2017	24	Campo de Daroca	Mujeres	2
201703	Marzo 2017	25	Jiloca	Mujeres	6
201703	Marzo 2017	26	Cuencas Mineras	Mujeres	2
201703	Marzo 2017	27	Andorra-Sierra de Arcos	Mujeres	2
201703	Marzo 2017	28	Bajo Aragón	Mujeres	13
201703	Marzo 2017	29	Comunidad de Teruel	Mujeres	27
201703	Marzo 2017	30	Maestrazgo	Mujeres	1
201703	Marzo 2017	31	Sierra de Albarracín	Mujeres	1
201703	Marzo 2017	32	Gúdar-Javalambre	Mujeres	7
201703	Marzo 2017	33	Matarraña / Matarranya	Mujeres	4
201703	Marzo 2017	01	La Jacetania	Hombres	135
201703	Marzo 2017	02	Alto Gállego	Hombres	165
201703	Marzo 2017	03	Sobrarbe	Hombres	43
201703	Marzo 2017	04	La Ribagorza	Hombres	102
201703	Marzo 2017	05	Cinco Villas	Hombres	277
201703	Marzo 2017	06	Hoya de Huesca / Plana de Uesca	Hombres	659
201703	Marzo 2017	07	Somontano de Barbastro	Hombres	221
201703	Marzo 2017	08	Cinca Medio	Hombres	242
201703	Marzo 2017	09	La Litera / La Llitera	Hombres	222
201703	Marzo 2017	10	Los Monegros	Hombres	174
201703	Marzo 2017	11	Bajo Cinca / Baix Cinca	Hombres	308
201703	Marzo 2017	12	Tarazona y el Moncayo	Hombres	132
201703	Marzo 2017	13	Campo de Borja	Hombres	115
201703	Marzo 2017	14	Aranda	Hombres	26
201703	Marzo 2017	15	Ribera Alta del Ebro	Hombres	504
201703	Marzo 2017	16	Valdejalón	Hombres	312
201703	Marzo 2017	17	D.C. Zaragoza	Hombres	6945
201703	Marzo 2017	18	Ribera Baja del Ebro	Hombres	78
201703	Marzo 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	135
201703	Marzo 2017	20	Comunidad de Calatayud	Hombres	212
201703	Marzo 2017	21	Campo de Cariñena	Hombres	139
201703	Marzo 2017	22	Campo de Belchite	Hombres	22
201703	Marzo 2017	23	Bajo Martín	Hombres	82
201703	Marzo 2017	24	Campo de Daroca	Hombres	44
201703	Marzo 2017	25	Jiloca	Hombres	76
201703	Marzo 2017	26	Cuencas Mineras	Hombres	70
201703	Marzo 2017	27	Andorra-Sierra de Arcos	Hombres	43
201703	Marzo 2017	28	Bajo Aragón	Hombres	259
201703	Marzo 2017	29	Comunidad de Teruel	Hombres	464
201703	Marzo 2017	30	Maestrazgo	Hombres	24
201703	Marzo 2017	31	Sierra de Albarracín	Hombres	28
201703	Marzo 2017	32	Gúdar-Javalambre	Hombres	109
201703	Marzo 2017	33	Matarraña / Matarranya	Hombres	96
201703	Marzo 2017	01	La Jacetania	Mujeres	110
201703	Marzo 2017	02	Alto Gállego	Mujeres	78
201703	Marzo 2017	03	Sobrarbe	Mujeres	28
201703	Marzo 2017	04	La Ribagorza	Mujeres	68
201703	Marzo 2017	05	Cinco Villas	Mujeres	146
201703	Marzo 2017	06	Hoya de Huesca / Plana de Uesca	Mujeres	519
201703	Marzo 2017	07	Somontano de Barbastro	Mujeres	133
201703	Marzo 2017	08	Cinca Medio	Mujeres	145
201703	Marzo 2017	09	La Litera / La Llitera	Mujeres	65
201703	Marzo 2017	10	Los Monegros	Mujeres	45
201703	Marzo 2017	11	Bajo Cinca / Baix Cinca	Mujeres	143
201703	Marzo 2017	12	Tarazona y el Moncayo	Mujeres	51
201703	Marzo 2017	13	Campo de Borja	Mujeres	35
201703	Marzo 2017	14	Aranda	Mujeres	24
201703	Marzo 2017	15	Ribera Alta del Ebro	Mujeres	148
201703	Marzo 2017	16	Valdejalón	Mujeres	194
201703	Marzo 2017	17	D.C. Zaragoza	Mujeres	6896
201703	Marzo 2017	18	Ribera Baja del Ebro	Mujeres	27
201703	Marzo 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	65
201703	Marzo 2017	20	Comunidad de Calatayud	Mujeres	158
201703	Marzo 2017	21	Campo de Cariñena	Mujeres	38
201703	Marzo 2017	22	Campo de Belchite	Mujeres	13
201703	Marzo 2017	23	Bajo Martín	Mujeres	33
201703	Marzo 2017	24	Campo de Daroca	Mujeres	25
201703	Marzo 2017	25	Jiloca	Mujeres	34
201703	Marzo 2017	26	Cuencas Mineras	Mujeres	29
201703	Marzo 2017	27	Andorra-Sierra de Arcos	Mujeres	32
201703	Marzo 2017	28	Bajo Aragón	Mujeres	148
201703	Marzo 2017	29	Comunidad de Teruel	Mujeres	323
201703	Marzo 2017	30	Maestrazgo	Mujeres	7
201703	Marzo 2017	31	Sierra de Albarracín	Mujeres	15
201703	Marzo 2017	32	Gúdar-Javalambre	Mujeres	57
201703	Marzo 2017	33	Matarraña / Matarranya	Mujeres	39
201703	Marzo 2017	01	La Jacetania	Hombres	229
201703	Marzo 2017	02	Alto Gállego	Hombres	234
201703	Marzo 2017	03	Sobrarbe	Hombres	96
201703	Marzo 2017	04	La Ribagorza	Hombres	205
201703	Marzo 2017	05	Cinco Villas	Hombres	496
201703	Marzo 2017	06	Hoya de Huesca / Plana de Uesca	Hombres	1211
201703	Marzo 2017	07	Somontano de Barbastro	Hombres	404
201703	Marzo 2017	08	Cinca Medio	Hombres	442
201703	Marzo 2017	09	La Litera / La Llitera	Hombres	341
201703	Marzo 2017	10	Los Monegros	Hombres	283
201703	Marzo 2017	11	Bajo Cinca / Baix Cinca	Hombres	516
201703	Marzo 2017	12	Tarazona y el Moncayo	Hombres	198
201703	Marzo 2017	13	Campo de Borja	Hombres	195
201703	Marzo 2017	14	Aranda	Hombres	51
201703	Marzo 2017	15	Ribera Alta del Ebro	Hombres	1001
201703	Marzo 2017	16	Valdejalón	Hombres	684
201703	Marzo 2017	17	D.C. Zaragoza	Hombres	12781
201703	Marzo 2017	18	Ribera Baja del Ebro	Hombres	144
201703	Marzo 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	219
201703	Marzo 2017	20	Comunidad de Calatayud	Hombres	421
201703	Marzo 2017	21	Campo de Cariñena	Hombres	244
201703	Marzo 2017	22	Campo de Belchite	Hombres	44
201703	Marzo 2017	23	Bajo Martín	Hombres	132
201703	Marzo 2017	24	Campo de Daroca	Hombres	92
201703	Marzo 2017	25	Jiloca	Hombres	158
201703	Marzo 2017	26	Cuencas Mineras	Hombres	134
201703	Marzo 2017	27	Andorra-Sierra de Arcos	Hombres	113
201703	Marzo 2017	28	Bajo Aragón	Hombres	436
201703	Marzo 2017	29	Comunidad de Teruel	Hombres	959
201703	Marzo 2017	30	Maestrazgo	Hombres	44
201703	Marzo 2017	31	Sierra de Albarracín	Hombres	56
201703	Marzo 2017	32	Gúdar-Javalambre	Hombres	147
201703	Marzo 2017	33	Matarraña / Matarranya	Hombres	137
201703	Marzo 2017	01	La Jacetania	Mujeres	206
201703	Marzo 2017	02	Alto Gállego	Mujeres	164
201703	Marzo 2017	03	Sobrarbe	Mujeres	71
201703	Marzo 2017	04	La Ribagorza	Mujeres	142
201703	Marzo 2017	05	Cinco Villas	Mujeres	319
201703	Marzo 2017	06	Hoya de Huesca / Plana de Uesca	Mujeres	1314
201703	Marzo 2017	07	Somontano de Barbastro	Mujeres	334
201703	Marzo 2017	08	Cinca Medio	Mujeres	305
201703	Marzo 2017	09	La Litera / La Llitera	Mujeres	192
201703	Marzo 2017	10	Los Monegros	Mujeres	159
201703	Marzo 2017	11	Bajo Cinca / Baix Cinca	Mujeres	331
201703	Marzo 2017	12	Tarazona y el Moncayo	Mujeres	115
201703	Marzo 2017	13	Campo de Borja	Mujeres	136
201703	Marzo 2017	14	Aranda	Mujeres	49
201703	Marzo 2017	15	Ribera Alta del Ebro	Mujeres	389
201703	Marzo 2017	16	Valdejalón	Mujeres	361
201703	Marzo 2017	17	D.C. Zaragoza	Mujeres	14136
201703	Marzo 2017	18	Ribera Baja del Ebro	Mujeres	65
201703	Marzo 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	157
201703	Marzo 2017	20	Comunidad de Calatayud	Mujeres	373
201703	Marzo 2017	21	Campo de Cariñena	Mujeres	116
201703	Marzo 2017	22	Campo de Belchite	Mujeres	17
201703	Marzo 2017	23	Bajo Martín	Mujeres	43
201703	Marzo 2017	24	Campo de Daroca	Mujeres	49
201703	Marzo 2017	25	Jiloca	Mujeres	102
201703	Marzo 2017	26	Cuencas Mineras	Mujeres	88
201703	Marzo 2017	27	Andorra-Sierra de Arcos	Mujeres	85
201703	Marzo 2017	28	Bajo Aragón	Mujeres	398
201703	Marzo 2017	29	Comunidad de Teruel	Mujeres	958
201703	Marzo 2017	30	Maestrazgo	Mujeres	25
201703	Marzo 2017	31	Sierra de Albarracín	Mujeres	37
201703	Marzo 2017	32	Gúdar-Javalambre	Mujeres	96
201703	Marzo 2017	33	Matarraña / Matarranya	Mujeres	89
201703	Marzo 2017	01	La Jacetania	Hombres	290
201703	Marzo 2017	02	Alto Gállego	Hombres	363
201703	Marzo 2017	03	Sobrarbe	Hombres	141
201703	Marzo 2017	04	La Ribagorza	Hombres	287
201703	Marzo 2017	05	Cinco Villas	Hombres	663
201703	Marzo 2017	06	Hoya de Huesca / Plana de Uesca	Hombres	1649
201703	Marzo 2017	07	Somontano de Barbastro	Hombres	510
201703	Marzo 2017	08	Cinca Medio	Hombres	586
201703	Marzo 2017	09	La Litera / La Llitera	Hombres	444
201703	Marzo 2017	10	Los Monegros	Hombres	425
201703	Marzo 2017	11	Bajo Cinca / Baix Cinca	Hombres	681
201703	Marzo 2017	12	Tarazona y el Moncayo	Hombres	240
201703	Marzo 2017	13	Campo de Borja	Hombres	267
201703	Marzo 2017	14	Aranda	Hombres	87
201703	Marzo 2017	15	Ribera Alta del Ebro	Hombres	1235
201703	Marzo 2017	16	Valdejalón	Hombres	978
201703	Marzo 2017	17	D.C. Zaragoza	Hombres	16949
201703	Marzo 2017	18	Ribera Baja del Ebro	Hombres	183
201703	Marzo 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	302
201703	Marzo 2017	20	Comunidad de Calatayud	Hombres	485
201703	Marzo 2017	21	Campo de Cariñena	Hombres	377
201703	Marzo 2017	22	Campo de Belchite	Hombres	61
201703	Marzo 2017	23	Bajo Martín	Hombres	196
201703	Marzo 2017	24	Campo de Daroca	Hombres	124
201703	Marzo 2017	25	Jiloca	Hombres	199
201703	Marzo 2017	26	Cuencas Mineras	Hombres	166
201703	Marzo 2017	27	Andorra-Sierra de Arcos	Hombres	188
201703	Marzo 2017	28	Bajo Aragón	Hombres	625
201703	Marzo 2017	29	Comunidad de Teruel	Hombres	1400
201703	Marzo 2017	30	Maestrazgo	Hombres	58
201703	Marzo 2017	31	Sierra de Albarracín	Hombres	74
201703	Marzo 2017	32	Gúdar-Javalambre	Hombres	182
201703	Marzo 2017	33	Matarraña / Matarranya	Hombres	190
201703	Marzo 2017	01	La Jacetania	Mujeres	267
201703	Marzo 2017	02	Alto Gállego	Mujeres	285
201703	Marzo 2017	03	Sobrarbe	Mujeres	100
201703	Marzo 2017	04	La Ribagorza	Mujeres	225
201703	Marzo 2017	05	Cinco Villas	Mujeres	423
201703	Marzo 2017	06	Hoya de Huesca / Plana de Uesca	Mujeres	1782
201703	Marzo 2017	07	Somontano de Barbastro	Mujeres	440
201703	Marzo 2017	08	Cinca Medio	Mujeres	314
201703	Marzo 2017	09	La Litera / La Llitera	Mujeres	245
201703	Marzo 2017	10	Los Monegros	Mujeres	170
201703	Marzo 2017	11	Bajo Cinca / Baix Cinca	Mujeres	445
201703	Marzo 2017	12	Tarazona y el Moncayo	Mujeres	129
201703	Marzo 2017	13	Campo de Borja	Mujeres	185
201703	Marzo 2017	14	Aranda	Mujeres	41
201703	Marzo 2017	15	Ribera Alta del Ebro	Mujeres	574
201703	Marzo 2017	16	Valdejalón	Mujeres	517
201703	Marzo 2017	17	D.C. Zaragoza	Mujeres	17596
201703	Marzo 2017	18	Ribera Baja del Ebro	Mujeres	110
201703	Marzo 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	198
201703	Marzo 2017	20	Comunidad de Calatayud	Mujeres	478
201703	Marzo 2017	21	Campo de Cariñena	Mujeres	213
201703	Marzo 2017	22	Campo de Belchite	Mujeres	29
201703	Marzo 2017	23	Bajo Martín	Mujeres	76
201703	Marzo 2017	24	Campo de Daroca	Mujeres	59
201703	Marzo 2017	25	Jiloca	Mujeres	129
201703	Marzo 2017	26	Cuencas Mineras	Mujeres	118
201703	Marzo 2017	27	Andorra-Sierra de Arcos	Mujeres	128
201703	Marzo 2017	28	Bajo Aragón	Mujeres	473
201703	Marzo 2017	29	Comunidad de Teruel	Mujeres	1296
201703	Marzo 2017	30	Maestrazgo	Mujeres	32
201703	Marzo 2017	31	Sierra de Albarracín	Mujeres	48
201703	Marzo 2017	32	Gúdar-Javalambre	Mujeres	112
201703	Marzo 2017	33	Matarraña / Matarranya	Mujeres	117
201703	Marzo 2017	01	La Jacetania	Hombres	417
201703	Marzo 2017	02	Alto Gállego	Hombres	468
201703	Marzo 2017	03	Sobrarbe	Hombres	177
201703	Marzo 2017	04	La Ribagorza	Hombres	411
201703	Marzo 2017	05	Cinco Villas	Hombres	936
201703	Marzo 2017	06	Hoya de Huesca / Plana de Uesca	Hombres	2258
201703	Marzo 2017	07	Somontano de Barbastro	Hombres	704
201703	Marzo 2017	08	Cinca Medio	Hombres	760
201703	Marzo 2017	09	La Litera / La Llitera	Hombres	698
201703	Marzo 2017	10	Los Monegros	Hombres	552
201703	Marzo 2017	11	Bajo Cinca / Baix Cinca	Hombres	1020
201703	Marzo 2017	12	Tarazona y el Moncayo	Hombres	326
201703	Marzo 2017	13	Campo de Borja	Hombres	324
201703	Marzo 2017	14	Aranda	Hombres	130
201703	Marzo 2017	15	Ribera Alta del Ebro	Hombres	1510
201703	Marzo 2017	16	Valdejalón	Hombres	1382
201703	Marzo 2017	17	D.C. Zaragoza	Hombres	22711
201703	Marzo 2017	18	Ribera Baja del Ebro	Hombres	265
201703	Marzo 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	455
201703	Marzo 2017	20	Comunidad de Calatayud	Hombres	683
201703	Marzo 2017	21	Campo de Cariñena	Hombres	534
201703	Marzo 2017	22	Campo de Belchite	Hombres	68
201703	Marzo 2017	23	Bajo Martín	Hombres	229
201703	Marzo 2017	24	Campo de Daroca	Hombres	170
201703	Marzo 2017	25	Jiloca	Hombres	306
201703	Marzo 2017	26	Cuencas Mineras	Hombres	198
201703	Marzo 2017	27	Andorra-Sierra de Arcos	Hombres	242
201703	Marzo 2017	28	Bajo Aragón	Hombres	726
201703	Marzo 2017	29	Comunidad de Teruel	Hombres	1710
201703	Marzo 2017	30	Maestrazgo	Hombres	67
201703	Marzo 2017	31	Sierra de Albarracín	Hombres	63
201703	Marzo 2017	32	Gúdar-Javalambre	Hombres	234
201703	Marzo 2017	33	Matarraña / Matarranya	Hombres	240
201703	Marzo 2017	01	La Jacetania	Mujeres	414
201703	Marzo 2017	02	Alto Gállego	Mujeres	319
201703	Marzo 2017	03	Sobrarbe	Mujeres	148
201703	Marzo 2017	04	La Ribagorza	Mujeres	347
201703	Marzo 2017	05	Cinco Villas	Mujeres	616
201703	Marzo 2017	06	Hoya de Huesca / Plana de Uesca	Mujeres	2299
201703	Marzo 2017	07	Somontano de Barbastro	Mujeres	580
201703	Marzo 2017	08	Cinca Medio	Mujeres	457
201703	Marzo 2017	09	La Litera / La Llitera	Mujeres	342
201703	Marzo 2017	10	Los Monegros	Mujeres	269
201703	Marzo 2017	11	Bajo Cinca / Baix Cinca	Mujeres	572
