Año	Municipio código	Municipio nombre	Tipo de presupuesto	Estado de la información	Total gastos	Gastos de personal	Gastos en bienes corrientes y servicios	Gastos financieros	Transferencias corrientes	Inversiones reales	Transferencias de capital	Activos financieros	Pasivos financieros	Gastos, fondo de contingencia
2011	22174	Peralta de Alcofea	Presupuestos	Consolidada	792416,88	203157,08	238649,06	18170,38	42360,62	265019,18	0	0	25060,56	
2011	22175	Peralta de Calasanz	Presupuestos	Consolidada	273738	99138	64372	3273	21250	68000	0	0	17705	
2011	22176	Peraltilla	Presupuestos	Consolidada	305000	29500	48500	500	10825	207600	0	0	8075	
2011	22177	Perarrúa	Presupuestos	Consolidada	630158,61	11600	80900	1350	9000	524108,6	0	0	3200,01	
2011	22178	Pertusa	Presupuestos	Consolidada	168460	32300	63325	2500,63	2100	62134,37	0	0	6100	
2011	22181	Piracés	Presupuestos	Consolidada	114221,3	24823,22	48087,07	600	1961,01	35000	0	0	3750	
2011	22182	Plan	Presupuestos	Consolidada	575160,1	104292,54	131980,56	8000	44712,51	283474,49	0	0	2700	
2011	22184	Poleñino	Presupuestos	Consolidada	240267,07	85680,15	99900	2800	14400	30001	0	0	7485,92	
2011	22186	Pozán de Vero	Presupuestos	Consolidada	313671,41	79016,91	77684,5	3200	13330	124940	0	0	15500	
2011	22187	Puebla de Castro (La)	Presupuestos	Consolidada	1855371,69	118300	199800	8000	22000	1496071,69	0	0	11200	
2011	22188	Puente de Montañana	Presupuestos	Consolidada	253136,35	34938,7	57950,64	25	37935,14	122286,87	0	0	0	
2011	22189	Puértolas	Presupuestos	Consolidada	641113,97	18200	108400	21350	44800	325450	0	0	122913,97	
2011	22190	Pueyo de Araguás (El)	Presupuestos	Consolidada	267748,5	37746,86	73500	2271,76	20350	121869,76	0	0	12010,12	
2011	22193	Pueyo de Santa Cruz	Presupuestos	Consolidada	285200	59230	105589	775	4492	104014	0	0	11100	
2011	22195	Quicena	Presupuestos	Consolidada	206850	67000	62600	3000	15700	42400	0	0	16150	
2011	22197	Robres	Presupuestos	Consolidada	650100	140380	249820	12000	42900	173000	0	0	32000	
2011	22199	Sabiñánigo	Presupuestos	Consolidada	11679810	4410591	3261240	126000	682170	2617809	22000	18000	542000	
2011	22200	Sahún	Presupuestos	Consolidada	498798,43	181737,7	119697,11	5500	35343,7	139469	0	0	17050,92	
2011	22201	Salas Altas	Presupuestos	Consolidada	381100	77800	127000	0	53600	122700	0	0	0	
2011	22202	Salas Bajas	Presupuestos	Consolidada	421150	53900	90600	3500	47500	225650	0	0	0	
2011	22203	Salillas	Presupuestos	Consolidada	111940	24760	42830	500	4300	26250	11500	0	1800	
2011	22204	Sallent de Gállego	Presupuestos	Consolidada	3112715,33	919756,06	839850	11000	874463,77	228674,78	165000	0	73970,72	
2011	22205	San Esteban de Litera	Presupuestos	Consolidada	608618,82	162274,65	192297,65	5500	24200	216346,52	0	0	8000	
2011	22206	Sangarrén	Presupuestos	Sin información										
2011	22207	San Juan de Plan	Presupuestos	Consolidada	372262	12700	71890	9180	30592	242000	0	0	5900	
2011	22208	Santa Cilia	Presupuestos	Consolidada	296111,4	84566,09	100425,31	10420	30000	35000	0	0	35700	
2011	22209	Santa Cruz de la Serós	Presupuestos	Consolidada	175000	56000	58298	6150	14650	25802	0	0	14100	
2011	22212	Santaliestra y San Quílez	Presupuestos	Consolidada	213900	30000	30250	15750	5000	100900	0	0	32000	
2011	22213	Sariñena	Presupuestos	Consolidada	5769764,61	1738126,59	2123799,14	106500	260734,22	1192169,02	34935,64	0	313500	
2011	22214	Secastilla	Presupuestos	Consolidada	471693,82	103953,17	136385,05	6172,92	45941,86	138329,01	0	0	40911,81	
2011	22215	Seira	Presupuestos	Consolidada	317073	96761	121834	4100	12200	63700	0	0	18478	
2011	22217	Sena	Presupuestos	Consolidada	450600	85700	207800	4000	27100	116000	0	0	10000	
2011	22218	Senés de Alcubierre	Presupuestos	Consolidada	76550	8500	29050	0	4000	35000	0	0	0	
2011	22220	Sesa	Presupuestos	Sin información										
2011	22221	Sesué	Presupuestos	Consolidada	312000	79500	77050	5600	13850	107500	0	0	28500	
2011	22222	Siétamo	Presupuestos	Consolidada	723716,73	156420,1	238776,74	16244,13	23687,61	279153,06	0	0	9435,09	
2011	22223	Sopeira	Presupuestos	Consolidada	494936,1	34000	139700	1500	31250	276986,1	0	0	11500	
2011	22225	Tamarite de Litera	Presupuestos	Sin información										
2011	22226	Tardienta	Presupuestos	Consolidada	2385803	431702	616134	40300	94937	1071643	0	0	131087	
2011	22227	Tella-Sin	Presupuestos	Consolidada	493809,92	122128	154804	13050,72	85224	105000	0	0	13603,2	
2011	22228	Tierz	Presupuestos	Consolidada	697602,39	251300	110274	1500	24000	288528,39	0	0	22000	
2011	22229	Tolva	Presupuestos	Consolidada	181824,47	53906,01	84950	2900	8400	28541,18	0	0	3127,28	
2011	22230	Torla-Ordesa	Presupuestos	Consolidada	809141	46100	221780	0	6400	534861	0	0	0	
2011	22232	Torralba de Aragón	Presupuestos	Consolidada	248000	37500	122500	0	15000	73000	0	0	0	
2011	22233	Torre la Ribera	Presupuestos	Consolidada	271592,72	30557,31	32575,32	1186,26	4100	189857,49	0	0	13316,34	
2011	22234	Torrente de Cinca	Presupuestos	Consolidada	636992,07	191204,84	313331,46	10178,11	49320,2	37815,05	0	0	35142,41	
2011	22235	Torres de Alcanadre	Presupuestos	Consolidada	182702,17	31000	48810	700	4250	96742,17	0	0	1200	
2011	22236	Torres de Barbués	Presupuestos	Consolidada	533519,5	38424,51	107199,25	117,97	21500	366277,77	0	0	0	
2011	22239	Tramaced	Presupuestos	Consolidada	243531,25	26999,89	70379,09	3917,03	3794,12	119988,26	0	0	18452,86	
2011	22242	Valfarta	Presupuestos	Consolidada	166296,45	24516,55	61480,02	100	8000	72199,88	0	0	0	
2011	22243	Valle de Bardají	Presupuestos	Consolidada	64600	18900	37600	100	0	8000	0	0	0	
2011	22244	Valle de Lierp	Presupuestos	Consolidada	245100	4000	43058,44	0	2500	195541,56	0	0	0	
2011	22245	Velilla de Cinca	Presupuestos	Consolidada	287564,82	77100	89000	2800	17000	91924,82	0	0	9740	
2011	22246	Beranuy	Presupuestos	Consolidada	129191,7	27723,48	24233,62	0	2602,32	74632,28	0	0	0	
2011	22247	Viacamp y Litera	Presupuestos	Consolidada	610690,31	45100	115809,79	153,21	59000	390627,31	0	0	0	
2011	22248	Vicién	Presupuestos	Consolidada	238325,42	49802,57	62197,88	2683,17	2585,41	116300,97	0	0	4755,42	
2011	22249	Villanova	Presupuestos	Consolidada	190600	76300	64350	600	14350	35000	0	0	0	
2011	22250	Villanúa	Presupuestos	Consolidada	1610475,16	362086,54	491900	7000	24996,62	718492	0	0	6000	
2011	22251	Villanueva de Sigena	Presupuestos	Consolidada	450600	85700	207800	4000	27100	116000	0	0	10000	
2011	22252	Yebra de Basa	Presupuestos	Consolidada	228605,77	9000	47597	200	34700	137108,77	0	0	0	
2011	22253	Yésero	Presupuestos	Consolidada	190637	10000	49000	0	2100	129537	0	0	0	
2011	22254	Zaidín	Presupuestos	Consolidada	1406691,04	335416,42	501812	15500	54000	358875,27	0	0	141087,35	
2011	22901	Valle de Hecho	Presupuestos	Sin información										
2011	22902	Puente la Reina de Jaca	Presupuestos	Consolidada	309000	130083,88	103827,52	2920	15000	40273,17	0	0	16895,43	
2011	22903	San Miguel del Cinca	Presupuestos	Consolidada	1183014,57	177817,88	233275,8	10508,78	175220	548273,51	0	0	37918,6	
2011	22904	Sotonera (La)	Presupuestos	Consolidada	821190	188664	324441	5700	40375	199210	23435	0	39365	
2011	22905	Lupiñén-Ortilla	Presupuestos	Consolidada	708000	159160	298705	14000	34800	168350	0	0	32985	
2011	22906	Santa María de Dulcis	Presupuestos	Consolidada	326907,64	49500	69252,73	2700	10400	190454,91	0	0	4600	
2011	22907	Aínsa-Sobrarbe	Presupuestos	Sin información										
2011	22908	Hoz y Costeán	Presupuestos	Consolidada	434520	43450	107600	3000	51000	229470	0	0	0	
2011	22909	Vencillón	Presupuestos	Consolidada	354761,18	101200	125361,18	1700	23500	97600	0	0	5400	
2011	44001	Ababuj	Presupuestos	Consolidada	330445	19733	69490	4700	8850	161300	0	11372	55000	
2011	44002	Abejuela	Presupuestos	Sin información										
2011	44003	Aguatón	Presupuestos	Consolidada	172515	16900	31960	50	7050	114300	0	0	2255	
2011	44004	Aguaviva	Presupuestos	Consolidada	1549999,89	146200	313200	9000	92000	964599,89	0	0	25000	
2011	44005	Aguilar del Alfambra	Presupuestos	Consolidada	330445	19733	69490	4700	8850	161300	0	11372	55000	
2011	44006	Alacón	Presupuestos	Sin información										
2011	44007	Alba	Presupuestos	Sin información										
2011	44008	Albalate del Arzobispo	Presupuestos	Consolidada	5780114	754938	660204	4900	103323	4237749	1000	0	18000	
2011	44009	Albarracín	Presupuestos	Consolidada	1988495	408610	638050	8000	135715	701820	0	0	96300	
2011	44010	Albentosa	Presupuestos	Consolidada	720875,49	97500	251900	9000	3000	352475,49	0	0	7000	
2011	44011	Alcaine	Presupuestos	Consolidada	143131	26621,62	50198,36	0	8311,02	58000	0	0	0	
2011	44012	Alcalá de la Selva	Presupuestos	Sin información										
2011	44013	Alcañiz	Presupuestos	Consolidada	14038317,4	6091262,28	3929348,87	477411,68	801812,88	630783,34	533300	68000	1506398,35	
2011	44014	Alcorisa	Presupuestos	Consolidada	4856043,12	1000036,33	964990	72130,54	230969,23	2390400	0	0	197517,02	
2011	44016	Alfambra	Presupuestos	Consolidada	807000	274600	125800	13000	38500	139000	172100	0	44000	
2011	44017	Aliaga	Presupuestos	Sin información										
2011	44018	Almohaja	Presupuestos	Sin información										
2011	44019	Alobras	Presupuestos	Consolidada	355302,64	24047,51	89205,13	0	17800	222000	0	0	2250	
2011	44020	Alpeñés	Presupuestos	Consolidada	257000	15000	35200	0	9800	197000	0	0	0	
2011	44021	Allepuz	Presupuestos	Consolidada	242500	31000	37700	500	17000	156000	0	0	300	
2011	44022	Alloza	Presupuestos	Consolidada	1802000	166679	211243	7878	18600	1247600	0	0	150000	
2011	44023	Allueva	Presupuestos	Sin información										
2011	44024	Anadón	Presupuestos	Consolidada	115150	21550	33600	0	0	60000	0	0	0	
2011	44025	Andorra	Presupuestos	Consolidada	10947101,04	3604560	2538000	34100	242500	4387641,04	15000	0	125300	
2011	44026	Arcos de las Salinas	Presupuestos	Consolidada	1261820,95	134000	219500	10000	47000	816320,95	0	0	35000	
2011	44027	Arens de Lledó	Presupuestos	Sin información										
2011	44028	Argente	Presupuestos	Consolidada	413500	70500	83000	0	13000	247000	0	0	0	
2011	44029	Ariño	Presupuestos	Consolidada	1862380	581730	472250	6450	55300	745650	1000	0	0	
2011	44031	Azaila	Presupuestos	Consolidada	314326,87	35709,28	60113,47	1300	5950,12	209000	0	0	2254	
2011	44032	Bádenas	Presupuestos	Consolidada	102400	9000	16700	0	7200	69500	0	0	0	
2011	44033	Báguena	Presupuestos	Consolidada	318680	70080	149200	4000	20700	68700	0	0	6000	
2011	44034	Bañón	Presupuestos	Sin información										
2011	44035	Barrachina	Presupuestos	Consolidada	318302	22100	83400	2700	7000	200402	0	0	2700	
2011	44036	Bea	Presupuestos	Consolidada	119600	1500	30200	1900	7000	76000	0	0	3000	
2011	44037	Beceite	Presupuestos	Consolidada	1261820,95	134000	219500	10000	47000	816320,95	0	0	35000	
2011	44038	Belmonte de San José	Presupuestos	Sin información										
2011	44039	Bello	Presupuestos	Consolidada	672000	61000	120900	10900	16200	414000	8000	0	41000	
2011	44040	Berge	Presupuestos	Sin información										
2011	44041	Bezas	Presupuestos	Consolidada	223394,12	35800	49700	1500	0	131894,12	0	0	4500	
2011	44042	Blancas	Presupuestos	Consolidada	205100	31800	79500	0	15800	76000	0	0	2000	
2011	44043	Blesa	Presupuestos	Consolidada	403487,44	35833	62500	4000	9200	284354,44	1500	0	6100	
2011	44044	Bordón	Presupuestos	Sin información										
2011	44045	Bronchales	Presupuestos	Sin información										
2011	44046	Bueña	Presupuestos	Consolidada	221040	25200	41190	150	3400	151100	0	0	0	
2011	44047	Burbáguena	Presupuestos	Consolidada	495487,25	36419,96	84610	1600,91	6600	364006,38	0	0	2250	
2011	44048	Cabra de Mora	Presupuestos	Sin información										
2011	44049	Calaceite	Presupuestos	Consolidada	1690900	306500	321400	20200	79000	913800	0	0	50000	
2011	44050	Calamocha	Presupuestos	Consolidada	4126480,68	595650,79	910445,52	91792,75	1382297,6	863694,01	0,01	0	282600	
2011	44051	Calanda	Presupuestos	Consolidada	8331983,47	1541560,68	1434468,59	41693	209918	4921201,4	0,6	1,2	183140	
2011	44052	Calomarde	Presupuestos	Consolidada	255200	26400	68100	0	0	158000	0	0	2700	
2011	44053	Camañas	Presupuestos	Consolidada	352500	37000	74500	0	17000	193000	0	0	31000	
2011	44054	Camarena de la Sierra	Presupuestos	Consolidada	497574	103629	166140	0	5002	222803	0	0	0	
2011	44055	Camarillas	Presupuestos	Consolidada	349797	61811,76	102431,24	2000	11400	172154	0	0	0	
2011	44056	Caminreal	Presupuestos	Consolidada	509336	106282	211500	8500	19140	105044	0	0	58870	
2011	44059	Cantavieja	Presupuestos	Sin información										
2011	44060	Cañada de Benatanduz	Presupuestos	Sin información										
2011	44061	Cañada de Verich (La)	Presupuestos	Consolidada	349050	37200	80800	2500	10850	217700	0	0	0	
2011	44062	Cañada Vellida	Presupuestos	Sin información										
2011	44063	Cañizar del Olivar	Presupuestos	Consolidada	276093,01	27051,88	90200,1	14500	21643,07	119697,96	0	0	3000	
2011	44064	Cascante del Río	Presupuestos	Consolidada	156860	28622	72600	0	3388	50000	0	0	2250	
2011	44065	Castejón de Tornos	Presupuestos	Consolidada	242498	17218	46650	350	3280	175000	0	0	0	
2011	44066	Castel de Cabra	Presupuestos	Consolidada	405300	55000	91300	2000	8500	233500	0	0	15000	
2011	44067	Castelnou	Presupuestos	Sin información										
2011	44068	Castelserás	Presupuestos	Consolidada	848370	261910	189260	2500	200	339500	49000	0	6000	
2011	44070	Castellar (El)	Presupuestos	Sin información										
2011	44071	Castellote	Presupuestos	Consolidada	707000	244700	321238,21	6889,79	91172	0	0	0	43000	
2011	44074	Cedrillas	Presupuestos	Consolidada	830000	126030,6	188069,4	4400	38000	456500	0	0	17000	
2011	44075	Celadas	Presupuestos	Consolidada	707585,92	93059,35	85598,12	150	23128,8	497049,65	0	0	8600	
2011	44076	Cella	Presupuestos	Consolidada	2228500	662700	790000	10000	223000	462800	0	0	80000	
2011	44077	Cerollera (La)	Presupuestos	Sin información										
2011	44080	Codoñera (La)	Presupuestos	Consolidada	472973,78	152533,78	109300	600	30500	180040	0	0	0	
2011	44082	Corbalán	Presupuestos	Consolidada	167100,8	28437	67195,8	100	21064	50304	0	0	0	
2011	44084	Cortes de Aragón	Presupuestos	Sin información										
2011	44085	Cosa	Presupuestos	Sin información										
2011	44086	Cretas	Presupuestos	Consolidada	876000	83000	207000	10000	43000	503000	0	0	30000	
2011	44087	Crivillén	Presupuestos	Consolidada	372317,58	36505,35	119086,01	250	7725	208751,22	0	0	0	
2011	44088	Cuba (La)	Presupuestos	Consolidada	233500	34500	57150	1200	16000	122150	0	0	2500	
2011	44089	Cubla	Presupuestos	Consolidada	266179,3	16280,15	44302,03	0	6597,12	199000	0	0	0	
2011	44090	Cucalón	Presupuestos	Consolidada	182850	35250	56700	1250	3800	78750	0	0	7100	
2011	44092	Cuervo (El)	Presupuestos	Consolidada	565547	21214	86900	4500	24800	416633	0	0	11500	
2011	44093	Cuevas de Almudén	Presupuestos	Consolidada	410000	9800	102235	700	36600	258415	0	0	2250	
2011	44094	Cuevas Labradas	Presupuestos	Consolidada	153873	20541	45094	50	6850	79088	0	0	2250	
2011	44096	Ejulve	Presupuestos	Consolidada	301457,3	53627,41	89455,82	4103,33	5752,94	148517,8	0	0	0	
2011	44097	Escorihuela	Presupuestos	Consolidada	178000	26300	81100	500	22600	47500	0	0	0	
2011	44099	Escucha	Presupuestos	Sin información										
2011	44100	Estercuel	Presupuestos	Consolidada	973874,77	126500	180150	22100	114874,77	449000	0	0	81250	
2011	44101	Ferreruela de Huerva	Presupuestos	Consolidada	172000	46200	46900	0	3500	75400	0	0	0	
2011	44102	Fonfría	Presupuestos	Consolidada	190800,5	7600	40237,5	500	4100	138363	0	0	0	
2011	44103	Formiche Alto	Presupuestos	Sin información										
2011	44105	Fórnoles	Presupuestos	Consolidada	532700	23600	153200	13300	31500	304000	0	0	7100	
2011	44106	Fortanete	Presupuestos	Consolidada	252500	96700	80200	2500	15000	58100	0	0	0	
2011	44107	Foz-Calanda	Presupuestos	Sin información										
2011	44108	Fresneda (La)	Presupuestos	Consolidada	784700	128500	234400	11000	101000	257800	0	0	52000	
2011	44109	Frías de Albarracín	Presupuestos	Consolidada	750811	68000	134500	3000	7000	536061	0	0	2250	
2011	44110	Fuenferrada	Presupuestos	Sin información										
2011	44111	Fuentes Calientes	Presupuestos	Consolidada	263450	25500	59450	13000	14500	116000	0	0	35000	
2011	44112	Fuentes Claras	Presupuestos	Consolidada	360216,48	132964,48	164152	0	12700	50400	0	0	0	
2011	44113	Fuentes de Rubielos	Presupuestos	Sin información										
2011	44114	Fuentespalda	Presupuestos	Consolidada	744400	91000	143700	10000	22500	432200	0	0	45000	
2011	44115	Galve	Presupuestos	Sin información										
2011	44116	Gargallo	Presupuestos	Consolidada	354000	43954,24	161431,22	0	5658,54	142956	0	0	0	
2011	44117	Gea de Albarracín	Presupuestos	Consolidada	693280,88	120550	254000	10000	25000	253730,88	0	0	30000	
2011	44118	Ginebrosa (La)	Presupuestos	Consolidada	544000	65450	142700	2000	24900	306700	0	0	2250	
2011	44119	Griegos	Presupuestos	Consolidada	330105	45822	95537	0	7600	181146	0	0	0	
2011	44120	Guadalaviar	Presupuestos	Consolidada	323913	82000	97250	600	12000	129813	0	0	2250	
2011	44121	Gúdar	Presupuestos	Sin información										
2011	44122	Híjar	Presupuestos	Sin información										
2011	44123	Hinojosa de Jarque	Presupuestos	Consolidada	290000	63811	58714	1020	12605	151600	0	0	2250	
2011	44124	Hoz de la Vieja (La)	Presupuestos	Sin información										
2011	44125	Huesa del Común	Presupuestos	Sin información										
2011	44126	Iglesuela del Cid (La)	Presupuestos	Sin información										
2011	44127	Jabaloyas	Presupuestos	Consolidada	215765	25800	68745	970	9000	109000	0	0	2250	
2011	44128	Jarque de la Val	Presupuestos	Consolidada	223000	0	41867,76	0	21700	159432,24	0	0	0	
2011	44129	Jatiel	Presupuestos	Sin información										
2011	44130	Jorcas	Presupuestos	Consolidada	175864,5	17435,5	34350	200	4800	119079	0	0	0	
2011	44131	Josa	Presupuestos	Sin información										
2011	44132	Lagueruela	Presupuestos	Consolidada	135600	10200	40400	0	10000	75000	0	0	0	
2011	44133	Lanzuela	Presupuestos	Consolidada	89742,19	6191,28	20561,94	12751,55	6735,67	43501,75	0	0	0	
2011	44135	Libros	Presupuestos	Sin información										
2011	44136	Lidón	Presupuestos	Consolidada	261363,13	20822,58	54939,23	150	9131,32	176320	0	0	0	
2011	44137	Linares de Mora	Presupuestos	Sin información										
2011	44138	Loscos	Presupuestos	Consolidada	341790	63466	50270	0	7975	175779	0	0	44300	
2011	44141	Lledó	Presupuestos	Consolidada	204000	21350	45179,99	200	13500	123770,01	0	0	0	
2011	44142	Maicas	Presupuestos	Sin información										
2011	44143	Manzanera	Presupuestos	Sin información										
2011	44144	Martín del Río	Presupuestos	Sin información										
2011	44145	Mas de las Matas	Presupuestos	Consolidada	1724900	720600	504399,55	10800	64088,67	343060,14	2551,64	0	79400	
2011	44146	Mata de los Olmos (La)	Presupuestos	Sin información										
2011	44147	Mazaleón	Presupuestos	Consolidada	775138,16	106393,16	99120	2000	66000	484000	0	0	17625	
2011	44148	Mezquita de Jarque	Presupuestos	Consolidada	770000	39550	96300	0	23250	565900	0	0	45000	
2011	44149	Mirambel	Presupuestos	Consolidada	374600	52000	69100	3000	20500	230000	0	0	0	
2011	44150	Miravete de la Sierra	Presupuestos	Consolidada	129000	16000	44800	500	7400	60000	0	0	300	
2011	44151	Molinos	Presupuestos	Sin información										
2011	44152	Monforte de Moyuela	Presupuestos	Consolidada	230200	14200	49300	1400	4050	159000	0	0	2250	
2011	44153	Monreal del Campo	Presupuestos	Consolidada	1699220	827500	533720	55000	110000	0	0	0	173000	
