Año	Municipio código	Municipio nombre	Residencial	BI Almacén, estacionamiento	BI Comercial	BI Ocio, hostelería	BI Industrial	BI Cultural	BI Deportivo	BI Oficinas	BI Edificios singulares	BI Religioso	BI Espectáculos	BI Sin definir	BI Suelo vacante	BI Sanidad, benefic	Total
2012	50298	Zuera	3792	1338	123	7	704	11	14	22	7	8	2	3904	1665	3	7696
2012	50901	Biel	486	1	1	0	5	2	2	1	0	2	0	111	96	1	597
2012	50902	Marracos	70	6	1	1	38	0	0	0	0	1	1	54	6	0	124
2012	50903	Villamayor de Gállego	1318	46	7	2	162	1	4	0	2	2	0	479	253	0	1797
2013	22001	Abiego	222	1	1	2	97	1	0	0	2	2	0	191	85	0	413
2013	22002	Abizanda	51	3	0	3	47	1	2	0	0	3	0	68	9	0	119
2013	22003	Adahuesca	143	9	0	0	37	0	1	0	0	1	0	58	9	1	201
2013	22004	Agüero	231	9	0	1	136	0	0	0	1	1	0	225	76	1	456
2013	22006	Aísa	1721	1404	46	18	3	0	0	9	4	5	0	1583	94	0	3304
2013	22007	Albalate de Cinca	489	5	5	1	149	1	1	2	1	1	0	298	131	1	787
2013	22008	Albalatillo	125	0	0	0	108	1	0	0	0	2	0	162	51	0	287
2013	22009	Albelda	398	13	3	1	133	1	4	2	0	1	0	271	111	2	669
2013	22011	Albero Alto	81	0	0	0	4	0	1	0	0	1	0	35	28	1	116
2013	22012	Albero Bajo	52	1	0	1	52	1	0	0	0	1	0	105	48	1	157
2013	22013	Alberuela de Tubo	144	0	0	1	42	3	1	0	1	2	0	62	11	1	206
2013	22014	Alcalá de Gurrea	177	0	0	1	85	0	2	3	0	1	0	164	72	0	341
2013	22015	Alcalá del Obispo	255	1	0	1	171	2	3	0	1	5	0	233	49	0	488
2013	22016	Alcampell	531	11	5	1	315	1	3	0	1	2	0	405	66	0	936
2013	22017	Alcolea de Cinca	647	58	18	1	327	2	2	0	2	1	0	602	191	0	1249
2013	22018	Alcubierre	257	0	2	0	124	0	1	1	0	3	0	203	71	1	460
2013	22019	Alerre	106	0	0	0	23	2	1	0	1	1	0	74	46	0	180
2013	22020	Alfántega	98	2	0	0	37	0	0	0	0	1	0	63	20	3	161
2013	22021	Almudévar	1851	121	21	2	45	5	7	4	3	5	2	479	258	6	2330
2013	22022	Almunia de San Juan	412	4	0	0	156	2	8	2	0	2	0	288	114	0	700
2013	22023	Almuniente	336	0	0	1	20	3	7	0	2	2	1	94	58	0	430
2013	22024	Alquézar	347	14	12	9	16	1	0	0	1	7	0	111	51	0	458
2013	22025	Altorricón	773	119	9	2	45	1	3	4	0	1	0	347	160	3	1120
2013	22027	Angüés	243	0	0	2	205	0	1	1	2	4	0	307	92	0	550
2013	22028	Ansó	546	92	9	4	3	1	3	2	1	3	1	270	149	2	816
2013	22029	Antillón	60	0	0	0	50	0	1	0	1	1	0	69	16	0	129
2013	22032	Aragüés del Puerto	195	52	0	2	3	1	1	0	1	2	0	138	76	0	333
2013	22035	Arén	363	69	4	2	177	1	0	1	1	7	0	337	75	0	700
2013	22036	Argavieso	105	0	1	0	6	0	0	0	1	1	0	33	24	0	138
2013	22037	Arguis	179	9	0	2	60	0	1	0	0	3	0	148	73	0	327
2013	22039	Ayerbe	1041	136	24	3	31	3	3	5	1	4	0	520	310	0	1561
2013	22040	Azanuy-Alins	206	0	0	0	172	0	2	0	0	3	0	238	61	0	444
2013	22041	Azara	94	1	0	1	53	1	2	0	1	1	0	80	20	0	174
2013	22042	Azlor	98	0	0	0	61	1	1	0	0	1	0	99	35	0	197
2013	22043	Baells	105	0	0	0	76	0	0	0	0	2	0	97	19	0	202
2013	22044	Bailo	359	10	0	4	3	0	2	0	1	5	0	101	75	1	460
2013	22045	Baldellou	143	1	0	0	91	1	1	0	0	3	0	117	20	0	260
2013	22046	Ballobar	867	18	0	0	71	2	2	1	0	5	0	212	113	0	1079
2013	22047	Banastás	114	0	0	0	15	0	3	0	1	1	0	85	64	1	199
2013	22048	Barbastro	9067	3982	683	23	364	20	26	96	26	19	4	6043	787	13	15110
2013	22049	Barbués	52	0	0	0	113	0	3	0	0	1	0	127	10	0	179
2013	22050	Barbuñales	91	1	0	0	29	0	1	0	0	3	0	50	16	0	141
2013	22051	Bárcabo	115	2	1	2	82	0	0	1	1	9	0	121	23	0	236
2013	22052	Belver de Cinca	624	12	9	0	213	1	3	2	2	2	0	289	43	2	913
2013	22053	Benabarre	865	182	8	8	321	3	2	1	1	19	0	850	302	3	1715
2013	22054	Benasque	3266	1406	142	41	23	6	6	9	2	6	0	2050	408	1	5316
2013	22055	Berbegal	232	0	0	1	91	1	2	1	0	3	0	115	16	0	347
2013	22057	Bielsa	603	132	18	14	142	1	1	2	2	5	0	425	108	0	1028
2013	22058	Bierge	216	1	1	10	75	1	1	0	1	6	0	179	83	0	395
2013	22059	Biescas	3146	1806	31	112	533	2	5	3	5	14	0	3014	501	2	6160
2013	22060	Binaced	703	39	13	2	253	1	2	6	0	3	0	597	275	3	1300
2013	22061	Binéfar	4333	1731	208	2	333	8	11	30	3	4	0	2783	447	6	7116
2013	22062	Bisaurri	152	2	0	1	90	0	0	0	1	9	0	126	23	0	278
2013	22063	Biscarrués	144	1	1	0	142	0	0	0	0	4	1	185	35	1	329
2013	22064	Blecua y Torres	173	5	0	0	8	0	2	0	1	3	0	61	41	1	234
2013	22066	Boltaña	1100	181	30	8	60	1	2	5	5	5	0	579	282	0	1679
2013	22067	Bonansa	63	18	0	0	27	0	0	0	0	3	1	54	5	0	117
2013	22068	Borau	80	1	0	0	47	1	0	0	0	2	0	93	42	0	173
2013	22069	Broto	735	373	21	15	155	0	6	0	8	7	0	663	77	1	1398
2013	22072	Caldearenas	194	0	2	1	197	3	4	0	0	7	1	370	155	0	564
2013	22074	Campo	665	225	6	4	97	1	2	1	1	6	0	489	145	1	1154
2013	22075	Camporrells	206	2	0	1	63	1	0	0	1	2	0	123	53	0	329
2013	22076	Canal de Berdún	336	1	0	1	219	1	1	0	3	6	0	346	113	1	682
2013	22077	Candasnos	286	1	0	6	102	1	0	0	2	4	0	162	46	0	448
2013	22078	Canfranc	1255	1088	19	7	7	1	3	3	2	2	0	1218	84	2	2473
2013	22079	Capdesaso	99	4	0	0	118	1	1	0	0	2	0	153	26	1	252
2013	22080	Capella	324	0	0	0	16	1	0	0	2	3	1	86	63	0	410
2013	22081	Casbas de Huesca	265	2	0	6	207	0	0	1	0	7	0	376	153	0	641
2013	22082	Castejón del Puente	199	1	1	0	136	2	0	2	2	0	0	194	50	0	393
2013	22083	Castejón de Monegros	344	0	1	2	183	1	2	1	1	2	0	245	51	1	589
2013	22084	Castejón de Sos	833	304	13	8	2	2	2	0	1	3	0	483	145	3	1316
2013	22085	Castelflorite	59	2	0	0	97	0	1	0	1	1	0	122	20	0	181
2013	22086	Castiello de Jaca	645	571	1	0	6	0	2	0	1	2	0	703	120	0	1348
2013	22087	Castigaleu	37	1	0	0	23	1	0	0	0	6	0	44	13	0	81
2013	22088	Castillazuelo	191	0	0	1	7	1	0	0	2	1	0	38	26	0	229
2013	22089	Castillonroy	242	0	1	1	148	1	4	1	0	3	0	210	51	0	452
2013	22090	Colungo	113	1	0	1	68	0	0	0	0	2	0	117	45	0	230
2013	22094	Chalamera	85	0	0	0	38	1	0	0	1	1	0	50	9	0	135
2013	22095	Chía	73	2	0	0	47	0	0	0	1	1	0	70	19	0	143
2013	22096	Chimillas	161	8	0	0	26	1	2	0	0	1	0	52	13	1	213
2013	22099	Esplús	374	33	3	2	156	1	2	2	1	3	0	294	89	2	668
2013	22102	Estada	190	10	0	0	2	1	0	0	0	1	0	36	21	1	226
2013	22103	Estadilla	527	34	5	0	159	2	4	2	2	3	0	306	95	0	833
2013	22105	Estopiñán del Castillo	177	2	0	2	96	0	1	0	2	5	0	265	157	0	442
2013	22106	Fago	114	0	0	0	1	0	0	0	1	1	0	37	34	0	151
2013	22107	Fanlo	97	2	2	4	87	1	0	0	1	6	0	147	44	0	244
2013	22109	Fiscal	363	51	3	7	106	2	0	1	5	9	1	383	198	0	746
2013	22110	Fonz	781	3	3	0	67	2	1	1	1	2	2	274	192	0	1055
2013	22111	Foradada del Toscar	138	18	0	1	103	1	0	0	0	6	0	144	15	0	282
2013	22112	Fraga	5889	2432	371	44	690	18	6	78	10	6	2	4503	836	10	10392
2013	22113	Fueva (La)	595	5	2	5	9	3	6	1	6	16	1	113	59	0	708
2013	22114	Gistaín	98	2	0	2	41	2	0	0	1	3	0	64	13	0	162
2013	22115	Grado (El)	727	15	3	5	65	1	10	1	1	10	0	306	194	1	1033
2013	22116	Grañén	1056	67	24	2	190	4	10	3	2	7	0	515	202	4	1571
2013	22117	Graus	2996	566	92	3	119	9	4	10	4	39	1	1306	456	3	4302
2013	22119	Gurrea de Gállego	1154	21	17	3	125	3	5	6	7	4	1	384	189	3	1538
2013	22122	Hoz de Jaca	109	15	0	0	21	0	0	0	1	1	0	132	94	0	241
2013	22124	Huerto	168	2	1	0	326	1	1	0	1	3	0	380	45	0	548
2013	22125	Huesca	27857	19903	2612	45	1628	61	156	456	26	47	3	25899	936	26	53756
2013	22126	Ibieca	67	0	0	0	68	0	1	0	1	1	0	83	11	1	150
2013	22127	Igriés	274	16	1	1	63	1	2	0	2	3	1	194	103	1	468
2013	22128	Ilche	120	1	0	0	111	0	2	0	1	4	0	166	43	4	286
2013	22129	Isábena	261	16	3	4	315	2	3	0	0	19	0	417	55	0	678
2013	22130	Jaca	15721	9242	797	205	1646	18	22	68	16	52	0	12898	824	8	28619
2013	22131	Jasa	208	81	0	0	1	0	1	0	1	0	0	147	62	1	355
2013	22133	Labuerda	132	2	0	3	88	0	0	0	1	3	0	110	13	0	242
2013	22135	Laluenga	153	4	0	0	84	0	2	0	0	3	0	129	36	0	282
2013	22136	Lalueza	738	1	2	2	37	5	4	1	2	2	0	220	163	1	958
2013	22137	Lanaja	1054	20	3	1	56	5	3	1	3	2	1	201	104	2	1255
2013	22139	Laperdiguera	105	0	0	0	2	0	1	0	1	0	0	11	7	0	116
2013	22141	Lascellas-Ponzano	140	0	0	1	100	2	0	1	0	2	0	143	37	0	283
2013	22142	Lascuarre	136	6	0	1	61	1	1	0	1	1	0	88	16	0	224
2013	22143	Laspaúles	368	41	2	4	113	2	1	0	0	9	0	215	43	0	583
2013	22144	Laspuña	249	30	0	2	111	1	0	0	0	4	0	186	38	0	435
2013	22149	Loarre	315	2	1	3	495	0	2	0	2	8	0	603	89	1	918
2013	22150	Loporzano	399	2	0	3	278	2	19	0	0	14	0	496	175	3	895
2013	22151	Loscorrales	96	3	1	0	91	0	1	0	0	3	0	130	31	0	226
2013	22155	Monesma y Cajigar	39	1	0	0	31	0	0	0	0	5	0	40	2	1	79
2013	22156	Monflorite-Lascasas	189	1	0	1	179	1	7	0	1	5	0	260	65	0	449
2013	22157	Montanuy	233	17	1	1	179	1	0	0	2	14	0	245	29	1	478
2013	22158	Monzón	8408	3272	565	12	1284	23	19	57	12	8	3	6360	1096	9	14768
2013	22160	Naval	160	3	0	2	83	0	1	0	1	3	0	150	57	0	310
2013	22162	Novales	111	1	0	1	8	0	0	0	1	1	1	32	19	0	143
2013	22163	Nueno	399	3	1	4	99	3	16	1	0	7	0	236	102	0	635
2013	22164	Olvena	67	0	0	0	8	0	0	0	0	1	0	22	13	0	89
2013	22165	Ontiñena	365	1	0	0	196	1	3	0	0	1	0	262	60	0	627
2013	22167	Osso de Cinca	272	14	3	1	93	0	3	0	1	2	0	174	55	2	446
2013	22168	Palo	61	2	0	0	9	0	1	0	1	1	0	18	4	0	79
2013	22170	Panticosa	1846	1516	40	13	12	2	3	2	1	2	1	1808	215	1	3654
2013	22172	Peñalba	436	13	1	4	27	1	3	0	1	2	0	119	67	0	555
2013	22173	Peñas de Riglos (Las)	477	12	2	4	227	3	3	1	2	11	2	422	155	0	899
2013	22174	Peralta de Alcofea	379	10	1	0	227	1	2	0	0	7	0	366	116	2	745
2013	22175	Peralta de Calasanz	496	4	0	0	36	0	0	0	2	3	0	163	118	0	659
2013	22176	Peraltilla	93	2	0	1	54	1	1	0	0	1	0	94	34	0	187
2013	22177	Perarrúa	127	2	0	0	246	0	0	0	2	10	0	279	19	0	406
2013	22178	Pertusa	96	6	0	0	128	1	0	0	0	2	0	180	43	0	276
2013	22181	Piracés	47	0	0	0	42	0	0	0	1	1	0	50	6	0	97
2013	22182	Plan	276	30	7	3	98	2	1	1	1	4	0	219	71	1	495
2013	22184	Poleñino	117	0	0	0	61	1	2	0	0	2	0	94	28	0	211
2013	22186	Pozán de Vero	155	2	0	0	80	1	2	0	1	2	1	158	69	0	313
2013	22187	Puebla de Castro (La)	420	47	1	3	112	1	3	1	4	6	0	595	417	0	1015
2013	22188	Puente de Montañana	146	0	0	4	83	1	1	0	1	4	0	170	76	0	316
2013	22189	Puértolas	273	17	3	6	3	0	0	1	0	5	0	65	30	0	338
2013	22190	Pueyo de Araguás (El)	117	0	0	1	39	0	0	0	2	5	0	132	85	0	249
2013	22193	Pueyo de Santa Cruz	183	0	1	0	54	1	1	0	1	1	0	105	45	1	288
2013	22195	Quicena	129	0	0	4	47	1	19	1	0	2	0	95	21	0	224
2013	22197	Robres	292	4	3	0	368	0	3	0	0	3	1	467	85	0	759
2013	22199	Sabiñánigo	7308	6038	322	29	383	13	20	29	18	26	1	7834	950	5	15142
2013	22200	Sahún	421	199	31	6	100	2	1	0	1	5	0	450	105	0	871
2013	22201	Salas Altas	176	0	0	0	97	0	2	0	0	1	0	132	32	0	308
2013	22202	Salas Bajas	170	10	0	2	6	0	1	0	1	1	0	71	50	0	241
2013	22203	Salillas	111	1	0	0	16	1	1	0	0	1	0	37	17	0	148
2013	22204	Sallent de Gállego	5550	842	59	39	337	1	6	12	3	7	0	1594	284	4	7144
2013	22205	San Esteban de Litera	609	19	5	0	201	1	1	2	2	3	0	348	114	0	957
2013	22206	Sangarrén	144	3	0	1	136	0	2	1	1	1	0	163	18	0	307
2013	22207	San Juan de Plan	114	32	6	2	27	5	0	0	1	1	0	102	28	0	216
2013	22208	Santa Cilia	189	5	0	2	97	0	1	1	3	2	0	181	70	0	370
2013	22209	Santa Cruz de la Serós	169	50	3	4	59	0	1	0	1	5	0	152	29	0	321
2013	22212	Santaliestra y San Quílez	51	1	0	1	50	1	0	0	0	1	0	67	13	0	118
2013	22213	Sariñena	2264	211	61	9	1720	10	6	13	2	9	4	2368	318	5	4632
2013	22214	Secastilla	150	3	0	0	7	1	0	1	1	3	0	31	14	1	181
2013	22215	Seira	198	105	0	2	63	2	1	0	1	5	0	199	20	0	397
2013	22217	Sena	561	2	2	0	14	1	0	0	2	3	0	109	84	1	670
2013	22218	Senés de Alcubierre	33	0	0	0	57	0	0	0	1	1	0	68	9	0	101
2013	22220	Sesa	138	0	0	2	81	0	1	0	0	1	0	106	21	0	244
2013	22221	Sesué	301	53	0	0	8	0	2	0	1	2	0	151	85	0	452
2013	22222	Siétamo	403	1	0	1	417	0	2	0	2	5	0	590	162	0	993
2013	22223	Sopeira	132	8	0	0	72	0	3	0	2	4	0	124	35	0	256
2013	22225	Tamarite de Litera	1799	271	69	2	353	6	4	7	4	6	0	1116	391	3	2915
2013	22226	Tardienta	731	32	30	3	91	2	6	0	3	3	0	276	105	1	1007
2013	22227	Tella-Sin	190	4	5	3	82	0	0	1	1	6	0	169	67	0	359
2013	22228	Tierz	273	2	1	0	46	0	4	1	1	2	0	198	141	0	471
2013	22229	Tolva	153	2	1	0	94	0	2	0	1	4	0	142	38	0	295
2013	22230	Torla-Ordesa	337	30	5	21	123	1	0	0	2	5	0	204	17	0	541
2013	22232	Torralba de Aragón	79	1	0	0	121	0	0	0	0	3	0	157	31	1	236
2013	22233	Torre la Ribera	70	2	0	1	6	1	0	0	1	4	0	26	11	0	96
2013	22234	Torrente de Cinca	447	32	9	1	169	0	7	0	2	1	0	322	99	2	769
2013	22235	Torres de Alcanadre	79	0	0	1	49	1	0	0	1	4	0	79	23	0	158
2013	22236	Torres de Barbués	153	0	0	0	99	1	2	0	2	2	1	131	24	0	284
2013	22239	Tramaced	38	0	0	1	53	1	1	0	0	2	0	68	10	0	106
2013	22242	Valfarta	50	0	0	0	27	0	0	0	2	3	0	54	22	0	104
2013	22243	Valle de Bardají	11	0	0	0	24	0	0	0	0	4	0	31	3	0	42
2013	22244	Valle de Lierp	66	38	0	0	22	0	0	0	0	2	0	67	5	0	133
2013	22245	Velilla de Cinca	246	2	1	0	152	1	1	0	1	2	0	216	56	0	462
2013	22246	Beranuy	110	1	0	0	1	0	0	0	1	3	0	48	42	0	158
2013	22247	Viacamp y Litera	23	0	0	0	30	0	2	0	0	5	0	60	23	0	83
2013	22248	Vicién	70	0	0	0	81	0	3	0	1	1	0	96	10	0	166
2013	22249	Villanova	245	32	1	2	37	0	1	0	1	1	0	99	24	0	344
2013	22250	Villanúa	2286	941	11	46	51	2	4	0	1	1	0	1275	215	3	3561
2013	22251	Villanueva de Sigena	349	19	0	1	1	3	2	1	1	3	0	75	44	0	424
2013	22252	Yebra de Basa	141	1	0	2	8	1	1	0	1	4	1	92	73	0	233
2013	22253	Yésero	69	1	0	0	35	0	1	0	1	1	0	124	85	0	193
2013	22254	Zaidín	762	98	9	2	341	1	4	2	1	3	1	600	137	1	1362
2013	22901	Valle de Hecho	787	157	19	13	278	7	2	4	2	5	0	599	112	0	1386
2013	22902	Puente la Reina de Jaca	367	17	1	2	123	1	0	0	2	5	0	186	34	1	553
2013	22903	San Miguel del Cinca	450	12	0	2	176	1	1	2	1	4	0	269	69	1	719
2013	22904	Sotonera (La)	750	14	1	7	485	1	3	1	2	7	0	761	239	1	1511
2013	22905	Lupiñén-Ortilla	266	7	0	2	415	0	8	0	0	9	0	505	63	1	771
2013	22906	Santa María de Dulcis	126	6	0	2	64	2	0	0	1	5	0	119	39	0	245
2013	22907	Aínsa-Sobrarbe	1393	427	70	20	362	7	2	10	5	15	0	1207	286	3	2600
2013	22908	Hoz y Costeán	171	1	0	2	123	0	0	0	1	5	0	170	38	0	341
2013	22909	Vencillón	148	0	0	0	38	1	0	0	1	0	0	61	20	1	209
2013	44001	Ababuj	89	6	0	0	55	0	1	0	0	2	0	90	26	0	179
2013	44002	Abejuela	150	20	0	0	83	0	2	0	0	2	0	164	57	0	314
2013	44003	Aguatón	26	0	0	0	23	0	0	0	1	1	0	38	13	0	64
2013	44004	Aguaviva	609	21	1	1	107	1	2	0	1	3	0	378	241	0	987
2013	44005	Aguilar del Alfambra	107	9	0	0	61	0	0	0	1	1	0	150	78	0	257
2013	44006	Alacón	488	6	0	0	36	2	1	2	0	4	0	114	62	1	602
2013	44007	Alba	221	8	0	0	42	1	0	0	1	5	0	196	139	0	417
2013	44008	Albalate del Arzobispo	1570	163	23	2	352	1	2	1	1	5	1	1059	502	6	2629
2013	44009	Albarracín	818	61	20	25	98	7	1	3	2	12	0	599	368	2	1417
2013	44010	Albentosa	480	27	1	2	41	1	1	0	2	5	0	278	198	0	758
2013	44011	Alcaine	208	0	1	0	73	0	0	0	1	1	0	105	29	0	313
2013	44012	Alcalá de la Selva	1705	442	10	9	29	4	4	1	2	2	0	1070	566	1	2775
2013	44013	Alcañiz	8800	4551	518	18	569	19	17	86	4	11	3	6155	353	6	14955
2013	44014	Alcorisa	2108	611	49	5	478	2	5	4	1	7	2	1619	452	3	3727
2013	44016	Alfambra	435	26	3	0	154	1	2	1	1	2	1	340	149	0	775
2013	44017	Aliaga	523	24	2	2	196	0	3	1	3	5	0	351	114	1	874
2013	44018	Almohaja	77	0	0	0	6	0	0	0	0	1	0	21	13	1	98
2013	44019	Alobras	107	3	0	0	30	0	1	0	1	1	0	117	81	0	224
2013	44020	Alpeñés	32	0	0	0	18	1	0	0	0	1	0	49	29	0	81
2013	44021	Allepuz	228	4	0	0	1	0	0	0	1	2	0	34	26	0	262
2013	44022	Alloza	942	44	4	0	13	1	2	1	0	2	0	191	124	0	1133
2013	44023	Allueva	44	0	0	0	21	0	0	0	1	1	0	49	26	0	93
2013	44024	Anadón	60	0	0	0	38	0	0	1	1	1	1	71	29	0	131
2013	44025	Andorra	3940	1323	109	12	592	15	6	22	5	6	2	2510	412	6	6450
2013	44026	Arcos de las Salinas	374	54	1	6	110	0	1	0	1	2	0	237	62	0	611
2013	44027	Arens de Lledó	223	5	0	0	5	2	0	0	0	1	1	50	36	0	273
2013	44028	Argente	183	0	0	0	119	1	0	0	0	1	0	151	30	0	334
2013	44029	Ariño	641	83	5	2	168	4	3	0	1	3	0	404	132	3	1045
2013	44031	Azaila	206	8	1	1	35	0	1	0	1	1	0	88	40	0	294
2013	44032	Bádenas	40	0	0	0	42	0	0	0	1	1	0	63	19	0	103
2013	44033	Báguena	671	0	0	0	3	1	0	0	1	2	0	199	192	0	870
2013	44034	Bañón	193	1	0	0	114	1	1	0	0	2	0	175	56	0	368
2013	44035	Barrachina	170	2	1	0	87	2	1	0	1	1	0	115	19	1	285
2013	44036	Bea	40	0	0	0	19	2	0	0	0	1	0	28	6	0	68
2013	44037	Beceite	693	27	1	7	35	2	3	0	2	4	0	309	228	0	1002
2013	44038	Belmonte de San José	245	0	0	0	26	1	1	0	1	4	0	63	30	0	308
2013	44039	Bello	525	0	0	2	2	1	0	0	1	0	0	104	98	0	629
2013	44040	Berge	224	8	2	2	82	0	2	1	1	2	0	139	38	1	363
2013	44041	Bezas	113	2	0	1	31	0	1	0	0	3	0	61	23	0	174
2013	44042	Blancas	230	17	0	0	95	1	0	0	2	3	0	174	56	0	404
2013	44043	Blesa	276	0	1	0	67	1	1	0	1	1	0	80	8	0	356
2013	44044	Bordón	142	4	1	0	84	1	0	0	1	1	0	115	23	0	257
2013	44045	Bronchales	963	123	9	4	13	1	0	2	1	4	1	338	180	0	1301
2013	44046	Bueña	80	0	0	1	83	1	0	0	0	2	0	117	30	0	197
2013	44047	Burbáguena	447	2	0	1	4	2	0	0	0	2	0	99	87	1	546
2013	44048	Cabra de Mora	164	15	2	2	19	1	1	0	1	3	0	96	52	0	260
2013	44049	Calaceite	847	7	5	6	213	5	5	0	1	7	1	367	115	2	1214
2013	44050	Calamocha	3459	948	112	8	965	13	5	19	9	23	5	2718	607	4	6177
2013	44051	Calanda	2492	263	43	1	121	2	5	7	2	6	1	915	464	0	3407
2013	44052	Calomarde	128	37	0	0	59	0	1	0	2	1	0	159	59	0	287
2013	44053	Camañas	94	2	0	0	73	0	0	0	1	2	0	106	28	0	200
2013	44054	Camarena de la Sierra	333	75	0	2	132	2	1	0	0	0	0	349	137	0	682
2013	44055	Camarillas	168	0	0	1	76	0	1	1	0	2	0	101	20	0	269
2013	44056	Caminreal	699	9	2	1	18	1	3	0	1	3	0	140	102	0	839
2013	44059	Cantavieja	517	203	9	6	216	1	1	2	1	7	1	509	62	0	1026
2013	44060	Cañada de Benatanduz	107	4	1	1	73	0	0	0	0	4	0	153	70	0	260
2013	44061	Cañada de Verich (La)	85	0	0	0	60	2	0	0	1	1	0	67	3	0	152
2013	44062	Cañada Vellida	41	0	0	0	24	1	0	0	1	2	0	36	8	0	77
2013	44063	Cañizar del Olivar	144	1	2	0	109	1	1	0	0	1	0	142	27	0	286
2013	44064	Cascante del Río	172	1	0	0	25	2	0	0	1	0	0	65	36	0	237
2013	44065	Castejón de Tornos	181	0	0	0	0	0	0	0	0	1	0	39	38	0	220
2013	44066	Castel de Cabra	161	20	0	0	100	0	0	0	1	2	0	182	59	0	343
2013	44067	Castelnou	202	13	0	1	7	1	0	0	1	1	0	67	43	0	269
2013	44068	Castelserás	570	0	5	1	185	0	3	0	1	3	1	433	234	0	1003
2013	44070	Castellar (El)	138	5	1	0	8	1	0	0	1	2	0	54	34	2	192
2013	44071	Castellote	902	77	11	11	390	2	8	0	9	14	1	795	268	4	1697
2013	44074	Cedrillas	475	17	0	2	111	2	2	0	3	1	0	342	201	3	817
2013	44075	Celadas	203	1	1	1	70	1	0	1	1	1	0	95	18	0	298
2013	44076	Cella	1653	32	15	5	329	3	3	2	1	5	3	993	595	0	2646
2013	44077	Cerollera (La)	95	0	0	1	65	2	1	0	0	1	0	96	25	1	191
2013	44080	Codoñera (La)	399	2	0	1	71	0	1	0	2	1	0	191	113	0	590
2013	44082	Corbalán	125	2	0	1	5	2	0	0	1	2	0	39	26	0	164
2013	44084	Cortes de Aragón	137	13	0	1	67	1	0	0	1	1	0	101	16	1	238
2013	44085	Cosa	140	0	0	0	1	0	0	0	0	2	0	25	22	0	165
2013	44086	Cretas	552	17	1	4	25	1	3	0	1	2	1	135	80	0	687
2013	44087	Crivillén	202	2	4	0	64	1	0	0	1	2	0	96	22	0	298
2013	44088	Cuba (La)	68	0	0	0	82	1	1	0	1	1	0	118	32	0	186
2013	44089	Cubla	101	1	0	0	19	0	0	0	1	1	0	51	29	0	152
2013	44090	Cucalón	138	0	0	1	71	0	1	0	0	2	0	104	29	0	242
2013	44092	Cuervo (El)	166	8	0	2	74	1	1	0	1	1	0	170	81	1	336
2013	44093	Cuevas de Almudén	64	0	0	0	34	0	1	0	2	1	0	55	17	0	119
2013	44094	Cuevas Labradas	131	0	0	0	10	1	2	0	0	3	0	49	33	0	180
2013	44096	Ejulve	239	4	1	1	147	0	0	0	1	3	0	249	92	0	488
2013	44097	Escorihuela	180	0	0	0	65	1	0	0	1	1	0	96	28	0	276
2013	44099	Escucha	583	119	18	4	163	4	4	1	3	2	0	469	150	1	1052
2013	44100	Estercuel	357	7	0	1	165	3	0	3	0	5	1	247	62	0	604
2013	44101	Ferreruela de Huerva	97	1	0	0	60	0	0	0	2	2	0	80	15	0	177
2013	44102	Fonfría	42	0	0	0	27	0	0	0	1	1	0	42	13	0	84
2013	44103	Formiche Alto	270	19	2	0	10	2	1	0	2	3	0	113	74	0	383
2013	44105	Fórnoles	284	6	0	0	2	0	0	1	0	2	0	65	54	0	349
2013	44106	Fortanete	295	5	0	0	170	1	0	1	2	6	0	220	35	0	515
2013	44107	Foz-Calanda	303	3	0	0	14	1	2	1	1	2	0	95	71	0	398
2013	44108	Fresneda (La)	512	106	2	3	38	0	2	0	1	3	0	280	124	1	792
2013	44109	Frías de Albarracín	258	1	0	0	8	1	1	0	1	3	0	166	151	0	424
2013	44110	Fuenferrada	71	2	0	1	41	0	0	0	1	1	0	68	22	0	139
2013	44111	Fuentes Calientes	103	0	0	0	39	1	0	0	2	1	0	53	10	0	156
2013	44112	Fuentes Claras	510	4	0	1	99	1	1	0	0	5	0	275	164	0	785
2013	44113	Fuentes de Rubielos	263	2	0	1	16	1	0	0	0	1	0	156	135	0	419
2013	44114	Fuentespalda	321	7	0	1	12	2	2	0	1	4	0	83	54	0	404
2013	44115	Galve	94	3	0	2	37	1	0	0	1	1	0	72	27	0	166
2013	44116	Gargallo	144	4	1	0	44	0	2	0	1	2	0	93	38	1	237
2013	44117	Gea de Albarracín	420	15	2	0	93	3	1	1	0	5	0	387	267	0	807
2013	44118	Ginebrosa (La)	249	35	1	0	148	0	1	0	1	1	0	230	43	0	479
2013	44119	Griegos	189	6	0	0	18	0	1	0	1	1	0	77	50	0	266
2013	44120	Guadalaviar	256	0	0	5	88	2	2	0	1	2	0	162	62	0	418
2013	44121	Gúdar	180	21	0	1	7	1	1	0	0	1	0	75	43	0	255
2013	44122	Híjar	1482	140	14	5	40	3	1	9	0	6	0	347	128	1	1829
2013	44123	Hinojosa de Jarque	107	0	0	1	59	1	1	0	1	3	0	88	22	0	195
2013	44124	Hoz de la Vieja (La)	253	0	0	0	117	0	0	0	0	1	0	139	21	0	392
2013	44125	Huesa del Común	237	27	0	0	126	1	0	0	0	2	0	241	85	0	478
2013	44126	Iglesuela del Cid (La)	388	7	4	1	222	0	2	0	1	3	0	283	43	0	671
