Mes y año	Mes (código)	Sección (1 letra) código	Sección (1 letra) descripción	Sexo	Número de contratos	Provincia código	Provincia nombre	Clasificación
Septiembre 2014	201409	J	Información y comunicaciones	Hombres	260	50	Zaragoza	CNAE - 2009
Septiembre 2014	201409	J	Información y comunicaciones	Mujeres	205	50	Zaragoza	CNAE - 2009
Septiembre 2014	201409	K	Actividades financieras y de seguros	Hombres	28	50	Zaragoza	CNAE - 2009
Septiembre 2014	201409	K	Actividades financieras y de seguros	Mujeres	59	50	Zaragoza	CNAE - 2009
Septiembre 2014	201409	L	Actividades inmobiliarias	Hombres	28	50	Zaragoza	CNAE - 2009
Septiembre 2014	201409	L	Actividades inmobiliarias	Mujeres	27	50	Zaragoza	CNAE - 2009
Septiembre 2014	201409	M	Actividades profesionales, científicas y técnicas	Hombres	409	50	Zaragoza	CNAE - 2009
Septiembre 2014	201409	M	Actividades profesionales, científicas y técnicas	Mujeres	561	50	Zaragoza	CNAE - 2009
Septiembre 2014	201409	N	Actividades administrativas y servicios auxiliares	Hombres	1491	50	Zaragoza	CNAE - 2009
Septiembre 2014	201409	N	Actividades administrativas y servicios auxiliares	Mujeres	2364	50	Zaragoza	CNAE - 2009
Septiembre 2014	201409	O	Administración Pública y defensa; Seguridad Social obligatoria	Hombres	154	50	Zaragoza	CNAE - 2009
Septiembre 2014	201409	O	Administración Pública y defensa; Seguridad Social obligatoria	Mujeres	239	50	Zaragoza	CNAE - 2009
Septiembre 2014	201409	P	Educación	Hombres	761	50	Zaragoza	CNAE - 2009
Septiembre 2014	201409	P	Educación	Mujeres	1447	50	Zaragoza	CNAE - 2009
Septiembre 2014	201409	Q	Actividades sanitarias y de servicios sociales	Hombres	226	50	Zaragoza	CNAE - 2009
Septiembre 2014	201409	Q	Actividades sanitarias y de servicios sociales	Mujeres	1279	50	Zaragoza	CNAE - 2009
Septiembre 2014	201409	R	Actividades artísticas, recreativas y de entretenimiento	Hombres	1042	50	Zaragoza	CNAE - 2009
Septiembre 2014	201409	R	Actividades artísticas, recreativas y de entretenimiento	Mujeres	640	50	Zaragoza	CNAE - 2009
Septiembre 2014	201409	S	Otros servicios	Hombres	294	50	Zaragoza	CNAE - 2009
Septiembre 2014	201409	S	Otros servicios	Mujeres	675	50	Zaragoza	CNAE - 2009
Septiembre 2014	201409	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Hombres	83	50	Zaragoza	CNAE - 2009
Septiembre 2014	201409	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Mujeres	494	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	A	Agricultura, ganadería, silvicultura y pesca	Hombres	1260	22	Huesca	CNAE - 2009
Agosto 2014	201408	A	Agricultura, ganadería, silvicultura y pesca	Mujeres	180	22	Huesca	CNAE - 2009
Agosto 2014	201408	C	Industria manufacturera	Hombres	369	22	Huesca	CNAE - 2009
Agosto 2014	201408	C	Industria manufacturera	Mujeres	119	22	Huesca	CNAE - 2009
Agosto 2014	201408	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Hombres	4	22	Huesca	CNAE - 2009
Agosto 2014	201408	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Hombres	21	22	Huesca	CNAE - 2009
Agosto 2014	201408	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Mujeres	5	22	Huesca	CNAE - 2009
Agosto 2014	201408	F	Construcción	Hombres	287	22	Huesca	CNAE - 2009
Agosto 2014	201408	F	Construcción	Mujeres	9	22	Huesca	CNAE - 2009
Agosto 2014	201408	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Hombres	223	22	Huesca	CNAE - 2009
Agosto 2014	201408	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Mujeres	291	22	Huesca	CNAE - 2009
Agosto 2014	201408	H	Transporte y almacenamiento	Hombres	93	22	Huesca	CNAE - 2009
Agosto 2014	201408	H	Transporte y almacenamiento	Mujeres	13	22	Huesca	CNAE - 2009
Agosto 2014	201408	I	Hostelería	Hombres	780	22	Huesca	CNAE - 2009
Agosto 2014	201408	I	Hostelería	Mujeres	1043	22	Huesca	CNAE - 2009
Agosto 2014	201408	J	Información y comunicaciones	Hombres	3	22	Huesca	CNAE - 2009
Agosto 2014	201408	J	Información y comunicaciones	Mujeres	7	22	Huesca	CNAE - 2009
Agosto 2014	201408	K	Actividades financieras y de seguros	Hombres	4	22	Huesca	CNAE - 2009
Agosto 2014	201408	K	Actividades financieras y de seguros	Mujeres	7	22	Huesca	CNAE - 2009
Agosto 2014	201408	L	Actividades inmobiliarias	Hombres	3	22	Huesca	CNAE - 2009
Agosto 2014	201408	L	Actividades inmobiliarias	Mujeres	2	22	Huesca	CNAE - 2009
Agosto 2014	201408	M	Actividades profesionales, científicas y técnicas	Hombres	84	22	Huesca	CNAE - 2009
Agosto 2014	201408	M	Actividades profesionales, científicas y técnicas	Mujeres	55	22	Huesca	CNAE - 2009
Agosto 2014	201408	N	Actividades administrativas y servicios auxiliares	Hombres	250	22	Huesca	CNAE - 2009
Agosto 2014	201408	N	Actividades administrativas y servicios auxiliares	Mujeres	378	22	Huesca	CNAE - 2009
Agosto 2014	201408	O	Administración Pública y defensa; Seguridad Social obligatoria	Hombres	52	22	Huesca	CNAE - 2009
Agosto 2014	201408	O	Administración Pública y defensa; Seguridad Social obligatoria	Mujeres	44	22	Huesca	CNAE - 2009
Agosto 2014	201408	P	Educación	Hombres	33	22	Huesca	CNAE - 2009
Agosto 2014	201408	P	Educación	Mujeres	33	22	Huesca	CNAE - 2009
Agosto 2014	201408	Q	Actividades sanitarias y de servicios sociales	Hombres	41	22	Huesca	CNAE - 2009
Agosto 2014	201408	Q	Actividades sanitarias y de servicios sociales	Mujeres	222	22	Huesca	CNAE - 2009
Agosto 2014	201408	R	Actividades artísticas, recreativas y de entretenimiento	Hombres	360	22	Huesca	CNAE - 2009
Agosto 2014	201408	R	Actividades artísticas, recreativas y de entretenimiento	Mujeres	109	22	Huesca	CNAE - 2009
Agosto 2014	201408	S	Otros servicios	Hombres	12	22	Huesca	CNAE - 2009
Agosto 2014	201408	S	Otros servicios	Mujeres	35	22	Huesca	CNAE - 2009
Agosto 2014	201408	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Hombres	6	22	Huesca	CNAE - 2009
Agosto 2014	201408	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Mujeres	72	22	Huesca	CNAE - 2009
Agosto 2014	201408	A	Agricultura, ganadería, silvicultura y pesca	Hombres	128	44	Teruel	CNAE - 2009
Agosto 2014	201408	A	Agricultura, ganadería, silvicultura y pesca	Mujeres	32	44	Teruel	CNAE - 2009
Agosto 2014	201408	B	Industrias extractivas	Hombres	10	44	Teruel	CNAE - 2009
Agosto 2014	201408	C	Industria manufacturera	Hombres	671	44	Teruel	CNAE - 2009
Agosto 2014	201408	C	Industria manufacturera	Mujeres	79	44	Teruel	CNAE - 2009
Agosto 2014	201408	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Hombres	8	44	Teruel	CNAE - 2009
Agosto 2014	201408	F	Construcción	Hombres	179	44	Teruel	CNAE - 2009
Agosto 2014	201408	F	Construcción	Mujeres	5	44	Teruel	CNAE - 2009
Agosto 2014	201408	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Hombres	130	44	Teruel	CNAE - 2009
Agosto 2014	201408	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Mujeres	192	44	Teruel	CNAE - 2009
Agosto 2014	201408	H	Transporte y almacenamiento	Hombres	60	44	Teruel	CNAE - 2009
Agosto 2014	201408	H	Transporte y almacenamiento	Mujeres	5	44	Teruel	CNAE - 2009
Agosto 2014	201408	I	Hostelería	Hombres	276	44	Teruel	CNAE - 2009
Agosto 2014	201408	I	Hostelería	Mujeres	460	44	Teruel	CNAE - 2009
Agosto 2014	201408	J	Información y comunicaciones	Hombres	9	44	Teruel	CNAE - 2009
Agosto 2014	201408	J	Información y comunicaciones	Mujeres	8	44	Teruel	CNAE - 2009
Agosto 2014	201408	K	Actividades financieras y de seguros	Mujeres	5	44	Teruel	CNAE - 2009
Agosto 2014	201408	M	Actividades profesionales, científicas y técnicas	Hombres	6	44	Teruel	CNAE - 2009
Agosto 2014	201408	M	Actividades profesionales, científicas y técnicas	Mujeres	11	44	Teruel	CNAE - 2009
Agosto 2014	201408	N	Actividades administrativas y servicios auxiliares	Hombres	71	44	Teruel	CNAE - 2009
Agosto 2014	201408	N	Actividades administrativas y servicios auxiliares	Mujeres	120	44	Teruel	CNAE - 2009
Agosto 2014	201408	O	Administración Pública y defensa; Seguridad Social obligatoria	Hombres	59	44	Teruel	CNAE - 2009
Agosto 2014	201408	O	Administración Pública y defensa; Seguridad Social obligatoria	Mujeres	83	44	Teruel	CNAE - 2009
Agosto 2014	201408	P	Educación	Hombres	5	44	Teruel	CNAE - 2009
Agosto 2014	201408	P	Educación	Mujeres	8	44	Teruel	CNAE - 2009
Agosto 2014	201408	Q	Actividades sanitarias y de servicios sociales	Hombres	24	44	Teruel	CNAE - 2009
Agosto 2014	201408	Q	Actividades sanitarias y de servicios sociales	Mujeres	71	44	Teruel	CNAE - 2009
Agosto 2014	201408	R	Actividades artísticas, recreativas y de entretenimiento	Hombres	249	44	Teruel	CNAE - 2009
Agosto 2014	201408	R	Actividades artísticas, recreativas y de entretenimiento	Mujeres	97	44	Teruel	CNAE - 2009
Agosto 2014	201408	S	Otros servicios	Hombres	22	44	Teruel	CNAE - 2009
Agosto 2014	201408	S	Otros servicios	Mujeres	29	44	Teruel	CNAE - 2009
Agosto 2014	201408	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Hombres	5	44	Teruel	CNAE - 2009
Agosto 2014	201408	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Mujeres	37	44	Teruel	CNAE - 2009
Agosto 2014	201408	A	Agricultura, ganadería, silvicultura y pesca	Hombres	3867	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	A	Agricultura, ganadería, silvicultura y pesca	Mujeres	1152	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	B	Industrias extractivas	Hombres	2	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	B	Industrias extractivas	Mujeres	1	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	C	Industria manufacturera	Hombres	3375	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	C	Industria manufacturera	Mujeres	1450	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Hombres	3	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Mujeres	4	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Hombres	63	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Mujeres	42	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	F	Construcción	Hombres	1029	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	F	Construcción	Mujeres	43	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Hombres	1389	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Mujeres	1344	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	H	Transporte y almacenamiento	Hombres	1288	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	H	Transporte y almacenamiento	Mujeres	382	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	I	Hostelería	Hombres	1128	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	I	Hostelería	Mujeres	1564	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	J	Información y comunicaciones	Hombres	180	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	J	Información y comunicaciones	Mujeres	101	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	K	Actividades financieras y de seguros	Hombres	27	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	K	Actividades financieras y de seguros	Mujeres	43	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	L	Actividades inmobiliarias	Hombres	20	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	L	Actividades inmobiliarias	Mujeres	16	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	M	Actividades profesionales, científicas y técnicas	Hombres	237	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	M	Actividades profesionales, científicas y técnicas	Mujeres	299	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	N	Actividades administrativas y servicios auxiliares	Hombres	1354	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	N	Actividades administrativas y servicios auxiliares	Mujeres	2019	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	O	Administración Pública y defensa; Seguridad Social obligatoria	Hombres	103	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	O	Administración Pública y defensa; Seguridad Social obligatoria	Mujeres	179	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	P	Educación	Hombres	122	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	P	Educación	Mujeres	208	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	Q	Actividades sanitarias y de servicios sociales	Hombres	201	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	Q	Actividades sanitarias y de servicios sociales	Mujeres	1100	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	R	Actividades artísticas, recreativas y de entretenimiento	Hombres	868	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	R	Actividades artísticas, recreativas y de entretenimiento	Mujeres	345	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	S	Otros servicios	Hombres	331	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	S	Otros servicios	Mujeres	821	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Hombres	138	50	Zaragoza	CNAE - 2009
Agosto 2014	201408	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Mujeres	360	50	Zaragoza	CNAE - 2009
Julio 2014	201407	A	Agricultura, ganadería, silvicultura y pesca	Hombres	2326	22	Huesca	CNAE - 2009
Julio 2014	201407	A	Agricultura, ganadería, silvicultura y pesca	Mujeres	395	22	Huesca	CNAE - 2009
Julio 2014	201407	B	Industrias extractivas	Hombres	8	22	Huesca	CNAE - 2009
Julio 2014	201407	C	Industria manufacturera	Hombres	438	22	Huesca	CNAE - 2009
Julio 2014	201407	C	Industria manufacturera	Mujeres	158	22	Huesca	CNAE - 2009
Julio 2014	201407	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Hombres	29	22	Huesca	CNAE - 2009
Julio 2014	201407	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Mujeres	1	22	Huesca	CNAE - 2009
Julio 2014	201407	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Hombres	21	22	Huesca	CNAE - 2009
Julio 2014	201407	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Mujeres	4	22	Huesca	CNAE - 2009
Julio 2014	201407	F	Construcción	Hombres	439	22	Huesca	CNAE - 2009
Julio 2014	201407	F	Construcción	Mujeres	20	22	Huesca	CNAE - 2009
Julio 2014	201407	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Hombres	446	22	Huesca	CNAE - 2009
Julio 2014	201407	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Mujeres	689	22	Huesca	CNAE - 2009
Julio 2014	201407	H	Transporte y almacenamiento	Hombres	160	22	Huesca	CNAE - 2009
Julio 2014	201407	H	Transporte y almacenamiento	Mujeres	26	22	Huesca	CNAE - 2009
Julio 2014	201407	I	Hostelería	Hombres	1003	22	Huesca	CNAE - 2009
Julio 2014	201407	I	Hostelería	Mujeres	1552	22	Huesca	CNAE - 2009
Julio 2014	201407	J	Información y comunicaciones	Hombres	10	22	Huesca	CNAE - 2009
Julio 2014	201407	J	Información y comunicaciones	Mujeres	8	22	Huesca	CNAE - 2009
Julio 2014	201407	K	Actividades financieras y de seguros	Hombres	14	22	Huesca	CNAE - 2009
Julio 2014	201407	K	Actividades financieras y de seguros	Mujeres	17	22	Huesca	CNAE - 2009
Julio 2014	201407	L	Actividades inmobiliarias	Hombres	3	22	Huesca	CNAE - 2009
Julio 2014	201407	L	Actividades inmobiliarias	Mujeres	6	22	Huesca	CNAE - 2009
Julio 2014	201407	M	Actividades profesionales, científicas y técnicas	Hombres	117	22	Huesca	CNAE - 2009
Julio 2014	201407	M	Actividades profesionales, científicas y técnicas	Mujeres	104	22	Huesca	CNAE - 2009
Julio 2014	201407	N	Actividades administrativas y servicios auxiliares	Hombres	518	22	Huesca	CNAE - 2009
Julio 2014	201407	N	Actividades administrativas y servicios auxiliares	Mujeres	435	22	Huesca	CNAE - 2009
Julio 2014	201407	O	Administración Pública y defensa; Seguridad Social obligatoria	Hombres	78	22	Huesca	CNAE - 2009
Julio 2014	201407	O	Administración Pública y defensa; Seguridad Social obligatoria	Mujeres	118	22	Huesca	CNAE - 2009
Julio 2014	201407	P	Educación	Hombres	97	22	Huesca	CNAE - 2009
Julio 2014	201407	P	Educación	Mujeres	136	22	Huesca	CNAE - 2009
Julio 2014	201407	Q	Actividades sanitarias y de servicios sociales	Hombres	63	22	Huesca	CNAE - 2009
Julio 2014	201407	Q	Actividades sanitarias y de servicios sociales	Mujeres	315	22	Huesca	CNAE - 2009
Julio 2014	201407	R	Actividades artísticas, recreativas y de entretenimiento	Hombres	547	22	Huesca	CNAE - 2009
Julio 2014	201407	R	Actividades artísticas, recreativas y de entretenimiento	Mujeres	432	22	Huesca	CNAE - 2009
Julio 2014	201407	S	Otros servicios	Hombres	40	22	Huesca	CNAE - 2009
Julio 2014	201407	S	Otros servicios	Mujeres	105	22	Huesca	CNAE - 2009
Julio 2014	201407	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Hombres	9	22	Huesca	CNAE - 2009
Julio 2014	201407	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Mujeres	85	22	Huesca	CNAE - 2009
Julio 2014	201407	A	Agricultura, ganadería, silvicultura y pesca	Hombres	167	44	Teruel	CNAE - 2009
Julio 2014	201407	A	Agricultura, ganadería, silvicultura y pesca	Mujeres	80	44	Teruel	CNAE - 2009
Julio 2014	201407	B	Industrias extractivas	Hombres	16	44	Teruel	CNAE - 2009
Julio 2014	201407	C	Industria manufacturera	Hombres	718	44	Teruel	CNAE - 2009
Julio 2014	201407	C	Industria manufacturera	Mujeres	103	44	Teruel	CNAE - 2009
Julio 2014	201407	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Hombres	17	44	Teruel	CNAE - 2009
Julio 2014	201407	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Mujeres	5	44	Teruel	CNAE - 2009
Julio 2014	201407	F	Construcción	Hombres	249	44	Teruel	CNAE - 2009
