Comarca código	Comarca nombre	Sexo	Nacionalidad Continente codigo	Nacionalidad Continente	Año	Saldo migratorio
06	Hoya de Huesca / Plana de Uesca	Mujeres	3	América	2010	20
06	Hoya de Huesca / Plana de Uesca	Mujeres	4	Asia	2010	7
07	Somontano de Barbastro	Hombres	1	Europa	2010	-12
07	Somontano de Barbastro	Hombres	2	África	2010	-94
07	Somontano de Barbastro	Hombres	3	América	2010	-34
07	Somontano de Barbastro	Hombres	4	Asia	2010	0
07	Somontano de Barbastro	Mujeres	1	Europa	2010	-22
07	Somontano de Barbastro	Mujeres	2	África	2010	-28
07	Somontano de Barbastro	Mujeres	3	América	2010	-32
07	Somontano de Barbastro	Mujeres	4	Asia	2010	1
08	Cinca Medio	Hombres	1	Europa	2010	29
08	Cinca Medio	Hombres	2	África	2010	-22
08	Cinca Medio	Hombres	3	América	2010	1
08	Cinca Medio	Hombres	4	Asia	2010	1
08	Cinca Medio	Mujeres	1	Europa	2010	24
08	Cinca Medio	Mujeres	2	África	2010	11
08	Cinca Medio	Mujeres	3	América	2010	19
08	Cinca Medio	Mujeres	4	Asia	2010	6
09	La Litera / La Llitera	Hombres	1	Europa	2010	29
09	La Litera / La Llitera	Hombres	2	África	2010	29
09	La Litera / La Llitera	Hombres	3	América	2010	1
09	La Litera / La Llitera	Hombres	4	Asia	2010	5
09	La Litera / La Llitera	Mujeres	1	Europa	2010	-29
09	La Litera / La Llitera	Mujeres	2	África	2010	12
09	La Litera / La Llitera	Mujeres	3	América	2010	1
09	La Litera / La Llitera	Mujeres	4	Asia	2010	2
09	La Litera / La Llitera	Mujeres	5	Otros continentes	2010	-1
10	Los Monegros	Hombres	1	Europa	2010	-28
10	Los Monegros	Hombres	2	África	2010	-7
10	Los Monegros	Hombres	3	América	2010	-10
10	Los Monegros	Hombres	4	Asia	2010	-1
10	Los Monegros	Hombres	5	Otros continentes	2010	1
10	Los Monegros	Mujeres	1	Europa	2010	-23
10	Los Monegros	Mujeres	2	África	2010	5
10	Los Monegros	Mujeres	3	América	2010	5
10	Los Monegros	Mujeres	4	Asia	2010	1
11	Bajo Cinca / Baix Cinca	Hombres	1	Europa	2010	-79
11	Bajo Cinca / Baix Cinca	Hombres	2	África	2010	56
11	Bajo Cinca / Baix Cinca	Hombres	3	América	2010	0
11	Bajo Cinca / Baix Cinca	Hombres	4	Asia	2010	4
11	Bajo Cinca / Baix Cinca	Mujeres	1	Europa	2010	-45
11	Bajo Cinca / Baix Cinca	Mujeres	2	África	2010	11
11	Bajo Cinca / Baix Cinca	Mujeres	3	América	2010	-3
11	Bajo Cinca / Baix Cinca	Mujeres	4	Asia	2010	6
12	Tarazona y el Moncayo	Hombres	1	Europa	2010	35
12	Tarazona y el Moncayo	Hombres	2	África	2010	10
12	Tarazona y el Moncayo	Hombres	3	América	2010	-9
12	Tarazona y el Moncayo	Hombres	4	Asia	2010	1
12	Tarazona y el Moncayo	Mujeres	1	Europa	2010	52
12	Tarazona y el Moncayo	Mujeres	2	África	2010	6
12	Tarazona y el Moncayo	Mujeres	3	América	2010	1
12	Tarazona y el Moncayo	Mujeres	4	Asia	2010	2
13	Campo de Borja	Hombres	1	Europa	2010	26
13	Campo de Borja	Hombres	2	África	2010	-15
13	Campo de Borja	Hombres	3	América	2010	-21
13	Campo de Borja	Hombres	5	Otros continentes	2010	-1
13	Campo de Borja	Mujeres	1	Europa	2010	26
13	Campo de Borja	Mujeres	2	África	2010	0
13	Campo de Borja	Mujeres	3	América	2010	-5
14	Aranda	Hombres	1	Europa	2010	-36
14	Aranda	Hombres	2	África	2010	-4
14	Aranda	Hombres	3	América	2010	-3
14	Aranda	Hombres	4	Asia	2010	-1
14	Aranda	Mujeres	1	Europa	2010	-11
14	Aranda	Mujeres	2	África	2010	-8
14	Aranda	Mujeres	3	América	2010	-5
14	Aranda	Mujeres	4	Asia	2010	1
15	Ribera Alta del Ebro	Hombres	1	Europa	2010	10
15	Ribera Alta del Ebro	Hombres	2	África	2010	4
15	Ribera Alta del Ebro	Hombres	3	América	2010	-8
15	Ribera Alta del Ebro	Hombres	4	Asia	2010	4
15	Ribera Alta del Ebro	Mujeres	1	Europa	2010	14
15	Ribera Alta del Ebro	Mujeres	2	África	2010	-7
15	Ribera Alta del Ebro	Mujeres	3	América	2010	1
15	Ribera Alta del Ebro	Mujeres	4	Asia	2010	1
16	Valdejalón	Hombres	1	Europa	2010	-371
16	Valdejalón	Hombres	2	África	2010	27
16	Valdejalón	Hombres	3	América	2010	-15
16	Valdejalón	Hombres	4	Asia	2010	6
16	Valdejalón	Hombres	5	Otros continentes	2010	-1
16	Valdejalón	Mujeres	1	Europa	2010	-231
16	Valdejalón	Mujeres	2	África	2010	26
16	Valdejalón	Mujeres	3	América	2010	1
16	Valdejalón	Mujeres	4	Asia	2010	4
16	Valdejalón	Mujeres	5	Otros continentes	2010	-1
17	Central	Hombres	1	Europa	2010	-100
17	Central	Hombres	2	África	2010	-344
17	Central	Hombres	3	América	2010	240
17	Central	Hombres	4	Asia	2010	245
17	Central	Hombres	5	Otros continentes	2010	3
17	Central	Mujeres	1	Europa	2010	976
17	Central	Mujeres	2	África	2010	170
17	Central	Mujeres	3	América	2010	933
17	Central	Mujeres	4	Asia	2010	159
17	Central	Mujeres	5	Otros continentes	2010	2
18	Ribera Baja del Ebro	Hombres	1	Europa	2010	7
18	Ribera Baja del Ebro	Hombres	2	África	2010	2
18	Ribera Baja del Ebro	Hombres	3	América	2010	-6
18	Ribera Baja del Ebro	Hombres	4	Asia	2010	-2
18	Ribera Baja del Ebro	Mujeres	1	Europa	2010	-15
18	Ribera Baja del Ebro	Mujeres	2	África	2010	0
18	Ribera Baja del Ebro	Mujeres	3	América	2010	-8
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	1	Europa	2010	11
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	2	África	2010	-53
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	3	América	2010	-5
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	4	Asia	2010	-36
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	1	Europa	2010	49
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	2	África	2010	10
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	3	América	2010	-2
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	4	Asia	2010	11
20	Comunidad de Calatayud	Hombres	1	Europa	2010	164
20	Comunidad de Calatayud	Hombres	2	África	2010	13
20	Comunidad de Calatayud	Hombres	3	América	2010	5
20	Comunidad de Calatayud	Hombres	4	Asia	2010	1
20	Comunidad de Calatayud	Mujeres	1	Europa	2010	60
20	Comunidad de Calatayud	Mujeres	2	África	2010	3
20	Comunidad de Calatayud	Mujeres	3	América	2010	2
20	Comunidad de Calatayud	Mujeres	4	Asia	2010	8
21	Campo de Cariñena	Hombres	1	Europa	2010	84
21	Campo de Cariñena	Hombres	2	África	2010	25
21	Campo de Cariñena	Hombres	3	América	2010	7
21	Campo de Cariñena	Hombres	4	Asia	2010	-1
21	Campo de Cariñena	Mujeres	1	Europa	2010	76
21	Campo de Cariñena	Mujeres	2	África	2010	7
21	Campo de Cariñena	Mujeres	3	América	2010	9
22	Campo de Belchite	Hombres	1	Europa	2010	35
22	Campo de Belchite	Hombres	2	África	2010	3
22	Campo de Belchite	Hombres	3	América	2010	4
22	Campo de Belchite	Mujeres	1	Europa	2010	12
22	Campo de Belchite	Mujeres	2	África	2010	1
22	Campo de Belchite	Mujeres	3	América	2010	1
23	Bajo Martín	Hombres	1	Europa	2010	-8
23	Bajo Martín	Hombres	2	África	2010	7
23	Bajo Martín	Hombres	3	América	2010	-2
23	Bajo Martín	Hombres	4	Asia	2010	0
23	Bajo Martín	Mujeres	1	Europa	2010	-9
23	Bajo Martín	Mujeres	2	África	2010	1
23	Bajo Martín	Mujeres	3	América	2010	-2
23	Bajo Martín	Mujeres	4	Asia	2010	1
24	Campo de Daroca	Hombres	1	Europa	2010	73
24	Campo de Daroca	Hombres	2	África	2010	-1
24	Campo de Daroca	Hombres	3	América	2010	8
24	Campo de Daroca	Hombres	4	Asia	2010	1
24	Campo de Daroca	Mujeres	1	Europa	2010	37
24	Campo de Daroca	Mujeres	2	África	2010	1
24	Campo de Daroca	Mujeres	3	América	2010	14
24	Campo de Daroca	Mujeres	4	Asia	2010	1
25	Jiloca	Hombres	1	Europa	2010	-71
25	Jiloca	Hombres	2	África	2010	10
25	Jiloca	Hombres	3	América	2010	-18
25	Jiloca	Hombres	4	Asia	2010	3
25	Jiloca	Mujeres	1	Europa	2010	-57
25	Jiloca	Mujeres	2	África	2010	10
25	Jiloca	Mujeres	3	América	2010	-12
25	Jiloca	Mujeres	4	Asia	2010	1
25	Jiloca	Mujeres	5	Otros continentes	2010	1
26	Cuencas Mineras	Hombres	1	Europa	2010	-5
26	Cuencas Mineras	Hombres	2	África	2010	-22
26	Cuencas Mineras	Hombres	3	América	2010	-4
26	Cuencas Mineras	Hombres	4	Asia	2010	11
26	Cuencas Mineras	Mujeres	1	Europa	2010	-2
26	Cuencas Mineras	Mujeres	2	África	2010	-5
26	Cuencas Mineras	Mujeres	3	América	2010	-2
26	Cuencas Mineras	Mujeres	4	Asia	2010	19
27	Andorra-Sierra de Arcos	Hombres	1	Europa	2010	-49
27	Andorra-Sierra de Arcos	Hombres	2	África	2010	13
27	Andorra-Sierra de Arcos	Hombres	3	América	2010	-2
27	Andorra-Sierra de Arcos	Hombres	4	Asia	2010	21
27	Andorra-Sierra de Arcos	Mujeres	1	Europa	2010	-29
27	Andorra-Sierra de Arcos	Mujeres	2	África	2010	11
27	Andorra-Sierra de Arcos	Mujeres	3	América	2010	-2
27	Andorra-Sierra de Arcos	Mujeres	4	Asia	2010	4
28	Bajo Aragón	Hombres	1	Europa	2010	-3
28	Bajo Aragón	Hombres	2	África	2010	36
28	Bajo Aragón	Hombres	3	América	2010	4
28	Bajo Aragón	Hombres	4	Asia	2010	-2
28	Bajo Aragón	Mujeres	1	Europa	2010	7
28	Bajo Aragón	Mujeres	2	África	2010	38
28	Bajo Aragón	Mujeres	3	América	2010	10
28	Bajo Aragón	Mujeres	4	Asia	2010	0
29	Comunidad de Teruel	Hombres	1	Europa	2010	43
29	Comunidad de Teruel	Hombres	2	África	2010	-22
29	Comunidad de Teruel	Hombres	3	América	2010	-10
29	Comunidad de Teruel	Hombres	4	Asia	2010	21
29	Comunidad de Teruel	Mujeres	1	Europa	2010	78
29	Comunidad de Teruel	Mujeres	2	África	2010	-18
29	Comunidad de Teruel	Mujeres	3	América	2010	17
29	Comunidad de Teruel	Mujeres	4	Asia	2010	22
30	Maestrazgo	Hombres	1	Europa	2010	0
30	Maestrazgo	Hombres	2	África	2010	-5
30	Maestrazgo	Hombres	3	América	2010	-4
30	Maestrazgo	Hombres	4	Asia	2010	1
30	Maestrazgo	Mujeres	1	Europa	2010	2
30	Maestrazgo	Mujeres	2	África	2010	5
30	Maestrazgo	Mujeres	3	América	2010	-1
30	Maestrazgo	Mujeres	4	Asia	2010	4
31	Sierra de Albarracín	Hombres	1	Europa	2010	35
31	Sierra de Albarracín	Hombres	2	África	2010	4
31	Sierra de Albarracín	Hombres	3	América	2010	-1
31	Sierra de Albarracín	Mujeres	1	Europa	2010	16
31	Sierra de Albarracín	Mujeres	2	África	2010	1
31	Sierra de Albarracín	Mujeres	3	América	2010	-11
32	Gúdar-Javalambre	Hombres	1	Europa	2010	-49
32	Gúdar-Javalambre	Hombres	2	África	2010	3
32	Gúdar-Javalambre	Hombres	3	América	2010	-9
32	Gúdar-Javalambre	Hombres	4	Asia	2010	2
32	Gúdar-Javalambre	Mujeres	1	Europa	2010	-4
32	Gúdar-Javalambre	Mujeres	2	África	2010	-7
32	Gúdar-Javalambre	Mujeres	3	América	2010	-17
32	Gúdar-Javalambre	Mujeres	4	Asia	2010	-1
33	Matarraña / Matarranya	Hombres	1	Europa	2010	7
33	Matarraña / Matarranya	Hombres	2	África	2010	8
33	Matarraña / Matarranya	Hombres	3	América	2010	1
33	Matarraña / Matarranya	Hombres	4	Asia	2010	-1
33	Matarraña / Matarranya	Mujeres	1	Europa	2010	9
33	Matarraña / Matarranya	Mujeres	2	África	2010	3
33	Matarraña / Matarranya	Mujeres	3	América	2010	3
33	Matarraña / Matarranya	Mujeres	4	Asia	2010	0
01	La Jacetania	Hombres	1	Europa	2009	-56
01	La Jacetania	Hombres	2	África	2009	-8
01	La Jacetania	Hombres	3	América	2009	-12
01	La Jacetania	Hombres	4	Asia	2009	1
01	La Jacetania	Mujeres	1	Europa	2009	-5
01	La Jacetania	Mujeres	2	África	2009	1
01	La Jacetania	Mujeres	3	América	2009	7
01	La Jacetania	Mujeres	4	Asia	2009	2
02	Alto Gállego	Hombres	1	Europa	2009	18
02	Alto Gállego	Hombres	2	África	2009	-4
02	Alto Gállego	Hombres	3	América	2009	5
02	Alto Gállego	Hombres	4	Asia	2009	-1
02	Alto Gállego	Mujeres	1	Europa	2009	0
02	Alto Gállego	Mujeres	2	África	2009	4
02	Alto Gállego	Mujeres	3	América	2009	18
02	Alto Gállego	Mujeres	4	Asia	2009	1
03	Sobrarbe	Hombres	1	Europa	2009	-11
03	Sobrarbe	Hombres	2	África	2009	2
03	Sobrarbe	Hombres	3	América	2009	6
03	Sobrarbe	Mujeres	1	Europa	2009	-4
03	Sobrarbe	Mujeres	2	África	2009	6
03	Sobrarbe	Mujeres	3	América	2009	-4
03	Sobrarbe	Mujeres	4	Asia	2009	1
03	Sobrarbe	Mujeres	5	Otros continentes	2009	-1
04	La Ribagorza	Hombres	1	Europa	2009	-22
04	La Ribagorza	Hombres	2	África	2009	-10
04	La Ribagorza	Hombres	3	América	2009	2
04	La Ribagorza	Hombres	4	Asia	2009	2
04	La Ribagorza	Hombres	5	Otros continentes	2009	2
04	La Ribagorza	Mujeres	1	Europa	2009	-20
04	La Ribagorza	Mujeres	2	África	2009	1
04	La Ribagorza	Mujeres	3	América	2009	11
04	La Ribagorza	Mujeres	4	Asia	2009	1
04	La Ribagorza	Mujeres	5	Otros continentes	2009	2
05	Cinco Villas	Hombres	1	Europa	2009	-84
05	Cinco Villas	Hombres	2	África	2009	45
05	Cinco Villas	Hombres	3	América	2009	-12
05	Cinco Villas	Hombres	4	Asia	2009	2
05	Cinco Villas	Mujeres	1	Europa	2009	-77
05	Cinco Villas	Mujeres	2	África	2009	19
05	Cinco Villas	Mujeres	3	América	2009	-6
05	Cinco Villas	Mujeres	4	Asia	2009	1
06	Hoya de Huesca / Plana de Uesca	Hombres	1	Europa	2009	114
06	Hoya de Huesca / Plana de Uesca	Hombres	2	África	2009	0
06	Hoya de Huesca / Plana de Uesca	Hombres	3	América	2009	43
06	Hoya de Huesca / Plana de Uesca	Hombres	4	Asia	2009	31
06	Hoya de Huesca / Plana de Uesca	Mujeres	1	Europa	2009	225
06	Hoya de Huesca / Plana de Uesca	Mujeres	2	África	2009	5
06	Hoya de Huesca / Plana de Uesca	Mujeres	3	América	2009	70
06	Hoya de Huesca / Plana de Uesca	Mujeres	4	Asia	2009	9
07	Somontano de Barbastro	Hombres	1	Europa	2009	4
07	Somontano de Barbastro	Hombres	2	África	2009	20
07	Somontano de Barbastro	Hombres	3	América	2009	35
07	Somontano de Barbastro	Hombres	4	Asia	2009	-3
07	Somontano de Barbastro	Mujeres	1	Europa	2009	28
07	Somontano de Barbastro	Mujeres	2	África	2009	16
07	Somontano de Barbastro	Mujeres	3	América	2009	35
07	Somontano de Barbastro	Mujeres	4	Asia	2009	-1
08	Cinca Medio	Hombres	1	Europa	2009	52
08	Cinca Medio	Hombres	2	África	2009	-7
08	Cinca Medio	Hombres	3	América	2009	6
08	Cinca Medio	Hombres	4	Asia	2009	1
08	Cinca Medio	Mujeres	1	Europa	2009	2
08	Cinca Medio	Mujeres	2	África	2009	-8
08	Cinca Medio	Mujeres	3	América	2009	5
08	Cinca Medio	Mujeres	4	Asia	2009	0
09	La Litera / La Llitera	Hombres	1	Europa	2009	-40
09	La Litera / La Llitera	Hombres	2	África	2009	16
09	La Litera / La Llitera	Hombres	3	América	2009	-2
09	La Litera / La Llitera	Hombres	4	Asia	2009	3
09	La Litera / La Llitera	Mujeres	1	Europa	2009	-41
09	La Litera / La Llitera	Mujeres	2	África	2009	5
09	La Litera / La Llitera	Mujeres	3	América	2009	8
09	La Litera / La Llitera	Mujeres	4	Asia	2009	5
09	La Litera / La Llitera	Mujeres	5	Otros continentes	2009	1
10	Los Monegros	Hombres	1	Europa	2009	-75
10	Los Monegros	Hombres	2	África	2009	10
10	Los Monegros	Hombres	3	América	2009	0
10	Los Monegros	Hombres	4	Asia	2009	-1
10	Los Monegros	Mujeres	1	Europa	2009	-87
10	Los Monegros	Mujeres	2	África	2009	11
10	Los Monegros	Mujeres	3	América	2009	7
11	Bajo Cinca / Baix Cinca	Hombres	1	Europa	2009	-26
11	Bajo Cinca / Baix Cinca	Hombres	2	África	2009	18
11	Bajo Cinca / Baix Cinca	Hombres	3	América	2009	-3
11	Bajo Cinca / Baix Cinca	Hombres	4	Asia	2009	-2
11	Bajo Cinca / Baix Cinca	Mujeres	1	Europa	2009	-28
11	Bajo Cinca / Baix Cinca	Mujeres	2	África	2009	30
11	Bajo Cinca / Baix Cinca	Mujeres	3	América	2009	10
11	Bajo Cinca / Baix Cinca	Mujeres	4	Asia	2009	-1
12	Tarazona y el Moncayo	Hombres	1	Europa	2009	20
12	Tarazona y el Moncayo	Hombres	2	África	2009	-2
12	Tarazona y el Moncayo	Hombres	3	América	2009	7
12	Tarazona y el Moncayo	Hombres	4	Asia	2009	-1
12	Tarazona y el Moncayo	Mujeres	1	Europa	2009	-14
12	Tarazona y el Moncayo	Mujeres	2	África	2009	1
12	Tarazona y el Moncayo	Mujeres	3	América	2009	-5
12	Tarazona y el Moncayo	Mujeres	4	Asia	2009	2
13	Campo de Borja	Hombres	1	Europa	2009	-65
13	Campo de Borja	Hombres	2	África	2009	24
13	Campo de Borja	Hombres	3	América	2009	16
13	Campo de Borja	Mujeres	1	Europa	2009	-19
13	Campo de Borja	Mujeres	2	África	2009	7
13	Campo de Borja	Mujeres	3	América	2009	-1
14	Aranda	Hombres	1	Europa	2009	-38
14	Aranda	Hombres	2	África	2009	6
14	Aranda	Hombres	3	América	2009	0
14	Aranda	Hombres	4	Asia	2009	-2
14	Aranda	Mujeres	1	Europa	2009	-42
14	Aranda	Mujeres	2	África	2009	6
14	Aranda	Mujeres	3	América	2009	-1
14	Aranda	Mujeres	4	Asia	2009	1
15	Ribera Alta del Ebro	Hombres	1	Europa	2009	17
15	Ribera Alta del Ebro	Hombres	2	África	2009	-13
15	Ribera Alta del Ebro	Hombres	3	América	2009	-3
15	Ribera Alta del Ebro	Hombres	4	Asia	2009	2
15	Ribera Alta del Ebro	Hombres	5	Otros continentes	2009	1
15	Ribera Alta del Ebro	Mujeres	1	Europa	2009	-1
15	Ribera Alta del Ebro	Mujeres	2	África	2009	-6
15	Ribera Alta del Ebro	Mujeres	3	América	2009	36
15	Ribera Alta del Ebro	Mujeres	4	Asia	2009	2
16	Valdejalón	Hombres	1	Europa	2009	81
16	Valdejalón	Hombres	2	África	2009	52
16	Valdejalón	Hombres	3	América	2009	3
16	Valdejalón	Hombres	4	Asia	2009	1
16	Valdejalón	Mujeres	1	Europa	2009	70
16	Valdejalón	Mujeres	2	África	2009	33
16	Valdejalón	Mujeres	3	América	2009	22
16	Valdejalón	Mujeres	4	Asia	2009	1
17	Central	Hombres	1	Europa	2009	168
17	Central	Hombres	2	África	2009	513
17	Central	Hombres	3	América	2009	614
17	Central	Hombres	4	Asia	2009	289
17	Central	Hombres	5	Otros continentes	2009	0
17	Central	Mujeres	1	Europa	2009	921
17	Central	Mujeres	2	África	2009	617
17	Central	Mujeres	3	América	2009	1125
17	Central	Mujeres	4	Asia	2009	207
17	Central	Mujeres	5	Otros continentes	2009	2
18	Ribera Baja del Ebro	Hombres	1	Europa	2009	-17
18	Ribera Baja del Ebro	Hombres	2	África	2009	-7
18	Ribera Baja del Ebro	Hombres	3	América	2009	16
18	Ribera Baja del Ebro	Hombres	4	Asia	2009	1
18	Ribera Baja del Ebro	Mujeres	1	Europa	2009	-1
18	Ribera Baja del Ebro	Mujeres	2	África	2009	11
18	Ribera Baja del Ebro	Mujeres	3	América	2009	21
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	1	Europa	2009	42
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	2	África	2009	70
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	3	América	2009	5
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	4	Asia	2009	21
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	1	Europa	2009	48
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	2	África	2009	44
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	3	América	2009	16
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	4	Asia	2009	10
20	Comunidad de Calatayud	Hombres	1	Europa	2009	42
20	Comunidad de Calatayud	Hombres	2	África	2009	8
20	Comunidad de Calatayud	Hombres	3	América	2009	15
20	Comunidad de Calatayud	Hombres	4	Asia	2009	3
20	Comunidad de Calatayud	Mujeres	1	Europa	2009	15
20	Comunidad de Calatayud	Mujeres	2	África	2009	2
20	Comunidad de Calatayud	Mujeres	3	América	2009	34
20	Comunidad de Calatayud	Mujeres	4	Asia	2009	1
21	Campo de Cariñena	Hombres	1	Europa	2009	34
21	Campo de Cariñena	Hombres	2	África	2009	16
21	Campo de Cariñena	Hombres	3	América	2009	-6
21	Campo de Cariñena	Hombres	4	Asia	2009	1
21	Campo de Cariñena	Mujeres	1	Europa	2009	24
21	Campo de Cariñena	Mujeres	2	África	2009	-2
21	Campo de Cariñena	Mujeres	3	América	2009	-7
22	Campo de Belchite	Hombres	1	Europa	2009	8
22	Campo de Belchite	Hombres	2	África	2009	9
22	Campo de Belchite	Hombres	3	América	2009	0
22	Campo de Belchite	Mujeres	1	Europa	2009	-1
22	Campo de Belchite	Mujeres	2	África	2009	0
22	Campo de Belchite	Mujeres	3	América	2009	-1
23	Bajo Martín	Hombres	1	Europa	2009	-19
23	Bajo Martín	Hombres	2	África	2009	-10
23	Bajo Martín	Hombres	3	América	2009	-4
23	Bajo Martín	Hombres	4	Asia	2009	-2
23	Bajo Martín	Mujeres	1	Europa	2009	-23
23	Bajo Martín	Mujeres	2	África	2009	8
23	Bajo Martín	Mujeres	3	América	2009	-1
24	Campo de Daroca	Hombres	1	Europa	2009	-24
24	Campo de Daroca	Hombres	2	África	2009	3
24	Campo de Daroca	Hombres	3	América	2009	4
24	Campo de Daroca	Mujeres	1	Europa	2009	-26
24	Campo de Daroca	Mujeres	2	África	2009	4
24	Campo de Daroca	Mujeres	3	América	2009	10
25	Jiloca	Hombres	1	Europa	2009	-120
25	Jiloca	Hombres	2	África	2009	-30
25	Jiloca	Hombres	3	América	2009	-3
25	Jiloca	Hombres	4	Asia	2009	-2
25	Jiloca	Mujeres	1	Europa	2009	-62
25	Jiloca	Mujeres	2	África	2009	11
25	Jiloca	Mujeres	3	América	2009	0
25	Jiloca	Mujeres	4	Asia	2009	0
26	Cuencas Mineras	Hombres	1	Europa	2009	-20
26	Cuencas Mineras	Hombres	2	África	2009	-34
26	Cuencas Mineras	Hombres	3	América	2009	3
26	Cuencas Mineras	Hombres	4	Asia	2009	-8
26	Cuencas Mineras	Mujeres	1	Europa	2009	-72
26	Cuencas Mineras	Mujeres	2	África	2009	-1
26	Cuencas Mineras	Mujeres	3	América	2009	8
26	Cuencas Mineras	Mujeres	4	Asia	2009	9
27	Andorra-Sierra de Arcos	Hombres	1	Europa	2009	-42
27	Andorra-Sierra de Arcos	Hombres	2	África	2009	-3
27	Andorra-Sierra de Arcos	Hombres	3	América	2009	-8
27	Andorra-Sierra de Arcos	Hombres	4	Asia	2009	10
27	Andorra-Sierra de Arcos	Mujeres	1	Europa	2009	-17
27	Andorra-Sierra de Arcos	Mujeres	2	África	2009	18
27	Andorra-Sierra de Arcos	Mujeres	3	América	2009	1
27	Andorra-Sierra de Arcos	Mujeres	4	Asia	2009	0
28	Bajo Aragón	Hombres	1	Europa	2009	-29
28	Bajo Aragón	Hombres	2	África	2009	-39
28	Bajo Aragón	Hombres	3	América	2009	-1
28	Bajo Aragón	Hombres	4	Asia	2009	3
28	Bajo Aragón	Mujeres	1	Europa	2009	35
28	Bajo Aragón	Mujeres	2	África	2009	27
28	Bajo Aragón	Mujeres	3	América	2009	29
28	Bajo Aragón	Mujeres	4	Asia	2009	-4
29	Comunidad de Teruel	Hombres	1	Europa	2009	-138
29	Comunidad de Teruel	Hombres	2	África	2009	-42
29	Comunidad de Teruel	Hombres	3	América	2009	69
29	Comunidad de Teruel	Hombres	4	Asia	2009	2
29	Comunidad de Teruel	Mujeres	1	Europa	2009	-31
29	Comunidad de Teruel	Mujeres	2	África	2009	31
29	Comunidad de Teruel	Mujeres	3	América	2009	55
29	Comunidad de Teruel	Mujeres	4	Asia	2009	6
30	Maestrazgo	Hombres	1	Europa	2009	-27
30	Maestrazgo	Hombres	2	África	2009	2
30	Maestrazgo	Hombres	3	América	2009	-9
30	Maestrazgo	Hombres	4	Asia	2009	-17
30	Maestrazgo	Mujeres	1	Europa	2009	-23
30	Maestrazgo	Mujeres	2	África	2009	2
30	Maestrazgo	Mujeres	3	América	2009	-1
30	Maestrazgo	Mujeres	4	Asia	2009	-1
31	Sierra de Albarracín	Hombres	1	Europa	2009	-1
31	Sierra de Albarracín	Hombres	2	África	2009	2
31	Sierra de Albarracín	Hombres	3	América	2009	12
31	Sierra de Albarracín	Mujeres	1	Europa	2009	4
31	Sierra de Albarracín	Mujeres	2	África	2009	7
31	Sierra de Albarracín	Mujeres	3	América	2009	-3
32	Gúdar-Javalambre	Hombres	1	Europa	2009	-92
32	Gúdar-Javalambre	Hombres	2	África	2009	2
32	Gúdar-Javalambre	Hombres	3	América	2009	-13
32	Gúdar-Javalambre	Hombres	4	Asia	2009	-4
32	Gúdar-Javalambre	Mujeres	1	Europa	2009	-32
32	Gúdar-Javalambre	Mujeres	2	África	2009	5
32	Gúdar-Javalambre	Mujeres	3	América	2009	5
32	Gúdar-Javalambre	Mujeres	4	Asia	2009	0
33	Matarraña / Matarranya	Hombres	1	Europa	2009	19
33	Matarraña / Matarranya	Hombres	2	África	2009	8
33	Matarraña / Matarranya	Hombres	3	América	2009	3
33	Matarraña / Matarranya	Hombres	4	Asia	2009	1
33	Matarraña / Matarranya	Mujeres	1	Europa	2009	9
33	Matarraña / Matarranya	Mujeres	2	África	2009	16
33	Matarraña / Matarranya	Mujeres	3	América	2009	5
33	Matarraña / Matarranya	Mujeres	4	Asia	2009	2
33	Matarraña / Matarranya	Mujeres	5	Otros continentes	2009	0
01	La Jacetania	Hombres	1	Europa	2008	44
01	La Jacetania	Hombres	2	África	2008	-20
01	La Jacetania	Hombres	3	América	2008	31
01	La Jacetania	Hombres	4	Asia	2008	-1
01	La Jacetania	Mujeres	1	Europa	2008	-15
01	La Jacetania	Mujeres	2	África	2008	2
01	La Jacetania	Mujeres	3	América	2008	29
01	La Jacetania	Mujeres	4	Asia	2008	2
02	Alto Gállego	Hombres	1	Europa	2008	106
02	Alto Gállego	Hombres	2	África	2008	27
02	Alto Gállego	Hombres	3	América	2008	13
02	Alto Gállego	Hombres	4	Asia	2008	4
02	Alto Gállego	Mujeres	1	Europa	2008	62
02	Alto Gállego	Mujeres	2	África	2008	23
02	Alto Gállego	Mujeres	3	América	2008	36
02	Alto Gállego	Mujeres	4	Asia	2008	2
