Municipio código	Municipio nombre	Tipo hogar 1	Tipo de hogar 2	Número hogares
50224	Retascón	1- Hogar unipersonal	1- Hogar unipersonal	12
50224	Retascón	2- Hogar multipersonal	3- Hogar multipersonal, una familia	22
50225	Ricla	1- Hogar unipersonal	1- Hogar unipersonal	198
50225	Ricla	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	17
50225	Ricla	2- Hogar multipersonal	3- Hogar multipersonal, una familia	606
50225	Ricla	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	5
50227	Romanos	1- Hogar unipersonal	1- Hogar unipersonal	10
50227	Romanos	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50227	Romanos	2- Hogar multipersonal	3- Hogar multipersonal, una familia	38
50228	Rueda de Jalón	1- Hogar unipersonal	1- Hogar unipersonal	44
50228	Rueda de Jalón	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50228	Rueda de Jalón	2- Hogar multipersonal	3- Hogar multipersonal, una familia	97
50228	Rueda de Jalón	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	1
50229	Ruesca	1- Hogar unipersonal	1- Hogar unipersonal	7
50229	Ruesca	2- Hogar multipersonal	3- Hogar multipersonal, una familia	24
50230	Sádaba	1- Hogar unipersonal	1- Hogar unipersonal	191
50230	Sádaba	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	11
50230	Sádaba	2- Hogar multipersonal	3- Hogar multipersonal, una familia	441
50230	Sádaba	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	6
50231	Salillas de Jalón	1- Hogar unipersonal	1- Hogar unipersonal	53
50231	Salillas de Jalón	2- Hogar multipersonal	3- Hogar multipersonal, una familia	101
50232	Salvatierra de Esca	1- Hogar unipersonal	1- Hogar unipersonal	49
50232	Salvatierra de Esca	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50232	Salvatierra de Esca	2- Hogar multipersonal	3- Hogar multipersonal, una familia	72
50233	Samper del Salz	1- Hogar unipersonal	1- Hogar unipersonal	23
50233	Samper del Salz	2- Hogar multipersonal	3- Hogar multipersonal, una familia	41
50234	San Martín de la Virgen de Moncayo	1- Hogar unipersonal	1- Hogar unipersonal	23
50234	San Martín de la Virgen de Moncayo	2- Hogar multipersonal	3- Hogar multipersonal, una familia	85
50235	San Mateo de Gállego	1- Hogar unipersonal	1- Hogar unipersonal	170
50235	San Mateo de Gállego	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	3
50235	San Mateo de Gállego	2- Hogar multipersonal	3- Hogar multipersonal, una familia	635
50235	San Mateo de Gállego	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	6
50236	Santa Cruz de Grío	1- Hogar unipersonal	1- Hogar unipersonal	31
50236	Santa Cruz de Grío	2- Hogar multipersonal	3- Hogar multipersonal, una familia	57
50236	Santa Cruz de Grío	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	2
50237	Santa Cruz de Moncayo	1- Hogar unipersonal	1- Hogar unipersonal	9
50237	Santa Cruz de Moncayo	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50237	Santa Cruz de Moncayo	2- Hogar multipersonal	3- Hogar multipersonal, una familia	38
50238	Santa Eulalia de Gállego	1- Hogar unipersonal	1- Hogar unipersonal	22
50238	Santa Eulalia de Gállego	2- Hogar multipersonal	3- Hogar multipersonal, una familia	38
50239	Santed	1- Hogar unipersonal	1- Hogar unipersonal	12
50239	Santed	2- Hogar multipersonal	3- Hogar multipersonal, una familia	19
50240	Sástago	1- Hogar unipersonal	1- Hogar unipersonal	127
50240	Sástago	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	4
50240	Sástago	2- Hogar multipersonal	3- Hogar multipersonal, una familia	398
50241	Saviñán	1- Hogar unipersonal	1- Hogar unipersonal	84
50241	Saviñán	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50241	Saviñán	2- Hogar multipersonal	3- Hogar multipersonal, una familia	247
50241	Saviñán	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	6
50242	Sediles	1- Hogar unipersonal	1- Hogar unipersonal	14
50242	Sediles	2- Hogar multipersonal	3- Hogar multipersonal, una familia	28
50243	Sestrica	1- Hogar unipersonal	1- Hogar unipersonal	45
50243	Sestrica	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	3
50243	Sestrica	2- Hogar multipersonal	3- Hogar multipersonal, una familia	143
50244	Sierra de Luna	1- Hogar unipersonal	1- Hogar unipersonal	35
50244	Sierra de Luna	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50244	Sierra de Luna	2- Hogar multipersonal	3- Hogar multipersonal, una familia	71
50245	Sigüés	1- Hogar unipersonal	1- Hogar unipersonal	41
50245	Sigüés	2- Hogar multipersonal	3- Hogar multipersonal, una familia	46
50246	Sisamón	1- Hogar unipersonal	1- Hogar unipersonal	11
50246	Sisamón	2- Hogar multipersonal	3- Hogar multipersonal, una familia	19
50247	Sobradiel	1- Hogar unipersonal	1- Hogar unipersonal	33
50247	Sobradiel	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50247	Sobradiel	2- Hogar multipersonal	3- Hogar multipersonal, una familia	193
50248	Sos del Rey Católico	1- Hogar unipersonal	1- Hogar unipersonal	86
50248	Sos del Rey Católico	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	4
50248	Sos del Rey Católico	2- Hogar multipersonal	3- Hogar multipersonal, una familia	202
50249	Tabuenca	1- Hogar unipersonal	1- Hogar unipersonal	61
50249	Tabuenca	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50249	Tabuenca	2- Hogar multipersonal	3- Hogar multipersonal, una familia	128
50250	Talamantes	1- Hogar unipersonal	1- Hogar unipersonal	14
50250	Talamantes	2- Hogar multipersonal	3- Hogar multipersonal, una familia	19
50251	Tarazona	1- Hogar unipersonal	1- Hogar unipersonal	814
50251	Tarazona	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	28
50251	Tarazona	2- Hogar multipersonal	3- Hogar multipersonal, una familia	2949
50251	Tarazona	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	7
50252	Tauste	1- Hogar unipersonal	1- Hogar unipersonal	427
50252	Tauste	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	16
50252	Tauste	2- Hogar multipersonal	3- Hogar multipersonal, una familia	1974
50252	Tauste	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	26
50253	Terrer	1- Hogar unipersonal	1- Hogar unipersonal	82
50253	Terrer	2- Hogar multipersonal	3- Hogar multipersonal, una familia	178
50254	Tierga	1- Hogar unipersonal	1- Hogar unipersonal	22
50254	Tierga	2- Hogar multipersonal	3- Hogar multipersonal, una familia	73
50255	Tobed	1- Hogar unipersonal	1- Hogar unipersonal	77
50255	Tobed	2- Hogar multipersonal	3- Hogar multipersonal, una familia	64
50256	Torralba de los Frailes	1- Hogar unipersonal	1- Hogar unipersonal	9
50256	Torralba de los Frailes	2- Hogar multipersonal	3- Hogar multipersonal, una familia	29
50257	Torralba de Ribota	1- Hogar unipersonal	1- Hogar unipersonal	32
50257	Torralba de Ribota	2- Hogar multipersonal	3- Hogar multipersonal, una familia	57
50258	Torralbilla	1- Hogar unipersonal	1- Hogar unipersonal	18
50258	Torralbilla	2- Hogar multipersonal	3- Hogar multipersonal, una familia	23
50259	Torrehermosa	1- Hogar unipersonal	1- Hogar unipersonal	12
50259	Torrehermosa	2- Hogar multipersonal	3- Hogar multipersonal, una familia	33
50260	Torrelapaja	1- Hogar unipersonal	1- Hogar unipersonal	13
50260	Torrelapaja	2- Hogar multipersonal	3- Hogar multipersonal, una familia	9
50261	Torrellas	1- Hogar unipersonal	1- Hogar unipersonal	38
50261	Torrellas	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	2
50261	Torrellas	2- Hogar multipersonal	3- Hogar multipersonal, una familia	91
50262	Torres de Berrellén	1- Hogar unipersonal	1- Hogar unipersonal	104
50262	Torres de Berrellén	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50262	Torres de Berrellén	2- Hogar multipersonal	3- Hogar multipersonal, una familia	385
50263	Torrijo de la Cañada	1- Hogar unipersonal	1- Hogar unipersonal	79
50263	Torrijo de la Cañada	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	2
50263	Torrijo de la Cañada	2- Hogar multipersonal	3- Hogar multipersonal, una familia	97
50264	Tosos	1- Hogar unipersonal	1- Hogar unipersonal	23
50264	Tosos	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50264	Tosos	2- Hogar multipersonal	3- Hogar multipersonal, una familia	62
50264	Tosos	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	1
50265	Trasmoz	1- Hogar unipersonal	1- Hogar unipersonal	10
50265	Trasmoz	2- Hogar multipersonal	3- Hogar multipersonal, una familia	18
50266	Trasobares	1- Hogar unipersonal	1- Hogar unipersonal	59
50266	Trasobares	2- Hogar multipersonal	3- Hogar multipersonal, una familia	55
50267	Uncastillo	1- Hogar unipersonal	1- Hogar unipersonal	131
50267	Uncastillo	2- Hogar multipersonal	3- Hogar multipersonal, una familia	237
50268	Undués de Lerda	1- Hogar unipersonal	1- Hogar unipersonal	14
50268	Undués de Lerda	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50268	Undués de Lerda	2- Hogar multipersonal	3- Hogar multipersonal, una familia	12
50269	Urrea de Jalón	1- Hogar unipersonal	1- Hogar unipersonal	27
50269	Urrea de Jalón	2- Hogar multipersonal	3- Hogar multipersonal, una familia	99
50270	Urriés	1- Hogar unipersonal	1- Hogar unipersonal	16
50270	Urriés	2- Hogar multipersonal	3- Hogar multipersonal, una familia	20
50271	Used	1- Hogar unipersonal	1- Hogar unipersonal	31
50271	Used	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50271	Used	2- Hogar multipersonal	3- Hogar multipersonal, una familia	106
50271	Used	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	1
50272	Utebo	1- Hogar unipersonal	1- Hogar unipersonal	582
50272	Utebo	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	29
50272	Utebo	2- Hogar multipersonal	3- Hogar multipersonal, una familia	3472
50272	Utebo	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	22
50273	Valdehorna	1- Hogar unipersonal	1- Hogar unipersonal	5
50273	Valdehorna	2- Hogar multipersonal	3- Hogar multipersonal, una familia	20
50274	Val de San Martín	1- Hogar unipersonal	1- Hogar unipersonal	14
50274	Val de San Martín	2- Hogar multipersonal	3- Hogar multipersonal, una familia	22
50275	Valmadrid	1- Hogar unipersonal	1- Hogar unipersonal	14
50275	Valmadrid	2- Hogar multipersonal	3- Hogar multipersonal, una familia	21
50276	Valpalmas	1- Hogar unipersonal	1- Hogar unipersonal	25
50276	Valpalmas	2- Hogar multipersonal	3- Hogar multipersonal, una familia	45
50277	Valtorres	1- Hogar unipersonal	1- Hogar unipersonal	19
50277	Valtorres	2- Hogar multipersonal	3- Hogar multipersonal, una familia	26
50278	Velilla de Ebro	1- Hogar unipersonal	1- Hogar unipersonal	33
50278	Velilla de Ebro	2- Hogar multipersonal	3- Hogar multipersonal, una familia	74
50279	Velilla de Jiloca	1- Hogar unipersonal	1- Hogar unipersonal	15
50279	Velilla de Jiloca	2- Hogar multipersonal	3- Hogar multipersonal, una familia	35
50280	Vera de Moncayo	1- Hogar unipersonal	1- Hogar unipersonal	60
50280	Vera de Moncayo	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50280	Vera de Moncayo	2- Hogar multipersonal	3- Hogar multipersonal, una familia	118
50280	Vera de Moncayo	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	1
50281	Vierlas	1- Hogar unipersonal	1- Hogar unipersonal	20
50281	Vierlas	2- Hogar multipersonal	3- Hogar multipersonal, una familia	30
50282	Vilueña (La)	1- Hogar unipersonal	1- Hogar unipersonal	21
50282	Vilueña (La)	2- Hogar multipersonal	3- Hogar multipersonal, una familia	28
50283	Villadoz	1- Hogar unipersonal	1- Hogar unipersonal	7
50283	Villadoz	2- Hogar multipersonal	3- Hogar multipersonal, una familia	25
50284	Villafeliche	1- Hogar unipersonal	1- Hogar unipersonal	35
50284	Villafeliche	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	2
50284	Villafeliche	2- Hogar multipersonal	3- Hogar multipersonal, una familia	68
50285	Villafranca de Ebro	1- Hogar unipersonal	1- Hogar unipersonal	50
50285	Villafranca de Ebro	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50285	Villafranca de Ebro	2- Hogar multipersonal	3- Hogar multipersonal, una familia	194
50285	Villafranca de Ebro	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	2
50286	Villalba de Perejil	1- Hogar unipersonal	1- Hogar unipersonal	15
50286	Villalba de Perejil	2- Hogar multipersonal	3- Hogar multipersonal, una familia	30
50287	Villalengua	1- Hogar unipersonal	1- Hogar unipersonal	45
50287	Villalengua	2- Hogar multipersonal	3- Hogar multipersonal, una familia	113
50287	Villalengua	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	1
50288	Villanueva de Gállego	1- Hogar unipersonal	1- Hogar unipersonal	188
50288	Villanueva de Gállego	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	11
50288	Villanueva de Gállego	2- Hogar multipersonal	3- Hogar multipersonal, una familia	969
50288	Villanueva de Gállego	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	9
50289	Villanueva de Jiloca	1- Hogar unipersonal	1- Hogar unipersonal	12
50289	Villanueva de Jiloca	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50289	Villanueva de Jiloca	2- Hogar multipersonal	3- Hogar multipersonal, una familia	28
50290	Villanueva de Huerva	1- Hogar unipersonal	1- Hogar unipersonal	78
50290	Villanueva de Huerva	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50290	Villanueva de Huerva	2- Hogar multipersonal	3- Hogar multipersonal, una familia	174
50291	Villar de los Navarros	1- Hogar unipersonal	1- Hogar unipersonal	30
50291	Villar de los Navarros	2- Hogar multipersonal	3- Hogar multipersonal, una familia	41
50292	Villarreal de Huerva	1- Hogar unipersonal	1- Hogar unipersonal	21
50292	Villarreal de Huerva	2- Hogar multipersonal	3- Hogar multipersonal, una familia	51
50292	Villarreal de Huerva	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	1
50293	Villarroya de la Sierra	1- Hogar unipersonal	1- Hogar unipersonal	103
50293	Villarroya de la Sierra	2- Hogar multipersonal	3- Hogar multipersonal, una familia	201
50294	Villarroya del Campo	1- Hogar unipersonal	1- Hogar unipersonal	7
50294	Villarroya del Campo	2- Hogar multipersonal	3- Hogar multipersonal, una familia	24
50295	Vistabella	1- Hogar unipersonal	1- Hogar unipersonal	10
50295	Vistabella	2- Hogar multipersonal	3- Hogar multipersonal, una familia	9
50296	Zaida (La)	1- Hogar unipersonal	1- Hogar unipersonal	42
50296	Zaida (La)	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50296	Zaida (La)	2- Hogar multipersonal	3- Hogar multipersonal, una familia	163
50297	Zaragoza	1- Hogar unipersonal	1- Hogar unipersonal	47747
50297	Zaragoza	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	2115
50297	Zaragoza	2- Hogar multipersonal	3- Hogar multipersonal, una familia	175855
50297	Zaragoza	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	757
50298	Zuera	1- Hogar unipersonal	1- Hogar unipersonal	396
50298	Zuera	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	12
50298	Zuera	2- Hogar multipersonal	3- Hogar multipersonal, una familia	1628
50298	Zuera	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	2
50901	Biel	1- Hogar unipersonal	1- Hogar unipersonal	54
50901	Biel	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50901	Biel	2- Hogar multipersonal	3- Hogar multipersonal, una familia	59
50902	Marracos	1- Hogar unipersonal	1- Hogar unipersonal	13
50902	Marracos	2- Hogar multipersonal	3- Hogar multipersonal, una familia	30
