Comarca código	Comarca nombre	Año	Siglas	Votos	Candidatura
16	Valdejalón	2011	PCPE	22	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
16	Valdejalón	2011	PUM+J	15	POR UN MUNDO MÁS JUSTO
16	Valdejalón	2011	PIRATA	0	PARTIDO PIRATA
16	Valdejalón	2011	UCE	10	UNIFICACIÓN COMUNISTA DE ESPAÑA
16	Valdejalón	2011	DeC	12	DEMOS EL CAMBIO
16	Valdejalón	2011	PH	19	PARTIDO HUMANISTA
16	Valdejalón	2011	P-LIB	8	PARTIDO DE LA LIBERTAD INDIVIDUAL
16	Valdejalón	2011	SXT	0	SOCIALISTAS POR TERUEL
17	Central	2011	PP-PAR	181661	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
17	Central	2011	PSOE	114693	PARTIDO SOCIALISTA OBRERO ESPAÑOL
17	Central	2011	CHA-IU	48982	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
17	Central	2011	UPyD	28955	UNIÓN PROGRESO Y DEMOCRACIA
17	Central	2011	EQUO	3321	EQUO
17	Central	2011	PACMA	2266	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
17	Central	2011	EB	2225	ESCAÑOS EN BLANCO
17	Central	2011	PCPE	835	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
17	Central	2011	PUM+J	787	POR UN MUNDO MÁS JUSTO
17	Central	2011	PIRATA	0	PARTIDO PIRATA
17	Central	2011	UCE	299	UNIFICACIÓN COMUNISTA DE ESPAÑA
17	Central	2011	DeC	413	DEMOS EL CAMBIO
17	Central	2011	PH	347	PARTIDO HUMANISTA
17	Central	2011	P-LIB	317	PARTIDO DE LA LIBERTAD INDIVIDUAL
17	Central	2011	SXT	0	SOCIALISTAS POR TERUEL
18	Ribera Baja del Ebro	2011	PP-PAR	2335	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
18	Ribera Baja del Ebro	2011	PSOE	2104	PARTIDO SOCIALISTA OBRERO ESPAÑOL
18	Ribera Baja del Ebro	2011	CHA-IU	437	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
18	Ribera Baja del Ebro	2011	UPyD	170	UNIÓN PROGRESO Y DEMOCRACIA
18	Ribera Baja del Ebro	2011	EQUO	15	EQUO
18	Ribera Baja del Ebro	2011	PACMA	11	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
18	Ribera Baja del Ebro	2011	EB	14	ESCAÑOS EN BLANCO
18	Ribera Baja del Ebro	2011	PCPE	7	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
18	Ribera Baja del Ebro	2011	PUM+J	6	POR UN MUNDO MÁS JUSTO
18	Ribera Baja del Ebro	2011	PIRATA	0	PARTIDO PIRATA
18	Ribera Baja del Ebro	2011	UCE	2	UNIFICACIÓN COMUNISTA DE ESPAÑA
18	Ribera Baja del Ebro	2011	DeC	6	DEMOS EL CAMBIO
18	Ribera Baja del Ebro	2011	PH	3	PARTIDO HUMANISTA
18	Ribera Baja del Ebro	2011	P-LIB	4	PARTIDO DE LA LIBERTAD INDIVIDUAL
18	Ribera Baja del Ebro	2011	SXT	0	SOCIALISTAS POR TERUEL
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	PP-PAR	3441	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	PSOE	2679	PARTIDO SOCIALISTA OBRERO ESPAÑOL
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	CHA-IU	540	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	UPyD	244	UNIÓN PROGRESO Y DEMOCRACIA
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	EQUO	35	EQUO
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	PACMA	30	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	EB	29	ESCAÑOS EN BLANCO
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	PCPE	14	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	PUM+J	14	POR UN MUNDO MÁS JUSTO
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	PIRATA	0	PARTIDO PIRATA
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	UCE	3	UNIFICACIÓN COMUNISTA DE ESPAÑA
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	DeC	9	DEMOS EL CAMBIO
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	PH	5	PARTIDO HUMANISTA
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	P-LIB	3	PARTIDO DE LA LIBERTAD INDIVIDUAL
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	SXT	0	SOCIALISTAS POR TERUEL
20	Comunidad de Calatayud	2011	PP-PAR	11331	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
20	Comunidad de Calatayud	2011	PSOE	7395	PARTIDO SOCIALISTA OBRERO ESPAÑOL
20	Comunidad de Calatayud	2011	CHA-IU	1452	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
20	Comunidad de Calatayud	2011	UPyD	730	UNIÓN PROGRESO Y DEMOCRACIA
20	Comunidad de Calatayud	2011	EQUO	86	EQUO
20	Comunidad de Calatayud	2011	PACMA	50	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
20	Comunidad de Calatayud	2011	EB	81	ESCAÑOS EN BLANCO
20	Comunidad de Calatayud	2011	PCPE	46	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
20	Comunidad de Calatayud	2011	PUM+J	24	POR UN MUNDO MÁS JUSTO
20	Comunidad de Calatayud	2011	PIRATA	0	PARTIDO PIRATA
20	Comunidad de Calatayud	2011	UCE	18	UNIFICACIÓN COMUNISTA DE ESPAÑA
20	Comunidad de Calatayud	2011	DeC	27	DEMOS EL CAMBIO
20	Comunidad de Calatayud	2011	PH	21	PARTIDO HUMANISTA
20	Comunidad de Calatayud	2011	P-LIB	15	PARTIDO DE LA LIBERTAD INDIVIDUAL
20	Comunidad de Calatayud	2011	SXT	0	SOCIALISTAS POR TERUEL
21	Campo de Cariñena	2011	PP-PAR	2876	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
21	Campo de Cariñena	2011	PSOE	2205	PARTIDO SOCIALISTA OBRERO ESPAÑOL
21	Campo de Cariñena	2011	CHA-IU	533	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
21	Campo de Cariñena	2011	UPyD	146	UNIÓN PROGRESO Y DEMOCRACIA
21	Campo de Cariñena	2011	EQUO	17	EQUO
21	Campo de Cariñena	2011	PACMA	12	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
21	Campo de Cariñena	2011	EB	22	ESCAÑOS EN BLANCO
21	Campo de Cariñena	2011	PCPE	10	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
21	Campo de Cariñena	2011	PUM+J	7	POR UN MUNDO MÁS JUSTO
21	Campo de Cariñena	2011	PIRATA	0	PARTIDO PIRATA
21	Campo de Cariñena	2011	UCE	2	UNIFICACIÓN COMUNISTA DE ESPAÑA
21	Campo de Cariñena	2011	DeC	1	DEMOS EL CAMBIO
21	Campo de Cariñena	2011	PH	1	PARTIDO HUMANISTA
21	Campo de Cariñena	2011	P-LIB	3	PARTIDO DE LA LIBERTAD INDIVIDUAL
21	Campo de Cariñena	2011	SXT	0	SOCIALISTAS POR TERUEL
22	Campo de Belchite	2011	PP-PAR	1994	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
22	Campo de Belchite	2011	PSOE	1065	PARTIDO SOCIALISTA OBRERO ESPAÑOL
22	Campo de Belchite	2011	CHA-IU	190	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
22	Campo de Belchite	2011	UPyD	80	UNIÓN PROGRESO Y DEMOCRACIA
22	Campo de Belchite	2011	EQUO	8	EQUO
22	Campo de Belchite	2011	PACMA	4	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
22	Campo de Belchite	2011	EB	12	ESCAÑOS EN BLANCO
22	Campo de Belchite	2011	PCPE	5	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
22	Campo de Belchite	2011	PUM+J	5	POR UN MUNDO MÁS JUSTO
22	Campo de Belchite	2011	PIRATA	0	PARTIDO PIRATA
22	Campo de Belchite	2011	UCE	2	UNIFICACIÓN COMUNISTA DE ESPAÑA
22	Campo de Belchite	2011	DeC	1	DEMOS EL CAMBIO
22	Campo de Belchite	2011	PH	0	PARTIDO HUMANISTA
22	Campo de Belchite	2011	P-LIB	2	PARTIDO DE LA LIBERTAD INDIVIDUAL
22	Campo de Belchite	2011	SXT	0	SOCIALISTAS POR TERUEL
23	Bajo Martín	2011	PP-PAR	1941	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
23	Bajo Martín	2011	PSOE	1620	PARTIDO SOCIALISTA OBRERO ESPAÑOL
23	Bajo Martín	2011	CHA-IU	316	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
23	Bajo Martín	2011	UPyD	72	UNIÓN PROGRESO Y DEMOCRACIA
23	Bajo Martín	2011	EQUO	0	EQUO
23	Bajo Martín	2011	PACMA	6	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
23	Bajo Martín	2011	EB	12	ESCAÑOS EN BLANCO
23	Bajo Martín	2011	PCPE	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
23	Bajo Martín	2011	PUM+J	8	POR UN MUNDO MÁS JUSTO
23	Bajo Martín	2011	PIRATA	6	PARTIDO PIRATA
23	Bajo Martín	2011	UCE	4	UNIFICACIÓN COMUNISTA DE ESPAÑA
23	Bajo Martín	2011	DeC	0	DEMOS EL CAMBIO
23	Bajo Martín	2011	PH	0	PARTIDO HUMANISTA
23	Bajo Martín	2011	P-LIB	0	PARTIDO DE LA LIBERTAD INDIVIDUAL
23	Bajo Martín	2011	SXT	17	SOCIALISTAS POR TERUEL
24	Campo de Daroca	2011	PP-PAR	2338	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
24	Campo de Daroca	2011	PSOE	965	PARTIDO SOCIALISTA OBRERO ESPAÑOL
24	Campo de Daroca	2011	CHA-IU	229	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
24	Campo de Daroca	2011	UPyD	112	UNIÓN PROGRESO Y DEMOCRACIA
24	Campo de Daroca	2011	EQUO	20	EQUO
24	Campo de Daroca	2011	PACMA	3	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
24	Campo de Daroca	2011	EB	11	ESCAÑOS EN BLANCO
24	Campo de Daroca	2011	PCPE	12	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
24	Campo de Daroca	2011	PUM+J	8	POR UN MUNDO MÁS JUSTO
24	Campo de Daroca	2011	PIRATA	0	PARTIDO PIRATA
24	Campo de Daroca	2011	UCE	2	UNIFICACIÓN COMUNISTA DE ESPAÑA
24	Campo de Daroca	2011	DeC	5	DEMOS EL CAMBIO
24	Campo de Daroca	2011	PH	1	PARTIDO HUMANISTA
24	Campo de Daroca	2011	P-LIB	2	PARTIDO DE LA LIBERTAD INDIVIDUAL
24	Campo de Daroca	2011	SXT	0	SOCIALISTAS POR TERUEL
25	Jiloca	2011	PP-PAR	4461	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
25	Jiloca	2011	PSOE	2074	PARTIDO SOCIALISTA OBRERO ESPAÑOL
25	Jiloca	2011	CHA-IU	463	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
25	Jiloca	2011	UPyD	217	UNIÓN PROGRESO Y DEMOCRACIA
25	Jiloca	2011	EQUO	0	EQUO
25	Jiloca	2011	PACMA	18	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
25	Jiloca	2011	EB	27	ESCAÑOS EN BLANCO
25	Jiloca	2011	PCPE	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
25	Jiloca	2011	PUM+J	7	POR UN MUNDO MÁS JUSTO
25	Jiloca	2011	PIRATA	15	PARTIDO PIRATA
25	Jiloca	2011	UCE	7	UNIFICACIÓN COMUNISTA DE ESPAÑA
25	Jiloca	2011	DeC	0	DEMOS EL CAMBIO
25	Jiloca	2011	PH	0	PARTIDO HUMANISTA
25	Jiloca	2011	P-LIB	0	PARTIDO DE LA LIBERTAD INDIVIDUAL
25	Jiloca	2011	SXT	1	SOCIALISTAS POR TERUEL
26	Cuencas Mineras	2011	PP-PAR	1972	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
26	Cuencas Mineras	2011	PSOE	2332	PARTIDO SOCIALISTA OBRERO ESPAÑOL
26	Cuencas Mineras	2011	CHA-IU	389	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
26	Cuencas Mineras	2011	UPyD	103	UNIÓN PROGRESO Y DEMOCRACIA
26	Cuencas Mineras	2011	EQUO	0	EQUO
26	Cuencas Mineras	2011	PACMA	15	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
26	Cuencas Mineras	2011	EB	34	ESCAÑOS EN BLANCO
26	Cuencas Mineras	2011	PCPE	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
26	Cuencas Mineras	2011	PUM+J	7	POR UN MUNDO MÁS JUSTO
26	Cuencas Mineras	2011	PIRATA	13	PARTIDO PIRATA
26	Cuencas Mineras	2011	UCE	6	UNIFICACIÓN COMUNISTA DE ESPAÑA
26	Cuencas Mineras	2011	DeC	0	DEMOS EL CAMBIO
26	Cuencas Mineras	2011	PH	0	PARTIDO HUMANISTA
26	Cuencas Mineras	2011	P-LIB	0	PARTIDO DE LA LIBERTAD INDIVIDUAL
26	Cuencas Mineras	2011	SXT	1	SOCIALISTAS POR TERUEL
27	Andorra-Sierra de Arcos	2011	PP-PAR	2573	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
27	Andorra-Sierra de Arcos	2011	PSOE	2184	PARTIDO SOCIALISTA OBRERO ESPAÑOL
27	Andorra-Sierra de Arcos	2011	CHA-IU	857	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
27	Andorra-Sierra de Arcos	2011	UPyD	121	UNIÓN PROGRESO Y DEMOCRACIA
27	Andorra-Sierra de Arcos	2011	EQUO	0	EQUO
27	Andorra-Sierra de Arcos	2011	PACMA	16	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
27	Andorra-Sierra de Arcos	2011	EB	31	ESCAÑOS EN BLANCO
27	Andorra-Sierra de Arcos	2011	PCPE	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
27	Andorra-Sierra de Arcos	2011	PUM+J	10	POR UN MUNDO MÁS JUSTO
27	Andorra-Sierra de Arcos	2011	PIRATA	14	PARTIDO PIRATA
27	Andorra-Sierra de Arcos	2011	UCE	7	UNIFICACIÓN COMUNISTA DE ESPAÑA
27	Andorra-Sierra de Arcos	2011	DeC	0	DEMOS EL CAMBIO
27	Andorra-Sierra de Arcos	2011	PH	0	PARTIDO HUMANISTA
27	Andorra-Sierra de Arcos	2011	P-LIB	0	PARTIDO DE LA LIBERTAD INDIVIDUAL
27	Andorra-Sierra de Arcos	2011	SXT	6	SOCIALISTAS POR TERUEL
28	Bajo Aragón	2011	PP-PAR	7688	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
28	Bajo Aragón	2011	PSOE	4959	PARTIDO SOCIALISTA OBRERO ESPAÑOL
28	Bajo Aragón	2011	CHA-IU	1160	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
28	Bajo Aragón	2011	UPyD	610	UNIÓN PROGRESO Y DEMOCRACIA
28	Bajo Aragón	2011	EQUO	0	EQUO
28	Bajo Aragón	2011	PACMA	75	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
28	Bajo Aragón	2011	EB	121	ESCAÑOS EN BLANCO
28	Bajo Aragón	2011	PCPE	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
28	Bajo Aragón	2011	PUM+J	36	POR UN MUNDO MÁS JUSTO
28	Bajo Aragón	2011	PIRATA	42	PARTIDO PIRATA
28	Bajo Aragón	2011	UCE	20	UNIFICACIÓN COMUNISTA DE ESPAÑA
28	Bajo Aragón	2011	DeC	0	DEMOS EL CAMBIO
28	Bajo Aragón	2011	PH	0	PARTIDO HUMANISTA
28	Bajo Aragón	2011	P-LIB	0	PARTIDO DE LA LIBERTAD INDIVIDUAL
28	Bajo Aragón	2011	SXT	98	SOCIALISTAS POR TERUEL
29	Comunidad de Teruel	2011	PP-PAR	13708	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
29	Comunidad de Teruel	2011	PSOE	7285	PARTIDO SOCIALISTA OBRERO ESPAÑOL
29	Comunidad de Teruel	2011	CHA-IU	1900	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
29	Comunidad de Teruel	2011	UPyD	1201	UNIÓN PROGRESO Y DEMOCRACIA
29	Comunidad de Teruel	2011	EQUO	0	EQUO
29	Comunidad de Teruel	2011	PACMA	100	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
29	Comunidad de Teruel	2011	EB	156	ESCAÑOS EN BLANCO
29	Comunidad de Teruel	2011	PCPE	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
29	Comunidad de Teruel	2011	PUM+J	48	POR UN MUNDO MÁS JUSTO
29	Comunidad de Teruel	2011	PIRATA	73	PARTIDO PIRATA
29	Comunidad de Teruel	2011	UCE	31	UNIFICACIÓN COMUNISTA DE ESPAÑA
29	Comunidad de Teruel	2011	DeC	0	DEMOS EL CAMBIO
29	Comunidad de Teruel	2011	PH	0	PARTIDO HUMANISTA
29	Comunidad de Teruel	2011	P-LIB	0	PARTIDO DE LA LIBERTAD INDIVIDUAL
29	Comunidad de Teruel	2011	SXT	23	SOCIALISTAS POR TERUEL
30	Maestrazgo	2011	PP-PAR	1128	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
30	Maestrazgo	2011	PSOE	637	PARTIDO SOCIALISTA OBRERO ESPAÑOL
30	Maestrazgo	2011	CHA-IU	131	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
30	Maestrazgo	2011	UPyD	45	UNIÓN PROGRESO Y DEMOCRACIA
30	Maestrazgo	2011	EQUO	0	EQUO
30	Maestrazgo	2011	PACMA	2	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
30	Maestrazgo	2011	EB	18	ESCAÑOS EN BLANCO
30	Maestrazgo	2011	PCPE	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
30	Maestrazgo	2011	PUM+J	4	POR UN MUNDO MÁS JUSTO
30	Maestrazgo	2011	PIRATA	19	PARTIDO PIRATA
30	Maestrazgo	2011	UCE	4	UNIFICACIÓN COMUNISTA DE ESPAÑA
30	Maestrazgo	2011	DeC	0	DEMOS EL CAMBIO
30	Maestrazgo	2011	PH	0	PARTIDO HUMANISTA
30	Maestrazgo	2011	P-LIB	0	PARTIDO DE LA LIBERTAD INDIVIDUAL
30	Maestrazgo	2011	SXT	10	SOCIALISTAS POR TERUEL
31	Sierra de Albarracín	2011	PP-PAR	1490	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
31	Sierra de Albarracín	2011	PSOE	1070	PARTIDO SOCIALISTA OBRERO ESPAÑOL
31	Sierra de Albarracín	2011	CHA-IU	206	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
31	Sierra de Albarracín	2011	UPyD	67	UNIÓN PROGRESO Y DEMOCRACIA
31	Sierra de Albarracín	2011	EQUO	0	EQUO
31	Sierra de Albarracín	2011	PACMA	3	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
31	Sierra de Albarracín	2011	EB	10	ESCAÑOS EN BLANCO
31	Sierra de Albarracín	2011	PCPE	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
31	Sierra de Albarracín	2011	PUM+J	9	POR UN MUNDO MÁS JUSTO
31	Sierra de Albarracín	2011	PIRATA	12	PARTIDO PIRATA
31	Sierra de Albarracín	2011	UCE	3	UNIFICACIÓN COMUNISTA DE ESPAÑA
31	Sierra de Albarracín	2011	DeC	0	DEMOS EL CAMBIO
31	Sierra de Albarracín	2011	PH	0	PARTIDO HUMANISTA
31	Sierra de Albarracín	2011	P-LIB	0	PARTIDO DE LA LIBERTAD INDIVIDUAL
31	Sierra de Albarracín	2011	SXT	1	SOCIALISTAS POR TERUEL
32	Gúdar-Javalambre	2011	PP-PAR	2396	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
32	Gúdar-Javalambre	2011	PSOE	1593	PARTIDO SOCIALISTA OBRERO ESPAÑOL
32	Gúdar-Javalambre	2011	CHA-IU	342	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
32	Gúdar-Javalambre	2011	UPyD	127	UNIÓN PROGRESO Y DEMOCRACIA
32	Gúdar-Javalambre	2011	EQUO	0	EQUO
32	Gúdar-Javalambre	2011	PACMA	8	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
32	Gúdar-Javalambre	2011	EB	20	ESCAÑOS EN BLANCO
32	Gúdar-Javalambre	2011	PCPE	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
32	Gúdar-Javalambre	2011	PUM+J	6	POR UN MUNDO MÁS JUSTO
32	Gúdar-Javalambre	2011	PIRATA	12	PARTIDO PIRATA
32	Gúdar-Javalambre	2011	UCE	6	UNIFICACIÓN COMUNISTA DE ESPAÑA
32	Gúdar-Javalambre	2011	DeC	0	DEMOS EL CAMBIO
32	Gúdar-Javalambre	2011	PH	0	PARTIDO HUMANISTA
32	Gúdar-Javalambre	2011	P-LIB	0	PARTIDO DE LA LIBERTAD INDIVIDUAL
32	Gúdar-Javalambre	2011	SXT	4	SOCIALISTAS POR TERUEL
33	Matarraña / Matarranya	2011	PP-PAR	2566	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
33	Matarraña / Matarranya	2011	PSOE	1481	PARTIDO SOCIALISTA OBRERO ESPAÑOL
33	Matarraña / Matarranya	2011	CHA-IU	319	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
33	Matarraña / Matarranya	2011	UPyD	87	UNIÓN PROGRESO Y DEMOCRACIA
33	Matarraña / Matarranya	2011	EQUO	0	EQUO
33	Matarraña / Matarranya	2011	PACMA	14	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
33	Matarraña / Matarranya	2011	EB	36	ESCAÑOS EN BLANCO
33	Matarraña / Matarranya	2011	PCPE	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
33	Matarraña / Matarranya	2011	PUM+J	16	POR UN MUNDO MÁS JUSTO
33	Matarraña / Matarranya	2011	PIRATA	10	PARTIDO PIRATA
33	Matarraña / Matarranya	2011	UCE	3	UNIFICACIÓN COMUNISTA DE ESPAÑA
33	Matarraña / Matarranya	2011	DeC	0	DEMOS EL CAMBIO
33	Matarraña / Matarranya	2011	PH	0	PARTIDO HUMANISTA
33	Matarraña / Matarranya	2011	P-LIB	0	PARTIDO DE LA LIBERTAD INDIVIDUAL
33	Matarraña / Matarranya	2011	SXT	4	SOCIALISTAS POR TERUEL
01	La Jacetania	2008	PSOE	5218	PARTIDO SOCIALISTA OBRERO ESPAÑOL
01	La Jacetania	2008	PP	3558	PARTIDO POPULAR
01	La Jacetania	2008	PAR	489	PARTIDO ARAGONES
01	La Jacetania	2008	CHA	452	CHUNTA ARAGONESISTA
01	La Jacetania	2008	IU	332	IZQUIERDA UNIDA-ALTERNATIVA
01	La Jacetania	2008	UPyD	124	UNION PROGRESO Y DEMOCRACIA
01	La Jacetania	2008	LV	39	LOS VERDES-GRUPO VERDE
01	La Jacetania	2008	PACMA	15	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
01	La Jacetania	2008	C's	11	CIUDADANOS-PARTIDO DE LA CIUDADANIA
01	La Jacetania	2008	Cenb	14	CIUDADANOS EN BLANCO
01	La Jacetania	2008	PUM+J	9	POR UN MUNDO MAS JUSTO
01	La Jacetania	2008	pCUA	2	PARTIDO CIUDADANOS UNIDOS DE ARAGON
01	La Jacetania	2008	DN	3	DEMOCRACIA NACIONAL
01	La Jacetania	2008	PSD-FIA	4	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
01	La Jacetania	2008	FE de las JONS	7	FALANGE ESPAÑOLA DE LAS JONS
01	La Jacetania	2008	PFyV	1	PARTIDO FAMILIA Y VIDA
01	La Jacetania	2008	PCPE	8	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
01	La Jacetania	2008	AuN	70	ALIANZA NACIONAL
01	La Jacetania	2008	FA	1	FALANGE AUTENTICA
01	La Jacetania	2008	PH	4	PARTIDO HUMANISTA
01	La Jacetania	2008	AES	6	ALTERNATIVA ESPAÑOLA
01	La Jacetania	2008	FRENTE	0	FRENTE ESPAÑOL
01	La Jacetania	2008	E-2000	0	ESPAÑA 2000
01	La Jacetania	2008	PCTR	0	PARTIDO CENTRISTA
02	Alto Gállego	2008	PSOE	3900	PARTIDO SOCIALISTA OBRERO ESPAÑOL
02	Alto Gállego	2008	PP	2542	PARTIDO POPULAR
02	Alto Gállego	2008	PAR	594	PARTIDO ARAGONES
02	Alto Gállego	2008	CHA	362	CHUNTA ARAGONESISTA
02	Alto Gállego	2008	IU	309	IZQUIERDA UNIDA-ALTERNATIVA
02	Alto Gállego	2008	UPyD	107	UNION PROGRESO Y DEMOCRACIA
02	Alto Gállego	2008	LV	30	LOS VERDES-GRUPO VERDE
02	Alto Gállego	2008	PACMA	15	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
02	Alto Gállego	2008	C's	9	CIUDADANOS-PARTIDO DE LA CIUDADANIA
02	Alto Gállego	2008	Cenb	8	CIUDADANOS EN BLANCO
