Mes y año	Comarca código	Comarca nombre	Sector de actividad	Afiliaciones en alta	Sexo
Marzo 2020	15	Ribera Alta del Ebro	Servicios	461	Mujeres
Marzo 2020	16	Valdejalón	Agricultura, ganadería y pesca	499	Hombres
Marzo 2020	16	Valdejalón	Agricultura, ganadería y pesca	136	Mujeres
Marzo 2020	16	Valdejalón	Industria y energía	163	Hombres
Marzo 2020	16	Valdejalón	Industria y energía	36	Mujeres
Marzo 2020	16	Valdejalón	Construcción	266	Hombres
Marzo 2020	16	Valdejalón	Construcción	31	Mujeres
Marzo 2020	16	Valdejalón	Servicios	628	Hombres
Marzo 2020	16	Valdejalón	Servicios	454	Mujeres
Marzo 2020	17	Central	Agricultura, ganadería y pesca	863	Hombres
Marzo 2020	17	Central	Agricultura, ganadería y pesca	319	Mujeres
Marzo 2020	17	Central	Industria y energía	2327	Hombres
Marzo 2020	17	Central	Industria y energía	814	Mujeres
Marzo 2020	17	Central	Construcción	4685	Hombres
Marzo 2020	17	Central	Construcción	580	Mujeres
Marzo 2020	17	Central	Servicios	21573	Hombres
Marzo 2020	17	Central	Servicios	15144	Mujeres
Marzo 2020	18	Ribera Baja del Ebro	Agricultura, ganadería y pesca	215	Hombres
Marzo 2020	18	Ribera Baja del Ebro	Agricultura, ganadería y pesca	108	Mujeres
Marzo 2020	18	Ribera Baja del Ebro	Industria y energía	50	Hombres
Marzo 2020	18	Ribera Baja del Ebro	Industria y energía	17	Mujeres
Marzo 2020	18	Ribera Baja del Ebro	Construcción	93	Hombres
Marzo 2020	18	Ribera Baja del Ebro	Construcción	9	Mujeres
Marzo 2020	18	Ribera Baja del Ebro	Servicios	138	Hombres
Marzo 2020	18	Ribera Baja del Ebro	Servicios	167	Mujeres
Marzo 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Agricultura, ganadería y pesca	488	Hombres
Marzo 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Agricultura, ganadería y pesca	158	Mujeres
Marzo 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Industria y energía	80	Hombres
Marzo 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Industria y energía	40	Mujeres
Marzo 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Construcción	116	Hombres
Marzo 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Construcción	13	Mujeres
Marzo 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Servicios	312	Hombres
Marzo 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Servicios	293	Mujeres
Marzo 2020	20	Comunidad de Calatayud	Agricultura, ganadería y pesca	684	Hombres
Marzo 2020	20	Comunidad de Calatayud	Agricultura, ganadería y pesca	190	Mujeres
Marzo 2020	20	Comunidad de Calatayud	Industria y energía	139	Hombres
Marzo 2020	20	Comunidad de Calatayud	Industria y energía	53	Mujeres
Marzo 2020	20	Comunidad de Calatayud	Construcción	295	Hombres
Marzo 2020	20	Comunidad de Calatayud	Construcción	22	Mujeres
Marzo 2020	20	Comunidad de Calatayud	Servicios	875	Hombres
Marzo 2020	20	Comunidad de Calatayud	Servicios	654	Mujeres
Marzo 2020	21	Campo de Cariñena	Agricultura, ganadería y pesca	337	Hombres
Marzo 2020	21	Campo de Cariñena	Agricultura, ganadería y pesca	103	Mujeres
Marzo 2020	21	Campo de Cariñena	Industria y energía	46	Hombres
Marzo 2020	21	Campo de Cariñena	Industria y energía	18	Mujeres
Marzo 2020	21	Campo de Cariñena	Construcción	97	Hombres
Marzo 2020	21	Campo de Cariñena	Construcción	2	Mujeres
Marzo 2020	21	Campo de Cariñena	Servicios	164	Hombres
Marzo 2020	21	Campo de Cariñena	Servicios	170	Mujeres
Marzo 2020	22	Campo de Belchite	Agricultura, ganadería y pesca	203	Hombres
Marzo 2020	22	Campo de Belchite	Agricultura, ganadería y pesca	65	Mujeres
Marzo 2020	22	Campo de Belchite	Industria y energía	21	Hombres
Marzo 2020	22	Campo de Belchite	Industria y energía	8	Mujeres
Marzo 2020	22	Campo de Belchite	Construcción	49	Hombres
Marzo 2020	22	Campo de Belchite	Construcción	4	Mujeres
Marzo 2020	22	Campo de Belchite	Servicios	83	Hombres
Marzo 2020	22	Campo de Belchite	Servicios	88	Mujeres
Marzo 2020	23	Bajo Martín	Agricultura, ganadería y pesca	167	Hombres
Marzo 2020	23	Bajo Martín	Agricultura, ganadería y pesca	59	Mujeres
Marzo 2020	23	Bajo Martín	Industria y energía	34	Hombres
Marzo 2020	23	Bajo Martín	Industria y energía	17	Mujeres
Marzo 2020	23	Bajo Martín	Construcción	57	Hombres
Marzo 2020	23	Bajo Martín	Construcción	9	Mujeres
Marzo 2020	23	Bajo Martín	Servicios	119	Hombres
Marzo 2020	23	Bajo Martín	Servicios	103	Mujeres
Marzo 2020	24	Campo de Daroca	Agricultura, ganadería y pesca	284	Hombres
Marzo 2020	24	Campo de Daroca	Agricultura, ganadería y pesca	78	Mujeres
Marzo 2020	24	Campo de Daroca	Industria y energía	18	Hombres
Marzo 2020	24	Campo de Daroca	Industria y energía	6	Mujeres
Marzo 2020	24	Campo de Daroca	Construcción	66	Hombres
Marzo 2020	24	Campo de Daroca	Construcción	4	Mujeres
Marzo 2020	24	Campo de Daroca	Servicios	97	Hombres
Marzo 2020	24	Campo de Daroca	Servicios	85	Mujeres
Marzo 2020	25	Jiloca	Agricultura, ganadería y pesca	465	Hombres
Marzo 2020	25	Jiloca	Agricultura, ganadería y pesca	184	Mujeres
Marzo 2020	25	Jiloca	Industria y energía	57	Hombres
Marzo 2020	25	Jiloca	Industria y energía	20	Mujeres
Marzo 2020	25	Jiloca	Construcción	154	Hombres
Marzo 2020	25	Jiloca	Construcción	9	Mujeres
Marzo 2020	25	Jiloca	Servicios	269	Hombres
Marzo 2020	25	Jiloca	Servicios	241	Mujeres
Marzo 2020	26	Cuencas Mineras	Agricultura, ganadería y pesca	120	Hombres
Marzo 2020	26	Cuencas Mineras	Agricultura, ganadería y pesca	38	Mujeres
Marzo 2020	26	Cuencas Mineras	Industria y energía	28	Hombres
Marzo 2020	26	Cuencas Mineras	Industria y energía	5	Mujeres
Marzo 2020	26	Cuencas Mineras	Construcción	75	Hombres
Marzo 2020	26	Cuencas Mineras	Servicios	125	Hombres
Marzo 2020	26	Cuencas Mineras	Servicios	134	Mujeres
Marzo 2020	27	Andorra-Sierra de Arcos	Agricultura, ganadería y pesca	82	Hombres
Marzo 2020	27	Andorra-Sierra de Arcos	Agricultura, ganadería y pesca	25	Mujeres
Marzo 2020	27	Andorra-Sierra de Arcos	Industria y energía	33	Hombres
Marzo 2020	27	Andorra-Sierra de Arcos	Industria y energía	12	Mujeres
Marzo 2020	27	Andorra-Sierra de Arcos	Construcción	91	Hombres
Marzo 2020	27	Andorra-Sierra de Arcos	Construcción	8	Mujeres
Marzo 2020	27	Andorra-Sierra de Arcos	Servicios	231	Hombres
Marzo 2020	27	Andorra-Sierra de Arcos	Servicios	207	Mujeres
Marzo 2020	28	Bajo Aragón	Agricultura, ganadería y pesca	566	Hombres
Marzo 2020	28	Bajo Aragón	Agricultura, ganadería y pesca	231	Mujeres
Marzo 2020	28	Bajo Aragón	Industria y energía	144	Hombres
Marzo 2020	28	Bajo Aragón	Industria y energía	59	Mujeres
Marzo 2020	28	Bajo Aragón	Construcción	357	Hombres
Marzo 2020	28	Bajo Aragón	Construcción	32	Mujeres
Marzo 2020	28	Bajo Aragón	Servicios	782	Hombres
Marzo 2020	28	Bajo Aragón	Servicios	682	Mujeres
Marzo 2020	29	Comunidad de Teruel	Agricultura, ganadería y pesca	471	Hombres
Marzo 2020	29	Comunidad de Teruel	Agricultura, ganadería y pesca	194	Mujeres
Marzo 2020	29	Comunidad de Teruel	Industria y energía	158	Hombres
Marzo 2020	29	Comunidad de Teruel	Industria y energía	62	Mujeres
Marzo 2020	29	Comunidad de Teruel	Construcción	436	Hombres
Marzo 2020	29	Comunidad de Teruel	Construcción	33	Mujeres
Marzo 2020	29	Comunidad de Teruel	Servicios	1288	Hombres
Marzo 2020	29	Comunidad de Teruel	Servicios	942	Mujeres
Marzo 2020	30	Maestrazgo	Agricultura, ganadería y pesca	176	Hombres
Marzo 2020	30	Maestrazgo	Agricultura, ganadería y pesca	69	Mujeres
Marzo 2020	30	Maestrazgo	Industria y energía	31	Hombres
Marzo 2020	30	Maestrazgo	Industria y energía	8	Mujeres
Marzo 2020	30	Maestrazgo	Construcción	61	Hombres
Marzo 2020	30	Maestrazgo	Construcción	1	Mujeres
Marzo 2020	30	Maestrazgo	Servicios	76	Hombres
Marzo 2020	30	Maestrazgo	Servicios	86	Mujeres
Marzo 2020	31	Sierra de Albarracín	Agricultura, ganadería y pesca	114	Hombres
Marzo 2020	31	Sierra de Albarracín	Agricultura, ganadería y pesca	58	Mujeres
Marzo 2020	31	Sierra de Albarracín	Industria y energía	33	Hombres
Marzo 2020	31	Sierra de Albarracín	Industria y energía	9	Mujeres
Marzo 2020	31	Sierra de Albarracín	Construcción	85	Hombres
Marzo 2020	31	Sierra de Albarracín	Construcción	2	Mujeres
Marzo 2020	31	Sierra de Albarracín	Servicios	113	Hombres
Marzo 2020	31	Sierra de Albarracín	Servicios	119	Mujeres
Marzo 2020	32	Gúdar-Javalambre	Agricultura, ganadería y pesca	230	Hombres
Marzo 2020	32	Gúdar-Javalambre	Agricultura, ganadería y pesca	88	Mujeres
Marzo 2020	32	Gúdar-Javalambre	Industria y energía	77	Hombres
Marzo 2020	32	Gúdar-Javalambre	Industria y energía	13	Mujeres
Marzo 2020	32	Gúdar-Javalambre	Construcción	134	Hombres
Marzo 2020	32	Gúdar-Javalambre	Construcción	7	Mujeres
Marzo 2020	32	Gúdar-Javalambre	Servicios	193	Hombres
Marzo 2020	32	Gúdar-Javalambre	Servicios	225	Mujeres
Marzo 2020	33	Matarraña / Matarranya	Agricultura, ganadería y pesca	472	Hombres
Marzo 2020	33	Matarraña / Matarranya	Agricultura, ganadería y pesca	220	Mujeres
Marzo 2020	33	Matarraña / Matarranya	Industria y energía	71	Hombres
Marzo 2020	33	Matarraña / Matarranya	Industria y energía	38	Mujeres
Marzo 2020	33	Matarraña / Matarranya	Construcción	136	Hombres
Marzo 2020	33	Matarraña / Matarranya	Construcción	9	Mujeres
Marzo 2020	33	Matarraña / Matarranya	Servicios	198	Hombres
Marzo 2020	33	Matarraña / Matarranya	Servicios	246	Mujeres
Diciembre 2019	01	La Jacetania	Agricultura, ganadería y pesca	259	Hombres
Diciembre 2019	01	La Jacetania	Agricultura, ganadería y pesca	42	Mujeres
Diciembre 2019	01	La Jacetania	Industria y energía	63	Hombres
Diciembre 2019	01	La Jacetania	Industria y energía	20	Mujeres
Diciembre 2019	01	La Jacetania	Construcción	219	Hombres
Diciembre 2019	01	La Jacetania	Construcción	13	Mujeres
Diciembre 2019	01	La Jacetania	Servicios	589	Hombres
Diciembre 2019	01	La Jacetania	Servicios	597	Mujeres
Diciembre 2019	02	Alto Gállego	Agricultura, ganadería y pesca	97	Hombres
Diciembre 2019	02	Alto Gállego	Agricultura, ganadería y pesca	34	Mujeres
Diciembre 2019	02	Alto Gállego	Industria y energía	38	Hombres
Diciembre 2019	02	Alto Gállego	Industria y energía	20	Mujeres
Diciembre 2019	02	Alto Gállego	Construcción	163	Hombres
Diciembre 2019	02	Alto Gállego	Construcción	17	Mujeres
Diciembre 2019	02	Alto Gállego	Servicios	464	Hombres
Diciembre 2019	02	Alto Gállego	Servicios	393	Mujeres
Diciembre 2019	03	Sobrarbe	Agricultura, ganadería y pesca	245	Hombres
Diciembre 2019	03	Sobrarbe	Agricultura, ganadería y pesca	57	Mujeres
Diciembre 2019	03	Sobrarbe	Industria y energía	34	Hombres
Diciembre 2019	03	Sobrarbe	Industria y energía	11	Mujeres
Diciembre 2019	03	Sobrarbe	Construcción	167	Hombres
Diciembre 2019	03	Sobrarbe	Construcción	9	Mujeres
Diciembre 2019	03	Sobrarbe	Servicios	299	Hombres
Diciembre 2019	03	Sobrarbe	Servicios	279	Mujeres
Diciembre 2019	04	La Ribagorza	Agricultura, ganadería y pesca	413	Hombres
Diciembre 2019	04	La Ribagorza	Agricultura, ganadería y pesca	115	Mujeres
Diciembre 2019	04	La Ribagorza	Industria y energía	57	Hombres
Diciembre 2019	04	La Ribagorza	Industria y energía	22	Mujeres
Diciembre 2019	04	La Ribagorza	Construcción	182	Hombres
Diciembre 2019	04	La Ribagorza	Construcción	12	Mujeres
Diciembre 2019	04	La Ribagorza	Servicios	403	Hombres
Diciembre 2019	04	La Ribagorza	Servicios	390	Mujeres
Diciembre 2019	05	Cinco Villas	Agricultura, ganadería y pesca	1165	Hombres
Diciembre 2019	05	Cinco Villas	Agricultura, ganadería y pesca	331	Mujeres
Diciembre 2019	05	Cinco Villas	Industria y energía	242	Hombres
Diciembre 2019	05	Cinco Villas	Industria y energía	151	Mujeres
Diciembre 2019	05	Cinco Villas	Construcción	279	Hombres
Diciembre 2019	05	Cinco Villas	Construcción	39	Mujeres
Diciembre 2019	05	Cinco Villas	Servicios	722	Hombres
Diciembre 2019	05	Cinco Villas	Servicios	651	Mujeres
Diciembre 2019	06	Hoya de Huesca / Plana de Uesca	Agricultura, ganadería y pesca	848	Hombres
Diciembre 2019	06	Hoya de Huesca / Plana de Uesca	Agricultura, ganadería y pesca	187	Mujeres
Diciembre 2019	06	Hoya de Huesca / Plana de Uesca	Industria y energía	223	Hombres
Diciembre 2019	06	Hoya de Huesca / Plana de Uesca	Industria y energía	64	Mujeres
Diciembre 2019	06	Hoya de Huesca / Plana de Uesca	Construcción	601	Hombres
Diciembre 2019	06	Hoya de Huesca / Plana de Uesca	Construcción	56	Mujeres
Diciembre 2019	06	Hoya de Huesca / Plana de Uesca	Servicios	1916	Hombres
Diciembre 2019	06	Hoya de Huesca / Plana de Uesca	Servicios	1354	Mujeres
Diciembre 2019	07	Somontano de Barbastro	Agricultura, ganadería y pesca	497	Hombres
Diciembre 2019	07	Somontano de Barbastro	Agricultura, ganadería y pesca	142	Mujeres
Diciembre 2019	07	Somontano de Barbastro	Industria y energía	141	Hombres
Diciembre 2019	07	Somontano de Barbastro	Industria y energía	79	Mujeres
Diciembre 2019	07	Somontano de Barbastro	Construcción	223	Hombres
Diciembre 2019	07	Somontano de Barbastro	Construcción	23	Mujeres
Diciembre 2019	07	Somontano de Barbastro	Servicios	645	Hombres
Diciembre 2019	07	Somontano de Barbastro	Servicios	495	Mujeres
Diciembre 2019	08	Cinca Medio	Agricultura, ganadería y pesca	495	Hombres
Diciembre 2019	08	Cinca Medio	Agricultura, ganadería y pesca	165	Mujeres
Diciembre 2019	08	Cinca Medio	Industria y energía	89	Hombres
Diciembre 2019	08	Cinca Medio	Industria y energía	154	Mujeres
Diciembre 2019	08	Cinca Medio	Construcción	219	Hombres
Diciembre 2019	08	Cinca Medio	Construcción	29	Mujeres
Diciembre 2019	08	Cinca Medio	Servicios	524	Hombres
Diciembre 2019	08	Cinca Medio	Servicios	534	Mujeres
Diciembre 2019	09	La Litera / La Llitera	Agricultura, ganadería y pesca	632	Hombres
Diciembre 2019	09	La Litera / La Llitera	Agricultura, ganadería y pesca	186	Mujeres
Diciembre 2019	09	La Litera / La Llitera	Industria y energía	105	Hombres
Diciembre 2019	09	La Litera / La Llitera	Industria y energía	50	Mujeres
Diciembre 2019	09	La Litera / La Llitera	Construcción	211	Hombres
Diciembre 2019	09	La Litera / La Llitera	Construcción	28	Mujeres
Diciembre 2019	09	La Litera / La Llitera	Servicios	471	Hombres
Diciembre 2019	09	La Litera / La Llitera	Servicios	420	Mujeres
Diciembre 2019	10	Los Monegros	Agricultura, ganadería y pesca	1182	Hombres
Diciembre 2019	10	Los Monegros	Agricultura, ganadería y pesca	428	Mujeres
Diciembre 2019	10	Los Monegros	Industria y energía	77	Hombres
Diciembre 2019	10	Los Monegros	Industria y energía	34	Mujeres
Diciembre 2019	10	Los Monegros	Construcción	202	Hombres
Diciembre 2019	10	Los Monegros	Construcción	19	Mujeres
Diciembre 2019	10	Los Monegros	Servicios	379	Hombres
Diciembre 2019	10	Los Monegros	Servicios	325	Mujeres
Diciembre 2019	11	Bajo Cinca / Baix Cinca	Agricultura, ganadería y pesca	888	Hombres
Diciembre 2019	11	Bajo Cinca / Baix Cinca	Agricultura, ganadería y pesca	317	Mujeres
Diciembre 2019	11	Bajo Cinca / Baix Cinca	Industria y energía	110	Hombres
Diciembre 2019	11	Bajo Cinca / Baix Cinca	Industria y energía	36	Mujeres
Diciembre 2019	11	Bajo Cinca / Baix Cinca	Construcción	222	Hombres
Diciembre 2019	11	Bajo Cinca / Baix Cinca	Construcción	18	Mujeres
Diciembre 2019	11	Bajo Cinca / Baix Cinca	Servicios	559	Hombres
Diciembre 2019	11	Bajo Cinca / Baix Cinca	Servicios	471	Mujeres
Diciembre 2019	12	Tarazona y el Moncayo	Agricultura, ganadería y pesca	115	Hombres
Diciembre 2019	12	Tarazona y el Moncayo	Agricultura, ganadería y pesca	21	Mujeres
Diciembre 2019	12	Tarazona y el Moncayo	Industria y energía	138	Hombres
Diciembre 2019	12	Tarazona y el Moncayo	Industria y energía	68	Mujeres
Diciembre 2019	12	Tarazona y el Moncayo	Construcción	114	Hombres
Diciembre 2019	12	Tarazona y el Moncayo	Construcción	7	Mujeres
Diciembre 2019	12	Tarazona y el Moncayo	Servicios	312	Hombres
Diciembre 2019	12	Tarazona y el Moncayo	Servicios	288	Mujeres
Diciembre 2019	13	Campo de Borja	Agricultura, ganadería y pesca	410	Hombres
Diciembre 2019	13	Campo de Borja	Agricultura, ganadería y pesca	119	Mujeres
Diciembre 2019	13	Campo de Borja	Industria y energía	55	Hombres
Diciembre 2019	13	Campo de Borja	Industria y energía	20	Mujeres
Diciembre 2019	13	Campo de Borja	Construcción	158	Hombres
Diciembre 2019	13	Campo de Borja	Construcción	6	Mujeres
Diciembre 2019	13	Campo de Borja	Servicios	255	Hombres
Diciembre 2019	13	Campo de Borja	Servicios	298	Mujeres
Diciembre 2019	14	Aranda	Agricultura, ganadería y pesca	81	Hombres
Diciembre 2019	14	Aranda	Agricultura, ganadería y pesca	19	Mujeres
Diciembre 2019	14	Aranda	Industria y energía	102	Hombres
Diciembre 2019	14	Aranda	Industria y energía	24	Mujeres
Diciembre 2019	14	Aranda	Construcción	79	Hombres
Diciembre 2019	14	Aranda	Construcción	5	Mujeres
Diciembre 2019	14	Aranda	Servicios	137	Hombres
Diciembre 2019	14	Aranda	Servicios	112	Mujeres
Diciembre 2019	15	Ribera Alta del Ebro	Agricultura, ganadería y pesca	211	Hombres
Diciembre 2019	15	Ribera Alta del Ebro	Agricultura, ganadería y pesca	91	Mujeres
Diciembre 2019	15	Ribera Alta del Ebro	Industria y energía	111	Hombres
Diciembre 2019	15	Ribera Alta del Ebro	Industria y energía	56	Mujeres
Diciembre 2019	15	Ribera Alta del Ebro	Construcción	251	Hombres
Diciembre 2019	15	Ribera Alta del Ebro	Construcción	27	Mujeres
Diciembre 2019	15	Ribera Alta del Ebro	Servicios	517	Hombres
Diciembre 2019	15	Ribera Alta del Ebro	Servicios	469	Mujeres
Diciembre 2019	16	Valdejalón	Agricultura, ganadería y pesca	499	Hombres
Diciembre 2019	16	Valdejalón	Agricultura, ganadería y pesca	135	Mujeres
Diciembre 2019	16	Valdejalón	Industria y energía	162	Hombres
Diciembre 2019	16	Valdejalón	Industria y energía	37	Mujeres
Diciembre 2019	16	Valdejalón	Construcción	261	Hombres
Diciembre 2019	16	Valdejalón	Construcción	30	Mujeres
Diciembre 2019	16	Valdejalón	Servicios	640	Hombres
Diciembre 2019	16	Valdejalón	Servicios	461	Mujeres
Diciembre 2019	17	Central	Agricultura, ganadería y pesca	857	Hombres
Diciembre 2019	17	Central	Agricultura, ganadería y pesca	316	Mujeres
Diciembre 2019	17	Central	Industria y energía	2337	Hombres
Diciembre 2019	17	Central	Industria y energía	848	Mujeres
Diciembre 2019	17	Central	Construcción	4727	Hombres
Diciembre 2019	17	Central	Construcción	587	Mujeres
Diciembre 2019	17	Central	Servicios	22257	Hombres
Diciembre 2019	17	Central	Servicios	15813	Mujeres
Diciembre 2019	18	Ribera Baja del Ebro	Agricultura, ganadería y pesca	212	Hombres
Diciembre 2019	18	Ribera Baja del Ebro	Agricultura, ganadería y pesca	106	Mujeres
Diciembre 2019	18	Ribera Baja del Ebro	Industria y energía	51	Hombres
Diciembre 2019	18	Ribera Baja del Ebro	Industria y energía	16	Mujeres
Diciembre 2019	18	Ribera Baja del Ebro	Construcción	98	Hombres
Diciembre 2019	18	Ribera Baja del Ebro	Construcción	10	Mujeres
Diciembre 2019	18	Ribera Baja del Ebro	Servicios	145	Hombres
Diciembre 2019	18	Ribera Baja del Ebro	Servicios	168	Mujeres
Diciembre 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Agricultura, ganadería y pesca	491	Hombres
Diciembre 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Agricultura, ganadería y pesca	163	Mujeres
Diciembre 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Industria y energía	79	Hombres
Diciembre 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Industria y energía	40	Mujeres
Diciembre 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Construcción	115	Hombres
Diciembre 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Construcción	14	Mujeres
Diciembre 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Servicios	316	Hombres
Diciembre 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Servicios	300	Mujeres
Diciembre 2019	20	Comunidad de Calatayud	Agricultura, ganadería y pesca	692	Hombres
Diciembre 2019	20	Comunidad de Calatayud	Agricultura, ganadería y pesca	183	Mujeres
Diciembre 2019	20	Comunidad de Calatayud	Industria y energía	137	Hombres
Diciembre 2019	20	Comunidad de Calatayud	Industria y energía	51	Mujeres
Diciembre 2019	20	Comunidad de Calatayud	Construcción	299	Hombres
Diciembre 2019	20	Comunidad de Calatayud	Construcción	20	Mujeres
Diciembre 2019	20	Comunidad de Calatayud	Servicios	889	Hombres
Diciembre 2019	20	Comunidad de Calatayud	Servicios	662	Mujeres
Diciembre 2019	21	Campo de Cariñena	Agricultura, ganadería y pesca	341	Hombres
Diciembre 2019	21	Campo de Cariñena	Agricultura, ganadería y pesca	101	Mujeres
Diciembre 2019	21	Campo de Cariñena	Industria y energía	47	Hombres
Diciembre 2019	21	Campo de Cariñena	Industria y energía	17	Mujeres
Diciembre 2019	21	Campo de Cariñena	Construcción	93	Hombres
Diciembre 2019	21	Campo de Cariñena	Construcción	3	Mujeres
Diciembre 2019	21	Campo de Cariñena	Servicios	171	Hombres
Diciembre 2019	21	Campo de Cariñena	Servicios	177	Mujeres
Diciembre 2019	22	Campo de Belchite	Agricultura, ganadería y pesca	200	Hombres
Diciembre 2019	22	Campo de Belchite	Agricultura, ganadería y pesca	63	Mujeres
