Comarca codigo	Comarca nombre	Grado, código	Grado	Sexo, código	Sexo	Grandes grupos, código	Grandes grupos	Personas
17	D.C. Zaragoza	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	4	De 65 a 84	4431,0545695646
17	D.C. Zaragoza	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	5	85 y más	579,6745962184
17	D.C. Zaragoza	2	Analfabetos o sin estudios	6	Mujer	1	De 16 a 25	393,577932652
17	D.C. Zaragoza	2	Analfabetos o sin estudios	6	Mujer	2	De 26 a 45	1571,6158935687
17	D.C. Zaragoza	2	Analfabetos o sin estudios	6	Mujer	3	De 46 a 64	2901,5764381971
17	D.C. Zaragoza	2	Analfabetos o sin estudios	6	Mujer	4	De 65 a 84	13721,4613477469
17	D.C. Zaragoza	2	Analfabetos o sin estudios	6	Mujer	5	85 y más	5165,2291949392
18	Ribera Baja del Ebro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	1	De 16 a 25	31,7408744586
18	Ribera Baja del Ebro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	2	De 26 a 45	82,3412554273
18	Ribera Baja del Ebro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	3	De 46 a 64	222,8741377432
18	Ribera Baja del Ebro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	4	De 65 a 84	421,1114679542
18	Ribera Baja del Ebro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	5	85 y más	104,4404399678
18	Ribera Baja del Ebro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	1	De 16 a 25	340,9505938553
18	Ribera Baja del Ebro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	2	De 26 a 45	810,8442137363
18	Ribera Baja del Ebro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	3	De 46 a 64	770,6788705552
18	Ribera Baja del Ebro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	4	De 65 a 84	264,6482173344
18	Ribera Baja del Ebro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	5	85 y más	20,3715036773
18	Ribera Baja del Ebro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	1	De 16 a 25	56,7556119003
18	Ribera Baja del Ebro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	2	De 26 a 45	198,3638776178
18	Ribera Baja del Ebro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	3	De 46 a 64	91,2669616906
18	Ribera Baja del Ebro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	4	De 65 a 84	23,5571915541
18	Ribera Baja del Ebro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	5	85 y más	1,8317501644
18	Ribera Baja del Ebro	2	Analfabetos o sin estudios	6	Mujer	2	De 26 a 45	62,6225678529
18	Ribera Baja del Ebro	2	Analfabetos o sin estudios	6	Mujer	3	De 46 a 64	46,3687106337
18	Ribera Baja del Ebro	2	Analfabetos o sin estudios	6	Mujer	4	De 65 a 84	314,7076838399
18	Ribera Baja del Ebro	2	Analfabetos o sin estudios	6	Mujer	5	85 y más	99,6897181016
19	Bajo Aragón-Caspe / Baix Aragó-Casp	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	1	De 16 a 25	58,4848959266
19	Bajo Aragón-Caspe / Baix Aragó-Casp	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	2	De 26 a 45	70,6522180104
19	Bajo Aragón-Caspe / Baix Aragó-Casp	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	3	De 46 a 64	218,8153251538
19	Bajo Aragón-Caspe / Baix Aragó-Casp	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	4	De 65 a 84	563,2109238143
19	Bajo Aragón-Caspe / Baix Aragó-Casp	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	5	85 y más	119,2593983022
19	Bajo Aragón-Caspe / Baix Aragó-Casp	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	1	De 16 a 25	630,4446606525
19	Bajo Aragón-Caspe / Baix Aragó-Casp	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	2	De 26 a 45	1270,4877522932
19	Bajo Aragón-Caspe / Baix Aragó-Casp	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	3	De 46 a 64	1085,153660755
19	Bajo Aragón-Caspe / Baix Aragó-Casp	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	4	De 65 a 84	423,7946901259
19	Bajo Aragón-Caspe / Baix Aragó-Casp	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	5	85 y más	10,3639361934
19	Bajo Aragón-Caspe / Baix Aragó-Casp	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	1	De 16 a 25	122,0594417287
19	Bajo Aragón-Caspe / Baix Aragó-Casp	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	2	De 26 a 45	280,5105054771
19	Bajo Aragón-Caspe / Baix Aragó-Casp	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	3	De 46 a 64	167,6516109165
19	Bajo Aragón-Caspe / Baix Aragó-Casp	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	4	De 65 a 84	2,1878192975
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Analfabetos o sin estudios	6	Mujer	1	De 16 a 25	4,6619841679
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Analfabetos o sin estudios	6	Mujer	2	De 26 a 45	177,5985635882
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Analfabetos o sin estudios	6	Mujer	3	De 46 a 64	129,1545785666
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Analfabetos o sin estudios	6	Mujer	4	De 65 a 84	494,0172909531
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Analfabetos o sin estudios	6	Mujer	5	85 y más	193,3506563392
20	Comunidad de Calatayud	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	1	De 16 a 25	175,2728501711
20	Comunidad de Calatayud	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	2	De 26 a 45	386,5627707537
20	Comunidad de Calatayud	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	3	De 46 a 64	779,8681937069
20	Comunidad de Calatayud	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	4	De 65 a 84	1932,7521415123
20	Comunidad de Calatayud	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	5	85 y más	299,5198097844
20	Comunidad de Calatayud	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	1	De 16 a 25	1562,6329393526
20	Comunidad de Calatayud	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	2	De 26 a 45	3367,0085472549
20	Comunidad de Calatayud	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	3	De 46 a 64	2898,6824276733
20	Comunidad de Calatayud	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	4	De 65 a 84	1292,6435872092
20	Comunidad de Calatayud	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	5	85 y más	103,6379585082
20	Comunidad de Calatayud	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	1	De 16 a 25	147,9908903742
20	Comunidad de Calatayud	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	2	De 26 a 45	1390,7121418331
20	Comunidad de Calatayud	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	3	De 46 a 64	466,1369978813
20	Comunidad de Calatayud	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	4	De 65 a 84	119,2968271926
20	Comunidad de Calatayud	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	5	85 y más	6,57682921
20	Comunidad de Calatayud	2	Analfabetos o sin estudios	6	Mujer	1	De 16 a 25	32,6347362847
20	Comunidad de Calatayud	2	Analfabetos o sin estudios	6	Mujer	2	De 26 a 45	68,1558607655
20	Comunidad de Calatayud	2	Analfabetos o sin estudios	6	Mujer	3	De 46 a 64	289,8355361518
20	Comunidad de Calatayud	2	Analfabetos o sin estudios	6	Mujer	4	De 65 a 84	1363,6479489514
20	Comunidad de Calatayud	2	Analfabetos o sin estudios	6	Mujer	5	85 y más	493,4381714813
21	Campo de Cariñena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	1	De 16 a 25	42,3112307876
21	Campo de Cariñena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	2	De 26 a 45	137,7285377142
21	Campo de Cariñena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	3	De 46 a 64	201,1631402952
21	Campo de Cariñena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	4	De 65 a 84	470,7287054129
21	Campo de Cariñena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	5	85 y más	73,2807891805
21	Campo de Cariñena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	1	De 16 a 25	413,0082961983
21	Campo de Cariñena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	2	De 26 a 45	795,4266419694
21	Campo de Cariñena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	3	De 46 a 64	885,9982412919
21	Campo de Cariñena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	4	De 65 a 84	332,2483955136
21	Campo de Cariñena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	5	85 y más	28,1339617418
21	Campo de Cariñena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	1	De 16 a 25	130,8534681947
21	Campo de Cariñena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	2	De 26 a 45	305,8948857741
21	Campo de Cariñena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	3	De 46 a 64	96,0558870737
21	Campo de Cariñena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	4	De 65 a 84	19,802977886
21	Campo de Cariñena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	5	85 y más	1,4373145919
21	Campo de Cariñena	2	Analfabetos o sin estudios	6	Mujer	1	De 16 a 25	4,6023103409
21	Campo de Cariñena	2	Analfabetos o sin estudios	6	Mujer	2	De 26 a 45	61,9985873097
21	Campo de Cariñena	2	Analfabetos o sin estudios	6	Mujer	3	De 46 a 64	32,0728199602
21	Campo de Cariñena	2	Analfabetos o sin estudios	6	Mujer	4	De 65 a 84	320,6431302423
21	Campo de Cariñena	2	Analfabetos o sin estudios	6	Mujer	5	85 y más	113,3441638724
22	Campo de Belchite	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	1	De 16 a 25	21,9654776539
22	Campo de Belchite	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	2	De 26 a 45	27,3654672317
22	Campo de Belchite	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	3	De 46 a 64	93,6743129706
22	Campo de Belchite	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	4	De 65 a 84	275,3463198523
22	Campo de Belchite	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	5	85 y más	41,4370965761
22	Campo de Belchite	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	1	De 16 a 25	119,9104161289
22	Campo de Belchite	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	2	De 26 a 45	418,303732763
22	Campo de Belchite	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	3	De 46 a 64	362,4356467717
22	Campo de Belchite	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	4	De 65 a 84	247,2629232514
22	Campo de Belchite	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	5	85 y más	16,0730444719
22	Campo de Belchite	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	1	De 16 a 25	25,3588852354
22	Campo de Belchite	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	2	De 26 a 45	93,5087923903
22	Campo de Belchite	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	3	De 46 a 64	27,6228577651
22	Campo de Belchite	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	4	De 65 a 84	5,6916143113
22	Campo de Belchite	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	5	85 y más	6,8427785311
22	Campo de Belchite	2	Analfabetos o sin estudios	6	Mujer	1	De 16 a 25	5,8473296788
22	Campo de Belchite	2	Analfabetos o sin estudios	6	Mujer	2	De 26 a 45	7,1256487974
22	Campo de Belchite	2	Analfabetos o sin estudios	6	Mujer	3	De 46 a 64	7,6972578355
22	Campo de Belchite	2	Analfabetos o sin estudios	6	Mujer	4	De 65 a 84	269,9278314138
22	Campo de Belchite	2	Analfabetos o sin estudios	6	Mujer	5	85 y más	59,0964408049
23	Bajo Martín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	1	De 16 a 25	15,7620380866
23	Bajo Martín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	2	De 26 a 45	53,6262808561
23	Bajo Martín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	3	De 46 a 64	176,2927978197
23	Bajo Martín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	4	De 65 a 84	375,6164109839
23	Bajo Martín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	5	85 y más	62,1564140722
23	Bajo Martín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	1	De 16 a 25	278,3040607388
23	Bajo Martín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	2	De 26 a 45	457,4677336469
23	Bajo Martín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	3	De 46 a 64	581,652002013
23	Bajo Martín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	4	De 65 a 84	156,9273301116
23	Bajo Martín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	5	85 y más	32,2368550714
23	Bajo Martín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	1	De 16 a 25	50,9163737613
23	Bajo Martín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	2	De 26 a 45	156,4598676498
23	Bajo Martín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	3	De 46 a 64	23,4572260744
23	Bajo Martín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	4	De 65 a 84	11,6216144499
23	Bajo Martín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	5	85 y más	5,0258146131
23	Bajo Martín	2	Analfabetos o sin estudios	6	Mujer	1	De 16 a 25	25,1460326922
23	Bajo Martín	2	Analfabetos o sin estudios	6	Mujer	2	De 26 a 45	14,293342833
23	Bajo Martín	2	Analfabetos o sin estudios	6	Mujer	3	De 46 a 64	33,7102251203
23	Bajo Martín	2	Analfabetos o sin estudios	6	Mujer	4	De 65 a 84	401,7630178868
23	Bajo Martín	2	Analfabetos o sin estudios	6	Mujer	5	85 y más	87,2702990147
24	Campo de Daroca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	1	De 16 a 25	34,9290612767
24	Campo de Daroca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	2	De 26 a 45	25,6649534369
24	Campo de Daroca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	3	De 46 a 64	117,6356852844
24	Campo de Daroca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	4	De 65 a 84	382,174973461
24	Campo de Daroca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	5	85 y más	52,0266589612
24	Campo de Daroca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	1	De 16 a 25	157,6963503362
24	Campo de Daroca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	2	De 26 a 45	408,2684478903
24	Campo de Daroca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	3	De 46 a 64	468,6665519235
24	Campo de Daroca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	4	De 65 a 84	230,1981665917
24	Campo de Daroca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	5	85 y más	11,7803594346
24	Campo de Daroca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	1	De 16 a 25	34,88620942
24	Campo de Daroca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	2	De 26 a 45	132,6825239365
24	Campo de Daroca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	3	De 46 a 64	89,306604109
24	Campo de Daroca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	4	De 65 a 84	8,9843170503
24	Campo de Daroca	2	Analfabetos o sin estudios	6	Mujer	2	De 26 a 45	25,7800142248
24	Campo de Daroca	2	Analfabetos o sin estudios	6	Mujer	3	De 46 a 64	20,9870438945
24	Campo de Daroca	2	Analfabetos o sin estudios	6	Mujer	4	De 65 a 84	271,3939276762
24	Campo de Daroca	2	Analfabetos o sin estudios	6	Mujer	5	85 y más	83,259985903
25	Jiloca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	1	De 16 a 25	50,1589310237
25	Jiloca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	2	De 26 a 45	66,6983218408
25	Jiloca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	3	De 46 a 64	256,9759584172
25	Jiloca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	4	De 65 a 84	677,824227678
25	Jiloca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	5	85 y más	123,5020793524
25	Jiloca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	1	De 16 a 25	452,5207181299
25	Jiloca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	2	De 26 a 45	885,8284905904
25	Jiloca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	3	De 46 a 64	921,9158578454
25	Jiloca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	4	De 65 a 84	532,686189488
25	Jiloca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	5	85 y más	62,310257393
25	Jiloca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	1	De 16 a 25	83,0447142851
25	Jiloca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	2	De 26 a 45	434,6446328084
25	Jiloca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	3	De 46 a 64	141,3261346855
25	Jiloca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	4	De 65 a 84	14,5187079592
25	Jiloca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	5	85 y más	3,8616567281
25	Jiloca	2	Analfabetos o sin estudios	6	Mujer	1	De 16 a 25	34,5040175375
25	Jiloca	2	Analfabetos o sin estudios	6	Mujer	2	De 26 a 45	26,5048392324
25	Jiloca	2	Analfabetos o sin estudios	6	Mujer	3	De 46 a 64	53,7436950418
25	Jiloca	2	Analfabetos o sin estudios	6	Mujer	4	De 65 a 84	549,5084958508
25	Jiloca	2	Analfabetos o sin estudios	6	Mujer	5	85 y más	161,4124749262
26	Cuencas Mineras	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	1	De 16 a 25	53,9961073749
26	Cuencas Mineras	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	2	De 26 a 45	95,1036925597
26	Cuencas Mineras	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	3	De 46 a 64	203,5057431132
26	Cuencas Mineras	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	4	De 65 a 84	373,6144317648
26	Cuencas Mineras	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	5	85 y más	61,1371904043
26	Cuencas Mineras	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	1	De 16 a 25	306,3540236606
26	Cuencas Mineras	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	2	De 26 a 45	716,3274982966
26	Cuencas Mineras	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	3	De 46 a 64	665,7480506353
26	Cuencas Mineras	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	4	De 65 a 84	240,3202914688
26	Cuencas Mineras	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	5	85 y más	12,754449341
26	Cuencas Mineras	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	1	De 16 a 25	35,4933358543
26	Cuencas Mineras	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	2	De 26 a 45	237,2185990507
26	Cuencas Mineras	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	3	De 46 a 64	34,9259966624
26	Cuencas Mineras	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	4	De 65 a 84	19,7130069594
26	Cuencas Mineras	2	Analfabetos o sin estudios	6	Mujer	1	De 16 a 25	32,9727791594
26	Cuencas Mineras	2	Analfabetos o sin estudios	6	Mujer	2	De 26 a 45	57,7266682061
26	Cuencas Mineras	2	Analfabetos o sin estudios	6	Mujer	3	De 46 a 64	86,380166458
26	Cuencas Mineras	2	Analfabetos o sin estudios	6	Mujer	4	De 65 a 84	297,9740881879
26	Cuencas Mineras	2	Analfabetos o sin estudios	6	Mujer	5	85 y más	74,3391686662
27	Andorra-Sierra de Arcos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	1	De 16 a 25	130,1110056259
27	Andorra-Sierra de Arcos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	2	De 26 a 45	69,8024516994
27	Andorra-Sierra de Arcos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	3	De 46 a 64	242,1760717222
27	Andorra-Sierra de Arcos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	4	De 65 a 84	366,6058591114
27	Andorra-Sierra de Arcos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	5	85 y más	57,4978036194
27	Andorra-Sierra de Arcos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	1	De 16 a 25	396,7579197747
27	Andorra-Sierra de Arcos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	2	De 26 a 45	1067,5251141149
27	Andorra-Sierra de Arcos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	3	De 46 a 64	933,7679586537
27	Andorra-Sierra de Arcos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	4	De 65 a 84	267,1358056839
